,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MEGF10,-0.07510720652723214,-0.05805921902512343,0.02956984487513755,-0.012282540908745315,0.005791977903679247,-0.026570229111882733,0.05077388418175315,0.052513730125639535,0.013151782966761564,0.05167430452676114,0.04271017709066657,0.04676388535299442,-0.02733410471790701,-0.031014009674967525,-0.01296593267831667,0.05447832169876628,0.032689099224831056,0.10768651744407085,0.1349655865591858,-0.017127876937111788
C1QB,-0.020616595395042365,-0.01055470585383951,0.06522362164926317,0.01457843360460421,-0.014687994529089789,-0.0028394493293217435,0.06725546031335922,0.012453381082159896,0.042689679138984624,-0.006035134771076001,0.08635500532596158,-0.0646982467236028,-2.9190539634141165e-05,-0.0760083787544866,0.005511792292896303,-0.10604005812810426,-0.009747889772292564,0.00816292983216608,0.00017511875581419434,-0.07866771173181396
HLA-B,-0.005381203194757426,0.01772862310783726,-0.013838905092896005,-0.03107913134575166,0.009516354502155957,0.04253017145772387,0.1044633487441802,0.010948856871389861,0.07086153533952275,0.004102772586433664,0.03942992316821232,-0.08696307507850025,0.01810656778640109,0.07919719247112232,0.06757739977647247,-0.04040953643048154,-0.005901744758446729,-0.05452469138507295,-0.12521010420472767,-0.060950077041113306
PDGFA,-0.04159687815193497,0.02238006453457003,0.03198543533948063,0.0370095589545917,-0.012133423683256742,-0.007039664391541294,0.030038330354834244,-0.018154524238826394,-0.018069608424551957,0.037275636727380365,0.03027468596324285,-0.07354664332698127,0.0016542996289122982,-0.0722758880592557,0.025289594672923528,-0.01447833757846547,-0.05215923185219776,-0.02286191340285485,-0.06059419321247571,0.07348709737523743
LAMA3,,0.052799747631876524,0.002967343373816968,0.012051605193755116,-0.0069991984520005835,0.026488280870627674,0.01942275263866407,0.006435700374152185,-0.0036000764498639233,0.019964617539322365,0.008758031824903353,0.04022750647790165,0.03377094109927369,,0.016014643467752717,-0.01886964041921856,,0.026377764945226204,0.06254070678792022,
DKK1,-0.018475893115969578,,0.04279997687387751,,,-0.031062561109275754,-0.04177133318369393,0.010327806383938471,-0.013109979497489722,0.0023393020094505646,,-0.014690960595142674,0.010848877768227074,0.09078280227230762,0.0563528118524244,-0.03176787729032137,,-0.0007546044039625805,-0.11186907824236539,-0.026144563408148393
INHBA,-0.023048660093295387,-0.05939194836880507,-0.008922892059499928,-0.025361922590004745,-0.048512097742972694,-0.014155950082742112,-0.05672491878755285,0.009247780283577643,0.003099732515391869,-0.02054809914084237,0.0182190587550697,0.05413994468755878,-0.07130952782491509,0.07660777863457283,-0.04593198523189974,0.010527107537147756,0.08782511654101662,-0.005188780444104437,-0.07489017926534265,0.042467116673449344
LEP,,,,,,,,,,,,,,,,,,0.020867848005548292,,
IL7,-0.02748125560689039,-0.03518918734319304,0.012329990803830996,0.04686499514396751,-0.04125955834231874,-0.01532851052656945,-0.02608288158629108,-0.007064001407843853,0.004290843419810965,-0.03164834745545878,-0.008369252442663419,0.09697235085847591,0.028984481506864786,-0.02855520349941881,-0.020697885651744477,0.03962173209161426,,0.026663087862535604,-0.028650125642868687,
FABP5,0.0039017169935440465,0.025181406475060984,0.034534360747440956,0.045070720219721104,-0.04965993619571214,0.0035650735862360733,0.07946026165728325,0.00763996771614215,0.02260889938103188,-0.02862349471470859,0.04577718125689931,-0.0019089977013086944,0.027408492374063027,-0.022131796342860333,0.05099758471252912,0.04316449893803421,-0.005344794087843498,0.03688749288744711,-0.14113954220487648,-0.013930352272036893
CCL4,-0.012954239655013943,0.02670199823384599,0.011598360975737253,0.05415783407748389,0.021541164019148577,0.030627344243430627,0.06910294411083917,-0.013277316481666798,-0.005403892469116623,-0.04108364679668019,0.047752253617611116,-0.060049018267490546,0.0053110786103097935,0.05690346167872868,-0.04299044744560733,-0.05179506899497419,0.04573423765700783,0.07005594632298735,-0.055181246168501716,-0.04385999706464307
FBN1,0.03055632741399494,-0.040024672631627005,0.041784650137479916,0.08003701540576166,0.02426178828976895,-0.037403316969283666,0.05329176347015545,0.025803361018676037,-0.016599794908795745,-0.009207797813974353,0.026901504004750918,0.025162776790346394,0.05998067913737778,-0.010897877024945567,-0.020964661624353672,0.01810319975614859,-0.03552384264697078,-0.0020690209933775954,-0.12272534329200067,0.010232673798888746
TCTN1,-0.006290303036979949,0.09957125952148767,0.05889513493852609,0.008941747826365023,-0.0024495411812080832,0.02414679950344173,0.13286858692366904,-0.04056771526915926,0.04441130799101012,-0.036936996528616414,0.0741217030595727,0.05536433212785942,0.10149824358935826,0.07426006071607416,0.07725467473269665,-0.012353335296281043,-0.0022678726105310604,0.02491373816096287,-0.0111541702271538,-0.07108153303869436
NCR3LG1,0.019971580854814316,,,,,,,,,,,,,-0.024144474431723247,0.008576027916100836,-0.016164104189163375,,,0.028552926083786408,
BMP7,-0.023102378339627565,0.045818357382011274,0.04265982710336937,0.011086411089967977,0.04405171493699923,0.04337454598093677,0.1306080806860107,-2.468102226681089e-05,0.001189310032157166,0.03993962826028594,0.08168829407854176,0.02893062415360603,0.13149343454466472,0.05566674700226899,0.011014299082968675,-0.04906288573361759,-0.03856552126382755,0.06238764724360881,0.05020779640354161,-0.006156240593875552
NLGN2,-0.039937036703511355,-0.012878533938848987,-0.008204039176721419,0.04979869890949958,0.055476880657173634,0.00449109422468707,0.014497875681761953,0.02519625505888883,0.028196285182893098,-0.03631752627124067,0.05563123869206669,0.07274513976486277,0.016084943863724072,-0.07739081019528012,0.009459200914381866,0.01019994124528053,-0.021372419771406956,0.03359250882224948,-0.08068734982074677,-0.01999545344121778
CCL25,-0.01793208933742112,,0.078259581157843,,-0.01766190020048066,,0.03254665228673888,,,,0.03360043518946938,,,0.0022317079890030174,,0.03798912888582158,,0.006324944476208439,0.016133917641488166,
NPNT,-0.05056073383517707,0.08632930758950605,0.01938332210904753,-0.03539757247720819,0.06452019536632388,0.037145802882860596,0.11748219374883305,0.015584295082035286,0.007935021446459332,-0.023473795821795276,0.057591113359166675,0.0269111378312119,0.04537777163134658,0.01257947836700998,0.07073916802520955,0.08358826943114879,0.013832459542817898,0.029025215236582226,0.11321351810864654,-0.045855206385458834
KITLG,0.13408197525411902,-0.01867378679541733,-0.014056424827244476,0.007446615056797403,-0.040365451414143806,0.007583235824298679,0.037550250186167915,0.005203831496015187,0.015176679187639168,-0.07915630677684349,-0.018803695900228543,0.02484914310796326,0.09896464618741176,-0.045635447276153665,0.01900220285063376,0.0321471734495379,0.008747915380707022,-0.05054743758267872,0.010955307351056966,-0.01709384353829001
MADCAM1,-0.018475893115969578,-0.03653307638314557,0.048360496845778506,0.008501845568643284,0.029490254439289394,0.004207384759943545,0.05426024969421528,0.04245374139665778,0.03936496509071873,-0.028837704884053066,0.0580644551646512,0.03415973705251028,0.09793779440280936,-0.018289973502936763,-0.004030447054948101,-0.017385737332440507,,0.10724735911027522,0.06388235660083098,
F12,0.0017494013271051666,0.0235595952003894,0.010224910121269293,0.026227781601746384,-0.01667011044302274,0.002490960320588176,-0.09466213818002217,0.06530770851451743,0.0016057016643884192,0.10413403649036242,0.05175084954998466,-0.003308143366091915,0.0634421591138168,0.016759595399149792,0.05436698757654426,0.009986398921505227,0.05673596499188716,0.02748805888432478,-0.042356521394188384,0.04738066684286879
S100B,0.018746231456278302,0.037432229969216364,0.13731228529292955,0.004118115882095243,0.017319543450341344,0.019577683468873994,0.07061541885013467,-0.0362057048075538,0.01618315957093997,0.07392995063863862,0.00930327419171393,0.10183628531053592,-0.000704145390093467,-0.08663400643252987,-0.04624189677966202,-0.018290738642913102,0.11412163504540995,0.1531638189183425,0.21906745847296602,-0.02352028739945339
IL27,,,-0.007904498979654428,,0.009964800807598526,0.007380009264052714,,0.023733798814514002,,,,,,,,-0.0162481340375146,,0.02132720414222346,-0.03332345325050336,
CD99,0.030984383256891894,0.1009952460749614,-0.025380943270487216,0.018927094902567523,0.05938139188088888,-0.008991403740160659,0.09861475174841511,-0.04118471244941318,0.047425794997181185,-0.011284846574876944,0.00034518836440408207,-0.1082173296614523,0.1095396252715757,0.06389825661268302,0.08863015584602459,0.022604431849966695,-0.09247237783065367,0.06431826342345753,-0.010913626565297305,-0.08416102166850274
PDGFB,0.010703205753424885,-0.04755072304477862,0.05746607182432564,-0.023776409860946774,0.0156310703792545,-0.007780812216890801,0.006445336338408916,0.03005669989840704,0.011205037719108761,-0.0018079276869108572,0.0189844043889547,0.0020515368110355756,0.032958758375779135,0.04429926684895775,0.062391806866705306,0.012822261766859305,-0.0472432085924739,0.01287986832292529,0.051038926011023715,0.032981996564250396
CLEC2D,0.01897867749312503,0.035862795691834794,0.011490648853812395,-0.0232437825709922,0.023611302163539575,0.0012241046443887565,0.06661984025110834,0.018430119477227808,0.03920911968084222,-0.02976367248839865,0.059014721911651594,0.053235864317074624,0.0965445228713155,-0.012951407390051718,0.024989781538944888,-0.025578922722559124,-0.10937018506581499,-0.05858619901029321,0.04775481468501309,-0.022971966140162614
F8,0.03167170750690396,0.026491662799710606,0.06621925033154369,0.09685065473840905,-0.0032715313450546635,0.025844678714586452,0.06488910965349545,0.03987457836175232,0.023867453331515666,0.03309807192861772,0.08753460244744446,-0.06785094591359271,0.015331306515214178,-0.010942964746133077,0.012019312915990489,0.08131359060416976,0.041557205529228786,0.11188847171985232,0.02520168155666513,0.013009564537130997
C3,-0.04191096783599343,0.025257821896110793,-0.003877685551053807,0.05029534865759354,0.027139394094070058,-0.033482123229644035,0.07116078430723533,0.018223223800310388,0.025353877341418588,-0.0250808830188742,0.025059257655311393,0.007383956377816826,0.02404980069210361,-0.06040823399299696,-0.01914040887368959,-0.04078303250314333,-0.004860438739793438,-0.055732055901463524,-0.05478812320675338,-0.07114748601831407
DLK2,,-0.010559241067832154,0.049441012325937,0.06730348753590322,0.020639757899555997,-0.02622799433963454,0.01641293674649544,-0.0023956796188002584,-0.015223427615871513,-0.00569717102306809,0.004602615149033306,-0.01822359348507694,0.023652912575162933,-0.02657463262107446,-0.037467907939106246,0.06488901327104361,0.037517461480694306,-0.011536652188429055,0.017739650321178548,0.07454239135598621
TSLP,0.006849360111060461,-0.03336475039044692,-0.04796078866249315,-0.02612741187379114,-0.029026943806807697,-0.019170290721960182,0.048683916982764065,-0.002069865384750066,0.042541308318615106,0.04124090864105686,-0.029952809203398177,,,-0.024144470653527133,0.06732406867338508,0.02604455632626559,,-0.04081919019292372,0.0031284363875020166,-0.04514035597053856
OSM,-0.017372304559980314,0.018395359499537373,0.03652958283683247,0.020829657549570404,-0.002881207134100706,-0.005118704477764826,0.0032128433819312995,0.021047832086066583,,-0.050756137076862065,0.04290050372970946,-0.08834157258993515,0.009191521115532383,0.040225212761798385,-0.055563839966754104,0.04831692526492101,-0.03146616641443994,0.04214542705278163,-0.11027054647475436,-0.042580076911980846
PRND,0.08319888720642267,,-0.01669033162560627,,,,-0.023683539406601412,,,,,-0.03352111163198164,0.11607627366919188,,,,,0.03715607540645619,,
SLPI,0.06860653645097724,0.07996599725929134,-0.11617825596260428,-0.004342118224955132,0.009315450815461932,0.00991292755124747,0.0834810919010051,-0.014768543769749534,-0.02186346352431436,-0.012917782701031883,-0.00011029832756625826,0.05661375748581812,0.0519641761733269,0.04142987972925941,0.020736454556575825,-0.04822249886079589,,-0.0407102306011891,-0.08252269580448028,
AFDN,0.033358255853153426,0.026458339846679,0.027830271762188222,0.05165982258509008,0.0058582672131232754,-0.010908137834593629,0.01878986658071678,-0.024500289139470856,0.008778335719923164,0.027820909339514054,0.02967584991508184,0.009363793682871902,0.11421205353172753,-0.09275666608309084,0.02402511322050157,0.08589140867726479,0.005069289136043741,-0.018806976753214723,-0.021386169944188068,-0.007050994905330084
KISS1,,,,-0.0006925342055051243,-0.03318608077422509,,,,,,-0.019777455318801197,,,-0.02083328006041543,,-0.021370564853535313,,,,
ULBP2,0.03594864577201863,-0.10103059184543424,0.025665386544184533,0.018907471188449237,-0.051761741301903155,0.025736302321319585,0.01891055914945306,0.0030609197955149777,-0.06375159321042215,0.015780896467803545,-0.0221750081139468,-0.12716660379345185,-0.04920077934181388,0.006226249295632139,-0.033474709359693704,0.04161668898130335,,-0.03731499013131698,-0.03143368422841595,
ICAM4,,,0.04515762254040024,0.026895172523410033,0.02317026544219554,-0.013819981724347032,,0.01597385911201503,,,,-0.07462523469381174,,,,,,-0.025849257964208165,0.03510442369600899,
TDGF1,,,,,,,,-0.02038303247209866,-0.025041201505470626,-0.011490386055388319,,,,,,,,,,
ANGPTL1,0.046227992533095466,0.04054835338341095,0.06095926511607801,-0.01885272971663541,0.062092121214920845,-0.01446102091581926,0.12849741503693948,-0.003644406671588934,0.06130563168798333,-0.052415766797442864,0.00240904203487551,-0.037325225584616865,0.02109901864616824,-0.024761223389318812,0.04534796077457271,-0.02956999835596099,,0.025884280196536533,0.04932035491305992,0.05927081705138802
LTBP1,-0.007739444170458432,-0.047036270409982005,-0.03196661711212022,-0.0005567941711092909,0.00257657908143257,0.04623915638281512,0.07972900048396028,-0.018867490547219753,0.017153098744374592,-0.015626888125127355,0.018653046715360378,0.04614916879212342,0.009019506603768695,0.03745488211725536,0.06261544510275653,0.0069550455955696535,-0.012885032357677342,0.008563270998355748,0.00904047280059475,0.08865727901045185
CD160,,,,-0.01837736790405481,,,,,,,,,,,,,,,,
NTN4,-0.04318784895339456,-0.0012132844438489103,0.018441464708219207,-0.04582990136251999,0.013610365220109655,-0.004954711110548255,-0.039042979781196245,-0.023626031160222712,0.009472527238437648,-0.01170727382549666,0.03327085226857989,0.06228521441207046,0.018042154711727224,-0.005187828497253443,-0.04969908866632672,0.044034829442333466,-0.032733959837181296,-0.011164191720363151,0.019862929998624556,-0.036539153672482415
APP,0.006366939161802035,-0.017559771157795803,0.0058557771598352,0.038177881652653664,0.05400248232872084,-0.07568560327232784,-0.09522283303995811,0.05140995460254207,-0.01681930115682842,0.04423032050554515,-0.02125807010270564,-0.04523396161573958,-0.0019727501620085287,0.002195425330388092,-0.0011280436071571733,0.03281141228239691,-0.020252150555928244,-0.05070770599251586,-0.05057446872310523,0.0009037145909788052
RIMS2,-0.018475889279547315,-0.014100692141910736,0.012753803664401967,0.007444865377284706,0.021459646305006328,-0.01344685699570631,-0.07206095921396348,-0.009713330940731485,-0.05442625757589509,-0.01571044535583895,0.020753761115635063,,-0.04286593564350087,-0.03351692583156231,-0.0052000841648552,0.025796743885791947,0.02897139336550918,0.08440831405664076,0.006840031165669821,0.055129654237264535
WNT7A,-0.019005064085971846,0.10469060450672663,0.11269209607070639,0.019381626110553052,-0.00867399144029738,-0.0013290888272114883,0.055880882063125505,-0.010044917122803124,-0.050697614931543775,0.01609775542388344,0.023161323857423814,0.008045742281197539,-0.025996814696786375,0.027268454469879584,-0.05056444349597437,0.021520686070126603,-0.06623085937875643,0.0486445910673592,0.01748489111875184,0.11949966365057976
