,MGH258,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
NPNT,-0.02695295658247515,-0.014115984599494565,0.117875384278296,-0.033550026022787595,0.006570683017266236,-0.030100568124569137,-9.427186273817356e-05,0.06349119816461704,0.08089784910875186,-0.00840721464031317,0.07245758765603963,0.005799820067533393,0.047932175031716484,-0.00012357155426416023,0.10186070110975262,0.1173566368381603,-0.04475057230869486
KITLG,-0.015651034263201215,0.004892999024384153,0.017761333542368113,0.035787042392007605,0.07698718223621609,-2.674125073166339e-06,0.012095887391675081,0.001933953239491817,0.08139378729831646,0.04377748283000633,-0.008349096528802193,0.05603836240189801,-0.04084791101539677,0.022680208124622403,0.005912951991221066,0.008512552491396402,-0.01633569606255885
MADCAM1,-0.019081881896558097,-0.027694369029636876,-0.02624980931156924,-0.014192787958283305,-0.020052965746610744,-0.034624617477394155,-0.03297391013655114,0.05737680218107979,0.029221445097480175,0.008197046590599732,0.004730450438061399,0.07597213570885268,0.06774590042609252,-0.005744312805823095,,0.07879930021701795,0.01621554304700379
F12,-0.0386447374496741,0.03919257816308172,-0.07430767635533132,-0.03391250589521263,-0.023741638797376816,0.030513912992283076,0.03760928019809569,0.028507763201816978,0.1025217647520468,-0.05635275432559379,-0.0416361765235466,0.003394891021785817,0.05729359753364429,-0.027443736014072642,-0.03721650660074708,0.07897572771398668,-0.005676319405938814
S100B,0.09654395758354248,0.027043421892318065,0.05416569515077569,0.060641753588034905,0.013237171156703713,-0.0122199668428766,0.009325627599874918,0.11058789771713805,-0.05275929844094002,-0.012436960249228217,0.10848045708101485,0.1369428564798815,-0.07249150469323316,-0.04501282218682591,-0.03425582177482993,0.25227113067101814,-0.03139175724102065
IL27,,0.01694767066981292,,-0.016071670601496935,,,,-0.027100016391106912,-0.03642085238492668,,,-0.039268762219144215,,-0.0034935026987913645,,-0.01953688780317391,-0.022810558526688014
CD99,0.0548319248118654,0.019914501149670045,0.11584747187151685,0.0012837537619034929,0.0070489327053981365,0.07959106265073848,0.022451964413500895,-0.04382997351281225,0.01832433971763066,0.02056259498758156,-0.037396228090558106,0.025735769303213328,0.09856502475755347,0.01893989484680694,0.13473143105837193,-0.0004629406147574837,0.013370848049989212
PDGFB,-0.03136686144704387,0.03636016050192359,0.038362922349777395,0.03198911164266331,0.008047810092569205,0.03159628797146862,0.02704795477335894,-0.07021198020772645,0.0418833139846952,-0.006303446999178654,-0.031242445106411297,-0.01255416763092262,-0.029468534016251866,0.04652091508748146,0.05173185635403818,0.01498702086477222,-0.0005356126038600781
CLEC2D,-0.018318052726053385,-0.0009212517960657239,0.11315775753335355,-0.009849131858213176,-0.024899386949136352,0.07957269467598777,0.016285278373335245,0.03969031231685411,-0.00662611014465439,0.06837384224495101,0.03915142739006663,0.060131780985339806,0.02581137524089704,0.03221643289765274,0.023623082771388547,0.020311740904303897,0.04611800482748887
F8,-0.04103358555040766,0.02436667064616712,0.08175318716057227,-0.009662868591250564,-0.0005822433285830126,-0.03006156505202962,0.04751329262461028,0.10474556477942805,-0.027169113438910035,0.03054207951353622,0.020477713293205396,0.016842665892938986,-0.059537713460993034,-0.007203121646448383,-0.034162108239009704,0.10593032115400083,0.02078497679814452
C3,-0.10392719660013995,0.04253614870031278,0.06584627273513946,-0.024603177517937176,0.026442906087634454,0.09339045503713717,0.03782709853199731,-0.011414762737653824,0.08440418666488782,-0.0392628313088645,-0.07943525408501391,-0.07341647605527221,-0.020521664015509016,-0.014494090678691656,0.07007927208824884,-0.0687909930318092,-0.02080158289533664
DLK2,,0.03940682560114619,-0.023408529261766942,-0.019584286632073022,-0.007343247558922347,-0.04565807846554592,-0.030849642615952112,-0.025044609518828972,-0.07823826198225141,-0.019463378913493,-0.0468428437977243,0.009125693785312059,0.0760056827717006,0.02755558154287366,-0.048195521782068686,-0.012120997865738576,0.11026869938279309
TSLP,-0.01880302738128702,-0.04530971540341927,0.10827378417267677,-0.012706305275301548,-0.031596148327531465,0.0375224884168293,-0.0019786360622744206,-0.036114272975307615,-0.010200003207882063,,-0.0018041635958386615,0.050759649052918715,0.04899740516559584,-0.03219887602313966,,0.013716896782587347,0.015907787044343733
OSM,-0.017942096861236673,-0.03277038200172982,0.10058600306744772,0.006976038423497813,,0.1123609202695272,0.0004979627532279759,-0.06348362119369297,0.1551925315774185,0.011258826191012903,-0.009965112288007023,0.09152237865187356,-0.07488648903928313,0.042494304232338416,0.03409899241624756,0.014242112970244037,0.06708813628973662
PRND,0.005372108576603183,,-0.017646151349614076,,,,,,,-0.044767354147350266,,,,,,-0.004411914531447151,
SLPI,-0.05922386292474776,-0.00699792518715281,0.10088341985172998,0.02644519060637375,0.03157570395522576,0.08461328728645061,0.011690347878583671,-0.0450583831242024,0.09998707787277981,-0.02497959277133984,-0.1680979030590791,-0.13831396410756858,-0.023589091961264793,-0.003201928257905509,,-0.052964887262416806,0.030567859598407413
AFDN,-0.002853523176246359,-0.007792198183779452,0.014792248228760472,0.020877851963280958,0.030294361066277028,-0.015005963216023417,0.032496643350451444,-0.0021144459530154595,0.07189074056035388,0.05708264763768614,-0.043034800305976034,0.018133948718630895,0.0008044258915867238,-0.003999748183544618,0.09474049064735214,0.04489565386507446,-0.042982950617785176
KISS1,,-0.020385775332294142,,,,,0.036655420072380915,,-0.04035760424285611,,-0.031796320567404356,-0.03097236339237862,,-0.014286923669567896,,,
ULBP2,-0.00952821733853793,-0.031049985505846617,0.08808618394152098,-0.005602750281266333,0.03530985219194567,0.05354627767307969,-0.017877063565131322,-0.050317456091867635,0.0447313426227003,-0.04513123177211868,0.04987408416446669,0.15285361403439912,-0.005344293484063099,-0.04118540245036622,,-0.005340933969400486,-0.039448554820294614
ICAM4,,-0.01268560886764452,,-0.018647117707450495,,,,,,,,-0.02717215574182896,,,,0.02694794234588725,-0.02536181182236902
TDGF1,,,,-0.013892229132324909,-0.020463972710142442,0.030272184096216886,,,,,,,,,,,
ANGPTL1,0.05279773728358536,0.11462694932200372,0.07884313019130462,0.027040653312876115,-0.016007073033692455,-0.0179854582121176,-0.029548348381499053,-0.02826807625376571,,-0.002619577670529812,0.032152658742848714,0.019046631988965123,-0.001182348236514144,0.06481913509701376,,-0.021267346881805524,-0.025630926703854792
LTBP1,0.004480222128771069,-0.007449026104494594,0.03672355058282499,-0.033999581088080356,0.030510651896568045,0.04093746609527513,0.028435093441178075,-0.03797624705630759,0.0004426980747942131,0.039635887304140124,0.061036943701961506,0.04861395863857001,-0.039059962737034055,0.05308653789133351,0.17480306957779213,0.05487373592140968,-0.0061992148146868195
NTN4,0.009511338552819965,-0.04176211725768793,-0.0048147618020552485,0.09157867670486161,0.06977596839732042,0.013506325543680687,-0.03116465285896655,-0.032507021769132206,-0.07465102245733785,0.023957138545353807,0.08325351932583162,0.09501279605182754,-0.028116574889637685,-0.008941050154251862,-0.023005338053301173,-0.011889794945456937,0.07267965757091702
APP,0.10725352222570905,0.011872755410559994,-0.086424475102341,-0.01807571471690777,0.0221429560176346,-0.09230215440782173,-0.01943455031847921,0.023753188732917034,0.1170542528082246,0.007682441443487149,-0.007719180955199618,-0.016451284229642003,0.013711516366464761,0.09384048155899384,0.05791692905587023,-0.06912703053185655,-0.0657768216818533
RIMS2,-0.019081877934305443,0.08267120156802002,-0.039320501095119816,0.03921304471429854,0.048753552487652424,-0.05593364507830886,-0.040208070257859226,-0.03967953108987328,-0.04692532827274058,0.03698130400457666,0.012594840405939063,0.023981940008846545,-0.04542119282799096,0.03246874777572072,-0.05566453838791222,-0.040667397445989024,-0.054835491622586496
WNT7A,-0.019628409086842748,-0.015826749390898384,0.09186698717436977,0.04707973038385486,-0.021008830852697797,-0.007081172460546936,-0.0017169103276963606,-0.044593555367735384,0.055998706943620656,-0.044767367804506686,-0.06638818843111727,0.10677774677119267,0.06261657832641121,-0.0096152282526891,-0.06693804300014046,0.06122132544073257,0.026044145682494045
GAST,,,,,,,,,,,,-0.030972363952805674,0.028855533565593193,,,0.0313207695691252,-0.035291376262336825
GPI,0.06804123102638733,-0.0015094962710079506,-0.034557713396459404,0.0064087502458907136,0.02381448237975231,-0.02229724528637433,-0.0128861819920752,0.1043773878291234,0.004200186447914253,-0.028701784372160137,-0.07195271242486091,-0.03468615500940845,0.061481877906764994,-0.024043603390555106,-0.007572115363832525,-0.11216151466719225,-0.001732272406171902
IL1B,0.05412929151721059,0.054007954151980564,0.08291718924903083,-0.011867782977918557,-0.031928257059948215,0.1161220828268242,0.002401805681306791,-0.09927535197595465,-0.060042843090872926,0.005899526059674067,-0.031919035912959026,0.02664363083364638,-0.010637950073040345,0.10135850779157382,-0.06795973993879834,0.08032679628547783,0.06889510877704426
SFTPA2,,,,,,,-0.01824578925206045,,,,-0.022599753526267558,0.03508045579732467,,0.04428535548025843,,,-0.02158803090537859
HAS2,0.04243748093436652,0.004498984507413516,0.1197463415713949,0.03394803950791132,0.03235527831478271,0.06468239823920201,-0.01249549672882738,0.05920361304270968,0.011218220181439427,0.10120079161975278,-0.0482612896220532,-0.0971068687411539,-2.286752855238717e-05,-0.028892481682453397,-0.06038943724200043,0.006756976340607371,0.04651956717954888
IL11,,0.02536947450375755,0.0011918039008375582,-0.003871609974796219,,-0.02616439208492652,0.01401642036588895,-0.04715183483855584,0.10218594291807652,,-0.04430452611853933,0.04152891924919131,-0.026423409086053905,-0.006672919469181366,-0.04391496813957345,0.026166688807541336,0.07731366047703676
SEMA4B,0.038307786465154106,-0.0184477662760629,0.1024738564443885,0.01673408387192751,0.04200555334732765,0.08426265319710877,-0.07483446019629163,-0.08591344628565406,0.01250982474401386,-0.09234839342625402,-0.07222172318384162,-0.07065813581027634,0.04308520687097277,0.034191117484356326,-0.04331048509010079,0.06896939245841797,0.09625833713211587
FGF12,-0.026258071838734902,0.07024105377411781,-0.05277018182851192,-0.0033441523753407584,0.01951666888557711,-0.00617570874117945,-0.009838699984252299,-0.028299189124947173,-0.026079365971348693,0.04791150825041367,0.033096734430755774,0.09638884097100767,0.017722662878472618,0.015968791511539324,-0.008573936688134476,0.027802081094491407,-0.09374177636844719
CP,-0.05370564539309323,0.06301502022420363,0.04931221426554047,-0.004291929930263996,0.03805490268386986,0.07008754633710926,-0.014060549700140196,-0.05404388027760383,0.0567251922577672,0.005235538809598374,-0.07316958903839386,-0.04634194366539273,-0.02676555652971519,0.02505989677332298,0.016177173569621353,-0.04576832005080065,0.029160498302848614
NLGN3,0.022656436474579295,0.013133974538128342,0.1035695750460085,-0.028252449593904817,0.06418707313564433,0.04111900607673189,0.04309558178682478,0.1029613690733191,0.08370930094382775,0.0555995167225306,0.11740255846589774,0.0658508775307892,0.021755801091131885,0.0011358725389228957,-0.03206106844527276,0.21978074666874264,0.05482570277364249
GZMB,0.016151965376330804,-0.016122010865208924,,-0.03153974354914577,0.047269834084110715,0.08384253158127745,,,,,-0.03243843074527248,-0.01766151337098529,,-0.015344002164993983,,-0.034593115435737634,8.617848275244215e-05
PROC,0.0394069124944776,0.07545645698310423,0.0050011568188937,-0.026916596892314546,0.02806678875125428,-0.022214668260174632,0.03595553475391888,-0.056092928458255364,-0.06400692149845304,-0.09882922176081435,-0.0045487201247262935,0.04691777039823002,-0.054352077081660385,-0.005697047943819181,0.008895522962187995,0.10772682879161495,-0.03256903432012435
TNFSF11,,,,,,,,0.06682749518975342,,,-0.02139139188710964,0.00479442390335645,,,,-0.07658975103734504,-0.022510708010108117
AGT,0.06184298639456909,0.0019140871278415606,0.09303242186649326,0.07215709462041327,0.032486281806064256,-0.006907491458427306,0.04362346383240104,-0.0057195005761018925,0.035775195949161294,0.05231330686253899,-0.08865244178340305,-0.1205147648248016,-0.007639240522298845,-0.07260877659843157,0.03544199858069532,0.17539596388986345,0.0011259976150278478
PTHLH,-0.000153988369907183,0.022767001435876462,0.06375856322582234,-0.023823011226886338,0.01885477275663999,0.10138782952864443,0.007663376377420487,0.010983763233965193,0.12740908282988814,0.07657959029558044,-0.04202047580153943,0.05920330389002834,0.07172805667188663,-0.011919161656019863,0.019116945153531174,0.015497107628652546,0.024431061978497457
COL1A1,0.0795625226592629,-0.05973612344179031,0.0642480944451112,0.003881301843195096,-0.030989033407947238,0.07844109698658386,0.06298127894430236,-0.04466171236814474,0.068044390660098,0.02134771964399093,-0.05604436757658615,-0.08210170276449848,0.07909043126568102,0.04403881887994915,0.04399540786300978,-0.22183125592236602,-0.0033071295755198503
LAMB2,0.005812522204475932,0.013096591179634465,0.07198590897881291,-0.027164611771090315,0.0043913827444094465,0.039093008011362305,0.024710434165879643,-0.1008050697894019,-0.01847216057795132,0.044147713303770465,0.024272797080809677,0.03810842636125143,0.04003767995326712,0.026773385418904453,0.03455994781164184,-0.0779669319348363,0.01942942280029404
DSC2,-0.03968374919185822,0.076229576989012,-0.027538245931399974,-0.02206842904594176,-0.028587092531179026,0.05553278293189075,0.09964306634084592,-0.07521399371565307,0.03689508232508655,0.01542577171915229,0.02654210177804168,0.010220377349313966,0.04530703244699125,0.03252273176025697,-0.08381580354276078,0.09285537886464511,0.053497758988875536
WNT5B,-0.00862780435832573,0.006259015117345009,-0.029254133720042392,0.01911679603306196,0.027016425982245105,0.0017803920155983676,-0.004703058509430321,-0.03793118968388346,0.1708290067870519,0.02382799747346493,0.06803398187033083,-0.006090132276603566,0.03082992071955895,0.0694113856607742,,-0.06583051661442117,-0.01234465925007233
LEFTY1,0.001601273686958089,-0.016418276722619005,-0.029373759596207912,-0.026174947804725523,4.6662701921183166e-05,-0.031087234929199462,0.061031198774008005,-0.02902336812728701,-0.014775885378155655,-0.047959357963968455,-0.05132462786628798,0.0116968802751749,0.026698182344370498,0.017957804088244822,-0.0460968433896227,0.040840996412458835,-0.03447304015966141
FGL1,,-0.013802394216952753,-0.022321446977380015,,,0.049280028135224564,-0.021017832849777162,,,,-0.0036653714892520965,0.054494511232199755,0.005493032252172758,0.062429341235237426,,,-0.010433594703298662
CXCL5,0.014782633435013895,-0.012685607485306758,-0.01745809428031588,-0.01692444637744665,0.010609935864246016,0.06011232107505496,,0.23466732489249892,0.14450991582971634,,-0.06406862229081581,-0.03969912913400562,0.05823846783665983,-0.020357024170008755,,0.07252092473014235,0.03248641243921976
S100A1,-0.06118767611330767,0.017718961315553804,-0.08785463113340054,0.05671363014323645,0.053451384805655734,-0.045338067579543104,-0.023571403338491014,0.04725055391197349,-0.052169601820822836,0.01123586185177444,0.0905658772838488,0.11991225118728675,-0.0708448690275223,-0.04903891567850769,0.023393367930903058,0.13675258312309965,-0.007472497920825998
C4BPA,,-0.02714604136727784,,-0.020116170437065307,,,,-0.02629539894422688,,,,,,,,-0.03309103145378968,
NPTX1,-0.028575266965791477,0.039247128237345615,-0.06795949708217444,-0.036765928984088,0.010966192789933727,-0.03859359444051833,-0.07422233994358537,-0.028590776697536985,0.04651180426899492,-0.015649365273220365,-0.05801321213804836,-0.025696835612483166,-0.03092216532565864,-0.011167191792764052,-0.044693302907055664,,-0.04733739066011666
