,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CFH,0.11882507484466077,-0.0063993244096455515,0.035276314674667485,0.009337082267935936,0.046212507909944085,-0.021376444179278573,-0.017080499921348174,0.13639658404104485,0.06558353329050434,0.1532781251374558,-0.003846271077975134,0.1186810053195299,0.07512581184947337,0.04734028044155398,0.04959410146801419,0.08544393743695916,-0.0122118350094416
COL4A5,-0.004005222040867895,-0.07300728263990126,0.014174572514430338,-0.049027081715549384,-0.020439491095702433,-0.09700848554938674,-0.056615580655728616,-0.0007514606649495527,0.0008175227623978858,0.033791754849152485,0.1077753360298868,0.03344541363878193,-0.01604037492576354,0.04746073967961209,0.004557112657883896,0.10824790496570304,-0.042951436096214234
LTBP3,0.05388924905676691,-0.041489879033140054,-0.018509875875922135,-0.01095413577471076,-0.10959851574061344,-0.022510227282929552,-0.06494115253439255,-0.048486769411826273,-0.09952744525693803,-0.03093154641440874,-0.02676302206460784,-0.010596160165439943,0.07347425963117,-0.09972566451516855,-0.05217463892518776,0.009671348721926595,-0.06126778580363077
GNB3,0.022427546049010094,0.055723439491773226,0.0034987464860351206,0.02000337377137384,0.038554087467163774,0.12235991504642331,-0.027459518979797762,-0.012005314575748846,-0.005305859118156199,-0.018225390421149932,-0.006768528899951631,0.025097955335493725,-0.001131092808209479,-0.04299401006072246,-0.02709767995028127,0.013070732635000278,
COL6A2,0.10188473841788274,0.0758739335285368,-0.016638899003409723,-0.009234468207931576,0.006855003119482504,-0.07315798849714181,0.01810936798088216,0.19001567836539351,0.06331047652884057,0.12451849368925089,-0.11913554226140878,-0.055637988572985915,0.062092754683951694,-0.05224443998384285,0.05568843077099429,0.04061151159658777,-0.05137745690830835
PLG,,,,,,,-0.08751404571515008,,,,,,,,,,
GDF9,0.017309129132925292,-0.0029052624489483347,-0.04465360817815365,-0.008953296885608272,-0.028156363501809653,,-0.029820376486688744,0.010998477296835792,-0.015987076087216175,-0.0383213113767135,0.05414089795616429,0.021968682421140587,0.026138325213042213,0.032573680308319405,0.013738481150373344,-0.019176756725423107,-0.03676253125946731
NCAM1,-0.07338482001953052,0.003637144757740007,0.05864434615529759,-0.02641455108147544,0.022575296673746532,-0.05267625456728749,-0.05965395370535364,0.03687237439958076,0.028489723707499175,-0.11083742236148235,0.11092246561988424,0.06360005224305912,-0.09964726076703678,0.0732416004383724,-0.011260846224897841,0.06022458453044647,-0.056410691314024736
APOC2,0.04726424761409769,0.012579198098091,-0.024066421627104918,-0.010366034961494722,-0.016759325035482775,-0.13223306103081028,-0.023782958385898077,-0.03069904476759471,-0.03621617159035299,0.06862356799410678,0.0006410879465228011,0.1433501398121944,-0.027124169399888636,0.041314735525803836,0.03760527022878889,0.10551071238770397,-0.022871791513997985
BST2,0.03760401069174171,-0.06555616191577782,-0.005341803457763515,0.014870038163744772,-0.012040323102876834,-0.05116349414938093,-0.15824035817079732,0.03181516642484625,-0.03468862395735647,0.0032461257372851443,-0.025830562552146222,0.05841986134893162,0.03953539266147058,0.005101100887499535,0.058959279803827,0.01979661442587308,0.014406598988388464
COL5A1,0.10231911802829118,0.018399840557014067,-0.04195934662091466,-0.004627178505179381,0.08281678991433175,-0.03633381487536452,-0.07410574699404104,0.19449693979280552,0.051702110217003584,0.13821063482389262,-0.09978469789000328,-0.022913355364046314,0.04462240346112814,-0.021287690334433187,0.01461034850682832,0.03889546740630696,-0.028591414361741417
CALM3,0.021588112786930954,0.08695014011619856,0.12151711963280525,0.009208141490702365,0.1471744704619109,0.2618138299153642,0.18567208042749914,-0.08088586189664886,-0.016721215871557893,0.027928502509592456,0.13197461198167493,0.0716450812782199,-0.06767318861626581,0.09970738977090148,0.01228409806074673,0.023662290801383268,0.13712613187394324
THBS2,0.010957987719214171,-0.006443922659741082,-0.048143136833875035,-0.03619512038303689,0.0027859931225350182,-0.0941570058245143,-0.15985186702275592,-0.009322720973857673,-0.04178414806015593,-0.03055856354013809,0.002125440347604788,0.06650245521198873,-0.04170179950269661,0.04199632289632818,-0.006273752534217246,0.10821247534352789,-0.1026751684987763
SERPINE2,0.0043886853873921616,-0.08612304494614996,-0.01218887689093581,0.07605754716523343,0.012921729743753895,0.044514350722346475,0.12869490742849837,0.050838349413485355,0.11300723650313722,-0.03362395741889088,-0.09004951113044393,0.016628036846286772,-0.015219721799002444,-0.03681857452493408,0.009934616499158588,0.0580446626772669,0.013293442564332736
EFNB2,0.0579237144096198,0.07164949213632661,0.08051032198770242,0.07658167657662572,-0.010241373362727893,0.10885465097179714,-0.01118249387190504,0.053155218955659396,-0.016435815201021053,0.052806184284377784,0.0018128492230189,0.01312742268968853,0.004534763064368376,0.04645380872597489,0.04065077529785307,-0.05422662105524809,0.043227721424072656
PROK1,0.010251586958983845,0.017170202223068077,-0.016358198453968624,,,,,,,,-0.024139253166791122,0.041173392106435044,0.06481398031975112,0.0052036832250435434,,0.14130877139840733,
LACRT,,,,,-0.02424059154038931,,,,,,,,,,,,
MMP9,0.13321759027229335,-0.06342612504828468,0.05331526715198638,0.05267487103304255,,-0.04260140128644328,-0.020486920670623146,0.13015244533255277,0.09386755376982889,0.1818102165845692,-0.0496978076418743,-0.04926243165312765,0.05583484098698593,0.0016260392879472582,0.07871668273331632,0.028672500638661714,
DMP1,0.03651348445519033,,,,,,,0.02359947421784379,,,,,,,,0.041067960542589994,
NPPA,0.011024444989865089,0.037651267018577336,-0.06291725853413435,0.029465802683024424,0.03279567975792164,-0.034848064599564126,0.04349838365049359,-0.08194442695262162,-0.0443942031605968,0.0876469072588446,0.013997629566696588,0.03385854319900013,-0.06282383479419178,-0.035243921814745977,0.06285552881971275,0.082500066654753,
APOB,,-0.016237107466907173,,0.031831829101976634,-0.007234450274430637,,,,,-0.009153765225930997,,,0.012466384676491159,,-0.02699184080631958,0.00560358690799259,
C4B,,,,,,,-0.032740456328433094,0.032354068383871844,-0.04565032401039808,,,,0.05330710766130825,0.03732438322218449,0.07153719876530643,,
NTNG2,0.07164303994752223,0.013246023678648904,0.10023602152674382,0.01848306608993624,-0.01545795226439938,0.10580457371882944,0.0010250364212969784,-0.0008520602468378882,0.03951682840580765,0.0023490445800930016,-0.004816351350576019,0.016095235424155876,0.028965991521655864,0.026894713442553845,0.04927054147069597,0.04798832938552189,0.01883948287553964
LAMA1,0.0021824503820802015,0.08739207702388974,-0.007292761612388224,-0.015697311693354737,-0.06941144197181474,0.037488414767135686,-0.03650029580422928,-0.052183082220657595,,0.048964844597774275,-0.017996270698588626,0.06073672071021981,0.12094451157393826,-0.02701640885535528,0.07635209451728607,0.05315398223685821,-0.04975567513606517
UCN,0.02834435098689243,-0.02013191420023642,0.027713871103769275,0.002194110846621372,-0.003732715253090068,-0.03788958338848896,-0.049972041352453284,0.09848319415608256,-0.050683910820048333,0.04872972910188723,-0.025262274370339174,-0.0026524263093305805,0.020681118183557275,0.02963316583590127,0.04911942849465922,0.08887568804905968,0.07220752204660545
ARTN,-0.014174363974378287,-0.01333992891313697,0.01609045390586473,-0.02402485236800072,,0.11348652626822096,-0.02191287691464244,,,-0.035272870106034686,0.05272289824867393,-0.036997707849641646,0.08106186976876119,-0.021716707768350833,-0.004914894332812404,-0.0637369633783291,
PDGFD,0.08263572738421586,0.00627385563260608,0.04332079350633338,0.012018317962661625,0.003112721430325453,-0.042470279413343436,0.002426271628512162,-0.029539077149968968,0.16320314527259802,0.16619431473095,0.07871635345673147,0.07969784987097893,0.06114447494396671,0.01748803549577478,0.06920636601151359,0.052993706172094854,0.028323454312653873
EDN1,0.07164585528336878,0.10565915240840838,0.005229291690511873,0.02267947353073832,0.009717022354082649,0.003968742294795073,-0.09426632691155429,0.09456726636257401,0.14006487071483514,0.08996310948569303,0.07937373633944417,-0.034338925580188966,-0.06163198323013691,0.005571376453583408,0.14388767477326822,0.09819135195641261,0.09378667992301698
ARPC5,0.05532517420691382,-0.032189425415389175,-0.0586125593775753,-0.055829420767661314,-0.05306630120087463,-0.11214332977138543,-0.14772909646780416,0.09044539557551716,-0.13315537948463158,0.09054208240356466,-0.0070076492619179165,-0.011896835631679595,0.025062716900416376,0.06661166782004398,0.07159021727610826,-0.01475142537591323,-0.07777684657334014
GSTO1,0.06380061097100521,0.041175454206212485,0.07578030284887265,0.01300609401260476,0.11113003917653856,-0.07006220502049941,0.11631015730375253,0.12437662068439838,0.04125051040852404,0.09728904974938546,-0.03631332651443269,-0.007758933830770673,0.027618224015991486,-0.05799251896270081,0.048907017241380316,-0.037365157689859894,0.05370645767964512
PROK2,,,,,-0.005512613574892273,,,,,,-0.020975123729015232,0.026724807593006616,,,-0.024610278562454267,,
SYK,0.04705486199592417,0.06737582729453928,0.07291498405362379,0.03414923197966213,-0.026903795260854884,-0.1055469126496705,0.01275029967428047,0.03420535475583648,-0.019842985287913145,0.045759547250810356,0.014777947004504802,0.0725958359704361,0.016623081960342647,0.0464414279736576,0.049229007841779124,0.0660394705949872,0.01208394265619829
CD40LG,,,,,,,,,,,,,,,0.08524941864781292,,
ST6GAL1,0.026695859893681218,0.045162231768813385,-0.03058345699597113,-0.024132579203899728,0.00019142414791328559,-0.1796138305970573,0.07470390306452038,-0.01807871111620275,-0.0818396206545123,0.07815250923866794,0.11370765346966198,0.07529941223403808,-0.0014776017733713804,0.052591103548968066,0.06126186969126378,0.08080136927510528,-0.015372962536140736
WNT3,-0.04780490899169007,0.06760205807964086,0.012253872527951617,0.06023320317616863,0.03510887905327722,0.16305749029263564,0.1473048603027442,-0.004850690019529877,0.11732578241985389,-0.004966223420549217,0.04134520408805043,-0.013169275491112173,-0.012397877557974247,0.08438903767280015,-0.014681999727742074,0.032707125779303424,0.00032338778145174973
HSP90B1,0.00957821069615032,-0.07405911738830237,-0.06656771189781546,-0.008128541020652793,-0.04742868805981713,-0.059896402623142116,-0.14964544880521444,0.012969886677572784,-0.10074084631471955,0.015559011501584981,-0.18252360860528344,-0.07765784252963893,0.00662076963648437,-0.05371971664099843,-0.009937526106906236,-0.036851523126523844,-0.03985448462932715
ZP3,0.042252646088722964,-0.0023629909128413482,-0.02263054432302566,0.020445877106887587,-0.02893011974056235,0.02850082581303543,0.02119675191035525,0.025262393600511038,0.07675765133294916,0.06564006618615573,0.04420740224753146,-0.012485236794051894,-0.010600705861332299,0.0699944506239032,0.05308318685018205,0.018583199006996214,-0.0427694394300991
ANGPT4,-0.023989380869957538,,,,,,,,,,,,0.014760428848592471,,,,
NRG2,0.006768277810338458,-0.0032376802844011733,-0.05538343674291595,-0.028938114865177354,-0.05072074933342526,0.012726031521300257,-0.03869018162459676,-0.0238762493507505,-0.021998951869416295,-0.029382623906767522,-0.02066923225405782,0.08182309568326197,0.09947105731729544,0.06299723179445207,0.017860979783203848,0.05331645893984644,0.1341811821671142
MELTF,0.02388705517598105,-0.03441637127612874,-0.005205446328683446,0.003915931088768538,-0.00031594301534440013,0.05498047103713442,-0.00041226427523207,0.024213796397215874,-0.02855439068549502,0.04442085750198311,0.01890017244058317,-0.017299080419512593,0.04728440333132209,-0.04159061187956034,0.03905001309438157,0.010204044039758695,-0.05428778010245818
NLGN1,0.05165276897650603,-0.013185941769351861,-0.10156186585979908,0.031198708076318925,0.08393631601167666,0.07596067909979014,0.02799612901549849,-0.02013424431163027,-0.0913406971149926,0.01691069671653681,0.08358840417506211,0.06810367295731616,-0.03482601819803173,0.0028575417183236943,0.03920349703674617,0.024600820310360372,0.13991080524413893
SLIT3,0.0578525839853556,0.14476350527304663,-0.0358195356108943,-0.0013814702073314596,0.017922633522021354,0.037373650697754904,0.014580811604281011,0.11355291146717301,-0.021448397294170737,0.1257368000641779,0.1257511049082459,0.040427938440958454,-0.03325582098300694,0.020957268748811948,0.06835240654261847,0.0875634831832548,0.13949340697163978
CCL8,-0.025975272777603305,-0.03605857586018536,-0.011162751212592113,0.09028771535253961,-0.026105873900528053,-0.06152189330274766,-0.020446247764324656,0.014188615036473461,-0.03455718141471141,0.23581465109540228,0.02346125099198787,0.02290297750344783,,-0.026065894292364937,0.039531311936391964,-0.009293312326658507,0.07772491809789557
S100A4,0.06180589695116519,0.024756731822348877,-0.06608117210652922,-0.01769103032964339,-0.08730399726909069,-0.10839419057592109,-0.06974489242429639,-0.00037548498588209345,-0.14969510843263478,0.07442538401212517,-0.07795378175250534,0.026025822499215364,0.036576671710258905,-0.07108320713158266,0.004732290932051965,-0.06324822422319193,-0.055018088874175336
TNFSF13B,0.007348942037575874,0.0013362913996548377,0.0114631819969231,0.015103845462406276,-0.024489724939177816,-0.06626598076749152,0.030543535498404144,0.10812507199632312,0.06663733298172704,0.020101596943428293,0.04337346810076454,0.028319476541788506,-0.038210592104905475,0.012339779526167749,0.041758337618213986,0.03030897579499499,0.011122953576199012
HSPG2,0.15509167283173317,0.00851414738231345,-0.027215128064431344,0.016811180645345685,0.010990042505328491,-0.006429711347300654,-0.06532218286645211,0.22068339745069857,0.09402880008132442,0.1781367119365902,-0.021627472560313606,0.0751112707286427,0.06276557365246409,-0.03566811634367337,0.06921671679592974,0.09425396209154477,0.009822191195270618
FAM3C,0.0021946841432930408,-0.026499325158216198,0.0021293407302743006,0.026573520561894968,0.03994315682152614,0.22282378674579467,0.04645720167711391,-0.002667249271291359,0.02531951350049182,0.025989531043640653,-0.01541633716367853,0.044782152587188886,0.043371009480101454,0.003324990384611889,-0.014271272319758459,0.03200432226574236,0.15977257732465214
FLT3LG,-0.016412008048638148,0.008089027231911232,0.004088693871444387,-0.008609247801305769,-0.00231536064836343,-0.061532726948971786,-0.048393929584063466,-0.01391045631420376,0.06161279244775697,0.0503037137202929,-0.009364686450702361,0.04752245576135029,0.027018677875589956,-0.032434659838355064,0.051548681560742625,-0.02453171784004877,
A2M,0.1260837077881992,0.03396219195357307,-0.06177274027730382,0.04056301409185138,-0.06727080989407737,-0.19825801849730748,0.020917783098057658,0.1776530818133133,0.02281381303518423,0.16122134109707376,-0.03198590557693112,0.06095712330883902,0.05947487921454556,-0.061366684711618796,0.0901842825700178,0.015750319513042704,-0.06650525646941392
VCL,0.042563113825170466,-0.03305245464921433,-0.07074920022016908,0.048879031299651515,0.005149827385893604,0.06644678810702472,-0.024665070156021915,0.13427625468509188,0.12910562904787323,0.0886519204336822,-0.09169185046989937,-0.03780444389865077,-0.009252664203971491,-0.0431040708111127,0.04258832171485169,0.015924010410017075,-0.0077099148587862435
FGF2,-0.04133738655610397,-0.055638191677295536,0.02185366270505197,0.0019086951964073715,-0.051848527156152506,0.06870283182680435,-0.028710255348916174,0.001533922028618144,-0.07180550590070567,0.023399678373086055,-0.01725243648678739,0.0293238983869299,-0.06278875830857256,-0.028543732455410854,-0.01133789458445871,0.03998995347948051,-0.04960412365239644
AGRP,,-0.011246160828423508,0.07318582343258206,,,-0.03384869218189062,,0.11349248347025917,-0.06382345712766942,0.08400329210398988,0.009761194223957976,-0.026243581136844024,,0.04787020994044598,,0.039852874975476835,
