,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
LYPD3,,-0.006168643563635395,-0.012019934562741839,0.0045492526465497505,-0.03658803509245849,-0.03736786625063633,0.061593578584787444,-0.08973345981103216,-0.03979627715783154,0.04978320723552186,-0.008090539714276038,0.015084328601377735,,,-0.030104474498004546,-0.001237725422106055,
APOE,0.27099988754009846,-0.025720345062289398,-0.0542352375828184,0.0825092209165837,-0.05129770851512835,-0.12082247292025364,-0.04650413180839984,-0.3557060980665575,0.0002469604039573303,-0.08028690892232936,-0.5628459819886092,-0.06975980195633044,0.16917640838050169,-0.12630228621328285,0.2218449511048005,0.10016083322654212,-0.11733702439019726
SOSTDC1,0.24421111648065022,-0.03939832486614955,,,,0.16751683140711293,0.0167753738298373,0.012208314956457767,0.011622577952486217,0.0041336981148773575,0.23011135528317542,,0.09011052250279801,,-0.025142662678986974,0.08130911428283795,0.14566829701961612
ANXA1,-0.36625009042118,-0.10470937775347829,-0.04708237389000868,-0.023929747126926717,0.055655855067082455,-0.16534219243001655,-0.04694066744892039,-0.49473299494691864,0.040243784654955775,-0.09266669938656699,-0.4366194918299722,0.013237086164592345,-0.21894290383431161,-0.017723886536210022,-0.061424367830625826,-0.11756437548076404,-0.03240892073513827
WNT2B,0.05334903511266149,-0.019507535582455306,-0.01693052615877457,0.004795489601992462,0.006815930379638457,0.04895285809131866,-0.046006870962962056,-0.05985792150772908,-0.06659211960328672,0.03186744093723451,0.17490913747249415,0.013745132940831175,-0.0221322733912493,0.03523980571403863,-0.01278300656020701,-0.0003219705740886746,0.12737581277975868
AMH,-0.060402280531251004,0.03389936720302624,0.06343370917334218,-0.03255182137502623,-0.006853337670307065,0.014285874398153216,-0.008468671832014163,-0.055454636297123334,-0.02635716779429349,-0.044537222979489845,,0.024556636717929813,-0.07214166240739434,0.09710844997451529,0.0018595008391237087,0.05092435106699289,
GDF10,0.10666290682269255,0.05117329878593989,-0.01352262299424739,,,0.06239736136254742,0.00573941656637358,0.05918361203184609,0.05432930411625592,-0.010076215227575215,0.21243773343505687,,0.1424212683746214,0.04761885553977004,-0.04090722965732872,0.04398239916052315,0.055046527515161404
EFNB3,0.06275227669131776,0.018719588646790387,0.017332344578233485,0.031574353630717006,-0.03685667426507228,0.1727043340744633,0.05773808504380338,0.36502386941955733,0.08693964744245113,0.05197163588420362,0.49018959908007914,0.024555971002571456,0.2866809117643157,-0.031839215859500204,-0.06450864752873763,0.06970559499837632,0.2081887441811957
LTB,0.26987224653471414,-0.028239882809899985,-0.002680811156084843,,-0.03174996881215918,0.13285635268975604,-0.018273057025154204,0.051703920982972454,-0.006559694590184934,-0.0462299717338552,-0.04660960695206061,-0.02254031754009364,0.04268435206524107,-0.06690515525308618,-0.04034210226411345,0.03052777721429286,-0.02148413190210727
ANGPT2,0.145735964383328,-0.044718302477716486,-0.03078602309999485,0.04863807520362947,-0.02812911918932414,0.031140760457261815,0.055164392910866736,-0.3942853970663133,-0.15832737625775412,0.04774382138369575,-0.16331362328525495,0.03333507102727755,-0.11079579907038087,-0.01809448753741483,-0.02304534447851589,0.012802572047509139,0.06207418292841798
NRTN,,,,,,,,,,,,,,-0.01692154988694181,-0.016830639988384802,,0.022156339248953705
ADAM17,-0.10816128603243011,0.05219261503431263,-0.004385859409087764,-0.04961693832503634,0.04429144565056636,-0.19863064375198503,-0.012538290718758515,-0.19080241656010702,-0.019286894181597108,0.01238225944212169,-0.09040278411864981,-0.03546948577376274,-0.12753204347776362,0.03892556488241032,-0.090760893331633,0.0504291812389015,0.09716907874541267
LRPAP1,-0.003037469195821665,0.08719128964929732,0.034024492534638254,0.0923326647779202,0.05611987330584341,0.004424273025744441,-0.018805043855590602,-0.21601236866342893,0.062297267632032936,0.06916728463266685,0.17271959502476766,-0.05198623674271538,0.01836633544166469,-0.007536174873149524,0.0017466763280728128,0.05703105674763781,0.13591796120366198
NID1,0.11970026143073789,-0.049859315450992064,-0.04994933106042776,0.04436538263159759,0.06460535712683574,-0.0038721168108235226,-0.003970742781404436,-0.4031792819311226,-0.05558346087993528,0.0217943907398873,-0.07590095577623998,-0.014291518069208366,-0.08344067416972326,-0.04825942378066827,-0.11805554822035498,0.04993620463539089,-0.023691483210183956
MST1,-0.1263509578656078,0.01418906271592322,0.00587328661280252,-0.011018772132309791,0.0721173324917387,-0.08947304178929937,0.03678994648913571,-0.2949798333994331,-0.019937814497319597,0.054465965745806845,-0.025249525859446523,-0.04374897947895939,-0.1291728924748807,-0.049087089059263525,-0.04629398703720631,-0.05470036063073261,-0.03358653830572963
CCL14,,,,,,,,,,,,-0.015637430337883597,,,,,
IL13,,,,,,,,-0.03314868431634212,,,,,0.006871917580286537,,,,
DCN,0.07302700953390574,-0.10133616944298159,0.013441775557254294,0.07398142613883268,0.04684739386055579,0.14803912878019873,-0.0339499094804286,-0.27711987866236965,-0.04271188439357579,0.015977239595366958,-0.03986952666843553,-0.004252948787200691,0.08424500482434004,-0.0197377759924846,-0.08306434587256176,0.023199240507064255,-0.016805279654551412
IGFL2,,,,,,,,,-0.03369555934002218,,,,,,,,0.02125762881966689
COL7A1,-0.06386259760441174,0.040080184933606,-0.004245896498149494,0.013465622959327114,0.01901953141172755,-0.08903795200538818,-0.03914148582270738,-0.24447140107404594,-0.06551161509536509,-0.036801438348080535,-0.06233645816004644,-0.0215505177927636,-0.1027054367055472,-0.05277990482927899,-0.09514815973069775,0.025090930204858187,0.020008528935367184
CALR,-0.21272434740005225,-0.003993906177186243,0.00788389211296521,-0.020018413856228524,-0.1384567400979865,-0.3461995797375785,-0.04222789638247221,-0.4596284805386817,-0.12154445463576588,-0.017683283748336998,-0.2739033175198104,-0.0005991013392883848,-0.3038655436833734,-0.0405505515600234,-0.1852459275666365,-0.010453838333512136,0.017612454910921435
PIGA,-0.12180737872399942,-0.006227278806059776,0.07995076553772591,-0.043939861615488796,0.03514064495359353,-0.057342371778783915,0.036195982954398485,-0.08211405271814001,-0.05319997675033388,0.04614159876685107,-0.0075479372181973155,0.023761169136126612,-0.04953352692726782,-0.02893656072387336,-0.06582756612795379,-0.005569532742589857,-0.0432223047421604
CD200,0.1939718629575333,0.050765905569657724,-0.03745185785666992,0.040216250605496086,0.06206333405040456,0.17466538001824744,0.09325242261762198,0.31519452584781926,0.1326841398078985,0.03978771258635043,0.4000695306676954,0.01897769725803525,0.3271638207011776,-0.06472279587538494,0.053841587458890894,0.14898649838945763,0.23450431408165118
GRP,,-0.0415971889428276,-0.011478192533680709,,,,-0.02376535510917255,,-0.022914445085540264,0.03489052739930211,-0.023134227898201336,,0.034264550509372355,0.024503532656741194,-0.018460461093009514,0.016286427173554018,
CDH1,,-0.02019742586512063,-0.02748352416203145,,0.07316238417823996,,0.030318168940873292,-0.2505476989439757,-0.059199921888978234,,-0.07943575063428528,,-0.05056776584647552,-0.03980661195959602,-0.027827260060028593,-0.02247870913353944,0.06690619843704909
LPL,-0.29710862292174167,0.004641560516013861,-0.02480073953180011,0.04349691121439965,-0.04623059003530268,0.05180727251153828,-0.005141063121833034,-0.41286390621834973,-0.19110545660506761,-0.05430060650659349,-0.05786020884919877,0.04204742881982812,-0.1059759306916837,-0.04895274158309657,-0.2022659197855619,-0.09183659394766838,-0.005185933254644823
SEMA5A,-0.038988779642886946,0.07458796236102813,0.012698909591659419,0.10626386376147592,0.05321998286250949,-0.023196859551004236,-0.01943489278935091,-0.40121209510067257,-0.010960632607016607,-0.04412347745484757,-0.018597132428455555,0.04538393156014333,-0.18442209590683434,-0.061158403897604914,0.004325407109326429,0.04075179644701602,-0.036079679777369644
SEMA7A,0.3011998174104265,-0.07221888547690714,0.009362771886006536,-0.0334882746738999,0.04702865676178835,0.17539126126625332,0.0006558112264499188,-0.003355439748201229,-0.10030999716717634,0.01924777250102697,-0.0005606777101627494,-0.07151129958344456,0.04751410087224618,-0.05123349407333808,0.0153540228678781,0.13886612753900193,0.13126327477792135
SEMA4G,0.023106914478916548,0.02101950155813363,-0.018688453623963545,0.0077446755718182225,0.005260372177740015,0.03902716669255865,-0.01262266413590268,-0.13457957495148312,0.0038005993925956326,0.02258377438122552,0.19856743377338004,-0.003073639875153071,0.02231615647064267,0.023749874753981298,-0.1053404159042172,-0.05846286144043411,0.052977030582924314
SEMA3B,-0.0631628935305219,0.0182702496254275,-0.018537302154898277,0.12025950213619989,0.01953602629761692,-0.09792790011595877,-0.057431052334980574,-0.22015460745544202,0.001369809767669119,0.007938256263344014,-0.5124298587930673,-0.052924727794526505,-0.019643774672747423,-0.005205561350745759,-0.09077184825572444,-0.029632371277689036,-0.13264457536324023
RPH3A,0.2292500866903879,0.04469130059985129,-0.03464688561751539,-0.04328858793551335,0.013981510214767068,0.38061646258313936,0.026490241437667518,0.37399426349129355,0.15229462394126472,0.060293040579918945,0.46884035065293156,,0.07346738434081904,-0.00949748737048287,0.02043894028576994,0.052542230908742174,0.23915395721625984
JAG2,0.19501924233033655,-0.0534536467699211,0.019268817502989283,-0.02709564107090129,-0.025669394654933397,0.026620741445263395,-0.02063185387094548,0.04456472440348561,0.09745604878359906,0.04036262004186628,0.21826547715668945,-0.046108002012271776,0.11698889065002556,-0.07682414231099674,-0.04896790701239472,0.029488600549908584,0.1597558073939748
CGN,-0.03999903923746848,0.018772430878146475,-0.01562784279366636,0.09230435597617347,0.040582794371262915,-0.011611058904519782,-0.028904734364614878,-0.12506062015641473,-0.02254464986920103,-0.03529813801239146,-0.05509603913595812,,-0.06013511308353796,0.0465043801014234,-0.025570853756657644,-0.07369597536077009,0.0004873621217111447
GDF15,-0.11868428029968647,-0.11887870828376616,-0.01796670818762955,-0.06983690339312565,-0.04539906341959532,-0.053114914171214354,-0.022250249058798372,-0.29204696570527483,-0.14996587288526506,,-0.16303291354483568,-0.04263738152753439,-0.1265622080750566,-0.03334488674578721,-0.08801143778155228,-0.10872731095274843,
SEMA4F,0.008454186965348942,0.07616871201505082,0.02734725134173502,0.11138964516541719,0.0009231088613729712,0.01784230241315747,0.0801067036675635,0.32238032591292515,0.017910199393780694,0.04175325288643726,0.24283762958367053,0.05135570116555515,0.08578750999754864,-0.031425274595990316,-0.10454869410641039,0.008369423794546178,0.194842456899484
NXPH1,0.2279462066535338,0.11037943978147856,-0.01998056365486842,0.01137329805592692,0.10409090647917578,0.3068613747152797,0.007185999660084518,-0.055670658795739826,-0.005009335062894685,0.1142681644296382,0.4744799843254567,,0.06475444010440458,-0.008350593357737593,-0.06259128788991943,0.09455204975057946,0.12586774252011734
ARF1,0.2699979977652729,0.03331504283641783,0.047068182431261624,-0.09574648725938673,-0.0236642615445649,-0.01706924620905176,-0.006974180070901321,0.4055859453212862,0.032740030227714795,0.04014699687514845,0.31873578809286474,0.0072615798369363455,0.08938692597053982,-0.021151471644630538,-0.07930360067444758,0.07675426221589858,0.040084332011570294
DSC3,,-0.040217794504798184,,,,,,,,,,-0.04652138949539676,,,,,
EBI3,0.11693430308999458,-0.03254297602530641,-0.03250863258182732,-0.028375104421866366,0.021637201424318235,0.02118963196073039,0.0561099159774571,-0.11662826443824731,0.036659794825815585,-0.005160836997234626,-0.14304489305551585,0.03848701262070871,-0.0545163950853596,0.015198997564966508,-0.05280715802543487,-0.05351585992320337,0.10978897786293332
TIMP1,-0.12856345142837036,-0.06582374344992076,-0.04666578108262527,-0.05251503767098801,-0.10208998060390338,-0.2830308712078083,0.00804442754231672,-0.36104371552531483,-0.18999464972112523,-0.033149148520478545,-0.4059048379664072,-0.0159041307098526,-0.26339464826300685,-0.09475531306303417,-0.1729948234690454,-0.05008654404666022,-0.0024625554965201323
SEMA3C,0.060605637482671004,-0.07144739593448046,-0.03298808804393305,0.07775381341015923,-0.020540557892798243,-0.050360837991260114,-0.025355790506522428,0.07812988034863302,0.020493680373248207,-0.025725972994137255,-0.2374918443725947,-0.003976761219818694,0.10314157172593842,0.09666326750972876,-0.1465389072036258,-0.016339434890480592,-0.023254956816301707
GAS6,0.008444856994657027,0.03909463701554978,-0.028890771309862732,0.05750446931718968,-0.010962507888756138,-0.026662089005611036,-0.0377702132045266,-0.1439593450276016,-0.00140774918031443,0.02359120999255917,-0.025775309256594447,-0.03267584157663643,-0.05600157908688544,-0.0019213019816237834,0.010305014612399108,0.01009480503407806,0.1488475565331642
MEPE,0.15742570681171977,0.16716120164954987,,0.2358934754810792,0.3279424931941323,0.37262960661446987,0.13066411055813373,0.25043623524743064,0.2120386995938117,0.1831648620494308,0.39635532687653263,,0.2991955356910684,,0.20588911392682308,0.20815227171334852,0.22438144169212512
SERPINE1,-0.24261846327615752,-0.0529613553976395,-0.011221113605811817,-0.11812276209591382,-0.002633048254639546,-0.1546582549728749,0.0031871310909970243,0.4004699495428511,-0.2629955986272421,-0.06396704276891364,-0.18215858845095603,-0.004919992899927161,-0.15207715804119853,-0.006930077284873871,-0.17593059990980872,-0.14185523105838915,-0.02997263979098458
RSPO2,0.3904733455518314,0.07648607560769276,-0.017966705899236612,0.06852852815499468,0.05093083230609962,0.35272935733181876,0.022897354024012873,0.26311035342607686,0.10665188686602438,0.014651226467493443,0.35361392159213595,,0.37849558555869073,0.09388105219942684,-0.006186793512324844,0.12030332355018578,0.1578427904191352
SHBG,-0.03232610201830189,-0.007714438359555115,-0.017313659319994644,,0.012192898284726968,-0.01758405447377,-0.01961696955760764,-0.0770714530401726,0.009152924434730309,-0.048109293044082256,0.1219819037774758,,0.0107363857013376,-0.03681804372907608,-0.026787520142127725,-0.0013302449550474445,
LGALS3BP,-0.21768265628650216,0.0038101416704552533,-0.014101888016177639,0.1426712838695672,-0.057309568857298966,-0.1812316443773272,-0.010327458126063947,-0.541612725638139,-0.10248126612647529,-0.0390601266974954,-0.5203407080175293,0.07925732201234091,-0.18248075326632796,-0.07489339859162458,-0.102936807610278,0.0013113954407618668,-0.09806123633304374
LAMB1,-0.15066767831071098,-0.04231984080109206,-0.03210750848074456,0.049314406539190926,-0.043436666972938305,-0.08347253889668518,-0.01701947920013257,-0.32463815492926107,-0.051807278058021204,-0.0278736832249464,-0.013633237444484978,-0.065806157044425,-0.08163649934182948,-0.020680389250574593,-0.2107628861745972,-0.003810321431932013,0.17215195508217276
SPTBN2,0.31149259008355085,-0.01158579790228749,0.009439000487713853,0.042901064915872054,0.0711711661143141,0.243587228545506,0.04515337968015515,0.4552370231087216,0.1671912019492373,0.026959017022649277,0.4570903233205161,0.05838923535739454,0.3576694833143933,-0.02574235588339147,0.04250783149458363,0.14990249124700275,0.23851152387805227
COL1A2,0.05750833735908767,-0.06322555781963722,-0.02697881567577416,0.10195235487426499,-0.08349946068307246,0.03167462545220313,-0.002631442936199989,-0.36274484582421135,-0.003857290162124726,-0.05975775685354681,-0.17111394868403865,0.09255548291917103,-0.17058000163545217,0.01725112282450696,-0.16253304181181363,0.10509474912791898,-0.046095982986351376
DEFB1,,,-0.010159882437254608,,,-0.0074576653635612285,,,-0.030020758914747977,,,,,,,-0.030742514751101582,
CEACAM16,,,,,,,,,,,,,-0.04385955235183695,,,,
SCT,,,,,,,,,0.016845069514386222,,,,,,,,
WNT11,,-0.003871045012125067,,,0.028618307268651118,,,-0.057080852674609384,,-0.013052131891981658,,0.017181295627853026,,,-0.03965607431056943,-0.04751819621833094,
