,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CD99,0.0911605272220917,0.04384711943519849,0.0723821841923095,-0.017361323138891008,0.013321641366623744,0.016875595024862806,0.19429657416212362,-0.009987703704234813,-0.032704319499087635,0.02526120195778152,0.06329768621360977,0.06875652810142141,0.09218626553922563,0.012944436743128746,-0.01100867379573563,0.0350029062156855
PDGFB,0.024540244262874523,0.05108174604272378,-0.01842630672172586,0.011258493289837922,0.015232167557626538,-0.0349689581038632,0.02783517814889187,0.03023034469784991,0.01572736191393151,0.0002268869832091806,0.007771130796887309,0.045618531306381195,0.016915227874214293,0.10726679717033123,0.0703612507022994,0.033165477669786905
CLEC2D,0.08193907744091354,0.10836811592225457,0.04632316976227496,-0.029442931172485205,-0.010950703347112192,0.11871762586851513,0.04651126519431533,-0.001099832205964108,0.054837800640748675,0.03853897980567492,0.05594685104686149,-0.009925805367453635,-0.029218302724789202,0.0670142590981544,-0.036744821546660825,-0.01202366743181939
F8,0.022412385331122324,-0.030100950858641427,0.0059483645267787025,0.11452163055404531,0.07437872965746178,0.0569577248154009,0.09915157997110509,0.05811568560485388,-0.03142607597107571,0.07995884465929237,0.012330458283525353,0.02528377679921155,0.01848941912838224,-0.05989567286171693,-0.010533534967711432,0.007473991892817638
C3,0.033604773987981076,0.09828711592832921,0.016584232738925765,0.03404425745084451,-0.03641938692524853,0.01871274189330732,0.19302660251514991,0.08820392904702325,0.005573114438595041,-0.013286760803163053,-0.07580947845004436,-0.0011243198371461817,0.015085949227235319,0.04545881408884124,0.004553559722270426,0.053227399917912116
DLK2,-0.017714893417103222,0.05129653016840204,0.01635061841696319,-0.04835913501454794,-0.012828925913589835,0.09399842570362402,-3.664112319190836e-05,0.005707414309223966,-0.03229574740084505,-0.027542018888305375,-0.0404198867409631,-0.07422663558841376,0.05084195395917169,-0.018788965519719838,0.03575346326870511,0.015781764761946353
TSLP,-0.008408647233234623,-0.013261034976874914,0.02064054670939835,0.04977590090675424,0.04179004024964222,-0.017943646310390696,0.1140672161475778,-0.00494009564956394,-0.018507103574331014,0.00571738884675293,,-0.025546961780672336,0.0019088334400343449,-0.03136437074438069,-0.013182751946508831,-0.014049961257942327
OSM,0.026138416347469953,0.04714137495797757,0.030531533457483283,0.012179825686026597,0.034202597233258754,0.04879297320035726,0.1800437564332429,0.1079578357897585,-0.021613191735733117,0.005184096578000518,0.01794943276028,0.006289335062702341,0.037760952591224466,-0.040859982874418554,-0.006676685206689219,0.06781470800291199
PRND,,-0.002284609110306214,,,,,0.07478623103290663,,,,0.028493113674936905,,,,,0.03824638502365743
SLPI,0.0032229443719637737,0.024980827327713766,-0.028074382523449824,0.008093825407300541,-0.020739466840961753,0.05725237937867769,0.21580250249184135,0.09574201363308815,0.004935080746279862,0.06289063922427185,0.004694543203384682,-0.125219465590782,0.01974731462982707,-0.04676759549615883,-0.01893705943000697,0.011765108786245612
AFDN,0.030264126844852933,0.07145180089755701,0.031760564047451444,0.011426708568678286,-0.01695567470009399,-0.002519048740206766,0.0910818558088913,-0.039373351555766364,0.03694542784946716,0.03265081625439714,-0.012439736971385076,-0.0845742217960403,0.0019178285009086408,0.0644407440433299,0.015007042589197073,-0.026280611701749258
KISS1,,,0.024424332644442954,,,,,,,0.0126056741735088,,-0.0327074531736207,-0.004061560934753265,,-0.027416413789905218,
ULBP2,-0.00630115111451746,0.05212342921633281,-0.01798160483567048,-0.018395874974966087,0.024150045536393806,0.08468153973425456,0.011937088520354572,0.0010160261847679036,-0.03662146912961358,0.06282529300151399,-0.0034744873403802527,0.0561238315084634,0.06386637130972389,0.05110211214594495,0.0032713266350391647,0.06064482268473532
ICAM4,,0.016293322360000147,0.0013539348189207949,,-0.02377493458389498,,,-0.026703866178194206,,,-0.04041994005121238,,0.022489766126076827,,,0.11350926810228863
TDGF1,,,,,,-0.01536092900961723,,-0.019894561373321035,-0.0011751263842568731,,,,,,,
ANGPTL1,0.03316341422020359,0.08818837943958861,-0.007687604116364801,,-0.009627925721850583,-0.038847870911636904,0.1843790533442656,-0.02382679296803332,0.004889545950261831,-0.0013246736953477422,0.08758713635630286,0.017769898070369102,0.05371488134281651,-0.025926103550496432,0.03533580263792317,-0.0006155580499430614
LTBP1,0.07821080147154057,0.017446273418080114,-0.012566831843242327,0.05388175394962673,0.02353215561224306,-0.0011959732163477495,0.09894586905903305,-0.020749047310546952,-0.048335364263718435,0.026665204298500573,-0.0006189459854705512,0.07300157108507742,0.00527993360086201,0.04079583853524236,-0.014840900378811304,0.05067410784730342
CD160,,,-0.01948902529813946,,,,,,,,,,,,,
NTN4,-0.005260326967854151,0.01185986267627757,-0.020175297018659444,0.10493201621834924,0.026275661669517045,-0.001601879881422552,-0.0405818219180566,-0.025644980758942053,0.027074055457772337,-0.0011989164505097547,0.07289681102032305,0.09069530024310603,0.00991568362763027,0.06445478892036105,-0.04076371265867757,0.0612913691516487
APP,0.09349209458161982,0.03408012948938477,0.02583286472759184,0.06505700413537037,0.04330290542032415,-0.06759434769085201,-0.11324136924985308,-0.009699699153997356,-0.011312522233777302,0.02462417974988614,-0.017756213931050015,-0.042662092694100866,-0.06238531516751997,0.054194465124041476,0.04478241272585139,-0.05855286476211301
RIMS2,-0.06203900459952031,-0.016313239995364517,-0.03541541562236216,0.01563508756001952,0.022584308688239275,-0.0017465797313058434,-0.11682339438402008,0.0802560027444139,-0.020105783417378006,-0.025420810089106207,,0.03066681570269717,0.037916209490824714,-0.0032839520220199134,0.004834506877616632,-0.02457835893566963
WNT7A,0.05669568800297088,-0.027996765954522534,0.009303121333631438,-0.02648526067671751,0.06959839253593562,0.03471989986211048,0.04322626298401166,-0.052091161121029586,-0.03540616961450124,0.07523290113133763,0.05493007901090905,-0.03841616477133357,0.003931223970961465,-0.021715649223639662,0.05528182999552795,0.034468167852644956
GAST,,,,,,,,,,,,,0.1278525454671516,-0.02032936360173755,,0.004199345749899959
GPI,0.028632534342996473,-0.06259645761499459,-0.03467416491270711,-0.07284127691042068,0.043558302053053326,-0.05439875440444886,-0.030208294817059708,-0.036493186292353735,-0.0365843498209636,0.0323692024582472,0.04941182876331706,-0.0853975176686875,-0.04755695935210725,0.007139529928086162,0.026697435187278077,-0.058842720129272975
IL1B,0.028022082288952227,0.07030463206406537,0.03769263818244948,0.017486823513776086,-0.0053835608271664125,-0.02531607935639909,0.0969553672700262,0.07441714329124592,-0.03403386105816718,0.0003771482544645831,-0.013608910886659402,0.0012614072076402294,0.06143717066246834,0.004582939958095275,0.0030893413257656837,0.09947457144378948
SFTPA2,,,,,,,,,,-0.01628952005921896,,-0.023247355889144224,0.06788564488385375,,0.09271194574564964,
HAS2,0.021702631605480072,0.032875314936403804,-0.023293953729600112,0.07230996172365008,0.030834600630098782,0.08177205227399442,0.15667254962127483,-0.03236423320802007,-0.0324419992760443,0.07290540302786418,0.07579191607471429,-0.07923010903586498,-0.04466436901795754,0.006823946658601772,-0.03868429892193597,-0.03528094994061259
IL11,,0.07547855496303522,,-0.08436190002150006,0.00625895393698968,-0.016264284004745364,0.0558618285234109,-0.005936670403980026,-0.018507099424017626,0.019831859246864543,-0.015089963858493764,0.04501643201394763,0.07557150189204538,-0.021367656187996357,-0.0037262875442018654,0.07612313330529727
SEMA4B,-0.07833234497652271,0.008501346717481774,0.007461627596918084,0.020221994949419154,0.005130547513481464,-0.029769522079348822,0.15149798233029269,0.013120808632498723,0.02761283588081258,0.035653412536833906,-0.07397429732137156,-0.009603068206449714,-0.02773868270520679,0.04363577269865718,-0.022681131322528168,0.05578602115509716
FGF12,-0.02578394408199142,0.06187479984507285,-0.010609368938924649,0.10555197932563799,-0.03505134700080885,0.06900860554772253,-0.10517609805242964,0.08543842120181995,0.03338507687424283,0.024896066040021342,-0.029191715266544807,0.07663685875476439,-0.0006514635883582486,0.05371067916685842,0.05824067067559968,0.038955516495792014
CP,-0.014432429505002162,0.047132453578970175,0.024241763153508327,0.04724836501869472,0.04612915400947831,0.08841926292878491,0.06042413075016602,0.046250692589511866,0.01980007826965287,0.02246126252093793,0.03089243986735578,0.030365754430330957,-0.004442820798692756,-0.007425659405202006,0.020461296965667865,0.0399425348367089
NLGN3,0.12054326656255394,0.060254230161193086,0.015123833880466018,0.0949693916707222,-0.09570018760207923,0.01841559055556109,0.09459353770086609,-0.031605969093554176,-0.06330027426487513,0.018340170943361538,-0.09431207253839195,0.04609744110830427,0.026583205460384035,0.01883288464984792,0.038660715763979454,0.050133473664922504
GZMB,,0.03415473331126955,-0.017160593585160276,0.20570000825376417,0.03364713361528003,-0.029917334785370342,,-0.03299081232335371,0.23942665413361064,,,0.034784579234381115,0.046858140059132754,,0.011296503631166258,0.0570841016302891
PROC,0.0025010960888341626,0.03387236614300564,-0.01565890399274012,,0.02810255170483339,-0.027818172155548642,0.04685557232889292,-0.02413047284414072,-0.015713305045580432,-0.02733513316504953,-0.034902677632327114,0.06032489737277446,-0.023370386847826313,0.11634923861572621,0.05113465924547271,0.07514696390681865
TNFSF11,,-0.02544871380514009,,,,,,,,,,-0.022004368303653817,-0.006029894957237345,,,0.031321348586514156
AGT,0.09150044340275464,-0.04473297477515615,0.08325614023624803,0.031436301888452,-0.03498641795754568,-0.07141992727524761,0.19703594051477827,0.08657241956747298,-0.0028809854641355893,0.06659645711462929,-0.08183774224327951,-0.0693502321920551,0.02960161881180739,-0.052730727961456995,-0.032815208432601634,-0.006764392481089788
PTHLH,-0.033921239460619666,0.024605593211576626,0.06744356268206501,0.039804573214735614,0.041108163619719224,0.03203513570952761,0.0010464164265747307,0.006420383311464224,-0.013083439952320426,-0.03615124671808442,0.09063854687804472,0.09740550813166662,-0.03789020895051811,-0.027315513440122688,-0.021791201690727787,0.028837553702800407
COL1A1,0.006142087515524714,0.07346987510755695,0.008363172555569108,-0.0066986947880468915,0.017855302201538213,0.020244048152047556,0.1714095613424963,-0.016050078220575605,-0.02690595375381021,-0.0017513305180356647,-0.06349451339326274,0.10928963241652549,-0.03766067344153575,0.11052642353320041,-0.004190389749516926,-0.09282478163673737
LAMB2,0.04661527080936084,0.045264212434827,0.009737272859254598,-0.024663684323896762,0.035508137224427035,0.0020520314055667735,0.16776033929336004,-0.059003111886368906,-0.03081058654250177,0.04512432647837147,-0.035977665633219504,0.06379054095252072,0.02359626439725196,0.0887577768399967,-0.0020084831851348967,-0.014713140008419272
DSC2,0.023360957427191513,0.025634187697972616,0.013045995014892014,0.021992412657551804,0.031606248401678305,0.04284131299519133,0.10039326826127982,-0.006352544139560993,0.030804009380547066,-0.01260962204593425,0.20781750639110794,0.0351166196963234,0.01969144094803248,0.05497815405916811,0.017433204182033125,0.04165858626591387
WNT5B,0.12116627795582545,-0.01956133301950928,-0.01732595477039674,-0.01185042773172152,0.055986773008317,-0.028334980864287793,0.012806753567227004,0.024495664201222674,0.038109397811989354,0.0023127631561264774,0.07109428398412736,0.04843398162958423,-0.021969261525530175,0.06504627122868684,0.031383650092259914,-0.017610358130106783
LEFTY1,,-0.022113655081898147,0.09420391347378171,-0.0234022849411134,-0.05529240273141347,0.03911635173509531,0.06829171978098074,-0.007115067250598112,-0.02198921900363747,0.005481850402575702,0.076982145657047,0.004220123645976705,-0.04390329995479084,-0.028629867531761735,0.035782658721815436,0.0013736006189316089
FGL1,,-0.011725658032859585,,,-0.02695463235314647,-0.023070454237976552,0.00460268656826639,,0.017781746863730855,-0.01876435187746638,,0.009869096884347329,0.08694882901807784,-0.027507181722525528,-0.018988024645938694,
CXCL5,-0.005589309251687881,0.01013272220387722,-0.009871067456753188,,0.008402714158688524,-0.012734169908286366,0.061179558828520074,-0.024236890563670444,-0.027296947143870043,,,0.01951761053887278,-0.0641445755927716,-0.03826886790174634,-0.022190679449197715,-0.026931961355418907
S100A1,0.028450055096733005,-0.08094428059483519,-0.025937527956264333,0.06136089390005798,-0.0008349074942012427,-0.04835249912770929,-0.19634074701066268,0.0425993463917507,0.015754038099731377,-0.04275085706667635,-0.03703951057192233,0.06507913386902218,0.07308267014726713,-0.06910897470431619,0.021900832529556147,0.08952551512007817
C4BPA,,,,,,,,0.018827643013152384,,,,,,,,0.0010670021974539497
NPTX1,0.0030000038471506736,-0.024250162083560498,0.018640515315127587,-0.020565944649148474,0.012289134158492407,-0.03340116373665223,-0.12621277891006039,0.002084227206132927,0.0018765339174369893,-0.008643394324205423,0.04240263533856302,-0.025671306522315647,0.028985400379880302,-0.016871923919194145,-0.07934838979368355,
TGS1,0.054798044075921426,0.03942137297553015,0.03873159411514224,0.029824561788886768,0.08652631226389718,-0.014813371248801667,0.042248787182625785,0.02577267161323545,-0.009318982969906475,0.04242360032788159,0.040630422415194795,0.03717411683372028,0.0006499121843398777,-0.011490837503616545,0.021609674397582417,0.04482432299653525
SST,0.06183666776166461,0.06267254708462727,-0.03391977744663964,-0.02452856621994189,0.06583928691280895,0.005381129446655784,-0.16746581483688686,0.034314912254744666,-0.009031113983363405,-0.04790702383398514,,0.033257459334852295,0.004673722923298905,-0.03568061561565945,-0.012678282455016463,
IL34,0.03734938562958347,0.007283059176012137,-0.021089844059202795,0.018453601428824424,0.09000950180720481,0.011978919871597247,-0.0009227584189445696,0.06029287937912306,-0.06766432087450412,-0.0265226103708468,-0.03271077004793966,0.07260902549910381,-0.0074331559027827,-0.004058618031922651,-0.02407932468195055,-0.004412269703995924
DHH,,,,-0.018301504924413122,,,,,-0.0187418852730516,,,-0.045761469773679064,0.002221467424019768,-0.02971743494388698,0.046153967425258444,-0.029536763890407745
XCL2,,-0.028495155922495005,,,0.11881320991891907,,,-0.0034820231614320386,,,,,,,,-0.02087569311842647
RSPO1,,,,,,,,,,0.002120813099515671,,,,,,
TF,-0.012719248505830056,-0.10624522320083656,0.01298654003992678,0.08165317085994865,-0.009119571649745183,0.035401454814578404,-0.14632764129249418,0.05009211430912576,0.08096354222183624,0.036646460220847644,0.04468402987223388,0.02630125231804399,0.03213824597803653,-0.063911006417308,-0.01682086278518943,0.018924615362334692
IL33,0.03237206152376045,-0.04649991993742857,-0.018531696775657653,0.03545761791494608,0.06366368942468502,0.04327565461385497,0.02870240047357551,0.02266424135266773,-0.02871296631744417,0.04626952124497319,0.017662296282008355,-0.019053733237608242,0.10416620507973365,0.02044221812962971,0.0035601690786416186,0.027617309214604938
RBP4,0.00404128514719858,-0.00041184400173115506,0.013706836163417875,-0.020349857679335812,0.08856055270195975,0.001802030781875063,-0.0904063942632655,-0.006024754378170105,-0.018630968205516876,-0.02634592764694209,,-0.0026573972368823867,0.01912505982091325,0.11026680956799711,0.04897192425122829,0.03091666749746107
