,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT2,-0.0033759266428607525,,0.2053729984161066,,0.018148668621601794,-0.024549400115948243,-0.01179012927048135,,-0.024481230525616075,,,0.0021452422694301196,0.04478772971339562,,0.08086530490879965,0.0014264651168758608,-0.04474349530388697,
CALCB,,0.06400273592573115,-0.0009478600226993573,,-0.0156474458182419,0.18382246744231626,0.036739189490566614,,,,,0.03276138363243214,-0.009536438045705474,,-0.024425814553960024,,0.0490219993299069,
OLFM2,0.05153953525387398,0.005866533181038444,-0.033752045483827785,-0.01766893585783899,0.021378516161025728,0.0038119417748748883,0.03958713387646527,0.0007741674661367163,-0.0035595826269078507,-0.01826285489026353,-0.01831540009952448,0.011457861818845772,0.0433285655656694,0.07317639817324635,0.07606281956845734,0.03214513220270772,0.0025943858598201316,0.02723347288895879
MFAP2,0.09405821235432911,0.005186018517524191,,0.03509127325431146,-0.03847001841121822,0.1609579339588381,-0.02062994139759931,0.005645911333705243,-0.007614018973973995,-0.05219334756116093,-0.07369952348040695,0.027066600668471517,0.00912081319648581,-0.00620450256766817,-0.0002272127749578331,0.039645079461628645,0.0822282240117443,
HLA-C,0.014642419003889011,0.008505440592813279,-0.07587016415644068,0.03273576703451107,-0.010720572269386792,0.02340246054682351,-0.005252597550682506,0.040248160917449115,0.043348745986751605,-0.011804732439923018,-0.024851787954541318,0.09656767062395331,-0.011335519174996478,-0.02927251729852191,0.004435673205880354,0.02114716201638532,-0.03745477529251174,0.03387526867993276
THBS1,-0.01777417918923491,0.026030051380599894,-0.06676780529311817,0.0294914895640813,-0.0631192828613455,0.07860309896845018,-0.02091579610210871,0.02498228146820783,-0.017386452928202834,-0.022987847125963776,-0.022549663563141285,0.02917012496587222,-0.04316509649081873,0.043486977164320775,-0.09246406966490275,-0.036779995166817306,0.05716554781289013,0.027666442544068477
HSPA4,0.043250504639836033,0.021918677971615622,0.019779983522724642,0.015936185115291258,0.002583221908615314,0.013817387095527075,0.012351690265281726,-0.025659875401482433,0.040475968889623085,-0.026842712532953943,-0.08023243458107121,0.0031101198194968672,0.02567532410244564,-0.024727156782448557,-0.02400195268619949,-0.008960390623688114,0.010253538611063841,0.0034093813295089136
LMAN1,-0.030091531848014063,-0.04445695905312591,-0.09966533951342357,-0.027736974664239793,0.008847390387300931,0.029380320606129714,-0.037180891635367704,-0.01847575771979239,0.007251517951016903,-0.07796428838154863,-0.061838777965319065,0.015341157975147833,-0.031499598626891306,0.05560410479013735,0.005986214485528363,-0.04430096187992277,0.07496759348475611,-0.013145362639105927
LYPD3,0.01689629032012857,0.056321616314500174,0.09054651433365149,0.020634715445219255,-0.023800801690927444,0.02083295921818726,-0.007672262932062099,0.012676444096749378,,-0.036109923603902576,-0.011821802983913879,0.032496153583316756,0.00044193017266739725,,0.03643512510468671,0.11792541302738313,0.05171096394348464,
APOE,-0.026461840782843516,-0.004286364232139773,-0.03548060778590875,0.00041941987697646224,-0.028698223768426342,0.03893844359392586,0.030632784643525368,-0.011851206529786402,0.024111742001484915,0.0599964746871618,-0.08547136272175758,-0.006653098640146745,-0.014539656252052733,-0.0010413742705810717,-0.039153935998474235,0.07040955918567794,-0.10854812446897903,-0.01659919031083533
SOSTDC1,0.07478559989409737,,,,0.03194711690240746,-0.04507675407838508,-0.056749086734780595,0.014705732456815048,0.006590414405010761,,,-0.03294539256956189,0.04021828710785,,0.1379962417024391,-0.024776251527565508,-0.03551772159843866,-0.03676261415827834
ANXA1,0.004261974539275771,0.012297457456643382,-0.06346520831900831,0.018629308677465824,-0.02427168972717245,0.08218462758157452,-0.01927749596187531,0.036490324884942166,-0.006739862917175383,0.018966055879069438,-0.00848369733379182,-0.03753633517067305,0.013443517921802758,0.037883798915490235,-0.009193623641710426,0.0011038682018710202,0.07833265130548431,-0.04065828651282981
WNT2B,-0.04126888162292345,0.07098635337682259,0.03471804700258721,-0.006496428611754692,-0.03418342572240501,-0.039074617464565774,-0.05667006935858141,0.007375681951012384,-0.025399563383973634,-0.03980458984755598,-0.06631952059382712,-0.03087313772962614,-0.06540595296427877,-0.010372841497592909,0.04244924756650233,0.059845759148903076,0.01642425141967297,-0.039179020938465474
AMH,0.09175199165573693,-0.032345319193353275,-0.017673222166089114,-0.02945007031297213,-0.02955468236691012,0.013934851906152854,-0.04200491410437983,-0.004395080349158536,0.00571707361590155,,0.12722116039671205,-0.011239095507498352,-0.0053539813177146825,-0.0280613287383701,-0.015109368874021362,0.048958056295400655,0.028276569782621372,
GDF10,0.025507956027863456,-0.003164011656083469,,,-0.02066797022022162,-0.03130373786644712,0.027169951192315352,-0.017749338706810766,-0.027195165335796228,-0.041459831887016414,-0.03705367488398463,-0.006695021702427881,-0.033699671728043334,0.10148203087180688,-0.04891149495425039,0.0072410196981014105,0.1117896945216014,-0.061162862221045805
EFNB3,-0.01110596586472444,-0.012872505014649406,0.06535041541738122,0.004252219678386641,0.021722829553125364,-0.08483510054939371,-0.004057464486262257,0.03351256718972148,0.0038093828721499122,-0.026586366947122457,-0.11939633156904683,0.02523293085869724,0.02817216578566502,0.018970389753293692,0.05343459843238275,0.005953940098094373,-0.03363627957477593,-0.055292922247023785
LTB,0.017136571037655837,-0.022566709659670517,,-0.020033278221036482,-0.00012854808720072172,-0.015519697345662005,0.0012253492940992703,-0.0229317142955112,0.04667119305627565,-0.024853978686144463,0.04459848756471843,0.05197380408060113,0.11906017433644611,-0.002453212027693077,0.0003221976730502557,-0.02025031063468761,0.10158998278521798,-0.04309413020254139
ANGPT2,0.049731507194644274,0.04774416573455129,0.02010365145376094,-0.010186461724977534,-0.015192379851768922,0.0306953133687684,-0.02380244532859043,0.004198567167690715,0.02643021171148067,0.009909576334073442,-0.09366291616620592,0.021380339559428897,-0.030597861920189755,-0.004442630892236369,-0.00487273226805351,0.003536263222569352,0.01877730365061591,0.038419431772957556
NRTN,,,,,,,,,,,,,,-0.035416561006109876,-0.020123869784499225,,,-0.051048378885777304
ADAM17,0.018073329173664405,0.009980825650433501,-0.09641714320613809,-0.0013925165170889165,-0.02265119401402755,0.10020006549271851,0.08744555258547576,0.003214425881204358,0.01685099600110441,-0.005392225035615676,-0.03751459010713323,-0.024612504238583126,-0.03874368947050168,-0.0771682412938816,0.03212171920245153,0.00814436410212684,0.0781821993890763,0.15171098981393139
LRPAP1,-0.014246535497742767,0.010677934524670899,0.022777998942861796,0.0140172866949309,-0.013974609114994345,-0.03613266800536026,-0.016479663384163536,0.04000965241069061,-0.011838826083976012,-0.07835151191215942,0.04477345982933189,0.09424574517679749,0.054096127547824266,0.019770701414694853,-0.071519964611651,0.020360546825620007,-0.0051400009699718256,0.06576018356904413
NID1,0.10001761213882884,0.04041155333310444,-0.018255632983984922,0.018940742611752485,-0.02538887392532776,0.10469312094942965,0.026772704219915233,0.010591053182360281,-0.02710055271940182,-0.0803708357975428,-0.059033804362420256,0.03756630854166557,-0.021096098686598626,0.005990939336946192,-0.03704944004533633,0.002871704844354418,0.02974410218807759,0.029497835359898226
MST1,-0.02416078826302586,0.007959843131340604,0.029804646013271915,0.02395834865823276,0.00965365531569973,0.08267864600366237,-0.012424425693067934,-0.02811565209104187,0.07387537741854738,-0.058925891111093184,0.00812860034102856,0.03114800627868768,0.025683470615170883,0.022076670045669225,-0.02107667972290776,0.0062787952721473595,0.007210205766583369,0.03505933391116157
IL13,,,,,,,-0.020738830992351628,,-0.030679897928194023,,,,,,,,,
DCN,0.09955277403392149,-0.024958166835709176,0.03546473042705696,0.011698190113411956,-0.0017930956258241806,-0.05818337646221127,-0.024203330911786558,-0.0336570461104364,0.05809213068321318,0.011104863234929329,-0.013209004354385743,0.05098923455401331,-0.03065855942397742,-0.04247005445827336,-0.020007678228296022,0.015079650122877182,-0.006060154014477847,-0.03555905765441377
IGFL2,,,,,,,,0.14278407221622774,,,,,-0.027978515622273086,,,0.06341858373242718,,-0.013654079855886282
COL7A1,0.038499156949146685,0.0324861940196338,0.02656881983416315,-0.004365020004011029,-0.04949739124392215,0.021473784126116096,0.014240918888162011,0.06840980722150797,-0.01469617963832806,0.11079964198607063,-0.05356969372166559,-0.001777127545337685,0.07410077865464043,0.011246439069728248,-0.007142603950313726,0.07535084591502492,0.09267371541252202,-0.06835309848216493
CALR,0.051362618327472444,0.014349809287312516,0.04268751270078815,-0.02278279429556448,-0.04692161398624226,0.10255433501456293,0.022196383861464393,0.04891891418639165,0.01975668183899189,-0.1071066376212178,0.005844353926227561,-0.038196174312654436,0.0020117940683007777,0.003549466077977223,-0.04621420318981733,-0.010415098109023342,0.11202810886405563,-0.034294364489196844
PIGA,0.009687696177209897,0.009074951302316007,-0.03956008375757517,0.04327568127307088,0.02101302919944113,0.10525558810686989,0.0018603048967895726,0.04642737927728071,0.047957041734123775,-0.07118420431006617,0.050557039785590736,0.03431753552310466,0.0484696813884253,-0.055409134936912054,0.015809639408230016,0.028251182191284283,0.08418591123587996,-0.10661425199440862
CD200,0.030313958517406873,0.04613109465458535,0.07392630231515336,-0.009678704328227537,0.04179800203387303,-0.10481965265642902,0.011524671757095243,0.026716369150801937,0.011371418219772353,-0.010224547150965891,-0.049519657905476314,-0.0002213959010497157,0.005783787244572669,-0.02708827039235736,0.006437811480769117,0.02211602114901411,-0.013201514578419733,0.05928027828595597
GRP,0.02474716686229722,-0.023002765102324883,,,,-0.020184423334246547,,-0.0014110096745448021,-0.026429235576554577,-0.01681330233835948,,,0.004435283246863396,-0.025610361628473098,-0.022072595899734957,-0.017628829444240154,0.10283061136368164,
CDH1,0.00693961319004443,0.1336762993008703,,0.07258242282256375,,0.1501919979076112,0.007883658419086892,0.023133339436708738,-0.0013240899505780257,0.07780812995668215,-0.048298381930808876,-0.00797294830857217,-0.016386412383231682,-0.054019275650237876,0.03737379825099197,-0.02989321056718095,0.014420500217109576,-0.061660308888490674
LPL,-0.03101360880953301,-0.008894818153109722,0.053602103003405045,-0.010596923253815865,0.013059258457410643,0.07071857217456808,-0.013753892502854099,0.010049125758626896,0.04200689536909374,-0.08040339259480783,-0.0372488154508204,0.06071485609615911,-0.006282583801198048,-0.015534631662591064,0.025485704704313723,0.0005070272666189392,0.01616495779662344,0.09170403142702269
SEMA5A,0.07376182081223999,0.011207812499740505,0.019170763797095845,-0.0160057290624692,-0.01986028707880716,0.1553906516246001,0.0021270857924716564,-0.0016619670392061991,0.051101294778364253,0.04024763240649734,0.08284684997564414,0.04037256572606043,0.020968004106182384,-0.030046335214749916,-0.04591348700223956,0.02305246280261502,-0.03549533469797521,-0.05876253590057122
SEMA7A,0.014348273903482105,0.04869518211200995,0.009234106688266054,0.043730129568684155,-0.02165341449831137,-0.00332398755542579,-0.024529239216646324,-0.017959670791265286,-0.012045759576021844,0.06576456024165539,0.03341229997291617,-0.007564066035185568,-0.010329163886964948,-0.04889161118434833,-0.0711813370565098,0.04781338062918221,0.040637173995729615,-0.051126283437432044
SEMA4G,0.04057091401747546,-0.001583868513797419,-0.05042936194454215,0.02787472248438584,0.03451274985598206,-0.018986888369141038,-0.01979862966484483,0.012656257146208069,-0.009685671800060957,-0.04237666075215505,-0.0035960682276433044,-0.024128342676230197,0.022011924409121603,-0.02898077218104867,0.06870039131591228,-0.0377148726943819,0.013549851463089149,-0.015135728702106244
SEMA3B,-0.012300282552190511,0.00010684808058758491,0.033209524378941056,0.06022056553291857,0.037200954145092356,0.1289318843353679,0.04340379743081522,0.00047312052200818244,0.05920004505355799,0.12456122104233673,-0.04415141152405482,0.033786928745301016,-0.04036428568272048,-0.0011958748976104827,-0.04221442162041722,0.035811861928729746,0.05220462204615973,-0.012973560078554575
RPH3A,0.05605371211359261,-0.027204321874624727,-0.00885650655979691,-0.014168878261998703,0.03084794047175035,-0.07754546110254291,-0.013134309496194815,0.030649190156361084,-0.012508437669151622,0.02217411201841037,,0.03331227795197898,0.07310903336522782,-0.00644294768724937,0.07215275123443228,0.00036796302238605087,-0.03190965071330022,0.09292800210070266
JAG2,0.046895154752365366,0.006495374449714432,0.005351830488771898,0.017053210505409575,-0.030684578435184042,-0.043870930496824494,-0.019278190578657272,0.03289417157198997,-0.013635502648919943,-0.059713360331480086,0.024190787288217736,0.09147558442637096,-0.020152345056076684,0.006808529699170091,0.024449169174694942,0.07958342601700881,0.02812993332273142,-0.04479829075686421
CGN,-0.024005414115123667,-0.020803705261630893,0.14475906720031667,-0.019318229801764775,-0.05977184128857227,-0.024549407829136536,0.03457327765504339,-0.002884001923235869,-0.020336075836143237,-0.03909819440221693,0.029292816117220042,0.06495960506438378,0.06663679336767649,-0.0461476963188863,-0.011395860312085707,-0.012399505453273328,0.05225682006369847,0.08073330002334698
GDF15,0.008575179317581533,0.009070887635336698,-0.08730742416605647,0.02602396394645921,-0.043050333218241185,0.12624385586758016,-0.02255402479497616,-0.010624243178111526,-0.011806733288996039,-0.08215594443611911,0.04337942881444763,-0.002461088933433307,-0.016329058886888653,0.08301896187186307,0.004646120367759329,0.05000263729325437,0.05301975953314431,
SEMA4F,0.06761815874055738,0.03230309303966892,-0.04510017656708728,0.013244199262739328,-0.026230393905583176,-0.04258027733608604,-0.0032261230945550773,-0.005096963910412092,-0.007425657111619394,-0.03481656282399247,0.09773939687121712,-0.0012197730861737074,0.057949158308516956,-0.008441915517191532,0.08273199588009512,0.00831363180066998,-0.015188201488747173,-0.022017871064710426
NXPH1,0.021820607458766076,-0.004520321745355364,0.03210001148193315,0.005980042154924782,0.05285749741574066,0.13284989461799573,0.0713643070304182,-0.02492183520709127,0.006877688256754004,-0.08316979744554301,-0.048283379608218865,0.06256407981582025,0.04313691656520276,0.010421092534128444,-0.011188021175839776,0.05035321242422699,-0.045984035839535566,0.03347748999622683
ARF1,0.010648132570185211,-0.0009413493565015648,0.04200013701495884,-0.02099326701372879,0.0024878968699440463,-0.031785830717057414,0.009995527469866913,-0.025970812046809216,-0.008948423705382789,-0.00019016993314611476,0.08646390786858976,0.05298209204512473,-0.011728414598922132,0.05851001816709174,-0.03923998874698066,-0.017926819914079028,0.04229111491707253,-0.07689150357959393
DSC3,-0.022728684487490904,,,,,,,,,,,,,,,-0.014857038627209492,,
EBI3,0.0664318790233171,0.012089981313431006,-0.004203040779640608,0.02524822573793545,0.015270440857466625,-0.03724422462230429,-0.011749407068486827,-0.056458690041405066,-0.01469929881137641,0.04689751081810371,-0.032788377214030655,0.06191766192037596,0.04719606860892493,0.08732581023484845,0.0015356326747780224,0.05085294446277338,-0.027601236671793008,0.00034959772772282226
