,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NCAN,0.006907661272685571,-0.11387831671830924,-0.032898897233040236,0.07648384886337416,-0.055140851131658994,-0.011463712175260128,0.051366694494310076,0.039354143117570496,-0.07500652524035449,-0.08347475341947432,-0.04012497046976685,-0.10367258301225236,,-0.05094998046535921,0.10148478166331337,0.02146557656000684,0.08604203470304717,0.1310269292968805,-0.0008644183037211476,0.03702443054901101
PRG4,,-0.03365489816934646,0.04690307809629964,,-0.02800623849958484,0.039846052738765084,-0.014952188805884678,,-0.0174423438399387,-0.013714868602119708,,,,-0.016310186214600945,,0.0626097244435555,-0.02457814189350904,,0.012833364012259981,0.0688045232378638
ZG16B,,,0.0536471548178772,0.0036916095170048046,,-0.022647448691505735,,,0.10508355191458083,-0.013365601920545549,,,-0.03519665747963362,,,,,,,0.028109124094535146
TGM2,-0.08678642018959462,-0.029661721120907907,0.017294385662731202,0.0191828082388961,0.021024907124806962,-0.02178348099012037,0.02458504640442375,0.04931174507478694,0.030917280206044243,-0.010156593031158038,-0.004845118429397736,0.008077522658012192,-0.044913598664622634,-0.05562388108200647,-0.020359722928173157,0.03453704683715478,0.0032689588710363153,0.060583187355288955,0.004355515573683654,0.07563293875990404
VEGFC,0.042925487809035434,-0.039569878501990785,-0.02627071828856923,-0.020910829242891435,-0.03724337107769284,-0.025997025631833388,-0.023016373248685277,0.029004185628833085,-0.02299663522173345,-0.027634503900019806,-0.027773807608945267,-0.024024768239958,-0.05522645814348881,-0.016645195153793632,-0.06228137553604533,0.056225038964472264,-0.033374175768052176,0.08041317730118762,0.0463968931415348,0.02278483572207868
WNT6,,-0.011406350792619162,0.008047819441089303,0.006003580784182836,0.043205499322040465,0.00712492746164886,0.015360608169107998,-0.01363303560412573,0.005263430738485531,-0.029744670354825756,,,-0.03935705760824268,-0.014527085799036528,0.15302123369408924,-0.033023097157327014,0.010712370649663086,,-0.026496718951155022,0.042975794548119166
NRG4,,0.030861871595037442,-0.01267167496731286,,0.08947063784896658,-0.02374845037099981,0.048736813791557525,-0.016689355803720357,0.08634848331543607,-0.025677485373006653,-0.007059823381383455,-0.026765013421300707,,0.05020472142729659,,,,-0.02859475684043599,-0.026364206660223072,-0.02696158088068485
PMCH,,,-0.014604787337762284,,,0.03281135487143919,,,,0.09305552647218501,,,,,,-0.029731637913543347,0.04881473637871899,,0.08042613619366762,0.03598371644817049
COL9A1,0.049968185552024605,-0.05826414750055225,-0.02861296852669932,0.06702020126705333,0.0535183569273487,-0.00028150860312174626,0.051927656987935646,0.012591258967999775,0.020391986163087513,0.13780639267089814,0.04904315055082971,-0.020966203221230224,,-0.022126989330641292,0.028650836160365737,0.0902117733648684,0.020559902017404742,-0.06513406993878151,0.03523816738612727,0.0640423901737253
GDF11,0.03958101703316009,-0.0835326904614736,-0.02866059642575962,0.044477581354521414,0.0016050805987000434,0.03873240210723789,-0.006442298152656983,0.018167296846000536,-0.05769262424976294,0.01371448872524787,-0.02912163022017458,-0.02663118133658027,0.0409558337632918,-0.039307901166695844,0.042664956287416185,0.07232897768548752,0.04042687906576558,0.005264524902250351,0.02712960051300355,0.039455753556193705
RAET1E,,,,,,,,,,,,,,,,,,,,-0.014858786766679762
IL24,,,,,,,,,,,,,-0.022194891715895504,,,-0.022167192787131237,-0.015663661140180186,,,
SORBS1,0.02662388469358159,-0.0377571203486568,0.047769123252546196,-0.01715950829472525,-0.002558637034198264,-0.0019462806139938745,0.014185426106185381,0.003669933023221635,0.01527882151076305,-0.0028431549456734684,0.03234334332339692,0.05476129710634109,-0.0014175470987067623,-0.03618722780095784,0.1169612414989357,0.006214971916365887,0.010447635895847596,-0.023219925147981085,0.0935505292485773,0.027815317024207357
DLL1,-0.020553833187260805,-0.005758815461488563,0.008178625331894913,0.03164630465243957,-0.020690282242735468,0.049444180142428545,-0.02980372802477192,0.042709153580280934,0.000425026860346203,0.02720746075239206,0.022494325291997158,-0.03725025659799729,-0.0495622678703453,-0.025618208787072376,0.07172711844710822,0.005412818172525741,0.0804123328174649,-0.0195377159491475,0.045711939148371704,0.05377039311569863
TLN1,-0.00011599513517452656,0.048048341116164836,0.028529396379617676,-0.012067661836471594,0.004971786841849802,-0.015715164448748667,-0.07350620182946578,0.01935421049153781,-0.03205778581422317,-0.041998691888053115,0.004644301719385743,0.08152521342236785,0.013248139251268994,0.040102139312908604,0.06817952431019617,-0.03421776176232945,-0.05261321068468022,0.004778332153300302,0.007441142049635575,0.008769474647389657
COL2A1,-0.025551099973954525,-0.006711521471620515,-0.040519190422930826,,,,-0.013354572877525428,0.060335606892130106,-0.016099508154775174,,,,,-0.013552786502153311,,0.031857385184455765,0.01909539853708202,,-0.031977897222459785,0.16506843877948474
SHH,,,,,,-0.020277412894125116,0.013262294662056303,-0.01612118423763824,0.19808746425844204,0.015615168646223443,0.07173651495206093,,,-0.012934680454029237,0.10942028783037891,0.0018546122493370537,-0.0016579841219209973,0.05989985471907087,0.016621568879061736,0.0213152299411656
PON2,0.06759358809253858,-0.15140378834357796,-0.0936123366851154,-0.02918355935489379,0.057484753184922334,0.013675110901743568,-0.009155517420083173,0.08527823017079336,-0.04740812780907382,-0.08223684245680679,-0.024494467058793743,0.03201986090108803,-0.004548992335697562,-0.03749492215521694,0.12492383498727332,0.06478378344302957,0.08944111832780245,-0.03321365949812123,-3.376261265300653e-05,-9.493142670971176e-05
ICAM5,,-0.07669639946954439,0.003300898312672648,0.047436401815070355,-0.026773203869777055,0.00788934041534272,0.05002233197525806,0.047080087958964935,0.03394704143558391,-0.016030996596076673,0.0036879163532256808,-0.015200912660083417,-0.021010192067136058,0.015622252531710462,,0.003621081906159553,-0.049992670330594104,,-0.006044505381652325,0.00024377787966035333
HPX,-0.02902303733840151,-0.041923340119157,-0.013990739275753533,,-0.025047415152070138,0.024235060795941885,-0.037885916351705025,-0.013633036523770199,-0.007291571559690215,0.0357714360692386,0.11124652677317613,,0.04741034904150989,-0.03287737618937328,0.05207597699814165,0.00585846996178216,0.015258632661042446,-0.03833822111103248,0.021799870031617864,0.09670183133199985
SFRP2,,-0.04983978929778818,0.0008727064101869683,,,-0.023093775826005712,,-0.00796553895874097,-0.012848904004970846,0.05561709264153899,-0.022741101742655458,0.0926073371279957,0.050337848985837916,-0.02537453289121543,-0.05494271135299278,-0.0035879653195885377,0.0017577662417788784,0.005935548241054626,0.00024032415611707422,0.10465399346031495
CFC1,,,,,,,,-0.023036495373828212,,-0.01682073727791016,,-0.021839327738451087,,,,,,,,
CD70,,,-0.033417939770350576,,,0.012143464211780646,,,,0.0032776460638469737,,,0.014606959465106296,,,0.024939020572226522,0.011551975752668862,,0.04010054294581489,-0.0002262602358342633
HP,-0.050699069134647896,-0.10627105026899694,0.004722279222001505,,-0.0007994146648825372,0.01190410196642726,0.009069855445221047,,0.013675599168298339,0.06514030929009698,0.021637009406393813,0.12275340349361057,,0.03436865406139102,0.08700982770171795,0.05385450338265058,-0.036349180389650855,-0.008565178746269872,-0.0008872370576791973,-0.0403315760937889
CXCL2,0.014015229384181264,-0.02834552058041958,-0.03912179433471416,-0.03823013399626068,9.267158129728542e-05,0.020810050421981214,0.09136194622910726,-0.021070448129777937,-0.04086278905904953,0.06974591820813561,-0.0192046604107851,0.027772658014947167,0.03918790850743664,-0.02560084139771676,0.0024189660767489378,0.04829428058699905,0.04391126329068868,-0.01385364571149189,0.021738702863303556,0.008126773370982105
NPPB,,,-0.01774925338076398,,-0.04950946113008409,-0.013820103005527884,,,,-0.014728921637853396,,,,0.0629461557539399,,0.0681194685707681,-0.03594926881479377,,-0.022687214563387143,0.17754901363709275
CCK,0.03791046821804241,-0.07360706191660253,-0.017239248712976652,-0.022222033176438047,0.01695991422788055,0.014227890819276248,0.013100018300906397,0.011831810767789079,0.016384282896290226,-0.032621288911789746,-0.006267597215087922,-0.14655565162531536,,-0.020871827250053713,,0.05091955162160671,0.045275010080404104,0.0482250788893386,0.032723853756886453,-0.010603091054954798
SEMA6A,-0.022676182787316975,-0.049436432658357954,0.02141777187973046,-0.030731792718346678,-0.009894875545307663,0.0659669303320476,-0.022230859003827104,0.003447442231986952,-0.026546876496447328,-0.009558444479863194,-0.03515396989513385,0.02806403500749744,0.04602165871015483,-0.019750432411145692,0.0011420293790642979,0.03102794062813961,0.039263657727549715,0.022747830244486247,0.02547454452872868,-0.015184701290957893
IRAK4,0.0014153807147634417,0.031947124154287514,0.05063305731510419,-0.027891869931455322,0.017395910076586345,0.05663328607135754,0.044939087266270064,-0.012919692864029449,-0.0389850673380324,0.00259905439565916,-0.0027392203690502596,0.0938154319298261,0.015104118967991768,0.08153021582947263,-0.027444954036943223,-0.006084923171787178,0.016972433304043348,-0.013673775064137163,0.0012154877256921597,0.05109796192046379
GSTP1,-0.0027937630595586955,0.006645627597559618,-0.06016815574988905,0.01845234662684423,-0.005184806281774653,0.003548923826432896,-0.0003456724337954119,0.04058347093027853,-0.013600036595229278,0.0660075092942356,0.009805000368288208,0.11024180886495782,0.04609580702205576,0.024720984516777393,0.04827408520713445,0.01895142167677621,0.011046512754852423,-0.035101706112538204,0.022727689959620004,0.027029039045546172
VCAM1,-0.050154033030706785,0.030793763211139597,-0.03120106584892693,-0.025014113755152723,-0.013160158575285585,0.050499181641525566,-0.06405376199035658,-0.04686916374069281,-0.03208029066166741,0.044910325523420336,-0.0077764796256594845,0.08463263052675173,-0.07300778478674572,-0.021586266658824422,-0.010844984906625908,0.015398099123583758,0.051188899755335256,-0.08013434545275054,0.0414412920636284,0.04124484081068974
NXPH3,0.02950267091057663,0.0816165389763394,-0.01926693619382666,0.06836102152533258,-0.06415082311836523,0.0440618925110386,0.004353276204112245,0.0028389078363500802,0.013421560642305439,0.003705230563303326,0.08376153344255123,-0.06728783611297165,0.059656366192798,-0.0013619122294321578,0.3032802047106103,0.06376464527650552,0.009026645803319263,-0.004184983719006753,-0.026984542771983363,0.11694045348405732
MTMR4,-0.012503040105321831,0.09805426487506391,-0.01342293110230208,-0.025227294790957047,-0.025410188029681913,0.016984099268789344,-0.015621164187580095,0.053770363508042804,-0.030260923169538365,-0.04062810894400702,0.01833952040014319,-0.023158174989400773,-0.04803163735831668,0.00029242959819914,0.12403742088878177,0.037118962520949594,0.058748411663053036,0.030009498403376442,0.012498871596989132,0.04136750166922837
LAMC2,,0.0881364926217944,-0.013931307985800173,,,0.015471955714696223,,-0.018679464392903286,,-0.018542069121915524,,,-0.03223909066983653,,,-0.027252541384504426,0.05926882492149346,0.027586685501814624,-0.014733996392622175,0.13836668759165874
IL10,0.00690873688574468,-0.021488323551637992,-0.003965081289277192,-0.021571485608129132,0.014850990354982297,0.06813019896947875,0.02605641805324808,,-0.021126149329846387,0.07848741238756463,,0.1861838899885369,-0.020959876481745462,-0.014899817204647592,-0.009867101794904647,0.09284578636774327,0.007936561960829454,-0.026667906564770534,0.006732081849531746,0.05009766708911651
SEMA4D,-0.05125472055397086,-0.011943633555645115,0.033537613312479654,-0.04177664467493763,0.05196532901869098,-0.033288608500024595,0.023107049609714495,0.01815770017866296,-0.01836402305950048,0.06289733416413353,-0.020233070342534114,-0.021064061441928666,0.011310156010953731,0.00481001788625435,-0.07617504563213699,0.038004872562455445,0.06668761152267536,-0.05711776714162165,-0.01969487729612497,0.023611364189207885
TRH,-0.024978089971575572,-0.04842753699658799,0.05103048163181761,,-0.019344681462722595,0.013612856501911892,-0.013141912207442465,-0.02555386661431442,-0.033353605602965214,0.0760439114250916,,0.031386006427950065,,0.0014137957456801117,-0.05186263792224684,0.04752470389084697,0.08575578041941834,-0.06110741261909901,0.005513915876113081,0.027722596963729158
SEMA6D,0.004877509853456232,0.012655306964019373,-0.005873044032838047,0.029197388812695766,-0.04140997300509486,0.043653169240627156,0.055027260042176084,0.014599631875640479,-0.038353991343127176,-0.06879044605149026,-0.04276109945873453,-0.03527622646352157,0.1287164378522767,0.035426827113765276,-0.0017405605450695927,0.013505567750398581,0.0343254868974113,0.016723195352297444,-0.03036150384230273,0.0235923428799415
CEL,,,,,-0.021228462963449896,,0.09398745035628246,,,,,,,,-0.018651282204293414,-0.03356882512345666,0.006637373279397902,0.0376994575979703,0.05482134333282285,0.0340316218425667
PDCD1LG2,-0.04146669547862815,-0.019971627731820006,0.01876754360894557,0.014174245997383069,-0.026137772471614234,-0.03982910316460786,-0.029219902709943773,-0.013117666341566097,0.04375348836633597,0.0689548554744676,0.01949840452454474,0.0006247927111713406,-0.03906020843508692,-0.01187043075795075,0.00171880831363093,0.02196824637755645,-0.014743552983103002,0.01215478023533752,-0.052910941299891545,0.09758297146856665
SPINT1,0.02027780722309936,0.10083999470302886,-0.014834372292094227,0.006847264318942976,-0.02548850220471947,-0.02848097053127111,0.026759496452251785,-0.016966904735430974,0.002182488177593252,0.01023941932238208,-0.022582856538979398,0.15013321772395863,-0.01434546350718625,-0.021869724001249976,-0.04342636150444426,0.06938100475598583,0.04532366049315957,-0.03384158816565999,0.03715897694804906,0.02682423658800299
CTHRC1,-0.016847481778003204,-0.0736913380117171,-0.01839507819933165,-0.022592454607557634,-0.02272856869669862,-0.040346906843277255,-0.022534142676342177,0.04112938256063491,-0.018817438309738872,-0.03622861134958237,-0.03589791632683113,0.17752193818647122,-0.06531853241466933,0.05324266022459116,-0.07148374754672755,0.04446157570288063,-0.05686605536611831,0.08799238934482859,0.04358274708764791,0.07117753408007069
PODXL,-0.007736614022847261,-0.030669341202824857,-0.036855547224941526,0.07199172045503198,-0.036127529623701804,0.04268251511638122,-0.009486684711086473,0.03674944657130808,0.018009700213243628,-0.009628787909353153,0.012491857201473682,-0.02209525315389023,-0.012151107640642282,-0.009821726623034278,0.04898189021982951,-0.005479807175392811,0.006355449515328099,0.06250768739001777,0.05649703659735333,0.03447664820897459
JAM3,-0.03175270083000146,-0.03350768983642108,-0.01674607352049113,0.006459903840934705,-0.015960097745915433,0.0538841028996717,0.009608148347675023,0.0037685447186614324,-0.008267878797702594,0.03192900949327903,0.010159994940093928,-0.0060409867581209175,0.021534861429250512,-0.04469059519997024,-0.03497395079668941,-0.028425599976301116,0.003466458312099222,-0.03409035895094426,0.007991817881729608,-0.002224234214160012
TGFB2,-0.058457747719982155,-0.09185194330038451,0.05786758601419658,0.0009499856934955071,-0.011157736094129275,0.00871992374263002,0.10442726865443741,-0.04089238021138883,0.005237122203169316,0.040523649063687994,-0.018367520693522953,0.004088717587233204,0.03616624260955905,0.04076006476102029,0.008944553432727532,0.13007428791286751,-0.005429463285165185,-0.01825780271118787,-0.035496601095695676,-0.10123578682841713
COL18A1,-0.021013184897260236,-0.05037801824206752,-0.007478504217520813,-0.0019417617850475794,-0.03547059757243475,-0.05127907569473876,0.007881262643234056,0.012487684508452897,-0.03088089468701235,-0.03451194885470964,0.019496902988490602,0.1357453209039284,0.024731501767215607,0.00023233928884556145,0.02694310894612532,0.004089033307330567,-0.039211116776062996,0.050285139666780346,0.03139584835912968,0.023067346220678454
