,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HLA-C,0.04758004976696096,0.005058179448231538,-0.014991103283939431,-0.006030290314511807,0.0341867947264504,-0.03588803115694343,0.10018375853954936,0.08115478237949499,0.004811712959047155,0.028990468006100112,0.0821742051894071,0.01575979822595768,0.029629894588525107,0.006756461851360916,-0.07440877214002249,0.06010633082758872,0.012401031962081642,0.004431220012387936
THBS1,0.03440948240879179,0.04727349390241786,-0.0756255909346147,-0.0022904460121245572,0.011167058673667959,0.017479508908470647,-0.005098339412229569,-0.009057352095795522,-0.01505573615832972,0.010429543538516314,-0.05160920769724327,0.03761134696211655,-0.03502477833091185,0.06950059701412092,-0.06986986270537422,-0.004274714164071762,-0.027262924083448555,0.06605445431886557
HSPA4,-0.016295440253531284,0.05333137348062372,0.02036090509236605,0.04785580305197104,0.01880330732061833,-0.00301505666940559,0.017889750790458375,0.002890294566542702,-0.0002026099764118555,-0.007205203200654405,-0.03444834788215341,0.0013628884327806946,-0.05870743686069949,-3.405126685509695e-05,-0.016669544228509695,-0.03182493844787065,-0.030375355550405235,-0.04003520533318152
LMAN1,-0.03396072006283537,0.010802479288864995,-0.022396237876464976,-0.035615252678175655,-0.00782369190604264,0.04440317323577005,0.12485932132210273,0.022409757722795156,-0.03445068898271707,-0.025565070903411063,0.048747057076777275,-0.018094897248379628,0.023742694332580926,0.007865121583695586,-0.03319153993833424,0.03341220976325779,0.014549128747694465,0.005391760584369806
LYPD3,-5.104440498464851e-05,-0.02079052142945476,0.0028497325716430903,-0.026148777750689422,-0.020956063716132952,0.07312859189170415,0.04765175448268759,-0.017592814568352197,0.0032441150059833736,0.07043699865326478,,0.030600660261317136,-0.02698584444017488,-0.017522802330656277,0.06989345965750733,-0.036429274106725064,0.03499918104234812,0.09811473222323028
APOE,0.06923583155787709,0.005954746875392216,0.024758568170729134,-0.060244592862039384,0.0006464250658785914,-0.0687955428506511,0.05903524604112181,-0.03482024951889694,-0.030876829247834362,-0.011672439070708538,-0.03497075545244354,-0.05241759103605773,-0.015344422124628197,0.02890401170944179,0.004763093493637457,0.03580865757377828,0.0015678394636033425,0.03240727517404049
SOSTDC1,0.0922256187061745,,,,-0.02616210733124269,0.01843975318034354,-0.004766040307939519,0.006378472824830003,-0.023973525835174224,,-0.034984634452623106,,,-0.039096873690081,0.07453782118212705,-0.06179358210096979,0.025450738044690915,-0.010725546631498656
ANXA1,0.03757850252021041,0.05108086238749173,-0.07611372990653927,0.01636527682894421,-0.05124642198237845,0.0028538452901200736,0.14272790644599942,0.02242438649762222,-0.0282823083827657,0.02590719240858192,0.04394974524882429,-0.028329783146365948,0.036453854635275784,-0.020469562351064053,-0.006616547979358652,0.023122196710970898,0.017517051987182862,-0.004831744182150949
WNT2B,0.015520843174360607,0.01632403770451009,0.07193564818078174,-0.009655718808074152,-0.004888160014766066,0.09419856272373445,0.042386523451718706,-0.024961867270202366,-0.009297049512844146,-0.026675626887715867,0.04975593974674084,0.014204167081417512,-0.04484095577637455,-0.05037307719860111,-0.026371710911672945,0.0031763052147398495,-0.006222805549063797,0.041234497921299275
AMH,0.010864324222512652,0.019085657772276138,0.0655422692054375,0.03805149619434586,0.03137582556085655,-0.02424950483694307,0.0737915225493906,-0.01811263907310926,-0.013186538956412502,-0.038085395205685935,0.041267287419486355,,-0.020980276006107242,0.03740120629339107,-0.013088226042228722,0.04208384443147966,0.016437959144572568,0.03310917321183511
GDF10,-0.020060545290574786,-0.02338967668058646,,,0.025786859709489244,-0.02795333228318019,-0.04256226799319296,-0.016922244139607856,-0.01635502798351214,,-0.036164486807587604,0.14868142393269812,-0.029573220880009903,-0.014754198067415918,0.023353583453846975,0.09907407448342184,-0.007081708870893483,0.019337115007023425
EFNB3,-0.020392139305064328,0.0014471479547721214,-0.015406693120568537,0.007519245997270266,0.0030890227802484542,0.009475517635244157,-0.01713874817298229,-0.03349734771273975,-0.06579849904953931,0.0750927952480017,-0.028892113312857175,-0.021633858257792144,0.09795030015836641,0.008478338468955744,0.06909048255111923,0.05266649098209443,0.12763038229560134,-0.0388933061209621
LTB,-0.023436104812549104,0.006670619329907288,,0.0046311679053112976,0.059763743486532836,-0.01385864073768254,0.03791157606963906,-0.02186312821330473,0.029232654996630424,-0.0306759352391211,-0.027248489437051396,-0.0418476962536802,0.03476580851875497,-0.004974307232319534,0.0024934793420561467,-0.0152995139697504,0.06320618545440487,-0.011605490451123192
ANGPT2,0.027153745419976835,0.08463671090441377,0.02921761559336058,0.020031025990854667,0.045681405437663504,0.038842321055033005,0.14193258379616075,-0.01787154902113826,0.021199508268934346,0.08142095027417832,0.026048596717905582,0.02660152719907137,-0.017828949894935362,-0.0350392620347784,0.05368581718405758,-0.020569513694092056,-0.01644435140237196,0.048718570924017254
NRTN,,,,,,,,,,,,,,,,-0.020366673318583214,,
ADAM17,-0.013463523008982724,-0.047751280811487204,-0.039673018178474066,-0.007244742078399414,-0.008665623393327155,-0.003611566552542213,0.06968264284043162,-0.010265032365555933,-0.0045355916394116775,0.007151243855490676,0.0009043533376810946,0.013464721083839155,-0.033306056592832506,-0.017173461175241055,-0.0992599044206077,0.012304206205395638,-0.0015535008538647471,0.007040566031015486
LRPAP1,0.0501318533365918,-0.03335029535086536,0.09120073265012531,0.0387782531854047,0.03672653279553919,-0.0013529393245268458,0.06929069877401293,-0.0266437998323286,-0.07498665868085562,0.04662161904428402,-0.003374558652289117,0.00866248296670998,-0.06478088720986748,0.07057219916403594,0.0391551436979521,-0.029870722182515866,0.020798801740030355,0.05542641542616618
NID1,0.09724936333193009,-0.00996420026485047,0.049002540440129576,-0.014455986114513538,0.0010861539660221757,0.02723417703299215,0.14728559014463272,-0.046233525218042706,0.012791889293236512,-0.046208440653175545,-0.002648113246989498,0.001700014920948063,5.352559630705169e-05,-0.04852734466521349,-0.06317868548776577,0.004416421010065223,-0.024396296474443243,0.09224679285226295
MST1,0.0009797266995682024,0.027532938782593316,0.09370534940602072,0.014013185412263169,-0.051982127368522243,0.051958505427055005,0.12335209021831825,0.02793974461952362,-0.026651071149228985,0.0099767576242847,0.06696875899156052,-0.049378763893097456,0.004544995627634337,0.023889200406895173,0.017320399803616448,0.03126182701167126,0.06263920838995123,0.0739905232832309
CCL14,,,,,,,,,,0.024938308880648758,,,,,,,,
IL13,,,,,,,0.001720429147501641,,,,0.024264517295201075,,,,,,,
DCN,0.06996589411446393,-0.013692535488917973,0.014083294695817669,0.0037634545314337254,-0.014628467505431715,-0.04940613312344389,0.09855820408513023,0.007538976384095484,0.0018337247113216803,0.0001825250957247789,0.018839989809684567,-0.004487166212282331,-0.0722627411592089,-0.020732470707270006,-0.02021134523865219,0.011448891633209458,-0.03516700750803629,0.06590650687844267
IGFL2,,,,,,,,-0.014895858848677775,,,,,,,-0.02589105781378904,,0.0070911307410775224,
COL7A1,0.039283528482508,0.009488541366163646,0.04881707357797981,-0.0003457852856722565,0.091972801350987,-0.0308698009426782,0.09863598457587641,-0.016583517445112543,0.0239673905693614,-0.007966360612497482,-0.004041484388625088,0.028451538739289073,-0.0002250827920146283,-0.02968671572567962,-0.04441488684664748,-0.012248533395207187,0.021209657523351966,0.06613121214318092
CALR,0.027141231379722804,-0.044946924862876214,-0.014002880441433243,0.017097724589737257,-0.005577204877138243,0.018939140824140135,0.12007768526687639,-0.0069439267479031504,-0.0057333126666326405,-0.052814794752621574,0.025235231196281398,0.047703999974693705,0.026360674450881284,-0.034342681412185556,-0.11309841501268054,0.020776037682276413,-0.004313328918327786,0.007368966316244188
PIGA,-0.04794544480963639,-0.029968654334413505,0.01749571431926105,0.00813870037964778,0.05806481283666291,0.017450347309087677,0.06164947136361546,0.012083236791256946,0.000888240591189273,0.10727920427439094,0.028075044835112417,-0.03760106672765046,0.0249672146570288,0.008548694200200404,-0.018356422628413614,0.041101327856406786,0.07574460226374993,0.009468533568966632
CD200,-0.016104625315256457,-0.01598274691940444,0.000871141634962904,-0.04650114359462044,-0.009066368010439115,0.020419890314378093,-0.05972634905020762,0.0012995469866774836,0.06380728256074206,0.11294083337282537,-0.019831407480769486,0.07126661641739804,0.06944246072666746,-0.007706725162718169,0.037835370265836284,0.04177733897248204,0.022952198217514902,0.006997421053590171
GRP,0.02326266593940683,0.044546116858649044,,,,-0.018024106092816797,,0.07408166780175253,0.019404900792757078,,-0.023244715284382173,0.023663701411111505,,,0.00963968935082234,0.01247813074440059,0.04664201806950185,0.028080332934536305
CDH1,-0.030615850216315695,0.043131458818591345,,0.01154345788839008,,0.0149841726181306,-0.013631771589366088,-0.020847637792484833,,,-0.002161071222910756,-0.005217231071610465,0.00813779870772749,-0.006989818953210439,-0.0006258208115122195,-0.03146592721583983,0.013421300516978705,0.005716791203980297
LPL,0.013738127820475222,0.067312302333855,0.07829531466988938,-0.013427721701203795,0.0015784544722931087,0.011618067097422835,0.09657572684227174,0.00565278900215632,0.0033742527263218333,0.058402583944753665,0.025086142950785272,0.02491985125202254,0.012441403587606495,0.08461304942945072,0.1471744982540161,0.030740794641675128,0.015226459242434534,0.014726469964571862
SEMA5A,0.0382030867097614,-0.014467189322494925,0.03504840527665584,0.0248290902307204,0.04280345942030161,0.0677719724159267,0.12728591893005772,0.07026939775669627,0.005403081268730353,0.027321735100551598,0.025937260281686497,-0.02104380737816748,-0.028920138186761365,0.0759249016689152,0.09399956245179927,-0.010725686586311416,-0.02116656382421312,-0.018409137524679348
SEMA7A,-0.038127962513739455,-0.033553723451386804,0.03951504222774575,0.0009981191027602632,-0.0450146923466483,-0.007211313515017957,0.02303029145875751,-0.039925617641170405,-0.03197451476663427,-0.017941795007168033,0.004492457460772094,-0.03755562933135279,-0.03489513779904924,-0.05993763661365974,-0.011607991270916402,0.06662584057961253,0.026452123659300896,0.01585859025020513
SEMA4G,-0.0010536988538166624,0.036347206396545276,-0.03577384322003158,-0.02856854547220632,0.011642542296113431,0.019277681172495866,0.09453990228972282,-0.021536665498553664,0.0030389384315476077,-0.025941637117426822,-0.023687604693459114,0.013056210385939394,-0.057771646606299874,0.027763602170740333,0.07855280195136358,0.030949533371600807,0.04722310789515007,-0.02498457577642275
SEMA3B,0.05730352737028762,0.04075191134418435,-0.010456983648528316,-0.01899518304472849,-0.01055667315840688,0.015945360525806376,0.013024225018741929,0.021437537184014952,0.010027674931814442,0.035022774869214075,0.029017322022741612,-0.024424969399681338,-0.004323159150804442,0.002626896304732442,-0.02465284107964413,0.03599003120431259,0.03520836583106013,0.03272100215359406
RPH3A,-0.002632228664868723,0.025132903430251305,0.03583338339822839,-0.00798815799798159,-0.04083479795899056,0.044532869555026174,-0.11639083872370493,-0.022014556267964936,-0.0028179078991259483,,0.007262378288174808,0.07852323047603316,,0.08962010489753017,0.07367303955413594,-0.009284671124047905,0.02233310809889729,0.029137230465117136
JAG2,0.010075766984379037,-0.022269022052889286,0.026612077507851318,-0.05728557456749684,0.0077379891914899955,0.084318063163313,-0.015779080825855954,0.05593355518432559,0.020166059062762746,0.06601499160313344,-0.010629639756765721,0.07986117182466454,0.04461556905375225,-0.005933095744090794,0.03910412530997576,0.00044901287090615274,0.00822135048487065,0.0195412418638122
CGN,-0.003305170242187658,0.021339159451402016,-0.01597775093004262,0.004278192453847731,-0.03895324385418052,-0.02192191096574131,0.09877625595277695,-0.03621705126428895,-0.01235317125672154,,0.044307891694200185,-0.04711424663235439,-0.01589150975011407,-0.037985995503610495,0.07586173832620696,-0.012279470610765527,0.04998861608189281,-0.015790199742212532
GDF15,-0.055739331651052104,0.012041014795325641,-0.030294730862308352,0.022613204763067253,-0.005823335979463384,0.07214318738524438,0.07563998600586931,-0.002293730962716424,,0.000379800376967831,0.056224141849132485,0.01754452577700855,0.0070784484135173326,-0.026673287643611186,-0.03344819073077719,0.026576426570814674,0.0033216616557762476,-0.005655769471430995
SEMA4F,0.003511097551709593,-0.016120407777137385,-0.05252046088324392,-0.006407737990745333,0.01717414828914387,0.03732791074339799,-0.07960634896106386,0.009479339191847711,-0.0020264727250273837,-0.027302699831004702,-0.012959995099908419,0.03838449945725721,0.09747960414723641,0.03370976626026131,0.03562685294166609,0.03648830934005586,0.08283562342939849,0.020943218969549173
NXPH1,0.08213213654418121,0.0030527388886600016,0.03888961455479669,0.0048730359122205425,-0.022339851400881103,0.07949588633082953,0.054176707518804976,0.028324162690647397,0.03564891957482507,,0.03084506408621604,0.09561205348345492,0.03732711038356144,0.08351161855962404,0.06021435990528065,-0.03415251113632985,0.04819476015668083,0.04703136673780034
ARF1,0.00850594776771573,-0.00037701193813115605,-0.022097504317439808,-0.0029432146791904265,0.04940093711235518,0.06759825454399057,-0.05782051652617252,-0.07442836572237055,-0.025950116177604118,0.047094199920432296,0.01846358249009512,0.06751641793912007,0.006821408729980427,-0.03862276936986674,0.015860968246809937,0.06960865680465987,-0.008441756701857598,-0.016516026968101023
DSC3,-0.01461944465076521,,,,,,,,,0.06501860239176621,,,,,,,-0.024150792564536352,
EBI3,0.000938399548538031,0.07538380142969048,0.04215675386491142,0.0021971507913448683,0.009023380146283622,0.1187795656124708,0.05993911907129425,0.07024306294289352,-0.029077916157418098,0.009098869725821657,-0.01105033837329869,-0.010380641797606002,0.05216440385166839,-0.005279717978766608,0.042957261153728304,-0.0025832254649798803,0.034588715591360016,0.067974874110091
TIMP1,0.05548769488600644,0.012074357557912955,-0.09089842313390024,0.021363752038495994,0.01045065032262114,0.022306928821927544,0.13942118657698893,0.033992870035689245,-0.053022327152714356,0.005598252542692511,0.00976296779241732,0.04361259734831201,0.04323591476752551,-0.07734374046032536,-0.15454693899490846,0.009929894980359092,-0.0003081047918997024,0.10284943338116533
SEMA3C,0.010030405193390445,0.005866586306414871,-0.03600978084687175,-0.0006756183107200179,0.0351627552715716,0.021061544011025293,-0.008950591272754611,0.017136257741202764,-0.03782720141557479,-0.0033896483924315155,-0.021071382553833694,0.002957777369162808,0.08767485250569769,0.013678189783963004,-0.02408597218620927,0.048409584346396535,0.03640813972624616,0.06297339634493
GNRH2,,,,,,,,,,,,,,,,,-0.010258636681500233,
GAS6,0.006088912395470013,-0.01696475307132527,0.040826124890503454,0.005710081782241397,0.007338414422087979,0.038554918603400226,0.12108961797573675,-0.002259139577202916,0.00014676297606721768,0.013123983901246694,0.010637635483796407,0.0003662874260212135,0.011940544951407525,0.05936481554406424,0.008762505565991471,0.05770925477300032,-0.0881872923115333,0.023896746649454764
MEPE,-0.021437495248843343,,0.05141715498555343,-0.02521351263189067,0.03174226250277892,0.08438630167033646,-0.02337771999334095,-0.0067298840320773115,0.03289578076279702,,-0.0023575053838876974,0.12816045041602736,,-0.032759742965537464,-0.0371957077423427,-0.01297769616474882,0.003784763402586243,-0.005728979519266784
