,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
PDGFB,0.057794758787456574,0.11986215375997268,0.037738770904194745,-0.08504854347702173,0.02997139088467777,-0.04303292318091484,0.03082880425300708,0.051917364791505084,-0.03415174172759757,-0.02186074046486733,0.03928658877804038,0.03825316337349059,0.02638616125863698,0.12132576542955573,0.07708211410161515,0.04961474849165262
CLEC2D,-0.007681491964521294,0.032878663044047025,0.05876957832118754,-0.007067362924888954,0.050745168594404304,-0.014929844239662152,0.08136886121784845,0.07616462224277609,0.013060131013048214,0.02190903614048847,-0.0052390928961685524,-0.025065108377617742,-0.004895637913354534,0.028749971084510873,0.0570500038549898,-0.06789347336050877
F8,-0.040137975208725994,0.0271706370872791,-0.03508779755074045,0.015254543790372865,0.03509498314245022,-0.0034695470476349697,0.037951691545454656,0.03147445576297301,-0.026406099336269914,0.06313552398366971,-0.02616599701331479,-0.054834809074428774,-0.006393208240143273,0.022845920611768787,-0.0024720912007378543,0.01633891367869608
C3,0.04711125235380339,0.05079877408419025,0.007540585380053177,-0.07320037664326824,0.12378578632403095,0.03495236002922616,-0.004127251210897552,0.021282568629277295,0.061141760601710775,-0.00945890740671295,-0.021864805183599394,-0.004831400128043366,-0.08714524354304692,-0.03540424669575703,0.020402596221624675,0.04131536420071187
DLK2,,-0.03883035791587629,-0.0181004568279318,-0.030098185023397627,-0.03793617143116604,0.04217345239100109,0.01151968065009076,-0.014543183513052635,-0.023691379289935584,-0.022567192915420524,0.027381837120333458,-0.06276048000649365,-0.044144729075535794,0.016306354801144292,-0.021887857984642118,0.09301988252241583
TSLP,-0.02067975309267625,0.033840420502026514,0.0631781914193218,-0.04905442871382554,0.13097160577923644,-0.03912941133820344,0.054870403677178894,0.0003256473215585817,0.13035673394241593,,0.02613896831401436,0.027820730173583094,-0.017615919007860033,0.008179610515790135,-0.07988189925001894,0.19359109415524844
OSM,0.07572719264516536,0.013747920251001454,-0.028233250373514856,0.010759530142516086,-0.004411811865299148,0.00715716128409098,,0.03248064461549438,0.02483858730380205,-0.05570934099171531,-0.011552163749936289,0.017570881612821294,0.06828689145210066,5.921767081537086e-05,-0.016803730159735998,0.18603024262118695
PRND,-0.020986437396464084,0.0779891690571147,,,-0.019725804143795,,,,,0.08658414037100862,,,,0.02005214227414276,,
SLPI,0.020842976698121567,-0.06661297999341066,0.022512059789198433,0.011814236056509178,0.1310772219043643,0.055727398654115586,-0.017404968886904005,-0.007815766747730993,0.031224307799698987,-0.048104823424519445,-0.027043477762375586,-0.0050594156272956185,-0.021085647940675748,-0.04142634249848619,-0.025038147146473514,
AFDN,0.06754944377327576,-0.022997004530225146,0.008056946887182432,-0.006204529310757468,0.00936993790697704,-0.029365361557568637,0.03239244042314425,-0.018343392992720798,0.020270962661102707,0.03073599850432929,-0.016811570451982265,-0.01200190718290052,0.014596664523670219,0.04348986704387452,-0.003239076806432959,0.11172742852862491
KISS1,,,-0.041359974334681,0.005104965632755644,,,,,,,-0.022155280337475814,-0.02074867117163017,,,,
ULBP2,-0.013962577116370287,0.021000952004234987,-0.005577896541737639,-0.0579941371146575,0.027590067183980084,-0.04447433293401862,-0.03968022719928471,0.0006948936360388828,0.010121303066752204,-0.03580418686039906,0.053548867737395034,0.03170411565410861,-0.007927044272507457,0.07382740597446925,0.003996324658391088,
ICAM4,,-0.018266051084474964,0.029367124230242733,0.061594891052760385,,-0.0002085901309938194,,,,-0.044271108548402445,,0.02637237968643114,,-0.026098773758906946,0.020457654440996988,
TDGF1,,,,,,-0.017551035094522188,0.03349205359039276,-0.01092789448426345,,,,,,,,
ANGPTL1,-0.017544247235598484,0.012356920174737914,0.010964982792223642,0.02935020913601624,0.12977660982623646,-0.04563382004723627,-0.005276877044780605,-0.038716622986248894,-0.02674067311056639,0.002769834063160414,0.21230753471773334,-0.035243337489844,-0.011793263032464023,0.009914035775177622,0.020504458267130845,0.06585760865935852
LTBP1,0.06779700420268407,-0.014194741221845207,-0.05412330835516283,-0.011369552103434629,0.010038722284193247,0.08622647051713428,0.03497230973069294,0.0442693305633404,0.044026467440786844,0.04515194568912422,-0.03375434538562968,0.007468088500650394,0.010356766201199644,0.04820480316175229,0.048011297760335574,0.027092403421239468
CD160,,,-0.018744630030961155,,,,,,,,,,,,,
NTN4,-0.010590678002297923,-0.04727911541427324,-0.01835642624377242,-0.03745328339643573,-0.0070792054331984535,0.06939528227396338,-0.014076206742374314,0.004684169570934628,0.13811996625295447,0.06927597277621173,0.00978203258949479,-0.026713663864890703,0.005369151041214157,0.05393414046334293,0.02157470699550349,-0.0002505065529330994
APP,-0.06793161828659296,0.019062081740366037,-0.0035801241628404604,0.08737439803208708,-0.12153338297654245,-0.014057788099508957,-0.01859677904636184,0.005157636663270614,0.045594755541997434,0.1276535409165433,-0.0020065841249475324,0.04619469495811253,-0.008563887881230534,0.012041226231211122,0.03196500920698049,0.03115226622648321
RIMS2,0.07213166642980041,0.04308654785800778,-0.024714797358892805,0.05571251940450517,-0.0756113668154862,-0.030324612351735166,-0.024817071447060593,-0.018722206864403765,0.146838593792495,,0.02364540936982104,0.012577864726067577,-0.03774116930220723,-0.01850016363307478,0.0035967996957264976,-0.10787295349865368
WNT7A,0.0422782962610884,0.006345777949036783,0.006650976205970807,0.027944856833160045,-0.00935177244655847,-0.01060234255421149,-0.010508741098659133,0.03206662164422407,-0.042184040973347166,0.06241577221187029,-0.04640077006750625,0.021645742200281176,0.025269765868373928,0.1844753129704132,0.014569097717598076,-0.03950433131974645
GAST,,,,,,,,,,,,-0.020748671547065414,-0.02496433736715133,0.03408713907554817,0.0019519339263506848,
GPI,-0.02338261609939454,-0.06735171762100145,-0.04833879149554765,-0.03272229294766403,-0.061763337288199896,0.03440268395648923,-0.007196059942412568,-0.06816913164717978,0.020004558017603764,-0.048153304224171536,-0.021900395123077166,0.03439364143745519,-0.05869689573653887,-0.07662694195785896,-0.0723400441697849,-0.11586500158142085
IL1B,-0.007797714949736504,0.030546602217247507,0.10416415527815001,-0.027381225224651563,0.08471459827536904,-0.028441861149774653,-0.051011580474521846,0.061158319175310734,0.016087991588229454,-0.07492843201862524,-0.02204141994759481,0.013295078755149306,0.01918783713787999,-0.01586907672568496,0.018093161941465923,0.029157150556092824
SFTPA2,,,,,,,,,,,-0.015747226911707712,0.07262704541973818,,,0.005277466529218751,
HAS2,-0.02993191035884185,0.025461971532280133,0.014878358527687763,0.02467871622533436,-0.0018885388345607338,0.01719415662620411,-0.024360954673815122,0.06601443944189657,-0.052880831353779696,0.062334648042758706,0.006081817144024818,0.03513136798869743,-0.09149155651747432,0.029583106585771866,-0.014069146446442853,
IL11,,-0.015080765702297863,,0.03618850795136189,0.046476272526911916,-0.039744589359451805,,-0.02337688627958762,-0.010722646455441768,-0.042948395778056564,0.009033430752915858,-0.02142216148704742,0.03140613411089881,0.03497735540236019,-0.00036343366505208174,
SEMA4B,0.01843145820032163,0.09105343852399352,-0.009966198139861066,0.012212057175653435,0.08194111967346905,-0.012540908835872515,0.0015283104248482626,-0.012117251168198805,0.0263800927474964,0.043565316760366415,-0.048146281256029856,0.0533608351611969,0.05001505371206384,-0.0067385371169556415,0.0348904243709425,0.053672171959926594
FGF12,-0.004888171616860377,-0.006337562522376706,-0.014235111493771947,-0.006691454651943745,-0.09386240800234545,0.007470848014186989,-0.06079298631365035,-0.04186352809001019,0.005574398334026371,0.060506972065048584,-0.023218369716873945,-0.014909298114135855,0.051881340277261004,0.0221690279647535,0.017090414189029526,-0.049052721370886364
CP,0.047090874047733225,0.03929735594179529,0.035369595722975024,0.05674206514971137,0.06737838689870997,0.06496556123902968,0.036124496667855444,0.0677361260795297,0.12904119012698478,0.0033527491212996348,0.00646536089018681,-0.009581559615957887,-0.07817522340941997,0.023085148840097013,0.02452002712626343,-0.0625491133874235
NLGN3,-0.04710000522784857,-0.008346216114566919,0.028250877334521782,0.03842295468770241,0.0869832578048218,-0.056441350946139265,0.0088472778224739,-0.0010595864723881225,-0.07436237909567343,0.04504730926430494,0.025387304090281785,-0.03319465233808037,-0.0009348657437036256,0.076351363154061,-0.03362312742858075,-0.09690547774639797
GZMB,-0.007901547148662681,0.10270380699670006,-0.016505134194485502,0.06901609706439173,,-0.03262562806653478,-0.038307404883403035,0.08862072069381359,,,-0.022602694715754486,-0.025721208850775227,,0.015778682017776883,0.040698014131182424,
PROC,0.07359303505033499,0.033264709211509744,0.004941358279861401,0.015690379835414197,0.11220830685913602,0.03186996754362419,0.020199041931789292,-0.019847958705528072,-0.053062070805641647,-0.09922243839496646,-0.0027312591032670817,0.01680270579289651,-0.017949258050083253,0.03390513851889366,0.02328464097149322,
TNFSF11,,-0.018801848329627432,,,,,,,-0.02917315266446553,,-0.014905255564493404,-0.02191765290540499,,0.1017570031742124,0.0005576284096622911,
AGT,-0.09151427458821246,-0.051082483049688106,0.013656997784254816,0.022989437792140223,0.10754707987203486,0.0802181621856237,0.008623788967374065,-0.006590367948126605,0.06060217245272666,0.04711268832172196,-0.050490813386626573,-0.027279107953521516,-0.00529479022667432,0.039681867813847714,0.060009929586452515,0.08020690583964457
PTHLH,-0.03608837731562147,0.01617685249833531,-0.03203279402964017,0.08183475313032593,0.036181123500299804,0.03949016717551301,0.025194590501586428,-0.05284583843265231,-0.05534595072945738,0.03531671167007319,0.06516219065899566,-0.011864325978034074,0.06040753348461065,0.03372053303039016,0.036775253549669484,-0.04936455272101145
COL1A1,0.024446058144926505,0.11412932872676564,-0.01132725459430537,0.011857184452928594,0.14371032280340215,-0.04801056141771288,-0.0017435706940277477,0.015169518168762317,0.0785752259182755,-0.010994959238759157,0.03722826279785848,0.06805664024788083,0.03746812310880286,-0.016312657202196497,0.05868398647983081,-0.041859560151435465
LAMB2,-0.05153540261556418,0.1221897845986239,-0.02339808321238069,0.03202103681210669,0.06039232422970652,-0.03518365920107602,0.019052119874584945,-0.02877976224649146,-0.03276051735241451,0.06420879202098449,-0.008875119163105342,0.059261051755516984,-0.02460483169323886,0.03399704219682472,0.07377716287128701,0.0986357532106533
DSC2,-0.03314609693906281,0.023972268049620625,-0.033545699520464434,0.009667072666512663,0.07587358954889195,0.07888851597532406,-0.017566388109314955,-0.03428394079716705,0.018293538239916148,0.021433152549558226,-0.0578261212186549,0.045763238890123306,-0.055170428016522,0.062180963046816876,-0.019213076787903138,-0.07616926928686615
WNT5B,-0.038920244977406156,-0.039391148678745935,-0.03443217979473391,-0.04479477348873759,-0.032701822665176544,-0.02750045120320751,-0.008908843850139792,0.05306842506872662,-0.03588166152256277,-0.037525533038852484,0.010868712797426645,0.05359656725296792,-0.026443114192322443,0.00357617669466798,0.007542823435728895,-0.0050270017403038
LEFTY1,-0.02330390212430127,0.14048610520132016,-0.01957236221404601,0.025245903909508465,-0.03283554681595703,0.0003860603722576213,-0.02777685526580076,-0.027775258577683135,-0.027455154453816966,0.012240653869417688,-0.005702282847679471,-0.014397603802583609,0.04475222674745236,0.021402642084546564,-0.006841090026829862,
FGL1,,0.10402259639606179,,0.05280512177882401,-0.024952097630712704,,,0.0943753163613432,,,0.05726032053173924,-0.02907536616956536,0.01599970462121825,,-0.014488465986207231,-0.04299661388663547
CXCL5,0.03700127637285964,-0.018515602591185006,-0.0014960820820056095,-0.025031062768329098,0.018918421093677334,-0.02138184948553423,-0.012083588090892657,-0.034479613176662656,-0.032673692276763984,,-0.022126513343962182,0.07219247723888238,-0.027419146984586525,0.0841089093285549,-0.05130759536494998,-0.03828081921568194
S100A1,0.08775993900641559,-0.03184112603762598,-0.0468216175949678,0.024914386664975873,-0.08062128297513625,0.0395905837288458,-0.026014559934935934,0.07795645575701926,0.07704022257282274,0.12803212997334917,0.06443052320882857,-0.01521592206043626,-0.08837017189537452,0.024264605887788736,-0.015003068784707634,0.010017071893588138
C4BPA,,,,-0.03975294790188544,,-0.025414180110721888,,,-0.024874585067876098,,,,,0.06715659300616716,,
NPTX1,0.11964785767538136,-0.0684682332848424,-0.037964332740925984,-0.02572674891236818,-0.08168843897482068,0.026222330379938,-0.03187692029329196,-0.04860382655549982,0.05227524339350509,-0.03138910486108354,0.03412161791888123,0.04150241906034979,0.08228749343472205,,0.005600865509120048,-0.0913377310476209
TGS1,0.018029947606715002,0.018786285603950667,0.04471986528255196,0.0266186862271995,0.04491796550243881,0.037278761210258964,0.007200919725065629,0.05454062723263891,-0.028178938663807725,0.018418598933287227,0.04413216765698275,0.044969010237131395,-0.009873273068807115,0.04957387997795514,-0.002113875528836069,0.020033517992110582
SST,-0.02691638260461714,-0.019913424193655663,-0.0032436538278131023,-0.028566723155589013,-0.08149378903012408,0.04822761898391313,-0.0011727466733160677,-0.016540389251560938,,,-0.04096758034208326,-0.004655858573076051,0.11825696860867398,,0.0017954870782539735,-0.011320498780065899
IL34,0.015059805255617405,-0.01953770959457966,-0.03990489689508444,0.01740390524439309,-0.060730098572893236,0.08536163232013629,-0.009755883131960382,-0.02300937390939226,0.04364262148949943,-0.00041985669586600975,0.0347178939667992,0.010510036629411437,-0.007959354764967242,0.08398601480863653,0.016597192330598327,0.010701768384317373
DHH,,,,,,,,0.0667331310315303,-0.026740686024089015,,-0.024799148090178923,-0.05131929627745234,0.06794866600968046,0.04117488728396502,,
XCL2,-0.039447531107609325,-0.021052600295879145,,,,-0.007060248556724282,,,,,,,,-0.020670606868860745,0.09709790800522974,
TF,0.03732434889541671,-0.04715527567422553,0.1067578476711693,0.034911645806639954,-0.017192189659189727,0.029228235204595887,-0.014587734695870989,0.06059067329339212,0.12720405211217772,0.0041132829764116245,-0.039596591851370495,-0.030820638246185823,-0.011845102404244868,-0.033990457978303454,0.031320826527478675,0.08152807802279126
IL33,-0.06275112465958561,-0.03489091607161553,0.08011325378662867,0.05810253582759197,0.05120589189393694,0.05397198419136605,0.021106878371091316,0.10098484556127481,-0.025442800805028257,0.0036841890232104566,-0.01306022245687712,0.0305369975738792,-0.062381875141506914,0.07964758860253046,-0.07547055431346937,0.08511502118698851
RBP4,,-0.06514801851624409,-0.00891877281891987,0.06321498973095727,-0.07202685098147395,-0.0035229783328762873,0.015505677553450791,0.0036278687862079913,-0.02917316462140236,,0.03952892382813736,0.026088905537431973,-0.010980906188874366,0.03330285423508215,-0.005223273627787873,-0.0255448734382672
CCL19,,,0.06694912578214145,,,-0.0162359689278652,-0.028590265875809207,0.0424453247762041,,,,,,-0.03519470669948547,-0.035866359220467076,
CCL20,,0.010001225582829116,0.10215348373141278,0.0863927572118949,-0.01798011077312712,-0.015771989755278232,,0.007513059475291055,,-0.034512406701144825,0.029918504579545604,-0.010783113962197928,0.004094603275716406,0.025944934169126754,-0.024429680645317694,
