,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL7,0.01953227051217532,-0.02387974302371903,0.022380302113187533,0.013879269646656546,,-0.023521152683697172,-0.017320895724561337,-0.011761210470875536,-0.01638783905759717,-0.03776198653991914,-0.03830863643814476,-0.017614512773952484,-0.008599315042360257,,-0.023976726495015907,-0.023749496256672147,0.057515309714318896,-0.01807055384249514,-0.011201347559571917
FABP5,-0.0031293488995880856,-0.08535186139065888,-0.023397422639196187,0.0031990341702290556,0.04499932504912497,-0.06087402448632274,0.060326798678121345,-0.0002001385760492314,-0.04422143629950465,-0.020637255063308758,0.028603557014662717,0.03315830459081081,0.03527042873455452,0.039262286076675645,-0.05171132434641441,0.015509448872634966,-0.014349478971284817,-0.02750703413818075,0.06479230666060119
CCL4,0.04593309665196956,0.0049885085458773555,-0.03957037682260512,0.036139097542779504,-0.007743119950500697,-0.02835672263788913,0.06194393957823788,-0.03674586349246921,-0.006128080834263949,0.0009480719106502915,0.0059116923264123464,-0.01960699465699179,0.08884862581415764,0.050581179563027635,0.06841137906787184,-0.0003010553209473184,0.024655153499148548,0.015022430032031802,-0.019950583592875284
FBN1,0.016264987135684396,-0.054449855004070825,0.022087209158793232,-0.028489049733626332,0.03990381125323448,-0.05493617737594201,0.0428861941151816,-0.019126962657819886,-0.052574345890901326,-0.007096681587269009,0.02661039804263927,0.04765926507500722,0.06885712758115096,0.007907671804172388,0.06014089046446645,-0.020083177055383355,0.009545633765160664,-0.03092893460522369,0.06947942326615524
TCTN1,0.0343579253989366,0.021063713883030452,0.07246481466674784,-0.03939968119213886,0.008697122792172723,-0.02633335010801286,0.05474380535167296,-0.00908744630213634,0.02289315315693016,0.058347759043287914,0.04209787247696668,-0.03619041723380026,0.047988417605446414,0.03436767940523559,0.02827711939796662,0.052238019884664325,-0.031357067935139316,0.030066824619330926,-0.04372586252004207
NCR3LG1,0.006302869387317334,,,,,,,,,,,,,,,-0.023749508866827525,-0.040302468646782864,,-0.021381966263678578
BMP7,-0.03326309853170362,-0.023567931222974195,-0.02130419846038967,0.003199376664772385,-0.025911993588861197,-0.0104887345447596,0.001319702118283211,-0.0023963504461689987,0.006786934773697484,0.003493893714808665,-0.00016421486434543584,-0.006653056341795764,-0.003330559604866604,0.050333516774077595,-0.003317570195654713,0.00296180023033444,-0.041183797799597265,0.058846059498056956,-0.0730108671791926
NLGN2,-0.025014398083087516,0.04957406187122525,-0.030361344607733987,0.004247538203980054,-0.075843048233922,0.02050650330602343,0.0022012689586248337,-0.06192662842270553,0.003606683708475985,-0.012513284429355016,-0.03413125212435156,0.03233392482408375,-0.012050360561856707,-0.07484231802341444,-0.07948912040757332,-0.021686561930501523,-0.0006743506860182874,0.03265721298804418,0.016034391996904946
CCL25,-0.022729390261287084,,-0.005617780092763187,,,,-0.03162861327307003,,,,,0.05130571748975844,0.025394891951039278,-0.0685034486877801,,,0.10821082519196268,0.10225213231629025,0.06819504899072894
NPNT,-0.0390299942631558,-0.10154487547597937,0.028899989911970087,-0.02704634665489758,0.06558208317086585,-0.010250274886561423,0.052885647797375285,-0.01884537301121597,0.021399048059824774,-0.019902120223385757,-0.04840941376451798,0.004986803001805796,0.0022485785017060146,0.000474325574055878,0.09694799646459862,-0.013552891775222094,0.03367403871995032,-0.00647533629153322,-0.036401760287710076
KITLG,0.02932247791716115,-0.02060121722956778,0.03645216259600297,-0.025990044039735444,0.015469189214811635,-0.011042781755004302,0.011732327760965734,-0.017335525990366002,-0.008182533010764619,-0.039384279216278496,-0.039635735614280486,0.021561310187860474,-0.0379875904050337,0.06614213537677538,0.0189287359765715,-0.03708437393195263,-0.000746470425211102,-0.010218226684733068,0.04122949163952647
MADCAM1,-0.023418675713506896,-0.03298467101799534,-8.653928700072836e-05,-0.03369762862090708,-0.02602228392259646,0.04847813353688486,-0.021952135312460087,-0.009894690031802862,-0.023008704283157398,-0.04997229199840512,,0.02802574110447658,-0.04957811484540996,0.036531424061319956,0.004986789144294351,0.018262758811417368,0.06295290561059395,0.0473382058131485,0.07192135546146233
F12,-0.025237221288766997,-0.04233494822838278,0.005299738597637387,0.049458723229734276,-0.031164930143427843,-0.011020239839246954,-0.048162345221319264,0.02352608039057735,-0.03033964389652643,-0.0034230158382640495,-0.07229795542140015,0.02235042134749918,0.08700275434497634,0.01936585811501813,0.009775527701514993,0.10375416150237522,0.010761080566968834,0.017026805084127194,0.04330935719930486
S100B,-0.03920624511344318,-0.09037820390365918,-0.1295512806359325,-0.05144164857929403,-0.08415690501724599,0.03834718088090176,0.05911196877781936,-0.018452040282846447,0.00880876480040181,0.035650041306480716,0.03503273729454565,-0.07026730007059538,-0.10171099594204581,-0.0013998782908955126,0.04765379523636143,-0.0017314628436910175,0.02812419432591857,-0.015025770195635621,-0.10563672393489722
IL27,,,0.055390048872840776,,,-0.01936046910086957,,0.005170301485009308,,,,,0.1636104736210896,-0.04341642841007859,,,0.003985502124295612,0.04200820708576391,-0.01827906268282164
CD99,-0.03122389081894674,-0.09607265843765268,0.01497162590192848,0.019707943625644143,0.07719200734515815,-0.10287216954412162,0.055040294269181146,-0.02968548719697327,0.020139672675300587,0.008703700605715781,0.05992578428754737,0.045985207050086595,0.10214741663595281,0.06403325730158066,-0.005967290918743635,0.07208133090529134,-0.027951769945521416,-0.006626763291273815,0.061905141306447975
PDGFB,0.0010224053932644096,-0.0006237266999592481,-0.026716672265560855,-0.009545042055113091,-0.006869173981708418,-0.014464476736567951,0.07930675143642803,-0.023793842101128577,0.024258318779365514,0.09256540692743906,0.038884594589330884,0.025748834764769978,-0.01834836242257985,-0.075097918282527,-0.06181407378500533,-0.006839708939526196,-0.02565726519720748,0.014592785695278807,-0.009010639139726717
CLEC2D,0.01868610438591562,0.024816121730127167,0.025037673059373055,-0.044953422538553944,-0.052863346811214004,-0.04242749813178116,0.025817284102891018,-0.06818559667753474,-0.02239483750329203,0.07193347230286279,0.06183035686429948,0.001562726236678271,-0.01333996599200075,0.02572544441851127,-0.041756741753057984,0.024127730970387475,0.0031163886644296843,0.0030938223774044774,0.021945957634285914
F8,-0.027858134465947714,-0.06709635150031934,-0.016151983001975956,0.06285474720226078,-0.03158862395951064,-0.05401468764317052,0.06382941141074165,0.04618961698079015,0.05178415653836361,-0.021355298294342337,-0.02488196541530707,0.048592963016350535,0.05026252776942773,-0.019902276373328354,-0.017209592998826195,0.05012328592926856,0.04035814384683284,0.02039762298896772,-0.01361480454775048
C3,0.007951773003649153,-0.06991563394642693,0.04247848414119838,0.040398586384985766,-0.0779247663872674,-0.09927461492656846,0.06677838147760504,0.017934568980411826,-0.039569340487303595,0.05412382527728014,-0.052792118871537785,0.018960955932239298,0.04114663507296318,0.05880444171720299,-0.052643042989479936,0.05523934279438526,0.03185805917007749,0.0022458569447092475,-0.05167487142020566
DLK2,,-0.047977240328540574,-0.00265162182276776,-0.020407810817737775,0.15464561606568947,-0.03201466705283319,0.022612099142382578,0.013005629625677343,0.020926989968954535,-0.03332319211976735,0.04490330515836883,0.02086996725104484,-0.03735971240403145,0.05420952687822011,-0.023717555627329603,-0.025334474903107158,0.08116193228770571,-0.020745655568341036,0.06816385480234599
TSLP,-0.023076445135842623,0.03658368924000397,0.08058074934959986,-0.0006356759083841125,0.03006281580334745,-0.038698652826810315,0.009985412121970376,-0.02757968123307645,0.029675263974307628,0.039566547957906116,-0.014580178548032625,0.046680303609921474,-0.02298177817078721,0.01594760493674085,,0.004184064814130712,0.03079308214902333,-0.0205229468887757,0.10285717956742596
OSM,-0.02201984847675961,-0.04569599365420278,-0.003166587653647683,0.057193022312991934,-0.03537246958077464,-0.02757473499865884,0.03040094765823099,-0.05427149589401872,,0.019557567534531674,0.02438234249409109,0.027281093009632173,0.06672484557333042,-0.07667453327257608,0.016412392507450732,-0.013407351766660016,-0.02624845050613237,0.07650537851423106,0.07921335238922916
PRND,-0.023418672795847452,,0.03295508695752454,,,,-0.027530026848051416,,,,0.048600584264523,,,,-0.027837762334519407,,,0.00965790434929582,
SLPI,-0.015639364359474703,0.03187282997561156,0.08386024133803047,-0.03044414981582995,0.05151289150062706,-0.040480029400917876,0.09232338892126939,-0.012588596754077174,-0.02923404449321515,-0.0076147177637788345,0.1164338259956227,-0.0678094779385348,0.07851374026416824,-0.002414054931803217,-0.08671971587374817,0.01905038924040364,-0.03856293339775626,0.04078383245382015,0.03396636912592717
AFDN,-0.05875994068756187,0.026426933872610463,-0.011179721583226276,0.04713649502222649,-0.07637885651104494,-0.03440541657043775,0.05597587502724161,-0.02122082481365526,-0.013675673369198157,0.0008022779981844306,0.04583289989306619,0.009413279940094079,0.07153465256510615,0.0011400135235346825,-0.07963078392157875,0.02339550911544802,0.00486174477175576,0.005070393361786961,0.04000381853553821
KISS1,,,,-0.009429889715580503,,,,,,,,0.11784502265140843,,-0.0031572353548692624,,,-0.022695770944551608,,
ULBP2,0.012012000844270433,-0.048506424663407835,0.05397360746409668,-0.02906181179134999,0.01781302223596336,0.055896844570931026,0.05796449115849318,-0.028951599418902754,-0.012695236837333779,-0.059294212224893804,-0.06150602091588206,-0.01617783361917073,-0.006213268088092495,0.002319232154926086,-0.028064032996033415,-0.03552254980367764,-0.011435900675744187,0.010617208149334404,0.1339144788408827
ICAM4,,,-0.021225243412800465,0.021342801871193782,,-0.016869079192708674,,0.004725401616404776,,,,,,,,,,-0.02220493119441468,-0.020323489558952128
TDGF1,,,,,,,,-0.02334326943503436,0.025176065027235205,0.023810433274614955,,,,,,,,,
ANGPTL1,0.021397867635219423,0.0016366201979925057,-0.05703318792473511,0.0125383004468719,,-0.017651550624456235,0.050131981075188944,-0.0358046221303873,-0.04399795875336181,0.008994872150711932,-0.004544786741179782,-0.02262235982464296,-0.00788712611899756,,-0.01517629082154432,0.02419857663197902,-0.003487595631219763,-0.03289200024487582,-0.020539142664587538
LTBP1,-0.019921332864023297,-0.08608911819779878,-0.01668537351056365,-0.036007228009399046,0.016817987896289164,0.04022571155444096,0.04821761613523978,0.03249259228376203,-0.05543936219966882,0.07237923675222867,-0.02454741901943944,0.05140968079924354,0.060871184993435905,0.03973113700182177,0.0602362309073564,-0.015300796784943846,-0.013772881743504441,0.016679542583578337,-0.013785800734955202
CD160,,,,-0.021134099937744556,,,,,,,,,,,,,,,
NTN4,-8.9536100443913e-05,0.0006689609791252413,-0.050835111513789166,-0.033396220583993344,-0.04340623313622078,0.01971188688662146,0.02382308927807064,0.014502222715672489,-0.0058691660709567755,-0.07440835653242725,0.061863796136200425,0.06096204752231352,-0.012035568775682737,0.05214288584925485,-0.00011442878460128761,-0.023281513163863555,-0.006988098634891933,0.022689108634096643,-0.015523970702376643
APP,0.010532435989634457,-0.14429699385308672,0.0024052169511435315,-0.09060136777853718,-0.07125511705252004,0.03677270679751128,-0.06750832815478386,0.013334446437560384,0.014174486949645048,-0.017346797478973816,-0.049926985122501356,-0.01910070940663872,0.04482277867243557,0.01562060752115772,-0.029289737813135628,0.04812108693169689,-0.033608101300917695,-0.04721023601100265,-0.11239447658180585
RIMS2,-0.02341867085074176,-0.05157758997946894,-0.03863384635312611,0.014239756453772966,-0.022623957915832306,0.018479958025012743,-0.0044250178902942375,0.052360180272865084,-0.0009912461443317027,-0.032019288888980216,-0.06915259141628984,0.04262690648927661,0.1083196410758784,-0.05593856327250754,-0.01947046824011101,-0.017699190346867254,0.007028039140183439,-0.022902200186393478,-0.0818367209744059
WNT7A,0.05741171592475171,-0.053916207640059784,0.05620865987465464,-0.0275836121996186,-0.02728978638301685,0.003802868560605462,0.011278703715087024,3.123116904594456e-05,-0.026875866638427455,0.015682065987286237,,-0.019907650113719397,-0.031118805823041037,-0.03029536103411103,0.12776705059844523,0.12359397673924355,0.07228027371020256,-0.041842839488184326,-0.004717544978676625
GAST,,,,,,,,,,,,,,,,0.04477136992854184,,0.0402034594704774,0.0785439461154619
GPI,0.02606377333788173,0.12746510056386234,0.08630395350544878,-0.011480049182131647,0.037425818317873866,-0.0013778708179819112,-0.0630040416456452,0.029901006101971227,0.0318784166769723,-0.059233787788763856,0.016077814478784196,0.006421466737430023,-0.04465801681857254,0.018110002692962004,-0.044449195230947494,-0.0008378982555396202,0.030144882392988324,0.014395259035353785,0.061333228349997035
IL1B,-0.02921478862249599,-0.04668178812633129,-0.017835478839686943,-0.0038046376097477107,0.039720383456502924,-0.11179609539146147,0.004923503466533789,-0.05863365974864176,-0.028198351295500444,-0.007117989548655142,0.014603946875896872,0.023250134602974454,0.11431214449097438,0.016687563509063807,0.09156286128118493,0.04344715488056286,-0.02828490872002906,0.04195228903058223,0.013749808891471847
SFTPA2,,,,,,,,,,,,-0.01396906535741116,,,,,-0.018463842312807236,,0.0989310473052004
HAS2,0.09185453603217218,-0.06991090088348988,0.07395042140497297,0.01223994648312505,-0.004991410863908419,-0.029294072274460115,0.035530939614599244,0.022503646344736984,0.019021467125492512,0.03567682911930604,-0.0001363873434364701,0.05022570859253502,0.02432456900428881,0.05651229960778071,-0.011311746575371442,0.03355831867271631,-0.0698375763097211,0.05280049082304276,-0.00111393817016831
IL11,,,-0.021240086893041174,,0.0782577685163558,0.08999279293098142,-0.005773146699756044,-0.025518998716552867,,-0.02350763967143251,-0.0059536261577970455,0.005478244547493528,0.040415575941503155,0.009193431217496783,,-0.011246499467801744,0.06933478721451554,-0.02119805697124629,-0.007134261474202096
SEMA4B,0.07656171808592609,0.0014050875355021998,0.023191848136480595,-0.003051529720153144,-0.015337597697354134,-0.06769514440973322,0.03447005278367123,-0.04245455013492375,0.015456306224057033,-0.01659711703899441,-0.02932457835314821,0.018195489148775373,0.01709913224689308,-0.0054314435613530086,-0.03302024105424178,0.027678551092758054,-0.014655445714774454,-0.0021243461456772607,0.05140496538554183
FGF12,0.0035014244939910477,-0.07846873166906593,-0.03863203505515967,0.04041609172843528,-0.0460491387447746,0.055498405699273404,-0.0922343102080421,0.002829660271847303,-0.033599165966233226,-0.0886408571991947,-0.015029835327375354,0.026140486066197097,-0.0019269880845656144,-0.046780736156381154,-0.04257691736045482,-0.008452516878608044,0.010337641129233468,-0.0072182854501037855,-0.08163890987452331
CP,-0.0007372121424120034,-0.01820358403064622,0.05813446034147157,-0.05749241348495343,-0.059746446243267186,-0.11573229809840906,0.09208022467363913,-0.011080223792665695,-0.042897985726275574,0.03436486069977811,-0.01594935973433704,0.06393179996910772,0.04356710346431076,-0.02862362273310358,-0.029154880129052062,0.03526792287360397,-0.016223613737836012,0.025648057479656636,-0.04029165044147879
NLGN3,-0.0039255586850329,-0.09792749120613181,-0.08184445113245424,0.00491117236609387,-0.04535440604328742,0.05663131012229386,0.07889344413347049,-0.084066409019432,0.052144053884466975,0.04818573861848757,0.05238854098000159,-0.026969362832816788,-0.02273425229075531,0.13413694026988618,-0.06284121517162976,-0.03939138287199018,-0.045295206891712174,-0.03849191434712491,-0.02907149991339026
