,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
SOSTDC1,-0.02134890995668421,-0.014705035572382974,0.02925775461792227,,,-0.02544143845018429,-0.030980010542130527,-0.021173062270591424,,-0.022934895361180548,,,,,0.020397364129370602,0.009755968855524126,-0.005469845343810603,-0.03604506339075186
ANXA1,-0.01600793923679009,0.08971861125100197,0.02988061567067807,-0.016283012925562487,-0.03440733453881578,0.07789660092511176,0.10446756380588451,-0.005990569296031736,-0.037691286082517005,0.003789282858172801,-0.04274640651046176,-0.08667657079088749,-0.02182226883895486,0.1664142661710119,0.06754610274991318,0.05128044245524171,0.021466334701738622,0.10614999752196928
WNT2B,0.05211600229536768,0.016295708547663407,-0.006137755590398359,-0.013985122950476672,-0.018631646111504793,-0.03250744314571781,0.04634322636677285,-0.03950085745941539,-0.028938068678322305,-0.024698200234745303,0.039124661325258187,0.12226274037590083,-0.03823547854143735,0.027707410470791314,0.02308736392538777,0.011669344206481474,0.03992715267629949,-0.021822327947523062
AMH,,0.022928280008989582,0.007099734381846243,-0.03192657887616602,0.02286699236044879,-0.02564684855749606,0.03951147305637801,-0.01841214254557339,0.007461434878324756,0.013439921722103313,,,0.036627604960624546,-0.02163552387932995,0.06019236912768282,0.08684842824423204,0.03316506455423599,0.05605829319576784
GDF10,,-0.025050683975610475,0.017698986530719284,-0.026749053665854592,,-0.040151460549716106,-0.037900063896356244,-0.017202063709867103,,-0.02901754035262542,0.060003170405037394,0.0804578713555419,0.08886467003260501,,0.06030490714982812,0.06365961627279146,-0.013334298111472166,-0.029082871787289143
EFNB3,0.048003080758615486,-0.007687017182719101,0.06827790558271787,0.030425953863412115,0.001738232395686135,-0.02121406454581601,-0.031221606833523697,0.02338201253962283,0.0016378311968284912,-0.024500217071014227,0.045849155573061566,0.02588851460140922,0.07580672499132941,0.026041211810280712,0.02743461992063278,-0.01783869552655243,0.06687757643981233,-0.008406169535443174
LTB,0.0684595091283999,-0.01150469036867962,0.023863249109496717,0.05908673190790747,0.09390373988676212,-0.04156132048475131,0.004805880826103845,0.0029248493867136596,-0.00996850786372895,0.02108873130496835,0.01637207699291825,0.09737249321553586,0.014074772827283902,0.02699788945190024,-0.05100402207490603,0.021301291864456565,0.1168440876321267,-0.005835036194329288
ANGPT2,0.011903998992223299,-0.010817158808407792,0.010386448818258655,0.02255471620008421,-0.004452415357893827,0.0034634093053208864,0.1333895554536975,-0.010867344814260096,0.05490801671816259,-0.043416828726774936,0.058034251821829155,-0.012671413021132125,-0.002335370760864387,0.20865259923966736,-0.02180948032432862,0.04382870470294255,-0.01664902592582362,-0.06515724777885204
NRTN,,,,,,,,,,,,,,-0.017019394569822734,,,,
ADAM17,-0.00460389974562578,-0.06787418181543875,-0.016938667945772253,-0.01082510629076074,0.01792364443183086,0.01214173260018245,0.0753574689324188,0.035578889433784684,-0.04180248229174317,-0.016000975109920035,-0.03728649006492106,0.003872503535483551,0.05152273903344421,0.007242559322199102,0.011593828387891948,0.0005977521703697858,0.015460487806075692,0.04839628546148866
LRPAP1,0.09645130467994914,-0.034547097370845214,-0.022703006145263622,0.055439115214972155,0.01525948881881228,3.580569601589703e-05,0.11743107560518437,-0.016264976554207763,-0.014945871880101835,0.047362392247622495,0.009255813446308821,-0.04071099037833619,0.027009473898056063,0.0038301966381908744,0.08786944525002748,0.052003305396667754,0.035478135491974254,-0.05841857343597363
NID1,0.07741477720597328,-0.013111443129979344,-0.029547159546562143,-0.016772785130768676,-0.030638917540906127,0.019620590448702954,0.11782579885083176,0.011779325011823976,0.033306148695810854,0.036039350187913606,0.07790601320000792,0.048158880986152834,0.02294242606863999,0.09198366245237337,0.007100887390640444,-0.03368872824037415,-0.0343769417878972,-0.01778551470616893
MST1,0.10522305791948193,0.09508991629291004,-0.04224634387207771,-0.003091997397777248,0.007981598637347083,0.036130390718468255,0.15737416178805688,0.024251833702667588,0.0445140320152172,0.07724139969814538,0.0751066966782497,-0.05124581470033901,-0.06948531672275177,-0.012413564770227174,0.018505990268434205,0.06643532495826711,0.01543645181928424,0.08579970830038618
CCL14,,,,,,,,,0.0471355219966705,,,,,,,,,
IL13,,,,,,,-0.016023088819212286,,,0.0014318721601439576,,-0.01591542736176124,,,,,,
DCN,0.03178028752945516,0.0351144304332859,0.03795415955578323,-0.014849187366328452,-0.07554460098629684,-0.050384747817475074,0.07156862419280531,0.016890482247662354,-0.11223217710187644,-0.02406248263252236,-0.03227509369951197,0.039002071158086786,0.009401325739850943,0.09472865029271614,-0.02191776281745434,-0.00792411233899137,-0.001075060053251689,-0.014299298468766198
IGFL2,,,,,,,,-0.015142170909140457,,,,,,,,0.038292028838145385,-0.034022820852698976,
COL7A1,0.04571387811738842,0.024057035241410375,0.001987947967252934,0.014160306230180464,0.0009626859372003708,0.045263355423773764,0.03738609969485835,0.015553399218611553,0.053087553075639275,-0.0011701240057789787,0.0756817855150223,0.036252787338992294,-0.012985504027417633,0.016612966869748776,0.010210359964043557,-0.0242259506278775,0.08322634496314983,0.09139494852989849
CALR,0.07413012837710671,-0.058095695511772544,0.05543617494405013,-0.08079526316746093,0.003352632120729587,0.04461809485060473,0.057744419249901244,-0.007660237929618461,-0.04871257371372202,0.060521022300342814,-0.020032103828796038,-0.06766304172686886,-0.027772202794598338,0.11466445588981998,0.007152090537288731,-0.026854608002117066,-0.0004079049432411826,0.01942034593621827
PIGA,0.050716955166562765,0.024405173368555546,-0.0005874413178296705,0.05187650817404579,-0.005846289783476646,-0.032039047301783606,0.013846207858030184,-0.030675410238110774,-0.00327447214578204,0.042806256510085385,0.07224007970905245,-0.04412916238619213,0.05697577937179412,-0.016210749397786554,0.01798862676131487,-0.008448522871292526,0.027241305849603464,0.061106723753094914
CD200,0.02097770646783342,0.023726749522354016,-0.017901750343354113,-0.038021483743119526,-0.012353011658354873,-0.028094004984612876,-0.057638457532910956,0.045493204136972866,0.05605964084695318,-0.044310337585214674,0.07605666421992383,0.051052354851482115,0.013400797494898519,0.12472127858778065,-0.006962233028254599,-0.002925450605300723,0.05335853824783723,-0.07012288109714322
GRP,,,-0.027700663917012938,-0.022704972859263296,,,,0.1228754626873831,,-0.015238550326135164,0.054790362084745886,,,,,0.04047575094617832,0.0019266365648906456,-0.026955596163472286
CDH1,0.055810442404675815,,0.027325539419634996,0.027643371526816448,0.017019735969966754,,0.10695973229761727,0.023302901864012168,,-0.010797799518020314,-0.0589229078148131,0.10835575306698055,0.07962580409750253,0.06192283505306989,0.010514964061781608,0.0399630163802717,0.093653198293427,0.014828917686569208
LPL,0.026416789009764,0.055357461671116305,-0.029728728778384134,0.04597801945098014,0.046597768721939443,-0.09017935237973053,0.11800216794761076,0.017236012729627097,0.06195412830734135,0.054976131576278585,0.1058365122466868,-0.06364081074523227,0.12117313542647778,0.03557942250755219,0.012472072101649355,-0.022315828639798127,0.0763049505485208,0.1086194470028614
SEMA5A,0.0188233140340292,0.03922792590223515,-0.011834275356004011,0.05935875915416996,-0.013463091397914642,0.0033339082816507314,0.08190406517861833,0.017573706069543713,-0.01170297590521791,0.02693378153630849,-0.09965726117346724,0.023362246438258395,0.001758036932148079,0.009159366393159951,0.0014683732400138925,0.008101338232821644,0.06358265436501148,-0.04167625383529657
SEMA7A,-0.011987582048214237,-0.03576940791455255,0.06913589998578198,0.0052613836797077325,-0.033733437156145615,0.014995182044041433,0.005563669096978191,0.0674810554135419,-0.030028658554008547,-0.01087827850121823,0.07607238439251676,0.001848861257531099,-0.03732403275829531,-0.038124178374913296,-0.023639401656330373,0.03667644795055077,0.05765022066569145,-0.07307496935576745
SEMA4G,0.02592984217884483,0.028828847690724035,0.04178777114157284,-0.00016603298660461803,-0.010845999003913814,-0.004147648769243245,0.06145617971482364,0.00020029025847265354,-0.0494616236970652,0.06840722760427226,-0.06287946520211368,-0.018656906468990982,0.06344864834867736,-0.03171892770466548,0.04986464321128868,0.028773995142207447,0.07187762415089802,-0.011819104798949374
SEMA3B,-0.04261084248596051,0.007601139325074753,-0.033411687758152564,0.08455413885619811,-0.01705473230333831,-0.04975540421368401,-0.0008211841078316762,-0.0008722765742664102,0.014230121856967246,0.03111760185554242,-0.028985042696691478,0.13769840127757846,0.010604324115825074,-0.0852460118690999,0.06913866976659257,-0.04291536103980495,0.05242370263767994,-0.0030071079339860905
RPH3A,0.14747089303939026,0.040554046842528085,0.01649807088876085,0.007675494724797467,-0.04774196215793515,-0.0489516326348008,-0.036718567185653535,0.03684908524194997,,0.03074428762587627,0.055835080378845575,0.18316984996695548,,-0.03464216688796325,0.018730891193128926,0.0220924014181158,0.062370098034584334,-0.09002914063672211
JAG2,0.015718943473261946,-0.04918503164183798,-0.017970531824211974,0.02934119706950309,-0.050178030900373524,-0.05253573831688548,-0.016978542271459268,-0.028279813167216353,0.10342207040320242,0.016309943868889166,-0.0014469261917451352,-0.06452197550616125,0.03806130660787483,0.015689441326886325,0.07594252765545784,0.0365186151295751,0.011862642562196244,-0.023897715851191857
CGN,-0.027053426828892054,0.022245738664313713,-0.01132817442291392,-0.030913381652890346,0.003253515140640243,0.002696472373055208,0.0768788564402171,-0.036868083259895885,,-0.018797418789307598,0.04924001628093056,0.015004661747956598,-0.020648219234852636,-0.018823992113128296,0.10354346813950231,0.06245850579659898,0.04228616089670373,0.08673830666519802
GDF15,0.01580555132676487,-0.0420567577669376,0.0028698413861908407,0.013492252965674453,0.04447507777951884,-0.011701678208641784,0.04141804170450927,-0.030126257385684713,-0.014980961246229848,0.027611763776484635,0.07870299876722664,-0.07179823300386956,0.04289578222343061,0.1475387927373853,-0.03562018891255279,0.01734343434924826,0.11205300403381267,0.11792661004394928
SEMA4F,0.04819318051236852,-0.02360882187990333,-0.05649838957987692,-0.03981945710270494,-0.011385970263605577,-0.0163033002814469,-0.06862860127663703,0.07546939323444643,-0.014181764593229309,-0.02266304901506454,0.023773998639576074,-0.028535852684312288,-0.07855278034444874,0.09900086896526164,-0.03024248589697374,0.02083174025860601,0.033288594805562295,0.06315669459163312
NXPH1,-0.035870113406783304,-0.008174449118792077,-0.026954566613400614,0.0032363155687392415,-0.01929067152291171,-0.026506577669050825,0.04227301429474694,-0.0017676328923100257,,0.05425959459249492,0.09506063646150587,0.15869215396573808,-0.00042649502010405334,0.1096046934002656,0.09496585867848499,0.07687328513546253,0.11360812765313232,-0.045012029683813126
ARF1,0.02095450257048037,-0.0805471296919325,-0.01036311233245812,-0.01885824116214806,0.03535633179512749,0.017547927180017266,-0.02155424901051192,0.029724690100787415,0.01888306616570413,0.0020030359621156283,0.05132548644959008,-0.049512272959447275,-0.021599139004382976,0.052544885568941095,0.03618256538982975,0.039302167675102834,-0.044722105739262816,-0.05976416316943907
DSC3,,,-0.010662436414607254,,,,,,0.0067414524957571656,,,,,,,,-0.02337128169797291,
EBI3,-0.006754662961892941,-0.029441482915837192,0.010539803815435924,0.02169178584232258,-0.02142041119168936,0.037246322830414735,0.05576922337806001,-0.01340988358695431,-0.009974580840628099,-0.004498213127461586,0.026157801191439598,0.026637799724262147,0.07203052338235749,-0.03726983528850479,0.06612399261246375,-0.001932643339801693,0.0198009026326525,-0.04008184409182929
TIMP1,0.04451481606553379,-0.02010690081652489,0.03916411192224225,0.01670750157615922,0.011093453014554428,0.012602035659867462,0.12801193629001598,0.0022675527952508547,0.0503079678777209,0.028578527846684593,0.07255964301778435,-0.2168040860929966,0.056249981053707654,0.03554751191919938,0.018767465064813478,0.00019975942570826563,-0.015495527085453674,0.05717507088451523
SEMA3C,-0.023764267212116864,-0.018660567861151164,-0.011106033378596872,0.05904628016656856,-0.020107168698183877,0.015095511951788747,0.022680138825809475,-0.0441211739097203,-0.00942126711998973,-0.03279297387484424,0.16229225104207476,0.03335052996895965,0.03664632265158507,-0.010925361732601863,0.005180161755020371,-0.00782373921147332,0.03458629823033394,-0.035494330833266245
GNRH2,,,,,,,,,,,,,,,,,0.2608746185268904,
GAS6,0.016385670216146283,0.06526399136522194,-0.01753147404730279,-0.011162449804718177,0.03773632925997186,-0.020067686580058298,0.017023940352867417,-0.05147237311839425,0.031071434233364868,0.019013163895629705,-0.038398526339119464,0.06201935238351669,-0.16539163361450457,0.029808604143153485,0.03754841287746446,0.03710828313164651,0.035510809809563885,-0.016430064389362262
MEPE,,0.018664363972306353,-0.0345439837425656,,-0.06530176350219169,-0.0548455364165989,-0.04614362751860138,0.0026915949357878685,,-0.027943077726084772,0.10258615250013439,,,,0.0029063469316572554,0.05324544289761645,-0.03229541540280494,-0.07260651815710358
SERPINE1,0.006205982478492921,0.004743008634755362,0.01969349301236698,0.016647817760629315,0.08297485612764123,0.05524382528736561,-0.027843383266454136,0.03049607407264234,-0.08296333603373268,-0.0475202264072432,0.08150409713187828,-0.24791956867081918,-0.0016372493283622449,0.03821274118734587,0.018080300137900525,-0.059015307930135284,-0.07067823946619003,0.1301087004192064
RSPO2,-0.0225563476237953,-0.017856093082975734,0.01916033243802707,0.0706154077599956,-0.02004031173961895,-0.047941988374808446,0.00590121441655372,-0.011320789283016202,,-0.03304076583802358,,,,,-0.03680847463589303,-0.010425320868962551,0.08875534370327141,-0.06821075456314894
SHBG,0.050554714837460935,-0.03583839341420046,0.046349917323689115,0.0347364393634896,-0.03206668736217838,-0.027039321121661238,-0.035554881462430445,-0.025719424144388218,,-0.012154794596065553,-0.003586845661506608,0.07690289103453946,-0.023562054954523157,0.07498084347356887,-0.039441862556156254,-0.004884920281934914,-0.0034897688591064946,0.0768959554381768
LGALS3BP,0.02023518712075922,-0.016442370545106725,0.04402680100377963,-0.010903933447643763,-0.051462538377669585,-0.052489588745290694,0.08626025807829833,0.01181494896738946,0.03787088176413135,0.033221614887095546,-0.004536078458850432,0.0916895917551996,0.10349914679472234,0.02956705247696035,0.057204458486205007,0.008500635111571566,0.021415222447253614,0.06096326206339504
LAMB1,0.04898430956657236,0.022988700511762737,0.044900171168744445,0.025755975789558325,-0.03613711289002079,0.03873002539497828,0.11024563007005118,-0.008100264581559036,0.03631693649141491,-0.025816456187216313,0.0461889851097474,-0.038593345220353875,-0.026632006329043112,0.13172674059400227,0.06860620775310472,0.01931800804075874,-0.001134647023366873,0.008074693164131076
SPTBN2,0.0300435185714138,0.03484821681717857,0.032977083547127924,-0.035491584790122814,-0.06283431356776335,-0.04816919797624581,-0.04425201745120997,-0.04359393075463433,0.02300151396234637,-0.013978629674954205,0.04270558532267755,0.09576047233427164,-0.04648929482658926,-0.020978420378312077,-0.053697240103672265,0.019483122073448725,0.021340025566315424,-0.039807894842986996
COL1A2,0.005694925642522636,0.03804357836023982,0.0217294224914639,0.0684319239330597,-0.07004427417814733,-0.025232315937496176,0.08365606242684995,0.02408704462277544,-0.06796935914763191,-0.01346585771121231,0.003986130749315433,-0.042930773585653295,0.0027488300835588953,0.10259578611355208,-0.024414480912896358,-0.026786842237411065,-0.07120097910553433,-0.010280936320702387
