,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SLPI,0.024747408033667286,-0.13546473630120565,0.006128424544278778,-0.003978715757158911,-0.03636572115201132,0.002031307009487297,0.04207752236486858,-0.025135804604482895,-0.030906711559684413,-0.011919899831537665,-0.01391587413481795,-0.055087244584347834,0.04644372292882505,-0.03943614294866696,0.1251381834280933,0.04177833856702412,0.04321093372185389,,-0.0023324229475737653,
AFDN,-0.008334563244567926,-0.06721305812868446,-0.06097408168581843,0.010996977932989873,-0.04604934653071083,0.024920890658447277,0.018577808595708335,-0.04384853906448388,-0.016185463874534435,-0.00485196248157515,-0.041828282663667324,0.08668053640299146,0.008085565482149368,-0.07216593460903474,0.021706932373979387,0.0021711803155768363,0.023569127570911275,0.08910166019607303,0.030182373811882494,-0.03483312962186274
KISS1,,,,-0.03094853702578247,,-0.01950409169246169,,,,,,,,-0.021896428999584088,,-0.02117110321225706,-0.022324490766586824,,,
ULBP2,0.03841856039682774,-0.0384233124161874,0.03741444824278514,-0.008422208946501156,0.05155134880469768,0.022187216412028647,0.05799239660891796,0.010546434193509598,-0.014371049828934472,0.013309397296064587,-0.0014201949767264405,0.028787693998158805,0.04544466263230746,0.060199316663699154,0.0023354842209721833,0.0008791205228711503,0.0075491784660688035,,-0.00424994340284455,
ICAM4,,,-0.016674248595769343,-0.01794385665728197,,-0.012136956995562059,0.21451388703423052,,,-0.0012481776963573258,,,,,0.08977769394671525,,,,0.08566838529768896,
TDGF1,,,,,,,,-0.02897623983803214,,-0.01836162271433695,-0.025934282677331832,-0.012464636902235333,,,,,,,,
ANGPTL1,-0.0050074113581171946,0.04798113265945436,-0.056427148686105474,-0.02217501364858407,,-0.008385505465654355,-0.020270222978490345,0.025904485503998577,-0.026754278171774178,0.047342631814617335,0.006464926179471798,0.02733096082720723,0.0030917447787558597,0.00835343840145342,-0.07271989660078886,-0.025162740313421812,-0.004444402155787166,,0.038324826241356455,0.02350784972522026
LTBP1,0.05045487190110113,0.08532743661010048,0.021797914140802305,-0.02272253652401919,0.0075698893987803054,0.026022398341218108,0.08121557560219521,0.05579739945568946,0.006685665816553204,0.05686066905444816,0.0273164879027068,0.008853675222342752,-0.01349714138250288,-0.030819430250908622,-0.03163094214458661,-0.009160569433416891,0.008493736135785608,0.0550261418571724,0.1161376449015414,0.13646230625649586
CD160,,,,-0.014026093726594904,,,,,,,,,,,,,,,,
NTN4,0.1857984100683932,0.050386875862355865,0.035859993655685464,-0.027636181391724513,-0.04186945952348158,-0.012271276322948272,-0.019352946585459056,0.042143858013602396,0.05702365145695492,0.033920853150722,-0.05505082335021372,0.1370082997465391,0.06394601606686585,0.12800591075267728,0.04209462456078962,0.03278980544405855,-0.04792032061911627,-0.05700405065485227,0.021031937897806056,0.07472474098552845
APP,0.02757683114348948,0.030388604504931586,-0.016252532555238848,-0.023605430481936543,-0.00779128466468025,-0.026804812452124044,0.03304994528052601,0.027583323593131412,0.021219919425673424,0.09252467173177381,-0.009555664840971695,0.20440193157263506,-0.05607944307541797,0.05546326061368532,0.02087664938632765,0.05314576480165159,0.0012022096003959182,-0.019912955473429382,0.03727803258688304,-0.0035624438046552125
RIMS2,-0.020244078260927327,0.0973146874555883,0.006640110114018573,-0.02548818790506608,0.10636718275109434,-0.011396617962738163,-0.008350413891914538,0.01088498723128711,0.07517352300460924,0.033574145925524414,0.029059901992690176,0.24393091285850585,0.05364756539767978,0.04434092716084949,,0.033976355601944466,0.030141502575022048,0.09359213223147637,0.06544925293859129,0.029773379634745398
WNT7A,-0.020823896424636945,-0.0310527831988401,-0.0008928924691222016,0.06420389699845434,-0.03806398372907464,0.012591877087541196,0.05373672724720753,0.029666735511796938,-0.004119016211547026,-0.0029862831880312257,0.02482846501870143,0.023987372677846126,,-0.00026277268384852597,-0.017684509852222564,0.03301415296887317,-0.015703720982882096,-0.06248318095092992,0.02450239820766225,-0.0453544972581576
GAST,,,,,,,,,,,,,,,,,,,0.08583940462179437,
GPI,0.019532471550474353,-0.04347684463078412,0.029465913587293606,-0.004512677296372135,0.05378620821524135,0.06433973199445156,0.01851117822052014,0.028444463815608303,0.07119961372142009,0.046801557007622445,0.028493925199233317,0.2633118367932618,-0.05413070969444086,0.03771398223285383,-0.04384020217843908,0.041728136215321406,0.026745982837155017,-0.03134502305106448,-0.015135705482702742,0.020041424375522893
IL1B,-0.02525448480913789,-0.006312291110587141,-0.019434030419105623,-0.03165677360557837,0.023243586674611832,-0.002980479662223299,0.005218791283295075,-0.03286735056961852,-0.015839168610927972,-0.06632692064697347,-0.03253855563727566,-0.09478638066847478,-0.04876527661101101,-0.03531622631921699,-0.008909207545033219,0.007293119655613844,0.07609364759065103,0.048035212376631796,-0.05460500856948051,0.0041671579462308
SFTPA2,,,,,,,,,,,,,,0.021033280270503697,,-0.015047706965398715,-0.018161792266718872,,-0.033566733947654415,
HAS2,0.15271504983919582,-0.10859891310701518,0.024815345114141286,-0.03611433350188375,-0.05145665165429852,0.014801529447432822,-0.01363671543304393,-0.04028502210050342,-0.09067532494887129,-0.025150068886706716,-0.021651643717362456,-0.04930819663058778,0.019381958515086815,-0.01508077178079127,0.035732671108446704,0.0017155726745862038,0.025623606567373308,-0.05103981913757099,-0.003112427560017843,
IL11,,,-0.025273361395425843,,0.10849448338279324,0.03773621905124689,0.14729431323054204,-0.007099132600602382,0.02369349959092203,-0.04158017751228093,,-0.007112045029898188,-0.01311038909828771,-0.019707964979944054,0.10178946680464551,-0.0281373145196893,-0.04132097099465729,-0.0371159615595347,0.06192346640346463,
SEMA4B,0.03854448811188705,-0.0452531697224184,0.030659847799398503,-0.010249366284082087,0.019884985594575084,-0.02306255024027039,0.030586496510798894,-0.011969661561742478,-0.016414319016855947,-0.013644282115437157,-0.011472172085541507,-0.020253144608223823,-0.03377846011006822,0.015602060369501736,0.007579443825951817,0.07460636810274521,0.055659141411171405,-0.08025342174573537,-0.024170353427225417,-0.040642487540029366
FGF12,0.012001990566045988,0.04779657876764433,0.05929106028816915,0.023236842873032806,-0.010480761257574002,0.023903665079275983,-0.0726511481362996,-0.035365940786028865,0.038845561354602175,0.05976004761994149,0.040118708147772394,0.2790307109697423,-0.02221673412243933,0.029377853043632104,0.029780531100692044,-0.06719746010632138,-0.016971866754013056,0.01643392720448655,-0.025322457319759278,0.15656394050620237
CP,-0.02412988522139403,-0.08682669013343118,0.0416780623795337,0.023007237067839387,-0.06496747973536665,-0.03400028517449855,0.04112888808164746,-0.07430132627265174,-0.030200885833744653,0.024033313352667476,-0.023717534619028095,-0.20547016293366058,-0.017949614654504644,-0.05629921103098436,-0.0020436093909966717,0.008907755337542705,0.04712192773379673,-0.09720785330218971,0.007711867476679035,-0.0037302451686207546
NLGN3,0.0686151657698406,0.07679615217640877,-0.0035647789229342136,0.017125628946710277,-0.04492797489018047,0.006871637015381268,-0.07835333592497778,-0.08067701620823266,-0.03417891612192282,-0.044215341363660655,0.029038154873789454,0.03811945045442894,-0.023853730879962315,-0.08234162913770736,0.12355665509979102,0.04617302902959976,0.0012355627994502566,-0.06142786007505268,0.09282816557791483,0.01750568479690158
GZMB,0.08398540076617012,,-0.014496861385830286,-0.012350340273427605,-0.03498663464698974,-0.015424734799454496,0.03950134601700915,0.04831150495868116,,0.001687821074139267,-0.022052165574383525,0.02304325476770037,0.018955527799394294,,,-0.021598642644703927,-0.018343254405218456,,0.06773361660954949,
PROC,-0.032594085991591415,0.09464936713860836,-0.03456879731243817,0.02487686898149286,,0.04292711159291227,0.028481884517304754,0.018407900568258966,-0.06121143261447494,-0.019802655315934233,-0.01738289264397257,0.006653626438475006,,-0.03991494139063755,0.06253474161868505,0.01828222694432421,-0.03408030784056123,-0.004999674458804709,-0.005578388078704929,
TNFSF11,,,-0.017163353570965323,,,,,,,,,,0.08577665460080763,,,0.045730645010332534,,,0.038382954642008034,
AGT,0.00019359196679136947,0.08282715838012261,0.023611533726868684,-0.0010800786076545677,0.012838933798166448,-0.06433658280154918,-0.10338980119218934,0.009712755263452126,-0.08280937812755793,0.06447191170699786,-0.04191318436512067,0.04842735914888432,0.04758343380031498,-0.06554750318421709,0.10567239158318152,-0.009919919642156827,-0.030563733634649454,-0.09626796427749693,0.03509507248365617,-0.13448335229093614
PTHLH,-0.0007831008958162655,-0.027843729728297274,-0.02019195271948088,-0.02396926323124684,0.031290037483086675,-0.00148915508587311,0.031424851705299225,0.0314408063646459,0.07472157835809941,0.05312360412321964,0.04185893099471423,-0.018564254053808342,-0.04597215182913592,0.021391975571557198,0.07736784259996023,0.008735855807356184,0.025716855658905656,-0.006945240775106562,0.005655728749985463,0.0887861850197143
COL1A1,0.011723122349013772,0.042081795358654764,0.0003892162870263778,-0.02367538235124578,-0.0370185046544876,-0.03573406229586744,-0.03196891688174147,-0.04179420589395656,-0.023061154882834972,-0.03787331363931277,-0.0017419633717263862,-0.1328238065652798,0.02489573573440478,-0.005137826368291239,0.014752761217697198,-0.01473082807839577,0.029185624180514652,0.015767994751391203,-0.005607912270093355,0.04740377711604481
LAMB2,0.07866809105779592,-0.016447507293310914,0.051883273561737,-0.03459268825219512,0.015481584630927062,-0.04966512632040692,-0.016582409429095602,-0.027112511432062808,-0.06674499429005093,-0.08382136342420204,-0.05494517789449509,-0.07506090011365794,-0.058236441243458933,-0.07166490286242148,-0.025830390229076582,0.030584756835804947,-0.002065795851663538,0.013327957602309747,0.020787554876384104,-0.05097148956754395
DSC2,0.0014637749230285008,0.05140561332424939,-0.006999678980560953,-0.0067258113935325685,-0.009270693450182027,-0.0039459854468193835,0.042967871281056,-0.02248616183008895,-0.018751925043696972,0.03600623356892033,-0.003607530891665045,-0.06118958346563294,0.03825112644433384,0.055170336005725414,-0.007443014746991874,-0.046454360540103004,-0.014921114558711139,0.09871194200406197,0.11035672802916353,0.0675828063005097
WNT5B,-0.02527112505559985,-0.05148586503384807,0.03996095700464229,-0.0009349618728176244,0.06983789853253514,0.054324164961817356,0.0662090294874039,0.01280850481068795,-0.033293145718311344,-0.016411488047691627,0.02296452125734357,-0.009885240927050419,0.04516549733344819,-0.03895181346115258,-0.028609695263033398,0.06850739207191224,0.04973392002736042,,-0.03593835036450843,-0.04394974663523928
LEFTY1,0.019115303504358364,,-0.004282060007277118,0.0716140337394674,-0.03363320467541306,0.00987686683079805,0.040847211049303354,0.0020457531270143222,0.06107245730887291,-0.00294923662170413,-0.002683283950385493,0.055347526311561104,,-0.03554230688300588,-0.044362843177987485,0.002030929575632139,0.02822114918089549,0.16862622795095017,-0.05360133920865664,
FGL1,,,0.00889354082607187,,,-0.013205441441145048,0.0429698236860552,0.06998669340876146,-0.02540328809505409,,,-0.049740550183607346,,-0.020213628894488713,,0.06215673677729392,-0.025537361747050832,,-0.04383819626370048,-0.04936394925527335
CXCL5,0.021330593211707778,-0.006894111799611307,-0.027539382415112404,0.041151118108044664,,-0.012136955673010328,0.11788193151300129,-0.024021226917313388,0.02014946365348633,0.06666881780773833,0.02841586686417589,-0.04930602866232378,-0.024344465737594616,,,0.045414591384132175,0.07485844029689419,,-0.04006279657777744,0.1572257610909588
S100A1,-0.02040353308576944,0.15167281595852505,-0.021118077566039527,-0.018935625643027604,-0.04511615767412312,0.020704954231691646,-0.0472925474241271,0.028772820120262062,0.007564655434985306,0.07532352509796388,0.08235970075813571,-0.09330968169515176,0.15774434650318278,0.034207700299300155,-0.007160739754347393,0.02741447794788,-0.02186837850401763,-0.05018254641123124,0.08950998552125798,-0.021472859342848802
C4BPA,,,,,,0.0011337746190396682,,,,0.014935933411795402,,,,,,,,,,
NPTX1,0.06321729850658929,0.09640404292502935,-0.026111276535243838,-0.02840767133906239,-0.029556884187528307,0.06773756314323458,0.057969650460632904,0.09483960398976095,0.0673975310726945,0.10729679759634857,0.029418626745227223,0.30474603701975533,-0.012894787424440073,0.055501216475630125,0.05334422353352936,0.04248439544920331,0.029610487466094914,0.05289932598662676,0.0687461215500254,0.1233625079953541
TGS1,-0.015626469914624262,0.05540437764890963,0.047112906754791836,0.05661214825354755,0.010294432890605614,0.11706727343062232,0.030450437147003746,-0.04117905615434693,0.048101873229938696,0.05908159928664544,-0.0037287191149610486,0.08348380030187301,0.057502543021703115,-0.004537790626918394,0.07253777231627823,0.04170893132574502,-0.0414891671819893,0.026783116786107047,-0.013416207044418985,-0.03992388713552038
SST,-0.007348345523300039,0.12457014829120377,-0.016465025527176387,0.023815084503557054,0.025475196295586765,-0.0018567431317161336,0.06609663380633803,0.0019828337676752127,0.0643012840416082,0.05359211906621671,-0.012686420157845348,0.07357496962622069,,0.013226355732076018,,0.047954342605031806,0.006898445137677501,-0.010625668961877765,-0.10391382776658807,0.04289580075433933
IL34,0.12216366454987726,0.030501118842508165,0.006426771624099053,0.015826564066114726,-0.034719619043950795,0.012078746517379044,0.10246575661136013,-0.015658586871506022,0.07412403038640909,0.0488787228427053,0.004299727307997971,0.19225934158811975,0.01191857628633498,0.08516191367771248,0.09899344669640685,0.0024236707467882334,0.03423240328346655,0.04888303354351111,0.0572232991001614,0.07132517941709932
DHH,,,,,-0.026302485528217876,,,,,,,-0.045080447413694866,,,,0.023801943393424882,0.04896456608136322,,,
XCL2,-0.014134805332915792,,-0.019217962837036823,,,,0.03282053817985339,,,-0.009229949111399825,,,-0.017046775086296206,,,,,,-0.013084068864038137,
RSPO1,,,,,,,,,,,,,,-0.0186576931635937,,,,,,
TF,-0.018317647223627154,0.12006998385394047,-0.025033514552313296,-0.0030143998293718187,-0.021466364962368333,-0.005468506801719607,0.01992369817251813,-0.07779885001216584,0.011666899721801025,-0.03947875627445853,-0.03607374500440672,-0.2573667874111369,-0.009441173994093447,-0.04899004918218296,-0.04523994200180543,-0.04476817230573609,-0.05313688253227062,0.09114400273719088,0.1187212050981101,-0.02867073612324938
IL33,-0.0024104205043195106,-0.02532164426301632,0.009405125540642685,0.01633918130421655,-0.02405598473626627,-0.051276676453682175,0.0843490500122958,0.04409176377595937,-0.05347099102971787,0.019635017230830956,-0.05971950369992263,-0.01490255329780419,-0.026907421449268457,-0.04870249349331725,-0.09012337766583257,-0.009159747159514153,0.0019452927126158935,0.026897073616249247,-0.050668948582323174,0.01730715950303412
RBP4,,-0.03501740600658109,-0.011601584443543545,-0.013341066736873767,-0.02924632915832126,-0.02471360886716298,0.0817834039105005,0.051562950678773506,0.023396084009624202,0.1670730392419829,0.03910621021637855,0.16370823183783664,0.057947459286747736,0.020345307733242026,,0.05973507361620509,-0.03588461985747746,0.0798693300867571,-0.03925283463831568,-0.012109166682857525
CCL19,,,,-0.01161586382206834,,,,-0.030680301483379017,,0.09813403653311194,-0.0050118766068601795,-0.025096652343332068,-0.0201342491066295,,,,,,0.031974362708426574,
