,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL3,0.051064467478710254,-0.05356847133236879,0.018064952142875963,-0.030090517957413444,0.028041267362101552,-0.00039303706819128134,,0.07574806336170635,-0.048533158958366025,0.042004062130114136,0.0552228137146281,0.12156891034853486,0.02374223361729917,-0.028496927127983854,,,-0.06442974538949557,-0.019749283232949656,-0.029865466196228724,0.09427997803770213,-0.03390375481349195,
CXCL10,-0.10047190243594785,0.17031042474922453,-0.030390740869363497,,0.010321067111257012,-0.04602599627082435,0.04899510343283535,0.0253134320640869,0.04175593727074479,0.0026047450887476263,0.022384405108684162,-0.0353948208394554,0.0014991511197984659,0.051589821545947365,-0.0666657362842019,0.05275802219038216,-0.02132362222427559,-0.01664310011682031,,-0.0034032737492258884,0.05978400942794438,
RSPO3,,,,-0.02310723944712629,-0.021608285101568488,-0.03862996489849259,0.02300509895661407,-0.034251533685283594,0.00952584681468856,0.04493599201676668,-0.10043702018006789,,-0.046493686643273455,,,,,0.02153123026641792,-0.03816519046803371,-0.0009472642020486651,-0.05414186796465932,-0.10559479761891011
CORT,-0.039433809751164645,-0.022064485123251563,0.022376239837603652,-0.03066645491751288,0.03699137762355404,0.002027790346797036,0.027637666845230682,-0.06952268886580108,0.07254131907467257,0.011518613567818999,0.04631317141522136,,-0.025159497369989375,,,,,0.009363664470083381,0.010793121972817841,,,-0.029365344270273253
NCAN,0.09416990233173214,0.20803434566467646,0.020031416967355862,0.05836898277101562,-0.05723836337456411,-0.04274226625609535,0.07057281111615026,0.08093867979792807,-0.002805453816109539,-0.023183257113644093,-0.09237911303160562,,0.1958695639133757,-0.09469145688911684,-0.012830206688858882,0.07839946462342715,-0.060466966628662855,0.03319824215500888,-0.06518338542731736,0.1644834469200384,0.04497028736966899,-0.005234564052239524
PRG4,,0.0385189068343222,,0.09973855429297303,-0.030601517591156042,-0.0007951497289627131,,-0.03174476386694966,-0.014234033440587369,,,,-0.00852796034386095,,,,,0.013221879931697258,,0.016082941442132393,0.011826744334504766,
ZG16B,,,0.1006919837875425,,0.008532025022413644,,,-0.013779384587616572,0.0065928781564767065,,,0.022108255377128978,,,,0.023426245639470936,,,,-0.05315907180621036,0.06477212420871334,
TGM2,0.01962321381102283,-0.008768377409961763,-0.0032793726606542397,-0.052495479400687176,0.004575005389143632,-0.03409424641892486,0.01315944592454475,-0.050794180865130725,-0.040952077423148464,0.008092627517349663,-0.0034793858972665694,0.02472205852111087,-0.03563666504654875,-0.0034678969601302156,0.022978644566353876,0.03295820618146554,-0.08257924855696439,-0.054593078685994084,-0.011505380262360367,-0.03776429478360257,0.03502489670254752,-0.007902256760244255
VEGFC,0.09750853735328123,0.01674954989203356,-0.02709715928666124,-0.03435850423415527,0.09007750720117541,-0.03385509774484754,0.05389859834807254,-0.018379879811297028,0.010378538384693879,-0.03855892322186296,-0.041969100344588665,-0.0015001686393552628,-0.011191871164310125,0.046741556310989786,0.022455482188069493,0.026221456228068565,-0.06757793005765912,0.04635261314339993,,0.09447352338974933,-0.035825096791001994,
WNT6,,0.1442159268020636,0.07407521321955993,0.03173962326036489,-0.01928441432111783,0.04078574388610963,0.05668538772437914,-0.007242038341273778,-0.030362015985898425,,,-0.022569380994293863,0.03594431995887609,,,0.033341082923541106,,-0.015385707584493915,,-0.019431819269226082,0.0015125646675432935,
NRG4,,-0.04388499744617188,,0.042592053006561076,0.0022278167672454435,-0.03939650906980919,0.03913458037765284,-0.012647597571561035,0.01746987808197033,-0.026013792649649405,-0.037138791919852886,,-0.019790485193466368,,-0.05605922503707544,,-0.07983695925970345,-0.014308859530853969,,0.025480686762061264,0.006830355783540739,
PMCH,,,,,-0.020874273249182777,,,,0.03494371503800837,,,,,,,,,-0.016248132686890782,,0.03649206142565345,0.022642155558367426,
COL9A1,-0.04696598532390543,0.1636720660770243,0.0068246418621854986,0.061583225890293386,-0.01672261146177831,0.011708233144856405,0.09537504682472606,-0.029177387971307964,0.04188225924078662,-0.009836585273446214,-0.06294454033370198,,0.05363233128289007,-0.013383604911250338,-0.032291490125673346,0.07681914778181159,-0.00028804023923080524,0.0036653444660753533,,0.13387991752371828,0.16582955454906945,-0.060833714084764796
GDF11,-0.06177671235215104,0.03848542714721855,0.03378369846831509,0.03737279324659167,0.00846635471910733,-0.02700079867178118,0.04726392015450258,-0.014151129868344546,-0.04863497642048823,0.03518655089357663,-0.04287023077998306,-0.04348684658873243,0.07762176005302635,-0.0051710428754922055,-0.06733376068460595,0.011791689991948962,0.021470899453364854,-0.023892891025064117,-0.004684076139221995,0.04287129032842249,-0.011647818228750549,0.0047923260877665436
RAET1E,,,,,,,,,,,,,,,,,,,,0.04302769505410333,,
IL24,,,,,,,,,,,,-0.029179055959007102,,,,,,,,,-0.018398623936038964,
SORBS1,0.026104054473612137,0.01354327763877488,0.024243567936674967,0.0011245903603217255,0.006895110172046803,-0.015438380760843645,0.025794977694772434,-0.0234109604717429,-0.05297519560479598,-0.016141491715341134,0.1241737010867801,0.09853747928333279,0.054860295476570335,0.0185940662474833,-0.0259099134002494,0.11032593601356537,0.08898078089957166,0.002906494853413977,-0.04002100798534243,0.12079309551083307,0.07613806953390391,0.05409750472717181
DLL1,0.0878759900887836,-0.0075738866176483345,0.017216142344514573,0.05879636124109166,0.001616739584625399,0.03452451833862399,0.03426778764036616,0.08627779648666192,0.03748820708457366,0.02355327166990661,0.04741493221822449,0.10671920616103282,0.09137408873406089,-0.015700426492258772,0.0018960651657183043,0.02081629046876089,0.00090292421444869,0.015608431534324776,0.04494227863561232,0.0585559191872185,0.10198997971721345,0.11356531900991716
TLN1,-0.00456466094993381,-0.03295652467989106,0.0735509346239918,0.08446747711910192,0.011072771878332003,-0.023821772417719097,0.06581655834789789,0.08271131311442789,-0.041399445220281786,0.0469559775370563,0.19237139470024003,0.08375762267868371,0.1373777689846009,0.020954939398078895,-0.0003657406282702924,0.04390656237535347,-0.07989677254662574,0.024640101596610234,0.07783740732846639,-0.053802717831968924,0.018855962014426474,0.16271273778085837
COL2A1,0.011629272460479874,-0.04491918479418533,,,,-0.024703608054722843,0.17532759405947335,-0.04104661985914872,,,,,-0.00812699039111228,,,,,0.09874311714002153,,0.006197360277965045,-0.006152578661771406,
SHH,,,,,-0.013996391764529423,0.01080730053265665,-0.006327313213626147,-0.001485262782257447,-0.02593220339715491,-0.016099171586871745,,,-0.043108874917117186,-0.022208125197376898,,,0.018833886194561902,0.002294151951033737,,0.08508149539613526,0.0029131456800173105,
PON2,-0.12934628255931188,0.2216795321912356,-0.000618998954746414,0.055018713775346485,-0.02474094558866323,0.000976665978235351,-0.006722333352162126,0.10480848923259589,-0.030785557466112567,0.012626822549514053,0.14816584929001222,0.11158868790157007,0.13309706074819339,0.062390420066706434,0.024687005380891355,0.030394462576882806,0.0463104371133658,-0.006970667423109027,0.04074072577971243,0.1419485056733413,0.18186842900936168,0.03723595443686617
ICAM5,,-0.007780640819999581,-0.006632603698678256,-0.02469935486244449,0.007374129953078421,-0.013856832674848758,-0.028939713461199192,-0.03836891122913055,-0.016843049983457863,-0.017858723312422345,-0.08452522471535992,-0.027621561658595136,-0.07984518424501202,,,,,0.0036435465022331918,0.007948838080815998,0.07821160303993172,-0.05450750553342439,-0.06490181269648716
HPX,-0.0060020970149685235,0.10912132348848967,,0.023167399136009032,-0.00031715934726171484,-0.002621855658288173,0.05886647772050959,-0.05689133162375363,-0.005278483821288119,-0.014021488954167542,,0.0603458900093642,-0.00803665385369779,0.08059040384486708,0.028084006427447523,0.028384780799098234,-0.009972078243331888,-0.010685266407774369,,0.1165462662383325,0.1335362105840849,
SFRP2,,0.04764962149892965,,,-0.027706359192482266,,0.03779544188647066,-0.006519004282215269,0.027817173456849115,0.012801486888187668,-0.035788842531941686,0.05313219988923523,-0.02143615573062957,0.001527994638129107,,0.0527633522876686,0.02212218408545784,-0.05423644659929978,0.15781050821265583,0.06657371262941418,0.03868768859941692,0.08790541580767619
CFC1,,,,,,,0.05778552536008013,,-0.0012158807726671372,,-0.04012032420994399,,,,,,,,,,-0.013739195798993614,
CD70,,,,,0.016855281330160683,,,,-0.02302698621035633,,,0.060865322839886354,,,0.016627912503363724,,,-0.012716441024942245,,0.02200186874696326,-0.0561299318669274,
HP,0.025782156335697255,0.13180093419290684,,-0.03649595463186654,-0.07946169827266981,-0.010556738003883353,,-0.060370643654819554,0.004958144039752581,0.011370437874893665,-0.07918600159891268,,0.05954468079452778,-0.02874600126181869,-0.09095544509151332,0.03744726634893709,-0.042987181113648916,-0.07876309275102866,,-0.02881431585504328,-0.09312470902912556,
CXCL2,0.09332319134486027,0.0265641544314547,0.010580475794150971,0.029442720634893414,0.007527617603830024,0.020844095081577235,-0.029527357538288168,-0.017465661083958302,-0.030490265999801557,0.06792705607190395,-0.05937453278072864,0.1588681981522254,-0.03930942527942878,-0.03635512591950392,0.0916939051309984,,0.023487735566606088,-0.06466523840384786,-0.06667325053608564,0.04029778907564753,-0.013345082059005978,-0.0702603421217052
NPPB,,,,0.01183708141084648,0.060651337968045095,,,,-0.015034617929493933,,,,0.06261996868369829,,,,,-0.024284513620733826,,0.016195978990590103,,
CCK,-0.10223865041332435,-0.027411209384520956,-0.0346527001336619,0.04925513699019584,0.019575388895004153,0.022939393656131853,-0.08719799442146799,-0.13623455217176383,0.07095632630524407,-0.08207752328411125,-0.19310208929633652,,-0.15371294493745838,-0.002686768058947086,,-0.010005971438771744,0.010996177775780984,0.004849332064659866,0.012558013363606176,0.03663817170081796,-0.17077302687002674,-0.10388548728218376
SEMA6A,0.011552845287942058,0.16892109999037427,-0.0014455500125592855,0.025683097535282147,0.0007342409323433125,0.028017074795145935,0.10248818331685121,0.11518554281042577,-0.0049299982484789055,0.0006452284865785596,0.1195644149684479,0.004878872190511934,0.15791496897358556,0.07558471406753921,-0.01470915691285531,0.007059111270336325,0.02486569794421127,0.058177953099688595,0.06399109612614047,0.1147969863624619,0.12309233220861818,0.15869152071720524
IRAK4,0.11231002771268282,0.08047407902970674,-0.07886039450577864,0.010782915127958667,0.0040079843033984245,0.025221396574736016,0.005907750029693685,0.06414600772934488,-0.03267241964299604,-0.002446586996616044,0.059355370981920695,0.12206371419266494,0.0657497133108321,0.03652835886713433,0.03293767297113678,0.030364425633845678,-0.03882454121405777,0.08483520359838215,-0.03567650431735232,0.0871226055162963,0.10655524198463695,-0.0048066767735578724
GSTP1,-0.10008636580715687,0.13928809477886414,0.0604665726500386,0.012067252993880416,0.01361401001682249,0.024308818518608624,0.07664688449051889,0.1184575332277379,0.07234248867409328,0.02557535958561622,0.19026481172629037,-0.03430398728879669,0.09634383847169559,0.035540134148936975,-0.05057077350661336,-0.08118844386126847,0.027637001435735734,0.06901398358508871,0.01652321299633882,0.10188785826916084,0.2097011106535864,0.045324551143723975
VCAM1,0.07493799314448771,-0.058553797108003736,0.056678321012724096,-0.037630565961438274,-0.020738415000708044,-0.04876603328308533,-0.03004890491086244,0.03225358229977486,0.054374350852721416,-0.03823157880050487,0.052103526514675466,-0.014621354802772045,0.014412080420121305,-0.01392809754330666,-0.04550835298776005,0.010780189489039131,0.0018090013098519102,0.0223379226945893,0.037214923339189375,0.07727670633699418,-0.11585478863439505,0.12392986773345176
NXPH3,-0.007201870054937934,0.03365209820030589,0.007783163423386443,-0.001910996888244025,0.10767994931144377,-0.020055003304061098,0.0651239063140509,0.05940999153198941,0.06011947759960608,0.05361947857391936,-0.014267268785202254,-0.04798383969193534,0.031553159329576114,-0.02771688039064949,0.08090455025934241,0.1339064435715812,0.010883456792598202,0.009702484916621661,-0.028424028157418298,0.18042656376132818,0.06765289036673851,0.06660092320804141
MTMR4,-0.032987661535151744,0.06846887637653078,0.051572631111424044,-0.02790985952493959,0.04542600082981743,-0.02954412634497261,-0.028702793487469104,0.05638330017065235,-0.041663956275965065,-0.054950879335521036,-0.004723442850750606,-0.019948259412866168,0.0031490159740915342,-0.03797565041837826,0.0064259119796836045,0.052107378632876206,-0.03365756371050038,-0.041321505134654886,-0.02661042620307736,0.1439113082339309,0.0037272140699977346,-0.030431044083613128
LAMC2,,-0.04007563608483755,,,0.0349715094276741,,-0.011338042537537252,,-0.018926906648333252,,,0.02222106206651822,,,-0.058535589621533525,,-0.01172900553317601,-0.01577134712085415,,0.02250380868949533,-0.04850344749384039,
IL10,-0.016533692127629895,0.06760626706367903,0.02381337952054491,0.018843389821122616,0.0055451259140396345,-0.015996521843686152,,-0.030543272988884134,0.00365184221363265,,-0.05360471863642121,0.07576095905482362,-0.049658308795945454,0.017854129538754,-0.009203780450088116,0.066773374743202,-0.01471093782004799,-0.0013503331766737247,,0.03865474202698903,0.042559121254151795,
SEMA4D,0.11570932927546064,-0.008403813947685761,-0.0037695376858064913,0.00630616121245165,-0.042572888693654165,-0.027668763310189384,-0.010412311683711312,0.022207915618566314,0.07552212054834347,0.018886429407150417,0.22135041791304408,0.09718772095565102,0.030272307071173277,-0.05857878499919391,0.015267359012785493,-0.05635389798230291,0.09643003738778053,0.03692059656428077,0.0651321108546516,0.07603884432707989,-0.011595105106126765,0.23584128007362407
TRH,0.05010971346707206,-0.026522995031396362,,0.09765173824257324,-0.02301739534264137,-0.024310223265065854,-0.014564030464828107,-0.049249744717150316,-0.00279930064410224,,-0.015451236346075014,,0.10083351066534697,0.010407004820055937,,,-0.10836507550357756,-0.05817020609155991,0.05524886596060344,0.02515670003961583,-0.1275514275164052,
SEMA6D,-0.038011010856128,0.12765018535193795,0.06906335650774502,0.02409350446964405,0.01929664040131855,-0.0183574345714254,0.06446737494610219,-0.005969925321968302,-0.021207914176581594,0.012770422511117036,0.0538378573912065,0.11725987520075962,0.14313294051394948,0.07584653023947645,0.03263559848536339,0.089782988168347,-0.06652971366746491,-0.011856996650423064,0.06405821276155949,0.12414709952153642,0.0999101784331669,0.09319066522621239
CEL,,,,0.30195455785259,,-0.04796153818746718,,,,,,,,,0.07413193295303891,0.10321390561280058,-0.002586818233555202,0.023159649673832917,,-0.02026208326759506,-0.02028433589110021,
PDCD1LG2,-0.02564210538143921,0.009596258897725394,0.06820903987416828,-0.024113143900532687,0.020192724417093928,-0.017069656826150355,-0.018382619190144046,0.027762758284428576,0.008734557977928992,-0.024590394598022678,-0.0038364815541194535,0.13354027008934016,0.09073809712800515,0.04639093130021764,-0.056396986975734024,0.09004469977054218,0.0524132861262676,0.01575971106047291,,0.06072734058475984,-0.00848490716655854,
SPINT1,-0.056698252439141554,-0.04141131549939177,0.006592918297237501,-0.023514166026921877,0.016887685405699068,-0.039871474987527626,-0.023776801487820326,0.01938843308020605,0.04000515663646543,-0.022914197752174795,-0.026671024705278747,0.004331489424528992,0.016796159868917172,0.08592049913284182,0.018871989210219996,0.04277765980603741,-0.04295033975904463,-0.028008834061477948,,0.07553293076839436,0.07138593499150073,
CTHRC1,0.0013312249965288581,-0.05586157957519779,0.0413450081982949,-0.02096801662160881,-0.013429339248487084,0.005146641276595248,0.10774046959918898,0.035981934376241954,0.002047239351012063,-0.03642461936488075,-0.018213895546824836,-0.028540350973504536,-0.0018253708690988248,-0.0021215085308802016,0.05107208236894309,0.06840642372590594,-0.06564006829211999,-0.007277239150830163,,-0.00808948219723479,0.09328061459166585,0.008041071132613922
