,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PON2,0.005750973714511292,-0.010322834326051694,0.00631545816174297,0.023862553957047006,0.010831483873520526,0.11219465850067582,-0.04755046377644799,-0.04862712211847773,0.024943140579925513,0.01737723655085637,0.07448607613653402,0.07852114135813427,0.05863822859449549,-0.03835748064929369,0.0018391425362249247,0.09400044340492864,-0.04277053586804274
ICAM5,0.03901798254648141,0.10255824964673498,-0.03874136307468905,0.1318857063074319,0.0205545476004451,-0.046108922909941744,0.02132471672911674,0.05448349624512885,,,-0.001831747731307615,0.009033622743355334,,0.06560744502227275,0.0019111474659684973,-0.03511815352084253,0.010504696361306166
HPX,0.03899542297794922,,-0.0362441121805456,-0.014515361888741338,-0.005204926443310758,-0.023121437497762763,-0.022920299518006056,,-0.008306402833197795,-0.019196309969548984,0.08586674068122063,-0.01458151688290533,0.15226661602541658,-0.010072374821696435,0.06484595790351617,0.12905434485841394,
SFRP2,0.07024623106085703,,,-0.015424737017794718,,-0.018831814813442586,-0.019102570827477895,-0.054722488750092405,,-0.0571594407536327,0.039841278981522184,0.010025500150430657,-0.041322989974908624,-0.015488624674541545,0.015220587606382252,0.057567525675062355,-0.014539990652547014
CFC1,,,,,,,-0.014698764931335113,-0.022834174405651057,,,,,,,,-0.024135544240890133,
CD70,-0.006208030111833354,,,0.01915325634224806,,,0.003004078501219384,,-0.04027346863674719,,0.035000926439294554,-0.027113488795385797,,0.004767371555710215,-0.02836433473055585,-0.04791735849224934,
HP,0.011197273585402592,,0.061018498115616514,-0.045384114047427856,0.03387224469362325,0.029099790883271838,0.054549512091365555,-0.05152520207423404,-0.07646146247524313,0.0209078588660507,0.11146719751009534,0.0090823812785995,-0.02471411267616893,0.019372361282478774,-0.027810499805400252,-0.017714283338959014,
CXCL2,-0.05800457101421421,-0.016486095064131668,-0.05932416249636626,0.03601050649925815,-0.01365690020196603,0.09561630172369356,0.0645665968330039,-0.04992827857582204,-0.03655780731248774,,0.09119401242194022,-0.040691938784226334,0.03646009047045635,0.0182859204850894,0.022175116323078475,-0.02899492339575497,-0.03051059562093154
NPPB,-0.02793855395949882,,-0.020238411952386338,0.03205668235554205,,,-0.01287083635336111,,,,0.004704844750262748,0.0040245928967439625,,0.04775574148553643,-0.018858768352572858,,
CCK,0.03800693021009334,-0.0233052683839345,0.02693250745224304,0.010744829160445711,0.08097427924293854,-0.07518225399362038,-0.05348956404470404,0.07502529192171205,,-0.005086615448673325,-0.018428924113394366,0.10116669199693142,0.0371080069928722,0.06977709544461361,0.07998241756894324,-0.05900174965868291,0.03190911509765566
SEMA6A,-0.011695104694648866,0.021249784333480577,5.96383375400839e-05,-0.043478039271349786,0.05635065780102147,0.10699534432448131,-0.04657055327172188,0.06269886460872019,-0.07931249323297249,0.0156959213711289,0.015840137207424523,0.018354654842547787,0.02712851271688679,-0.02267710802472765,-0.007964349718235167,0.10922885326725966,-0.05156033943096629
IRAK4,-0.00839401839259905,0.023874020743845592,0.04386354434502242,0.00040698219131590405,-0.03774141919454639,0.030145452471641132,0.03309439550398426,-0.032340515910266134,-0.0032154142730856845,-0.025982344385093368,0.03694904054071247,0.01246599252268201,0.023456460077436937,0.04256518406890319,0.026519559506902456,0.006868317297578895,-0.021791764688970365
GSTP1,0.017547960218847733,0.06008757787770905,0.0035903200071906198,-0.049846735676885724,0.003298091510504137,0.09471059875821894,-0.017303010057101748,-0.002363090616708138,-0.04047816320056837,-0.09724415201814343,0.018084709005337575,0.07222949170746054,0.005563305691032219,-0.016664714110344498,-0.013021290441307447,-0.022620785038495052,-0.022250236881578206
VCAM1,0.0054864589062965695,-0.014156283756834448,-0.0590241901757037,0.03040174234100947,-0.01226789968621505,0.10254894313015132,0.06290675084623384,-0.022574734366103334,-0.06478057722358263,0.03298806197069865,0.04969126252207765,-0.0387061615205534,0.038559295509921133,-0.006721801291251986,0.07558158860859372,-0.05059113884129495,0.05046045564922559
NXPH3,-0.006549098792915391,-0.029360944994294244,-0.04150513364195528,-0.016676570085700428,-0.02928672155135674,0.04795885608767444,0.02868801890447619,0.07507216844637245,-0.06220415666067226,0.11164643345613957,0.09131499456800451,0.07647722216653699,0.02976824648449654,0.06151760580324597,0.07883473220644775,0.025623144684867358,0.09392771822469739
MTMR4,-0.03260218058671319,-0.0041996902111470225,-0.0020445497439434772,0.0035908408420687373,0.02451573057401143,0.016354029179354506,0.058118010856262614,-0.003264204566978077,0.12519759914020465,0.025901686178654834,0.052873355432281874,0.06310740981961024,0.028609269782515163,0.018943538166331896,0.05406089551187877,-0.02604849804537348,-0.020867688590980035
LAMC2,-0.021928843514595304,,,-0.030272410810677088,,,-0.016202947044510592,,-0.010913776328713726,,-0.012992270038521903,-0.02678667574891607,-0.018656932361570244,0.04088927258519649,-0.0002694109854638462,0.05257263674096782,
IL10,-0.00834099325356021,-0.0205125462125058,-0.022731399042718356,0.018823317191451222,0.01959867807797375,-0.030963242603951887,0.016773732471122477,-0.059894766784149546,0.1052426875406798,-0.03977712397486221,0.040895003410083966,0.016256224266327873,-0.017996402976757985,-0.030380429733330164,0.09405099836297437,-0.012374208476986332,
SEMA4D,-0.0067397626563296675,0.044630459478954145,0.07035702342327818,0.0022244444179079044,0.0012036399014109386,-0.05625100286742846,-0.014350135528207313,-0.003769646111785404,0.017105257571940074,0.004250447910559164,-0.032437151896525684,0.1064797159283845,-0.029038378249956642,-0.04521790371030864,0.011156879955640379,-0.08720178716486039,-0.11799018606981641
TRH,-0.030801626898354025,,-0.027992142134231006,0.09173902643640255,-0.01404390335183062,0.06150743426588867,0.06722024904102637,0.013330925167213426,,,0.01621206361439382,0.05041492477399627,0.12869447404065304,0.005339466377469122,-0.021123085251686498,-0.003633150603207218,
SEMA6D,-0.02257197925414157,-0.016867710802884444,0.07876434512949952,-0.02215645974591839,0.028278217309657027,0.09184225509510224,-0.03603053765009995,0.03584922575765796,-0.028835887211602042,0.05010851545356995,0.012502477741017929,0.041609335611913774,-0.006062516409462251,-0.02065831805345838,0.04472966488687925,0.03876570380208057,-0.08411924914067131
CEL,,,0.12924955578766478,,0.024871307958299605,,,,0.03627965137764841,0.060703417523296485,-0.011645712175150553,0.028560353133551337,0.006431691316865976,-0.0016322311475990149,0.03878834111843342,-0.028062065150741528,
PDCD1LG2,-0.017511422931921025,0.02981534027691769,-0.037821881094683193,-0.02174680568731105,0.018212946273718392,0.03418213250901476,0.012225205058877331,-0.0397068173119879,0.0845502640739627,0.043361546964264155,0.05852468851792198,-0.018669545356961435,-0.0014080760348083267,0.004154513429425707,0.010947023581983377,-0.039407297504150236,
SPINT1,0.05260867903846412,0.0992558284998995,0.07831858374390924,0.03631402232625811,-0.027731247397631397,-0.0023425850371780106,0.03185588742316294,0.12549341467722014,0.08856861664360341,-0.006966847368411204,0.033784468084700106,0.06733331205989258,0.004052926989451931,0.03677067908397589,0.022261910325448244,-0.030522665598892672,
CTHRC1,0.0133517895689773,0.009461652345853798,0.13165605838457065,-0.047767477839000594,-0.011259090996571443,0.03007293377186374,-0.03159867400009439,-0.012094124318236931,0.08570003501129818,0.11959795313831006,0.05587273435787751,-0.011815402222471858,0.06331908956076512,0.008892109173991749,0.04231827405176216,-0.004027235280767145,0.10237946967278783
PODXL,-0.0075412740803487265,-0.017185725928016156,0.04279052481375655,0.032193093994221655,-0.015522599438817786,0.12746740458262312,-0.02160992600352686,-0.015609141695969223,0.05168473251353044,0.016947516126699532,0.05002353187475934,-0.02695799665202754,0.1076102917823134,0.0010093058834333886,0.014976264335600467,-0.012536958205503374,0.0018390352492505433
JAM3,0.04657226339141702,0.009195055994721422,0.022493513474441548,0.016594037724756913,0.0012297371915590788,0.11354501350895738,-0.004664281536610583,-0.010196500640428851,-0.030252219971949077,-0.02911821477873107,0.034445772386816224,-0.017094627154955737,0.009761208888421628,-0.0663383248489126,0.015993967199065304,-0.050786937112559875,-0.042998239675624286
TGFB2,-0.03287767399753409,-0.02397763051745092,-0.012723664441305661,-0.015086426897803902,0.009873027096134782,0.13426222096302162,-0.08412652406948062,-0.003191176478506747,0.08819748354001107,0.04439051588595844,0.05650332432334482,0.05341571045784215,0.05958028458570099,0.053622894198048936,0.04065822699322195,0.046200535379877054,-0.060154983294150095
COL18A1,0.0024121295067144628,0.007452162179549428,0.06928948443876784,-0.026880371206343234,0.026088364083950964,0.09534736498309353,0.025348156514561727,-0.07663508969046227,0.017306380159266704,0.04857348203597201,0.06590275131416223,-0.08661432488387387,0.012288579062764905,-0.021676964814430703,-0.022525445601568928,-0.050875512387576406,-0.04273386349392924
NODAL,0.004584163293874644,0.08005469050716338,,-0.015148857388967096,-0.033824668593835594,-0.06218360013157051,,,-0.02065716797256022,0.0867893605252659,-0.035162134009767046,-0.008815338272072966,0.00745978128759965,-0.026827599513783766,-0.028908863089478293,-0.054717155865236435,
INHBB,-0.018054308251990652,0.053869025842193455,0.07127998980042875,-0.006002733988715476,0.035104075205895015,0.0891236791741636,0.00522251286948609,0.013890299105236582,-0.09167042418430356,0.005164081080957747,0.029530701006940357,-0.02423099942004163,0.01304290055767253,0.00541577387135566,0.04304220390985798,0.035646420617888946,0.10965514510182015
LCN1,-0.02192884844867438,,,,,-0.02070687352674809,,,,,0.03396472901489847,-0.006604169031312584,,,0.016849154492460938,-0.018423638775773223,
ARF4,-0.01945955488032751,-0.02429676061199327,0.015383464075814039,0.036282925313000196,-0.009769579093526303,0.04746842198633159,-0.01948287524768912,0.039891783766630926,-0.004730979907632747,0.018659689106994552,0.055099050929714614,0.11464093087834122,0.06568879661896582,0.07426071126436207,0.0210498553662099,0.030808633134380346,-0.13318385833102125
CXCL14,-0.028190060346514945,-0.05112610377120277,-0.021413841870416006,-0.016420891085751326,0.05822146741032977,0.0074150800681931275,0.013524509616564574,0.020906591522079725,0.02732617041686001,-0.08053081189019734,-0.020753045812561686,-0.08258958599077959,0.060534881791978766,-0.0210481520675258,0.06397756098752273,0.013874576025810673,-0.03319653683698854
LIF,0.002960924332540628,-0.017455140923627474,0.06959996209218762,0.059827394938936906,-0.04552925030008576,0.06365827752019923,-0.01874538807045481,-0.031067177459919795,0.0597376492109382,0.07108778124715379,-0.014004351580799681,-0.11765036273346871,0.0709541730286106,0.07391225072628009,0.04667104079546149,0.0030378308234110417,
IL17B,,,-0.027992142134231006,,,-0.034197709252083125,,,-0.035434011792232906,,-0.005306098455138365,-0.026441835705984396,,0.07479516878761942,-0.03608140287708099,-0.020830456481393856,
MMP1,0.026372690536553098,,-0.05034213323583496,,-0.014043900288193611,,,,,,6.135807192825843e-06,-0.03921734502220426,,0.007246145174912455,0.012351691043266675,-0.023616460893517936,
MATN1,-0.0048055756968730734,,-0.044717369808577725,,,0.01320618401124497,-0.013032483965267998,,-0.038719034294073786,,0.0004748132847159451,-0.012215028703240626,-0.018872388707286053,0.009451061616182286,0.038694454716152585,-0.01898300416153158,
ADAM28,-0.05698845068503279,0.04486304252160196,-0.07250748957362607,-0.03695020368450022,-0.02739588830644856,0.06890183568468397,0.020870946312548187,-0.05074550943214744,0.12428972001902329,0.06961296882983123,0.015225154851768237,0.08060264228388381,0.11268689243978647,0.01696153387953808,0.07053725976499998,-0.036734397850164933,0.018982756881906183
TCN2,-0.030663678385696162,-0.025134876326685898,-0.011247534042026868,0.000261814733052418,0.02980139925277953,0.06920884723626271,0.022189881575661204,-0.08147998517593379,-0.01586593110044693,0.02434219474254665,0.03504790581093994,-9.857239062664769e-05,0.056054774410983645,-0.025616012986713302,0.03830453501471611,0.06828856980734899,0.05399937979172089
THPO,0.02060621308017592,,,-0.027476575277791383,,-0.01278821761204509,-0.026755124483828024,-0.030839553257968364,-0.03710851533214188,-0.02384390673757213,,,,-0.017603371274001786,0.07434995167005146,-0.02844775767839934,
CUBN,0.019254212368187435,0.03733297970980673,0.005955471931554561,-0.007084304275036423,-0.03527151185700226,0.008837338438256936,-0.0023011155990237306,-0.023714629840250422,-0.10724183669888507,0.020155799712758105,0.017996945719941433,-0.0021492295466773916,0.030096991535664468,0.060261275304649566,0.0633061781466026,0.11185227274852404,
TIMP3,0.022570891603746927,0.01804701622331605,-0.04022635516559364,-0.012805280343143224,0.02246235113050949,0.11520235313656756,0.01529383370817262,0.01326965247539127,0.02531285511323724,0.0384996634074273,0.032780195827474316,-0.06037188433322507,0.006637165579591434,-0.0514363119525727,-0.028210550498660062,-0.010574338999632124,-0.09005726768779906
PIGF,-0.03221509437870831,0.013702530167772847,0.0862524563649653,0.01818313101020543,0.05676843588250188,0.0907065281733432,-0.051913983373388733,0.03584755003754116,0.05193245239295861,0.05239010366789669,0.07043628493285507,0.11838410911585377,0.022738060782214447,-0.04600232692717708,0.018892554173271063,0.09851472111877813,-0.030480341954960057
CRH,-0.011463107382095288,-0.017311061937330372,,-0.015276367529533428,-0.014271162540806131,-0.03184172632667877,0.006235303285915834,0.01432645329036967,,,-0.06358606920317647,0.028668157562509167,0.0325394450491552,0.017793089713390605,0.009583467982349563,-0.01636300405443405,0.02233114244598426
BDNF,-0.00026383811653969393,-0.0154857641594125,0.023694246868801432,0.0399606648734645,-0.006348395389407129,-0.08615973378114636,-0.01663713742563893,-0.030610467868622766,,,0.06058239081617292,-0.014515955818301743,0.11478724064110911,0.0637686996593364,0.06962329909480257,0.01441679087588365,-0.0017755004213923895
CCL5,-0.028686743811041016,-0.023032871188360685,,-0.03358526486282188,0.02562123390240156,0.006276764979861911,-0.03410162463296417,-0.06468140766046084,-0.023484568777805966,0.07605104953022342,0.002434747149632581,-0.05289111972939192,0.011522761818957776,-0.028261466479393618,0.02785220334259623,-0.06335094421930977,
GAD1,0.0044937662964718685,0.07132468717344934,0.03584191896705956,0.006827591276293761,0.04334559846219407,-0.08078123293483194,-0.04548382143882922,0.03166075650801285,-0.017515793672067004,-0.05170293952355317,0.047406954032616244,0.06370730992291815,0.014813541869757365,0.032987611289414555,-0.0006775459444756518,0.011031925945339801,0.09756626128360746
COL14A1,-0.02495973887096603,-0.0065923910777884055,-0.01899595462592644,-0.009566774260222895,-0.013247258033880781,-0.01570581072549558,0.08328273203784975,-0.04445836472125057,-0.04741566337363124,-0.054787359156608054,0.08922247688634276,-0.039822964041158204,-0.024065255619082362,0.0265070221611826,0.07993511663179036,0.0162668500008543,
HLA-A,0.0006302493900697283,0.0023330620869639503,0.04816793869142733,0.025026186142950838,-0.08525688818511934,0.14485383711805574,0.1069502959475084,-0.05830247875531484,-0.12733416207067882,0.051852775276377286,0.03263616047467111,-0.1504370229229737,0.08096275543430584,0.012065627303783636,-0.012134834908843263,0.030406912366279844,0.0433114482050924
CD5L,0.0004203194242650548,0.013015674529604735,,,,,,-0.032184506925639525,,-0.027217164302637584,,,,,,,
FGF18,0.07784649619691639,,-0.02799211087508054,0.03526433772570211,0.017271789699120632,,-0.013964820008529895,,,,-0.0038024075287725694,0.03514088875531395,,0.038287219749207964,-0.021123086946375054,-0.02606023789965016,
