,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
PON2,-0.12504830847854026,0.015143609037153484,-0.1689044158362293,-0.027577580720007433,-0.0335847271209753,0.37735194269085537,0.004423858075616747,-0.038038474544066794,0.017320458743758656,0.047501489924016614,0.10710331109819622,-0.011597470229236987,0.005899403658710226,0.13420921210073808,-0.05398808502983962,0.11840313215539504,-0.002792838901214338,0.006872561537937464
ICAM5,,-0.008649011225397962,-0.036034094966386675,-0.015824659946244542,0.06994691242119891,-0.16996315490813513,-0.001987833294825878,-0.043199407193388724,0.015450854974997002,-0.02853128538228841,,,,,,-0.1013489093453704,0.06088413306175671,-0.03828558292885513
HPX,-0.07110218369578163,0.017513625017133997,,0.02071992834742159,0.018951383037275664,0.09191274730519738,-0.015858568625582256,0.06674685047778257,,0.09285468687560122,0.06244484069219051,-0.020762207420374646,0.020458037285837827,0.01092402282238708,0.016121933764790767,,0.04047884761887363,
SFRP2,,-0.0189428459287936,,0.039893680931041,-0.017666065390024858,-0.0349695226312169,-0.02216371685948246,0.05338865160446222,-0.04856861528953258,0.0958567215477532,0.07422421005809048,-0.06900049147848171,,0.0036346919899724224,-0.0034839942322358744,-0.03937238747319294,0.002743962801468209,0.0911664277042062
CFC1,,,,,-0.014698382930706636,,0.0477328422541661,,0.011279054126625854,,,,,,,,,
CD70,,-0.024668430176531534,,0.09787570706063177,,,-0.013797775443767809,,,,,,0.12347694411116046,,,,-0.024979533960104744,
HP,0.028828930986033716,-0.021197250700233844,,-0.02111287236438927,,0.010190350447030032,-0.0451380043257738,-0.041098047131651445,-0.06164769152734088,-0.005111290270776661,-0.006988654491208569,0.05030122468763335,-0.04168296728054924,0.12676826196491367,-0.021652936566986237,,-0.024491789810536766,
CXCL2,0.05117037995739437,-0.002117917089991366,0.015497986552708997,0.09899321503126497,-0.013832756063713198,0.10136618228695934,-0.030111670801985714,-0.039622357236583236,-0.06342438247893464,0.05383304790323828,0.06611651866612375,-0.059606610474130316,0.04274064363052173,,0.06544771613289871,0.028679572715764275,0.006999340854206368,0.05549490829439688
NPPB,,-0.018381388220254764,,0.09424486059504512,,,0.1337625861439554,,,-0.03875650358830929,,,,,,,-0.01660829520536442,
CCK,-0.13471410276753273,0.05494257308007938,-0.16554386853892922,0.0055167688374876235,0.020877530594786788,-0.3859115991197304,-0.0018033163326429816,-0.02643759694504292,0.014236499462062336,0.022067759087647507,-0.0348681773533637,,,-0.060979371967752785,0.05089244964553659,-0.07408253708590497,0.016502892036091156,-0.040709795744678964
SEMA6A,-0.027187386211031936,-0.01029629822321823,0.013398946821037679,-0.065768759034983,-0.04939597825686542,0.28624801035894953,0.10065035876602149,0.041714132558965736,0.03631643329603257,0.004071108548772453,0.02305903301836394,0.031557270907581945,-0.1217174708168804,0.07057503666350537,-0.051153045272512895,0.19360850172871297,0.00177177564433464,0.06702621683643868
IRAK4,0.032602572418444116,-0.0386857534452411,-0.03647700877912174,0.0026623980583490208,-0.022631754969672638,0.20799128803003647,-0.007619244478904973,-0.014595215235470986,-0.04762801080386098,-0.009092064757867844,0.062006631118180514,0.11446613675481727,0.1661157452649015,0.15476202423837132,-0.008942571877907828,0.07319477073476678,0.06352682192076498,-0.043919080442682154
GSTP1,-0.1608372498959579,-0.009835295893184309,0.08873287311262222,-0.005956027664321337,-0.051327996532675974,0.413761304939026,-0.008440012176829494,0.05142452053371902,-0.03585927490635914,0.007456512441309926,-0.02243382827443098,-0.004782906634631621,0.143411438644939,-0.02659084879549313,0.04709275186092551,-0.026204370383304965,-0.001122629801660679,0.0873703422345143
VCAM1,0.0683488985103616,0.06715860837365434,-0.042851947619675014,0.006755802020164364,-0.01979764556945832,0.263855454664482,-0.03207224964294552,-0.0698520769317649,0.04348413630338233,-0.01734710998990085,0.10284547355138553,-0.0055582312184695925,-0.03575131031298381,0.0358317774208654,0.04002441078681531,0.05305347981152988,0.03126700416192616,0.055334170170765036
NXPH3,0.06021544553583327,-0.03849500302494258,0.027133967504342132,-0.0015738614719645854,0.04313374288303132,0.12345615428102881,-0.013104964097281182,0.035922915539872764,0.008644075787517502,0.005270643527122581,0.08287959263887482,0.04208818240663826,-0.013461887702632461,0.13610113278536232,-0.015263703253331146,-0.006725920043140292,-0.01551354469877047,0.07687071526271462
MTMR4,-0.013534595197262885,-0.04010432220256989,0.005980823897260994,0.03456349712668374,0.029046742584794373,0.14846953302860033,-0.020653335438174856,-0.017580168413919177,0.02053045352579774,-0.01256025778205596,0.16754150817256924,-0.024051188757300532,0.07241757987373607,-0.005079272257875368,0.01595058947761561,0.02354578908256553,0.033141050626158165,-0.06399335467260313
LAMC2,,-0.01442746773678128,,0.0903797772455047,0.04946832206650955,,0.010583775254058863,,,,,,0.08642950115864709,,-0.0233321324410642,,-0.0047571059637342575,
IL10,0.061448858259627794,0.015906246705775874,0.009296393930550687,0.012441019336171167,,0.031129150187442632,-0.04367699653517517,,-0.08679765950102533,-0.011154455086409446,0.01317411085767086,-0.025177338820578477,-0.0020227094352222867,0.09318161556889053,0.052059942974255195,,0.088264845260202,
SEMA4D,0.17978645616759406,0.018789220368802047,0.06004751101953795,-0.012632807884290836,0.016499712059978428,0.004309670778838849,0.009932469753079617,0.011531751099943718,0.03530379978214738,0.014331594340043469,-0.06002550396545936,-0.00025488904232512524,0.0008751845871586159,-0.055693341837055176,0.07586264283007632,0.16698763523237645,0.0793324158231446,0.04627372500869254
TRH,0.032196334403183445,-0.050405508562711046,,0.08515523911236783,-0.004402542017406477,0.05572606234232474,-0.049539531937611965,,-0.04254510201747886,0.05073546719958313,0.05911313916013758,0.06166928964905814,,,-0.04629103506029365,-0.004747178474079621,-0.018602404406766436,
SEMA6D,-0.02663687129150023,-0.008255088293710324,0.019480916618025482,0.011971062963644086,-0.04486639380352396,0.24857016274864163,0.04104339982348805,-0.020614106989499916,0.0059131033778580195,-0.0021223041925580986,-0.00010857425264725644,0.04124610832606761,-0.14408188698311478,0.06053401061158382,0.1336393410132303,0.14419570721061795,-0.002008728668911313,0.01807793428859393
CEL,,,,,,,,,,,,0.013097116737161175,-0.033852306446862115,0.13180163649104196,-0.02354270852251216,,0.10992752728211937,
PDCD1LG2,0.0073269408054554295,-0.021394834474996068,0.0343266114573246,0.010649978438941178,-0.016126257058882768,0.11515477225485539,-0.02902151648616836,0.014487731303356623,0.047292033279209875,-0.012637129249627045,0.051582607691113856,-0.03226558565271524,0.0017364852477318516,0.061266823857607726,0.021241045793510348,,0.040020165536642276,
SPINT1,-0.020791821220266064,-0.015449979040449103,0.06059990743820817,0.029811463150143998,-0.028006850646358477,0.08918937223587495,-0.03265990947332911,-0.033551810508377494,0.037239749397355616,0.0126034000702063,0.12968050712672335,0.04521805530382542,0.023499374062285,0.05409480536374173,0.05683745607879171,,0.08119720241731204,
CTHRC1,-0.10598161397014423,0.03412775554047417,-0.019986175482466374,0.018643916518226424,-0.06735130370121437,0.16676114083751759,0.010145331735130474,-0.043590077320449096,-0.025119585992458705,0.014558915484565551,0.15846659205719757,-0.08518671837814011,0.1219025390343806,0.1430266074123489,-0.04204093719587329,,0.03434326535846802,0.09988876024556584
PODXL,-0.03698438402231281,0.037928685454611116,-0.008727413148132843,-0.11384294292265394,-0.04773799065755864,0.1954722607769159,-0.009631109599643464,0.019432203441968096,0.008093500516871114,0.11704445183652781,0.028851587690625357,-0.040254839785497175,-0.02518627221121925,0.09666347116539464,-0.059485309683443226,0.11757428829396713,0.06474763305100514,-0.03266674392745804
JAM3,0.01753024672347034,-0.04269263354301844,0.025446203100634054,-0.014718339543492696,-0.02806068244026118,0.29464663030741456,0.03065820816869331,0.014971799534342464,-0.015501251180447003,-0.027550668742701307,-0.049984192000136735,0.012796265773441211,-0.13362348814823088,-0.01855260523917013,0.018535529583990493,0.07987614759129108,0.07184220672924306,0.11779221381797009
TGFB2,0.13274346436986745,0.06563744116063121,-0.05605016760546006,-0.023373855947751827,0.038479945229253354,0.21856379458511008,0.01634409751045944,-0.05730602247921982,0.029227746051788312,0.010040731352392467,0.05436494239992347,-0.08269504578820598,-0.07627125658873504,0.0907134592108288,-0.04194907520160436,-0.02356234124244535,0.01999561345640108,0.07112851663482243
COL18A1,-0.07664969446819508,0.018676357417049337,0.08615574015349102,-0.04302539796121008,0.009813102665415525,0.2703646593954421,-0.030096073395885534,-0.013656485424956635,-0.03577311171050435,0.09672288970145634,0.011595340121457558,0.02186243957293349,0.07089607323490989,0.12384953416913273,-0.07278882764824393,0.0531069992947579,0.0504751003104376,-0.05911603577125851
NODAL,0.10571965676986281,0.015560231668623997,0.018412070373305747,0.024787838643457776,-0.004594011132457495,0.2746999885167044,,,,0.04447490753871258,0.05063953766811976,-0.04641331965346085,0.009700921074717487,0.07053744351232494,-0.03253701403793214,,-0.025459082123781226,
INHBB,0.0627294304746061,-0.009545373009787084,0.041469058508505685,0.013318222297234974,-0.03551463169631197,0.0820536276930535,-0.03989990808001413,0.0745689733565461,0.00861534170008652,0.012830224023259269,-0.018587158108268994,0.1515191432896199,0.052761602077701975,0.022676768183395514,0.01542958674103438,0.055679115984693286,0.05522896148844493,0.04002264768617039
LCN1,,-0.014427470983020265,,,,0.0025663972857171645,,,,,-0.05392952676085327,,,,,,-0.018811763843960907,
ARF4,-0.016202602467660733,0.03355814881318477,-0.0167652797091134,0.05851810273445107,-0.015303002988317743,0.21900180261778407,-0.01815013459071036,0.012108894053273075,-0.009254737116272258,0.01032976487714144,0.03242287379372064,0.041914380931493536,0.12287219837807314,-0.032973861414406176,-0.03758332868126013,0.07140123257704901,0.03795211026026803,-0.10485434373110608
CXCL14,0.048714166421225634,-0.040101139630359765,-0.09205873181392918,0.005533559230875924,0.02279540340974609,-0.1965080988997091,-0.034166299045673684,0.030032010894984817,-0.016123217990021785,-0.03716647703957791,0.06384857892484581,-0.05489662555381664,0.07946431357050353,-0.00241073688811745,-0.08318013790480058,-0.08715745117424945,0.008485657395152868,-0.051848796119023495
LIF,-0.0570789013776017,0.007667860328732878,0.005183145036441615,0.08113219509669681,0.07649168638311295,0.09968829689312411,0.0014348695700987036,-0.0337996304388028,-0.03717054364803798,-0.04808127211537837,0.09913544134910171,-0.09286880424231223,0.22125235896818368,-0.05737403036980145,-0.06041460559980351,-0.005598365535764922,0.014411042335783036,
IL17B,,,,,,0.0914412886596522,,,,,-0.018874382919903777,0.010618143396906215,-0.028570459476367313,,,,0.12043320211948497,
MMP1,,0.014735729174016774,,,,,,,,,-0.0034789444490405837,0.017725482583358043,,,,,0.020125103798456827,
MATN1,,-0.0006090584781272171,,,0.01537499375102225,-0.0004854422500028958,-0.01512091158779814,,,0.02390541235444558,,,0.042468860257470105,,-0.024528757985207032,,-0.022624498856541157,
ADAM28,0.07208226517236288,0.04114749178830617,0.057607959529836106,0.013032249381461714,-0.07640107175645179,0.21162676471205277,-0.034876995949845814,0.05539496574464204,0.03777488374323065,0.07818528411835221,0.12536408776997016,-0.028229433195894958,0.06159685958273718,0.0471694227992407,0.037398415560594346,0.08387445702522138,0.027060518147108033,-0.00938591141906082
TCN2,0.007968417107522326,-0.0060626879813523386,0.07918565300596662,-0.018083239348891344,0.013087710251285354,0.2418839617936148,0.03465033367993914,0.000554338768852392,-0.0003157226230745328,0.06185955691820855,0.033878589955652225,-0.07459497501993641,0.06577238434722335,0.021336893701034094,-0.06962298981334736,0.02630613901569289,0.047389056855305506,0.004577552433886556
THPO,,-0.024683315943636503,,0.01498657573689125,-0.010668544170356233,0.05962684356780272,-0.022022275058523277,-0.018930924712433073,-0.036898201065745095,-0.0086146115526771,,0.0542873642279485,-0.050086637618379906,0.04996289270032039,,,0.11179989160602187,
CUBN,-0.05180684152929897,-0.015317751931793347,0.09523544510645741,-0.040548130998694476,0.015156974761959678,0.1944775486416934,0.002877043193677005,-0.05780501913888443,-0.0283735361769285,0.036428216424379725,0.05300555663470548,-0.026906954281012165,-0.04600841933159611,0.1260663231462218,-0.012463144865462825,0.0771960585047525,0.03585640822713975,
TIMP3,-0.04083962140675041,-0.02820685440002077,0.01277218882620294,-0.024637371706073365,0.018296684258732654,0.27157939527112457,0.004309317351784599,-0.00196266549844702,0.007396160413594725,0.021821525319089565,0.09273446923985545,0.034981840844624947,0.0381823477843719,-0.034104676758148295,-0.13889397130304212,0.09529812462504156,0.031045102036757696,-0.013822748982943313
PIGF,-0.11361016729846274,0.006717076270979371,0.027153563938646298,-0.04999974881596893,0.02251927760605559,0.19344538408445547,0.01537017772656143,-0.002916721223957213,0.053025748963968236,0.04022498500693747,0.0556847640943138,-0.05725868442946501,-0.04989332926114578,0.10549820645360011,0.01009183951518315,0.09531537044179254,0.0752614507034553,0.13162463597749977
CRH,,-0.016903499969770183,-0.05052402529347975,-0.0228245717915204,-0.030081559850628683,-0.09880502276957608,0.02311863455689839,0.036064691753088594,-0.014054377029901404,-0.02583704624353957,,,,,-0.02427152060182385,-0.06385391170172743,-0.027895438113234115,-0.04827924253190412
BDNF,,-0.011695801923462309,-0.012966097658706446,-0.011573083800052779,0.05057363969176706,-0.28002894538629697,0.0018184090612285045,-0.013666858877756155,-0.005631474465723726,0.04269199628365166,0.027614102541944015,-0.044355748028563936,,,-0.047965457133332036,-0.03877853853173233,0.06658592306564556,0.007031513107845631
CCL5,0.19229885350313425,-0.013085039988627468,0.027568298452880745,0.06222682532098624,-0.04394175533038533,0.18047762782245155,-0.061000221802129447,-0.028895979415102524,0.05017051674395383,-0.01991292084521303,0.12165448960778967,-0.027521172423586506,0.03443368206863379,-0.030946352688340062,0.008424246755150328,-0.04958101451311136,0.0652323554268243,
GAD1,-0.004267989816356696,0.011366679601604842,-0.044153775476558896,-0.044828908090766596,0.016983712354578552,-0.22660556936105855,0.04425466155539493,-0.033261885381824036,0.06083553975090012,0.04349528490324422,-0.03545253584655833,0.12270458173376955,0.12473901704927842,0.15376410213477898,0.055858772410479846,0.03312275739038182,-0.01553850174963602,0.022212335120656748
COL14A1,0.05517402372303621,0.006694674055289583,-0.07462413490617625,0.007313449865777668,0.002648268942431193,0.11239074974873138,-0.015233997336151637,-0.0197611719829976,0.008289723229853493,0.0191642374999821,0.04665567870766803,0.08495869972434159,-0.07042366505805865,0.09543364945166588,-0.031439847506736764,,0.07338481856093368,
HLA-A,-0.08047303319515241,-0.024863196902301616,-0.03697245772070486,0.020290493090176314,-0.04234098652279184,0.37092431468549447,-0.04352040821509664,0.036942616804016906,0.005452046936242025,-0.031676940299838176,0.022958284134397693,-0.045493344997914596,-0.05206752070089043,-0.01344772783886717,-0.06710334348668315,0.11574388478826152,0.02410332986971744,0.0016913282536222308
CD5L,0.16770111441410213,-0.01690349801416399,0.014771620391040848,,,,,,0.0470742135053275,,,,,0.030260950011352695,,,,
FGF18,,0.07434252307599129,,0.00943297547148489,0.03813773581119047,,-0.01620265248368965,,,,,,,,,,0.025999470308419207,
ADM,-0.049647801512867955,-0.03973004276551874,-0.019887480908157132,0.08641039922007193,0.03437358175770613,0.14760760717134627,-0.013900551629330075,0.039934065779957506,0.036442239395261616,-0.12292763661338338,0.11737837403984715,0.03988527709965097,0.005526777525606067,-0.02459575517395349,-0.05048055812551522,0.03588883948414816,-0.004527995057297737,0.08539595569610156
