,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SORBS1,0.015019384882031136,0.045239983152830406,-0.023789544104080292,0.0008545205642721969,0.0029542200186524767,0.01991583883626151,-0.05820880948093086,0.0066857137406424304,-0.0020717767576158407,-0.0064865023149952026,0.06327290070179743,0.08479076970977681,0.05850719977205162,0.0725574901422108,0.03533307584694302,0.10249232240653001,-0.029227498065098077,-0.040517065486142895
DLL1,0.02532706899456673,0.1147796765962029,0.007179399781314495,-0.013203419732144693,-0.026059858173425585,0.05871580376532653,-0.06743155090477095,0.0014414667014243016,0.002075266663400035,-0.08745603953034489,-0.07787436447854275,0.09432881798605322,0.21091256514160972,-0.012708173471663267,0.014923317328565597,0.027080477308111445,0.0509690543948684,0.15328769117302435
TLN1,0.10142708647557726,-0.0864528951656214,-0.02294092456428116,0.007957881009783998,-0.04661300165453172,-0.035933485141812826,-0.13486531176401928,-0.043253592912941785,0.01650071991896449,-0.348468783121959,-0.19270344866207986,-0.0827109687693116,-0.042690381823869014,-0.036209007817281175,-0.08963863026524878,0.015055492573700379,-0.05457614340369786,-0.05043345038654151
COL2A1,-0.019264560972336676,0.02858660329660389,0.05031607335555376,,0.1540423304830259,0.06136459840712102,-0.02325721344053804,,,,-0.02281789007152476,-0.020642685719513394,-0.024870828259896633,,-0.0641334132744031,,-0.023630415266175868,
SHH,,,,0.07664153322742691,0.002141071758933019,0.05686541401669595,0.11060542578733117,-0.013354244521740628,-0.02046289341789815,,0.08765352508617459,-0.03242404084212086,0.047573115919290566,0.003840933095092158,0.013431024003683378,,-0.03618001699998068,
PON2,0.030208876550048558,0.0027649519202906,0.0430673078886034,0.009395391015191566,0.023695075132440544,0.04788013656338099,-0.12295948204440266,0.02126706828925966,-0.04826076410605581,-0.14159947458304617,-0.16602520067352058,0.1325388092745422,0.16446970172316389,-0.01596888852257635,-0.09331260933337711,-0.11783520700352648,0.07451767693455952,0.012363695712224287
ICAM5,,0.3696445158620686,-0.0040715820507309436,0.0847124497784968,0.007874388826583718,0.0004123331806653274,0.10719074761581879,0.023927005795268554,0.057472365091083166,0.2422921392067821,0.24205818886614974,0.04156542868297062,0.04570598276952382,,0.10674571343694311,0.10244575614226209,0.07277097474856593,0.16747350479897224
HPX,-0.02188227015580441,-0.003971377924967738,-0.04805479147890914,0.08631688196704536,-0.04213638950585643,-0.01261271096646476,-0.03386734814477694,-0.019812134480185258,0.04091189427271401,,-0.04192557803911955,0.004216761952439509,0.08643612270833301,-0.04650907867390784,0.05951792524780046,,0.07825350254745204,
SFRP2,,0.20689282220785699,0.028439113911765516,-0.01454675483816081,,-0.005043257395121931,-0.018561418153135136,0.01748745705448781,-0.05095091854858797,-0.20597044824234395,-0.04272134752776122,0.08385726058413942,0.10544620366893236,0.05826372509024678,0.03171976579165541,0.05112869711188593,0.04811664774966797,0.10446491274939679
CFC1,,,,,,0.07413936983871318,,-0.012705501831835418,,0.05201812706565673,,,,,,,-0.022578259043027238,
CD70,,,-0.008236776620276443,-0.024725344267002607,,,,-0.023700209522191183,,,,0.04318340569562122,0.008767872155322768,,-0.02385384735507241,,0.01339418556108229,
HP,0.011599207411092698,0.11347987293987088,0.04914170966345621,0.017823094141595965,0.01610462768577699,,-0.017082792011677807,-0.03678128150138799,0.03816326410852428,-0.14688235149721995,-0.05186909834603525,0.05837118474108666,0.1005395924315244,-0.033220706780405666,0.054817612202633786,,0.01296443186698167,
CXCL2,0.0585553537872461,0.007736164973843196,0.040050874730727444,0.066438052485672,0.005051965804632557,-0.03156637250833859,0.029365279280987967,-0.06147111471406863,-0.024696436026515372,-0.07901855054581804,-0.0032584482994750504,0.02077215081304635,-0.007882230636441518,-0.020434266684992784,0.011683409600276909,0.02930321708097062,0.006325502787167063,-0.04128204541878814
NPPB,,,-0.010549840552890655,0.018988654576276708,,,,-0.0111254541200442,,,-0.02802436685640526,0.017597018440938476,0.011350663936768084,,0.03457127430604789,,,
CCK,0.04293320953717593,0.25224100116839276,0.044031726584628686,0.062444653525749766,0.04720951218648308,-0.003908859812338753,0.125414027699644,0.08140580773140056,0.054651129560808406,0.44907249379508385,0.3336414492248474,0.19739751734007688,0.12208222389009821,-0.021460197430154777,0.09288979078820046,0.04232299682181714,0.07561307947006027,0.11468443976192384
SEMA6A,0.00013925212775428412,-0.09168632558657765,0.0024289868018052075,-0.020694080868653708,-0.02431225697261007,-0.02850139704616617,-0.1024314261203201,-0.026906853445944498,-0.0074796090525698486,-0.19168283833189512,-0.23959345688590467,0.06494990191366927,0.08269510370004558,-0.002254995095641209,0.020440773177737306,-0.08751851712734315,0.0375604261665194,-0.033967816755090884
IRAK4,0.005584268375620915,-0.0297638832005633,0.024997054283392214,-0.009089411796447816,0.00508713184081578,-0.03658996521642206,-0.07626113565095514,0.02019285780878215,-0.007176617939136936,-0.07381873391679586,-0.11989223704419028,-0.045017595087283646,0.05094875133294581,-0.028758362841382258,-0.03690643054336009,-0.045269008184810944,0.019679343656631147,-0.012169468847133985
GSTP1,-0.024673753110375517,0.03373879843319212,-0.007482191874490474,-0.017350932034866685,-0.10487047428986612,-0.017432268358354746,-0.16037799290813415,0.0032617106886126002,-0.012290520332326478,-0.34218709845697,-0.20940646365606863,0.0695548227059574,0.16919327062730652,-0.0047266381750989605,0.04416535154600906,-0.0219269216942946,-0.01716233121824321,-0.09356155505613879
VCAM1,-0.03443644929338368,-0.07780225667927017,0.00460779678918397,0.009288573830707006,0.00857457002087184,-0.039163025889516256,-0.127794056920434,0.009880335730414478,-0.07529702879186267,-0.13461858030790264,-0.07078986715415726,0.03341747076939918,-0.01145559413058592,0.01960000904361489,0.017196497067236957,0.07704995992337618,0.09877605514181739,-0.0021304336821654814
NXPH3,-0.02987760369417301,-0.0656294836380328,-0.0066144865825068485,-0.02785360564664863,0.023255498156649745,-0.03221708832319143,-0.06956475139545348,0.06367621479412003,0.02108857348441288,0.08988930530938084,-0.008880327929810864,0.09651414614905128,0.10686882601371726,0.08433204519507422,-0.027081832388441928,0.06230587431915541,0.08631550902745062,0.10897505922412798
MTMR4,0.10410467601713869,0.0295557913284331,-0.005879141907605176,0.000936426114575674,-0.014067035360873502,0.032577859470652226,-0.029586727957032856,0.010865603412234224,0.049516937519277965,0.04953065461685291,-0.015270028669724652,0.056100097617305646,0.10886671966402021,-0.02528805840369866,0.032831140835347376,0.05377067212185626,0.04316112542946673,0.217963375787027
LAMC2,,-0.02016011933460621,-0.019473003370713823,-0.028549293120199194,,-0.026007607493227874,,-0.014005705534911386,,,,0.04808966880221593,-0.03497282246246241,0.06002308186461242,-0.02536150099372871,,-0.012957073288061886,
IL10,0.00144559215950677,0.04300939489881234,0.036055366908630246,0.013805333302547905,0.01730884095459381,,-0.017467961644606074,0.0002550395284941444,,-0.2138079427472317,-0.02508579257907181,0.043253523742024125,0.05842924231460547,0.016865987114424663,0.025697723312422496,,-0.038393341457451824,
SEMA4D,-0.05978498709934594,0.12423380277773054,0.04658760362846505,0.052863293095973735,0.026877194487368222,-0.0027221191882826974,-0.015838782706950036,0.05927545718297673,0.07566779245954529,-0.15171413912857598,-0.02727601103565378,0.11285241962610083,0.1590527702809711,0.03166505334502795,-0.003441820781050406,0.03443851542815073,0.009678713565974967,-0.05999700732944913
TRH,-0.018832533148100516,0.020665981681268656,-0.047414972663442835,0.067689600896362,-0.014616321444727154,-0.04186734032267623,-0.029660351841264334,-0.03690728535997541,,0.02839999237118904,-0.08471681578592732,0.07074875549230378,0.10139097735870041,-0.07413096848780958,0.05595084556347924,0.12850885164334536,-0.012995778072805197,
SEMA6D,0.08880855656544052,0.04597639708562761,0.0927974576672568,0.026107622013062434,0.019722368966773582,-0.08418909680652577,-0.0866864764527925,-0.02464982837526256,0.014018521309936168,0.020605002567363653,-0.16074480650071724,0.031173546341949177,0.07990902900673641,0.08611920734612497,0.006862670391666236,0.0006019773144683697,0.05629322218527736,0.054957396717799936
CEL,,,,,0.02090773485697035,,,,,,,0.029729984753195358,0.021925042061597795,0.0457772802175694,0.053042232083633636,,0.09440417093722307,
PDCD1LG2,0.02279170549256074,-0.005673794999095691,0.0731912815147239,-0.03186221987656681,0.012305222035255213,-0.02567840522762434,0.0013349491516822147,0.02352918996598848,-0.05401742979099686,-0.05564602768232044,-0.042912227888431256,0.07935891686584019,0.09647443003459413,-0.018796959178448286,0.059605630934627916,,-0.04934409753399475,
SPINT1,0.021154877800786915,-0.031214013552559528,0.045781819748824636,-0.010213890540525246,-0.02912934167244235,-0.033213457631129185,-0.013248959790713328,0.020028225009970313,0.01562992109584538,-0.06554887745494195,-0.008687390641604056,0.08199392650552068,0.06112565859319243,-0.013624957005445582,0.03594201730906995,,-0.008979825573084337,
CTHRC1,0.06041260388319009,0.016644379782733084,0.01452639163251592,-0.029105150545549796,0.045416969763041125,-0.043009423352380144,-0.04071773731944715,-0.010013805232202678,0.026927668368907403,-0.014829244330155233,-0.06371225916086753,0.01771634430920337,0.09139101077222797,-0.06479783591206045,0.03011776004789663,,-0.0065929411734843265,0.011973422386235189
PODXL,-0.0004070683015659362,0.15217314193276674,0.016252538796904498,-0.04225186457555414,0.005319032070191673,-0.042755660347327605,-0.08792957049103334,-0.038726326844041106,0.0005144050500371991,0.11131693075874997,0.030665401199840247,0.049399032656305915,0.03855115011334479,0.019905472433531288,0.023875915555712255,0.030801399917688474,-0.023266204106590454,0.13501900732209818
JAM3,0.0642527928617459,-0.10114379833587414,0.02819917482009674,-0.036167434387274364,-0.02286660537111016,-0.0682318100480816,-0.12304792487371717,-0.07868873709847865,-0.006483204238463966,-0.24907238774227877,-0.1619984245894574,-0.03281681311770463,-0.016496443113046363,-0.01999718364216896,-0.08206224443858634,0.007281418849376416,-0.005786529767551168,0.011200958007383245
TGFB2,-0.02000030840010603,0.023892419567894976,-0.03163045267378739,-0.012713951719860749,0.0654828287927566,-0.054517436845866664,-0.09195372006763301,-0.008517785071437946,0.06596128133183353,-0.06701880233924416,-0.09638315911551067,0.08218392787602376,0.03961116460023036,0.008374754209979867,0.04706035367376045,0.06087043525854267,-0.04968942073568822,0.03243286905093725
COL18A1,0.06636634889242257,0.06179795511693844,0.0143840272871062,-0.04750576202006105,-0.004181874413488941,-0.04494400618289589,-0.061862800062861094,-0.06545175253404473,-0.04783001165427338,-0.27096152224943215,-0.025302652100342514,-0.030869956715613538,-0.018874827064350192,0.018888932941013216,-0.00215671261690503,-0.10044393297366522,0.02772449500403432,0.0020508972806118505
NODAL,0.0013980914677056901,,0.08123135194696014,-0.01366811343530824,-0.03520333461027588,-0.03440222972127186,-0.061290736752865865,,,,0.08362503613879967,-0.029539709898030172,0.0808801975721696,0.05835803149503129,0.12769462983676919,,0.015242911694999167,
INHBB,0.016534187887047243,-0.09820514832707194,0.1024439010730033,0.05001510872364565,0.041971500957865136,0.0043912914768701496,-0.005086577046680617,-0.02584441336062634,-0.020976203585733818,0.010904796319358244,-0.15241010977213873,0.014805073861875838,-0.018513699761238536,0.008228045800907122,-0.041440588883038046,0.01055107543453404,0.016749251272472173,0.05340561979274987
LCN1,,,-0.019473007752218868,,,,-0.0005686951449765655,,,,,0.010959840458068944,0.03394628946530994,,,,0.08014876862005223,
ARF4,-0.015428610094015503,-0.05515189233749149,0.0005824416021234655,-0.04397611109286615,-0.031105026994731954,-0.02165183608350576,-0.035345446058424365,-0.0274410637666981,0.008354106677431127,-0.04651322056067724,-0.15575272456006856,0.02018974266900773,0.18527899496767497,0.04136890140801127,-0.04845306804124587,0.004998246813027932,-0.06946740743162345,0.01994415709208316
CXCL14,-0.007533625135721017,0.15765511304309457,-0.06498728344270151,0.0018296342927791563,0.06303179356224689,0.01648429080626241,0.05255841053855742,-0.050161751427318234,-0.058599104428882484,0.07508838986576298,0.14018586013760645,-0.01031961742712631,-0.08509866658483921,-0.07364592011046571,-0.03960944281568198,0.009181066011588444,-0.012654626694986904,0.02187727606662711
LIF,0.04845444345681341,-0.06598559830133213,-0.04980721587977231,0.05729146602194574,-0.007655496539839876,0.014854363237499803,-0.04658372996891097,-0.041550547210260504,0.03623709555398705,-0.09903840120647235,-0.030616928355011692,0.003956644502462256,-0.0778183579631644,-0.01974729999070244,0.016075444295104706,-0.09753380252864678,-0.07225387604971334,
IL17B,,-0.024096568801101857,,,,,-0.008710113786366313,,,,,-0.037618653698376005,0.06559730216248146,,-0.025225804685827483,,-0.031563497152967315,
MMP1,,,-0.02684675679807281,,-0.014616318256218789,,,,,,,0.009129847304869314,-0.06327807903034119,,-0.045884790500468356,,-0.006544976024463658,
MATN1,,-0.018985850430826696,-0.02556749109546482,,,0.0537716247242699,-0.02139802964889006,-0.011265181099745496,,,-0.022817887231947522,-0.048756109337789316,0.012848952425908944,-0.03392625070331381,0.005731660573353987,,-0.010145711664081833,
ADAM28,0.013418701340985804,-0.05030929462993361,0.010768908617435114,-0.007403725397743096,-0.005661825872365794,-0.056245154980893004,-0.03874334375250694,-0.008677247803732947,0.010328676191081649,-0.16194041366358541,-0.07340496994711385,0.04632849389487978,0.06101494991784871,0.012699891279553835,0.031108817875333716,0.0095179132246869,0.01763005640334726,-0.025404169366036743
TCN2,0.015393614852976304,0.01255142971669331,0.021033414414050357,0.008729253103739643,0.048284340879375054,-0.013723174933987798,-0.08536118108912413,0.00934424725428055,0.01076434342690831,-0.1275699835997098,0.0851811221203899,-0.0470101678482585,0.039402563306296136,0.05753421688046484,-0.04229507504273003,0.06216960818265414,0.0039690621903838855,0.012507563206001814
THPO,,,-0.03331549952771277,-0.025912597660316294,,0.023735311992419676,-0.04164336824793347,0.06347063400581926,0.046666529959610056,0.07358788418887854,-0.02281788985309571,,,,-0.040038624946709955,,-0.01929571162758235,
CUBN,0.0387757002640099,-0.09988427078746842,0.018529643657880634,0.004784297462199052,-0.005869980761276834,-0.009851704329479837,0.0019057920330690823,0.0435992575806331,-0.06232391147816887,-0.026762358134000103,-0.05534853915260898,0.03657460697961967,0.07306319872531425,0.01400467463940151,-0.009129264380982015,-0.05081816413261305,0.05610402866080372,
TIMP3,0.028518690227906197,-0.12200130081875245,0.0389881835022038,-0.024558947065352586,0.04524337122710105,-0.011490722728937593,-0.06148020426725008,0.025509850693939316,-0.03629493611050283,0.07837770509722845,-0.043902332325655415,-0.06255582124305008,-0.009567394026792173,-0.015573029078688528,-0.07421521005158532,-0.05658743927742782,0.017875301069265943,-0.0313092355731153
PIGF,0.038317899236626186,0.04039596404027383,0.0449663944722171,0.015214263564535866,0.017410888295522696,-0.016326883966539314,-0.07913487306653075,-0.02171378992605759,0.06326078077413315,-0.03985939799655193,-0.07321955681804994,0.1268250647019019,0.13303900854414,0.032113719036759046,0.059482140003880815,0.11381953946384242,-0.022625047575270462,-0.01754512047505196
CRH,,,-0.02281494700896352,-0.014406830600314132,0.03380522668784204,0.0010714602419552401,-0.018825859255884543,-0.01773402464358728,-0.027568353320483734,0.12651863734201899,0.04568181422728005,0.04462326482052863,0.03511608027954588,-0.039776599478801654,0.01634977029016964,-0.026361855249379573,-0.0018984241748292547,0.08155669302307923
