,MGH258,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AMH,,0.05154328776141139,0.04805787684582849,-0.014439788213869325,-0.01874756681866242,,-0.013312961754321955,,0.02525351899183141,-0.0006152263478456205,0.007502308255069843,0.05371713292021322,0.02529520149509395,,0.04633699469168491,-0.0387477402523804,
GDF10,,-0.012115387386979901,0.014706496833742652,0.02673681015904806,-0.03868669280502441,0.06942718840485666,0.01143112370895537,-0.051071456700426884,,0.0834413481395383,0.056362041416121514,0.044125747316352514,0.02289612197144142,0.14639504160009498,0.0024249793607231227,0.01396690510877623,0.07491477016399768
EFNB3,-0.04939619228288213,0.06328387669872414,-0.019097225631109577,0.03402427061393273,-0.04847921646524459,-0.027749977300843828,0.00862907682603854,0.015323556498220533,0.0409858920271223,0.025000889464551874,-0.0066247470461881725,-0.025573892567104493,0.027601737301267647,-0.07767452681304889,0.04017469585163745,0.0226749969183738,-0.09655991125075954
LTB,0.03631973559290748,-0.0101745194468206,-0.03256329570289694,-0.017429759397209577,0.02920414371130035,0.07402721064227699,-0.035281528164152275,-0.021548730406486655,-0.025371796813037115,0.13963808736169073,0.05698249348386133,-0.013935066883542123,-0.02483613033484108,,0.04738817934225848,0.04767930029156091,-0.009940099086238453
ANGPT2,0.001755405680865867,-0.018520858101911314,0.023764393336665197,-0.01060132297746819,0.0012838564906360302,-0.017023844879214226,0.01938226126071156,0.01744981687537025,0.01868936413068617,-0.002911624694449816,0.026323630008726253,-0.011576905433933247,0.006687517101618079,0.06540408466068248,0.020180845709701002,-0.007308827815453378,0.0032419600921952396
NRTN,,,,,,,,,-0.032697453964261734,,,0.04435855313057087,-0.020123873093996887,,,,0.07660243930800817
ADAM17,-0.03198279149006208,0.026493360206687275,0.019625138038530505,-0.031329972824473085,-0.04207533969818673,-0.00921164656862217,0.06570170362859859,-0.05744621376102807,-0.05077526974274902,-0.021037385635721696,-0.010323283546759057,0.025201818211965755,-0.0632669002979194,-0.00019486486261181073,-0.03072931156626184,0.06465082977176874,0.010652036226980568
LRPAP1,-0.07822239511893829,0.016876825575119037,0.05487296133438379,-0.019561076022832927,-0.029308662761359294,-0.04789267697004509,-0.007617034472477814,-0.05312615510276525,0.00958173905521882,0.07408968914750659,0.03738119760011758,0.051790133616018696,0.08134098549874427,0.0012062046299012085,-0.029794030987742033,0.03867083669939837,0.031814336895559285
NID1,-0.06286477833780134,0.02209105899210338,0.02432747942072727,-0.007797457822685861,0.03917110383255291,-0.03338695005493859,0.016007374349634673,0.04529827604675357,0.013736852464924487,0.00947907043822331,-0.002340416543174009,-0.026601082398196724,0.025982985710997275,-0.055908993466591846,-0.005423729772856987,0.06218518870189119,0.053006461385847276
MST1,-0.04444789787281546,0.03620452654784306,0.012186457316996559,-0.05130033985577768,-0.022079031768838568,0.008653404029436824,0.01774044174115387,0.004895243916772953,-0.01339363602334038,0.04366055781961813,0.03431808774112926,0.03119332005755102,-0.017397021076372088,-0.07314237096646221,0.05554906863264527,0.13701446126155414,0.07532353039161577
IL13,,,-0.020155351762180022,,,,0.05411797520034309,,,,,,,,,,
DCN,0.046789152663052,0.0409883895692705,-0.002123321460623496,-0.037984616866751315,-0.016446943940034545,0.013184406569025867,-0.032989751615744495,-0.005443769925832561,0.02587067727217295,0.036372410479936855,-0.01915997902368591,0.011410743699590272,0.02098863923485243,-0.03704505675950238,-0.0408731229286173,0.06344332689253372,0.004072180418726346
IGFL2,,,,-0.0118753013390486,,,,,,,-0.023049427514304898,,,,0.09486519549436172,,-0.022726910288000456
COL7A1,-0.027776335583563433,0.04688095003320618,-0.020493520081324417,-0.007378404562108673,-0.017375099872914936,-0.021820934299212405,0.03190816138306287,-0.0031234018868793972,-0.08345990595959485,-0.005022072008260313,0.012029665407069757,-0.022189267036403528,-0.028592534450995914,-0.0363033888872962,0.02022021763482059,0.01704379520768155,-0.09205058163604646
CALR,-0.08827321561420053,-0.055405838506029086,0.004432649503160379,-0.027062656876704737,-0.04174462223460246,0.05604891463122099,-0.009116015535879653,-0.06174804538155883,-0.08210367605060145,-0.016039190686347623,-0.03073094308216038,-0.013681674083958727,0.04643184460386364,0.008988957655952673,0.036371179844769064,0.06377613797908632,0.05112838623696188
PIGA,0.00380257661041505,0.023690709565816415,0.025871934125272066,0.02022586406926148,0.07031202089911552,0.012823273902484538,-0.03637442102242302,-0.029606984309663173,-0.02000979881547687,-0.05641242229335348,0.013393984763545672,0.05363717518583118,-0.014097449287877527,-0.06659408561290878,0.013214332585001489,-0.018311806022705632,0.12262005537663999
CD200,-0.03628537909469342,0.04350907895387756,-0.009131114472435288,-0.012750178926036611,-0.008188654470384579,0.07602955951829368,0.03379828466898703,-0.019980345227468603,-0.041408326030837474,0.08425900387692073,0.0028813022416951358,0.0492296937290241,0.021443264646334184,-0.02165088836712443,0.006130575819696521,0.0284514285987416,0.04164008424788546
GRP,,-0.021571866400640703,,0.07091010399286467,0.04018578698293115,0.08732891741791424,0.052363367484423586,-0.04726313554202566,,,0.05206641142439193,-0.05548277701970284,0.011452172369410782,,0.03165302325923394,0.10604455702736357,
CDH1,-0.06343133776605846,-0.038327619613423604,0.0500183275871346,0.04494576958719647,,0.11836229323604303,0.04422228751809739,-0.02260356084452498,-0.03275797540157881,-0.05077867728263272,0.06774223533133227,0.036118158090000387,0.0006324756099036486,-0.02887454463862756,-0.013871775452290723,-0.01027861233907607,0.0328137743275513
LPL,-0.04890518074198557,-0.029255319373152722,0.04264688909376542,-0.05812907420029922,0.009219304130643351,0.08854145675689719,-0.015503233873199459,-0.08146323487124708,-0.020803883766876488,0.04628755254949352,0.09392911627065506,-0.05975796697899577,0.08856068744890444,0.04946104413977591,0.015480065247398095,0.036604014529546446,-0.004637909778908057
SEMA5A,-0.031864034668516006,-0.012444270282219649,0.04224010701012208,-0.005540020938780189,-0.0032727769004587156,-0.0084537274495079,-0.0375828411135152,-0.001297241225652172,-0.006157798471120194,0.005458542289694156,0.04333398361693106,0.012545197439584817,-0.00600478046315891,-0.000894309427545056,-0.04014992463488013,0.04144800137123936,0.09491654747029947
SEMA7A,-0.04837589454991985,-0.059149773856396935,0.035138166102914065,-0.0475870485146651,-0.012537192427002096,-0.047477216614842825,0.06012960591600225,0.050454951722055594,-0.05316371057105565,0.059418400708822885,0.02434456972667504,-0.06622862434260009,0.029377718210060674,0.026449158771155137,0.09798405880359132,-0.029709966773699435,0.020199012495657597
SEMA4G,0.015882043270270534,0.020346612318646692,-0.024463570403553313,0.027555812366729097,-0.02592747170785704,0.07773122643687538,-0.04209466980570447,0.05172983781862994,0.02178635537070936,-0.017764826168905637,0.02300621420757241,-0.03238915926003377,0.026181574503817622,-0.013250299755882638,0.017560505706443668,-0.02177325418199233,0.05992207484625924
SEMA3B,0.058716756241878075,0.013207818968462157,0.0014445281083079284,0.030527761678998823,0.03834687522747479,0.04971374727900621,0.019646523427963157,0.08061294546125171,-0.02075740081871037,0.036637803295297804,0.028880577327870787,-0.016605875015634708,0.017220535709883036,0.02705861076306997,0.10554957841346665,-0.015438958243250913,0.05147517169536568
RPH3A,-0.011125662682059417,0.0734789244209417,0.006261338052248371,-0.003439764152551532,0.03270594719399843,-0.025704109776364323,0.009523795780517019,-0.010911482515728736,-0.06285043945087854,0.06068671512650553,0.049427198106177773,-0.016955265123306428,0.11272260896338471,0.011692036277385654,0.0056857050194726285,-0.029851533950365616,0.01683428340959787
JAG2,0.009552744614894405,0.0888599678317442,-0.012473728752972407,-0.001711185493081407,0.0017548533759928603,0.019460970365692564,-0.00732246906518344,0.14843150691526302,-0.04523825416367419,0.03449301191316729,0.04583907157199206,0.023594465272321077,0.05576413833503464,-0.05940694446548035,0.053356163272653266,0.026953307527029017,0.0011768607549588821
CGN,-0.031617263574329896,-0.040284850574475804,-0.02131399366528565,0.03267757238842646,-0.017562751251354387,-0.0412011396134544,0.013326045533285211,0.03557750637695148,-0.050517524767027186,-0.036971540833860596,0.0529012798926851,-0.010161300192380106,0.14427398595395852,0.14037513932048815,0.030919391694998848,0.009666931812768145,0.020940435721423754
GDF15,0.006532466524226699,0.052338979630673584,0.029837288956335545,-0.010884815116969678,,0.020799155026490018,-0.035982624522376175,-0.07544956141937166,-0.06409189016164947,0.007566798288610454,-0.041954104439386956,0.009920592577729747,0.018120635655278758,0.06729256324582618,0.07074496565119028,0.05186476993605969,
SEMA4F,-0.004153030408637654,0.016492709197112956,-0.06837463812480016,-0.018939527786437156,-0.028167144683168704,0.02203206200146375,0.029609760871109326,-0.036875685864048297,-0.06994614205809319,0.07338006958697807,0.05839074267276028,0.027212967764939703,0.06882694281594147,0.0915104485429795,0.07883291271047967,0.0016722705335075498,-0.10649728157512313
NXPH1,-0.053397827255068975,-0.02381383369549933,0.043995214371118585,-0.030274013631906006,-0.018307511889719907,-0.030306052774974213,0.03616867846088976,0.004949031643949584,-0.009314246567931339,0.04574591807749658,0.03164233873239489,0.03085998871547028,0.013521621544860397,-0.0749118494624538,0.025077521847477698,0.016080628043657477,-0.1060987925726211
ARF1,-0.0776743623113762,0.07115182206151388,-0.03049823288207924,0.01585059563741985,0.0191702244128109,0.05570138806572196,0.004558264598577463,-0.034955273184224825,-0.01632241617102861,-0.025711624185073122,-0.021438893920400336,-0.017472767906769278,0.024061117618717105,-0.030889402207859216,0.007463205844549688,0.021188430664442235,-0.1210050147620992
DSC3,,,,,,,,,,,,,,,0.03659829083632183,,
EBI3,-0.001579164219804397,0.10238695934057603,0.025768776947112885,0.0707208220428722,-0.02699855505422973,0.013746239855468693,-0.036296905703405866,-0.09020169364870376,0.019461323447712252,0.06663539297381697,0.04787582498791671,-0.03734848878175952,0.05497581826158651,-0.04754123478606654,0.006653248749818558,0.0299706577116587,0.05756584619429502
TIMP1,-0.05906474982317597,-0.024877506488493836,0.0373267042170063,-0.06135130304746949,-0.012009304295859377,-0.025118821916499876,-0.011428336023915695,-0.045555983266922055,-0.004863660957057853,-0.027786307463885645,0.0011874037372806953,-0.011160027598673732,-0.011414085130697402,0.07710768859568924,0.010592530980382285,0.04939678246899625,0.06338448657648783
SEMA3C,0.03813607791819868,0.03557285908892383,0.04058291345390428,0.007345860515581547,0.0038378721858724706,0.010059656537794283,0.008627866128330386,-0.04001123041970548,0.0011248061125085913,-0.001492076975436564,0.008373037608673079,-0.031982377476067,0.04779866067734779,0.046274694304141384,0.06713824763632725,0.024236549059505095,0.07041125807230732
GNRH2,,,,,,,,,,,,,,,-0.0113788846089506,,
GAS6,0.018840787371407996,-0.009453355202096681,0.0432897850887968,-0.03212533348162268,0.019305157248272913,-0.06300207035075986,-0.02339872961457913,0.060149752936181564,0.013164700790220403,0.02109126576200674,-0.04601217265018177,0.031522422156546784,0.06625743953920674,0.02558580195889786,0.013939358727920716,-0.06401574025978754,-0.01812150890591968
MEPE,,0.09498481640057903,-0.0065981047227609895,0.05707092344583739,-0.006533845199444198,0.019583446271401322,0.004368230014717108,-0.032303266916228944,,-0.03570939161372548,0.040021218175730934,,-0.03406188214329894,,0.014402048713182288,0.017799695951550825,-0.0035214754758456047
SERPINE1,0.002911891681983087,-0.008885187163685491,0.039343252129546744,-0.056655031542104405,0.009586054183509149,0.08387581919088712,-0.01156455843049878,-0.05955905420353619,-0.06859500011881141,-0.035362921532541336,-0.024636638181529627,0.0098605219273136,-0.06282206370355532,0.09077553817279878,0.00615449294103676,0.04032322880620237,0.05621868980794305
RSPO2,-0.01817844104184184,0.07575949720889424,-0.018169788227453274,0.0823290645132399,0.020351598191062466,0.0056863767176679155,0.01826270032037197,,,0.03337755974803418,0.02242675563572508,0.09611957026684219,0.006296458880323773,-0.08271411213748155,0.04689181272510647,0.050274218775255966,-0.013020414445040126
SHBG,-0.020422581020271453,-0.013090230544936058,-0.03338149111863273,0.03511807115676801,0.011580162381433425,-0.005522951114405977,-0.015297198752691844,-0.03016256916521201,-0.007093343322824222,-0.016642919785433193,0.014930350381383144,-0.021902533314549937,0.03808993563280238,,0.0287620146468869,-0.03743322349423616,
LGALS3BP,-0.06527445400708953,-0.07011118288517525,-0.011013187421786724,-0.00568767196810813,0.006705463324527126,-0.0006653733571087988,0.039670095113009944,0.045681903449208,-0.004143060729095864,0.07515577031078315,0.036440781604308824,0.016095111488792186,0.013635507924995701,-0.010903472266604137,0.05576637052848602,0.05779612410614799,0.07063511961336656
LAMB1,-0.044443651163293504,0.011079225794914124,0.0273206995150042,-0.05281711582668881,0.03530532166489174,0.027461245982499303,-0.02323511956904362,0.00025958254308151645,-0.029973517556469983,-0.007050447158213416,0.025414189417463758,0.029385751676340797,0.0367964390056725,-0.03359518669758392,-0.0026212718483471426,0.025314814488757602,-0.0473264747148195
SPTBN2,-0.014630238379231114,0.04445581533372856,0.005060578226895864,-0.018286540744120824,0.01343675952378702,-0.04285588398467929,0.04430147696477779,-0.020257080364872046,-0.07233935642208658,0.026452092349043416,0.0012963637577864066,-0.027468786209665315,0.03397390153191511,-0.028294403325611405,0.03218484398598914,0.01890069413907727,-0.08970748927812469
COL1A2,0.03212830953061146,0.0008151399875551898,0.04785141494677603,-0.00792799743846576,0.02141314313475033,-0.03806174937120461,-0.0326040610113605,0.008626361923537601,-0.07944612500238685,0.02257677837973113,-0.06923243472294394,-0.027405881747943495,-0.017306431303333092,-0.02770723051374419,-0.02045141286719745,0.0791188586563116,0.024676772680357117
DEFB1,,,,-0.010580194112288246,,,,,,,,,,,-0.011974198531207696,0.17075741891287777,
CEACAM16,,,,,,,-0.027767880588863213,,,,,,,,,,
SCT,,,,0.1021061483812099,,,,,,,,,,,,,
WNT11,,,-0.019637643940871505,,-0.03427704712206477,,,,,-0.01174414271395205,0.0583799671673695,,-0.021329191749354798,,0.018392515346460282,0.041518637268828165,
LGALS1,0.10755560497345604,0.0050585879859234685,0.07754523271741842,-0.06403247811763009,-0.039943741540186414,-0.005263982443445907,0.009311409571517795,0.010610304060481924,-0.058803191331094316,-0.0582812915380849,0.022337281057501088,0.016136976059589,-0.002971388310220957,-0.009453863689337894,0.03593248902192767,0.007822872433217585,0.023730488184809103
BCAN,-0.12328956065710539,-0.007266713856775401,0.049275795981501204,0.07773785941072373,-0.03710946099371203,-0.02495441331089112,0.012251183414512277,-0.04621817527966217,-0.025403398021934687,0.04420859957768354,-0.01893852720390022,-0.05859882159384309,-0.044550941268657426,-0.04657200422644477,-0.03837023103103202,0.00457419703905554,0.050509591825408845
ANOS1,-0.08147798272949526,-0.06920710670266188,0.0007264228089016854,0.024852351654324267,-0.0015186496614262449,-0.006005270162763812,-0.004432517966728284,0.045394131728030605,-0.00532039335754795,-0.003887560736659054,-0.018171399604177074,-0.002468397525622813,0.01801069695140077,0.085336709468163,-0.024109871782978298,0.052238652069615504,0.07726708538820054
