,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NID2,-0.01996218501473882,0.08695718984517976,-0.04488845112193594,-0.04930928945925553,0.0771864518185924,-0.01526282561430116,0.027334994161484397,-0.30679896080963304,-0.29555680590414124,-0.0901730917784394,-0.03434885177725403,-0.17608864162509263,0.06386708270661882,-0.016609480908939454,0.02454285096879651,-0.021946247378675097,0.048383133703214676,0.04920207071637485,0.09155769439721329,0.011842898044476243,0.019082341942530924,0.08610282061315565,-0.04979816860258669
EFNB1,0.03416330626120053,-0.010979866506594384,0.0012451196633946832,-0.015805910138625378,0.03203061937657123,-0.0016627315420032246,0.021127895661702183,-0.19308430853059647,-0.23313085766545324,-0.061949236307032966,-0.004390609651076693,-0.009217861871950095,0.0469986974594926,-0.22424649737829622,0.07843519152751027,0.10907908635149671,0.08084642619643453,-0.020065338355480057,0.07399430772247086,0.029615095567365857,-0.05328280335815251,-0.15087416396582604,0.020596737708112985
COL4A2,0.06386290853626629,0.0586927137437995,-0.08153099712107476,-0.0659282478663587,-0.052898430289837095,-0.14287525740148901,-0.061851844462962935,-0.2533068073033196,-0.44314869702060816,-0.2355025010358511,-0.03548595022318435,-0.30082379874953874,0.016948352725045596,-0.21182423116761062,0.027564892519245644,-0.025928937878800976,0.01321169613178052,-0.08585845817869474,0.05632939349567564,-0.01048461110428232,-0.017463284810143573,0.16641589057364023,0.09455334718337503
SPP1,-0.12111220145249993,-0.17980393249178922,-0.06976075088596342,0.14675489319006266,0.06564610793586774,-0.031168641693821834,-0.4332119552151214,-0.4914870494347588,-0.5801526885278037,-0.3285431320465776,-0.12370524551026504,-0.751728462113945,-0.020544544045081853,-0.5719998942239388,-0.06736795707141335,-0.11902733692929546,-0.08814743872019204,-0.13937367822125196,0.0032130176441713945,-0.10212856991431904,-0.06554315267672213,-0.45267924372009977,-0.3658841624240522
PODXL2,-0.014521122046752377,0.1250154996940885,0.07092753684014512,-0.014272749891949103,0.06978266783844904,0.0693186776683313,0.0731181137596646,-0.15405653215899534,0.004260838982577421,0.022641434357505125,-0.035178460155164994,0.29617293043391146,-0.012229735246089272,0.17526831025527081,-0.01111841606467441,0.09509226874329736,0.11474600445718121,0.08337427180631331,0.05453900989603671,0.15069211040112546,0.011011771204738566,0.2967120375852505,0.18372674159649396
IFNE,,,,,,,,,,,-0.0003671692465492887,,,,,,,,,,,,
FGF9,-0.03015683750981082,0.4471221189962934,0.058612747234838156,0.06903674371627681,-0.005765032084378745,0.09845935205728092,0.31715283501384983,0.10577654418965607,0.38503820107888087,0.17359225319010665,0.07703138919488713,0.3918871298002543,,0.2926121217048404,,,0.11409549653669146,0.11702966217876892,,0.10710952864130244,,0.25656578777419653,0.13815696359097226
ITIH2,-0.0021226129219854735,-0.00419723628272732,0.0365817727974109,,,-0.022477302343364806,0.15759419712997408,0.006881004466823917,-0.06722618463452604,,0.057354314899264444,0.016922981397434714,,0.0471960238200369,0.14027036034303875,-0.051654229335382704,0.06237669106143633,0.11721221640366809,0.0292502696798439,0.0332942868057433,0.11806085295754759,-0.1261220747361925,
ADAM10,0.07185354107057663,-0.042263863902286015,0.04261650615583675,-0.022159576701999726,-0.024926544284529478,-0.019231988510416527,0.04335769306773337,-0.016524491145385237,-0.25551088841631414,-0.034337142912830985,0.04075973193972625,-0.18020139749755032,-0.004579847451757118,-0.19836773155460843,-0.03819178195085002,0.0626163583372233,0.015640206703609633,-0.052800733584685594,0.05124020592265054,-0.06227477349554641,0.008781785070662525,-0.034378524926532865,-0.0931884017570856
CFH,0.013397677271291557,0.104653609310718,-0.06660922178996233,-0.010624447004825338,-0.009424967288286479,-0.03171021117567956,0.09049555175513342,-0.08908900926571672,-0.2689520910495252,-0.0540573108646825,-0.008487319661495839,-0.061068865480273016,-0.02280956389330614,-0.11018176321028629,0.08342473799666862,0.016540849004526726,0.09933961856246025,0.06716191465102885,-0.0023876344568283725,-0.004154376765083989,0.024518398637195064,-0.02062080037141934,0.0762647676032231
COL4A5,-0.05667669305630541,-0.05788066227941676,0.0016354940210446228,-0.005604955298306683,0.06497881961272019,0.006591108014080567,-0.10292750196053425,-0.17232952603573876,-0.34313112032316984,-0.10561409596638707,-0.03383859067366797,-0.34787070974119383,0.025814273118204407,-0.16795496111412178,0.060732350160361444,0.05577612516174362,0.15471917977584673,0.12211923473996368,0.03982872004363307,0.045241119000021486,-0.00884899163581845,-0.06984260798362424,-0.043115580422555186
LTBP3,0.06953382063930762,-0.21302203081706653,-0.030986048178107423,-0.04507172134013923,-0.029077206206567997,0.01134541662979704,-0.02247373059368933,-0.1985161606814867,-0.13044581792809345,-0.12550852736114645,-0.027471566105252,0.013360035033720019,0.0023520634986739677,-0.16141272723182717,-0.010262246263643604,0.008492007641943713,-0.13776997465627216,-0.050021968059101155,0.08415905822910437,-0.06812487393278928,-0.08816763666253317,-0.16830719038774866,0.07434808472767775
GNB3,0.014733097283702418,-0.0923715132922483,0.041514822806817245,-0.007624540025615321,0.07658856513372653,0.018235254295249134,-0.009422860742045512,-0.14185084630126668,-0.1588585283384326,-0.09574012301467506,0.10228986948496596,0.23044281399169453,0.0211732681441612,-0.07748001305283285,-0.08230475349083412,-0.023354048859073245,0.12849964485205206,0.061008149917931555,0.0545465643431098,0.02353425443644581,,0.039625384099395485,
COL6A2,-0.06902414443202853,-0.315597807668271,-0.12786926166588047,-0.026307619507430973,-0.10797470847637641,-0.09612422191451567,0.11588422242577669,-0.15825268709865728,-0.32766542020989536,-0.22579954052875933,-0.05286542430247165,-0.2541964298086795,-0.053120147454325625,0.06394934427548495,0.011964471927437909,0.0005625609524962002,-0.17933647418702184,-0.09632028411456488,-0.012351240259671537,-0.09455182689538741,-0.1187069911413084,-0.03793059183546163,0.06907842593779029
PLG,,,,,,,,,,,,,,-0.299576586683591,,,,,,,,,
GDF9,-0.03237622138913758,-0.01272148170147248,0.0490666829138114,-0.0029290954792113733,0.04111455811365742,-0.01532665780796664,-0.0443588025827754,-0.10710075927804821,-0.14586956295566209,-0.03640623612322201,0.023138869672383003,,-0.018915318465622888,-0.16179320064002675,-0.011492533916965694,0.08367660560251794,0.10695231721631324,0.06457835458890292,-0.03385809449597925,-0.00023735959230037626,,-0.11982120184543484,-0.0020126044747538945
NCAM1,0.0735095441175042,0.14298100883590212,0.15688526492256438,0.0004341731713751384,0.006019887397832466,0.11757929422752246,0.06679033762675637,0.005869196183183839,-0.03425589417129416,0.15843182846071002,0.07580614572540137,-0.040023303870674376,0.10975034051928673,-0.057441640125087706,-0.08589465832513206,-0.0201708169859163,0.1699136446412546,0.008174731228248024,-0.025859575323267027,0.11279203573137221,-0.05405343921701302,0.48311412998434194,-0.05571238939505885
APOC2,-0.07429931703993234,0.22130153600078958,-0.027142922099583713,0.01938046328636707,0.08325172663661773,0.07308887286208313,0.023595977930692187,-0.11794638297245497,-0.21807507410333019,-0.01290734036446496,-0.03530473198585682,-0.4458175990872151,0.04868435478837549,-0.0969988095484085,0.008869397747261849,0.015304003137750356,0.16025561238270358,0.07310220876946001,0.11729644950440735,-0.013514448585195984,0.014292165933062054,-0.14244440495171087,9.921995666841162e-06
BST2,0.08224570012402516,-0.15374415895391672,0.010495635352151915,-0.009384672218533478,0.08298240053656457,-0.037487210366019,-0.11552907683593411,-0.11868834396940915,-0.49632175913369553,0.043306490423049404,-0.06941423054804641,-0.36739644093386753,-0.008349825761396439,-0.4990683358156527,0.002031803990488269,0.0072256628385315115,0.058887219125679846,0.020591736898871567,0.09536919315216971,-0.014899243699001337,0.00825530601222372,-0.20149139028040494,-0.044295503778663585
COL5A1,0.02328734626090032,-0.2605132116390498,-0.1340305164053967,0.005913577753029769,-0.09460370622241832,-0.08411954648933423,-0.15669109378423846,-0.23393496224887886,-0.21441609741591847,-0.21459676076954876,-0.059590048675339714,-0.2408926110129709,-0.052368257478738925,-0.13380435081503864,-0.053900083724441085,0.07494426523984261,-0.16234526530737417,-0.11588621534882879,0.04297565295008522,-0.0792016307904588,-0.03590403412457781,-0.2208319659888005,0.11914735816675125
CALM3,-0.009639772009166683,0.44492523623827895,0.2859847044078552,0.16478471887760804,0.06049661815244545,0.14530577457842828,0.47534893874174716,0.5341657574942267,0.5751793898276855,0.4414864910772293,0.27383460415399874,0.7375073005075651,-0.06475944744535765,0.615070822853251,0.0141730406654197,0.02475938284969177,0.1967610008663268,0.20402851898177415,-0.005315105824860795,0.16904236567173403,0.15583470118789639,0.6037749009676379,0.4090137046994354
THBS2,0.06542710811950639,-0.04889766484988542,-0.01960941015938074,-0.048139181845736546,-0.015319619990163296,0.05534147532130249,-0.14346934322761087,-0.25615609312410453,-0.40884630177727777,-0.008180705179800097,-0.06430612122047834,-0.33057488824046294,-0.034714469165549024,-0.525310799227515,-0.052361203988385514,0.06629766275894627,-0.001865615474566481,-0.06060241402248786,0.017170559285241648,-0.07858173752535151,-0.04295348958474598,-0.09986111743730501,-0.18818405189971343
SERPINE2,0.10018040856637196,0.31599678745930426,-0.001158318369979773,0.08266766528838902,0.01166308738150382,-0.008667341611062317,-0.3247548077658588,0.002548633753860502,0.07599387749018742,0.04108572316315945,0.004435004174647053,0.1843745523986326,0.006470820190060271,0.16061807080692264,0.06833649102000185,0.052472042124035896,-0.055206070823917854,-0.04822231896331973,0.031000497652450155,-0.09603704592175615,-0.1889863609545326,0.06266663052141408,0.06729222134738345
EFNB2,0.056888990553159685,-0.1019578836089171,0.04313547662201091,-0.008539609115433984,-0.015467501338241355,0.039317052310400634,0.17494905092136212,0.08976035241819086,-0.015662219246043996,-0.042598269404451466,-0.06620497145451651,0.279213657659779,0.0001693166431386194,0.0540661995038925,0.028934104101334228,0.10968463535695369,-0.003923944401274311,-0.021608264532883985,0.019187438271000796,0.0336153232941558,-0.004447495782247953,-0.1190380959770078,0.19982797649947406
PROK1,,,-0.057306342266104975,0.018127634346218238,0.00023283941593107995,-0.037794347565906265,0.02308219759080887,0.0661846805964675,,0.08624650635908167,,,,,,,0.0005181181637608442,0.043573963904009326,-0.031230585483692067,0.05273182727541235,,0.14661189877331804,
LACRT,,,,,,,,,,,-0.013598505689197762,,,,,,,,,,,,
MMP9,-0.05154033705594574,-0.07662352103773952,-0.09112383846734415,-0.006143681308358807,-0.02877732907660468,-0.054453748926809334,-0.192059367699672,-0.09722060469532315,-0.2678469626599099,-0.09038610111036276,,-0.0963418790381347,0.08070270337723995,0.09747894939185939,0.21260488314908796,-0.015765072965452757,-0.12348833739578409,-0.0320400798925703,-0.032582416858928716,-0.062175432313697356,,0.09586518201719743,
DMP1,,,0.0010802627612699275,,,,,,,,,,,,,,,,,,,-0.09338319091223819,
NPPA,0.0743179074209764,0.0848126650493306,0.07044606721776313,-0.056116963630705514,-0.019350234024302214,0.01335052160183074,0.18889210772863568,0.018524952160590327,-0.03635231325267747,0.040016045721242705,0.02472881287850402,0.08261055189022733,,0.005345210724281618,-0.05207421694087296,0.04117867447750717,0.09094570540836508,0.12496046099782615,-0.02205839807198936,-0.0006895038295329425,0.026697751345870525,0.08876151447306599,
APOB,,,,0.0528731290250092,,,-0.040444743239297636,,-0.06607156502395763,0.059818920272331516,-0.022545197894941436,,,,,-0.03312639717158835,,,-0.019796937660636074,,,0.04908614024260328,
C4B,,0.1000178329696276,,-0.03188908818702956,,0.005037932947348089,,,,-0.023068778676122226,,,-0.014264410322611297,-0.009789344866016188,,,,,-0.005966895254600969,-0.007667694604316117,-0.0153562721223411,,
NTNG2,-0.010725374980949956,0.09457561872798702,-0.02791910763001412,-0.023967946533158896,-0.0174301294565046,0.053904159833780815,0.08583020707940626,-0.005383695516101279,-0.028611023884789043,0.003202647579501025,-0.013303858351387208,0.11099435956890723,0.009132698868981977,-0.04433662251248686,-0.04446963372445121,-0.007382771910772519,0.03265658780532227,0.054097458984153766,-0.009165308808055253,-0.06831441919697162,0.08098760275443384,0.2389892091604001,0.12847312527916505
LAMA1,0.08206800236804794,-0.04847874958683419,0.042349536909406786,0.014366801528246008,0.008476711714448961,0.05209529586158868,0.09528510492927258,-0.14729245694295307,-0.4731787207359878,-0.05643259469787331,-0.12225453494600089,0.12281547747435874,-0.008191301991243533,0.0010801533581786646,0.004612657970807686,0.06923605149285211,0.13117687492097668,0.07793882484574216,0.05189596018352437,0.043076000214890074,,-0.043738499753648914,0.09952029064506798
UCN,-0.03912514223196089,0.002748666479828031,0.016205582910336705,-0.027192987067545325,0.10808529996601653,0.04495048199434443,-0.0500320164858388,-0.09737284818206011,-0.04435887320959298,0.009891748657249677,0.054429198880502516,0.003743978114258048,0.020291060711216675,-0.07741597119447312,-0.04302550645058444,0.0027894002118785018,0.02487017520401514,-0.007935606604260442,0.03216628497169003,0.040766876824854484,-0.016339976390779488,0.00178138357588273,0.2223244122945498
ARTN,,-0.03730986256999897,-0.013268700296751618,,0.04634439987692935,-0.024764728119887443,0.050853720013176014,-0.0139811149761646,-0.08260848646935869,-0.030315201461287102,,0.11514089255600353,-0.030832345872212858,-0.04962011709160156,-0.009650797405396518,-0.018948522483150647,0.035569805176463236,-0.02673950380355205,0.0031177562288607374,-0.018839192656479837,,-0.06656783195314868,
PDGFD,-0.017565483869540623,0.004984880791523724,-0.02352719869045347,0.016990248534335322,0.0005165958214156823,-0.013407355737297354,0.05339545756112114,0.09011793788067841,-0.07698191478965413,0.05155859156892679,0.030797163334395104,0.00047041290673742697,0.11159290119974903,-0.17214926738518074,0.014730970939657402,-0.01347287104483843,0.12063144517162144,0.03833299952407984,0.07254737900732411,0.047107507487148655,-0.018269588570665043,-0.21848964303969362,0.11838925881575732
EDN1,0.002304675692070255,0.2302455645898155,0.002992609690716308,-0.021389957441517452,0.012943043649036763,-0.02041974332184672,0.08911067112067295,-0.05700645705029346,-0.14752428237519816,-0.12184207201320382,-0.04606218469209513,-0.07573853812542672,-0.00456140639203477,-0.16083573075864527,-0.015678073250452187,0.06190901011997938,0.03595971846780567,0.01862003243706698,0.01181133176896322,-0.04578388598389047,0.0539330725787826,0.28205675639513317,0.15501669110343158
ARPC5,0.010872077868579844,-0.20756758710630943,-0.09998877238632381,-0.0589142385226958,-0.052178796362325905,-0.028653576181917093,-0.1951946560230088,-0.20535189531663198,-0.2903059052411594,-0.1201187293686962,-0.05354652327264343,-0.5318028765231549,0.01733429107639495,-0.45686351317373036,0.002425814410847804,0.02657814022984265,0.032747287915376046,-0.003909399055224909,-0.020818838245225506,0.04703097493241611,-0.05226447091000009,-0.1654820399636113,-0.11431060193265553
GSTO1,-0.09411346824428556,0.10584123509871138,0.011082196287422897,0.019798847335958186,-0.0005501265164673203,-0.07506923376354573,0.05273661626102461,0.34117641574038676,0.5241286223316955,0.05120504850757609,0.15569891091594745,-0.19395131970287696,0.01531721874320016,0.3355048343214339,0.12856038282482127,-0.04858946711500899,-0.05255691182756494,-0.023363583766999093,0.02772989002910476,-0.06740710157338087,0.004659807041565771,0.006296700025617713,-0.04490945445827092
PROK2,,,,,,,,,,,-0.015817670140564337,,,,,,-0.0412002730433848,-0.04983354634660255,,,,,
SYK,-0.01987363662934057,0.046240940067204625,0.022391575274377674,0.04176370681947014,0.0930644027686844,0.0037409899928271635,0.004064656716108986,-0.01954989245359937,-0.2046345991108698,0.07588974885910432,-0.05741767477915568,-0.3010348372267075,0.00261611153092701,-0.1040250677419691,0.04703097164072205,-0.05914597680974005,0.00773917350967902,0.03942040468845156,-0.07111746100985358,-0.001918665197143867,-0.08391589921970817,0.060385301190256126,0.020587941342062602
