,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PON2,0.11358487749181533,0.030645613114951047,-0.12670555417601664,-0.04359315435872734,-0.05704097763432607,-0.10024034111016955,-0.06714037813566012,-0.09853910840030462,-0.04694830780754878,-0.1662095218827998,0.017455032566956984,0.17695778740086296,0.12511452848861515,-0.08717691018992528,-0.025713851642280613,0.09340450406358239,0.025864547546096985
ICAM5,0.019470507666392536,0.03704101609182191,-0.021108723163703293,0.04083985747721493,0.0785172074445199,0.14627369812292224,0.0705526179973553,-0.027954059941370096,0.1324425035541323,0.176452666767738,,-0.03340926449976484,0.06429823638785666,0.1396102144873914,0.0030323458153513807,0.06157410498628167,0.22636389168600496
HPX,-0.02672026041153922,,-0.013876309735469416,0.04732706829243375,0.06634637410787246,-0.033367469721077556,-0.02480355984850739,0.02188187166768055,,-0.05889401153244252,-0.027100028422606993,0.022733795232342126,0.14351558702784062,0.07266552475823441,,0.003439484860281675,
SFRP2,-0.008547166850201217,,-0.015424737468807658,,-0.07949594835109997,-0.018287453613356274,-0.012096416578179593,0.02044057303331713,-0.11105294592638476,-0.008609334791210246,0.0026799976048265356,0.020701867324354226,0.03863884649085569,-0.03445533787459983,-0.06265400794934635,-0.10511202429098229,-0.03641068117394928
CFC1,,,,,0.017910139773386995,,0.05215021570215834,,0.14271502795970628,,,,,,,0.011660334578860546,
CD70,-0.019263086010240495,,0.04169294324995285,,,,-0.0008427879498812315,,,,,0.052020784678773184,-0.06555815513875544,0.04337146872647906,,-0.05352994841888521,
HP,-0.0572199958202517,,-0.028514177121657724,-0.007755289089282346,,-0.005786768544720791,-0.036052651001519546,0.015759527974629636,-0.06135244444745519,-0.03580504205926707,-0.021208706059814505,0.05856679308575767,-0.0016131544578754746,-0.008106886797714718,,-0.01751074791909607,
CXCL2,0.027581860833764953,-0.014534607742135193,0.05751709805291829,-0.02386280329160039,-0.019609143925150254,-0.059274095258632024,-0.050101161087874775,0.027176454714265736,-0.12250214096446829,0.023534206107950695,-0.04863888855298823,-0.027415668173821562,-0.04944655900779362,0.02199977701256138,0.013316962944130612,-0.1022064438892856,0.048733225842719705
NPPB,-0.029864249741277347,,0.024410607392117645,,,,-0.027320369077874343,,,-0.03260324706087955,,-0.018970610829403888,-0.025109838119186257,0.027852862126094103,,,
CCK,0.13010523488388964,0.00828016193696254,0.04330936761532586,0.19872732499253065,0.09427828017365772,0.13448565674690877,0.18900813437064573,0.06982270060351092,0.29839249055128564,0.29259754781148006,0.025068572252156415,0.06828217266766226,0.1551919117441351,0.07999932891889333,0.09496721079775162,0.16095267926987988,0.21205104232044183
SEMA6A,0.06390084266365609,-0.03406775920133024,-0.043400134535877564,0.05847833087081277,0.014924599272233585,-0.07067160375036996,0.046535667159309776,-0.04565539556299343,-0.036294228895908345,-0.2466164667738808,-0.05148746212662625,0.09463279081369824,0.028703123278684815,-0.0380988386533313,-0.015608307000165498,-0.03340676042938886,-0.10302325981190866
IRAK4,0.038291624324503754,0.013762244789304916,0.0018969146686950837,-0.054031543145979875,-0.04248677266083109,-0.09110630024609513,-0.004754489245815521,0.021141725388458484,0.02249550764496464,-0.0757310587395431,-0.03338668896203441,-0.04880205762720404,0.061889304651848484,-0.056625015481470926,0.05371110985755472,-0.07105311161105624,0.042969386256671536
GSTP1,0.023510213308129278,0.04494093764757948,0.004670347084846452,-0.0475478100984724,-0.1335079028033857,-0.11269678628945388,0.018073634900687367,-0.05999137088687861,-0.19543536839168285,-0.16704698611407845,0.040608287174169394,0.06420695244401006,0.16228690405032445,0.0007060244808494046,-0.04602586447057172,-0.05381567460579538,-0.041949063937420386
VCAM1,0.00268675864258376,0.03127181861585736,-0.06864812924740893,-0.08579558801322046,-0.05841160392967683,-0.11376657039001338,0.0701715118802845,-0.01901558828826708,-0.07848187903983023,-0.08389774247509559,0.12653588678180183,0.030500086915926206,-0.03692352173119266,0.011416448810501289,-0.007508381501225709,0.016994445173475002,0.07163168042286434
NXPH3,0.07276522115921444,0.0027786051419679153,-0.02145922951262837,0.04179363007943521,0.010464807783433595,-0.041041997874790986,0.053659262995716744,-0.021572806660390284,0.1391305376693779,-0.025836697731497816,-0.04358507192883101,0.03640496378853337,0.12824088546862847,-0.03183594232132591,0.05132678162237806,-0.03307991876410376,0.16252600481709364
MTMR4,0.027791495683472865,-0.027681248408059397,-0.008087188393555215,0.0013022168253950621,0.049678699571440915,0.03935497095284077,0.030923067608081833,0.08316618982068949,0.09853562377097533,0.044752173663112106,0.04008191810712354,0.04821741603928755,0.076369055944838,0.047725156259048454,0.08417954781638541,-0.008176695299954111,0.15639738349647378
LAMC2,-0.023440313346446796,,-0.010608364223982831,,0.07306337699892089,,0.020592864570106346,,,,,-0.05936918212983418,0.030545273654644427,-0.028923092833317426,,-0.059157400749840425,
IL10,0.030078543706342355,-0.0037501673583642237,0.037804046081804384,-0.00826508777524218,,-0.030068204708272324,-0.019255815328162014,,-0.07861698405181801,-0.029184541344473677,0.08706375815627632,0.09331953081918738,0.12765626707936772,0.006609661115151664,,-0.059904022556382,
SEMA4D,-0.024759793881067457,-0.007621640009877017,-0.061061793254486525,0.00764297103906761,0.035947763997840665,0.05394701280292076,0.05658030499467022,0.010165729733600675,-0.12937398956068263,0.021705096303094727,-0.033638036295796814,0.12264982844702373,0.18921389173408185,-0.052292070903663966,-0.03649636244937282,0.0452242551231825,-0.08568363723387551
TRH,-0.029538054983623212,,-0.03210507360171161,0.019640666586661387,-0.07266000423339466,-0.030071401122762183,-0.0839838524736102,,0.009942580440940313,-0.05448676954212803,0.04528001742171053,0.029993595013885422,0.1053239683686012,0.11823388524844747,-0.038196068261689246,-0.06716269239710894,
SEMA6D,0.0839050004338721,0.010820904616788739,-0.0524671574926467,0.06351284774718273,-0.08746143043165493,-0.016127891930599346,-0.011145760430977081,-0.027986698500930305,0.04715439848433321,-0.14373294817408988,-0.012822871982376235,-0.010471587401913555,0.039032184879028986,0.013526374151466675,0.03904151933134908,-0.09126251671364853,0.011761313706643685
CEL,,,,0.010806356933285391,,,,,,,,0.025027892746046197,0.057286369100122254,-0.0002794539968183472,,-0.0019100256623659426,
PDCD1LG2,-0.04313972049566542,-0.025942924407478654,-0.03454245441061222,-0.009715202608477119,-0.02426114180464851,-0.005485021925967415,-0.01247007145647644,-0.06447486973011546,-0.09493829833694746,-0.049923624499638476,-0.05169929541432561,-0.005767319814746669,0.030115982136788236,-0.06326478431505035,,-0.01608618975133345,
SPINT1,-0.014957042571059382,-0.037008043862049415,0.03671762865248997,0.02291426949016326,-0.0118097792368819,-0.05714443118733168,-0.02182043215212485,0.0639425015212324,-0.07873555335733938,-0.03419616226248963,-0.05763665696567602,0.09329026071458191,0.09633748007292109,0.07052914744368048,,-0.0546103162092254,
CTHRC1,-0.0045526012198181965,-0.020791346420959332,0.031031220948831855,-0.026991526844391496,-0.10432823932174279,-0.08875489656935619,-0.027327018854375554,0.0835929434241885,0.04044272451519248,-0.05493051645377413,0.1112445189153564,0.12533382194849896,-0.007390600306535034,-0.029252963707288283,,-0.010995387235744645,0.0021873781262525894
PODXL,0.014332496193103755,0.019339074737118357,-0.06362318814355378,-0.10683137488943405,-0.0020513040646365087,-0.10753112828143249,-0.03014639571282469,-0.031808134380119,0.07817630025521748,0.01605890558603279,0.029712889858238018,0.021423079907697755,-0.02893788138087381,-0.003673971505575294,0.05053808586948683,-0.0959623322637447,0.07672538111839348
JAM3,0.023541940352118807,-0.04368815135766026,-0.07200900405133716,-0.006554554194802215,-0.06101151431942371,-0.07141895466478138,-0.055462469296106105,-0.040247101767371736,-0.24886796501447525,-0.14429188419178826,-0.02586625501919564,-0.007026105413688904,-0.05515274738674663,-0.02669709930439365,-0.004365988285799356,-0.04397370116246598,-0.08314606212112467
TGFB2,0.03628574109957107,-0.05048551271972544,0.01282528764885875,0.05964507275253698,-0.024972416489864792,-0.11134220354998862,0.023784875551885052,0.0017186368686730109,0.059186287932057484,-0.027991241543906215,-0.030574302453144787,0.05579439191726182,0.07248917251470319,0.013478557052393147,0.03921360667534731,0.048906895474777265,0.11304375687167892
COL18A1,0.02361909675394942,-0.039801376128497816,-0.03509901004373579,-0.005260427179667662,-0.054893673301797445,-0.06821189225099183,-0.07283176731745605,0.01654703878741352,-0.10714536932062134,-0.04962238817693636,0.14087450706254673,0.03176836500406186,-0.10299382213995621,-0.019841570557847302,-0.022053200631092937,0.011246276828479649,0.0818917932909938
NODAL,0.02803685711316279,0.011297708695358226,-0.026672954567572595,-0.015212800954864804,0.011797520353806282,-0.060386092056610795,,,,-0.028526718508238486,0.0001528473936641077,0.03754090892808084,0.03196816939162682,-0.0023928782068163095,,0.039636758552960685,
INHBB,-0.021088655644113934,-0.03561377789373281,0.023671460327505094,0.0001478539937352453,0.0072437084199149055,-0.0904054044235281,0.03897958329075112,-0.02032309676021635,0.041425625523559016,-0.11819942267538373,-0.006867740395741202,0.0558359846507114,-0.0576253910728993,-0.02375835458289256,0.053602880690679346,-0.029825086360941142,0.04279678670667257
LCN1,-0.02344031862061274,,,,,0.018821200836774486,,,,,-0.013508369850493297,0.09948280905527643,0.03423912238322415,,,0.006083880380447461,
ARF4,-0.024597122920561515,-0.014655784058221202,0.031833072735128955,0.024403401468931597,-0.10359269429645968,-0.04506299940209315,-0.01051004202728477,0.015482401094222747,-0.06155583163365303,-0.23385735776490554,0.044525710002103945,0.06529851646409414,0.1344671237839322,0.023863675181577785,0.035612874845590815,-0.12355128619981437,0.020149602057329026
CXCL14,-0.0157093262806399,0.016299084812814963,0.07222542365026041,0.16843648796634664,0.093453355290042,0.07607429156788437,-0.13232069573911953,0.016101067230475104,0.07610730850040431,0.18575714927914216,0.026587552204149587,-0.06544122955984419,-0.10748067910397374,-0.06761034244970267,0.004390409839205845,0.12003128157924885,0.10600205984620682
LIF,-0.04000024708601203,0.002304645960263786,0.07033515552081829,-0.022346741250733423,-0.04515367218443576,-0.07384858522396087,-0.09698851611026266,-0.03590559381578226,-0.07083100855214516,-0.04086123948033136,-0.00957594578581559,-0.031477986277188376,-0.09393199869465065,-0.06661354204784205,0.04315322237344569,-0.1675502585551073,
IL17B,,,,,,-0.033209174358707995,,,,,-0.04273491987471163,0.07538071655509897,0.006394271104396046,-0.06563932867721357,,-0.007654364096656475,
MMP1,-0.03231634995909771,,,-0.01939224414685202,,,,,,,0.029045515504004908,0.002104548087783127,-0.024963595211944616,-0.010609039952988454,,-0.05542182076940396,
MATN1,0.05993941931531762,,,,0.0493620347098489,0.0887517203463485,0.048427298842794786,,,-0.026546084649917423,,0.10482493205836002,-0.004590511560834937,0.02765299927302763,,-0.03342583731232479,
ADAM28,-0.024408570933911956,-0.044888168056424295,0.007478722933414872,-0.016870542091823922,0.023019862969307085,-0.04163698566000922,0.011595050596925805,-0.029018713825695427,-0.1204016049777908,-0.047141824034151264,-0.02284120123839794,0.031658016857851426,0.04119347793077469,0.05282489142020729,0.009228967973364127,0.04342902405985954,-0.01312926920465227
TCN2,0.0308287503025388,0.006451712942544544,-0.039388210666599095,0.07538440064727928,0.0008966941686394523,-0.04402902398574109,-0.02512520283348033,0.025319046359899858,-0.08148379709438186,0.03333645520521447,0.03135943631883612,0.045566050874347785,0.033174174670183285,-0.05774160676799958,0.038651519208471354,0.025770722744228404,-0.07625071395707712
THPO,0.006281883156020887,,-0.0274765760811951,,-0.003953078381174844,-0.020219499690135017,0.02217502413098489,0.011194174519073466,-0.06178124448980644,0.0551310131827271,,,,0.02369729979037217,,-0.05611136293398063,
CUBN,-0.007742024539200514,-0.021977752161512827,0.02901498263289283,-0.002134464187563453,-0.0009920886636686675,0.03402055173971629,0.024320397026659793,0.06903096146123508,0.007937117198493611,0.026681083826950017,0.05596788086717566,-0.011389979970573186,0.07285102998409618,0.04611647738218943,-0.02503426608689068,-0.03227858188436593,
TIMP3,-0.030065127737735675,0.022965695805506177,-0.02596463524501267,0.111684153248965,-0.008379190952131806,-0.09436707504343804,-0.002585010734694491,-0.025200436934013682,0.05996878762792167,0.033739878112507525,0.12837264565496806,0.01594606102714607,-0.011453782668138035,-0.0845150023030961,-0.008567310439614641,-0.015097147874415379,-0.014154226820658946
PIGF,0.03794042567198113,0.03334598835538028,0.005434431459582034,-0.02049029008020457,-0.01186317722039313,-0.05774127973556105,-0.030008723286004384,0.0311555071169066,0.031000356314824635,-0.039132190663696824,-0.01630056483505518,0.15016462539849526,0.1716938189321126,0.013573951917923616,0.09841831410420226,-0.03447303081413092,-0.0073177221266086225
CRH,0.022689599801777836,-0.016753416659044805,-0.015276367976208106,0.09429305927624097,-0.053660112475047386,-0.030921294571814775,0.09470156816325931,-0.010650189424570305,0.07008451203458989,0.041632340311705124,,0.06991032607039777,0.037645208822309276,0.028768614480449088,-0.0445138112268464,-0.017149515453123106,0.252784340717193
BDNF,0.00972054375974636,-0.0149869176244395,-0.040970327857425805,0.028276890183848897,-0.024453545137538793,0.12959056660870646,-0.03349062825524595,0.06860819305324006,-0.012947958741101908,0.06523192667685514,-0.03290238510596528,0.06525964683246661,-0.02372855530723071,0.029449131144898884,-0.0411713746363139,-0.1253915549534677,0.2504294233197262
CCL5,0.007083049740500411,0.025360890539846796,-0.0268617044276429,0.019452273974151137,0.03425234114867328,-0.0456460365598359,0.02366962807643331,0.014820053859990117,-0.06100392640217978,-0.036012960279551774,0.07955438368483729,0.009283060272988766,0.005299008300364925,0.002755373656429601,-0.05486523660746018,0.00315587860503837,
GAD1,0.06720648154532265,0.0008503934232949159,0.0020868651409442877,0.2093973431806771,0.17799603756034768,0.09507982409136968,0.2009491259838649,0.06258166932459226,0.32330767723309134,0.31004021196024634,0.006965044976592975,0.1297289583333938,0.11491856972141495,0.0939639318598238,-0.025045768730423242,0.10940507566022199,0.27639900380338395
COL14A1,-0.0285789176552162,0.05944412408555895,0.032676991099848174,-0.014188577774566878,0.024165141750536124,-0.02486056932627009,0.0010339061529567274,-0.05080628260604705,-0.07108859666691157,-0.08060873934190624,0.08659719533588651,-0.007304563794411532,0.01623020587677341,0.006178702555684183,,-0.011041198676059008,
HLA-A,-0.08824562766195888,-0.026225252710229276,0.02830422139759732,-0.16341481980914968,-0.13768995791532718,-0.11073884036223165,-0.1255893722751683,-0.07154698899718229,-0.288938774123297,-0.299399275908609,-0.08133034944819742,-0.100223320695094,-0.23280111083273763,-0.016317346163618004,-0.013284227974143064,-0.1460789754629806,-0.04441112567687132
CD5L,-0.027463120856123378,-0.03709046029417334,,,,,,,-0.028945573678995584,,,,,,,,
FGF18,-0.024849160579828063,,0.012044922194153918,0.07114987488361751,0.07667315591809094,,-0.011017934150569461,,,,,-0.028316393966403033,-0.002779621808684241,-0.03425856739047554,,-0.03511601257489103,
ADM,-0.09208393725977009,-0.03271309269349805,0.083966545030175,-0.08490454456560953,0.04010181062263329,-0.05326037945045975,-0.1377567979235999,0.024467150669593457,-0.05663859073917835,-0.2333726284847258,-0.000706927498135338,-0.10609545009580287,-0.18055419917010188,0.029749148381956945,0.046104837418489496,-0.17442468278788173,-0.031185203793326607
CCL15,0.08161519142190005,,,,,,,0.024074803813081726,,,-0.027100042600766854,,,,,,
GNAI2,-0.004891871665788335,-0.002610220078780584,0.004378238905205208,-0.10889393641973308,-0.06891644971489189,-0.12080878709140637,-0.06625651436014032,-0.015867597167859494,-0.21115172379620714,-0.1616845060893785,0.05024246170194358,-0.0410848596735235,-0.04362118154620114,-0.0551551115979523,-0.0801556951196237,-0.04680921431041644,-0.08616882590464565
