,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
F12,0.06082696533651057,0.08495286828495922,0.030948276141171797,0.07940941317295648,0.027902212086485113,0.23706704593162287,0.12320955939430657,0.3038363758982318,0.053507860336684025,0.024702633059212747,0.16684580414995334,0.09924720161002139,0.026385921953644545,-0.07351700952978713,-0.003947522218851628,0.0004971513876956455,0.11559799990780832
S100B,0.07192507745180124,0.11012295223611504,-0.053222381255474946,0.24599168867366675,0.05865728273637474,0.12356278907841081,-0.21779897334658208,-0.46829741149657517,-0.09094215286246721,-0.08176957512514885,-0.3142997965879997,0.24801408973714797,0.10578829732783239,0.055088496723624605,-0.019907476672814627,0.08852866267424502,-0.2619164339960481
IL27,,0.01195408287184474,,,0.07825025315077665,0.029890171167662006,,,0.060908792433879845,,,,,-0.021659347294232127,,0.06755647076085712,
CD99,-0.21733577792452363,-0.026716064352005905,0.028919665221370943,-0.023005756875747733,0.035063007481348524,-0.28544181263229906,-0.2651574301646356,-0.5361484944740077,-0.18096706797855835,-0.2178967464381607,-0.3608793649058671,-0.33020819114385946,0.03742925933197869,0.0627979984609897,0.1561949638079249,-0.05352482792870125,-0.29289343540771245
PDGFB,0.18463268789522835,-0.03459954320507948,5.595774160239046e-05,0.11219642811702263,0.04691080829524815,0.0792191733650705,0.07149250565283201,0.06712375800638617,-0.13268639517441555,0.0418290243396125,0.09883637994847928,0.13958106536492673,0.006885620746982083,-0.011453282711500375,0.0179071280810643,0.1119930212622938,0.06138646613610988
CLEC2D,-0.007681210733906514,0.016462137796091823,-0.00469102283668311,0.02227091841035937,-0.014980715893746544,-0.11641544369157132,-0.17145196567611373,-0.22402917891122062,-0.010672942379063792,-0.058144786826228756,-0.06585248746384674,-0.11367813506586716,-0.022655739469620205,0.03924412986408296,0.03950685107025036,-0.10474907711260979,-0.047176349529798954
F8,0.010857348598438565,0.06825352053152059,-0.019891644689136612,-0.0024791840810396127,-0.002902237097207889,-0.07719035531595413,0.02026438262974858,-0.09949364725426062,0.005672206664266053,0.011207364280979933,0.034008765053612625,-0.041798184583997755,0.03729643530945705,-0.0005499082254939568,-0.004253029537019953,0.0017427238378804044,0.18546519021930807
C3,0.02890319684488258,-0.02728632883511446,-0.06097255624565706,0.09007368870401283,-0.03314106714043606,-0.11184711162239067,-0.172418478870657,-0.5277240689570635,0.07777606587005,-0.1061988200699758,-0.4071562099377525,-0.12506763120267028,0.004721443371163289,0.08717183167327805,0.09510962313332309,0.061275298153583214,-0.18913729396469828
DLK2,0.20254312116237336,0.03420226697798669,0.09416886420527783,-0.012710502871263886,0.034335295835799876,0.15054203690940007,0.06884200294007382,0.07100524648384963,0.005799226350884333,-0.00992162418699714,0.13686074141548335,0.09942616337764164,-0.01433029105667326,-0.020691021028037524,-0.04463784147360416,0.0420406138428895,0.12636346668050707
TSLP,0.012382282545174952,0.027180535457212576,-0.0009664694185109216,-0.05951067561740975,-0.0194757310842641,-0.05643509462964507,0.006723685653938856,-0.2780826065298899,0.07486038475518123,0.02280304782238013,-0.05546937193320901,0.00930246692299851,0.007896133152415817,-0.02645828919375074,,-0.04190686556953422,0.030278993209412915
OSM,-0.02560479498747835,0.027766475847020317,-0.005744325029765409,-0.031035857471931307,-0.03579985972476754,-0.13682311276929812,-0.06399070756508864,-0.2077991233561319,-0.1759492310271722,,-0.2358003168061879,-0.0918664703713743,-0.007758589554258876,-0.012128023356780693,0.1358264775345131,-0.12505916740062184,-0.048780405548575365
PRND,,-0.017870064988406306,,,,,,-0.023875431088576135,,,,,,,,,
SLPI,-0.183363483423994,-0.0033458289748298873,-0.031213930836588615,-0.07028054412216188,-0.001963173722891326,-0.0488408491257932,-0.07920036756545011,-0.3449452470922286,-0.06734130115734449,0.014830066943427348,-0.11094086901769211,-0.08964148554720862,-0.03655270995100889,0.026811907474605767,,-0.05857703110237557,
AFDN,0.052922208388042395,0.03637088568368604,0.03551933864605489,-0.005497331435807666,-0.04689746311430334,0.025892769458750575,-0.037332715617607176,-0.18054616383719435,0.004061723912088595,-0.009099443357803686,0.09882123153089645,-0.1278303129461071,-0.035130267017240896,-0.0764193575757187,0.05574505922636123,0.032130521864544216,-0.09083618970179053
KISS1,,,-0.011917750762035452,,-0.052130627349604275,,,,,,,-0.002767154372536401,0.03863538249773106,0.040677786199628536,,,
ULBP2,0.01624187623863686,0.049327463284229364,-0.01146252914959509,-0.006103837806261939,-0.0342562972833905,0.15101770791678046,-0.03800033600706282,-0.08681547334521605,-0.01809060261351535,0.07407063958744058,0.23686448369787896,0.008755512368062776,0.07048968773852157,-0.04489233785822797,,-0.016604404724178522,
ICAM4,,0.0171861585270724,0.011982885684489089,,0.058792026056755535,-0.034510821997843125,,,-0.03469364268878819,,,,,,,-0.04295217116174926,
TDGF1,,,,,,,-0.006819573094041039,,-0.007073562556293862,-0.0237354443750869,-0.03650998062732493,,,,,,
ANGPTL1,-0.08739098412287542,0.09094447363948822,0.044205022148164456,,0.011745252961161941,0.04220448954801652,-0.0005482500293887679,-0.29777063968551537,-0.04149906177633169,-0.011053991371626002,0.053976409793104425,-0.004705701077223776,0.0061297282960380665,-0.02998268108195681,,0.016137626729969504,0.1348010823282882
LTBP1,0.02435384868613681,-0.0049119527840724405,-0.05787684458570384,-0.060407878908951454,0.03848204566642191,0.024628473831223532,-0.04431463625138994,-0.061350563242963535,0.07918366620357496,-0.054535513100904556,-0.05880368358577847,-0.12395062487543963,-0.006439484096918065,-0.008875598601088814,-0.022704002580401107,-0.034086144920693125,0.1456628413725726
CD160,,,-0.006814767167333353,,,,,,,,,,,,,,
NTN4,-0.038106105151403724,0.014784149803643912,0.01219913995649378,0.11370508184292234,0.11662244914936137,0.2088217727387267,-0.07409067384450521,0.11866156817719435,0.07705231520914715,-0.02669428808026384,0.2797663376096402,0.13589450063963954,0.038433968937240395,0.04300074219738842,0.012474139742238223,0.025885458616185197,0.12185704018432483
APP,0.02962443665467316,0.05754408085888478,0.04959603807988502,0.13834363071921318,0.11491682410697454,0.1793850249393602,0.3098607497600528,0.42842011352401926,0.2509959418916017,0.007555905491450648,0.3669264336334426,0.09230568283191215,-0.0456154105057232,-0.005965514643979423,0.036467069435336966,0.2754449589082434,-0.03515302299238678
RIMS2,0.2819705477177953,0.10605742150549932,0.009439163401227513,0.1816159420383641,0.02402191096924921,0.4551077046234267,0.11915606211365637,0.4261512018369024,0.1478147939706231,0.08709450339066802,0.3300893114353455,0.20612974685158642,0.043341305494134945,-0.030025879876440176,0.062407056490392944,0.1947969557432169,0.10853856564837393
WNT7A,-0.038842329777456414,-0.003759396515585065,0.0018817026358760366,0.010303230099668938,-0.014719699047729427,0.03294590823439987,0.13790610277474616,-0.07615279224586316,-0.08026152221246581,0.0057198553185167445,0.1718509357214711,0.005430588700040631,-0.026753180540713007,0.05527146215187399,0.06790841641322487,0.018263198696899914,0.06046247419805284
GAST,,,,,,,,,,,,,,,,-0.10041236845588947,
GPI,-0.0437670821694192,0.04548584381320495,-0.00827887709135369,-0.1690958772497224,0.0035998165126259435,-0.2015869456500036,0.2903049921645632,0.3692319188768705,0.1630984767406517,0.07619949818969918,0.3751512980644026,0.0998244278723038,-0.05583892325877463,0.08138667091640851,-0.08884150940848895,-0.04517050220168696,0.15478497317717332
IL1B,-0.008698619688474251,-0.06885834436797968,0.0033341866714111826,-0.010736199899716073,0.025335676732792377,-0.23290306631909652,-0.05474263428828704,-0.2109636685119148,-0.2492218057587252,0.001155305105259749,-0.20277719077685977,-0.07692603090271574,-0.011936307685820876,-0.04538052666022,-0.1076873591637035,-0.11456241646684043,0.028320245791768686
SFTPA2,,,,,,,,,,,,0.05014688560564332,-0.015747226911707712,-0.023175815027214577,,0.0076127764124633655,
HAS2,-0.22404711465224156,-0.03378821158778586,0.07106356308020986,0.023647316868492634,0.03040418198766708,-0.059532281650915134,-0.2740916023704111,-0.24395188501530382,-0.09689042154190365,-0.05595077760838087,-0.07998611059820966,-0.06793045936428221,-0.03520374738448866,-0.08625793180398329,0.04219536158594431,-0.024220186137273333,
IL11,,-0.013282740413896724,,-0.14165707714329087,-0.015081450391792504,0.058646415068033676,0.06900409762032175,0.05253760958533681,-0.042004503844643604,,-0.001618298198161183,-0.023164077598995865,-0.016063393574056162,-0.030345539737678694,-0.00924954884616399,-0.0365202400414777,
SEMA4B,-0.01587958814127856,0.031434345956133196,0.018837101169560777,-0.05942758400937579,-0.010126572277338805,-0.10128713814214654,-0.07621395597638249,-0.41855590371953333,-0.08180872706229178,-0.06235607673024006,0.06091683555429834,-0.08103771561285862,-0.006900250038647733,-0.05398135155457205,-0.023769299183175822,-0.011631902989981116,-0.08012703174742272
FGF12,0.14199091666187902,0.13315008507263693,0.015434187263507254,0.18849887658016892,0.08011029468022828,0.008977597489391328,0.025468834619554646,0.49588340233640926,0.23929192366473961,0.15292130048113398,0.3990218623527172,0.28389657649254557,-0.04802553010807599,0.08788560611272202,0.1041300043871081,0.1953607069417176,0.2524209180483619
CP,-0.0019971958031613168,-0.007046712661023557,-0.040387701333356785,0.008116430828546597,-0.0011920529537644603,-0.1766265133829256,-0.17757322179453525,-0.32085342194776306,0.061338933439191695,-0.04946221707847296,-0.35643386789960835,-0.08661907136284987,-0.008815979890963688,0.040785355664042205,0.030029650336449498,0.022032175584355905,-0.07347077359964149
NLGN3,0.04801139854484407,0.1451569578559,0.04412468229084812,0.14020453064174704,0.017984593449586115,0.004514093408534655,-0.20211670724814648,-0.3685296936822079,-0.03340555851019356,0.015953969390287863,0.04024632545544219,-0.0924867343261214,0.030723069442731774,-0.035549107239649554,0.08075204873852268,0.13565012056273568,0.10819222236512709
GZMB,,-0.004298185179395485,0.01056423574499326,-0.002153457089318438,-0.012237278321854601,0.018320862557147457,0.05269740341818578,,0.004831797699319584,-0.050607955781716396,0.029725537925436887,,-0.022602694715754486,0.03675110260802218,,0.10710400719061593,
PROC,-0.029247400938863844,0.03563739747035006,-0.046133453902471075,,0.0010701900428672347,0.13361628241699056,0.0889870998990164,-0.19296390593119214,-0.0188536724958541,0.04241539567531425,0.003633771820465115,-0.0482413917043633,-0.02230528267668117,-0.03452902362787958,0.02122314537244283,0.018618041561022234,
TNFSF11,,-0.05231736200621469,,,,,,,,,,,-0.014905255564493404,,,-0.0076504985833558406,
AGT,0.03675863873104912,0.09619885397445233,-0.04082281435452665,0.09590233324058237,-0.02605171595276014,-0.11591292340256515,-0.05993812571289729,-0.5379426869050286,0.08802830121347761,-0.03199339584014998,0.03992471653640475,-0.19030098624024694,-0.016395538153703322,0.06516896124587915,-0.009244194677964593,0.06617209648071137,-0.17036047398110948
PTHLH,0.016380102087405205,0.0489198805081792,0.0016161221252167929,0.01906758475391375,0.015565695210920417,0.13406687943294945,0.11271144441045022,0.14431462964087877,-0.05410992833233587,-0.007173885864768755,0.20950211047453812,0.046758068625876344,0.07364586260147854,-0.0095777850114179,-0.0012345602148836619,0.018616185710671425,0.23920352923830934
COL1A1,0.02111180955194086,-0.07860020501855142,0.10541352596129669,0.06490657175139261,-0.025810477540779565,-0.021136108145352557,-0.14256920120677705,-0.3084249288050357,-0.13616827487588232,-0.04715817652321777,-0.20576193286485367,-0.06737082243436145,0.039935088442890426,-0.03491470303701159,-0.022675149753392146,0.05475022711496004,0.05407132210300866
LAMB2,-0.15553674569383397,-0.045770774885988,-0.042972024223825435,-0.0907788545232884,-0.01059843742609532,-0.1508468750420167,-0.14160752895102896,-0.3935206264333579,-0.08848874064752872,-0.06058246836743855,-0.10590114806640609,-0.23543211730257574,0.015555138105552431,-0.003192945659437419,0.07732593882886014,-0.007340671521907603,0.04262334770077247
DSC2,0.04794347734167526,-0.004707058031242997,0.055426100499391846,-0.05275321593902178,0.0130911683648304,0.08798898403957896,-0.05615520138635268,-0.10106646817206538,-0.005775574772095474,0.026770910298696066,-0.08206488341109422,-0.021319417516062443,-0.008973116436377127,-0.03582646506845061,0.08520675385920091,0.006278101987325939,-0.0691295072071066
WNT5B,0.07857189658123082,0.15480807551425238,0.022602617334024272,0.013711681126556274,0.006818413201826111,0.13973511862901092,0.07173536129227195,0.028438988891499928,0.012730575666817052,0.07692640326534018,0.050550201462760735,0.11591304958900994,0.02073887041578969,-0.016985556970769106,,0.06476798006164675,-0.011462712065579403
LEFTY1,,-0.005958814605426664,0.11842858984076989,0.048147813205550005,-0.004089380822468311,-0.02048122563245149,0.08492603346173669,-0.04199032948495433,-0.019374559315331687,0.06560753993822607,0.09913209686294817,-0.05830249017603868,0.10036886937578697,-0.020147026021712724,0.10690747502384337,0.007047150059985966,
FGL1,,0.029359956666681702,,,-0.0006881856345486174,0.14884536580071808,0.04532661611511149,-0.05853132113693537,,,-0.0678917244942364,0.0355942429743028,0.1174131507382131,-0.032587597272394055,,0.03671907133337725,-0.07064764222467741
CXCL5,-0.03549273231138578,0.010009795239208134,-0.021609158887857506,,0.015871630971573895,-0.0070719510130073165,-0.016918472389845007,0.016829646549812928,0.08339312252632902,0.025420858492205094,0.003902182355942621,,0.014246076469742209,0.006780585343372885,,-0.04953814240378067,-0.012872636093927596
S100A1,0.3095426221613986,-0.005618558718911578,-0.002171286485235937,0.2122749873334027,-0.013960872017276965,0.09493756087165243,0.25497953970554527,0.4099018115233551,0.1785605093187945,0.032668016442698615,-0.15432606335180904,0.13326496894711023,0.09268139958639673,0.013628753935398377,0.0036621774349749462,0.07742671006613312,-0.05546645186187514
C4BPA,,,,,0.010908142429601855,,,,8.865972919496849e-05,,,,,,,,
NPTX1,0.3071050218761523,0.059522594011900166,-0.016258888103052652,0.1056489502687705,-0.0005442394666694007,0.3810159690272722,0.3012860051225281,0.4562219229750698,0.21723512664676642,0.09769036480813865,0.31605800870150846,0.1301597281034629,-0.030071648759909992,0.04182657467276382,-0.08164848480136133,0.24028822829537808,0.2274777128453926
TGS1,0.027476390982777477,-0.027791945514087597,0.08247561084298301,0.07760373756526849,0.03667134414372763,-0.021215344036680427,-0.08386928280245703,-0.1238060044771144,-0.06702224828713672,-0.004603804051431647,0.03469490577811664,-0.09731364237915145,0.03367434715553274,-0.06986312434371275,-0.02683276025372496,-0.019033443364258863,-0.029829933531774946
SST,0.27266229499122047,0.09447843351596924,-0.01025630867484414,0.15694196047414752,0.10813658762889751,0.3358228990151157,0.2433892204354622,0.5661162644051899,0.25684120813307637,0.16764403087211238,0.09367070605627036,0.28851398167136105,0.008610108902548815,-0.055285798767525485,0.15277852456260882,0.18046826600878263,0.18214279277533774
IL34,0.1096035261696827,0.1449256284881695,-0.009946875470818704,0.037720665763525625,0.04596771413656182,0.19375607697823022,0.1174436264949186,0.3007204753563043,0.19469073114226057,0.11014873993097912,0.18773640470276992,0.22136208811981287,0.06626988266252515,0.012748393761791682,0.031974150668973515,0.1420365893764212,0.27126426182688357
DHH,,,,-0.04034153522495734,,,,,,,-0.07441988029321663,,-0.010204899951965848,0.056330599362088216,,,
XCL2,,0.010370347416182474,,,,-0.053241328882799394,,,-0.025875440476607486,,,,,,,0.0745152401738971,
RSPO1,,,,,,,,,,,,-0.032606482137354224,,,,,
TF,0.21135344786893007,-0.005824820022690114,0.008466277185682469,0.089549280284835,0.013214215391430075,0.2911594892741417,-0.3517943743166255,0.02411254662466233,-0.05425749972713806,-0.058957202058371856,-0.3828749912422871,-0.08921909206648193,-0.014342350284223173,0.055525576265958596,0.08411638111394007,0.09531029980343785,-0.18355653434427824
