,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
COL2A1,-0.026273694748970816,-0.031710754140970215,,,,-0.017738307088759307,-0.015832782530338853,-0.027221822789597307,,,,-0.015773180261737487,,0.058559179941708825,-0.03164416707632207,-0.01918068464782491,0.025767251855840372
SHH,,,,,-0.013291349030384229,-0.000380008490479162,0.025988464893926106,-0.0038781936749679507,-0.04495274573563193,-0.013741241534891304,,-0.015053808041391345,-0.012882102732280376,0.061872365958254745,0.00015350791896906588,-0.002252540212432393,0.1314976703144318
PON2,-0.029048115440476748,-0.0038360450360904142,-0.002358242852449588,0.02811484919331603,-0.0025014864816643553,0.08466769711640107,-0.052286711839115034,0.05503449744887466,-0.05173522637002932,0.02444232539394428,0.052953745838260985,0.06086995453052225,-0.04663889823644718,-0.018002740834703063,0.04320898370431616,-0.01667525069687137,-0.029879343424768876
ICAM5,0.02640308869546728,-0.02738469019165451,-0.0157092386630538,-0.025056018898026854,-0.020715510833033052,-0.013736326258210474,-0.035408555259429896,-0.0004765098208484333,4.7994037465581623e-05,0.031539776294497744,-0.0649830269290335,0.044676700400441124,,-0.04643949689246738,-0.050553964896925874,0.04441911977823498,-0.011097892307678624
HPX,-0.04183915912847248,-0.02078546775000567,,-0.023440919153700803,-0.014300432422181509,-0.03425154701692485,-0.014614307696422999,0.009888411775298108,0.0438092073991996,-0.011967862157276703,,0.05949750437565891,-0.029835931342724185,-0.020828278937712788,-0.041578826449067276,-0.016318118945114313,-0.007432695808421038
SFRP2,-0.034206830291511586,0.048425880740248,,,-0.015137406163969875,,-0.03454817816556126,0.015379027469732425,-0.023196891338427627,0.04192512713489785,0.07284614752442689,0.005456667790969195,0.05116590977634385,-0.023800105075377376,-0.017458269819599186,-0.04738609121741002,0.04678465995178885
CFC1,,,,,,,0.00556815159330195,,-0.017849202392738298,,-0.021326122277507183,,,,,,-0.03836743607605816
CD70,,0.008311443141757639,,,0.020181452445484707,,,,0.044138322716024345,,,,,0.017959074780359692,-0.016040825867214267,0.08185154106029568,0.039850569372300124
HP,-0.006156338409424193,0.001969432730572173,,0.12865326822397352,0.0416134226471739,0.04789134218739557,,0.04885077387080777,0.004046863526570716,0.015145388811155801,0.03741651740859712,0.07354771887897542,0.10290128498377434,0.015685237253687843,-0.05565616320222021,-0.019715151915996557,0.12130276275094233
CXCL2,0.02726063943502668,-0.014432139028504407,0.05634175273524667,0.02085992810327282,0.03799766754247533,0.006662205456974394,0.09530149302576794,-0.03804784802061843,-0.0029825430963274393,-0.016632397569631075,0.01041952825843906,0.061836002394586635,0.03472632337578682,-0.010020910517490168,-0.03411853572814245,0.004977704658231829,0.01422622491841521
NPPB,,-0.018646780294851426,,0.0012282959732289554,0.011849692822432784,,,,-0.015629487518723728,,,0.03272692178762251,,-0.010388851164082183,0.04453236384428452,-0.01336917659233744,
CCK,-0.05439983504161447,-0.04955809814016367,-0.021109202042550717,-0.035488928637116245,0.02381284409804308,-0.06745904590257028,-0.003944668486073388,-0.027275174208662867,-0.0023823847177523267,0.04394652423521761,-0.09039277103418455,-0.008397151238828771,-0.006755458862913005,-0.017502037039799287,0.06752849056041313,0.07651554503682223,-0.0976651831279725
SEMA6A,-0.04738571323386611,-0.042230194807318065,0.08722297443997454,-0.010561246342068193,0.021911620390788887,0.037209698326917146,0.007354042944747436,0.06034929106404211,-0.007608899875283988,-0.035755241913339834,0.05562440342438017,0.003911772156823642,-0.08916759739475039,0.04055264736333519,0.030023075898789626,0.03148225154792773,0.07940456303134584
IRAK4,-0.030014229655865608,0.00795219037099844,-0.0013321641327596568,0.07515994512287144,0.0033721885919615418,-0.01696046696041184,0.04857177771669682,-0.016773085354455985,0.03784058843104607,0.04351303480616998,0.04279234951182717,0.027918030501496147,0.005933681669338578,-0.01229225603745329,0.000519274215559423,0.01986435904652603,0.09692599669179897
GSTP1,-0.05191292681692714,-0.02137155238775389,0.0021409327587869386,0.09342138342204175,0.0334086713069818,0.011865312816716152,-0.01152969819312576,0.08652263215923743,0.027599495015893358,7.1268778913207085e-06,0.06571088982275623,0.01774877860691491,0.0833911211592569,0.03399403229662214,0.052793848798520684,0.04532756391540988,0.04463531768306335
VCAM1,0.043666468646284234,0.03105085959270317,-0.01864172197139322,0.018413245443497973,0.048253086731760174,0.029741632840634122,-0.02420627205265239,0.05565626822290098,0.04549410522935491,-0.0329116881506413,0.007967022054987793,0.09730640538401726,-0.04059006480746055,-0.024975008392232944,-0.056023794385936486,0.03476826692639916,-0.005534359711214286
NXPH3,0.004628745824190751,0.013295263746206622,0.04576900119463059,0.028444926657133295,0.030125229707382312,-0.02443111284068576,0.07913270195718107,0.04962710602142775,0.0537974429360237,-0.002752789600900075,-0.02727920998909097,0.011819712738005158,0.003250592712825066,0.02196992277970929,-0.016311805609387078,0.07883160093378931,-0.05566906950280884
MTMR4,-0.008668076786188523,0.04563355462527189,-0.0027226851281883,0.12749022032174667,-0.01581086979923849,0.08896042423636563,-0.01906415232671417,-0.01617200366825201,-0.02285053776616364,-0.013252601348191617,0.023284042666642316,0.02007545128652829,0.07520835142141961,-0.003250967593186998,-0.008112739703963165,0.01571750182690415,0.0862737962675556
LAMC2,-0.02344065312378869,-0.023857028268378565,,,-0.00029701294963607565,,0.05550101154293216,,-0.01967578109503252,,,,,0.0054511385173408805,0.08951512132757153,-0.009162507490364763,0.01904446574310403
IL10,-0.03718941360142067,-9.60162481304503e-05,-0.01747999805799976,-0.024461355598473514,0.00086743862922111,-0.04134445471515592,,0.006936074799819667,0.12729580890502182,,0.10182227035871957,0.07848348625901422,-0.05620136877945776,-0.026236930177778086,0.04731003601466308,-0.010562938485619922,0.03025675223921005
SEMA4D,0.021203909294698627,-0.01826831298178781,-0.041327976612129474,0.11920081653724353,0.034331932822817005,-0.04220894124035136,0.04322384884798547,0.015536103842353629,0.09488814918091876,0.07438573187479167,0.07347775513154864,-0.00529629016020407,0.026352681360118223,-0.024040435138796102,0.04388257301224887,0.03270829724365367,-0.014415959032252994
TRH,0.16716210613025867,0.063456104672055,,-0.018103948510004124,0.01643075643427157,-0.017455839030347545,0.02894765913676412,0.0019621697362666377,-0.001934755495347301,,0.0796694812570372,0.10110528783911678,0.04713342864666921,0.06566758367942283,-0.013774632936496795,0.12627805699277708,0.20215745946845817
SEMA6D,-0.05868108221370413,-0.07383261588252238,0.013889955868225752,0.058758744672125655,0.005950986694464734,-0.02615961080228273,-0.048219902097078556,0.046078102967746684,-0.016352764056422605,0.013687252633928679,-0.018049646981523844,0.0011010525186746422,-0.03302507061624823,-0.013852655069673947,-0.004817946359426143,0.019252396037246856,0.08907815007704617
CEL,,,,-0.019866907665417665,,0.043882656273519935,,,,,,,,-0.03333416008964038,0.02590471865750108,-0.006555464986170744,-0.021081827309212237
PDCD1LG2,0.006590523673440753,0.06854843971860924,0.011548237011780154,0.05852772242565758,0.015180573533537682,-0.038811545088418796,-0.014061842483910722,-0.046114484810768346,-0.006866813089247994,-0.028617885499908624,-0.047545750540070625,-0.029663667578172126,-0.08217956554896022,0.02531156645334228,-0.01938358870248599,0.013351863295608182,0.04383587503900272
SPINT1,-0.019528865670261904,-0.027797410962084598,0.031693632946032994,-0.02385371567893597,0.006860256128327042,-0.0013360583692442246,-0.018188139232749,-0.014759591190790428,0.09881943468838188,0.010047931630677817,-0.03225342488420318,0.014762852858246996,0.022484594070662826,0.03645316966943621,-0.006197194551369514,0.05295703037600085,0.07016246916830965
CTHRC1,-0.0328789168384068,-0.027879652939808264,-0.018307318737321113,-0.021270799324560788,-0.009558497614111481,-0.017831711647217804,-0.015815490795610444,0.0062723301405279985,-0.01878902720979937,-0.021867466322878625,0.0364366161371405,0.015529085409142345,0.023536961805752522,0.025049880505834426,-0.03663714742048643,-0.048881896354223534,0.057536709751481084
PODXL,0.004069144412375812,0.01550963310005116,0.02201408854990398,0.0794435833524272,-0.0021303175543215137,0.03809436003093777,0.009438312807893128,0.08428132765554448,0.029480095361868203,0.002444686405108157,-0.0645608389836996,0.09097655373979543,-0.015361593867472347,-0.004555823969740774,-0.021761341851856828,-0.005392205735440674,0.15145587069408223
JAM3,0.06055905494231894,0.004451421166838403,0.003034475396614294,0.004492376732962595,0.00594286030805471,-0.0027800563226097518,-0.003137646603259629,0.0647843592021248,0.005107673713840516,-0.04780563447490838,0.09994140782584424,0.01872994303786837,-0.006776120105918985,0.023133535709544222,0.026661729509379433,0.0005380743423100206,0.10698691415665203
TGFB2,0.04777094010449579,0.020118343503152305,0.05877522506243327,0.059540562031308544,-0.011515564199215947,-0.01684020811196836,-0.015392200634442627,0.0812409711132377,0.030588557867094433,-0.02494123951733066,0.008534377944251513,0.018219960697668944,-0.02539549775417802,0.052628778393280035,0.005933535285918723,0.015970882110872952,0.08409461114981027
COL18A1,-0.0011301129822444092,-0.0072647124392727115,0.01466755480517231,0.029380141215038805,0.02254503175794784,0.05876086712185589,-0.039547804238773014,0.05765616516375827,0.0043652491069289135,0.010407903324737058,0.050003299405204475,0.10117571857823834,-0.0709507468028449,0.018902741535843558,-0.0667365810988269,-0.0296989576944842,0.04497208546358722
NODAL,,-0.0419716153214661,0.04198506908908088,,-0.01524154096500265,-0.006635774805842178,-0.039351088869721676,0.040353349666845235,,,,0.02481342358805314,0.014079058682827245,0.02337518769176187,-0.016673584651762986,-0.020493793046363677,-0.0005465589775673496
INHBB,0.16825297558219618,0.02227037315802726,-0.021153489528788556,-0.04515425017742621,0.004465197701305175,0.015514873487311084,-0.002234567573036216,0.08256467365424919,-0.0032110800649644408,0.017472238556255213,0.046121623360042274,-0.02747525656930135,0.09849112565522962,-0.019597768018494326,-0.016402503451607618,0.03913727610605867,0.12049637247885102
LCN1,,0.0045499908992821725,,,,,,-0.023888728502578897,,,,,-0.020582997889379874,-0.010012451191516083,,-0.015142902370980796,-0.029287418421677817
ARF4,-0.009225378868172837,0.03491101941772885,-0.02618123192574398,0.011863620451211643,0.04872449784239953,0.0035124304966719947,-0.002031118346782685,0.08051805592258217,0.021909404156067777,0.05045569220844274,0.057234961436584575,-0.005111489891121637,0.005400493264083913,0.01338212258124918,0.004830450934437655,0.010608378442045794,0.13277105135032397
CXCL14,0.013545643845636965,0.032549727436298,-0.03236731746466566,-0.019774660573520127,-0.025823237212963184,-0.0030735736020693722,0.011060413451598855,-0.003604482473343846,-0.010104011917517697,0.041853511847086335,-0.018569728504019105,0.009900865919587429,0.026796675979883566,0.06926690410784171,0.003599447355838021,0.04943108454691311,-0.016183744602202538
LIF,0.04952885384120986,0.07759591893852022,-0.01487459559072689,-0.009219507921970108,0.04298004827622157,0.01583264395260113,-0.01774014587105742,0.060029795018216425,-0.04857839568544712,-0.014188173808238816,0.006757060662058322,-0.00984475807003115,0.018060462671072343,0.028916169870362256,0.017153246768692416,0.010404935289294783,0.10202656260229365
IL17B,-0.007281290435417687,,,-0.018103948510004124,,,,-0.03945259001451198,,,,,-0.04704925454082082,-0.016384314561119384,-0.020743488650026634,-0.02557848093495237,-0.033113452902005694
MMP1,,0.10512958021551233,,-0.02458988864464527,,-0.017455835222406606,,,,,,,0.017852970045037803,-0.028553157752605154,0.08201801220465868,0.04418952824687311,0.007578535037519335
MATN1,-0.022075302572500153,-0.008621210417896505,,-0.02892100778265587,,,-0.017126173201872194,-0.02504570776021388,-0.0158257816260659,,,0.005754488298168596,,-0.04404129995500989,0.048003576804800156,0.0043681192594699466,0.0559762432122245
ADAM28,0.02600723235050739,0.026734590643113537,0.022694884689587424,-0.027888287014979234,0.011557405121106411,0.01562503309856452,0.0025456437971938524,0.02699147317362168,-0.012358819818221017,-0.0027104024253109425,-0.009827751572511676,0.010668297922278528,0.038928470193852836,0.07768768427504581,0.047495885479285,-0.009838220284737801,0.036953393002088615
TCN2,-0.021150700775802358,-0.02545865774181274,0.015546026960091979,-0.007229179489547529,0.050390870653708314,0.03787299144058674,-0.041466683141330805,0.0502425535299169,0.023659207160212564,-0.024096674199036393,0.005721614582908361,0.017201460992619044,-0.02013196528774631,-0.007632019103594079,-0.04469686184808827,0.0149653581797692,-0.010490441186776675
THPO,,-0.014421164951737958,,,0.018244361503776164,,0.0563453087736151,0.10781779617076619,-0.014235842222858654,-0.01476414219454419,-0.02880279672385975,-0.0157731801107454,,,-0.018544764835302575,0.06612133562029947,0.001025231713819437
CUBN,-0.04083053023879254,-0.05234650792904594,-0.004982176897095629,-0.028396332162470263,0.011645440720741512,0.008681220967809607,-0.030466967329671114,-0.019152943623685505,0.0024125826349103954,-0.013463364532060167,-0.02214842922518097,0.028168168717131185,0.047661965093131246,0.04560758394470895,0.020025094766764267,0.06668774805505763,0.05267077257590968
TIMP3,0.1505228906213179,-0.029549216935034824,0.06508893571457305,-0.03843367942343618,-0.025694818507137878,-0.02410872492009952,0.034305925691511786,0.017765908656746286,0.005633561479510396,-0.03818554759176828,-0.01616281161332109,0.024175207054552277,-0.020010744097687924,0.002001832369911236,0.013151157932787857,-0.04863219439144206,0.04181961494790183
PIGF,-0.05431521231361671,-0.022007221801624698,0.02469528204684364,0.07190422935075366,0.0009129366859922371,0.024097067954735703,0.03956701181526684,0.09097544033207654,0.02046280351912983,-0.05997165087610202,0.04134065872294446,0.06649641011328551,0.02462824118725934,-0.0018462893067997504,-0.011941299190466366,0.0659432914019603,0.08960633240984477
CRH,,-0.0024543213746900353,-0.014751817054382313,,-0.014991800491499705,0.06461239930574776,-0.014432368118708117,-0.036734582566936916,-0.013903932360847561,0.018111098104015462,0.0176610238951076,-0.02157364776634494,,0.08349885036876453,-0.016253428837120505,-0.022454986116575603,0.05182607185663661
BDNF,-0.03998873997578099,0.029658817178792585,-0.013196368926064463,-0.03559591275118106,-0.04020713446196532,0.01204963237195503,0.028829687555366842,-0.06738039535746682,-0.03042716424891265,0.02325334827104067,-0.028588840968841712,0.09972971814354599,0.05040106745804627,-0.002311902411597683,0.008744476577238595,0.03208294432984937,0.07951769497882467
CCL5,0.07217825879322846,0.015197121206057864,0.012509693685862196,,0.06384382719799607,0.019739463912018137,-0.021082137756798264,0.017392684821054223,0.03526883934842521,-0.036893372057798184,0.06217547443567898,0.07370527098534076,0.08878908425432834,-0.024584537058201864,-0.017146453286268706,0.04255053290475432,-0.020454757815713605
GAD1,-0.022404363185755945,0.014945437760769951,-0.02633794675922554,-0.02916413972399945,0.030265399462594874,-0.03688666353436333,-0.03604027717654984,-0.061108441634695664,0.01545522127863323,0.017705758641901503,-0.028990357463153395,-0.0375380729107588,0.0957438682461883,0.0025083290737451867,0.0379145041961602,0.06200105413699416,0.021641462582211175
