,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL3,-0.035551279343465976,-0.11914109268112526,-0.027338776046960386,0.019424836152257242,-0.0465703803325775,-0.049586807087308206,-0.06604860832594148,,-0.030907748434463662,-0.050241439649213,-0.013929366218867955,-0.03520506544154001,-0.03476048900716418,0.14347041446943531,-0.08285620323324076,,,-0.009228810006581862,-0.055748942846314084,0.021652492617120628,-0.07446800703822574,
CXCL10,-0.021074202440840455,0.010173457832499422,0.040270046471421385,-0.01904593789581453,,-0.00738672855288875,0.02290275547948376,-0.010388936228216203,-0.316876430060442,-0.00020388850935222508,0.0027132564547134867,-0.05099235127845859,-0.05523862366894079,0.024231116187539634,0.058051539962527,0.027106181547691795,0.0006089117954182935,-0.009736844290174235,,-0.06718108479897286,-0.05359637696917771,
RSPO3,,,0.05696419192398875,,0.10470509633834768,0.06778471452358371,0.2586389182026463,0.03724128121328558,0.1517272641297873,0.05193161069849155,0.04319976528604258,0.10748425600325545,0.05469168365484598,,,,,,-0.033056367800771515,0.04468460503710817,0.09048447600298633,0.08895641521309056
CORT,0.048378622147308925,-0.0018761584439575887,0.06296131473871434,-0.054390885590059376,0.06441879696203776,0.06339296308401689,0.10306812909215743,0.01716599729940256,0.29873788383679395,-0.01421586185109254,0.025182154739245854,-0.08489030215447275,0.016360906419874914,,,,,,-0.04292936321586124,,,0.05244184557266108
NCAN,-0.06640517130508611,-0.021718611139175278,0.21817711364515277,-0.03216650626309714,0.13768006576450884,-0.0004901667886861527,0.20921226654360237,-0.16326345579804452,-0.19692606498651624,-0.02907572943725432,-0.003624730393270521,0.10900409416759067,-0.27197101828319,-0.11803772192224467,0.15297403659919598,0.13569345363776084,0.043068711655790196,-0.07146405607574946,-0.04835739140664973,-0.034294226856268435,0.1389654945338494,0.055681169030904226
PRG4,,-0.04955178879346109,0.018783729335858514,,0.05191323813094251,-0.01992645071170808,0.06369781025077767,,-0.03223159854056587,-0.046580219502993375,,,0.011578958032802672,,,,,,,-0.002518452100264749,-0.05827968618408884,
ZG16B,,,-0.004708505271799672,-0.0406757375205309,,-0.02312708305069979,,,0.07602916135764927,0.032561688855182624,,,,,,,-0.042450176325790276,,,-0.030746850090909203,-0.04661886949499716,
TGM2,-0.005994135709049365,-0.012926036068283318,-0.10554979967431194,-0.009847700213949144,-0.07460626369452193,0.06371465896671209,-0.04803277362128829,0.029130550063833263,-0.15281617607084017,0.01453299822672033,-0.010078311096020797,0.00462784147736721,0.11658992193629635,0.05031930447423871,-0.16193737279650777,0.02316786211590046,0.14598332773423825,-0.023328193432328302,-0.011794812975319669,0.03282041532866389,0.04383223656761883,-4.530916187345905e-05
VEGFC,-0.0012334247160359125,0.03683293608638021,0.04715615499471881,-0.04517920791143987,0.025719552573536874,-0.026966714872515278,0.040137127799209645,-0.02227848165773359,-0.029529616037068652,-0.005856760567139836,-0.026496159002351142,0.04352429375303518,-0.015429279124276352,0.04240083534885622,0.02883136665135201,0.04786010499095197,0.0037202894128543166,-0.036403375746915774,,0.03626364720740043,-0.09422448139604926,
WNT6,,-0.045107520994366504,-0.031243894874488854,0.03805782035158248,-0.03806029668072665,0.027805477202010213,0.042366044645701526,0.02293335239933344,-0.03869185989147286,-0.043806221715108166,,,0.10051489963815277,,-0.0826248674397932,,0.02748061525543424,,,0.0067937262793502625,-0.05916497946439055,
NRG4,,0.06650291656893557,-0.043297106628460105,,-0.018539329240005904,-0.0007371192920119652,0.002889897817993503,0.027663394667854637,-0.006895337989288699,-0.02400296849517627,0.015283170462549543,0.11116410100558206,-0.004604616768018361,,,0.04086416163675247,,-0.029231384914681365,,-0.024658786938747575,-0.010521074553568517,
PMCH,,,-0.003355979301400805,,,0.08381420830834474,,,,-0.036448876541742024,,,,,,,,,,0.012297165333159528,-0.04236445400827718,
COL9A1,0.06431424128624781,0.03159634054676182,0.06751758936816152,0.022255443860027105,-0.053089806177760726,0.020598708058197874,0.05116417183516165,-0.2150692705793212,-0.0657151281572307,0.029853232435697884,-0.0330372250934526,-0.03667831496881467,-0.011932646704338818,0.019846505684017732,0.17129467130714351,-0.021767001043261906,0.15433564936244107,0.0013283863874029066,,0.035212152217431104,-0.059306240289990354,0.0528501291059508
GDF11,0.04034187179145235,0.027450315223735183,0.1301882563504908,0.0018858897762850507,-0.01608011875320592,-0.049987618207011406,0.0180641337978938,-0.1548126648490495,-0.21697116128329844,-0.003530180890524174,0.016143436973914974,-0.03092211874365008,-0.10423967513039278,0.02036575482577362,-0.03229790046446033,-0.028574306815486287,0.05244175281070622,0.0111961712892512,0.10323372062451347,-0.017541759795471037,0.004795507149841405,0.02988397066472058
RAET1E,,,,,,,,,,,,,,,,,,,,-0.027050514066398804,,
IL24,,,,,,,,,,,,,,,,,,,,,-0.047125746596003174,
SORBS1,-0.009364358631078025,0.10236771828991119,0.06163711246948584,-0.029193152172814384,0.025311807150471648,-0.0024551140588069376,-0.002282748035266789,0.06921436450186895,0.04127857580645238,0.03115428797178768,-0.05031113569909866,-0.03188489695554275,0.05459760807257946,-0.03656932347156202,0.1447706229406666,0.030160808263751348,0.049547442867885025,-0.01359977442006792,0.02379240393322843,-0.002223887943318265,0.0955475608438695,-0.0662284114122311
DLL1,0.007379878586459258,0.19455637911544257,0.11828540799254901,-0.01020844550686613,0.060903851934567495,0.0770334778291087,0.009702805287893185,-0.2023658329890746,-0.14211067578517225,-0.029418489389246783,0.017001903355703056,0.012932636313656883,-0.13591374695206934,0.03789808140039595,0.035846099038637204,0.04203123160035939,0.04640386083792631,0.06586618347749867,0.0050199101828213265,0.06168794944580633,0.09264726106024643,0.022672991996180707
TLN1,0.0007745084938978552,-0.12701474751948064,-0.03955160746669278,0.050577055543844986,-0.048465492128222855,-0.001104626794857283,-0.17578864910119057,-0.1718077489051611,-0.39363503804445055,0.025784741823215513,0.0075668436779869385,-0.11845884151059963,-0.28062188638224406,0.018520947899159427,-0.06761708268934412,0.11309194882569,0.05840592211584731,-0.02828268975755339,-0.11091610157008515,0.006620488637559426,-0.07684806820663936,-0.1520426963640669
COL2A1,-0.04146481894572331,0.04874620810869315,0.1166352599376278,,,,0.04212551326340707,-0.01841538600233235,-0.0467376329250623,,,,0.008256268526627534,,,,,,,-0.03588686541367066,-0.02254981588046774,
SHH,,,,,,-0.020706853935015285,0.014433006555659591,-0.08742783283574564,0.06123725006626281,-0.07327534525004192,0.027147129398690076,,0.19249454030333427,0.06638930522416514,-0.07724075098106734,,,-0.02884689986625495,,0.030586067725944154,-0.011520361792038223,
PON2,0.08387729408625572,0.010967954236137247,0.22139481844024503,-0.015775400939081446,0.006224780162597336,0.09495864811898325,-0.11575753897032234,0.025185224294479395,-0.4246393986926754,-0.02601901209080168,-0.06112027180122961,-0.0542612393268191,-0.16555851752141953,-0.02058214434600925,0.1755686362841312,-0.009559085636129498,0.029360622074605637,0.034200175261729734,-0.06769591032929469,-0.027414059393283143,-0.030812094730057756,-0.03004646762167184
ICAM5,,0.4314619371840333,0.09697603025585393,-0.010651942465873468,-0.02643801093193427,0.014713972779426366,0.283963660616892,0.10537896020722999,0.3017612492426658,0.004085299079876886,0.026614961502660732,0.10925372392054791,0.21190145299550803,,,,,,0.08266329097328734,-0.028743000499865504,0.12607426465808746,0.22594764463068848
HPX,-0.005866242002952895,-0.004615282164740932,-0.0012019195976778188,,-0.02473382860071728,-0.015690122057498635,-0.0009055158446237787,-0.04486740132032932,-0.05322905399173284,-0.0255294382893475,-0.03938042464335011,,-0.0017473260590120038,0.032607689996536675,-0.025226359462018687,0.1849763580781591,0.0114371310726854,-0.03919177576834628,,0.020052607705429378,-0.05900865012071928,
SFRP2,,0.1303320993054273,0.033592128750914135,,,-0.023582862633114002,,-0.008227401451996413,0.01416460519655951,-0.026275243849729017,0.006270994678762007,-0.03344010415246245,0.025746827319432102,0.028940172625250685,0.09337640683561849,,0.05149883176741436,-0.005112532378914637,0.10574578935304856,-0.006662999321349936,0.049357446004309156,0.1023879462013569
CFC1,,,,,,,,0.1087976201646258,,-0.00450351823831251,,0.028595828310692434,,,,,,,,,0.04069808552992359,
CD70,,,0.009375453173984704,,,-0.04008415649348343,,,,-0.048140357591551684,,,,,,-0.026916258554350963,,,,0.019387200215980647,-0.12433648587030979,
HP,-0.08227542941508534,0.09358692386079777,-0.019463999651864284,,0.11716119144879726,-0.02980307476093661,-0.05014898416302533,,-0.14281134762295972,-0.0013780802430052935,0.02997375384999516,0.005223036363801153,-0.029298616661729157,0.08154138485051085,0.055342994010141894,0.08920193783799796,0.1601096800758877,-0.03743787774432116,,0.010065999884669684,-0.02545564499798752,
CXCL2,-0.052630684866195036,-0.0607777327984875,0.11449278350129893,0.0523620111003673,-0.045900646129543726,0.029832499470516666,-0.08573775303319717,-0.08466084581546146,-0.08017155700944478,-0.04229173440814114,-0.015417018838379329,0.023074596540865043,-0.031406189528240105,0.06951481310064608,-0.03624898134257488,0.024086468274627116,,-0.03703689190596758,0.09275217508922405,0.047232701702673276,-0.0761317410910663,-0.0502027127224236
NPPB,,,-0.05928993092605605,,-0.08382273717186868,-0.07376264476496464,,,,-0.006491521700999331,,,0.05181382067707502,,,,,,,-0.02501359309482295,,
CCK,0.05622369279164273,0.445380710218841,0.33755518695236386,-0.01600672681034074,0.17824649625852798,0.1119293773178869,0.27491405644796413,0.42315936455280084,0.4334395592003639,0.17247270980935417,0.2076074906736816,0.1711157775650884,0.3974186632910536,-0.009469791648753648,,,0.0218059024442199,0.13164961694989963,0.19618918242810807,0.020673189882201785,0.2610659856876829,0.20027559166043313
SEMA6A,-0.00016658835368853688,-0.13873261488570454,0.06604640724559802,-0.046179627962076704,0.03946781466607385,-0.01355499660307609,0.023328175947043405,-0.19019648725421356,-0.35423647842644457,0.00865265582538429,0.021218985370530657,-0.03751436698508503,-0.23106737159705787,0.11646162116221798,0.043609663955786436,0.024271553511542653,-0.025174919304315643,-0.01761881386006113,-0.0804873592195968,0.013972339425820667,-0.04102212352102166,-0.05473810776569023
IRAK4,-0.007647638136971344,-0.09652621000049975,0.0468146627485403,-0.0031428840473426384,0.06990485819731143,-0.003910045246549236,0.00388941020074139,-0.13881233297411655,-0.23822465588176073,-0.008053547163126163,0.01519938520582302,-0.0714886083025233,-0.07041962430050383,0.010982870339081163,0.01904304302854505,-0.021251684993373064,0.06388519164800814,-0.021570059742319635,0.03901994283517332,-0.002464862390303746,-0.0812196912056192,0.025571820434283975
GSTP1,0.17713860968181816,0.07892441375427876,0.19750919050968788,-0.024011399499166614,0.06160413348298744,-0.026993915126132455,-0.06539624028401737,-0.20445107255252395,-0.3682346657619932,-0.013079431893170557,-0.12793909585152616,-0.10637938075944182,-0.23951944283809296,-0.018234295930613143,0.003604297166551061,0.10792536083195339,-0.02182710983425235,0.02202208932765721,-0.016275732007927916,0.006525175513590825,-0.10168445115793733,-0.08147336590137225
VCAM1,-0.03253088733064945,-0.058641110316585005,0.005156794327799056,0.0030717062711909534,-0.027711921638376626,-0.03632803514241745,-0.1480588812079042,-0.1799943189985971,-0.3506406545068042,0.032784635151642344,-0.06416723050023829,-0.06265437877968379,-0.0675049628442129,0.07820926087308899,0.044860436338380535,-0.04687667809831257,0.07400131798254592,-0.03241220942833935,-0.043882337000562995,0.05853383773836194,-0.1324645097926467,-0.022835561048342227
NXPH3,-0.029384338944572385,-0.17878368969176375,0.04135543106427324,0.06228764312423616,-0.027546363293110745,-0.020678743006070997,-0.020154166089211657,-0.1447272409301258,-0.1561850679773735,0.061925331100742075,-0.07131112618533911,0.10472338326719197,0.0183005953260364,0.04580834112436956,0.04234845826239802,0.051376261978767795,0.1348847109352507,0.09694723898697721,-0.0071565540213421805,-0.03420716807449442,0.026327079690372294,0.14421363562008988
MTMR4,0.027536424070320253,-0.024668958710735846,0.08495475787469148,0.060143592150993096,0.0053670188210731004,-0.026338800514382848,-0.04582047023720772,-0.018231056064152096,-0.03637630608473567,-0.013874167333855892,0.03194852236430458,0.08153187136880223,0.06113937249778408,0.07840976275187603,-0.02142609177993126,0.06844279931621482,0.12305280838732735,0.04790105100678987,0.040323751676257014,0.09364146623988749,-0.01819328764986941,0.1057510083978323
LAMC2,,-0.047640397890957385,-0.009605015965159948,,,-0.02635845124513158,,0.04354052488654647,,0.04504626305049671,,,,,,0.04454987278279297,,-0.028262230652936007,,0.05426563203477837,0.04957128419953237,
IL10,-0.045854735915506324,-0.016898807042313054,-0.036370414848813475,0.006390456037824929,-0.025810548329898587,-0.010821847770623684,-0.02484998285082406,,-0.015471695246569182,0.012148759968866907,,0.007454475826801489,-0.038796459871956776,0.03578203052649703,0.03076210902560762,0.08305085942053811,0.13527278185782285,-0.027261635621297336,,0.06995212080966481,-0.082113127807109,
SEMA4D,-0.0684793765626471,0.21362832608824273,0.08975655852357066,0.039600861880118715,0.03783463854158,-0.03207284997323547,0.033679676704169256,-0.10474125520212532,-0.012191143975888852,0.08604246436645877,-0.06561030161915464,-0.06267007932382539,0.018187927536260567,-0.012171193083488109,-0.06367453495813626,0.038651996964835664,-0.04362296072088894,0.0040770897008731806,0.0003309479939120273,-0.01152220027788499,0.004318193029666635,-0.18675250360627096
TRH,-0.04053492723746217,0.13194579599335945,-0.11151794069454976,,-0.019102491523757443,0.001840412344930716,0.15119779437281788,-0.09331396643940024,-0.034669940437846165,-0.034834600929137295,,-0.02870624591148746,-0.11692380884897388,0.023942968135026003,-0.07611727058361811,,,-0.0537904589128317,0.04471826550382976,-0.013470516170408686,0.14659313211000072,
SEMA6D,0.0006500273446141487,-0.016093515170748283,0.08982821214319894,-0.005392875265882126,0.06693094576787846,0.012436921988833595,0.13799596588724222,-0.24600474441667308,-0.18730864853135712,-0.0162019926918715,-0.005718804391510681,0.06506859156734487,-0.1597159469145877,0.06662381437311615,0.08604787445032837,-0.10610535845183332,0.10834678699862747,0.024577691330908653,0.03453188900656398,0.025042466587306248,0.07380035856541971,-0.0710474781651738
CEL,,,,,0.07662448819166714,,0.026695390278899347,,,,,,,,-0.01773916595463578,0.017426262494992427,-0.007287101522875567,-0.04502169401130531,,-0.021076024047556426,-0.05564599375884987,
PDCD1LG2,-0.04970175080864892,-0.025703798696669385,0.011035769260921945,-0.03225524286919139,-0.025810534955101813,0.04750198201043567,-0.05119592834607017,-0.004018202823061658,-0.10072490627010251,0.00026419468122596066,-0.0069096431129194264,-0.021993044099139165,-0.06636595284131891,-0.004398804365604845,-0.04026552870989765,0.0028891788384719946,0.11919905841908564,-0.02208934377325019,,0.07877215204109703,-0.08636153482325319,
SPINT1,0.06525752118663529,-0.0737618662239292,-0.013625163188777663,0.028889649129366854,-0.02516939336825867,-0.04778045128648778,0.06965909478560525,0.05031572047165699,-0.10097576844338038,0.07811748667727968,0.0748373053548546,-0.04386707014569527,0.014146859278909995,0.02356020091912259,0.03958400405032015,0.03276070198754985,0.15577733702266813,0.07565066179917047,,0.07091445641106595,-0.013934731602126835,
CTHRC1,0.02137895778910719,0.14418874037933185,0.04800149081833249,0.021926100922903216,0.0007712845584188335,-0.01579918458419026,0.027710836492323313,-0.34309553271929955,-0.16683219324004137,-0.012821809118741225,0.023198361687021253,0.01807751610008617,-0.10290221453281288,0.04474640027130027,0.11335968922078657,0.08194826448132395,0.18668569102439758,-0.07564143420881916,,0.03722402925432648,0.09213966055200404,0.0918013995438696
