,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
VWF,-0.024901052241256754,0.015791100499178187,-0.002760311610282865,0.0060248294181654135,-0.025876791162713266,-0.030097059275792593,0.047675442305013846,0.13800217777354473,-0.021073458102388556,4.1357404975691196e-05,0.08941641839897932,0.01943655194086842,-0.05002263156671335,0.012900042311818143,0.01720975762471884,0.08627748806849753,0.043069190028831014,0.021133341110370994,0.10913339174045887,-0.050430408780813805,-0.05426422008132442
GDNF,,-0.020855391172736364,,-0.03717239475299654,-0.01986308165977661,,0.03244183765525723,,,,,-0.037974210689305364,0.12233854481249351,,,0.14230208830020769,-0.009006658082823206,-0.03151325630089867,,-0.02260021275955045,
VASP,0.034538231463048005,0.01995244353346562,0.011186938453567071,-0.035529358641544974,-0.048939538594343523,0.014929921542794287,0.05963633095459252,0.07488428222525291,0.026776610998965743,-0.02942487188889291,-0.007388684880366871,0.05653579892942805,0.03344629280769869,-0.07200526669218303,-0.11107218294552244,0.06841083952952949,-0.012163942404932827,-0.012929859966919165,0.1460067315060113,-0.05196714588649617,-0.023095634541504935
ADAM15,0.036096199272169026,0.06317743991423336,0.02419872294331708,0.016189770749481854,-0.00027318424632206956,-0.023634302451075704,0.057617283498756756,0.010781972019370109,-0.0002064810551889699,0.01812358154631643,0.10245132311924329,-0.010079781744997142,-0.014430869289067656,0.05197031176352963,0.0033194021130724424,0.00046139770299492947,-0.035369987131848794,-0.014188153091309844,-0.002642681628745294,0.002374618860560303,-0.04241514702898405
WNT2,-0.017156124272767324,-0.03598306421865658,,-0.03252828580514912,,-0.036558882649487714,-0.027440641858447842,-0.05464900343295602,,0.04091874540956847,-0.031167288370696284,,0.005044809706666141,,0.021552805078903232,,-0.01472900591543302,-0.025500893389740376,,-0.019379090330608712,-0.03258721737174678
CALCB,-0.03560910922783678,,0.01386743905710569,-0.03717241243510796,,0.057694943346132135,-0.016902126605774264,-0.028941362648481666,,,0.03159473787404093,,,,,,0.04036218107141075,0.024632682696024685,,-0.02521061720546221,
OLFM2,0.09099713754604716,-0.025404829075455257,-0.019747740588485666,-0.03536983769925758,-0.026460490645494345,-0.04283503894515656,-0.02449316022843805,-0.0075879995474221395,-0.019030304480119574,-0.012259760282848581,0.029361282203604698,0.04125236338615544,-0.015752358336577992,-0.012326586646638753,-0.0825557649443114,0.09342557625843678,-0.007393737984380418,0.08156936478241669,-0.015888550387937534,0.0946681469942973,-0.025301206322928472
MFAP2,0.007589970894985281,0.021662671847427643,-0.028002355293104714,,0.00946847876765142,0.06687120142001925,0.013421990958690727,0.18328421974106687,0.018736216466349865,0.0034384604838823274,-0.024256575590074513,0.07197021837541588,-0.015100643059705612,-0.00639723267663664,-0.04180563554429137,0.06463812954623939,-0.032380855975961347,0.01872416420034401,0.05117589264145173,-0.06635580751885325,-0.06430742471249268
HLA-C,0.1313901950267417,0.042237998870732145,0.03187832930411093,0.012565650027605447,0.026785947773630595,-0.0015248013959713875,0.04371164367187692,0.1602155841295777,0.0008844421838060624,0.004629532907073887,0.1297243108727891,0.029259137291542378,0.038843501403845355,0.08772147374327577,0.009638827236090391,0.01151016268597149,-0.009415620338398592,-0.0954544699315257,0.08826792808176398,-0.018103577576241946,-0.048827701516663644
THBS1,0.07948884642097183,0.026030844810982577,-0.017261008554146435,-0.017117414516592818,0.0005257408493068468,-0.01445484414247177,0.01166004986687413,0.02392845037876532,-0.06030854901949775,-0.027012759752907185,0.11104145736659504,0.03492540931025985,-0.006455345388754939,0.058500416871024155,0.016141383274951883,0.10749668423952718,-0.02131740027411711,-0.011925139806933736,0.040526606435983076,-0.0388075188976062,-0.04200154482315409
HSPA4,0.03176672255058519,0.03884414727854354,0.019345932846262737,0.052976611377590306,0.006047941185359648,-0.018249579078846598,0.03531852844884554,0.05358355104025066,0.002322541477685379,0.0027781976726582746,-0.01633393390263771,-0.0008747711273948629,0.015144075126949803,0.03962889820230726,0.1008765559734979,0.015807399135290147,0.01251229773157405,-0.010977347811179138,0.06312249815471067,-0.020019610596488886,0.009244297435994635
LMAN1,0.01621660203908429,-0.00391081318124782,-0.03217536948381586,-0.07737963750578122,0.04739259788473187,0.06570931883346708,0.0788429875192909,0.12154603191327368,0.05530833967879246,0.022671505911712124,-0.016744091947057067,0.006748876400493012,0.05802910752682551,-0.04174377308332774,-0.02014079154236464,0.06073192540467799,-0.020872715420536102,-0.10766216287284115,0.08070669386468837,-0.05348189120939405,0.05608544598027928
LYPD3,,0.01412026009887954,-0.016071224152800257,-0.028632007654948402,-0.02666824287377167,-0.02940920453006183,-0.0209573875316976,-0.0022140700050656955,-0.0076120629564142405,-0.010239485569599157,-0.02510804220962513,0.03888012769159708,,-0.039435010839850855,0.02970372680776742,-0.03717017322575343,-0.04099595717828311,0.0961831263662364,,0.07850268305434885,-0.02778885511566141
APOE,0.011065282613285685,0.013010378153876598,-0.01931658010176249,0.04985844194990227,-0.05547625057395872,0.0398620227944769,0.027699245053827926,0.01586033277993797,0.06244051006800779,0.026386085738605923,0.09102918518640497,-0.016621229951922445,-0.028076390691388727,-0.021523147945010854,0.03235755781586849,-0.043116544393433,0.007089292641485066,0.03831094533275819,0.0775281902369564,0.05482962200501087,-0.06993191773218457
SOSTDC1,-0.04308564984247124,-0.046339910431679746,,,,-0.016145599157831255,0.04343562149220132,-0.021575514394624164,-0.04764034920676937,0.0335148224685027,-0.012603622155300335,,-0.001334176222709804,,,,0.011617512442129647,-0.003131566766768383,,0.004744942274108491,0.050186943249599714
ANXA1,-0.020894544562560676,0.03612706043492069,0.001457146953268011,0.04608212743846984,0.06849412373946369,-0.026085878663111232,0.023583986727952755,0.13470784135554426,-0.04351222779855996,0.06030532858212096,0.07158910355939752,-0.013055847501989936,0.022008353171798615,0.05006974912699201,-0.0811481957868126,0.06925945616165563,-0.02097650124150362,-0.0027470815454903904,0.043744473766489454,-0.058943420556485736,-0.02339475117650542
WNT2B,0.010461406840944376,-0.008441436366478133,-0.008561647621260044,-0.028632012953829854,-0.0013263252453547187,0.07729821271268146,-0.04367652889833494,0.048505201879200384,0.0050542284158275035,-0.01288840983011052,0.06664819678463786,0.06946727176852925,-0.009332106638363268,-0.02189176363652838,0.15794777491222156,0.01156580581494307,-0.00546014679929926,0.029976233830746813,0.03620868276248231,0.04011863631961646,0.027621096556212085
AMH,-0.04796096387440154,0.0005930255883368453,0.06986441694053881,0.034909034612380874,0.11630321096345549,-0.04914634804849407,0.01839933139024973,0.023606277869868925,0.054743096734611515,-0.019245339310083258,,0.07238457930043914,-0.0017146504524411111,,,9.640911984263255e-05,0.0042414337446391665,-0.002242005667758478,0.0002525761362070091,-0.03298761612513267,-0.046537796874338455
GDF10,0.08934193884040048,-0.02380818751193632,-0.018080390050375386,,,0.02302065660005419,0.03806945546946536,-0.009608772100051222,0.023798184584995226,-0.016786846586313277,-0.062059091493297636,,0.005206472605345162,0.10088851226030911,0.008225225386960239,,0.04629563119571337,0.048014561692851586,-0.040531495281714056,0.06865726159763848,-0.035405311495280076
EFNB3,-0.05538597336509061,-0.056782130156278005,0.07490956810281894,-0.012341188800839389,0.027013622192394365,-0.042929639682004306,-0.028900367467380297,-0.026478352683900704,0.038772715811849774,-0.0185365695114065,-0.05289523820902524,-0.03523483717365722,-0.02651722100344764,-0.05932963841240774,0.003188380692905669,-0.04755721897601928,-0.006473544671840228,0.035698034788763384,0.08347810737229097,0.013235736706286555,0.05913182626916437
LTB,-0.040380834058465064,0.07610811300877753,-0.02637721234909458,,0.05544312712041465,-0.02149736205001737,-0.017347489331812748,0.01896328456980437,-0.027632685986253392,-0.023750787845344352,0.024196627256391944,0.01804320429106437,0.028952365725725644,0.004041332835462508,-0.0073399970642707745,0.12704049711649762,-0.006952039774369685,0.00805466322723128,-0.00988620103605193,0.024300919180160828,-0.015704818284685035
ANGPT2,0.02983469396220865,0.012185116749650381,-0.01620303529869546,0.0003049454013049798,0.003769792912358099,-0.03417682672430036,0.07897551033493624,0.14371373371881152,0.0566234287609755,-0.013780174514084316,0.1117868911016232,0.03752786521396401,0.008015231933393652,-0.03885310061782921,-0.02384931664151069,0.11642556139164215,0.031149351010280497,0.002115686482291855,0.1068869307348417,-0.02198669090486583,-0.071359095648931
NRTN,,,,,,,,,,,,,,,,0.01905144559806091,,,-0.04053150982219708,-0.014371075892004984,
ADAM17,0.05328799836668921,0.03060517578138221,0.015986888710833216,-0.06674147757189149,0.012316204431548593,0.04400008720831654,0.072093157598475,0.05004850208670697,0.01909205761594247,0.042432392407007205,0.00616874727733434,0.02458047228540021,0.023006621960252466,0.025613400745064258,-0.02141052209583507,-0.002085817816383848,0.0408939557569402,-0.048366419187529486,0.08779155078943802,-0.06341372053010455,-0.02941455994484042
LRPAP1,0.04052819823406687,0.02491384467776764,0.008670634414985647,0.023198906451454747,0.048097510789604815,0.023482817894987077,0.004243383649634338,0.08215403043013222,-0.027646592591570325,-0.0061346757238070725,0.004307239089491245,0.020081335641267507,0.024567811519534036,-0.0868703563103627,-0.01529385464923928,0.05961416896241507,0.08945882829041353,0.06589184415605803,0.07120879030046005,-0.005729773877758629,-0.06290951393246652
NID1,0.026694437968660306,0.008390088322935052,-0.00147141399300385,-0.024207521937168627,-0.023095974872818233,-0.025167720939796173,0.050316770709289645,0.1559661014215811,-0.0005761409373261315,0.05608032197930556,0.06101804066773959,0.043442835324862435,0.03863942221963442,0.04729884321582079,-0.06850043496491615,0.17080302413372536,0.019255174608356483,-0.06542248005875972,0.06743746837615654,-0.06508678996394114,-0.06957465743193827
MST1,0.08412915073086144,-0.00526793683321147,0.04598023468483953,0.0567630079458543,0.008583757100263422,0.03697893352997879,0.0055045904267830145,0.10221408585071048,0.04079851919536162,0.046358829397058175,0.021007984018017276,0.0784742591739858,0.042513852425730705,0.01003395306605974,0.0026939332121727055,0.036951852194419404,0.05556226564724449,0.07448372321185937,-0.023948656052219165,0.01933848328096367,-0.05081296321063004
CCL14,,,,,,,,,,,,0.10076311713121922,,,,,,,,,
IL13,,,,,,,,0.06762916294931864,,,,,0.05232366429072045,,0.06008869125171054,,,,,,
DCN,0.04088680684290772,0.01966443058820389,0.012523535960767242,-0.0474174086787314,-0.084712580713187,-0.06663373681434855,-0.04558937804448983,0.13430564967640715,-0.017869490224143223,0.06550687744610365,0.02127092311616668,-0.017777864872974985,0.01232199410597224,-0.02200084577620023,-0.04447744155868455,0.11350648609450914,-0.03703509205018671,-0.030136830667724934,0.14086043188384068,-0.09097757133221933,-0.04696242665043579
IGFL2,,,,,,,,,-0.007103506942012021,,,,,,,,,-0.02460166241909955,,,-0.035405300948133364
COL7A1,-0.01621824744039169,0.009463526734248598,0.09434944298140828,-0.007887339239840217,0.04300842971315877,0.03810780115500995,-0.02021775197566709,0.06574601444612059,0.030106509086899956,0.03120862633568691,0.01051900112718976,0.03211615565284754,0.0016561552657171964,0.017229421533816555,-0.037814044658138576,0.10878571204229151,-0.06200782398465705,-0.03888606083453879,0.04004470698310911,-0.01938801980398312,-0.08470023866966232
CALR,0.020586380354886,0.03953165471406755,0.03312140546216445,-0.01167153479759491,0.011492432017313974,0.03768179383455053,0.039096837755035536,0.1104208932840937,0.05691808742973089,0.035763040892847035,0.07295664423624318,-0.007287930795144799,0.043883930141422854,0.024216402081902816,0.08974958908491723,0.08205962972082197,-0.023215985581943203,-0.13558160629890884,0.06965739670679955,-0.031009589984220282,-0.022242777607284415
PIGA,0.021419863156008072,-0.028816466381779177,-0.011809898624597163,0.09423348185829551,0.08628042386801603,-0.0500428233855461,0.06072012032944661,0.031446095308409444,0.0009275057115605424,0.017319906572410615,0.10936026885656597,0.03572637061953484,0.03412303965632019,-0.01586750560672393,0.03158292547043774,0.09005466160166241,0.041020029001578716,-0.022719431861666063,-0.01322245537983794,-0.03874649093472395,-0.05471212730007117
CD200,-0.023356233616304,-0.007307059942293759,-0.02567652229265082,0.028524737698919528,-0.00838476434482772,0.004993069679777747,-0.03750782602929993,-0.007796995236549179,0.003394175173282308,-0.04213801829555912,-0.024743998876206437,0.09355697134466441,-0.009665330814729048,0.11999062165216039,0.021192363154903433,-0.0053989787909059506,-0.005876676239986469,0.06297469956072704,0.010294933604315902,0.024654721490319602,-0.07031197563566126
GRP,,0.008070876974309662,0.07046527416675472,,,,-0.02256159129014886,,0.015826284315002,-0.023805134069597642,-0.023076836734127477,,0.027076641661996408,0.15629871322003064,,,,0.012464126583158987,-0.033213647235658554,-0.015762721295930045,-0.01590008085102399
CDH1,,-0.0025244385727577964,-0.036746778862343114,,0.009945689211291863,,0.08985990310693354,0.05256384606896394,-0.04446860056551993,,-0.0383294896116142,,-0.02615803057610194,0.04813041621569599,-0.06193558609748561,0.04452452297973083,0.027867061915904483,0.013813909878587667,-0.0010620760305334554,0.004311162973544964,-0.026961771138477805
LPL,0.1496857131532157,-0.043781587622540676,-0.0035480996483167153,0.07938471372202559,-0.028240943661218525,-0.01692555069474336,0.07286727040537755,0.13687200717638018,0.03236983063770552,-0.011383931379441633,0.022752965441989202,0.016289063233744173,0.004047524635197718,-0.06579190708315298,0.0032930332119234275,0.024178114996371684,0.10198490400237174,0.15687001341970672,0.121764740243151,0.004752593093253691,0.027367413446562506
SEMA5A,0.04071820644506487,-0.0029842335189664737,-0.021608624267011194,0.1118914817944655,0.009983739637269005,0.10725136554716387,0.1089631531372905,0.10355673497717552,-0.0003083775227230044,0.06100780594008139,0.03267996004941052,0.005627542195346838,0.006151023699136016,0.01346457277014322,-0.1447488111468416,0.08358181161903831,0.01871906176493679,0.05552761480660472,0.06773745118306025,0.025336321589478378,-0.002112700261289548
SEMA7A,-0.05779715501504151,-0.02346446790467664,-0.01801077826365347,0.022908724242743456,-0.06480030547651519,-0.027757335709396907,0.042364994387817954,0.054006774773412584,0.005155804871320562,-0.013130796789117787,0.049308378245461894,0.06934950685552164,-0.04169603622486851,-0.00048678538658587615,0.04061867978401252,-0.0017026386054961762,-0.05241445858880241,-0.03683928690381213,0.0687734683292451,-0.0017080661115850624,-0.027430169380872664
SEMA4G,-0.008754331272880571,0.024344207906581223,0.02693418393212452,-0.03353308493251664,-0.02933533444751118,-0.05463331102656937,-0.006922214597700881,0.07485584398351612,0.030164272142832207,-0.0039855092975905945,0.013473124607809457,-0.022421341036284025,-0.008567193291520836,-0.010114615366371003,-0.037714361826344765,0.05597415122778617,0.0022099841415336796,0.07904230646086895,0.03878272373718828,-0.03401504613802357,-0.03401641198149312
