,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
NPTX1,0.040678221929841205,0.026746397988943203,0.01589061196999532,-0.08675771046623318,0.027932723035239502,-0.07311390865948965,0.08461109367532249,-0.02400729272013499,-0.013267420728345393,-0.0628301711391862,-0.018788973652754042,,0.0066422145245430214
TGS1,0.009412572884478283,0.09852044072944476,-0.09020620728040668,0.05083351448861547,-0.04065637775142319,0.051943851177068616,-0.012013440603966627,0.025419472117786442,0.010424203757428334,-0.03971857114949943,-0.01302312741875848,0.050690019019722005,-0.04067658432550489
SST,-0.01712056914378734,0.014505712095371761,0.05771225393246127,-0.07472293335001594,-0.006729408800478633,-0.08145845652745214,-0.042137768635772135,-0.051377129649969294,,,0.05171381240293914,,-0.019536402446791376
IL34,0.01596645578899215,-0.00556913535501726,-0.04149667997793309,-0.022973758998449688,0.011636048334084962,-0.07607932342869331,0.02011185539017582,-0.03987842779469598,0.036441105813377644,0.054885711712013424,-0.02636291843010274,0.04823980786328328,0.02648464289398722
DHH,,,,,,,-0.024164304877819925,,,,-0.03309403864445554,-0.031843806089004625,
XCL2,,-0.0175538119654557,,,-0.02700757789784297,,,,,,,-0.022506240903819072,0.023123520190472747
RSPO1,,,,,,,,-0.012718059439767778,,,,,
TF,0.007932504698749086,-0.014100152272562092,-0.04346666465199673,-0.057157519470559776,0.05678129809479948,0.023545015674746518,-0.08990046589820697,0.04780562338360086,-0.07684927543833675,-0.046001583749815014,-0.0443407630501485,-0.029177818883877677,0.04123759996203462
IL33,0.0076037256721645545,0.06065622491718123,-0.02173315959216321,0.053685846374896914,0.006046801153273774,0.039970597122974856,-0.10066162596413987,0.022421043890030565,-0.04196788973796608,0.0045598307075999395,0.05041622168145534,-0.021174677273193422,-0.02233645515639131
RBP4,-0.02287319440757969,-0.03900382169606303,0.011745639705579937,-0.04671281330315319,-0.009656727317666225,-0.08198095728477016,0.0442834605417085,-0.006244619292392694,,-0.05698494783122567,-0.024903420754712628,0.0370690497934045,0.003767871987979473
CCL19,,,0.030863523196154156,,-0.01606509101133493,0.04693831228677068,-0.04738857667856736,,,-0.02691688128415495,,-0.00026135393089980584,0.13203809389814472
CCL20,0.06658527827815815,0.016896445722950394,,0.021741395774677055,0.02909577707305121,,-0.043313975032230986,-0.012532991843909814,0.023598897621354906,,-0.020923839562965365,0.03570726516746186,0.037966051503549064
NAMPT,-0.048409935786660314,-0.0013403694192432195,0.005601547475151398,0.11005263154882271,-0.034942849162693176,-0.00037276983406139933,-0.08579438777746819,0.0012846354959349516,-0.012351678662819256,0.1074175733527882,0.018749892921417478,-0.1475262849432166,-0.01382462027783182
