,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ZG16B,,,0.0019047385071857157,-0.011790164551821488,,-0.011317989310947624,,,-0.01826269569619565,-0.019956805602197373,,,,,,0.050149162478431486,,,,
TGM2,-0.023962596432868875,0.02948850777231081,0.060750192132112336,0.037368398332867356,-0.0500763863295321,-0.005229911473511775,-0.09189991195782046,0.009523065407243405,-0.0043916416261458235,-0.05004139305629269,0.036741987846725006,0.05620021613280169,0.08767112045594874,-0.07022001127949432,-0.08148076873123486,-0.02272147693148197,0.011547485955333274,-0.04113296705659747,0.009326122106313327,0.04826828089089058
VEGFC,0.008365159052059335,0.15955308706529042,-0.023953879651811553,-0.01513902531817143,-0.045914578342212076,-0.017380061936115552,0.06456028846224798,0.1465083545916166,0.04849309163406789,-0.007607752052100541,0.00032307922928380054,-0.023173196981744623,0.001879821456985782,0.04482002733539789,0.12794049782354472,0.0591356054127217,0.07100131627747365,0.03231036886155844,0.06153488473760398,0.012647721101721396
WNT6,,-0.008173105309521698,-0.020240664911688102,-0.010903505514480388,0.013346709823786294,-0.013487795777534641,-0.0198603490739628,-0.01850341923298162,-0.016633901588931937,-0.044413159055725585,,,,0.0041129934461030275,,-0.03122710737369608,0.03643514097968935,-0.023891591057218355,,0.025503702990377925
NRG4,,-0.021424388851045015,-0.011554148379945825,,0.04388742324176402,-0.011868211343000314,-0.0022700686329957913,-0.022651605712170095,-0.021068976632358558,-0.007278788239225402,0.031528251398424245,0.11737216124694687,,,-0.051947191460757505,,,,0.014463179479516945,0.07981044287523312
PMCH,,,-0.013316777805092599,,,0.053919382161111196,,,,-0.02921123597597585,,,,,,,0.04550446725756129,-0.001212750001555768,,0.06638789225107342
COL9A1,0.007068051017032722,0.0004938509777394819,0.12554242905188714,0.021276498008740753,0.11962489494367068,-0.012395480537736089,0.06628174193331333,0.046403976490752855,-0.04335766624000056,0.06897514006307905,-0.006524158165373934,0.03300336940107301,0.020372525941103965,-0.017411442634445874,0.07404771694644997,0.04006733359909644,0.09401027563963942,0.12157924639870117,-0.028497633787841117,0.07904934625915222
GDF11,0.02752790900062565,-0.002446202262926806,0.010053477974850629,0.023467118461164168,0.08869254944014249,0.03896567794931592,0.08581790398972795,0.09523154415381148,-0.033334354252987926,0.029642197921234424,0.022269889463098366,-0.03461735975619569,-0.03446175005455143,-0.030691975411109042,0.04463123745122419,-0.03541302284518485,0.03481391832607633,-0.0343608908011954,0.01651230835775966,0.03219028910905446
IL24,,,,,,,,,,,,,,,,,0.0010528790778219362,-0.032444013623011886,,
SORBS1,-0.05002508411068292,0.08501974181099717,0.014119587590260088,-0.033935844263634087,0.00677083656191641,0.030286680019778096,-0.013784386891045117,-0.0008773178104798632,0.04280373009745267,-0.007512411771339801,0.038946981350528896,0.015281652375599662,-0.10404823643916461,0.09484677922238065,-0.052232150115686535,0.09539203681794614,0.025074621574445174,0.04337518658411264,0.011188923734384949,-0.008038583893900612
DLL1,0.09102439294038114,-0.05814896678667817,0.04801483381332282,0.026698451334476195,0.08232108908566566,0.021283166354266896,0.05924535466650709,0.04941503253862424,0.025994941387763423,0.020104695451148895,0.013921679871750409,-0.027449773324313368,0.11127603245455989,0.1227360034774118,0.03371445756603674,-0.03213116294651755,0.09980395813296171,0.14457553605478674,-0.0838975935608467,0.03314291520229862
TLN1,0.004700884745334577,0.022309836045999693,0.03080034909367427,0.04019693383616005,-0.05113189465899103,0.033338862081046354,-0.008366070239710892,0.022072531529053804,0.02145634974010271,0.002762529783475291,0.04882460142983744,-0.0543036288765584,0.0002552840890307141,-0.07764682486433774,-0.003869534658785679,-0.024312149079196616,-0.026966651531601767,-0.03926492814129878,0.0019120481139829138,0.0016708339102573433
COL2A1,-0.03136395323432525,-0.021929272824568045,0.07348060192193187,,,,-0.01287339909601385,0.09210287971258302,0.08525217978364136,,,,,,,,0.02681716322450247,9.743218454169924e-05,,-0.05412742518674856
SHH,,,,,,-0.010133571578658962,0.012934266033070832,0.04634984993645709,-0.012273686677095452,0.01313209226386755,-0.017965791870712393,,-0.023423726690603646,0.041355163914993526,,,0.01667864280643138,-0.032639151791973985,0.00134003139081125,0.00787308628218858
PON2,-0.009176463223632015,0.060309957197826176,0.026276457678187343,-0.09803887476706598,0.17309903105999677,0.015604955430623468,0.11144422831005059,-0.026579340877741938,-0.004282810430714629,-0.021184727020160162,0.07504890460969939,0.027376345447412975,-0.030406631036499564,0.10141568733258333,-0.09656378990905001,0.02552704466846015,0.10843634980029772,0.15102063950460512,0.05076842351754149,-0.0377325652051159
ICAM5,,-0.05109951600103009,-0.033810689319163235,-0.014035260347409005,0.03791573757674246,-0.015793890547538884,-0.011163997032986756,-0.033960450029518204,0.0355968440924417,-0.010436811283876721,-0.004879092271934664,0.0032734066941408554,,,,,0.02786231549384189,-0.036196970176796885,,0.014872302229164244
HPX,-0.035625753361991856,-0.03492094827335731,-0.007891248870602826,,-0.010561742700524493,0.05188168903982381,0.004061690329478323,-0.018503420481167838,-0.022735728179572368,-0.024362794267090992,0.056961572085955016,,-0.021869726539720195,0.011772098076662987,-0.06757842198755704,0.04627344279698271,0.05094267517837912,0.06384016678043967,-0.03180903424057101,0.04504996450229427
SFRP2,,-0.028550644326703983,-0.01667826709369396,,,-0.01154103985435613,,-0.0018899378582043623,0.047922382822963766,-0.015581098820557691,-0.007619069571235723,-0.07475945681493416,-0.027325188520779493,0.019527157904423338,,0.03426089380055272,0.06467426221279664,0.02625595580148445,0.02074200189944501,-0.024372281021348762
CFC1,,,,,,,,0.06644321797839342,,-0.02511582986957505,,0.10294302370004396,,,,,,,,
CD70,,,0.12248788363186805,,,-0.019616484004361716,,,,-0.034727297412417944,,,,,-0.01786260859879805,,0.030204536118059688,-0.030699169906931837,,-0.003552053381199275
HP,-0.028227332023021336,0.042010807006176064,0.013296888155217281,,0.13427966244068887,-0.040646639105313506,0.02767379645374713,,0.02299460070927943,0.029895465209353905,-0.018326156332163727,0.0007656338175953549,0.13230983163228272,0.01885111936600663,-0.018672006514191052,0.06578853556484111,0.03174454222549306,0.017890589180766716,0.017387320935067764,-0.02283071203732898
CXCL2,-0.05056889540891821,0.052589072165881615,0.002390756780320878,0.0871374122865587,-0.036604227764348365,0.013008798139649598,0.013297039229613979,0.052741983252170554,0.037416176155817715,-0.05150988522653712,0.004164213982559488,-0.02406875369999202,-0.042512176771376156,-0.08492017917877125,0.021422998263622005,,0.03014656165305125,-0.03529193363685505,0.018525766333510406,0.004764563954849772
NPPB,,,-0.016183930516179473,,-0.06601482952771937,0.06436958913071518,,,,-0.021992442061647216,,,,,,,-0.014407157264681275,0.0018655398881396337,,0.1116760829647178
CCK,0.10056785990716728,0.06822518352444357,-0.0399099613602588,0.00633372835156726,0.049521905463585474,0.018954360637371,0.06081034805180186,-0.058647569921576374,-0.009702001279593598,-0.0025572935012827874,-0.00027030035929173163,0.055208355963667834,-0.06268181569160135,,,-0.04086854892330565,0.034952929416827205,0.08737020741248454,-0.019817509220395588,0.035538156343717896
SEMA6A,-0.03399834616781265,0.0021551773011229828,0.013011139479846999,-0.017240534112624484,0.08843637539311525,-0.025166114950097445,0.045801124494703485,0.039662463589809765,-0.014057681072595989,-0.00014914004866208844,0.005791455733330602,-0.03236139351340429,-0.03999018034316901,-0.01209842245955732,-0.08974700421371931,0.023260425595242027,0.08394745885919908,0.03649565871468708,-0.03302565941925301,0.015588475543993546
IRAK4,-0.022025410901917345,-0.007857627503324341,-0.015083115960950398,0.027941862689679266,0.03500327093018346,0.009852009993313359,0.04060100328548612,0.03010364767858093,-0.017599142742972605,0.006674856287685003,-0.03909046305997238,-0.060724353202282394,0.05354174899285077,0.03663291575417414,0.086596430333942,-0.030113516545401182,0.009833901673596586,0.045428483543994404,-0.07855161360328579,-0.003261997487096044
GSTP1,0.0017506018204100828,-0.08626828214416879,-0.04877597656170771,0.0073574265936975445,0.09412974137069362,0.05328353762402031,0.026879388266061954,0.08620459736008176,0.0036015823099785323,0.0025424009951901636,0.0040539953141510475,-0.08625643714954265,0.06946740764961336,0.0479955507557266,0.09829060333040952,-0.05567683431056601,0.10885555705050484,0.1305813758490693,0.057804958311578544,0.08345667079755431
VCAM1,-0.020861373938217104,0.061244483560437865,0.017928241557576333,-0.02117185990463794,0.003590085144945171,0.04696021842588225,0.008689421817525838,0.03832833551318865,-0.014925126110123617,0.0169083764576001,0.03529655482108135,-0.007772706028501935,0.009324266428367823,0.02150623855312987,-0.0014954664743250707,0.08795818309334671,0.06633548012725113,-0.020055483374340214,0.08481841098629002,-0.05350502656445947
NXPH3,0.05290939336337381,-0.030755856836799305,-0.05467966590768802,-0.030536708263270505,-0.030804676982250388,-0.06856019713758407,-0.011138898758801178,0.08026329663130498,-0.013069389612808473,0.047566606767977,0.00486815156503652,0.05824856132237898,-0.07932792504632592,0.15821163860208218,-0.023196173637083747,-0.01933721023034716,0.05099316433146063,0.1067278110317608,0.08794644648246655,-0.016301223824910404
MTMR4,-0.03445273113549491,-0.006491248339771865,-0.016795341505763926,0.012369843418897155,0.0280115739585938,-0.010379658434181418,0.03775522774328654,0.00446409565344951,0.0005662597879201971,-0.002627620234470284,-0.05505096967434573,-0.022195754087186208,0.0013537385131601341,0.09207047831908662,0.11829370997260427,0.01718331185671565,0.013427649915198129,0.06340106745463608,-0.0073486167311075466,0.023174444530694643
LAMC2,,0.04094839060332032,-0.01270269321221339,,,-0.022650311590428397,,-0.025352677917517042,,-0.027686030986733928,,,,,-0.05194722260334773,,0.02131584108378919,-0.02166837403571693,-0.037409623979714146,0.03656173172519606
IL10,-0.034684482638374314,0.05036146904681266,0.024278889432785698,-0.015617327413404913,-0.01278905500496134,-0.0011141414554819364,0.037813716937381,,-0.020487694596248846,0.04441291471664368,,-0.021404491548486972,-0.004666031931585787,0.09849673487130692,-0.009814879276716228,0.06478342031555404,-0.009800519278302194,0.02280598197376629,0.03547377626206086,-0.035640204323382225
SEMA4D,0.00825294555213854,-0.04530826228075434,0.0677030213768016,0.012974732546941972,0.14093184444618026,0.06116881423874492,0.009912891961952268,-0.036179880916258435,0.0038730093114636268,0.024628108178448547,0.011697673219117301,-0.02005785035631993,-0.034876054198154705,-0.06332739623219426,0.010304716870807223,-0.09323682220369868,0.036962389406774716,0.12279359209972047,0.032951693143225796,0.052741314317766665
TRH,-0.030660583949412516,-0.038179746306562255,0.02220746776339548,,-0.029187022042140524,-0.024021539083804735,0.016161708777807014,0.05369474155295717,0.018321909253394265,0.0001594310427008075,,0.06349434373771688,0.10373278192314525,-0.09281481083090479,,,0.046875230063681494,0.08448684648170895,0.0075099655212097945,-0.00796650611946395
SEMA6D,-0.026941272341869982,-0.012554785598884548,0.06336586713103319,-0.02296627795765189,0.14046946378947564,0.07102115845097208,0.051898578866378275,0.024988543073268466,-0.06331464701008886,-0.04330800848238674,-0.02847389572800587,-0.031102296428010646,0.00999546010788219,0.049399611832091656,0.0012220661747692405,0.016511277737720566,0.024995527985075417,0.08684908820018691,0.00904680261922837,0.06446954312209106
CEL,,,,,0.03649636624126062,,-0.024993435006670357,,,,,,,0.017822050397690293,0.005382236686401813,-0.012494570725111212,0.0689825714358763,0.00994747234869711,0.015715157409096448,0.06264787725250943
PDCD1LG2,-0.046826078060909035,-0.07139049865290883,0.03443835376132745,-0.02814837863656289,0.04139521065494178,-0.02035020399405617,0.09206621344173245,-0.017803934994706207,-0.026793047590381487,-0.017325828718302176,-0.015199129878442026,0.08606983325867415,-0.054085936914584555,-0.02983414841014418,-0.03521106534332463,0.0796993056077424,0.0037241542116247437,-0.011915394365033853,0.031264070355858264,0.056571997949000606
SPINT1,-0.0066631500033498,-0.03029209464470155,0.0923009998129388,0.01204943691607987,0.03161452992628801,0.01631126588098069,-0.033790427501768236,0.009426094503562861,-0.0173522288490329,0.05927108351564329,-0.025570987021196832,-0.0318588397138205,-0.049871993459750484,-0.0016490551315274267,0.04823367189829574,-0.01214740762387718,0.07513075801618255,0.06497618417780635,0.034778206170117607,-0.009907249091071947
CTHRC1,0.045344576135485204,-0.008007907481933892,0.03082785909927596,0.0030683823266799996,0.08808677142625707,-0.03973794421193641,-0.01278425805691011,0.06606580830275068,-0.0198739200068399,0.06387488973604905,0.0339318770116612,0.020945791203514422,0.09115244601847172,0.029914608954633368,0.06465862670593729,0.0931708959248204,0.06953537805338249,-0.002089735090137924,-0.030955115133976106,0.04432321407319778
PODXL,0.0027635908627578146,0.043006384592197425,0.061337325482195344,-0.04487382733520811,0.09878634224684542,-0.0351477878137208,0.03381130805022551,0.12717396604131623,0.013624669302199766,-0.017489447275117743,0.05006535319698317,0.06931450312554502,0.02843474777007565,0.04251121837346381,0.037220331522457274,0.06316193500749084,0.039285673721675164,0.04478866361656639,0.01833371943220781,0.030928447777323707
JAM3,0.011957762507447279,-0.029734619166352477,0.0487830159564974,0.04832839227450687,-0.04647622420424671,-0.03399321673109986,0.0008573439386347788,0.08160006727930345,0.0209896717037411,0.005840334914581663,-0.026213787755555256,-0.06032153209929379,-0.004802021823693307,0.041508626866387226,0.015062553066907168,-0.06930888981069717,0.038813770183150666,-0.015154387010601119,-0.06336948506977706,-0.06838161644570605
TGFB2,0.003928732913350755,0.044543928701285616,0.047619410960157066,-0.03190593595764198,0.07017016390411114,0.03460661542414813,-0.0009714588764300501,0.0033587145641050943,0.024521288340752186,-0.06769683529377801,0.03444393353005599,0.02657250962159665,-0.047124621604792916,0.036005557710884116,-0.07194174676238714,0.048254163338995,-0.02133678342498292,0.07374990306489337,0.02808806731851642,0.024458359210437167
COL18A1,-0.05889010429495479,0.09082350828805529,0.05250780679969378,0.001832165663818429,0.14669890473635513,-0.05022976701399303,-0.004588770153694474,0.03725304433813379,0.0059909638976728035,0.02054582279285814,0.02579557142358739,-0.04272064246337605,-0.022608832835694127,0.0801103267074532,-0.001329096792359188,-0.04752610908225977,0.10516944491270569,-0.04159376813791661,-0.02401952112463189,0.016174618989477387
NODAL,0.022634501855125416,,-0.026100477331862503,-0.010501903896028723,,-0.019957139129291215,-0.03051177763197211,0.08084795961429833,-0.04114551646565188,,,,-0.024901935508588262,0.03803960252493422,0.10440376534132458,0.01041382043888189,0.05978354924548621,0.025783888782304035,0.05935852598445472,-0.02852020733099086
INHBB,0.026289597918361524,0.06961181398104127,-0.02335444445021269,0.012252798570002593,-0.0031224441955075496,0.03274264280576455,0.0020244670683679748,0.03841984164265702,0.02078458328137611,0.016432797772959546,-0.04723027080422349,-0.012070946914523631,-0.029684531806352055,-0.009603564598143292,0.003401044267428849,0.007999388951471903,0.0011842432554924887,-0.055265869962979323,0.03772207542160463,-0.0569548118228655
LCN1,,,0.013730354939760311,,,,,,-0.013701281428613007,,,,0.1630974234417102,,,,0.09980840347339646,0.07532358741364333,,
