,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
WNT2,,0.17023673710902704,-0.043540275065382064,,0.13722751114154952,0.03267533515433623,0.08802703681605321,,-0.03855665559994991,-0.10471629236835421,-0.027302958140467532,,,,0.008208984252917597,,-0.014186381718271567,
CALCB,,-0.055269543757403956,,0.011707252042207003,-0.02997236666492516,0.014718455080124971,-0.03021673907521863,,,-0.051161427880566254,,,,,-0.030270981890051944,,-0.024965980386600396,
OLFM2,0.1468512076571481,0.20521620046514277,0.0998560486170758,-0.04034978007720405,0.11714759028618901,-0.04888656967185639,0.027050710458574052,-0.08667003533091218,-0.03983347700554915,-0.07759504764919771,0.04550319586500974,0.02240015182201874,-0.18417246303807222,-0.15850004931234435,0.024818149650412114,0.04087930601299987,0.016910941639624172,-0.028396050859919076
MFAP2,-0.10801838902440096,-0.009441373933424113,-0.0854464894687287,-0.025651951334673087,0.05715828192498919,-0.003396889692789617,-0.3283855980638101,0.03963403387809296,-0.007521377364247787,0.006070976226451304,0.03996384876829599,-0.03794677508540014,-0.1386826857303612,-0.29748105256864416,-0.08074225246758832,,-0.046451795716993316,
HLA-C,-0.46199731236897285,-0.1653250248977492,-0.03394384979413448,0.14794747280374174,-0.05045780858197582,0.05270712109627339,-0.47789574141638985,0.10861326324613947,0.009256518173492143,0.2307098631174478,-0.18811495801869357,-0.08406150267050991,-0.11090130501407632,-0.25418635593371175,-0.0671024423262455,-0.014333358902497826,0.019065197641300376,0.00939929809116368
THBS1,0.12764223554713264,-0.048089528253554906,-0.05336554938479186,0.02171116113153288,-0.17415845926497003,0.007218749588421604,-0.2255229616421542,-0.12449907687104406,0.005196137183394048,-0.16211446498834764,-0.03998430014806299,0.03907372559382359,-0.19311384223151448,-0.16424611481396634,-0.13317080040165863,0.025583073279871953,-0.17989285866469187,-0.049479703017115954
HSPA4,-0.04070606404523776,-0.07454349563060358,-0.017369023331640202,-0.06473132656153677,-0.0033687621973915857,0.034903512717370806,-0.0687102749353354,0.014722120793512417,0.02428412740932748,-0.0770538253079893,0.13121491462446724,-0.02155573761167604,-0.013287548374253166,-0.05246151792111933,0.022405088091172254,0.009660490735975915,0.0412848675257815,0.1349010168689861
LMAN1,-0.06574821082389483,-0.20879516792017422,-0.08012605237740733,0.054139329094767985,-0.19954390548025153,0.05970987399211244,-0.3467015393735107,-0.15556750985695278,0.0026618661320043247,0.053951146947669365,-0.03533900411002792,-0.0024403708927809792,-0.08525625648829303,-0.07864526010637514,-0.014348450637590352,0.06802009184178072,-0.20305850668276657,-0.05583310849321898
LYPD3,,,-0.010775674971202305,0.012944836005852974,0.04063392609404691,-0.050029545472288287,-0.13477568698087355,0.018982349605575016,0.04352548349159909,0.03626401817408974,,0.005624916821881827,-0.012844514051880477,,-0.03086474783153544,,0.04894532344925881,
APOE,-0.13549597661730958,0.30210138117350993,0.036626911396136386,0.04358883555418744,-0.10212638801070255,0.0942396152043763,-0.17046534373927763,0.1741952903909072,0.1339751029645574,0.40347311017674664,0.2665976684955057,0.0062790213569264945,-0.11853308509996134,-0.26973229437526,0.18586330646834534,0.0037950359694083283,0.1319882612752971,0.007413512953539979
SOSTDC1,-0.0002602543133066767,0.17121327293423017,0.008510625598699894,,0.2185260367990494,0.07513117614122251,-0.10231219702218969,0.05842765287459378,-0.014705699977373046,-0.09315508000717182,0.028996475069747535,,,,-0.05235468935137595,,0.05156243323798069,-0.019839572103920625
ANXA1,0.3008165474064857,-0.3087949965468541,-0.12778436283070355,0.07198120630767058,-0.21238290048408173,-0.03274552306094715,-0.42304301663793514,0.007756715332067831,0.0794588482320737,0.23283633194609588,-0.2304044577330528,-0.024715458538691008,-0.3075407226265482,-0.08350040773484892,-0.03727793559411488,0.025874578199192175,-0.09389501038953103,-0.0350646811490769
WNT2B,-0.005148744370778996,0.04510843357088758,0.051659336046046264,0.03378271930054395,0.011221442436759498,-0.04272561953726957,-0.13927038859324586,-0.02314552844125787,-0.059784870682330446,-0.13951862039758417,-0.013065896554531484,-0.05419101847783559,-0.1258760170084228,-0.0022208676625068524,-0.03910144644967959,-0.10641672444765189,-0.059380287476639385,0.023274535997793135
AMH,,-0.0782364684863048,0.027142381492960485,-0.022211672538452392,0.061600123634621536,0.033568885205628306,-0.05856339398307808,-0.009682780613968675,-0.05677146662719236,,0.1059206512772392,,-0.18453399340262874,-0.021466689835988168,-0.0031037795176091835,,0.044824290352960185,
GDF10,,0.12809195031124387,0.028320046038300094,-0.047061268059919344,0.06839065680298596,0.0449728323887573,0.06486075247856354,0.03539387254757324,0.036113366959728915,0.012198502293299286,-0.030312685736410366,-0.06122900204598757,,0.09462400022258106,-0.041940321128802596,-0.07028289561348876,0.07638324172279881,0.059531346292737534
EFNB3,-0.06459488265477883,0.04912837926375846,0.033416335664754514,-0.008841918765824488,0.120094092807824,0.002744595909404952,-0.04223387062383238,0.04509313893155445,-0.040069817613115344,-0.34722839432843644,0.007047174077463901,0.020989155774971777,-0.054758587523039255,-0.3255930415141802,-0.07336258240582888,-0.1318816460861972,0.08114965258089539,-0.03134921794780742
LTB,-0.0065306799914038845,0.08585299890180614,0.049736217087432734,-0.013121489332913619,0.13278769914413618,-0.021576596255488554,-0.014056836770702151,-0.01323999151530962,-0.003474124448543011,0.036472879993689325,0.07535847995103913,-0.09744292139139611,-0.10467369883699834,-0.1760591368471045,0.0823126987918537,,0.1264074154366805,0.009888131188450259
ANGPT2,-0.11172237640789989,0.12244047872396684,-0.010355499866142651,-0.007357701858362494,0.02022254486200261,0.05413549862792189,-0.48305841285604456,-0.20943835690770699,-0.006346576275899658,0.05348636637564726,-0.005943003364238233,-0.03578669538862975,-0.27407362403746477,-0.3401866719740564,-0.03275895769720746,0.02627396741859614,0.04614744244285132,0.09481662706154614
NRTN,,,,,,,,,,,,,0.030480591614190023,-0.033259263798662134,-0.01725568932018018,,,-0.006295794996946635
ADAM17,-0.018580102873375127,-0.043346424248291195,0.0056871380882621385,0.0076306946348061065,-0.16491999701788837,-0.04675249841449306,-0.1904331144837373,-0.05834099213811445,0.03263082336505418,0.08635862441985692,0.021158359807673534,-0.06805401093952203,-0.05665252600712696,-0.11146240789922063,-0.06920727589429969,0.0073815989552426025,-0.08946488099690136,-0.01743763705976588
LRPAP1,-0.1373845766819465,-0.05278194292601404,0.07035736703828822,0.006113077058388829,0.004163025765074859,-0.020100304764886858,-0.1847893018035889,0.03352208246649791,0.017183755120832873,-0.04908933485230272,-0.0802191503656348,-0.08246388633236933,-0.1359158493744541,-0.21115909950812045,0.03074875531803046,0.04739599816420067,0.0408759401523474,0.08220168752981928
NID1,-0.31706496156135067,0.16147475848935483,-0.013780425380122157,-0.03118236832741187,0.05929332277621462,0.018174005147174956,-0.49362096243453546,-0.11065267436829113,-0.0221633926068719,-0.020990796252401234,0.059299308741137605,-0.006509785981253659,-0.18034350746909697,-0.29944693468049866,-0.10605004397548894,0.00383295145906024,-0.09408008502802026,-0.06263991079876542
MST1,-0.04907630152724283,-0.09692303486043713,0.025660087220577193,-0.029086069431052228,-0.10609047653092389,0.024593148016580826,-0.31574207356215117,-0.0343111930649713,-0.004288250916172647,0.03661288641929959,0.08481205590502976,-0.04432587708740023,-0.10837215806208143,-0.08155272050206179,-0.06515063027132674,-0.08813089043554602,-0.019156749618241244,0.08563289465768334
IL13,,,,,,,-0.07170287994684829,,,,-0.003717768462194076,,,,,,,
DCN,-0.1600477193385248,0.04713246482617556,-0.05370413930765691,-0.044012692063015633,0.11761544642060891,-0.08140036384559728,-0.4285124377865906,-0.015589370812405091,-0.085417583742821,-0.01181689526593413,0.06631893627376094,0.11753374095047639,-0.06132592798077287,-0.3365928576214722,-0.07269566086986619,-0.1159324957957126,0.0009601097239906867,0.04719488283020914
IGFL2,,,,,,,,0.04513458515482068,,,,,,,,,,0.027081244362736845
COL7A1,-0.013165058195000483,-0.06278477623498797,-0.010982948807397799,-0.01020473340469452,-0.07404328333340177,-0.035052902118554816,-0.34096090211166274,-0.055702527433779216,-0.03005485550493925,-0.0004279752134887194,-0.030440697085543485,-0.07633399126154292,-0.10386046122188838,-0.12168916058591421,-0.05111683670877544,-0.06269533225910001,-0.08904728858132244,-0.018378062201759075
CALR,-0.07911684390352898,-0.10617634063560574,-0.052421793504540674,-0.062082592087482395,-0.30392860002827793,0.016810064045297706,-0.3297959265082824,-0.30143396299886555,0.008480964891607766,0.0234917418642499,-0.13995637041106943,0.012963647285324897,-0.19066901818350085,-0.2955015509241694,-0.11238382231633604,0.11569248069829223,-0.23900989015107235,0.02303703176256935
PIGA,0.056003513879797524,-0.08482804356003674,-0.055589226930231675,0.053735188043493455,0.005410293937441715,0.028001944650236123,-0.17129808624952414,-0.02066812611754844,-0.029744529400149742,0.07930601743194243,0.028578513788627424,-0.045091231156086924,-0.07045705110359575,0.017389097146464486,0.0010206205383703425,-0.023478778547970303,0.04120950026951257,-0.034431692069959205
CD200,-0.12555477537492757,0.18380464359156734,-0.00017537144704957654,0.11485528258165237,0.13365357599459002,0.035362069146257114,0.030502967546071846,0.15837341049450263,0.020229146939822466,-0.235086570802483,0.06325438259296817,-0.0074902215476155805,-0.15818256669270767,-0.021472761184782387,-0.06231089413212907,-0.08687590040772407,0.12411379719443691,0.13106675597719855
GRP,,,-0.024754545701988116,-0.02748158342552519,,-0.06698675645552804,,0.07946298884020153,-0.03499916433743515,-0.017478708789054723,0.013703413548954635,-0.0016866452310330669,,0.024646370603879867,-0.01892667073552063,,-0.018416139563812346,
CDH1,0.06703636699876009,,0.0594193811370697,0.0007332032443450381,,-0.016357141267668796,-0.22947023631260896,-0.010005645709434068,,0.02932960537784565,0.07710069966478214,0.01016085977215958,-0.184487188616929,-0.170950234969294,-0.017323015971007678,0.1264490168461979,-0.05662714978331186,-0.027391467039868726
LPL,-0.12316101110246636,-0.2582887589985738,0.045050818248133326,0.0491828290732123,0.1620329928621596,0.04931776523123039,-0.4570891758587966,-0.26142286382726004,0.08490578292755102,0.18853935131283756,0.12733874673722326,-0.09158513699648393,-0.01074858773205926,-0.3904965310614482,-0.16390196593488085,-0.05491612180353937,-0.22895106103303273,-0.049408307574476354
SEMA5A,-0.1336015365571529,0.05106333535883368,0.09664955212868519,0.026651679112628602,0.0420539923231885,0.07738886189986267,-0.2762997610033625,-0.06165516758500461,0.05132658322778387,-0.05238749167434288,0.09071653140148228,-0.04324773126499664,-0.08479235677181526,-0.2723383223537664,0.006466753341799029,-0.016610032364041794,-0.066890318709094,-0.035102503491372075
SEMA7A,-0.0035678592282126663,0.2628091492442266,0.039263591966318165,0.034625715001222565,0.15832824246549979,0.007441374317970902,-0.09705301067317318,-0.13497870584600957,0.05756115719467841,0.02489010521929756,0.12739523848256887,0.045051511560707296,0.049849820202713294,0.013218759675899474,-0.01661481926223072,0.011496269371037817,0.13744469966516384,-0.009708299614801474
SEMA4G,0.023351994999556237,0.022777586238063682,-0.016115103932105867,0.001994078157272478,0.0534424695782211,0.031389754577740285,-0.14628953325682076,-0.08310713602347979,-0.015270415768481425,-0.18867672900381524,0.0009781518477778224,0.008004135581232547,-0.016845088076756144,-0.1190608863691754,-0.09827349089929072,0.14595017991459183,0.04082592036220615,0.058203880389663135
SEMA3B,0.29327030238728613,0.03249215617692826,0.008441508057650024,0.039462127128069166,-0.07038112059889029,0.12313219701398993,0.05334749052472894,0.04203638658323611,0.11838622554233982,0.4823036803424691,0.32142808109097126,0.09504540493066499,0.14571995691758569,0.4231224980931441,-0.06016590155326152,0.08056309630030012,0.048012398862637355,0.25812613979835264
RPH3A,-0.3487605926991414,0.22489673234868632,0.11597563053810231,0.001156190010657849,0.3096616298420145,0.12487472892202245,0.016227265455949807,0.14076468189814642,0.0405879415250109,-0.2940313841405152,0.19169214588843392,-0.07645134689278123,0.04958644836773771,0.02665545885736595,0.028861406127852894,-0.07470046763106718,0.1367606378208476,0.05148687484742698
JAG2,-0.012695113190323135,0.09741542274661835,-0.001436043548848778,-0.02579788245113289,0.10131325999080187,0.0689984971078049,-0.04539943600787823,-0.04777358843632578,0.0497582315416437,-0.11891814424043742,-0.030839858904664053,-0.022884142792789344,-0.16909778205953463,-0.18352921526675414,-0.06979966462095771,-0.04963747469024778,0.059438527107608725,0.00020813513721359858
CGN,0.06746736909473101,0.0282333046442941,0.02935748224580414,-0.0022211884779633007,-0.059959365848337005,0.005030433939191657,-0.052432210389998284,-0.012935527072335912,-0.053183602767875565,0.06684023510221465,-0.0032620234191146754,0.07247091715232144,-0.06955234924910703,0.052718008399555205,-0.028050991913987553,0.030912827137435026,-0.027952795201777174,0.14482853115706282
GDF15,-0.03947626754848979,-0.11238033749259461,0.019921553967506753,-0.029422514807432607,-0.09270598117175403,-0.04080772132440194,-0.3039252722058674,-0.16511863363383075,,0.0018798789221870246,-0.12323933129190966,-0.0523171399477527,-0.2020371931523719,-0.0889751538707888,-0.0618401240060018,0.023879014720834812,-0.13777584862499997,
SEMA4F,-0.06508054805383119,0.09361431567190835,0.025629735224940248,-0.0033120179340633406,0.009311991930567325,-0.02684406332294974,0.012068550601933327,0.036373256013629306,-0.03733018418288131,-0.1734114942281092,-0.05519038590879475,-0.02620751608137562,-0.12428628469089249,-0.07880761929044189,-0.07111327648586206,-0.05010340810198957,-0.03423723638204716,-0.08783491719540229
NXPH1,-0.02853571950988638,0.05705017636864533,0.0259840092861961,0.007557546575043405,0.16204183189862198,-0.08032779221390647,-0.21365847424077353,0.044303230214140475,-0.050683169891114786,-0.3390151039253064,0.13184547453918696,0.01497488000306573,-0.08679941627991293,-0.1812542545594655,-0.07225125578579407,0.05257682271242238,-0.0853692571117624,0.002217337664167583
ARF1,-0.11988635542438636,0.23797116208013194,-0.051370214459111135,0.018508156551334646,0.0157851455380999,-0.013928892640662334,0.1078992704460349,-0.047285559630178824,-0.03454996106083512,-0.3224609962082163,-0.08314952038570025,0.0025698082425214454,-0.2423842201800853,-0.1875022913633413,-0.09891070766557748,-0.0055834296702538125,-0.05910109778320225,0.023506004808300084
DSC3,,,-0.014441366380405454,,,,,,,,,,,,,,,
EBI3,-0.013070768916061178,0.1325227899336619,-0.05582596717034734,0.028006232919527776,0.008636785575821935,0.026425925024436088,-0.18067408555462566,0.06113365779712721,0.02051373109647304,0.17140501538146416,-0.009013722951609243,-0.029738110020936754,-0.07841465647990466,0.08548088114287038,-0.015056535426696264,0.03845304508309479,0.02561967973931874,0.02112048448654465
TIMP1,0.015253320153784385,-0.0532444071155055,-0.12839773646540933,0.05257950295047248,-0.29713064404384126,-0.012817071272336868,-0.5372985102265765,-0.27740455140212,0.061070350740604844,0.1020229099174362,-0.1589024694756029,-0.03553158470819309,-0.20949488570689198,-0.5188442845520383,-0.1264519715825702,0.02563306031625922,-0.23780289067320673,0.029865119477502765
SEMA3C,0.21866444702235677,0.06043197616533383,-0.03163542424393421,0.02278648740304295,-0.028836078154568415,0.005503058688984431,0.1676297411056941,-0.010146590707179529,0.052769375692126516,0.1723675785957702,0.06162585913401795,0.009777292604061334,0.018106395099818127,0.08775178974485363,-0.14779079643408258,0.01338417220609677,0.015941745145524638,0.04666823071612684
GAS6,0.15932130713092052,-0.0445631118407298,0.032523718705846305,0.03014684090001389,-0.026453884672483417,-0.0022216141548793474,-0.25819841687676215,-0.015328230345586098,0.057699351287999724,-0.029868382064023834,-0.09925656708777998,-0.022625542671378337,-0.08144041475092009,-0.1601744833257929,0.01771192248366701,-0.08014178194093557,0.06491165722068135,-0.06691025865890496
