,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GDF9,-0.007005780815792331,0.006681051192683279,-0.00043950591827157865,-0.03972064873166195,0.10729773557225532,-0.010170510825793153,0.01768961253448052,-0.01654954096949164,0.11803861778862855,-0.03251558618335207,0.05245078648179761,0.07981832980971174,0.011220901408645487,0.007941438881271051,0.07101127256172662,0.006192870424842126,0.04072870335611302,-0.0022533065845960726
NCAM1,0.026840504299968673,0.027129743029132253,0.00637650789719117,-0.014292662782754949,0.017180769380151426,-0.03270718688244408,0.017448973560962734,-0.004273276573495596,0.012468745213815887,-0.07294633468762432,-0.015344683133070533,-0.04216409339703541,-0.03441137382056977,0.06582062490213289,0.07833111211829982,0.024965426058879976,-0.0038229008560933778,-0.049787158255214986
APOC2,-0.08729649514092405,0.001556987821141554,0.03763148882509033,0.07509053379778567,0.058348650905702536,0.049111991948081454,-0.012989408042642122,0.00010330374484709643,-0.008912731640425752,-0.06941330923428743,-0.017832369906542786,0.06443673334214924,0.030601537163298543,0.08978219817577515,0.03428421919568028,0.030488125446531303,0.08442519718123272,0.01576199645118604
BST2,0.07772194505879003,0.025304760735380002,0.03992373580718494,0.0040053280168521966,0.0015472748507653151,0.08755454864809674,0.030483793521936784,0.051766999432761016,0.032385763021993495,0.15426777175256506,0.06638240276512335,0.05438046472664117,0.07079220504863296,0.10953966626676472,0.031305588790902436,0.0861415459144258,0.06293113129701085,0.026653491854018812
COL5A1,0.016519870717575096,0.011244944615664564,0.05884219154424291,0.04786272613325427,0.18040035122639825,0.12500271203978333,-0.05606837953320995,0.0103135712831346,0.02306858364513232,0.07351333606765059,-0.0023327352553940265,-0.09203356110433474,0.04240299365573829,-0.007924719889828914,-0.11742454654082578,-0.022502988673933137,-0.008709977274148177,0.010333276620759864
CALM3,-0.013359935530100286,0.017696068238217608,0.022686290109278938,0.04807436905001753,-0.0980144715033715,-0.0929242376336102,-0.03632874449855079,0.03543358955848811,0.0033426546555336083,0.08512413671707472,0.03565013266872006,0.018348095993655698,-0.012698017883835074,0.06967039728425055,0.104256116718928,0.06936037149473537,-0.019305415903514297,-0.06300367647442288
THBS2,0.13562622647009331,0.013579594489438507,0.02350547786646907,0.0025466505293341266,0.03522439415484754,0.07120490394966023,-0.015581623802362813,0.09169105816732136,-0.020797369912796137,0.016555776605397813,0.025507996548231663,0.05223913254480396,-0.025210603446451454,-0.004028106753887156,0.003545130606245732,-0.007186508689124472,0.03182524171172057,0.06516893763382367
SERPINE2,0.020151217734622914,0.0011596642298418102,0.000819119246820017,-0.01849066623475834,0.03571853146126053,0.02566209019145896,-0.03857256049059366,-0.06312154626022859,0.03142641792414492,0.06634229726484894,-0.012992385046090751,0.08528481039526285,0.03640021208762403,-0.043898727568547916,0.019538619589071986,-0.006962581928247899,0.032940008315084646,-0.08484719455366709
EFNB2,0.0056520717690962275,-0.023111733921937952,-0.04025695001696395,0.05025244754809484,0.026622704213399042,0.03736883698195456,-0.0011753044706848076,0.02398699358345193,-0.03226734661054923,0.08047050253808896,-0.022841515149611843,0.0817581622456845,0.06463805506347557,-0.024600166345628192,0.05276061224452904,0.06327542622457255,0.05418494795291559,0.10965377668425418
PROK1,,-0.018737981928713798,0.015887991422460182,-0.01846677512075831,0.01669103391673846,,0.0022776359535758156,,,,,,,0.07032929036306917,0.029519741177020387,-0.033374947695776744,,-0.03723225271388962
LACRT,,,,,,,,-0.015277540975259515,,,,,,,,,,
MMP9,0.013653662960647456,0.02491157985600451,0.0011759399489600414,-0.01802012302521424,0.036931538668810424,0.12811621064178944,-0.023468336708460127,,0.0647551603760228,0.0814285150567104,-0.03348341395939466,0.019719500806979078,0.05918995221153902,-0.029449000288703835,-0.056644358043282286,0.041097665657812095,-0.03567816806804395,-0.04394987601241602
DMP1,,-0.02793249340154893,,,,,,,,0.04737037679040911,,,,,,,,-0.015531067291138638
NPPA,0.031798257162071644,0.04230736528718633,0.04447378495868256,0.05922161574997627,0.09058667153189988,0.004216234892720945,0.0987395013325332,0.038836746410568404,0.06647424864814351,0.08261450622515318,0.01926408355619848,0.06641863344526724,0.13774466351883455,0.13341376130572405,0.0426492906729702,-0.041966057783597105,0.053841166550822765,-0.03214607531383975
APOB,,,,0.005892489448252588,,0.04905171230617182,-0.028510368549249668,-0.011272851452577544,,,,,-0.026246112022365695,,,,0.05732582935559882,-0.037232252129304616
C4B,-0.030392952920897522,,-0.02630581116707317,,,,-0.018463289873955097,,-0.011201816642109466,0.03587753579544195,-0.0710938533116108,,,,,0.015282282853097684,-0.035915251713219895,
NTNG2,-0.07050436493574078,0.010773774214019703,0.03675301446102074,-0.005415464447155864,-0.04883035826696102,-0.01711091517965195,0.011259915373627347,-0.0297760598670397,0.022259052561941654,0.00745036163778525,0.06636648135030856,0.045554330098600784,0.008578805033853606,0.013947912214505708,0.1050890991657579,0.05970704896252841,-0.025493983869067222,0.028972241397310937
LAMA1,0.06077930693009355,-0.046191535373204556,0.07360359344300356,0.021904871288219538,0.08444608453923717,0.10058173895206965,0.0006817791267984895,0.0013663741419892186,-0.026706167014793773,-0.012553614382801387,,0.09538502682262089,0.10486896813488526,0.046409767358541354,0.02870474832319467,0.013291891247505445,0.02599558949474072,0.0557122062430791
UCN,0.027622787371223968,0.019344226671840208,0.04160391916713802,-0.03006344258698196,0.04736406703530264,0.05292641434463137,0.013285195071681225,-0.015967244771477485,0.016346917860805426,0.019883394130804796,0.02656612227330353,-0.0020953205845449865,0.012336949350719361,0.004536319724700693,0.004363529398879072,0.011340692995338818,0.0718422062726436,-0.004244903403809107
ARTN,-0.034760181377719496,0.05744034336817379,-0.026170233765155385,-0.019971340897592015,0.07453677326189413,0.016673310658508824,-0.02346833898654598,,-0.02166358030554991,,,0.04016922665481697,0.06340880231722501,0.07526353170282549,0.05473153144695683,0.04606551568691597,-0.03405424987493884,-0.04422476261859172
PDGFD,0.005635365765607579,0.031102769469121903,-0.050573378877279605,0.018652940486402675,0.017058059257906856,0.04232272261050545,0.03138902308257295,0.05344938812801371,0.07930003719883684,0.09869605049049467,0.007289203780120168,-0.0014689693685058169,-0.00778304793943875,0.08693864597697001,0.06811126603277613,0.05887488243202719,-0.0006161585543779913,0.07519692845239744
EDN1,-0.013365449672122868,0.015314320464798522,-0.005432469784476144,0.03615161534769842,0.08021265988720176,0.08941471265880516,0.049072341958746234,-0.023497265633774578,0.0052369411541434265,0.024562678960196288,-0.03182044174327616,-0.020949891372687764,0.10636361194317047,0.06571845758264262,0.026151497733044315,-0.04334950453778734,0.04287930539252074,0.02003877080175276
ARPC5,0.005383649306805729,0.035794582556999605,-0.011245063470287343,-0.046853472862175824,0.053535699184291505,0.012822850127883064,0.01936034557445694,-0.022663211405154832,0.06991789862824725,-0.0009045128224944624,-0.023218636244567267,-0.01741275696275836,-0.00662801422993952,-0.005494281575341266,-0.03152444727676061,0.026867340344067722,0.012999083021291756,-0.06220082545738625
GSTO1,-0.014750978867793741,-0.0005742962533540046,-0.06534250977695694,-0.02208899784667203,-0.1241937192838673,-0.07494352365203293,-0.001700739389469858,-0.031401664354657646,-0.0037052475113251273,0.05786601113900439,0.08362903457505395,-0.0661538380683746,0.015553222483360322,0.012996446119204462,-0.04825414701295638,-0.05723995178190399,0.055185420189857184,-0.041116283245505904
PROK2,,,,,,,,-0.01842189032751766,,,,,,-0.023595871752068218,-0.028031267786767827,,-0.0003599304663812592,
SYK,0.08629378330076135,0.024021406126830274,0.057873926969873056,0.03361776850021609,0.06576060629172689,0.0960439427258532,0.03285196623638063,0.026195226945942566,0.01532546817831356,-0.026475305636870734,0.03952315178320238,-0.048779561461614246,0.005552881419546806,0.04296044089371479,0.05994985737041781,-0.0363495707353978,-0.02469334524762204,-0.027893711984544683
CD40LG,,,,,,,,,,,,,,,,,0.013220319590255304,
ST6GAL1,-0.0072567963949700595,0.03160207200834664,0.022788774128243594,0.026632177146707337,0.05224364626121659,0.024926903034338758,-0.006169255398092474,0.04904009840823904,0.04553795332679393,-0.09448733824722497,0.04421509263901197,0.08687557539071988,-0.025381303586244224,0.05504045042615747,0.13060138670840743,0.001083754780266419,0.027259422932102734,0.049497806035444875
WNT3,0.015494023506284722,0.03789596346998969,-0.01964384233595589,-0.018182148498747774,0.0029630368897738107,-0.02284089099196877,0.026651788393999738,-0.025996804751704843,-0.0353237382646411,0.030544417328209787,0.07449663092899468,-0.009403655416974924,-0.034114180435455166,-0.01028755217341237,-0.005761886017847191,0.07366624964722064,-0.027706544495344865,-0.028186273926032082
HSP90B1,0.01746052838890571,-0.019980713166096255,0.039908497133508906,-0.01444866095405057,0.06738058106906036,0.04687447692474886,0.005137388352863966,-0.06882522929583561,0.0027804397151161464,-0.04909681908166286,0.03634862165404232,0.012625333812519738,0.00327527418731137,-0.10019728093649545,-0.15887742381700673,-0.018548623424607738,-0.03314134983593851,-0.025204508958841174
ZP3,-0.015848464516901205,-0.032897203062734116,-0.04569196864727438,-0.03039474986198929,0.03746214285384758,-0.008496475029150536,-0.009544519322786901,-0.011272852455817174,-0.04212559542582741,0.07808671521346155,-0.021900955942118168,-0.07033394246871832,0.15184558690799202,0.12182155708691267,-0.03951150004960812,-0.025201245246267868,0.04071807494222693,0.015958696326278214
ANGPT4,,0.008877146235321208,,,,,,,,,,,,,,,,
NRG2,-0.02475916877370305,-0.014590777173120953,0.03140393925477703,0.003036986584798334,0.21383069371669813,0.08448488157651086,0.08606198827332204,-0.0291051357733002,0.044801619606515214,0.09204472690855928,0.028256638534241655,-0.0053074174546427,0.12825957584260067,0.008932266610217086,-0.0065160190413783865,-0.04831990157548545,0.09316558512162737,0.02796637705180458
MELTF,0.0195839442698496,-0.049072490637537367,-0.004797955276159635,-0.000857814045252133,0.1615335782075495,0.1105839874382714,-0.009536441748506009,-0.014799900010059265,-0.008890912155021068,-0.012899139370586024,-0.03892168438251971,0.0679321168123856,0.166889870489757,0.05081222526703442,0.06622141432737128,0.02421773399781495,0.0527305461208745,0.0033344804604430937
NLGN1,0.002146778816792455,0.05789564433344397,0.07132633226441526,-0.015407850653442065,0.05263538042092945,0.059532004465372844,-0.0017458323735271147,-0.01997539994386075,0.01710440331822143,0.008994746662801595,0.01041019623323159,0.002843470342579066,0.011975572871242004,0.05963065123068661,0.05956483933466133,0.03789639004695205,0.036847549383319016,0.0998854690913962
SLIT3,-0.059606203043225794,-0.018566581735395462,0.006188855864019016,0.02169467094870179,0.006561637361774752,-0.08396141114458848,0.008562209569234164,0.03576267015997755,0.023491393597432422,0.030624995857949644,0.0451760724708104,0.1428339177189722,0.04770999449370678,0.04636236464391209,0.04411204251278512,0.01944689071634302,-0.007849389587343452,0.025291661282583318
CCL8,0.0023361977244842915,0.011874238633231253,0.06907518669567063,-0.053983654296408015,-0.02401300447921903,0.01453083771156862,0.04672422740038161,-0.010172362484148524,0.04641924702689547,-0.05449918246639186,0.05027484681883492,-0.05129729049073145,0.004832067222628744,0.09998493544799722,0.015853304128280697,-0.020397106918546976,0.010333382064474227,0.04343892123222896
S100A4,0.002316932955117847,0.0153527699512344,-0.004247447582268475,0.020538744583320865,0.12014913961023502,0.08755079621265044,0.014992190886699994,-0.03865901400673043,0.0024504281094476135,-0.0038166082697267743,-0.041213358914361606,-0.024547474773283295,0.081529079791015,0.020722601067829315,0.023388056213351844,-0.01911689718318198,0.03623761222027369,-0.0287494280230419
TNFSF13B,0.009956902379467942,-0.012463817402849098,-0.040109170954970165,0.006526879239887177,0.007898698881478792,0.058026085268594464,0.02405192288300139,0.0016277197850611052,0.051042346478146705,-0.017113682280099508,0.004206947320493863,0.007471233620770242,-0.018894703078903934,0.06809295706288733,0.09254512965539205,-0.022413346537236433,0.07121830327473082,-0.0027390870557549973
HSPG2,0.038447298937092735,0.08236349665403639,0.00359182204792449,0.0007675930336022041,0.12963405155952443,0.16831793484713592,0.06724218369053164,-0.031088304870507105,0.07583180237612669,0.021327053123819398,0.008213471765188335,-0.0368306795086706,0.1170523313016143,0.03842349441836302,-0.01837337966088776,0.029348185589764195,-0.006488921881575299,0.054098509180653676
FAM3C,0.03490854609349824,0.026153532821970076,0.03604531522500717,0.004752154456930822,-0.021276688755088688,0.09923933502319707,-0.014519144763023696,-0.030934054958650554,0.0336299701827823,-0.011387813362311884,-0.061474981515254316,0.005370452153255389,0.04948147800420341,0.06432656102472502,-0.0003288607218060257,0.08333048206360126,0.04722829004072787,0.04719552172034819
FLT3LG,0.004732319325819807,-0.04890094254175162,0.026997720573810113,-0.026000039662656557,0.037456576075544486,0.0810497715423016,0.025898466692464935,-0.035750330275786,0.030921009191097262,0.037564042986050525,-0.0010033790463015696,0.0008919851279841709,0.024823051980694493,0.019333763687926286,0.015543320443262749,0.041186407654600736,0.10379516372019609,0.002262037107743007
A2M,0.1281771406906045,0.07290524519894365,-0.009069168254599493,0.036306642493807426,-0.00416455702018007,0.1423049267971818,-0.03584819330336367,0.03412290930276446,0.013291406577308,-0.02013502104662034,-0.0044714691056026695,0.041812163485432124,0.028234148936892665,0.09152161570110752,0.03061675919342294,-0.013058982865886396,0.03136551958001501,0.04298698530734103
VCL,-0.08631484159282371,-0.004227228701962578,0.060086461511730166,-0.02598771926310987,0.028946302996811515,0.021272651834946105,0.06794472340781903,-0.04543994279042887,-0.0024300017060333553,0.025562412730083205,-0.043290874483215384,0.08924558761374388,0.023639667728580865,-0.025034024815712253,0.006996388733248137,0.035204985912156185,-0.044464968182079394,0.015176263723331137
FGF2,0.0006844302333951492,0.0102569391190083,-0.020868401847857074,0.03785324235650424,0.005993945702075138,0.08433068512148612,-0.002117914631590697,-0.008997285301437084,0.03832350809831327,0.057972402341502985,-0.023496969832689243,-0.10735821920658793,0.04366178926492035,0.018295876089571405,-0.01574326487709095,-0.011718266498291594,0.03132383196670949,0.03237560641959112
AGRP,,,0.00555152816597292,-0.016836739772459204,-0.014545597654901283,,-0.016660468558275694,,,-0.03583385640166123,-0.035985586338044086,-0.03490649060821206,-0.04137842690418525,-0.012424826728788465,-0.0007585975692594605,-0.03427754139884831,,0.10376758265157272
CNTN3,-0.04277858904495153,0.02654635965084414,-0.028562777941419263,-0.030584947481523263,0.03950181343678478,-0.024371465015476813,-0.03522649607866184,0.03546609100423083,0.0017733454717972865,,,-0.010152179100569066,,0.0975791294235884,0.0944561523846807,0.08710699118517107,,0.060180924480446894
RNASE2,0.052395215862066774,0.06063483330859143,-0.00612546024212227,-0.07089854510872552,0.03711373501525129,0.05148642629982298,0.024038250015067212,0.0028630578116085183,0.010770213106819809,-0.05664833649124403,0.04012499196596476,0.09694943184053714,0.00886332026182546,0.05175282563711491,0.04013222296555677,0.0033369750019659264,0.12954694360182262,0.04178642693491726
