,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SORBS1,0.06390143640814949,0.08196548721512188,-0.02453992903729584,-0.023082131110837602,0.016181394627913185,-0.006685940516917614,0.014552083397079184,-0.025470525530745095,-0.03649655893793587,-0.059301740287313554,0.05664763442057379,0.08182041221886746,-0.0016076826557521145,0.029936764853088646,0.14250464304041816,-0.142638522856318,-0.12169419674162829,-0.06181400699501078
DLL1,-0.055117567040608585,-0.0719224206490334,0.03491634262355179,-0.04924237373791132,-0.0617266197167136,-0.011451859953105534,0.019187857838697996,0.01524321761097975,0.06401979604460623,-0.03359428539887629,0.07532580655927962,-0.05559999274301717,-0.08189777965351251,0.019593319662303977,-0.007093060733284168,0.09101956978118593,0.023699542421824055,0.038987250181193575
TLN1,0.11421561570569509,0.009526925179947925,-0.021421900480795404,0.0035952083026882034,-0.1400331951606651,-0.01012499386600943,-0.030577908108484236,0.03975912388105116,-0.03948413871981056,0.012242637527793445,0.024205750027676092,0.10860961170357379,0.10924945518557928,-0.0133662072707314,0.1412262898537336,0.26553962230363815,0.08887275454675159,-0.02223030463289867
COL2A1,-0.09382060271015888,,-0.014709421005908298,-0.0312366320469457,-0.027655425960135458,,,,-0.01922018345272697,,,0.11818688101314222,0.08475669427776171,,0.07470816512730984,0.07427433778752095,-0.019473585202328437,
SHH,,,-0.03728937746139888,-0.012828441000659791,-0.03544101664228617,0.012080199875131956,,,-0.018343602711467802,0.0941553641306015,,0.06695280089870749,0.05910832275950446,0.06228703169357181,0.06193410563943129,-0.08682932293309935,0.07877229546281532,
PON2,-0.08070769182132362,0.03413197888520438,0.0027371404052565222,-0.03445575224898772,-0.17556534071295202,0.026452965623009864,-0.1339060166713921,0.061882499210695226,-0.0663680800610662,0.10484045651588131,0.05600925018932188,-0.020534465364327886,0.022374696369510356,0.0016287124764630852,-0.01591106478785298,-0.1679454835617685,0.006278054606310075,-0.026473352111134815
ICAM5,-0.02748933888012152,0.0025810476256009195,0.201952551463861,-0.0514536314901613,0.049637362252235584,0.02485486715372273,0.09114112768781626,-0.04800263305578014,0.003955856054854166,,,0.04597493218991066,0.028316547058584395,,0.02199816586663634,0.003400148508689008,-0.0030403135018279336,0.11883403897909983
HPX,0.007085440765362896,,0.032514951563460445,0.009670767212445336,-0.059783883627642816,0.04955007170604389,,0.01468284312640746,-0.04662577704619431,0.051010108534637104,-0.01333546556099267,0.03368094103962122,0.02823683165278726,-0.015011130185663794,0.05607203047154424,0.05440682305636481,0.08314812211894344,
SFRP2,0.18890966637458168,,,-0.0008129141901983684,0.020894989897098714,-0.028327593040676027,0.06801616532579932,0.13944509380083553,-0.03598545414398191,0.08241634798129363,0.06352676801572693,0.08561166124743916,0.14802645509493184,0.0025793346360640716,0.13691931422865652,0.22937814738864704,0.025385197815026135,-0.09706081782265799
CFC1,,,,-0.002552616381673825,,0.0031075781251724516,0.0628919512770345,,,,,,,,,,-0.032117782072448475,
CD70,0.024052643880133357,,,,,0.002758214288846177,,0.054846144813205676,,,,0.21962285462361647,0.19718081870782145,,0.016513826959806657,0.058600451818229995,0.06763115349119941,
HP,-0.00757163618887049,,0.03661435374681175,,0.01835597619611413,0.03382138863694343,0.1256547209902017,,-0.022556818343825846,0.12725736860357098,0.13188704434299892,0.0907131397780419,0.027314450838260517,-0.05842247061108708,0.1071602410749587,0.08296152954626053,-0.0041393304753829,
CXCL2,-0.0277890217521105,-0.03314407372702,-0.01957298593933771,-0.044562174640153565,-0.027611342505829643,0.06291557339220262,0.12651582066894043,0.13880590372222643,-0.03630639854985574,0.1448437012566903,,0.1781124500174669,0.2407064699145748,0.07267750454688324,0.037402375090689916,0.0899043689494606,0.09214527663753473,0.001414880520691839
NPPB,0.02499663016334691,,,,,0.040093568538475635,,,-0.023605752786004082,,,-0.046838693135628634,-0.006375050347862235,,0.00032694284938345104,-0.03083398316420859,,
CCK,-0.1755945862906041,0.0035726710414687377,0.046003240372545925,0.014475132151170612,0.22022666361688034,-0.025353411859723986,0.04843129688656112,,0.12016217145698753,-0.04314885446964228,-0.039913362170324776,-0.05774777733162994,-0.05420814270048276,0.0296450994973912,-0.1528141552372951,0.12433256469510925,-0.18353618108229225,0.16371487167488735
SEMA6A,-0.06693256599241473,0.05313476654570483,0.03209220974183451,-0.009384054415525823,-0.10437251783796432,-0.01347406324425383,-0.08748609603423407,0.013442520904817293,-0.020958379538066813,0.05376246101540934,0.07438466457964736,0.03284464455247326,-0.032502872863760746,0.07406642874495528,-0.00776174933927913,-0.172764459490722,-0.00021502359525668973,-0.07196124181220924
IRAK4,0.017283787104205587,-0.057825368601256436,-0.015406998176265714,-0.014327883588970766,-0.029940772824513507,0.04439400229256699,0.045330559065891556,0.040698576381802125,0.012379596133662026,-0.009701954081815786,0.13666203648171932,-0.011022071949275469,0.00910621472578927,0.08354095618442607,0.11867215074696992,0.11374317901178559,0.09733225219908243,0.14555937044508493
GSTP1,-0.0759381601185446,-0.02827251857933426,-0.07233470495806088,-0.025366850153269626,-0.17209938515234371,-0.039207476299157114,-0.07414636561867265,0.10336624918859015,-0.023145305331638503,-0.10299501904390128,0.10202175952777191,0.060072643496387905,-0.003357743076189983,-0.043903620959061744,-0.01979078745090298,-0.06522853023557641,0.04297134194758295,-0.02814044251928851
VCAM1,0.07379831672114612,0.02027550679970342,-0.006890326511498376,-0.01883134423022667,-0.12578865151249677,-0.0438818222188007,0.018274125970417606,-0.06760552058158399,-0.0017331283144213848,0.039336774055776735,0.011587917613369289,0.13751485004964842,0.24861444248286096,0.02649466868566248,-0.027299588183658085,0.20842765884225248,0.025522685272273603,-0.03639656696109688
NXPH3,-0.00044012091038814975,0.052539222464333984,-0.038794715234207536,-0.04145506361956816,-0.1011734048312886,0.010402162087387107,-0.050449750436792985,0.006312338277327532,0.056009109171570266,0.032785722332980424,0.10926847543172223,0.02427839411385115,-0.01904240328596959,0.08443420689339327,-0.03885068047631859,-0.08387716749132786,-0.00618967916920851,-0.009363463230879625
MTMR4,-0.012706780227242455,0.01619839676264698,0.03811217616114551,0.01371860522824221,0.011999517642339213,0.05571680112923828,0.08579155710647762,-0.039275548735990574,-0.026643915117156813,-0.0629437155179164,0.02411790745133469,0.07144490430296209,0.045784415708083614,0.04505255355173795,-0.026147946608387852,0.03045584756661668,0.0687800212575877,0.08682404609984613
LAMC2,-0.002590839599743222,,,0.00024581300907720296,,-0.012261668670554072,,0.047303007570293744,,,,0.008713586218774789,-0.01906289456760731,-0.019847738017235654,-0.040241560891012364,0.10042333543614003,-0.015854431301810582,
IL10,0.06862370490151536,-0.01870165847357779,-0.012614478019729878,,-0.04570537401554221,-0.00678013718355717,0.03374615402887948,0.037367065082309296,-0.02113050478880662,-0.0018903837097787642,0.014848544953059846,0.033003175944291384,0.094361663529743,0.03663324312618981,0.01944403258395095,0.2089318129382039,0.1348747977909271,
SEMA4D,0.022527596734940775,0.030023250874205938,0.010469158314090943,0.03597642497990248,0.005940827513071967,-0.017373440904238934,-0.160200733087234,-0.004202974412355269,0.05370315780542301,-0.016864933435448676,-0.012514916170237683,0.0033174960505233356,-0.09719200107478074,-0.0335457958987038,-0.12187698418585327,0.11891084139326578,-0.04588061720573373,-0.07841709634909391
TRH,0.09538869740646447,,0.08731881996274439,-0.02554718931580023,-0.07789689092378098,-0.0011836008719634387,-0.05855240666724015,,-0.040152619449478885,0.04699080765562687,,-0.08360989696133701,-0.01689613938186726,0.035953356023705994,-0.03316288279995662,0.045186420484854134,0.006898400335576257,
SEMA6D,0.011601821081890775,-0.03585132559894132,0.005739104286221073,-0.05392348547283253,-0.0779234135847365,0.030866999389427878,-0.004390188675390427,0.024110846061316072,-0.027825371020980833,-0.06202952524116383,0.16023401846848473,0.026947381970760034,0.0132346733452693,0.013858546825589029,-0.07864147807019252,-0.1531372195944255,0.023957911278975168,-0.034858568275655866
CEL,,,-0.0029879010954348396,,,,,,,,0.038008942708999155,0.06235311816366758,0.011537375380214472,0.08979530046540934,-0.08305505265061792,0.15924657478757895,-0.05566941695286107,
PDCD1LG2,0.10551935250569917,0.007281214841793416,-0.032184320281450005,-0.027742729285288023,-0.0358452308979562,-0.018893201711238677,0.05120270110603642,0.08157400668271815,0.0009598969108968497,0.06644584640352379,0.0010077658039171426,0.016224858543807643,0.07920937293027337,-0.008157543742989073,-0.023879632113450382,0.14916522867103682,0.04576477322711984,
SPINT1,-0.018788307082677418,-0.004714791521320629,0.002008499823342696,-0.013950554027394292,-0.04085901151596027,-0.041742846209929,-0.06559053770892674,0.0934334984193533,-0.031015032022953044,-0.026975268976106366,0.13720737677187023,0.016670098696873865,0.01073972399082357,-0.007433362314521183,0.01850688538938925,0.15783181754062175,0.09983015725397285,
CTHRC1,0.15847438677042835,-0.019586799807201415,0.05213453600966101,-0.02202134146199075,-0.0928763818935179,-0.015002991344968691,0.04135918059155884,-0.23367772038006213,-0.04666893007490542,0.07634400021048879,0.02544332617591443,0.003066986824371355,0.12463290692791251,0.03792901853930157,0.2058889289418556,0.3586692315131761,0.06161517571651569,-0.04263202414249578
PODXL,0.13167454577310686,-0.0196094767758247,-0.04423911333499195,-0.07215914049326787,-0.12503494555694689,0.033677738220376494,0.04054042114029585,0.03470749483422342,0.034421298956305725,0.09328626269857611,0.06995394612893013,0.0328435389915731,0.05423306158157694,0.011882798338367816,0.07220007352787404,0.09576685513317283,0.10079088623891114,0.11452961974150253
JAM3,0.10478752390821797,-0.012994042122712728,-0.0069439619353328505,-0.04357910813959843,-0.14874436909280658,0.004751274875871395,-0.13752145707003569,-0.019971236452403517,-0.03343562009384176,0.07162946712015278,-0.06621647356084943,0.13144469608901968,0.0412229792540953,0.008924815611245989,0.11643012735889369,0.16475187030038363,0.061003524983914786,-0.03235111228992658
TGFB2,0.10765716530970583,0.04361025172037208,0.09730327273487649,0.0006710271717974968,-0.14980519180522187,-0.004094872258266092,-0.07815948346382644,0.014926128247042808,0.037793074623129155,-0.011578143171448592,0.06222920579538273,-0.05971900465815315,-0.036812719632634994,-0.006562136299722823,-0.027992229776822454,-0.06489315558291366,0.015652401185972824,0.07298088111098006
COL18A1,0.14434625101100637,-0.011159104794040205,-0.012504873522733535,-0.021905993971693797,-0.07742428788031451,-0.035010123177597406,0.09710677627012124,0.08634987861234492,0.04908011005649641,0.05484305213808903,0.02330528277220972,0.27608835112806757,0.2552844528752674,0.053741352769008606,0.278909490661362,0.31662836949501183,0.006076868215456533,0.10355534440372799
NODAL,0.02182664407976076,-0.01257596865243956,-0.013545291499519602,-0.03921762745662908,-0.10413133575917,,,,-0.03245256707671667,0.09559808709845999,0.04477775073867687,-0.05112956978097493,-0.045116795185092186,0.03903748152110197,-0.06512840019666111,-0.017539167506153853,-0.01997018796989728,
INHBB,0.01944239309843493,-0.0519970618871687,0.003517620215480868,0.015795582071553186,-0.05538518438766355,-2.7416640791189932e-05,-0.08733905892403147,0.017625994479527358,-0.039372019862343094,0.022844929207111616,0.010468585591235056,0.1541511011161968,0.1586474119409783,0.034241683589103795,0.1387447837312345,-0.11246852785812839,-0.014746467442259003,0.008592175320717037
LCN1,-0.014057037517792479,,,,0.02757594135315131,,,,,-0.002319556487388738,,-0.02641874710472664,-0.027269385005041797,,,0.02536242736684044,0.0024004143004128725,
ARF4,0.05085420607437317,-0.021476533727063707,0.03318003539614042,-0.026656451037505934,-0.053264421669583735,0.03456338558409814,0.02294634779631287,0.03232506229504117,-0.05657354302128022,-0.02439591356505842,0.019803134653911276,-0.015894870317014625,-0.03254954591204503,-0.01037338907776179,0.06455049214187021,0.1124380649032667,0.023115257500107587,0.03486655877716094
CXCL14,0.07685970203464823,0.012046937642610276,0.050632185664842774,0.04660143788453012,0.052984144492261465,0.057361363172520635,0.14544638301606175,-0.08810786035051567,0.049920208185710815,0.16466071126768847,0.10194991003457908,0.027381720376822846,0.17006631446237355,0.01017370845532107,0.02832666869231197,-0.07167673489012842,-0.043949139663691614,0.0442250712412161
LIF,0.11238144118391392,-0.015914166909363633,-0.05789269679059561,0.03144750331050561,-0.014429407810792732,0.00864427486598286,0.0772345879561282,0.017613446919338693,-0.03909395769634291,0.001094096247252237,0.012870010203832419,0.1948375918701561,0.22743018249956237,-0.004529697148372069,0.1590928223571433,0.03762265662597211,0.19002762913830412,
IL17B,,,,,-0.06533935012341384,,,-0.01124742335806489,,-0.02936042161810241,,-0.006681576729783163,0.05056160952158163,,0.022781085952331328,0.04884245474813804,-0.0016518257769478834,
MMP1,0.06440800310443386,,-0.014475182327791183,,,,,-0.08789678617909434,,-0.03490985984552104,,0.08913175635471934,0.10171103597400911,,0.03434691967402608,0.215709198921277,0.07282605467203192,
MATN1,0.022391025533096385,,,0.0011523960628130516,0.029873507346753425,-0.019326137063510117,,-0.026670467959806682,-0.0007173250420472166,,,-0.012365957196027708,0.05878331164217562,-0.010570309720354757,-0.011379367839177288,0.014323570296385655,0.008090374655142115,
ADAM28,0.0266966975449529,0.0006588496087778556,-0.00020069672731679256,-0.02258609219192868,-0.045973198449061316,-0.03885464551073603,-0.029580406473080766,0.10399372638795082,-0.026259767105392753,0.06543762675627951,0.04171933506802642,-0.042628303594933144,-0.031667912462418256,0.07086079089240578,-0.07231814161509122,0.22656614123014826,0.00728338730625547,-0.09445431150863857
TCN2,0.07611938124477552,-0.029032440457489508,-0.03853071401920486,-0.006151077480569077,-0.10186140971522761,0.009382685942557404,-0.0246109066191782,0.17537866921541773,0.06009124457690057,0.02481780074701413,0.09534888871046232,0.05134533290179951,0.05126510463393986,0.03623605270473598,0.02219104774415991,0.24822838862626204,0.06901739186651024,-0.03577581553472534
THPO,-0.0019453389501761392,,,-0.030952061446619775,-0.023663564147339285,0.004309546198393097,0.038185205001878234,,-0.0010955251383030309,,0.025272615903793386,,,,-0.0003557600613073811,-0.006119007383258201,-0.009685087238438132,
CUBN,0.0647490329654109,-0.019626203750422528,-0.026419407048162275,-0.009191281592290322,-0.06294583630329828,-0.008241002354214152,-0.005854378753902226,0.007254835588280635,-0.004250897188046628,0.0065139554592480884,0.09119991416027542,0.009062918325479478,0.013519441600204905,-0.0035292908927039217,0.040006951318611726,0.04881713905782248,0.010015190193839922,
TIMP3,0.08738330449014586,-0.0110937522655348,0.0398158034312571,-0.023332823777059156,-0.10380119173635413,-0.01970942307217475,0.06578815537435931,0.03639967749589537,0.0257184180125029,0.015007924327838623,0.014271194943291586,0.05702044323002342,0.1893060832146923,0.006523146854907236,0.14404774447023758,0.29345356007409407,0.034866942740156864,-0.042204759724191916
PIGF,-0.07273135644169783,0.038020776959052656,-0.01595245494502334,-0.04293902502497867,-0.1706589440111814,0.011833406193556894,0.022190001613192595,-0.014637462024938897,-0.006868624101987794,-0.051480826833782155,0.050917848237442026,-0.05860154133918821,-0.11256385583829454,0.001187566943530433,-0.015925897976699296,0.033001118453708914,0.10080489202370485,0.008253133649689735
CRH,-0.03206286746383076,0.005104271249544459,-0.014709423704850537,0.011838911293108854,-0.03399577934763251,-0.030423850971856715,0.04056689059418472,,-0.026288260257794564,,,0.025017541042058087,0.039484090179301864,0.06302779044003817,-0.0006722465849275898,-0.022329701886874897,0.02851414315367649,-0.07414178636009364
