,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GDF9,-0.05794668556037239,0.01770505040260441,-0.01780444764327939,-0.03984015867751244,-0.03139357600376696,-0.012232545847942236,-0.15683437447725973,-0.06534350803520313,-0.013794584004334495,,-0.09127426448889543,-0.02765134006230245,0.020597378521797754,,0.005799584149995018,-0.07903163578114708,0.05796255686416491
NCAM1,0.07720703867097589,0.08897832623509389,-0.014856834964785893,0.012706844277716223,-0.03348251904353813,-0.08295536319680952,-0.0018318639393250964,0.1879416822274859,0.01667887600232672,0.001959205859985878,-0.029523960849036992,0.043951738646201416,-0.03370752761761413,-0.10844246783065638,-0.1219037730715442,0.238238566301352,-0.0848812332285308
APOC2,0.15970232082261043,-0.025555861347656948,0.065319416504297,0.041430176063319474,0.02154531046732404,-0.07114732134179289,-0.17471695476754245,0.04545701654020001,-0.021663227616220346,-0.302916333363584,-0.05506033419275923,-0.07155385233746264,0.0009700465525326031,0.10331261648457149,0.046564501069870666,-0.11031226223579134,-0.01554274661097809
BST2,-0.2217738854169837,0.03555621195482901,-0.02531356784243715,-0.004250484190456406,-0.08600060800494484,-0.030466110431387423,-0.39856394120130073,0.06226737059550076,-0.02567587173319953,-0.2756113248490194,-0.3168479253066067,-0.06929646481419159,0.03324851430377638,-0.02881428263491005,0.009186075940922285,-0.17316078794955878,0.04526323500371093
COL5A1,-0.2055436863871962,-0.04550761219931399,-0.03601336368641025,-0.017882694792121717,-0.08424691358624997,-0.10229099820088554,-0.1490704365459168,-0.13378078176055588,0.012794815966930313,-0.12378889343712643,-0.11055324291193644,-0.021989150040075924,-0.08728203405047924,0.04956105465406404,0.1566466793854978,-0.050082694680977945,0.019837460765403127
CALM3,0.3981777459159753,0.12549052205183892,0.03845941437095296,0.13962201796609708,0.29638597479590656,0.31881072113472086,0.4750745435992072,0.27678347381410595,0.10913374846943649,0.5115971509415248,0.3714032693121417,0.027845154195083557,-0.0026353728386891134,0.0783349946776451,0.05667037779977137,0.30011052617052003,0.30140470320409596
THBS2,-0.17088574890538094,-0.03667357638132972,-0.018459925567278677,-0.04929514428301138,-0.13279989758312297,-0.10879093110134182,-0.3461492914119164,-0.02257951414256931,-0.02971898407963459,-0.304251167759111,-0.30945029070565233,0.030470020773594484,-0.03681119971787756,-0.1030922912882664,0.03652176504590155,-0.009668203437401716,-0.09336928860368562
SERPINE2,0.2247838914091292,0.04089278130118887,0.022525306655898126,-0.04038206733720605,-0.20921839358052496,-0.005216068430668247,0.01680833185180796,0.07060011830099815,0.016108640935549527,0.13599061269098478,0.10087041375489895,-0.014166441875145463,-0.03546075055632174,-0.012505636626685888,0.008900472267445657,0.12223820868242086,0.0161045989828742
EFNB2,-0.10873732129639063,0.06547292148544258,0.010926317989319175,0.027807448215913855,0.09321076917073134,0.05403650080665003,0.00010585493690950482,-0.05978669181315763,-0.012959897289988628,0.21613673737696054,0.11619714273923619,-0.05743951401811911,-0.04198270175174032,0.019805010020133056,0.020160422577180676,0.0028758210082499044,0.19066269305903916
PROK1,,0.0029175547944192376,-0.023362379250337316,-0.060482799215304625,0.046954826084313304,0.1149754024006607,,0.05612102848063435,,,,-0.01883495127680301,-0.01495106599401896,,,0.010573749872367135,
LACRT,,,,,,,,,0.0004692848350689648,,,,,,,,
MMP9,-0.04637610394296048,-0.019237497181615843,-0.018140659519775237,0.025645491307158607,-0.12015936691678984,-0.014451156481602324,-0.2083468697558575,-0.06475566513605152,,-0.09324102492747258,0.018415480712971857,0.023933783039188087,-0.004378181427177651,,0.1254362073437442,0.09368673073555478,
DMP1,,-0.04314348319965408,,,,,,,,,,,,,,-0.021403870437165823,
NPPA,0.07640936996747419,0.06289682079535101,-0.004674697605649658,0.012028215508554105,0.1361322182833808,0.032916618318360784,-0.04948981030657074,0.028804904501038023,-0.016966323282224523,0.1354966476672584,-0.025193651914055294,-0.06421399763273086,-0.04093765187035469,-0.022214914170491123,-0.011781672835556839,0.08379625331820528,
APOB,,,-0.018408408621924277,,0.014422928120206034,,-0.054438053615449955,0.025426681900686476,-0.03634551466925415,,,-0.020668168056052042,,,0.03859289260219861,0.00023180263217682887,
C4B,-0.01633553553144295,,0.054403377017561164,0.0029231752036868587,,,,-0.04485121389925035,,,-0.05276988456931957,0.0038932753801339784,-0.01845709204807478,-0.0556326200234353,0.05355210148015715,,
NTNG2,0.06314715694939085,0.024549356800614697,-0.01574595393738858,0.05473325291166999,0.02141272154392454,-0.00510446611786003,-0.046835621907642754,-0.0337800496156084,-0.05672958401239323,0.14721327317603827,-0.01462713730184462,0.05955074533455585,-0.022369354701333673,0.12617501128027,0.057150566636922064,0.039970691536504004,0.12895741997378762
LAMA1,-0.051294728910556406,0.06116697451584842,-0.04238996270226167,-0.001424081793475007,0.06856821467115388,-0.09271271690548387,-0.37790871987285385,0.04106484919278562,-0.04164926493027321,0.10019967196209588,-0.03436427968377314,-0.032195649608053926,-0.003333572771910537,,0.06609780808914734,-0.04523980481452866,0.024452192435339377
UCN,0.022756083625934075,-0.045955987526247924,0.023460963696510635,0.0759883354497395,-0.07699977011325516,-0.00885224973571418,-0.077379737974839,-0.006014299897754492,-0.0075041434065631395,0.005923975980810776,-0.06506011220452061,-0.026640432159106695,0.0715556031846319,-0.016691300929080506,-0.03364466853778115,0.07040407028922496,0.10626774042188705
ARTN,-0.03770595111410342,-0.020296646367527305,,0.03099307044605779,-0.010464516057681577,-0.019788519128981,-0.048864523922009385,-0.04054801814647903,,0.06986191465695094,-0.035318383279929366,0.13409043980776575,-0.028846945074715486,,0.022878414177247904,-0.05933039562927292,
PDGFD,-0.018052462230517312,-0.003201923847346563,0.040022569400179314,-0.03280349855869603,0.0011068045350919459,0.08057151203192019,-0.029269061223969644,0.022710263972178308,0.006104506050880893,0.016528143253184382,-0.10215363407862045,-0.021020827632815684,-0.041762325490560775,0.00844425552400848,0.09661103734285931,-0.05876192649645126,0.065320699922659
EDN1,0.20084405012326076,0.013691635538037986,-0.038871000356406706,-0.046303092063322726,0.07704600196583812,-0.020592386383331975,-0.10991053560189615,-0.09363028520336533,-0.011509886873819994,-0.09522063764830224,-0.1174791463567594,0.03739542035293573,-0.010016658169550816,0.021236176498599373,0.0298147979564543,0.11028975846133246,0.0014595697248734598
ARPC5,-0.14518343537593323,-0.01958792062847161,-0.0006114659499469109,0.004585706314755529,-0.15065459968407843,-0.09603164480968948,-0.19784829868430812,-0.06439874635005739,-0.02355472220181555,-0.35474765199795616,-0.30689900667065967,0.014318103537542419,-0.0579373171634925,-0.08870751292135541,0.07022332604445806,-0.09708988387517646,-0.08627771433668162
GSTO1,0.15252178748592443,0.01300010821498544,-0.006243279774953852,0.0308808911732583,0.12510701614602146,0.18124216447080135,0.4260726242888402,0.054829553422295486,0.05768920731334605,-0.1518652570263322,0.2258963736475063,0.02086931676573631,-0.027114351610889865,0.0034855211505129234,0.11044115214071099,-0.0434328486015641,0.02579822308967586
PROK2,,,,,,,,,0.06429332923836077,,,,,,-0.024610284520580384,,
SYK,0.06474658563683494,0.023827971094201365,-0.016725902144488356,0.002899308101712781,0.02142077567410833,-0.0022956496449457867,-0.10413827784879377,0.0385430079011729,-0.01548125103430318,-0.20955941899507838,-0.04300840409479807,-0.03389866311343571,0.03583183015581021,-0.08926984760828857,0.0241234242234458,0.035386263420956146,-0.14246829376394013
CD40LG,,,,,,,,,,,,,,,0.08377721111416692,,
ST6GAL1,0.222907465014691,0.056088197146950215,0.033576901083880666,0.032212835411676216,-0.0007970272696080392,-0.002389318249923139,-0.22779530341154378,0.11915152929815931,-0.03654802045086493,-0.3053930536177732,0.07941058456819454,-0.016516401515602026,-0.037451061230594315,0.16643865334500266,0.05954204014517796,0.11802431277283107,-0.162104038445033
WNT3,0.09004242578619025,0.0929646685053375,-0.04169507792172007,0.012781313942094957,0.0800211101486554,0.017135502363673488,0.2554980789141495,0.07536580017681717,0.032710132191157676,0.3486333335381813,0.24475335287358235,-0.0018971519544431256,-0.03220055113141811,0.006293996883458454,-0.059489204316816695,0.03592358142053634,0.04554236264246115
HSP90B1,-0.10399049488275404,0.001375805061107033,-0.005791137834815575,-0.044854338527933,-0.2329148432508361,-0.1608851351276009,-0.08348779110111589,-0.10808303042685793,-0.0015743848862115842,-0.17282481902233335,-0.33877844283713315,0.001918976019804905,-0.0630327997571439,-0.12485965430060687,0.03441703394871764,-0.04243034909091174,0.005909516675706648
ZP3,-0.05279451046321688,0.11963485413584525,0.008935294848768401,-0.02446646924742867,0.008881977288514425,0.026253134213688946,-0.18139102152166556,0.07830971302043803,0.012131513157625059,0.09846306459734944,0.037578476705371386,-0.03079262811231571,-0.026124080903387418,-0.044961294798063635,0.05647426433463774,0.004493862597276208,0.034453147166476426
ANGPT4,,0.1428665805715176,0.0363489018174489,,,,,,,,,-0.02606242874705203,,,,,
NRG2,-0.04805601922119916,0.02886842472064672,-0.012067344973686547,0.0369396231481273,0.04730879626959503,-0.04671214710687464,-0.016705046726612594,-0.029172943859752082,0.0017188353357595445,0.09431095690657051,0.006985564587836779,-0.03966454771946657,0.06778071228651315,-0.032142352622547984,0.0045933494763164785,0.007364609651891706,0.23042719847723153
MELTF,-0.06854006208009915,-0.020736037024675868,-0.009968671853522296,-0.03054381403558536,-0.017002007787763833,-0.05914715918321756,-0.12386198013643718,0.053112024019339184,0.027049984354177433,0.0020721647164813344,0.0023676283846396787,0.02247775939609507,0.04633241048060341,0.030830845292701404,0.06852864415990793,0.054645418126995346,0.09049522093011245
NLGN1,-0.09437657957512942,0.03114889925098832,-0.0649199810358467,0.03682762757974628,-0.06645608922070391,-0.08681850920596805,-0.12755956704511598,-0.009259613279473274,-0.013898140517480362,0.15817319168943034,-0.0639105485933366,-0.054238570404940435,-0.0489209975033188,0.00689948105410683,-0.08842922807330018,-0.010700691823768285,0.04047172740906055
SLIT3,0.4262062244166763,0.004201729460516012,-0.019696690105693575,-0.030375915446472404,0.18403823378827755,0.09849372330127018,0.26129828298352525,0.049182245062048074,-0.014078339213525703,0.14552082544884232,0.241807812300949,-0.006239209236966184,-0.03234225594785809,-0.0668769667256461,0.15582270252688893,0.08250258443324886,0.229248969141848
CCL8,-0.07163076190861019,-0.009845930741124179,0.06004511557429779,-0.030647488482164777,-0.051787056986928294,-0.06157266903271357,-0.06572431338288323,-0.0551475358394468,-0.00034487229260477654,-0.12088171337789147,-0.03295452340601989,,0.054344172439270054,-0.04268362630122986,0.01091779701647211,-0.09662728458618776,-0.09714414874672715
S100A4,-0.23273102397791365,-0.09156333468279794,0.0418851651982331,0.0020730573723905434,-0.06253880939180245,-0.17372137371688737,-0.3983026203905375,0.020700267685247867,-0.03283500108102779,-0.23202133398867184,-0.2241962984564671,-0.01275313313483838,-0.026135736284213527,-0.11507451416373918,0.051403926446502296,-0.20932827255169945,0.11469438675509264
TNFSF13B,-0.16740572258449235,0.02176078635901105,0.0376517524239988,0.020583215324671108,-0.009571272584274067,-0.06730747134704894,-0.26805692075619786,0.08081892361416489,0.03625757567387506,-0.2996070663539538,-0.059885374823831806,-0.0060312912752782865,-0.013809122218746464,0.025956504972760457,0.03552655355739254,0.022116618939119013,0.15630102737741144
HSPG2,-0.05457566711312693,-0.001020496481031253,-0.06161154223477642,-0.01086916225245803,-0.06255718822304271,-0.06662152901879581,-0.34758284247792465,-0.10680594008460319,-0.05301186603683361,-0.15144011489157835,-0.12930772887849287,-0.012638159755184309,-0.023855305439892175,-0.013455806901538084,0.14912322208793566,0.06017349846212954,0.12977142071474418
FAM3C,-0.12309153270544546,0.07694561320375627,-0.03733421270610955,-0.018419410953900248,-0.07940078688028042,0.13942676646904958,-0.13237918118854308,0.022838401180426713,0.08280674563871812,0.4386006737482703,0.13959134831579043,-0.03454805232440456,0.056980541913582226,-0.030118126120582102,-0.03396033082492074,0.10263352296413819,0.1627440138799772
FLT3LG,-0.1036694720239468,0.006877338565223762,-0.012955919711675645,0.0014384769590820867,-0.03670834696203203,-0.02736792211026053,-0.13586839748034804,-0.03289751319402262,-0.00885303393433902,-0.0677394962887296,-0.13469646261801396,0.02581381624952055,-0.04050181747422487,-0.06532157012697636,0.0012902394154739592,-0.08896991171792132,
A2M,-0.18968721686527912,-0.01965664153999565,0.021668870575895036,-0.020460547525509652,-0.02431549439375258,-0.191461296951173,-0.3826017380471549,-0.14171737902719286,-0.07420982451897533,-0.492476939393006,-0.0661524778605541,-0.023981023503374894,-0.02951760630108046,-0.06167235747198346,0.09642449540322282,-0.07048488334902307,-0.18289705668404904
VCL,-0.056227538560021474,-0.036866265262710814,-0.054309008732930646,0.08063452597600869,-0.039496564574641325,-0.0777870521809086,0.050641659243540686,-0.04455173372923457,-0.06074976279424773,0.002538549850187635,-0.0826523234216458,0.01733590519623919,-0.06515325507357639,-0.07833908280587835,0.09758917236702012,0.013548036743682294,0.041627753552241534
FGF2,-0.19110634819116257,-0.046400164187247774,0.017372681936439607,-0.07623297020023442,-0.09103275776814593,0.0010617182695050636,-0.2716362293036395,-0.04625309128715654,-0.005556601773337072,0.023910690284406393,-0.0451688804567516,-0.016890633879190205,0.04886374643274923,0.04763217308063829,0.009370270571755554,0.09142639133476337,-0.13130549018911217
AGRP,,,,-0.009180714553293466,-0.033741939710144726,0.03245945113666037,,-0.034116003695158804,,-0.06599410295638711,,,-0.015355403347396039,,,-0.004686529233452455,
CNTN3,0.3069525426039983,0.0833403795967706,-0.018933027375592767,0.015434342014190168,0.24227136708673438,0.18216853540009526,0.1915070819625868,0.1275175173768802,-0.028210748138776956,0.3760457922665083,0.30202164546241705,0.07611252186910723,-0.04177980075023044,0.05369906718746665,,0.21320757031876575,0.17979258455351824
RNASE2,-0.1329662855264933,0.020659184771094664,0.011900180535401973,-0.01379317297888341,-0.061078289739180724,0.02073340352454597,-0.2708958688774672,-0.02866293612930681,0.030391539975630003,-0.18795479822154018,-0.092566732325099,-0.013783507043918626,-0.008912918303548647,-0.0501832876487772,0.03492545870570523,-0.03888674863467556,-0.08757369195343834
ADM2,-0.08563979562750425,-0.019663966360553228,0.010225142993477574,0.009010197666283984,,,,,,,,,-0.019601630451891148,,-0.011841072649597042,0.019850507775489804,
GAL,0.2546987861891117,0.0331161318460239,0.030382854064403133,-0.010678702890398819,0.0876154630722824,0.023743353609991132,0.10535007270151114,0.06201690922738123,-0.015447983343318204,0.24822445420786274,0.03075050853183477,,-0.0002512378002595612,,-0.027369690100030753,-0.026965064437855676,
IL36B,,,,,,,,,,,,,,,,-0.030980526809527148,
CXCL6,-0.04584503833508846,-0.002788226118957761,,,0.020254911171943966,,,,-0.0255441189758548,-0.09709785738244406,,,-0.03424971674521161,,0.09938528380636785,-0.05444325717666489,
PDGFC,0.015098108573019709,-0.032876046926943035,0.010863267681944575,0.024594783392969728,-0.06563931467016453,-0.07876114879881452,-0.2859995217308508,-0.03932218540791055,0.029060607077155406,-0.053968579209065476,-0.1888689077462033,-0.06994297223216231,-0.002656152316545479,0.07071828134287914,-0.016859671061735627,-0.031409291683069655,0.02682914033600759
COL8A2,-0.1079177253426934,-0.018551136051573245,0.02062384414838493,0.012020843475146276,0.021769319558703103,0.01118296885147216,-0.2536050221777833,0.07270789614328199,-0.008675395975316061,-0.06495111444368139,-0.1564947786728668,-0.026266353429708934,0.05343488124322077,-0.07279214939134553,0.003997979937116155,0.10017537898029025,0.06358019210139214
