,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PON2,0.006045604551664231,-0.03339777424034526,0.083425711455164,-0.07621413682850661,-0.02580803246877964,0.04204486715213397,0.04267921949267352,-0.021618790657177225,0.06410351361169296,0.02537866442846861,-0.08320406321436123,-0.05921491447930221,0.05756742006074233,0.032013732661398744,0.005131280841754688,-0.14746809110777243,0.008460253459793034
ICAM5,,0.010549714262486925,-0.01701862178694775,-0.018189186558023176,0.01379213747973573,0.027409766897328817,-0.01272708346823221,0.043928741010240746,-0.019860169886764742,-0.02278948446717634,,,-0.02170580207329209,,-0.01839356735224186,0.046564162840221024,0.038062798129047955
HPX,-0.023578690484402767,0.010363949378612847,,0.049831905224290464,-0.00652594729170999,0.020348338129901708,-0.013613196641011129,,0.000592172034700351,-0.029660995058884917,0.05802652525900199,-0.021434931416875427,-0.01568504144647174,0.12067650772349264,0.017462235589009337,0.07204023861293166,0.04626367485096669
SFRP2,,-0.027753886117562767,,-0.013291349990846675,,-0.014128249812274745,-0.022156334100153784,0.024464340413980403,0.09303050478767665,-0.022892152049260005,,-0.005689025209859454,-0.017215088701896968,-0.004363606706027679,-0.03890213201572923,0.13307835828251424,0.043478363321466755
CFC1,,,,,,,,-0.01196912893246366,,,,,,,,,0.0028621556831062685
CD70,,0.030441630273499932,,-0.022591513224296284,,,,,0.05538097756523091,,0.0096995419745448,,-0.02852479117843376,,0.10168378735313106,0.03627267649481016,0.10410133823753387
HP,-0.04118857874987112,-0.02603987726425308,,0.029641128289290417,0.013712482019109634,0.049504061699714476,0.003318280386354522,-0.03929594152784497,,-0.032568219709598493,-0.08732706886496099,0.06738836462270828,-0.005692972329166253,-0.01794630855768047,0.012360983666457107,0.05172753565574009,0.07235947791875287
CXCL2,0.02727901559500621,0.029817953093464186,-0.033561115989515646,-0.058117460403043116,0.1175987124073134,-0.05072010998708389,-0.01891900957341787,0.01272094269460798,0.09821069129702148,0.037720498848530105,-0.03526992542420176,,-0.005285576127266974,0.003351964551266821,-0.011336809747661618,0.06520015098310034,0.06682064698121026
NPPB,,0.02495249561610761,,-0.034263650586188174,,,,,,0.18655691222467122,,,-0.017984916831674972,,-0.024284515639380715,-0.04281833875054763,
CCK,-0.004957267912770392,-0.026850361803205682,-0.034490875366199145,-0.05010897182959317,0.009217949480457323,-0.02161913292196601,-0.017558994657373844,0.023865748327888105,,0.037887066708667795,,0.1200210699386428,0.011227283195833819,0.08068503907646078,0.016295541085789303,-0.006380941247742105,-0.036275117268193914
SEMA6A,0.005603345218977368,0.01775966936392335,0.0418959886570394,-0.00859545479652163,-0.016125267538688103,-0.014569366425681162,-0.053115297180146105,-0.048048291288563576,0.20118787992490955,-0.0022188490275556047,0.013298334702316556,0.017039017896204024,0.0333651175396964,0.03145892850496074,-0.05401759586550752,-0.12416289929164553,0.03553191066683248
IRAK4,0.014397902494182007,0.012229010847761979,-0.009761595593648073,0.03823487598222656,0.05850405083931707,-0.007943657339788076,-0.017603896454059322,-0.00617384975697488,0.06779466224296285,0.03273179993232314,0.07280701098828228,-0.005171261685192642,0.015658628219448974,0.039646058736052314,-0.0405275467327422,0.06800015326006405,0.1510701435196631
GSTP1,-0.03497781740196262,0.03515723292756255,0.018186461490753057,0.014542663500017367,-1.8951642728668507e-05,0.02410835887058019,-0.06640460032284981,0.04314475350126818,0.023354333406859554,-0.013223009849487334,0.034312698243667575,0.01882557068367917,-0.02664576325341016,0.011776663624159281,-0.03356231847905462,-0.10034893177076419,-0.039616646528718984
VCAM1,0.06287209016175124,0.12180274335711273,0.045659475615374874,-0.014110318536347567,0.0545440277402839,0.013452844264853065,0.009082862633119776,-0.09173489797863224,0.007311596597851837,-0.003698255498028454,-0.12262759249315586,0.008989907195652364,0.047994865786579265,0.08234207597855765,-0.010204785778519172,0.07605926711585198,0.01650430906466308
NXPH3,-0.029758112543974657,-0.006055084934416831,-0.0029963455677955515,-0.010369646216711366,0.030445179644005654,0.01938256642081133,-0.01210293832709692,-0.048018432587458304,0.0019428975779651255,0.014041791629628698,0.018916580600700342,-0.06049150786168946,-0.025137671966182728,0.021117785876118397,0.02837708072343452,0.03027394680508998,0.0044712651984927685
MTMR4,0.033691330893014994,-0.04103706610775473,0.02148694619018747,-0.04000741193830817,0.00551170759961633,0.05697993808279,-0.0034759058912045243,0.0785313507558351,0.012419325018492007,0.06910298810355017,0.0026265633536972735,-0.022595033668070696,-0.035475879463596635,-0.07362029278661447,0.02527863392863933,0.003750952451407461,0.05046474125986921
LAMC2,,0.04473623173979656,,0.00871857277819612,,,,,0.020920117372757636,,0.07290896745423149,,-0.0242570214306833,-0.025501980221002193,-0.015771348431845234,0.03447822997525336,-0.038504351160763534
IL10,-0.022955716120079968,0.04465189303079938,0.049228376458775334,0.07307105238328533,0.11492181008649126,-0.023229647850744262,,-0.00016611479091905687,0.03205116976685204,-0.013442173789652562,0.07323297176727384,0.014930075338737836,-0.024330733834030546,-0.02459910899970913,-0.03927388410626218,0.10867112075919508,0.05283697652091819
SEMA4D,0.015051909758940074,0.04522342189067152,-0.006930673496821276,0.0035111014755256817,0.023005073687404176,-0.007639493746434422,0.04178827362446802,-0.02359616879689402,-0.051787453530904796,-0.0398581416227586,-4.805151409622242e-05,-0.00906139696809292,0.012915285247152006,0.005180386362796148,0.03441369571491561,0.0491620057223441,0.003939614987010515
TRH,-0.020292522986630403,0.06806275609173812,,0.02680602488566437,-0.018389584162412848,0.029963501602113665,,0.09928561012799328,,-0.023268063897543715,,,0.048622323664564475,0.07491051081501345,-0.008527283605377734,-0.01322196412669019,0.06711955712527841
SEMA6D,0.009884838885088024,-0.056244123353017275,0.0159972861740583,0.007313234862996569,0.051790690576005244,0.02785854014406569,-0.02237977655724227,0.06073678727027769,0.08474857688126673,-0.014683121803407613,0.047202101827935515,-0.0822711014049699,0.07043975365287505,0.050537734120987,0.0020739613052376494,-0.14320014460550962,0.07359114446241648
CEL,,,,,-0.015713836218166105,,,,,,0.020942616512383588,0.05562640681784228,-0.001563240191122313,0.07504750701214598,0.0204873576430854,0.000263576257566634,-0.03054869061655791
PDCD1LG2,-0.011780247166389077,0.11670542451116288,-0.013734670672412233,0.07544287780559158,-0.0017086178305550231,0.07640799718635415,-0.021798248998922635,0.05731962120071017,-0.03594453021725353,0.007331483391883435,-0.0978844222417262,0.07752048824240274,0.06333718409485234,0.03692532627372559,0.09564280545949758,0.019575925648594703,-0.0695161048814863
SPINT1,0.05662650279754804,0.0001301538075800815,-0.04254504313930667,-0.03252122178377985,0.07381384023941655,0.016735390226480778,0.08291557128513086,0.0039088565176451755,0.016123204670267066,-0.019730217271715256,-0.04794099694232779,0.03136459024212996,0.02194348151791431,0.15241588733134845,0.03188069466012742,0.04998196899223117,0.10743023425045266
CTHRC1,0.0072513097866428265,0.08713470899710138,0.01324439559189042,0.004610027465541701,0.029614150391883726,0.04678945089786222,0.05782790305656689,-0.0038427672598685225,-0.1559362637693151,0.017703015385508253,0.08905003204227602,0.13426327907388777,0.02029065340281502,-0.03746370800176794,0.060739993330505594,0.30678414099434925,0.1756228803069259
PODXL,-0.10028099305208596,0.04766518435402698,-0.02561033718022013,0.009351510640316422,0.06432160054341304,0.08432897547157062,0.020424264795979395,0.00847626139085245,-0.014460466856062325,0.04313187333898686,0.009786532902613837,0.06153370052213432,-0.024619624308756246,0.0150964791483659,-0.02190645599171781,0.1757278062220779,0.1381965088276714
JAM3,0.009593757255193057,0.0031768015856073256,0.02460731908391396,0.027426786998487458,0.016730732353041903,-0.00204598726173033,0.030579297301078695,-0.03243551407325674,-0.018071188161395548,-0.02382539639004591,-0.05209839863727438,0.0036729134368545,-0.02044014770644863,0.0497494452148073,-0.06744716597782818,0.07664415506035155,0.08806348947023394
TGFB2,-0.02989795480103046,0.05200783408376952,0.04104341714713758,-0.019555467580252745,0.0800437342259021,0.0373305338799936,0.003898457767767913,-0.0004407787658224235,-0.00863199316054758,0.006792407064619106,-0.05600637393351132,0.0017976683879432883,-0.00486450915679993,0.02697699283187028,0.03098419637149761,-0.10670787823817512,-0.007365475979156362
COL18A1,-0.035138011551158956,0.08629740454748284,0.00034321943946825483,0.0698049307706564,0.010503460828106879,0.05492158316786064,0.12482979341032055,-0.022169522373977405,0.05800943370751692,0.019009855239768125,-0.07516775283800955,0.10251069997599042,-0.01845468683277092,-0.002285445020805045,0.08430134625337993,0.31808096246857076,0.22183391449129186
NODAL,-0.03210381386873009,0.010796402720901878,0.03759024466548328,-0.02298383198835502,-0.0011139580980352773,0.0761964883054826,,,,0.030384584661410648,0.010635560448024642,0.06878149422581467,0.029264556705821603,-0.03836316447402762,-0.018035719804809246,0.0778498361976487,0.03414225689634662
INHBB,-0.01831268665193724,0.012724685534432728,0.02237895006763376,-0.0293450498844241,0.04092531307575041,0.04571578265153663,-0.04352130999279745,-0.06797865245088994,0.04402229473585562,-0.028447497109645222,0.010650493535834367,0.04303136118033511,-0.015497055711882507,0.024390830260616565,0.03122977800943921,-0.14548068376390688,0.06355271726828023
LCN1,,0.0738559819650267,,,,-0.015534980824484594,,,,,,,-0.004270113038594322,,,0.07884059478775989,-0.005045954504765458
ARF4,-0.015845468127011222,0.01726318919558866,-0.014485664506473834,0.012093324064798284,-0.055171848626020405,0.048763619589523965,-0.017780649185865405,0.01863731190403533,0.05570389439948999,-0.0060469025318045586,0.019393022207865193,0.0351656347859869,0.07332011111832448,0.019322110714545784,0.0024086136707608882,0.12431303532538937,0.004898888683565081
CXCL14,-0.06885339593838215,0.06565283160994721,0.02486991738119608,0.06436655434188909,0.03295427787192139,0.025578571039192814,-0.0388440040304318,-0.009101434632999917,-0.046337877869421916,0.03260819355626959,-0.021446047391324302,0.08471275054026273,-0.027985341025709883,0.01526338500108652,0.045021555876314664,-0.14666628687414476,-0.10545970655741273
LIF,-0.02740886536230995,0.11225310087885951,-0.0161144102538685,0.0046288853413099925,0.038314703687648485,0.04061614273639594,-0.016138755400935314,-0.012513756899963488,0.07468836139795035,0.041563015608278533,0.07780221688340618,0.07236948070332325,-0.07949877934717356,-0.06741023442231726,-0.03165457852392367,-0.01751208594557824,0.0494558095087641
IL17B,,,,,,-0.025656251620320904,,,0.018374982298216692,,-0.0060374367769854284,,-0.027301198805781496,,0.14428514850953053,0.058514754346750686,0.0640631195970806
MMP1,,0.06391769877476088,,,-0.018389580150778104,,,,-0.04064541323425961,,,,0.011171296851793206,,-0.016248132750761805,0.20408729949194335,0.04531421214921463
MATN1,,-0.02775388989969595,,,,-0.01628737124910454,,,-0.02098002637114727,-0.012226921063694843,-0.03735501531522688,,-0.03947637068149375,-0.025796485414055888,-0.023124882593668857,0.06159004091315746,0.008183054440899012
ADAM28,0.06102626810361066,0.03819326642540865,0.0220228615725949,-0.02629656290973646,0.05366429401077344,0.017271273494572074,0.002186533301264538,-0.024908822465548795,0.005526368846575643,0.016715996391459126,0.003491137398007098,0.0638396392868524,-0.018725249166433054,0.07904734396022885,0.023104503228579314,0.14650809011612975,0.01086135882840663
TCN2,-0.03661734854108511,0.015614479932576981,0.025427592051174355,0.01999394258473216,0.006078552918198722,0.07807541280273565,0.035798687124193,-0.031168663750211798,0.10750643816033736,-0.027803914629860448,-0.11209302761196921,0.037844519608718735,0.08674455854145013,0.017952713984560654,0.05756335093744409,0.152820303505148,0.1015754554239518
THPO,,-0.016659225884843205,,-0.023676305025210943,,-0.01959518967826752,-0.016793907574209097,0.002784401306816261,,-0.012226922468232064,-0.03580123274845358,-0.02487015092429076,,,-0.02005976455580184,-0.0010048797045477214,-0.034096798577480304
CUBN,-0.05038743969840035,0.06955186035011329,-0.03067289726774211,0.01046442332942412,0.017953441481304736,0.11300959796841487,0.07972449017274083,-0.030670471774444964,0.06517619763515997,0.00417845066501759,-0.00477577983076095,-0.058035397575738785,0.014379345214324503,-0.06033085003197629,0.046151171840067666,0.09266152818056315,0.03461254561961611
TIMP3,8.465744503303157e-05,0.0060058019235810145,0.004128703209684026,-0.017134263347461515,0.026883137117691074,0.04722835482988503,-0.007573696624879843,0.03528703141452961,0.033016176063710614,0.011093654730010338,-0.09093126533206751,0.14431246399072165,0.004850783552622725,0.03381177239513488,0.06437960364465982,0.212800408228097,0.24284922228425918
PIGF,-0.1071605330371,-0.008946771960631483,-0.04660467340934152,-0.005944789904243356,-0.02225575502387491,-0.005617028158022475,0.04567147797589952,0.10297981227734167,0.021445601632273985,0.03515192635125678,0.061067799499936355,-0.053131923079063545,0.033216149128589716,-0.049078935101036746,0.020813021897151545,-0.05309769669251543,0.022322492569724427
CRH,,0.030843322357644927,0.004351543947859992,-0.013163501406188886,0.020279814940518198,-0.023888715370983624,0.02825676021488033,0.027181638814724095,,0.0652717325920231,,,-0.01594463832644468,0.06886299974587655,0.09499688589607494,-0.022610153011724986,-0.004582406302603467
BDNF,,0.011719406469602268,-0.014296301465068129,-0.0353037429579588,-0.012327252020856971,-0.00206259899461022,-0.02731957958241141,0.026902395431939712,0.015030755953635379,-0.013770655025437811,,,-0.029937175508275522,0.05898584597192415,-0.01820123460065776,-0.01717192164252905,-0.004697977292222989
CCL5,0.10864990209452552,0.11603455615766485,-0.023401077364001575,0.1081507335266937,0.1015827485584712,0.009841148720490486,0.08535866257332075,0.024064343877385232,0.04182551413559952,0.004384565132785646,0.11568284998280835,0.10219338326958378,-0.016457935322216597,0.08981509075966707,-0.040884715044362634,0.2688177862384656,0.06093314550886808
GAD1,-0.07406081922334647,-0.025901487486545312,-0.004426023542324794,-0.03592530361001428,0.03448017547366767,0.012268771534021979,-0.015301291095013542,0.07179435797545435,0.05728260815607764,-0.015723714595245807,0.05553375021007928,-0.05592844052718509,0.013716466491314066,0.02456144376953389,-0.010233378865356635,-0.04227711443959887,0.0892739971792152
COL14A1,-0.03933876152138992,0.11725124820385091,0.04572681758089141,-0.021884751149901273,0.054730623821709484,-0.027558157839955282,0.07185277828891055,0.1093394651649767,0.0359106959065563,0.0015556697015117224,-0.06461919694413852,0.01484123451268156,-0.05524204291922905,-0.03184960855343677,0.09309553660194728,0.24375918263914642,0.023238047094489424
HLA-A,0.03629694344824039,0.11056784600414525,-0.019046741642887412,0.004866196875842526,-0.0009357432079948242,0.010991207931938118,0.018997127550614185,-0.0021192388804838203,0.007301952295559919,-0.02495297588521934,-0.044665967523688975,0.13789117046392388,-0.08854249250418297,-0.021091873124984,0.025619952334986887,0.22992577621832674,0.1292168928068751
CD5L,-0.03879844912762932,0.016866971354393533,-0.03136009653501031,,,,,0.009731140261362679,,,,0.022480043315914917,,,,,
FGF18,,-0.022408717229188264,,-0.010458303427525885,-0.02549695832347289,,,,0.10207313464565013,,,,-0.03227655651028914,,-0.0009119492272179749,-0.028086681083207925,0.02907086652286754
