,MGH258,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ICAM5,,0.09994727145484888,-0.02729078161612668,0.06017033413405739,-0.033725528792878996,-0.022205143018177123,,,,,0.04140712279960476,0.03745703903352095,,-0.042090807792838095,0.1242026640365501,-0.03784590669767732,0.06592506555670845
HPX,0.017292674033426263,-0.0011294881668001352,-0.04260453029945187,-0.011325147057335085,-0.009868721316205975,-0.003947321508194866,0.04593282928435239,0.12296196249114341,-0.04688140933386637,-0.005053311802013135,-0.01701019413286876,-0.01652386438689643,-0.015967112168754075,-0.05025509584398508,0.017007439220663518,0.03163545346186869,
SFRP2,,0.029761140570176786,0.02334387897297127,,-0.013774186700335691,0.039388312570497484,0.1069362054791325,0.08450886776607085,,0.05951086679487725,-0.009909324290737409,0.038615944911157676,-0.006242282568740413,-0.0969935721324837,0.07999301150357525,0.03622941649661248,-0.027285740080064035
CFC1,,,,,,,,,,,,,,,,-0.036774641078419525,
CD70,,,0.0001947041893471017,,,,,,-0.0008848995976057592,,0.030252227435572467,0.018386202333474013,,0.016149002864993683,0.0235933127669191,0.03296875665080769,
HP,0.008815046731417468,0.09675280156060694,-0.05051132046610714,-0.04382354845122008,0.018536284125844477,-0.0065667531564508365,0.029958158866517506,0.025539453629556372,-0.019922291573744706,0.10581717777217392,-0.020835213154959686,0.01796916541733565,0.033760238385326616,0.01342535802651806,-1.3403609533034467e-05,-0.04153193243901105,
CXCL2,-0.015376689229476178,0.065536862359803,-0.01808214842928079,-0.04152721203530571,0.006204323119975047,-0.022504111889803394,-0.027276532517595268,-0.04230138905944209,-0.07654364059255991,,-0.0175750300434613,-0.013382787260219587,-0.0758598009888486,-0.005506535301988336,0.04123100510248374,-0.05278386566490161,-0.015546007031543123
NPPB,,,-0.019617524673182014,,,-0.014631759776718059,,,,,-0.028295104353093257,0.006729252433159275,,-0.018749776546688326,-0.03992212491900697,,
CCK,0.1269678894225219,0.07134548135846168,-0.013590913278424361,0.07712524371264907,-0.06334931590078396,0.011219669690084772,-0.036919158036110074,,,-0.06355426197694085,0.03977026472747876,0.056928012195218924,-0.02260907295249816,0.052349794205170976,-0.01930269795440866,-0.023971889268517187,-0.02818611050666104
SEMA6A,0.07334701494377847,0.016491085805448162,0.017712185767663417,0.03877270828370035,0.06436050169059179,0.024615754872174135,0.025402621921422976,0.04693496743678438,-0.024798544800385926,0.07479042651671144,0.06304655015191646,0.07311699064100204,-0.05389314160036611,0.01768548116660798,0.08804644069279907,0.07384107755386962,0.04451089001918918
IRAK4,0.0122465505523146,-0.030710742490313546,-0.01047936308087914,-0.023914858436461153,0.005049957682088737,-0.0559705450063717,-0.02834215402964276,0.004647458045657452,0.0827540927952506,0.0874877648279422,-0.010916907619589503,0.01385787191972135,0.09765939846394017,0.04371287207300722,0.08837416119387084,0.06015259432153487,0.07002351759665068
GSTP1,0.00293207624103646,-0.06983910854119615,-0.05594306844322868,0.01785395008139889,0.07825545805425392,-0.05715197435395903,0.06370638266485106,-0.1069989088993705,0.05215629609351962,-0.017167607552862823,0.0015380467557824765,0.1286617737130752,-0.012159672489403854,0.008343937725027964,0.06930571779840303,0.08602820298808041,-0.03629939633054048
VCAM1,-0.03887070199592099,-0.051779442265449664,0.049070362678354955,0.021135908690175065,0.07210901267047987,0.03210669926076078,0.007751676410915001,0.0626568822323814,-0.05720518987409746,0.016465328059606238,-0.013886197702277416,1.6257035838434224e-05,0.04408070460859152,0.04051899367974165,0.056508059992334964,-0.038672264896301704,-0.08578181897858171
NXPH3,-0.026968923764905294,-0.01870006054985663,-0.008397902510208022,0.015102466517094452,0.015679344657156567,-0.01612283041807936,0.026595344101812995,0.18848994937747732,0.001842996327718982,0.12419101456163346,0.09468115701017782,0.092491497216821,0.07871296004457176,0.022479984765970535,0.16353346060876786,0.044374791721422155,0.01928573999967143
MTMR4,0.02914914889831817,0.029747029215631063,0.0259827741598471,0.05822711348240491,0.06060823824187434,0.021438030991803986,-0.018841292766911946,0.04490621809717605,0.05896929840768429,0.01847049056850617,-0.019617440304828124,0.01669485328905245,0.053056790139328576,-0.031565619050540734,0.03133494857822956,-0.06704907343731543,0.012355807070092796
LAMC2,,-0.028145051177566056,-0.001225028517288073,,,,,,-0.03319099211211368,,0.010148071545142504,-0.0028318763659410918,0.02622144743000794,-0.025417136955539293,-0.012558913189118469,-0.026763759081336415,
IL10,-0.03393812450913394,-0.005041679303532878,-0.007927088580860163,-0.03206800024765346,0.04711176463238049,0.012257779978761712,-0.03181137847459962,0.09176627574662619,-0.03722117869615281,0.050090718671124676,-0.003632325602923933,0.07855995925081494,0.05975032742343368,0.046807369715841894,0.016591108977028382,0.04763222102560324,
SEMA4D,-0.044877934131837854,0.14255051440782426,0.04360097771094269,0.010435761296498496,-0.047579313253906616,-0.024512446330213336,-0.034824416957224096,-0.005622871117649879,0.008992129563593148,0.002562114472147039,0.03092211146665393,0.1449690546146696,-0.05773194980880744,0.11247960161323382,0.03877599956841309,0.07437814759463356,0.0625038909442153
TRH,0.03292091197635842,0.06454030177319199,0.015634604719250076,-0.017455839271691108,-0.012414228174576835,0.0383160428315741,0.05891911186177959,-0.033390947361037406,,,0.05547786233024441,0.08466249834983233,0.031621381548574155,-0.001398046290374526,0.011473842428523147,0.0711540015218162,
SEMA6D,-0.0024669320621330585,0.037167250147670076,-0.022552969861499225,0.05165890484163453,0.060032497285034646,0.04686435905128999,-0.015672406533010354,0.08681893729795938,-0.031450749217287764,0.020049325396740723,0.03874747288596814,0.026696305926202698,0.012956147805384757,0.056782910251303984,0.06600241502739111,0.10014620345609868,0.09578129814249202
CEL,,,,0.008587337857478783,,,,-0.03182263567021506,0.0020987265039521643,0.0595618920824836,-0.011112548794667372,0.06753993074752719,0.03207887802342328,-0.04111540209766696,0.03520097433518509,0.06648733354073301,
PDCD1LG2,0.014072391398905126,-0.03950925064256866,0.01821914685098551,-0.02926457726371271,0.09895317856254647,-0.02240483837385245,-0.010881619334464809,0.03243605999195137,-0.03554808931810493,0.036765909497214457,0.00651289763624179,0.051190324098457106,-0.04720507834235511,0.045605033675888945,0.04211051292873736,0.005263463027930913,
SPINT1,0.02277456660421739,-0.03054866940883796,0.0065231820660166945,0.001607969861819948,0.04689998256136094,0.034918671838473664,0.061494414904848915,-0.10189175868260288,0.003931834735247716,0.08075367563109086,0.053655589926167896,0.08406985912541613,0.022517067438755353,0.027780244113553468,0.02619149410506172,0.05348107539815784,
CTHRC1,0.06101633395763787,-0.00968367225386875,0.026474833116652424,-0.036933591453204566,0.054830734982581,-0.026282572985006646,0.06608923216703409,-0.09143165757220985,-0.030130140705531654,0.06500712160742786,0.07606530102604837,0.022687011340621403,0.030996833893387508,0.013170577396458688,0.06541871525106857,0.05939681205450257,0.09367249744770166
PODXL,0.09964207001109579,0.11843708086459966,0.03774636448216048,-0.028343357461963627,0.09074665711204943,0.03544450118301431,0.0015663267616195544,0.05859024462818903,-0.006062234333180135,0.08240185186370864,0.05773008381549245,0.012320227184890377,0.058372085956574636,0.07870699109008912,0.05504094850036784,0.10510274781454891,-0.013498969468949303
JAM3,-0.03834909974636303,-0.01778446897571065,0.06999368260265819,0.019501584052573424,0.06471792815749186,0.005178631038128516,0.011604121389341762,0.0427164408477459,0.03127681605167264,-0.04162598969304635,0.006179661464763457,-0.027599940335132668,-0.03501858011465554,-0.05615512693060517,1.6162178687023337e-05,0.053081017680249795,0.08374814907036965
TGFB2,-0.03649564835596397,0.036437206534968666,-0.020599992355484625,0.09523164333655088,0.11637315797014579,-0.051862254714494724,0.014312918662862231,0.02729822838337563,-0.047360397554635454,0.024423483887643205,-0.018117263615210807,0.02437833983187347,0.03446007505339101,0.006114619074013937,0.03767257803197135,0.023087986789564714,0.09274911406343149
COL18A1,0.05393260566489167,0.05538265503642702,0.0198785601575961,-0.011137862143817227,0.07549695614926674,-0.012275518556649368,0.01739425887283013,-0.07641362084338997,0.04319143543554076,-0.03809062024550215,0.01563099037806193,-0.07128665182994683,0.10905623570833264,-0.01162640395832703,-0.006507485805348724,0.06632758574667293,-0.06338743134335115
NODAL,-0.04746282915312631,,-0.008460787015602003,0.035539068189237966,0.12509533105242823,-0.02011535789216096,0.006974897142818196,-0.05804884286855665,0.016899885785519573,0.009960272861026003,0.07852979014929773,0.03282698508820624,0.024135794149933776,-0.029066402429163425,0.029522224267794037,-0.004892184050532366,
INHBB,-0.057873861397236874,0.0048238216705729295,0.010941180162862222,-0.028781369693622834,0.0038278373343584565,0.002889032565302324,-0.049228744137212656,0.004255359202419807,-0.046452984096433746,-0.026159778244361925,-0.007958817892111406,-0.025548134803268664,0.02755264987855515,-0.07177843969347261,0.09298779577569105,0.05596687443784082,0.06974467566306276
LCN1,,,,,-0.015145664120171246,,0.03873090175550778,,,,0.038601460133825885,0.06527855238012512,,,0.029745141639789623,-0.02807157346755258,
ARF4,-0.08012506851348686,-0.02602621830740893,-0.006961581353565578,-0.013514256997564079,0.051322304762783745,0.03214418468743227,0.04424486015378504,-0.03311092470515555,-0.010861143077489773,0.06247500935567969,0.09900405002256295,0.12057912260908835,0.09120865511994011,0.017706626891143457,-0.08108898339058568,-0.007970886688635622,-0.0004853781223996953
CXCL14,-0.035064701870825436,0.09880814554183798,-0.05110636890744078,0.005372629454598744,-0.010947680005713278,0.023188124922184306,-0.012604995652625595,0.021717484171526698,-0.04177603097596109,-0.014830942411715871,-0.025157657500902406,-0.10318878307998135,0.10858559282252477,-0.04993204943860534,0.06554938599169731,-0.008565475536898848,-0.03444011799393783
LIF,0.02853131961430388,0.03349877737264473,-0.04193279621119852,-0.04768905565230412,-0.040737986904231485,0.07616999061042834,-0.04244879893733916,0.008572001966857172,-0.08152442285515127,0.032051058740833256,-0.08555344475312976,-0.07413779334817812,0.08005758013108423,-0.014503886058748165,-0.08921944374584577,-0.036499415642367805,
IL17B,,0.017880854739001296,,,0.007235487615359472,,0.027718941568071805,0.054886352289164074,0.0168721694142485,,0.0506383013984483,0.11462084150269768,,0.009159396159207881,0.06156560465117853,0.018356321311154836,
MMP1,,,,-0.017455835463750118,,,0.044719144044265795,0.10755711226704248,,,-0.05644784150850426,-0.05508898014254701,,-0.026185523525941008,-0.022939425448117702,-0.04858525274514991,
MATN1,,-0.026505682985118573,,,0.03193030986241546,-0.01191341257773286,,,-0.016261497450305515,,0.05903889981186404,0.08334271057606525,-0.039130778418345814,0.006513572979678118,-0.009139409667181781,0.0428247144128998,
ADAM28,-0.030100263668982313,0.05903606286592168,0.03752272745904203,0.02902654707843419,0.03716158134716651,0.008458226915541999,0.0800798699101302,0.06011435791381815,0.10470961204233999,0.09577478788102242,0.12284894972170851,0.04792201670281891,0.020674548098399043,-0.009516971484195103,0.10170970617104641,0.07101572753843897,0.016313571774548764
TCN2,-0.023563215780815088,-0.05244679142182238,0.047069148427177056,0.009060645904156605,0.04247849504215462,0.07056549787083854,0.022674972041185182,0.07406446942580908,-0.02623545587202054,0.0878478999171582,0.02073535496116276,0.05443096519148257,0.03883850926719387,0.01625533686194063,0.07568231757775302,0.04926748400223098,-0.05124789120901477
THPO,,,-0.0012016528647702356,,-0.004770284733073515,-0.011913413946256573,,0.0865913280771093,0.05691310447273217,0.004123289256569244,,,,-0.03232835703389724,0.05958972752342608,-0.019362480594116632,
CUBN,0.020066310010377137,-0.03668625287056624,-0.022433072101752608,-0.027579008219463547,-0.01682009278001264,0.024093996308541345,0.11307172640420783,0.034103787536997256,0.08325215513871445,0.011581051010802295,0.028861870874077693,0.008064616142674976,-0.0032662744101551572,0.0493749823120111,0.050102313956634746,0.022156640496567747,
TIMP3,0.0008912105578391644,0.0778991041355251,-0.02030169631744922,0.07737604336638472,0.014908293281827925,0.00037526385036720577,0.05784419760695869,-0.016065827179081286,-0.07966610005442902,-0.07656334703608698,-0.005357882242246344,0.021064476329175835,0.05225713776102714,0.005867804238698799,0.00831072720617984,0.02228965311829128,0.04922447729401253
PIGF,0.04206496515988177,-0.04506761271910725,-0.0022235468709422062,-0.014443143430056676,0.03794011101910105,-0.03617529559879768,0.08386799913651125,-0.02329613002969454,-0.0034195959502943836,0.0645515159667514,0.0426288238867822,0.07818716776780128,0.046579713581256225,0.008798007899294476,0.11334288367176443,0.09306696065634634,0.0570633197991141
CRH,,,-0.019750319291844145,-0.01773831058870243,-0.023290048655936712,-0.01629448179546939,,,,,-0.014625120042708075,0.07993119538784478,0.03287358961798324,-0.012618635729910567,-0.009041968449396934,0.005660154098431994,-0.07256004810901809
BDNF,,0.01603029397755909,0.024996571779982792,0.04915569747491478,-0.05371461708567823,-0.013417563909102008,0.06170727590087766,0.08046331751409429,,,-0.0013925972919715903,0.011246240092366555,0.10348631573837808,0.03762649854516799,0.007501182793678065,0.06354248080974287,0.1412011519331435
CCL5,-0.04693842848145349,0.012854414076252726,-0.004881476348707225,-0.005479786180440673,0.023075598464911824,-0.016161978672705718,0.012165818580932223,0.002027169275982936,0.07379410843117781,0.03427366612401634,0.03120611036530464,0.07148834215407528,0.06784083710968247,0.018453257742431336,0.06754093117037402,-0.028705914889294956,
GAD1,0.03374307355800961,0.060886181845711346,-0.016652953485640352,0.08853429756659988,-0.03872682963580419,0.019466125834083376,0.03945187872018403,0.21129679034042512,0.11456281942262315,0.09955839341927453,0.053089252411049455,0.11091653770296539,0.0120957954949313,-0.01307053950974825,0.09696312441718141,-0.05997741331708594,0.08585056116660433
COL14A1,-0.022206790631154532,0.02172101662472575,-0.015196256994829304,-0.05508962819679918,-0.026867532514542023,-0.03016476507954755,0.01230263804725365,-0.02910855028000887,0.008924357423078493,0.017187660993539376,0.0020836217371003997,0.00853623107799161,0.11836704760312743,-0.06726851156168065,0.0683581363952055,0.018328537117488993,
HLA-A,0.07970280960080801,-0.024070070892380814,-0.028060727841924423,-0.059100011867509024,0.07577512594293447,0.03404286915631484,0.030424413533952345,-0.03898210779056918,-0.02403310537709088,0.008823159853050806,-0.06768645822698445,-0.19043772224240993,0.11999283172200098,-0.07779498961891185,-0.007334060674128727,-0.0111431159161713,0.008769683185292485
CD5L,0.04323560430811715,,,,,,,,,-0.036714043833569576,,,,,,,
FGF18,,,-0.01569148097993984,0.006351933649999496,,,,,,,0.02751489262361827,0.06490476815805452,,0.07737440477278001,-0.007240551297757567,-0.039707241966983525,
ADM,0.04072969173962906,-0.15217265390987442,0.011973687620360664,-0.07924607312403943,0.04453554013241974,-0.05999386196802218,-0.026917233368912215,-0.11418458052176184,-0.04832776537632078,0.03637083184409011,-0.06892106602560163,-0.20245007887005786,0.0034197075590284985,-0.01894539819248268,0.033650142601064255,-0.03843275940407028,0.041849479778297324
CCL15,,,,,,,0.0899723160658716,,,,,,,,-0.007195764047912602,,
GNAI2,0.027007277841242138,0.05789922604309588,0.03981422163301132,-0.017680687780938814,0.0831911828379828,0.04520914703958336,-0.0035327575678379837,0.04326485981346284,0.009118292146966958,0.13292666519249885,-0.02656272920934866,0.03063694334951772,-0.027253418575448524,0.012127584863384276,-0.010064186729557294,0.04213705915890518,0.055077229166601065
