,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
ADAM10,0.06801965334116569,-0.03923664409849377,0.03496717143610133,0.038860089361679756,0.0215275581596702,0.01587948827441221,0.05098455782015589,0.010242294487024102,-0.09475362867265623,0.09321279865843822,0.003162264995952243,0.04083361140810701,-0.01692773180801101,-0.0042708219556854615,-0.013244271369409545,-0.03815669315308241,0.04262578656317937
CFH,-0.014783128028295123,-0.02069025998013915,0.03577410339990892,-0.02281060890965678,-0.014699558436730719,-0.0021246017963418105,0.04706253929995094,-0.024429107983640296,-0.006366483484659656,0.02303999476067331,-0.0013791539701736243,0.08751459070114244,-0.021484477845737825,0.0642054580227759,0.0008151397357022529,0.012832644934971788,0.05990089821487755
COL4A5,0.008525412487502632,0.05948767600744488,-0.043699454692034866,-0.0663058448008894,0.03677013602811327,0.03106711216213524,0.05083187270586553,0.028808646876377762,-0.08454654004470148,-0.08576409100921378,-0.016622975664209488,0.031191937071872042,0.04424841466245618,0.1318096934900854,-0.00023700631168532601,0.018570614885317582,-0.005806668571556786
LTBP3,-0.020767953961711525,0.022978392596640113,0.009007599855222394,-0.014870074403591817,-0.02054779281970376,-0.013131074955995421,0.027447492598297894,0.05903253195199884,0.030916857552831703,-0.028114201641506294,-0.030580868798552777,0.02566736331495045,-0.0013553629777445268,-0.07780159550430936,0.0056995639047532996,-0.0061503850380942564,0.0036482885034939006
GNB3,-0.003005286605139007,0.007897944814469433,0.012571834149337775,0.004613025388085731,0.04527699870846701,0.03850892476857028,-0.017254885795749717,-0.005434238040774597,0.11915709207731653,-0.002154623142418275,-0.043543739738175505,-0.020702756641995362,0.05089522503295611,0.016438299942826636,0.04601412462994048,-0.014207589707939174,0.014712605137728237
COL6A2,0.04209181652062677,-0.02519329482413566,-0.04014748404483598,0.005766552628281987,-0.029007428659376052,-0.007589844704789706,0.11968508630376065,0.01848434952166957,-0.03163152995057304,-0.018869498586557083,0.012287077221090712,0.005359817989232187,-0.04020016131947938,-0.04070216443167078,0.06259791354384969,0.04298817089981171,0.07984298666630177
GDF9,0.032197550225169305,-0.02634793549688241,-0.007780669482330181,0.02082326804474463,0.05190299733873749,-0.02434207784409762,0.06107590277154762,0.029416568210749238,,-0.009724205160541713,-0.020017078043942763,0.007115303987347719,0.060989663302677445,0.02771668388675523,-0.02799339390419898,-0.025768841152478333,0.006609207138056712
NCAM1,0.0836664725919515,0.028430906997046985,-0.018630143419576323,-0.0215902970335409,-0.0069106603560695964,0.0381855412643543,-0.056613410247846954,0.030414783289613483,-0.021332994645040657,0.0099376354535193,0.025237249787114363,-0.007281381507446399,0.021704214823018774,0.01980476213186255,0.005588676042072131,0.05378576779514062,0.005960908984040929
APOC2,0.055426990394919454,0.01651612918215099,-0.008078014944052914,0.029081420980874424,-0.039679115309980056,0.02903148388673211,0.061180307359843374,-0.011489380267963601,-0.07978320312664909,-0.06999762353283785,0.006722301039393248,0.07155005973179064,-0.03033149410991656,0.028137576103990494,-0.046898239658576424,0.023616686289061994,0.046324812747340516
BST2,0.011740674145506497,0.002232246242208329,0.003892776196028256,0.04511508697236058,0.002382407036969123,0.03076909398278108,0.12761575512807877,0.024057796260049252,-0.012456690038164561,-0.038841710247798804,0.11305217158490773,0.09845099424437356,0.00606389331046685,0.029966705367264174,-0.027788077056343584,-0.023723827046324104,-0.03592578312310878
COL5A1,-0.0225130169715525,0.00456083261299147,1.825380984520597e-05,-0.03947023276975725,0.06995001015265864,0.03203334718669588,-0.00037007430793651973,-0.020709337669940698,-0.04581235997128181,0.06725989325575761,-0.031923099642583795,0.020317187359393765,-0.03374251497438294,-0.10131871543147655,-0.007846750756060608,0.09459550260686096,0.05263071328923038
CALM3,0.015122826321290283,0.020906246171413373,-0.022865488555394345,-0.021667481553839456,-0.021215571301656928,-0.10533600323275653,-0.09417262547767223,-0.035247421046628855,0.1148494355702076,-0.05271530494676556,-0.0660595482881328,-0.017599259841731447,0.038047821208591494,0.15971802210776215,0.020408989420777953,0.0001573991801555954,0.04327737103934741
THBS2,0.05491926473311932,-0.040825540390843566,0.03195267424113575,0.024541408133530545,-0.02114800413478071,0.08870551707279137,0.07974161862491742,0.04498512079903699,-0.04206413424925041,0.10177609013967924,-0.02580234363486607,-0.0629222752991971,-0.044358496600783524,0.00311377436767884,0.04121601994677035,0.013197998142056617,0.12862831761593282
SERPINE2,0.10610919613918393,0.03963669593699666,-0.05616963798861364,0.040192403499805344,-0.008503140372159906,-0.02493286843609813,0.004322562485687256,0.03345022451933776,0.03240723547116788,-0.056487605060492295,0.00531187281286941,0.02561594049330868,-0.06236733022221705,-0.08558308452272091,0.0609720301826732,0.0705455356699042,0.013194314351540237
EFNB2,-0.0010040671783964272,-0.03279755772336674,0.061664484635242066,-0.010196351667459174,-0.00396120992748215,-0.013563585351928158,0.0857555854725064,-0.0030961373474590577,0.06377394517852526,-0.13075094549068936,-0.11733126584825916,-0.0008813959183198175,-0.03449191537293763,0.0003720500290803717,0.06114817543298517,0.013517525107941344,0.0211460585994875
PROK1,,-0.023164283130062642,-0.024243580347326356,0.004792608772446379,-0.02144707344508298,-0.025294197460226805,,-0.022551762104700623,,,,,0.007010405426055661,0.0216253300557463,0.034843738126668744,-0.023316463235009226,
MMP9,-0.026841953419228064,-0.07815533951580676,-0.018824903572901792,-0.0219014174841606,0.023047577198240313,0.009113214325540983,0.1055151373862653,-0.023310277191838143,-0.030112428295300014,0.04042541484140397,0.012955120452309754,0.09233871808250725,-0.0565041076635167,-0.020458195340345174,0.018870745371848345,-0.022714330724699656,-0.03148849117613829
DMP1,,-0.0349660581955742,,,,,,,,,,,,,,,
NPPA,-0.033462990694849815,-0.03309006233028881,0.016141177358447844,-0.023207079593505667,0.03558420881031295,0.023511224919981727,-0.017765613741619658,0.027380629106534597,0.007660209210341901,-0.11481955688676203,-0.05293183285039358,0.02414331936749009,0.03870614149579118,0.12545685926000194,-0.0016079134295211082,-0.008495570946301613,-0.018223015414431512
APOB,,,-0.019102751852022638,,0.025629897992046964,,-0.022404953787725286,-0.018574831192260912,,,,-0.028819903264395257,,,-0.020923838351690767,,-0.013813202847738636
C4B,-0.029478333725961505,,0.0827124934978755,-0.0364405702922167,,,,-0.018338939405109264,,0.035033982511922586,,,,,-0.02117664871921045,-0.015066359856171515,-0.015295748895858882
NTNG2,0.024423083425830928,0.011113285546169388,0.0436713368653528,-0.03091015817702941,0.014095851795605562,0.033230851239161516,0.03436962749002798,-0.00739881765824402,0.07886825968435933,0.0014009773798333493,-0.07242018407913124,0.013740414076919304,0.0012486646575465097,0.05414528163151787,-0.04820513765756041,0.07618967893631343,0.016679193493321386
LAMA1,0.03870569236771906,-0.011144661125403696,-0.0128291343120423,-0.014211903530328897,-0.04000115285890816,0.08146657809477705,0.15721463696221294,-0.03376334796456512,0.08150952257182369,,-0.054758265193785315,-0.004050753041302495,0.012551673182193699,0.1465660984546751,0.06615947505647493,0.06760596634977188,0.10405619540164619
UCN,-0.006994861788350266,-0.02638352647862998,-0.007952982281379846,0.04036730307176113,-0.048018740441139476,0.026916759286591086,0.016353023590552126,0.03128311337400313,-0.03276092808667863,0.042166016597909306,-0.05530130205018728,0.001638957449363279,0.04655105098782485,-0.01639604258084006,0.07147240648434136,-0.04023413664578028,-0.027789122912556165
ARTN,0.06969983915938464,0.02080070277931269,,0.07567871322896436,-0.023194456651284372,-0.015762562112185866,0.024606008521376527,-0.011280855904629761,-0.025942244865109487,,-0.048848426369036274,0.055074729964907816,0.003858291238668521,0.003668665375815599,-0.02638482854747443,-0.010492098687547469,0.07075414363413172
PDGFD,-0.04838691901526628,-0.025654040436453526,0.04799077345759522,0.00509813164308225,-0.011665379643832753,0.0033337485924269427,0.020027530192998667,0.01552833280759584,0.06739759605633297,-0.029542592875576035,-0.029612038104567622,0.030857973461882723,-0.01893614650710561,-0.011048946899387992,0.03864127208176256,0.0298400520294169,0.041089728613640054
EDN1,0.04966661659778816,-0.05190371641537449,0.06879541432490138,-0.052875059423412106,-0.02287481381315042,0.05851847781038487,0.055086316832474634,0.009543588300850857,-0.011207828937397921,0.0124891927541616,0.040296122883077254,0.007930941749599693,-0.023885625786727052,0.06792058377383273,-0.06624171626158086,0.0308903065712495,0.04594683114769656
ARPC5,0.01790598239884711,-0.007778688784482553,-0.005337473194040268,-0.01302128658285183,0.03065686593482584,0.04294295452686195,0.030406589903428073,0.010520254293277997,-0.07830654559455244,-0.07660311951311843,0.09048132789695544,0.019313710942900367,-0.000185293724783692,0.006390879898650975,-0.015651826077909888,0.007195042591878073,-0.040509446335268484
GSTO1,0.0245093107525064,-0.05688975021546078,-0.06744536569585677,0.021284964784476765,0.07468212375176557,-0.07827417498249993,-0.08696915299890123,-0.028155744168674647,-0.05036604287056131,0.030857445173420595,0.0008064234693697166,-0.020496696506302873,-0.037612670056339684,-0.03244694729665291,0.0152595235674605,0.028473807225018657,0.02559534471895232
PROK2,,,,,,,,,,,,,-0.023070228683747702,-0.003315336592406667,,,-0.01259442704785599
SYK,0.020221587637868226,0.051790802160840546,0.01772653922470717,0.057007845433334044,0.03998891274228749,0.01722876952251032,0.1042364453679782,0.03245897854838828,-0.0701913447142821,0.09280626484988458,-0.03331872402065199,0.015330405758691552,0.03479265562875163,0.016997716248403166,0.03332649204210215,-0.0028004776871961984,0.030119086551791945
CD40LG,,,,,,,,,,,,,,,,,-0.01493804462446185
ST6GAL1,0.10901166997709878,-0.07371947274957366,0.042734812067322,-0.014440589517117885,0.0004622220523641175,0.02534309277535657,0.06283802374225271,-0.032828312113653016,-0.08297441878107614,-0.012028105427832593,-0.0028265891456620332,-0.01593811976366176,0.019022635998357237,0.08229570491572098,0.023083939254549976,0.035328605315578486,0.03807753836526627
WNT3,-0.003367526791953381,0.03107096340382709,0.034221226458909515,-0.008722939078861505,0.04681743189322311,-0.008514907368785221,-0.026965395598135423,0.01984853139672478,0.0874415863154981,-0.013029552911892079,-0.06093831836757245,0.07703062679468663,0.0621154216040822,0.05382245568496504,0.027332541612026556,0.05591628674659554,-0.039849548382416236
HSP90B1,-0.004838592436782451,0.05933603290043676,-0.055988930537106844,-0.05523091906633124,0.009001277655518187,0.05529767165392333,-0.008687274409229255,0.06999085580188422,-0.017759395167439712,-0.09181170574179687,0.007051653534629733,-0.0005920512295828599,-0.010815258381266065,-0.1372606691181969,-0.02798246792924416,0.03471813672446053,-0.0023276594015180234
ZP3,0.04065423701371445,-0.0514446385430221,-0.041525405874469595,-0.00964365427997595,0.005366106670073509,-0.003726134593649696,0.08746631680756545,-0.015593300473155526,-0.023131072267036562,0.04860443169674675,-0.04198203415907562,0.03526390769497629,-0.02204205748842314,-0.03907919063415243,0.0011336002251441026,-0.001240990013215701,-0.00901477154697132
ANGPT4,,-0.027353271966543618,-0.026765903212433315,,,,,,,,,,,,-0.0076546188609438815,,
NRG2,0.03590754712829213,-0.00995806159797897,-0.022801739663156684,-0.03280427564336651,0.030845314336656073,0.04980119930427906,0.023414128985996735,-0.008108348549993694,-0.029319245367210235,0.06930360213259847,-0.05633149212051407,0.03391874737405821,-0.030087894778340608,0.019721185107563367,-0.028261088393771762,-0.016391823737432327,-0.043514675130487415
MELTF,-0.03888438427330944,-0.005937215618716349,-0.04410996820635553,0.04005094182421377,0.02252070849614216,0.03496576676259293,0.02467027751328168,0.008855626091809366,0.03266370475613799,0.11226125041097781,0.027586908138555535,-0.026145158466764823,-0.04842953665706282,0.034084125528703796,0.053888663609732566,0.07643169538659797,0.059853803891995946
NLGN1,-0.013077353714160177,-0.013467398495452719,0.05391465293878733,-0.01971328404762192,-0.03001670322308178,0.030976931295550198,0.03700917721535703,0.011323243780055238,0.0391622611651528,-0.04964992266709856,0.0172573866746813,0.0023830174305171595,0.059410980529550315,0.04244772862723208,-0.023057384906279003,-0.04475915797558028,-0.022666995438871494
SLIT3,0.00788398087439641,0.03185067072366228,0.0130233755983925,0.017064384422561127,0.052247452530317574,-0.05442151060063134,-0.061914194864353976,-0.04670625210035162,0.0669849801775467,-0.015128356014199287,0.1441509038244998,-0.021192834450071616,-0.014678530456719609,0.03987271825545572,-0.02679482035629284,-0.004204254429180583,0.04874860431530203
CCL8,-0.0021533017921026502,-0.00019889126991249565,-0.017371994104184434,0.023226432775533556,0.06254058295196988,0.06878157346247325,0.06317509897679369,0.0018309665079846067,-0.04000056834344523,-0.06526515044065988,0.043699672890359864,-0.026959540254692323,-0.037660177734119525,-0.05176682725503903,,-0.042360071758407454,0.026435336351660177
S100A4,-0.08625711434016313,-0.07280906283599144,-0.01892761975669878,0.046929106336770665,-0.00010550839648749006,0.029453312619347048,0.14821414876716002,-0.007852021298708657,-0.03489945972484753,0.03344661016206299,0.024220542997750893,0.06595594886051577,0.03563879494331468,-0.028052474218532242,0.02525665388415985,0.02488974269709865,-0.01826342734858771
TNFSF13B,0.03253503868915737,-0.05154151929992989,-5.880305464200141e-05,0.0453094894613924,0.07804189876612645,0.02436175107469014,0.047298111316327926,-0.004108309280190995,-0.04441375913280554,0.04144534096729459,-0.06174995172362685,0.011839386396702711,0.033824311468429236,0.04633410985160721,0.08325066791632599,-0.01714475811416053,0.09786993221444071
HSPG2,0.043998726206510255,0.004605237035841602,0.016059925158969316,0.025304065946345634,-0.051281237298976906,0.023157363888273635,0.11249622345689426,0.014763199768158965,-0.03052304009893026,0.07757412896817113,-0.01190895239037615,-0.0008728987258303052,-0.0860756040260034,-0.02582350117555399,0.012187353647783688,-0.018687938250230497,0.05461623370804255
FAM3C,0.007238147555209578,-0.019286118385306,0.03340913783547872,-0.005979554226296569,0.008075135645928225,0.029483241227830356,0.03299173185737809,0.041621456590427604,0.12136062678248946,0.023380303019443605,0.03150141837926392,0.040313481300171296,-0.008994813841836608,0.025273579396066215,0.0008399344251520356,0.02200464911535084,-0.0514664716316942
FLT3LG,0.04233350738081584,0.02088507320292836,0.013740731526423576,0.03244323150096858,-0.0113365888231883,0.06786834447320346,0.101476267425598,-0.03163441455391338,-0.054031093729915006,0.059162001967990104,0.055008701593807684,0.00969579366457226,-0.021120518250529054,0.028431074842732107,-0.04239037104903399,-0.0001892134879783374,-0.011816150711342857
A2M,-0.037088883262255935,-0.04058924059042541,0.0009011699882003175,-0.00629929161101321,0.044081723580910025,0.0286244584459272,0.09884061764665637,-0.03700730684564266,-0.07877810502826928,0.07840528253706273,-0.033990102880945006,-0.050742664941239204,0.00401380045695405,-0.01940116607218713,-0.04146211878863945,0.07607557734619284,-0.01993362068313154
VCL,0.00914114442997933,-0.04176634988947964,-0.007596632521521946,0.0082734302068131,-0.01727988170967614,0.03210795153791437,0.01279961497491305,0.056496007205096316,-0.012497791281247457,0.004250219808884131,0.09726532413365511,0.051385748339026455,-0.06371367003078078,0.014354973913065438,0.013148163808236009,0.004543714206474258,0.034599713945861206
