,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SLPI,-0.05067743970681639,0.004076171292080926,0.08280068918370978,0.07097991443204991,0.13649168448624993,0.010001794421320728,0.1911598916773815,0.3766479231434969,0.06556728216471179,-0.07650647299063927,-0.033405727508215965,-0.05217329932359034,0.033552638342248656,0.022553490194231893,0.1400469637745834,0.03815692066234638,-0.008974091508312127,0.007778823982289269,0.08221066057444146,0.026661711551568153,-0.036975646783652664
AFDN,0.025826512487183827,-0.04022005960366838,0.02217812943637114,0.005085328885254021,-0.00032970147173158186,0.027655063882535753,0.04857876270864155,-0.14660206944916962,0.06680168414044191,0.03710193587659174,0.03565422533509258,-0.00914522387104196,0.03587245300339692,0.05435883903577391,0.0480867694629532,0.038674102730464885,0.02680463556327013,0.01586542991128496,-0.014454796682298014,0.01730471483706066,0.05680069296333727
KISS1,,,,-0.02319858433358162,,,,,,,,-0.013411567344050131,,,,0.03863965572769059,0.034919381572426016,,0.0733289232792965,,
ULBP2,0.011767439697711535,0.0435834009016503,-0.004707913968422517,0.011809467037789706,-0.03333766777576199,-0.014818257756083126,0.061917002622696074,-0.011106757422270451,-0.04622623550529514,0.12567204643173066,0.01578422758729019,-0.021920089262873206,0.0565420224575455,-0.049701976030211696,0.057615481314935185,0.09628558476225163,0.07652559439861083,-0.026735999907354657,-0.016318145618751244,0.07958509411611926,0.022111714385607262
ICAM4,,-0.016071455369533905,,-0.005172748420704003,-0.025247465962849117,,,0.07391328552589668,,,,,,-0.04118399307319936,,,-0.023316394956961698,,,0.11492906312382187,0.05029334440122131
TDGF1,,,,,,0.09660242660036307,,0.030995496035261326,-0.03065725130861327,-0.03875435145692701,,,,,,,,,,,
ANGPTL1,0.052446938238869395,0.07155798246459696,,-0.008729321407838345,0.059956687211325,-0.012311894987629274,0.16593385121753101,-0.10126013451006703,0.018494731648200518,-0.03956453323617016,-0.0015961227061870727,0.08029307745996583,-0.028638521733010108,0.01502538799910575,0.06630035597039757,0.021389765443262928,0.008820933034586784,0.013257972969119607,-0.015979970022659343,-0.050637086084892056,0.012414298978588041
LTBP1,0.02277667288381572,0.016571480550653175,0.068771570716403,-0.024259121714214113,0.046058577139131016,0.03880766841242688,0.004210588763840942,-0.08416495090551689,0.0567682963980689,0.0690189524887263,0.024313185532615994,0.028024360269206305,0.0250050915879009,0.12841517921075618,0.0034968663969161297,0.06973146166473464,0.04242763036386553,-0.06324980443234242,0.01054360130533018,0.015799225323640705,0.07426403244716674
NTN4,0.05734990043651674,-0.009790117931655344,-0.0520211024225319,0.045129344647145436,-0.016695247326479597,0.03138383723394616,0.03944200214534034,0.09134988952573836,0.011029194625686734,0.008130529188562989,-0.0032981343572894644,-0.010578762067754446,0.044015064225597755,-0.05743487240193274,0.02461245427957468,0.040618803598461706,0.028142317801133836,0.05068980079050412,0.023700115857119303,-0.016829884321634,-0.01108931061787727
APP,0.012393593775425931,0.08155214480509965,-0.12237003326536658,-0.006644704746445645,0.05890269854796936,0.021280155342945375,-0.11832013921711801,-0.0893602050604329,-0.03386373507558006,0.13038783897747416,-0.014076422716804806,0.04415107615333972,-0.018178720132145963,0.026884340828226362,0.0665781926294916,0.10884808704722874,-0.04008059254177751,0.017718404290481604,0.012992583828444343,0.01668021660372518,0.0067595845292038525
RIMS2,-0.015477173319018033,-0.01929949382869819,-0.04015593952654326,0.011803584296455252,0.03377079096787393,0.017185242606920066,-0.0772440272012658,-0.023346792800306757,-0.10987253067107099,0.10356500476235382,0.018078542428236668,0.06328682785901955,-0.040199520592477764,,-0.030996200828972885,0.034506220801820975,0.02631188573971406,-0.005383899801601828,-0.039292926223501994,-0.010329590199239859,-0.03396003394375117
WNT7A,0.00499508631074351,0.004708251828659224,0.015928283803602387,0.037483118425438215,0.038977515738730546,-0.006196211388214968,0.029317234041653456,-0.20575087813766854,-0.020184301046490646,0.00637912210455562,,-0.05554573210048692,-0.04517794182690278,0.05036023221860367,0.01710849951407267,0.09733401067855801,0.02371729891568237,-0.0044954213892446524,-0.005933935871682669,0.008393716622433128,0.08648827693496713
GAST,,,,,,,,,,,,,,,,,0.036015850480828615,0.0293408571207805,,0.059574469941725966,-0.03769583291764514
GPI,-0.02788628867686041,0.0077824749799395255,0.038941780495337364,0.0008749645304262161,-0.07186600234142689,0.062007998379102765,-0.021271077787330665,-0.23768980195183678,-0.12518807065456,0.15727613271643695,0.03272250909003418,0.012887768062939708,-0.003158765219659118,0.02168317736620176,0.1048348999975549,-0.01497468230211272,0.01964009191463203,-0.03420687203485009,0.10825527905040246,-0.043961945794594566,0.013379239048387982
IL1B,-0.01888899828914906,-0.008731908981623944,0.00529044242447538,-0.04207608821360278,0.08969558465395258,0.009202830930343955,0.03748651899023727,0.37448371176853895,0.006557595850455775,-0.047325389671255325,-0.036834418522147916,0.011569524519216248,0.002533164215346763,-0.15385882540629628,0.03069968342917323,-0.0062526338349587944,0.049456564185314814,-0.024598974201809058,0.08143550533104538,-0.007113646872430771,-0.04582036617982002
SFTPA2,,,,,,,,,,,,-0.010747940410684676,,,,0.008647547904713067,-0.005455413163815382,,0.007299273134843347,,-0.03536978095071727
HAS2,-0.011451293042001355,0.04618112640481867,-0.0691207327843187,0.05958581593020232,0.12990417223708622,0.020848295303237674,0.09655266936008015,0.06424071413067636,0.024538112513426184,-0.05380832805624714,-0.004691382948119054,-0.02543336354799251,-0.035084824348584766,-0.01922393966493417,-0.011889145126605166,0.03195323101805432,-0.052224865449416756,-0.02667874761992293,0.027346469053502798,-0.029486573835524384,-0.029905521909245853
IL11,,0.10493989523368927,0.03382816555987533,0.08261014714936234,0.02904981408635083,0.010556492706590278,0.08019095773008982,-0.014506909863175156,,-0.03069589111027644,0.011981037767875026,-0.012071132674086802,-0.032426621052724515,-0.038490767455694234,,0.054961141423692135,0.07677517710257353,-0.021684939968751638,-0.044180559608969557,0.0480855149989616,0.028607095524421297
SEMA4B,0.03735109652501226,0.046700832521671114,-0.017665483080580777,0.018082511765442646,0.045264700635099,-0.02932769092042116,0.08769203068887492,-0.019693624271581955,0.04179995259536531,0.018410478554223106,0.06169452152683454,-0.010404433937390063,-0.05523819492237568,0.02294895116925856,0.05129914277678394,0.07160282006888286,0.010392807909500642,-0.07429469181532113,0.06435002480017163,0.07299224015558174,0.05458951572805242
FGF12,-0.020470031660396203,0.027892836737446938,-0.03254754276467562,-0.01854668153622288,-0.06536237930318052,0.016446449171739583,-0.06669311427981287,-0.013237780982534062,-0.11865736532102883,0.16005306865971622,-0.03728609189141958,0.05290015402354061,-0.016523466706890463,0.1026435728994762,0.025463709605750312,0.08589620771920571,0.013963875628537336,0.018476060608232456,-0.03886032736183216,0.03346875184021957,0.07739587964713192
CP,0.056162603224319006,-0.0027809591079920107,-0.10774696342869672,0.048315787001560986,0.1703225842613544,0.007085428161867028,0.06807736455283596,0.28322939688572973,0.1327058480979539,-0.06768560745961111,0.07276015049051263,0.06661039942490316,0.08061292047733057,0.06597220620298283,0.06650871699350626,0.02030650097841793,-0.039324452880924086,-0.012217133773096718,0.01693771348194239,0.03529004723249164,-0.02736594846326138
NLGN3,0.013576177095382027,0.04511878965042564,-0.051203441026320955,0.027354210335996925,-0.09586487232898573,-0.02052720208331121,0.06268639334334328,0.006178867983394704,-0.019825582669314137,0.07184017971738017,-0.010844170749175838,-0.05465662520200085,-0.049767290948400995,-0.05297187798077441,-0.01363607009824764,0.07374419278266624,-0.020398426379454028,-0.06866631537864493,-0.05730635520636318,0.12040408476455498,0.035625721688885226
GZMB,,-0.03344265857566036,0.06564330888105928,-0.0028189586505780006,0.13918572798413195,0.039204852707699425,,-0.05418133908776775,0.015148704092593265,0.01997007957255222,0.05272045288131384,,,,,0.1072160767502416,0.018025903311325878,,-0.010915253064482534,0.010225131197440878,0.005612779449982094
PROC,-0.03903117709085284,0.007690876272827882,,0.022938920426092017,-0.028267826231248037,0.00984073551469734,0.08580576718080078,-0.019670634032426658,-0.05142855545591617,-0.02606210133802732,,-0.024447909953925255,0.08336737122017766,-0.036977507866679415,0.061206573683828314,-0.03618682517537057,-0.028074729343565037,-0.04326488561222755,-0.030160145854014293,-0.009913531037533134,-0.014909009279257281
TNFSF11,,-0.01654287863845851,,,,,,,,,-0.024136175079855483,,0.13608145127096358,,,-0.006033845281138646,0.0004106677239770397,,,0.09693731387280888,-0.009337341779189967
AGT,0.02199602831883838,0.020148642448214522,-0.05062303159507774,-0.041331579295621056,0.013965884510564453,-0.006118926142671618,0.10009236767420188,0.24996520215530132,0.06897301015297988,0.01577625532841823,0.06044269889575932,-0.05129091158562208,-0.0630272765990374,-0.02919128873009966,0.07781602583728554,0.04417463262485202,0.006563163451582996,-0.04374301989735821,0.021096674791218246,0.12886158049059354,0.0672177765798979
PTHLH,0.05243401570635365,-0.02681773072728287,-0.01936742854206109,-0.00274570458297695,0.021194311628656627,-0.03834924814546807,-0.03267814767432997,0.05137343146499668,0.008433253196589252,0.002027946089958273,0.06025626870182855,0.03262535040541536,0.06369451707205177,-0.15500955987337867,0.11917969980522182,0.06543445997701482,0.09560694686698143,-0.040851154085214766,-0.018292357780255567,0.02293809443744136,0.062999394780121
COL1A1,-0.03778744937472863,-0.007466173162125954,0.03535450674812079,-0.005203656094831437,0.098256106088205,0.004981087448600017,0.15375376455416212,-0.02243020339699349,0.019493485005055156,-0.019938931916027604,0.011129676591719682,0.002801949733293334,0.10040808443925432,-0.024709921206568976,0.05011331041636505,-0.017077224352727988,-0.08809438114511917,-0.041479657435335014,-0.021005463566459995,-0.028842763339141604,-0.06302549356576581
LAMB2,0.016503339662111063,0.008998390539794955,0.03224817385359024,0.024286866606812844,0.05034157864104182,-0.03269966181541239,0.08957792949917734,-0.10793519751658756,-0.05767024888682756,-0.08474764860405958,-0.012190348733248294,-0.06168172590273188,0.05418576301230774,0.059969295637153565,0.06645178789276622,-0.006316099697651604,0.017487064851076657,-0.06690055089248494,0.036345996775922554,0.027703051597639146,0.06374021786255119
DSC2,-0.07294594218990849,-0.0025260265752307656,-0.03551991904047156,-0.0036868155479044405,-0.018830824528569313,-0.03963363291400332,0.10680033557362324,-0.011166068245686616,0.09460905631573803,-0.03506868675866065,-0.016509191418696806,0.08325390116023737,0.050407121466310094,0.05488483201538611,0.062254781363255886,0.02473332179873734,0.06271211798759457,-0.021950008266121732,-0.005627261659489248,0.04104408511047557,0.007682760163115469
WNT5B,-0.03571380289929505,-0.03465845381781579,0.08563079890793292,-0.013373058194184958,-0.03838773241444012,-0.039880209756553896,-0.0538522561997445,-0.023509546227539344,-0.0024693619915505576,-0.03269930711098967,-0.0020566028060203093,0.0202471031038697,-0.017427352524501203,0.07770613656512541,0.07201111890322622,0.03695901077363546,0.04815946822563576,0.11188714935506944,-0.06008136660339611,-0.011351042715037191,-0.06604297117771014
LEFTY1,,0.07852130135556142,0.06245366920545722,-0.0165551426023814,-0.05871700933768901,-0.014256745849418492,-0.017226053824854856,0.038711542715858784,-0.043061102031927694,-0.007774992475032525,,0.02550915829005634,-0.029403711501865496,0.01948026796775484,-0.054397718349906074,0.0864236434099671,0.009829224980310582,0.007750909138911502,-0.03895839494959887,0.002315197924683024,0.051093121986515416
FGL1,,0.06572355152124129,,0.02966987409802186,0.035751119221822794,0.03931466533307149,0.06224915492132978,,,-0.05429103093713624,,0.04176086959452727,,,,-0.01070296932791835,0.02961496304209139,0.04353014431655713,-0.022599870829250548,,-0.04619297789113581
CXCL5,-0.03154664449703285,0.07652618227173738,,-0.02031582033358728,-0.018123371886304047,-0.017922770777590982,0.01292162262217523,-0.0014691674797924696,0.03217481071554592,-0.021919386459759018,0.07568105983233599,,0.01045014017461311,,,0.07706769477399587,-0.042884164509248965,0.06816780246436013,0.002346852316450931,0.04625829165149681,0.036523451570755094
S100A1,0.05267216138302702,0.03777659293015769,-0.018761760843771725,0.006585120402887168,0.0157471513299501,0.03909868789205787,-0.12597922431596237,0.012444638655439308,-0.02966698522503106,-0.028543788275919815,0.005142107078320622,0.01924928320549952,-0.07333503511492392,0.04429489622152875,-0.0318268487934782,0.059415250139258045,0.04204004816923285,0.0325676403363962,0.012270848916223213,0.06979059316960065,0.07659732873341993
C4BPA,,,,0.03905153465021069,,,,0.08600333796522526,,,,,-0.026639993021884325,,,,,,,-0.028689273593984613,
NPTX1,0.015443423872837824,0.01605210518665741,-0.013075284290113415,0.002576050222540608,-0.027506924052939825,-0.014059617986489586,-0.09224130403457717,-0.07546849832886766,-0.10885603551260802,0.19275144657108453,0.013442583961429267,0.03284533113078794,0.01965981353306624,-0.02236091267696266,0.08759256170946494,0.03350831385324932,0.05923163601533545,0.01292343381866259,0.08425846502506991,,0.010797900100252136
TGS1,0.026289759502436838,0.01649406917118401,-0.017975906378477798,-0.0485617479739345,0.022424742967800722,0.01536259572385716,0.08350028627268519,0.061356474056466034,0.0353036183339163,0.0011886248807789987,0.0012516497342321715,-0.012020384557021247,0.024212187030049914,0.04278744176863207,0.021252285984759464,0.06157795217809569,0.01772662661864095,0.06271594345174848,0.010242904387359482,0.04084214088064634,0.02254035634869299
SST,0.0379299733634052,-0.0025057761241520783,0.023462532910481292,-0.03239341349865357,0.019324342376862598,0.030890873525482976,-0.030629098416337847,-0.03499349303413436,-0.04975781792756036,0.06727494255906395,,0.06906760746279159,,,,0.045576756182849024,-0.0015212668103848275,-0.036210429485866336,-0.0373601665345815,,-0.07349829699512737
IL34,-0.00868182344851879,0.05812340353314589,-0.0357772559840086,-0.016780742526480895,-0.02434585680593377,0.05125744550938352,-0.008231453414378618,0.027174308954550662,-0.08531362963609547,0.07389859612195922,-0.005432794896039994,0.07838880430793192,0.009262538900113757,0.08333506839668443,-0.042239921276262464,-0.016879647777809877,0.005895499542538395,0.011084823052873479,0.018194607568687415,0.024483191584485992,-0.022702199759225907
DHH,,,-0.027103717830760255,,,,,,,-0.031085307122535377,,,0.1529459429146996,,,0.11486400586004746,-0.00529443189000015,-0.030158702812968587,0.03890109978994681,-0.012535063851936683,
XCL2,,-0.018523211421182947,,,0.05445310462819835,,,0.042415401636302974,,,-0.018537771843050395,,,,,,,,,-0.0004414859501728816,-0.005062355532917274
RSPO1,,,,,,,,,,,,-0.01142784096680393,,,,,,,,,
TF,-0.02850179005608406,0.004474786706663843,-0.017439239782337558,0.04448611678207798,0.04280990066830834,-0.057704582582830975,-0.12382330220207746,0.2722409503419506,0.075022722321807,-0.14858059928355677,-0.02751459355796022,0.03589321604912551,-0.027990074301305127,0.053343780905363306,-0.16292353249388158,-0.030404963173286535,-0.003079354313858197,0.07910584625599659,-0.024372933461984277,0.013566404596478216,0.015395495375311818
