,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NCAN,-0.0005297953187423707,-0.004644419998651462,-0.030343171978686644,-0.0027465039819727028,0.11554599737452091,-0.02198015047832736,0.051096247307783955,0.01863913840299649,0.015561895963161753,0.13913243426031655,,-0.12292127423995704,-0.009836283035680222,-0.03775757317912866,0.08250683451000766,0.10729750212874274,0.05510455257176224,-0.08914811872838925,0.020868409825224844,0.006166329164275016
PRG4,0.006080479756967057,0.058487850237691326,,-0.015366240215300727,-0.018015285230250488,,0.017783546889230704,-0.031700069290162114,,,,-0.01868634074843133,,,0.09839350931329781,0.09673945851081373,-0.022209408054550704,0.0732651341547303,0.04846337234348174,
ZG16B,,-0.034874644681181954,0.14314606076175376,-0.0178344010570561,,,0.02987462292544099,-0.016946652387955796,,,0.09719278265036005,,,,,,,-0.02961701070951662,-0.02523652533378444,
TGM2,-0.026298119663928567,0.05937703809930799,0.1119210515052226,-0.02481538328757625,-0.04310471800872722,0.0053363760935856725,0.1322107175323247,0.0020824103686570682,0.04675868503500652,-0.013079416076176251,0.05470255940530715,0.1020509767500798,0.07293023774032874,0.11715937284166666,0.025612182434417027,0.03721140251035726,0.0031168293144402193,0.11800399283719662,0.07492176973886523,0.013203283291657514
VEGFC,0.10587554612230933,0.08996763422090344,-0.022713479720411205,-0.027386754524086697,-0.014179009210191607,-0.02108451443298102,0.0979998903618663,-0.00028728174292515604,-0.001123858653300354,0.07288353706543058,-0.036810774031506545,0.10663359803647618,0.06641287544430108,-0.05516556618698356,-0.04840867361633982,0.10538191931821801,0.0803117091693165,0.12733572506560734,-0.04880101684995708,
WNT6,0.053189607724057356,0.028666523521756283,0.09801139886864202,0.005966698133020576,0.04929401893572812,-0.023614566068699192,0.08492967803370048,-0.022689660364778777,,,-0.039008205119822524,-0.016643468796173767,,-0.02668402238422947,0.12593184533631754,0.05743204616514747,0.03976469796242397,-0.011973781745922858,0.031503981349135624,
NRG4,-0.021752665037297066,-0.023163494243032247,,0.013309913738553888,0.034720884607670054,0.14526061033551108,0.06356165459044781,-0.014903711362326212,-0.008964358008409303,0.006493297503929126,,0.08579006293489899,,,,,0.003029931004325149,-0.038013786056740884,0.08522307335224386,
PMCH,,0.0923259373961103,,-0.014705052240126705,,,,0.021048093038278013,,,,,,,-0.026609800049928377,0.0535815053313397,0.02187047574071845,0.03948268205792516,0.014442655710583974,
COL9A1,-0.03388793791162873,0.005519718537710416,-0.007120838385957898,-0.019532265416710274,0.008506441853541716,0.05245757232350835,0.04429412669545128,-0.038962365531808055,0.0228172458328316,0.04436777876220847,,0.059191618959399755,0.04605403910470933,-0.1283587755403819,0.04859789512868265,0.09608351883840763,-0.040071725632137366,-0.009573493212061615,0.06452828621873599,0.050815083269409526
GDF11,-0.03324179968244942,0.028935209214060877,-0.016520189979392374,-0.00788704106572764,0.04791310996501967,-0.001385302514575583,0.09295465136555711,0.00800425459000584,0.014604833302446161,0.0492926306848756,-0.010478898238783762,-0.03126772562054684,-0.010496725456849688,-0.05662221325747225,0.04729597207603909,0.00881982824137453,-0.02584912059119795,0.15439346355988395,-0.007347640662109299,-0.04771052194316587
RAET1E,,,,,,,,,,,,,,,,,,0.1065194004879557,,
IL24,,,,,,,,,,,-0.03951500160540823,,,,-0.02850584096597759,0.11821329507593305,,,-0.0438418046702289,
SORBS1,-0.022383724158778148,0.08585519632201914,0.006607690134782393,0.03204309951248337,0.02572201175014013,-0.006907000949138223,-0.0004749770977924641,0.02711860918675645,-0.022181896501787483,0.03942967635311982,0.07491516390372929,0.013812816474786388,-0.04873523501034285,-0.062085750959824076,0.022729723548997743,0.04692290146120784,-0.009044992969384612,-0.0695339021633288,-0.009886389495088571,-0.04482786058164188
DLL1,-0.04005480991770382,-0.009224331639246753,-0.011869255278503018,0.005302831068701931,0.03650317737407003,0.0428077139592271,0.12411298685877108,-0.01923445029171055,-0.003070280936506278,-0.034295199878954415,0.07402246330896117,-0.04759524918541044,0.02482632373913996,-0.07285937413898026,0.010797470939088945,0.09417612470644227,0.020493499933838748,0.22125549430382488,0.10561979721675568,0.06412856503909184
TLN1,0.004309788276612453,0.131946305635035,0.021363234032490866,-0.011461602077074357,-0.030157419534053886,0.020349773463796208,0.09600762854377148,-0.0293739563700765,-0.020021585936531295,-0.06279800374671687,0.041294073437290274,-0.06650076049214193,0.11558564822436315,0.03548424520017586,0.048039638892148434,-0.02270561151774647,0.022927929426730054,0.1309887920645403,0.057567956930055585,0.04658116647992478
COL2A1,-0.022265285118789384,-0.0037138337695169854,,,0.07432294614329307,0.11389322016479002,0.05388785492946096,,,,,-0.01552722840425116,,,-0.0033159293604461725,0.00524005254870151,0.09099210408571831,0.008269406528623062,-0.03533120588062928,
SHH,,,,0.0021342341215721903,-0.022651806719825106,0.054458459786445756,0.012685950456909427,-0.01675212986653217,0.02162023266243127,,,0.008417597395277771,0.04033310104437467,0.10599030307058639,0.08969446060825852,-0.012566212501423552,-0.02040146508250606,-0.008857031553465466,0.12688629042573965,
PON2,0.026133517537445885,-0.01851771530304529,-0.03650199590395318,-0.00879666836705536,0.04377293992091437,-0.03183222624371135,0.09687155232216625,0.028084463976933,-0.05469735002968007,-0.062272320618168564,0.1495620708546854,-0.05918031375646697,0.0449424424187227,-0.09645033670587204,0.09782698000412567,0.14100891779394034,-0.05462811429505407,-0.023303960298065658,0.019816358845982908,0.012563483682355697
ICAM5,0.07397601088229204,-0.015888154808244143,-0.019994433305203705,0.034546410351394795,0.02917624613638835,0.005513628501227642,-0.06707313768168761,0.0263566082070921,0.021112723487777773,0.10643998686673871,0.0040228430728289355,0.1502331695772467,,,-0.018580859871028067,0.037883239236831866,-0.023271087828713344,0.020931944955255397,0.0021897669632710893,0.04746398745741228
HPX,-0.03545602611381219,-0.02775351245452825,,-0.008087567258416174,0.03545825872231167,0.14350935650536453,0.06664980064698306,-0.007296668746175235,0.00413982325574359,,0.04124544253361316,0.037959580121188746,-0.039394168166055205,0.028861553974308226,0.03799536091396613,0.11826066715123457,0.009627241523030735,0.15422423204634517,0.041404124189768465,
SFRP2,0.011549393833301835,0.05275747373274697,,0.06211330531216055,,-0.057832209656243284,-0.0339402010769471,0.03285286872222301,-0.02370349963230723,-0.09269409066036795,0.04992608607958427,0.04364927350075726,-0.00041745357986561665,-0.023911336610637223,0.03385702605877757,0.054175501013699286,-0.007840439064976158,0.13183008429849966,-0.009965125061346012,-0.04373327646586436
CFC1,,,,,,0.08707716744028345,,-0.021327523388205028,,0.004814369191783352,,,,,,,,,-0.004087077176549907,
CD70,,0.07298962303387443,,-0.011696335939272664,,,,0.007585110774319933,,,0.07862398773392358,,,,0.06194679911983515,0.035754524247703916,0.03285142382659507,0.06122283183237534,0.04861711614993752,
HP,-0.018196711904249596,-0.01769547241495041,,-0.034525991994512846,-0.043320996411099016,,0.06786798999848628,0.06479775968293248,0.017819423628697782,-0.07049765897692978,,-0.023309549170877693,0.06350361960824286,0.06946430838870275,0.05196067197569594,0.01066909172660852,-0.026695819777016263,-0.014900074544598957,-0.04517412278014287,
CXCL2,-0.014279491651922872,0.030129466260527767,0.023702304391678364,0.01596262239008147,-0.06346949523445358,0.018141181708777775,0.08416607427865479,0.005064877158492828,-0.020650009950430894,-0.03043366717293654,0.013429923867399468,-0.0051352447328986296,0.07043928924117139,-0.06890383404329262,0.04135596186463335,0.03529547197120041,0.002539638761336674,0.08225471585066219,0.02369733339020511,0.028737638729627462
NPPB,,-0.032445176313627616,,0.021735426201643725,,,,-0.018675246841105515,,,,-0.019070156955789605,,,-0.02329125966900443,-0.05452752358225961,-0.01335428197219738,-0.038560752350831784,,
CCK,0.13622673391412257,0.011104647839902816,-0.023170850216091658,0.04224773323493968,0.05986453071384576,0.02328927461308806,-0.08195639172976647,0.040535281716768706,0.11991583435998088,0.1885053810845351,,0.13650789310392897,-0.040533210658651404,,0.04795589879770158,0.08380792913068938,0.013913550914683638,0.1274478062212587,-0.05518149324297969,0.014993680482931086
SEMA6A,-0.047005932069085134,-0.0015127376093198785,-0.01679917749130045,0.011641739503205083,0.0035978691969076985,-0.0031692424505420547,0.07212556516897045,0.05095972961188833,-0.010375061852002154,-0.09293513717966694,0.05339560227815206,-0.08363744057646595,0.1215846068193252,0.02775566968222723,0.05877984184763382,0.00849296973416998,-0.023711647626613753,-0.04538387058194666,0.07226131802466701,-0.031931747366595147
IRAK4,-0.02255189486635792,0.007826323053530544,0.0014305950640383111,-0.01924371745105787,-0.013112505460019769,0.04856527566802335,0.041273138473145905,-0.0007791592012932667,-0.01777409782012801,-0.07009570186403896,0.03696291898113223,-0.005716957574979181,0.056468500768416606,0.05708239015212631,0.033830123801911235,0.013221650464952904,-0.028637041661254033,0.10352047461153936,0.06526620121429592,0.019879790388607453
GSTP1,0.032484769374894217,-0.036214630561927,0.03585140576751826,-0.07494319285259825,0.01686712529561594,0.016147931177746024,0.07482852231886651,0.04067217923735179,-0.059829437528812514,-0.09312776564005296,0.011712686882585047,-0.052546231321043475,0.013042603676552541,-0.07764604922282144,0.0314011626698748,0.08396351613407511,0.055717872803372814,-0.04354710993038402,0.046477136692698796,0.07179236182259004
VCAM1,-0.011171441227924269,0.022006127976958327,-0.04033647436549197,-0.018991849997723215,-0.03845017573649715,0.0482132722086291,0.12295393594436306,-0.04715364228518788,-0.04201281088302507,-0.03161177509497306,0.00012830033825590007,-0.023076811129707872,0.1248553233768931,0.18434854705430703,0.056794314172212194,0.016165301568722368,0.09524503838400872,0.16460460040175212,-0.007291282605665605,-0.09624141775273758
NXPH3,-0.05978801744299269,0.011172671586476926,-0.019531829584221765,-0.01872698398082009,-0.03916396145865489,0.059640865458533254,0.04056624687228308,0.07738480421068898,0.014881673606441971,0.07082048269692731,0.05198623568762396,-0.019952998551406902,0.08518339061246404,-0.014562778541613128,0.05655696772888106,0.0661529262020305,0.020265037507601096,0.013278517864847747,0.01565955049215158,0.024180639298581937
MTMR4,0.04369353390994494,0.007504691013831373,-0.08464922059471928,0.03147645423154511,0.0009127122649225154,0.03415508970043199,0.02337439262195424,-0.004118247643678092,-0.010614246179557262,0.04803095088581442,0.05054411197627318,-0.006285697686016371,0.00034299346828408896,0.018477114973329597,0.07200011967855889,0.072969568033623,0.053492949149473605,0.04370576496717498,-0.03476595135849553,0.04616982961990909
LAMC2,-0.019864462541654537,0.04336109438270949,,0.038704177752689,,-0.013132078197352624,,-0.023510052284253968,,,-0.011752342202129106,,,,0.016159274112398498,-0.02457827356478746,-0.02335799594143032,-0.015362245675594006,-0.023797779835362663,
IL10,-0.031515662534240665,0.018744736986264953,-0.014668233318655013,-0.025226012625268263,-0.018330363525853276,,0.044924061655031766,-0.039544574147224634,,-0.07852430976322113,0.0006272416653225319,-0.01707050169213513,-0.033812118134158346,0.13264341184621875,0.0658695629754949,0.07556330379978021,-0.030313236431944928,0.13124456484194036,0.09597341988373849,
SEMA4D,0.0125539073430087,0.02040596239675059,-0.03802010634914817,0.01113868465746543,-0.00036433807982866,-0.008541128791056797,-0.028624657887561508,0.02376249976111667,0.005490285758028567,-0.05363054390550105,0.05571453011307538,-0.05522650842119341,-0.00614314352353803,-0.07397261770052943,0.059359448834655604,0.09165981855569809,-0.009605533456871438,0.10205275188099623,0.03322731828160663,-0.012941789101040713
TRH,-0.008419817077159367,0.024706936823711372,,-0.0222599436354422,-0.01583415645439201,0.03832902735586478,0.08201173230331434,-0.02207946424003466,,-0.037844704896360826,,0.010613154878149957,-0.0004794584490445227,-0.05786651166220877,0.014373280597926386,0.12353527123569104,0.1099677691936286,0.029065676345730027,0.02651658169817584,
SEMA6D,0.09205923073559885,-0.003728364032707072,0.005934521333326925,0.030740590042081063,0.03431654319857367,-0.018132128869884124,0.09952216672239465,-0.05152913119651595,0.0008508569263435829,0.07513738544993,0.04908159706926612,-0.02481954655332205,0.10910287913256594,-0.007155783855229404,0.0419877831992549,0.0081986667697852,0.052592188581452835,-0.06947557341427951,0.034685802991541954,0.043417423535538395
CEL,,,,,-0.03123914129348886,,,,,,,,,0.08381301847872907,0.07988881247822133,0.003751193551710032,0.0519577851239275,0.11759034408332887,0.03975187277464348,
PDCD1LG2,-0.04222946703406139,0.018358656765001004,0.0813621562682621,-0.0398321903187418,-0.013806456936164991,0.011769455609892817,0.03345539329643204,-0.008929405982410533,-0.054006250074394364,-0.03961738941570627,0.01930261073773052,0.019777041326971827,0.05498571800804197,-0.013828197593922115,-0.0332950701913382,0.10921659730892079,-0.011697817639747827,0.11587081464105069,0.08496114607655794,
SPINT1,0.04745164100535968,-0.00845582125751699,0.010752920329183098,-0.022569036478462385,-0.032569067270946314,-0.04253129677611203,0.04686046305749777,0.008611473737646983,-0.01180979105611351,0.010617244085856844,0.09635833577122971,-0.01180354710260251,0.0012000292121065602,0.025229487168413625,0.07488449215309645,0.0001321557221889695,0.12474317271291566,0.0772702457743935,0.022262595344904337,
CTHRC1,0.11199265489761111,0.10685194684363054,0.06674839088240318,-0.032138917948740416,0.07229008531205458,-0.014179739787632938,0.11378028122379777,0.02205918273994017,-0.031519490278837214,-0.04917556447386538,-0.0319595957321218,0.005406745831547525,0.10618622404972101,-0.12890294770229968,0.07010044453658365,0.16150927795943873,-0.00010967791619832993,0.17055789090207496,0.10373311586069354,-0.0577438684748154
PODXL,-0.013096926027264503,0.1202521501646703,-0.00022934640910421354,0.04470010935794325,-0.006605867291087091,0.02914519738714756,0.15856957940622443,-0.016827112044044534,-0.058773682165668126,0.06177393151219497,0.04691466225736594,0.05594088232958104,0.12035396298415638,-0.10835407261553255,0.02625981084953458,0.048813356050194205,0.061801198274588874,0.10925951127694414,0.08403139956698671,0.03189627774255059
JAM3,-0.10598849697799793,0.08889874314836001,-0.02812639222844743,-0.008595578548170429,0.01685977514596501,-0.03886434261920804,0.06032236685381637,-0.047742725450447006,-0.02407933144874504,-0.11923366433024311,0.04578849033310485,-0.07654201293439916,-0.028019029373453498,-0.035419799617210423,0.04630509865866183,0.03120483628789125,-0.07370770272223508,0.026054964342378997,0.01767177346546064,0.04783139663147442
TGFB2,0.0061285811736335625,0.06883193978948807,-0.06610195161082427,0.040934717645499046,0.06225818429649296,0.04483033416347494,0.13367035646773562,0.030189446661605963,-0.03594894653932697,0.04519605859076202,0.10292294679689201,-0.03250269539941318,0.059398089204912054,-0.03260066617172033,0.02844611879441928,0.047415855744492134,0.022271901169231466,-0.004749546489456211,-0.013976091046544485,-0.025150463219499753
COL18A1,0.03272263085230374,0.11796297782325606,0.03382509164388842,-0.06010111052129043,0.01716833840554455,0.0020228902542089996,0.20051407758928744,-0.01622161069649587,0.020292970071047314,-0.10880891443126096,0.09736817987949994,-0.028436226251703226,0.17338529802034028,-0.07936985549982262,0.06182169972558596,0.04697894207032472,0.027891533867643693,0.20073016212025357,0.06986208098651771,0.05210700393130519
NODAL,,0.11843985796529782,0.0466708098638749,-0.012257686285081476,0.0182743581829361,0.049280053519561905,0.17253105574292613,,,,,0.02742835983962107,0.09011833729185739,-0.10924926580982834,0.04359257138499689,0.03952704091914409,0.07160406453935464,0.01310318268705251,0.005152576330145842,
