,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VEGFA,0.01853328874807048,0.06631628179599929,0.04032143525923361,0.08407056672469379,0.06279095030933812,0.02550296181731987,0.12219235211524973,0.0869537490142786,0.013184556179927835,0.016369076927332898,0.1466988524776386,-0.10310965651806038,0.039548638823500834,0.08647063384572246,0.01615647117814827,0.0949100658260234,-0.03568608047182436,-0.08324038932300971,0.024541973623246588,-0.08261985435589057,-0.017721324710976954,0.10551565898811266
F10,,,-0.03462738711155439,,,0.07645589322955541,-0.007352381336633995,0.06460721854362714,0.09160056081853951,-0.04021747594538785,-0.023538954918585955,0.004495684779527584,,,-0.05700239446787137,,,0.02314184638336392,0.01019611809538679,0.016299672721572532,0.08353181472282661,
SERPINA1,-0.07399392388780837,0.012219008672431784,0.049501724023156106,-0.042112812265168255,0.02612231535104138,0.04223544300073272,0.0013192229969784413,0.11167568569201052,0.03470880650826476,0.04341717710384012,0.006407243829418038,0.05173920192174166,0.001903675183795115,-0.11015883282327772,-0.028902179299472586,-0.04169322553868962,-0.00667163776796157,-0.040681655544979205,0.002032080044644719,-0.03660469456776401,-0.038229829657028286,-0.04170398222712999
VWF,0.06511551936150389,-0.04701025482409529,0.016640102206259097,-0.06772024716900307,-0.04915033195944413,-0.03175992691829567,0.022029757642718212,0.1016720737089542,-0.02960614631527381,0.0029904315185161124,-0.010012292815585603,0.054347679913300355,-0.03605668245702214,-0.11673698606966085,0.02891601865575388,-0.02061748601819785,0.0330347943316354,-0.04908389247813254,-0.024803410415184614,-0.03419444558101639,0.018047899162375602,-0.04130114474428879
GDNF,,-0.0025329580221355955,,-0.022897209136849832,0.019377587085311777,,0.026129067369656193,,,,,0.014264241866556497,0.04865494074340764,,-0.008332863609500649,0.00738926787274654,0.04488846871938407,0.06644661076280908,-0.027790366145159923,,,0.0004025232174754842
VASP,0.04287330288630838,-0.10388655204585977,-0.008031277327909047,-0.05145623844660509,-0.060732790354280974,0.009689084880249596,0.05278935685650482,0.029692735986787205,-0.06282270162376373,-0.02122544369939213,0.01034840764223046,0.09921791805590291,0.008987990944540772,-0.003934591728032569,-0.0388401641685792,0.08495463098402845,0.03220370007007017,0.03239121666141315,-0.04030747083071094,0.011010499234490814,-0.000474067738601879,-0.04217689713011888
ADAM15,0.08177147899441393,-0.026265688933060017,0.03406214526343689,0.021873719330651274,0.0222025160366867,-0.0461767468737918,0.05424097679224845,0.0801694008403322,0.029664739430808953,0.029957323998763764,0.034156621017192024,0.09094550655164264,0.008562148413100408,0.015469666481190074,0.06091804968155081,-0.004255622175997286,-0.007059628370813543,-0.022007452751812175,0.03837298770966362,0.03657333449998471,0.05073119503536505,0.07576904514500259
WNT2,,-0.027012585984221488,,0.002603935861897167,,-0.024276205437996037,-0.0033311750959913577,-0.05999767243242274,,-0.02061962950068829,-0.024267093067469617,,-0.018307129630441843,-0.050431563604225044,,,-0.021441872276943014,-0.030868005762936843,-0.023829510880164696,-0.040112768287639294,0.1684878733903184,
CALCB,,,0.017553469648320878,0.07702019037741949,,-0.01597194874326638,-0.021928508499928574,-0.025838151797769496,,,-0.01624608127047338,,,,,,-0.018765560067235364,0.020349759689034644,0.005498104029275045,,-0.05703638589610555,
OLFM2,0.0037229838487698313,0.007980991535286459,-0.01007703415652894,-0.0546738762021334,0.029039939924066123,-0.04151067099598493,-0.0007311198847400668,-0.040957438312362024,0.013830507267153241,0.0031736336159767717,-0.001331462654575259,0.13036004736523202,-0.015181963602259306,0.09005261223329436,0.03593636201009489,0.07855840498140161,-0.01444015429497085,0.02071592688908092,-0.05138512381428717,0.097102879717076,0.044882632591373685,0.017757985115878446
MFAP2,-0.02314337403413986,-0.0269450975679731,-0.000922105942871791,,-0.028316661927919363,0.013698275315710474,0.06938059876537717,0.1511732565942466,-0.04118252875773916,0.016712350079315073,0.1261459038951887,0.08573106371409021,-0.014985229925653805,-0.05751688213588718,-0.04811316154931498,0.059754098856000956,0.031647878597812935,-0.03312142100792231,0.033877929294215355,0.04717866962839325,0.037207158499633165,
HLA-C,0.10759688595966375,0.039571793321033666,-0.030789383688032163,0.01124489013866251,0.02522406462073753,-0.008231667863551053,0.03248163652076441,0.1352291426789175,-0.016851710652604945,0.0136039783428159,0.005732026563825685,0.07324782011427776,0.04417063640995969,0.05241772802091063,-0.03448981021071883,-0.0023688532150126875,0.026269496591699224,0.014842495641243958,-0.02099892618206019,0.039883551248552654,-0.06973663561758184,0.07548103345756088
THBS1,-0.03386702137041304,0.000651037226276788,0.006803755229069328,0.001124908855957968,-0.02516255226859388,0.08384202386426434,0.059068707391944905,0.09293150913026227,0.05284298146740598,0.0029629259409156457,-0.003843103618995303,0.06652694651594665,0.007546731984903895,0.02008438369792365,0.005943360191896644,0.049872912490730115,-0.019225658037732407,0.03646864212171693,-0.03842849424117946,-0.14573090269212668,0.010699665502739835,-0.048525554628355866
HSPA4,-0.054629217872203324,-0.02708521869643965,0.0384957157619946,0.025109208769009007,0.00018795657199979348,-0.06200170368140199,0.03510079817696585,0.018453286463999477,0.01689341479342405,-0.008684834073718029,-0.05745817418174686,0.06219957372224283,-0.012607880451767119,-0.07660949418586939,-0.02272172199338014,-0.03150540288994459,0.00349849263884653,0.0755378193546056,0.04803534834717087,0.04928566773090314,-0.041432886369707926,-0.007113165715460865
LMAN1,0.01969203261611832,0.0004620179694130757,0.04200323710374864,0.049305428285789654,0.04218003275081663,0.02349913814907021,0.06642792251691298,0.10830177059232092,-0.010731340557145534,0.03376058927165084,0.050347353315774585,-0.027304458486160338,0.08049172334272091,0.1353567783990143,-0.05408436524351864,0.058441494929898766,-0.03818600318233609,-0.09100272752288702,-0.019534279880621678,-0.05999619721441762,-0.09861236911569148,0.055304795321103044
LYPD3,,-0.03825647089462008,-0.027964094026107313,-0.028632015171376014,-0.030305580259968306,-0.0045972573226024955,-0.02718972951416228,0.17436171090357053,-0.002842866821291941,-0.011940277874922153,-0.019549316892636583,0.10496576849283719,,0.04649484503288236,0.06156374137176738,-0.027274458866344713,-0.011992815904288072,0.10304081779929013,0.02764735646045709,0.013351251972263056,0.027348438841025193,
APOE,-0.08434188822605462,-0.00026964453996131913,-0.010088134806437147,0.008984874055716645,-0.039319452086987144,-0.0004796945176800118,0.0335618361381811,0.05656192806792616,0.05674487621887094,0.05328508497750221,-0.024427447780466627,0.016529435635309963,0.012051392723950439,0.0038403631230057344,0.14878434600480683,0.0016849288133084913,-0.0529529370022163,-0.0031933315147532506,-0.07621029840255741,0.1121432235148794,-0.05679429541615323,-0.05719349399434657
SOSTDC1,-0.015602697317677685,0.02946296612605002,,,,-0.03771635734285185,0.015016149775508353,0.006569732774987601,0.011654971311213836,-0.021022437297292612,-0.024834136068919082,,-0.006250011470761661,,,,0.025630333296843593,-0.010054446897031428,0.08902889380847101,0.06525081495984046,0.04644831619926353,-0.026040683091638716
ANXA1,-0.023190106589931984,-0.01582265093329795,0.009295817181220389,0.08532827645229032,0.02161251135783585,0.06673278104593168,0.04593581953905432,0.14192969178255802,0.050130363247368095,-0.012550084527831625,0.03920701734391966,0.03543533110859785,0.013979948733875437,-0.09540513030247925,-0.07863928626585454,0.11323974622313551,-0.012361601317355392,0.03907537963050659,-0.019960164617432715,-0.02331929731842142,0.05312149725077982,0.06662160562900464
WNT2B,-0.008563712916008001,-0.033954964037323905,-0.03938846945830998,0.08039182311763199,0.05002135969559359,0.010543889170647358,-0.056665126083442936,0.005786683603524179,0.005424074720763901,-0.03421381292075754,-0.048862422116399774,0.026986617009093196,0.12142551526783482,0.041703227990616036,0.0887450174859881,-0.01987621794158499,-0.003854756967648532,0.00972266776197126,-0.0238015387882315,0.06622987868268741,0.005188407147136481,0.01840041019468919
AMH,,0.011801705291155309,-0.028548009353711632,-0.03290101477645057,-0.006427664191495724,-0.03751469668317455,0.05482461561756684,0.025448878983414438,-0.004207864097869432,-0.0062560686774481645,,-0.047453423965417116,0.056423640653939455,,0.07385469668059211,-0.013914225016268243,-0.034799138787724594,0.042891157665581,-0.007723543221984905,0.06727734904177807,-0.006858777024458631,
GDF10,,-0.029024388277725233,0.0389378982910856,,,-0.03217524725075745,0.018714834226739852,-0.04163418184700258,-0.02423201914215227,0.029472012377874654,0.040167229034239166,,-0.027815517044393057,-0.012929341201413804,0.0734666459904375,,-0.02665549330184947,0.07814013486988992,-0.04295072138687091,-0.003949159273249401,0.03966111602044789,-0.043324522712625456
EFNB3,0.018752887103093238,-0.006992658026903192,-0.05144733349317651,-0.004682372675620543,-0.06936437532149717,0.00583524298498538,-0.08594633399492056,-0.002738002184325863,-0.03733501902914285,0.007340433165953717,0.03911147662873537,-0.03737817846527289,-0.08146124339698517,0.03665968694059979,-0.05198546155880746,0.02036607189637603,0.0380324434655116,-0.008827732112315925,0.006938136551671572,0.11477163131569819,0.039875422330781354,0.007087928198256152
LTB,0.01325774317040457,0.06865523109367085,-0.0019432723042962946,,-0.035536301714363595,-0.016710428793662222,-0.022506313917629677,-0.042284259737406016,-0.012337434360636154,-0.03423360261357179,-0.03548900337809072,-0.017261227087296657,0.06942520215081065,-0.07088921543066429,-0.06275610980860451,-0.009734387524706362,0.008262453072029174,0.0010992041222100425,-0.004628181967471291,0.1243747319212539,0.07147542460443355,-0.030525592736214472
ANGPT2,0.08246313581057903,-0.03448454755305327,0.04064870351977103,-0.08084229287697103,-0.018023132778162476,-0.025324257144961806,0.023962947289652075,0.14986633206018105,0.02313550153873745,0.038520430399785234,-0.06133908009537143,0.023722887834188966,0.044377642947792485,-0.06611138419316553,-0.037316208974844924,0.07271792433473306,0.012419953877684803,-0.0067983222846146095,-0.012190252824014106,-0.019279551362243852,0.042453260775824474,0.04192677211237969
NRTN,,,,,,,,,,,,,,,,-0.035940944540747595,,,0.06853419964061769,,,-0.036159959984975204
ADAM17,-0.012747859582712115,-0.06047777860732433,-0.014270664777747551,0.06818108412391556,0.01276959605965632,0.0030706152182993687,0.10013351275300318,0.08745729642773463,0.022425861502201695,0.00151367999924562,0.004172641318549477,0.033862407305263714,-0.0578666035966237,-0.058169759025158016,0.008118829151444395,0.039144471023835545,0.005457148881453157,-0.006694398872485819,-0.0030891002243947497,0.028045884014514442,0.013314220837515729,-0.0653998480778706
LRPAP1,0.11805062588525503,-0.0062069882748734045,0.0068135677536273745,0.0080536420712916,-0.05468415628626966,0.03707977114950171,-0.06371699913031131,0.08698014993972564,0.014140775563544294,-0.03501183168708212,-0.002133786640412206,0.009494323848669703,-0.0157792773696206,0.09244037138471062,0.016693196731479173,0.0723297519182867,0.10298871981243465,0.06403614150664684,0.008144308684264433,0.07509941689163077,0.06746427720247015,-0.004955233224618081
NID1,0.12393520154489064,-0.03940952620359945,-0.003605013701156961,0.020893462292307322,-0.0182401736999335,0.004816648365086721,0.047612365097961226,0.13085135524210353,-0.012530560975901217,-0.017282403321155732,-0.03921235248818936,0.028162100804907005,-0.00495295069750317,-0.03092667878230683,-0.005129726436575189,0.053843376415940676,0.040634362779176536,-0.06516945783940008,-0.027407915968282143,-0.05987725190763261,0.0624988821288685,-0.025399545107235397
MST1,0.016766661722268365,0.005555171607841443,-0.012043742483514147,0.044754365284065276,0.0031878865642397452,-0.01945076085310385,0.08809182384054919,0.11786353738023893,0.05208959830157756,-0.01090298538955374,-0.017703136294627456,-0.016772263852917507,0.06574779172047393,0.06725015472002746,-0.03279135779872448,-0.0409851566747444,0.05447322230501584,0.010972584289840468,-0.02127710266360045,0.0729551566759444,0.07228280522158824,-0.04005247578961665
CCL14,,,,,,,,,,,,0.009741746309370145,,,,,,,,,,
IL13,,,,,,,,0.03393175827154553,,,,,0.07790053785984322,-0.04080579541578621,,,,,,,,
DCN,0.04825860398638975,-0.029448440870296036,0.01841411544226889,-0.037187147535459146,-0.011985365209912743,-0.08704344700389957,-0.05752262208805261,0.10949823518454836,0.03621622738255429,0.00777117488963771,0.017120042386050662,-0.04899701712289453,-0.06092506031084807,-0.062346735695957466,-0.025897036250588132,-0.012755264104479826,0.0108274808503316,0.0007312243426410766,0.0033162822258664825,-0.04394901771302483,0.010471221891339182,-0.07419936347417168
IGFL2,,,,,,,,,-0.021330311380812088,,,,,,,,,-0.029779515788890678,,-0.0004364936044611697,,-0.03005621201936099
COL7A1,0.011137556024153825,-0.0052609300367150716,0.005230237006402312,0.012406272368950273,0.05466079023875801,0.039899368743124365,0.07055361772137891,0.1194728983335027,0.06431878029079593,0.027238387069751666,-0.005009281600163738,-0.008421368817466501,-0.03376394690432489,0.0706039814532253,-0.0169053790243907,0.107061327632809,-0.03975760719856392,-0.08698731599563604,-0.03002637386969593,0.03172254682245001,0.0343219410951788,-0.048417704144818274
CALR,0.06771214766057013,0.01586824188600853,-0.010792123199522358,0.03508819761115286,-0.041275423273157384,0.02952931192279289,0.1285432900263964,0.14067915025746877,0.012580796178711887,-0.07066363799078995,-0.017949907754739123,-0.016436407237543155,0.0323974799639404,0.016540359074011312,0.01203656850137122,0.0703725114364143,-0.04566951026081785,-0.06647520655476481,-0.03395933784323609,-0.0720774158284102,0.004009708330232606,0.050187121431015405
PIGA,0.07609111229350171,-0.0016222554996175422,0.05745799670699392,0.07820760846292511,0.04432440125957368,-0.013919117453978913,0.0903231040614703,0.010513157575690494,-0.05995917334868591,-0.025838711723697283,-0.037080948869706,0.08958492159123192,-0.00601936300089138,-0.01494409572282478,0.013954915974939055,0.189790738310775,0.03333168510001333,0.05546112124044017,-0.011321198745595888,0.11437068236839076,0.06887203108350842,0.09165083906193289
CD200,-0.007316503762120913,0.0030323921887221157,0.025037445359221016,-0.02104180506586205,0.04923678908532071,0.10949790508692513,-0.00434624280852389,-0.0740664103797486,-0.00916793781495849,0.01742485114001881,0.031106379368902915,0.10385248786276402,-0.045260776402119084,-0.002627293935054632,0.039056787320233544,0.13451560330849002,-0.012230249970652153,0.05043188699134739,0.037778706663571485,0.08256207925315642,0.05417122197221357,-0.05993469383450213
GRP,,0.06002109610085224,0.07136642502992971,,,,-0.029270993994857743,,0.0004977974285308421,0.02118938299682495,-0.01796780451572414,,0.013996562613509046,,,,,-0.028074734491359856,0.05820025478134433,0.04618990690531264,0.07566459283922863,
CDH1,0.020405570005734917,-0.0045180198282694295,-0.004357319177573221,,0.00792695760707015,,0.034077272648158505,0.09112053035674522,0.03073258751633129,,0.10206062341542951,,-0.032162906379239846,-0.01749911552133819,0.028570533223171716,0.03460997181979274,0.0857255888203347,-0.05363129670246357,-0.014543346353042204,0.01314166589878798,-0.013724639458321707,0.011575259427060221
