,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
KISS1,,,,,-0.023454898051539788,,,,,,,-0.017892645479965903,-0.04035751578641665,,0.040594869072451384,0.013527538863702277,,-0.05231263790061882,,
ULBP2,-0.038386471570919116,-0.02363696666947484,-0.012765002325694691,0.07669338762545655,0.0079764084833227,0.04825882081518778,-0.029319197290136084,0.003924040286205329,0.024630163981919955,-0.030171761892151965,0.02139275909788287,-0.029244038076116103,0.001886284208105918,0.12425290108688711,0.03488296293144225,0.012835289049714288,-0.046402548497987396,0.038544064347728654,,-0.030281833884014783
ICAM4,,,-0.022623957259415767,,-0.01459545481407144,-0.023299286103518783,,,-0.025807186512342095,,,,,0.025122050035622494,,-0.030629192188368504,,,,-0.020464247185083762
TDGF1,,,,,,,-0.018419812512851807,,0.010291291709138355,-0.022515978726897947,-0.033311550849801426,,,,,,,,,
ANGPTL1,0.04362334895471254,0.029713088841648718,-0.007284534215187084,,0.010246155336677427,-0.00911576989602874,0.006633631501727758,0.0893023439496474,3.293595612742742e-05,0.01511610848960562,0.004884859867856942,0.09430510744115404,,-0.045071656175258344,0.008211706063212755,0.07658623823273407,-0.006959287797834778,0.06431818240888984,,-0.030313537904241978
LTBP1,-0.016675259965390224,-0.012017486547256578,-0.03132251781795428,-0.025908108096640518,-0.0009945053617294618,0.02111736635490322,-0.023279327998494515,0.038597202942384876,0.021603806964560785,0.03045415896328104,0.02615012937052481,0.024123562177535016,-0.02191767461064986,0.013748959822758257,-0.04463402396324647,0.006299561926868577,0.048836426026587984,-0.0232129040169673,-0.05434963477117151,0.02343972812992193
NTN4,0.03727435297756726,-0.04346630130058522,0.04753240007335636,0.04450152533748623,0.05530320858389796,0.10778162654463297,-0.03501881384108331,0.0667573387211621,0.01149177017875557,-0.0003413383743671236,0.07666271528981229,-0.02900609969778856,0.0006075216263588604,0.04037735832265797,0.13681233495526338,0.07283829884394251,0.016732712640559585,-0.0424417091403266,0.04467257145827826,0.020140712857610068
APP,0.10367268334427879,0.007467522138383292,0.028359100301228582,0.007097541997973767,0.014678315208455932,-0.018457376176472286,0.05745074740958008,-0.0915330232228162,-0.0037247555499705493,0.02843182714352737,0.08807704640193063,-0.006135147317787682,0.01658010936825123,-0.06514216399513417,0.0422619839496282,-0.017165762934276626,0.058281850094016034,0.08708315487622877,-0.09751679632669308,-0.03522478370979527
RIMS2,0.049797839137987986,0.011956655333537947,0.006219452437855005,-0.03463210473212676,-0.03630628946878406,0.058639672681453404,0.03534705836143348,-0.031952624455876176,-0.03681342885352242,0.03561050838058102,0.07194551145502412,-0.0021981706988803804,0.12490810671854166,,0.06687354529403952,0.028088749630491208,0.017226910002022318,0.040353535586510225,0.05553388555017147,0.06035857427815083
WNT7A,0.09494924517920872,-0.08116591500122251,-0.028547331115077065,-0.016008951783053862,-0.000995200540108895,-0.009942008883991084,0.046673370914856224,-0.02271392313196569,-0.01241133359568396,0.018146979289664685,0.02804011356561752,0.007999240568038492,-0.05216443529943922,0.021085107756621313,0.01494250781754985,0.010657023457498626,0.030074680813184814,-0.0012813996694820758,0.16951992858906453,0.023000863410361616
GAST,,,,,,,,,,,,,,,,0.016037612866685192,-0.035807213263612296,,,-0.02351595732771477
GPI,0.09624376859497559,-0.03385671969133908,-0.0025822531505712066,-0.07721424843808058,0.02418428621337188,-0.05693027571923395,0.05631643671167612,-0.01018877183364188,0.009651369938742445,0.0416016040630984,0.13044989440556304,-0.0461030519588315,0.0004690350788262222,-0.08684121737077206,-0.12632871219689423,-0.1159320535848075,0.07030581505618268,0.010388925486974147,-0.11400516809411644,-0.08017191542675453
IL1B,-0.016582038032330798,0.062324884748511944,0.028511735476390597,0.034110661630851045,-0.018523173102699027,-0.05551883352889299,-0.015230035687086505,0.12316094065868323,0.02801330838840211,-0.0018172383572226717,-0.04573349844019103,0.003074391296073282,0.1034233046574413,-0.04251774580089503,-0.016763509137793037,-0.08220286236098488,-0.02688810198308926,-0.06233280759241712,-0.05790588657787147,0.05960905018914714
SFTPA2,,,,,,,,,,,,-0.014339046471961792,,,0.111830272590218,0.09420370235193165,,0.05175543284140354,,
HAS2,0.002290612709859982,-0.041485233826828595,0.011335307161423966,0.0013487321695386004,-0.02705672286863322,0.02534890569327879,-0.020463162623315545,0.035782840006319254,-0.012510869317738456,-0.002435444997844617,-0.03378360725992498,0.009856096105165723,0.00452267945660734,-0.029800090935996455,-9.796138877915819e-05,-0.000761098784662621,0.06667220077326423,-0.007462227324086534,0.002776433896670292,-0.04824202514916391
IL11,,,-0.03429140717962894,0.0013903593295168206,-0.02817767123201995,-0.02402491905539401,0.05670942007067748,0.005761193343667385,0.009531736324238139,,-0.026384849679046123,0.04667795496845665,0.038078881980104104,0.16368238239987773,0.0167261353335265,0.06653452653112304,0.04413054003704828,0.002697759653428874,-0.037554382622724966,-0.044813411781809774
SEMA4B,0.027623383244057508,0.014272721851372594,0.043055395656086425,0.037939590062300646,-0.019954391392306915,-0.018182090228282845,-0.038832146112771915,0.0539553558940014,0.019459249151538023,0.024512913332005132,0.04588265822902415,-0.026734266762496066,0.07551913965708373,-0.012333818184338775,0.06608815776783189,-0.05706321747705806,-0.012796206158432664,-0.009551972476747548,0.01893082146430681,-0.04298901562245562
FGF12,-0.042313685569095996,-0.011535516727336164,0.059117199766011985,-0.005011319231614899,-0.01404644154836703,0.04556433408347652,0.026972806266086374,-0.035392258749755025,0.01653665316767456,-0.00397118719724529,0.12436611835343277,0.03303646160733844,0.024833131819751456,0.030355529623506426,0.06084376969466363,0.11283979758642225,0.04437190651957764,0.041613588722029755,-0.06396678100219563,0.009842768838763687
CP,0.0009352371109477574,0.008171809250458285,0.03188189329515604,0.0017290780459914873,0.026080339175746894,-0.06764035402938749,0.019962875185161384,0.05262748216906643,0.02365798287239354,-0.048173813750779275,-0.06351698490332609,0.062009070984148734,-0.07368071361062375,-0.0923074925015685,-0.08602142547478084,-0.03261667101692603,-0.046582083563806075,-0.023671624134497818,-0.07588035369567468,-0.013518194566344444
NLGN3,0.04741669022028548,0.029990234758729972,0.008277173576236018,0.08889999247083936,0.007043654200744067,0.06331401312466547,0.05687445036227687,0.05277633260259927,-0.0006900281884032472,0.016276820870573236,0.04683294735628978,0.039573566647202116,0.011931185042482239,-0.019449744085126994,0.07635566478441924,0.07322710739586939,-0.010630814158389994,0.004203661616644046,0.032838860379512676,0.05823882163681413
GZMB,-0.0014239290065585959,,0.015096531633595513,-0.030401284006842624,-0.018549214590345316,-0.045756473009455026,-0.0030492944629174038,,0.05712283134270571,-0.019145549430940895,-0.02094013905883659,,,,-0.05795116971988212,0.01647992502332363,,-0.058436968009888623,,0.031150385812816574
PROC,-0.0308029910926363,-0.02993006276064899,-0.031148781714137413,,-0.0093055828108113,0.0018092891632497767,-0.0009872905654387419,0.03402829687492573,-0.03725195749689205,0.0041922254039351205,0.026090863651548946,-0.02218985260281236,-0.07686526210557348,0.030935093100581706,0.045976762979196256,0.06662520403519018,-0.007954517122614737,-0.027298138243169186,0.026611401123967912,-0.021297910480570576
TNFSF11,,,0.007866084653731443,,,,,,,,,,,,0.0434672958048723,-0.01329247216148175,,,,0.010415550843124248
AGT,0.08272078407452026,-0.013040576253346243,-0.028424696596516433,0.006550174244768647,0.019657440290353042,0.09169882999209487,0.027383399453200757,0.10169963129537524,0.04711579534776279,0.058012705771464924,0.03708730633516213,0.012071086694930672,0.05805621395330396,-0.00553014344693796,-0.03801683472221533,-0.1018271090676986,0.055482189418185376,-0.06382019257651854,-0.017859507535909286,-0.009980062526883514
PTHLH,0.0025348897273501296,-0.05109894280689558,-0.012147203520690915,0.05135792825506056,0.05712502275693352,0.03353431667713967,-0.0328887469032874,0.04349702361261162,-0.07328902314955398,-0.008977373629715376,-0.03170109727181304,-0.014419296520724805,0.00035051549135802396,0.11205351153576656,0.08291325748889622,0.03773835496308786,0.008186501005900404,-0.045479572290160246,0.04925933582219649,0.06752899470862964
COL1A1,0.03095997734118188,0.05871301513612701,-0.03596208907589827,0.007025110200626497,-0.06712253361549052,0.024649781091114792,-0.037428018801980004,0.09274631836609525,-0.00907539967878133,0.04155762865938743,-0.05569338621447365,0.051442161642612436,-0.023172070444564978,-0.016220038494148676,-0.06293239300927604,-0.04240133175835172,0.05222436769127633,-0.009060719085897612,0.08014116717228623,0.0035749349046924517
LAMB2,-0.004020994839034661,-0.03202154048706002,0.005895359725991524,-0.13342476965377173,-0.03838746306840048,0.0001362184824374969,-0.059319897837054644,0.054554057812461705,-0.012014468506626767,-0.00771772260067962,-0.006786218402361771,0.034715256759444306,0.09313112000737934,-0.04456516425947855,-0.035737786823922424,-0.04745333462238684,0.0631835934738482,-0.029104343618987383,0.012121229873005478,-0.056331234018657604
DSC2,-0.034309062328927054,-0.02010846834155582,0.001631853451543336,-0.008075185500537449,-0.023629301535917756,-0.03386754240057039,0.054385665795166675,0.02048488211502708,-0.02567997410788797,0.008750295066015637,0.019528312647190037,-0.03678679210138203,-0.007293947038907625,0.08949535777361821,0.011185072773716602,0.06792626513669031,-0.026443380387308035,-0.02473978637277314,0.0392541749789651,-0.003193110487665963
WNT5B,0.0401578516640253,0.16360349267957122,-0.004550059648217661,0.016811725911603567,-0.0011876229751071402,-0.005447201958194203,-0.011923980268254785,0.008423235186313561,-0.017601720852124275,0.027869639568413738,0.0012454785358843115,0.04685477269781357,-0.05988453062874388,0.057079775063598986,0.0911797653120886,-0.03649132917442277,0.00901436629852957,0.02603438264228314,,0.0045293225711171515
LEFTY1,0.0951767967002533,,0.0021582677134762028,-0.029225234656442573,0.036748769682642145,0.011729518406269865,-0.02372527598455456,0.0046081734726060135,0.027034848786325658,0.09340806490631937,0.020125313265136807,0.009515477915512353,-0.03605716282764308,-0.048475564711257614,0.10399585080485403,0.017260957702444613,-0.006940438268923546,0.020885805843882534,0.09898230044124483,-0.035339284859386116
FGL1,,,0.028208939517748888,,0.057760394846660616,0.08504400716799825,-0.02766456647145488,0.014082074073495194,,,-0.023224918285550938,-0.016517547024656458,,,0.07951943757247328,-0.016454189348479944,0.028268971577767487,0.002329948889101991,,
CXCL5,-0.01817736091498064,0.07106941238701618,0.054108023923870256,,-0.014595453223619728,0.018713247265878075,0.10889835280778211,0.02155483336914206,-0.0234230485983571,0.0056555330451230155,0.01605266370691666,,-0.05044451065453106,,-0.036743196818204475,-0.015603045421029105,0.014577546670120041,0.03709690917442083,,0.018858850906093686
S100A1,0.026684909826511418,-0.00995597890128572,-0.044039840691407275,0.08483304664820279,0.014031753066162026,0.035689316396004415,0.06465472772675454,-0.07888035714844689,-0.02071431198265957,-0.002681894959977874,-0.11059553087030091,0.02903803237773591,0.054300330360152686,-0.028162316327121118,0.1464908641669393,0.06584611338218942,-0.07410327137097394,0.009172052755581014,-0.05534081200199612,0.02806051681334743
C4BPA,,,,,-0.04062945924237009,,,,-0.007185636590674482,,,,,,,,,,,0.031298856768451455
NPTX1,-0.013977734244160258,0.036510574578669006,0.023924382623065,0.01448399138774367,0.03248804245986039,0.11578356974212226,0.05377865145096573,-0.05416705110847758,0.0338829582766229,0.06306349244707628,0.09314627769217386,-0.06998844932352148,0.013668043175351502,-0.010558917797396969,0.036970541702293656,0.019074658521843927,0.004231325067799723,0.016957053038669963,-0.09113966831895015,
TGS1,0.03183747212656689,0.0014068095649319395,0.013129981334958895,0.0337612808938231,-0.039364411249044926,0.042975164147392914,-0.014121530663791423,0.05237919085754448,0.0010798484052342867,-0.0013685278630867549,0.0007589911232260474,0.004540407855796872,0.08044315690444458,-0.07622389547683403,0.10205929374370083,0.021425304365289267,0.01511691950034691,0.02881048563846864,-0.015469686544909317,-0.014475576469277817
SST,0.08236524989274777,-0.026468998622456,-0.01745560431729551,0.0036303036876559904,0.014952275717260953,0.015447222037276737,0.04936450715123734,-0.02694258047512213,0.020715665516325348,-0.048146495458697765,-0.006099315898260667,-0.04180546698336721,,,0.029857261092067242,0.057445988471724475,-0.021860693393165185,0.030381666120419988,-0.016036887404338028,
IL34,0.0007501507825251917,-0.02797411452127315,-0.010728857478084806,0.004916656091350309,-0.02310628959252614,0.018787976553472276,-0.01997915346682365,0.03794033866115569,0.04230633435824599,-0.041277473141393774,-0.020402327690992126,-0.024142382945264374,-0.02881581596978501,0.01906802805839419,0.0129666125348423,0.046935677571388466,0.02756752170866939,-0.020323636633923704,0.07623087057410792,-0.02701246860440366
DHH,,,,0.09001868507148672,,,,,,,-0.026719574704918588,,,,0.05552943788906344,0.11723832519134961,0.03058303278950121,0.00683349573292724,,0.03869963846305591
XCL2,-0.048209477508864694,,-0.02607532011658249,,,-0.025246163686680204,,,0.0541245635839412,,,,,,,,,,,-0.01792716308526468
RSPO1,,,,,,,,,,,,-0.015246115668290318,,,,,,,,
TF,-0.08017231360635657,-0.001940715245449646,-0.02838540720898121,0.06394688996457942,0.0020572684781384604,0.04798253665755182,-0.03394393672503576,-0.11023696610083827,0.0412113610362379,-0.00597298303187361,-0.11384085358186698,0.03286382461136576,0.010803395901242966,-0.05990380073637012,0.04708063739260441,0.0817132083189743,-0.08811522129241632,0.01933700882398852,0.07527778196990652,-0.0022943689944398315
IL33,0.030447948181098444,-0.0544880114600332,0.03429696738153405,-0.0522188598911566,-0.023747377730810745,0.049270394091808487,0.01044495599847383,0.041879358959915035,0.020811486143370268,0.017775080424838743,0.003325748599690208,0.010696716387714283,-0.047939278368686666,0.03157467232503694,0.019467088944040603,0.009566427429875226,0.03884753023076652,0.012436752044463756,0.09369519499301207,-0.07730204117185877
RBP4,,0.02471122192619355,-0.019936904524197677,-0.025413303333426715,0.012590515823212018,0.05199766814852099,0.05095284044606681,-0.004906316357391,0.01258103654063473,0.05089204999096428,0.11445519160157692,-0.03143215521257762,-0.028097308292118386,,0.1700905499390884,0.09145391754847365,-0.01329723711515894,-0.008719473171355888,0.0778290329155155,0.035523851244284664
CCL19,,,,,,,0.0001611004658854806,,0.045414956542362626,0.030788465762287894,0.015283599070481657,,,,,,,,,0.05609558221972123
CCL20,,-0.009450996652152821,0.007189059345748192,-0.008505530612668524,0.0061195756708134225,-0.08423211034425783,,-0.027214906393481522,0.0519542456503956,,-0.04789423894013903,-0.015024260912361104,0.17689617277634112,-0.013728513778560903,-0.08404619877566806,-0.06452002739560149,-0.003312858079609977,-0.009895989850848027,,0.0012453203051348703
NAMPT,0.004287017650110034,0.010242215348670428,0.0015765645117847683,-0.05243031591832061,0.03730002507573966,-0.11483418953084104,0.010526501931945006,0.08224102869531359,-0.030865206972730003,-0.02117359948100707,-0.063232542530315,-0.03779416055367089,0.1431496373110237,-0.09734174266408789,-0.13061313599628518,-0.10013481924279019,0.033416072364463395,-0.013369723650850335,-0.06123559734193461,-0.030135999865401865
