,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SST,0.2658722670723503,0.005921413087407016,0.0562198541277948,0.07364328048271881,0.19988804631789917,0.09298303133419852,0.013246249001996684,0.050696786112519696,0.17072259027184086,0.001850123448343994,0.19254806097541466,0.057080791217595586,0.04025799171265831
IL34,0.15123964894023517,0.008708537913318663,0.008522310994765645,0.03335312270175195,0.15795781814275386,0.13139360834412483,0.006506777679447089,0.16086057090527567,0.14504234727623483,-0.0050770639368522864,0.04459495372016723,0.092626940117161,0.10747266016905078
DHH,,,,,,,,-0.04374436116414898,,-0.02761935479567904,,,
XCL2,,-0.02239965841605809,-0.023780069980614656,,,0.01736508075056013,,,,,,-0.023346200920998043,
RSPO1,,,,,,,,,-0.015116036031066421,,,,
TF,0.0975392717962352,0.03324254951753417,0.11057857810075471,-0.08141255865305973,0.0024054910684394924,-0.01314668210361779,-0.05194469203122402,-0.2344401353429967,-0.05560069345769987,0.05956578270223149,-0.12054366354619184,0.04555424667300061,-0.07193516156348735
IL33,-0.046247417631387136,-0.030086570884670958,-0.01053185414658013,0.013530164275592897,-0.09792495023460689,0.039645591147881,0.019369640854911847,-0.03499464733373146,-0.09656393398819235,0.03153251923085962,0.03768816822251966,-0.06196229299579264,0.05292899389058482
RBP4,-0.028172668715634723,-0.007994413847968153,0.19206550132352757,0.09630655210306104,0.162042469870164,0.049061917045348145,0.06910696272408147,0.1639492619347663,0.19673023772739232,-0.0807484043896775,-0.06922469177513052,0.031635722285435146,0.04380700796695129
CCL19,,,,0.011737096457110718,,-0.01536450941690932,-0.019683711435041714,-0.03825350591296725,,,,-0.030058563044080965,
CCL20,-0.023257710950855208,0.015334795298819662,-0.06598881108249627,,-0.027780163446064272,-0.04666910977298498,,-0.07841078718568895,-0.014896074136689324,0.017594685396680312,,-0.06821787214497302,
NAMPT,-0.1731781622938507,-0.03431031652339426,-0.07758491062255801,0.006828284988140343,-0.12056295216155807,-0.0775401730021919,0.048684424778067996,-0.1485356186302312,-0.04171674914135613,-0.10712020319985775,0.0012464983542177482,-0.00905860736469204,0.04643549934911947
