,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
CALM3,0.03758296378843811,0.03957295061924787,-0.020070197203297595,-0.01917084923692428,0.04260185841721911,0.0875052421905356,0.07598005956755888,-0.33076065235649665,-0.07615235207492259,-0.0818897323201786,0.003197604599730317,0.04155449827772906,0.0650006134021858,0.06961850793175954,-0.011805573845096172,0.08813996495226026
THBS2,-0.012313688165837507,0.1335425746996291,0.03168039748154757,-0.012615297998483696,-0.024998894765218965,-0.04845386068256538,-0.02449191045660899,0.18733039110476515,-0.051696057019848494,-0.011530561643765673,0.025187466170571084,-0.005516649046159662,-0.04353895082918604,-0.059333991610691514,-0.023571559252220167,0.05191506906289034
SERPINE2,0.10081233375226373,0.09457851655753616,0.10126450334981889,-0.06517554380373168,0.010616117688702208,-0.13463406343741385,0.07430920685496242,-0.03704322891990124,-0.08198413797019916,-0.04803128908434313,0.0023500721913841524,0.018355964728484008,-0.014997848535869917,-0.06778298636259035,0.027465783604627182,-0.01532251922339417
EFNB2,0.059286479153786216,-0.042770206963221154,-0.057048647498109346,0.03297415868720118,-0.030456241458992155,-0.021493421742133825,-0.0010580547429070994,0.08841888886566941,-0.0518561875252586,0.03232433246033151,0.010091086105552937,0.048662525048156886,-0.008741535279613513,-0.061800928208518645,-0.07906499025918719,-0.06710533974611127
PROK1,,,0.0984606472100687,0.031379296509071695,-0.007097938154746738,-0.018618432032568973,-0.027290369264114257,,-0.010029275419539185,,,,,,,0.03732237431625707
LACRT,,,,,,,,,,-0.024548337499811165,,,,,,
MMP9,-0.021840595812192626,-0.07429800016778058,-0.07002945882293082,-0.021712496334681874,0.00048261615539829845,-0.07732321547297895,0.04094474428574157,0.2910845200100387,0.05610409835250861,,0.01261568031246939,-0.03549047304276161,0.024810114631049606,-0.11096792603644287,0.046224512881313295,-0.03976146985586043
DMP1,,,-0.024740464398281682,,,,,,,,,,,,,-0.04202843414920103
NPPA,-0.01876744898713462,0.027834174039509278,0.028116579054546405,0.017147650700666504,-0.023891428049795677,0.1060883913661583,0.0026711906996783044,0.09534873727701113,0.19294636511766802,-0.030884643876881102,-0.018655727941486275,0.051004100955547145,-0.04816085914605974,0.14298466327209627,-0.03836918263808,0.010449916010736584
APOB,,,,-0.022032964363569583,,-0.024508369411969686,,0.023940309530819152,0.07472986585698176,0.04428918356129848,,,,,0.043401375777372735,0.0023879571038299026
C4B,,0.0389678733512972,,-0.025303006346632705,0.01566717634734853,,,,0.03798345924970222,,,-0.022849374527271985,-0.038135046385870765,,-0.03220572279748183,
NTNG2,-0.027558486198609466,0.06539949766286113,0.029002873723687657,-0.01596615575393935,0.027317268802943964,-0.024379341800160763,-0.03007081723066607,0.008762095040170623,-0.00973217188528271,-0.017605395103540117,-0.0668817214278784,0.010871954954097998,-0.014120470811726541,0.002814693278445257,-0.008028710127784241,0.09141872751373442
LAMA1,0.029621954476318643,0.018381083572100988,0.017681638693897474,0.01651198455407275,0.04959094034939463,0.02172112435000257,-0.05049133956253598,0.3682697112611498,-0.007791543512767955,0.010874368717723232,-0.0376602312651931,-0.02547334468465436,,0.09514170621802902,0.08302465971950891,0.011570150208550138
UCN,-0.008751498832600074,-0.029080191344610217,-0.014075305357316565,0.03607531629770692,-0.04669541808567445,-0.008053453252184536,-0.03464405518419265,0.061095844505415484,-0.007977887297140154,0.007615912597364159,-0.03060529354308327,0.009254812227432295,-0.04233996870864763,0.03238538181018281,0.031614431514566464,-0.0222464550578076
ARTN,,0.011079762575651316,-0.016864547713534832,,-0.006206730382285595,-0.020135353935355284,-0.03097522010627797,0.08053568310485816,0.04732670485992834,,-0.024235272491748103,0.006321946624746386,,-0.07429552440667381,0.0036288339602896483,0.03650423302400042
PDGFD,0.038655751683586606,0.03633428188791469,0.00539809787537367,0.021779398176145614,0.04863721514656085,-0.023721537473525147,0.06575855451252047,0.12368096228616811,-0.040600921219582434,0.0273293986195134,-0.022736240518337152,-0.0041899629413158735,-0.036605860504875215,-0.07171707176755718,0.047578152331070565,-0.02215897377128194
EDN1,0.038332429790493505,0.056077110974863544,-0.0252298593849567,0.0008411154791559841,0.055198131897928715,0.06700130174675092,-0.017996693440069104,0.21461935570061946,0.012245930433442683,-0.04366309018637329,-0.05342952108539842,0.014248162944196204,0.014720779384346051,0.00544166623161516,0.04819770808046874,0.10375093036275121
ARPC5,-0.012416203691915048,-0.06592065661354789,0.02608785566126157,0.038804015836167965,0.034530139846565146,-0.08446944245696153,0.001183321062375962,0.11268329162309035,-0.017909125097859115,0.027073216337995774,0.06531502000517055,-0.0023825892684244247,0.01084678510809041,-0.05410564363114858,-0.0070442365462063975,-0.10312623462863169
GSTO1,-0.08831303756963714,-0.04799269943412401,-0.026173148807015077,-0.03870236217119517,0.08202287085255759,0.0018347089028919981,0.07710009412787845,-0.24509355566103716,-0.026977762641050305,-0.012951195744651858,0.02866177365733138,-0.03882792451669489,0.055048546956551606,-0.0439180052244481,0.017732972196934177,0.010038047238718912
PROK2,,,,,,,,,,0.019696797910902775,,,,,0.006916667493261062,
SYK,-0.05993206362325353,0.0043867250685610416,0.09440817562520414,0.006412260861115704,0.03531810756774872,0.008661876989880541,-0.015659438665883083,0.1887352027699941,0.02465151681755643,0.06137060154151543,-0.004175995365034786,-0.02312864591964702,-0.10035772618515475,-0.029035714220872137,0.02339175263230839,0.04805192671592688
CD40LG,,,,,,,,,,,,,,,0.024540237852781935,
ST6GAL1,-0.07645599040323489,0.06789726674066232,0.026663335119990906,0.052547584103862496,0.05464311062696639,-0.027485742415982575,0.04811959760485994,0.08711937841327272,0.023911868072481735,0.021038373483246497,0.022304747366230847,0.007683714425998323,-0.11326931523058852,0.0901668849379883,0.1330041960049604,0.12312450176004225
WNT3,0.0222117382815255,0.04723786794935488,0.044182781558163416,-0.029371077337164538,0.03279622982647435,0.008149387534083953,0.03745599133891832,-0.09053470555193664,-0.03281936784112316,-0.015432365894762386,-0.000831632826893991,-0.015043052235623734,0.04987417227078188,0.05549138801325445,0.02504085385433193,0.1034913211511401
HSP90B1,0.06338678713409435,-0.09414704662470819,0.03964525347497978,-0.0061227829048029845,-0.0193029822256791,-0.109720947235696,-0.009576031100024621,0.22739341344308028,-0.012359909525567186,-0.00396532368528978,-0.0022111749245070783,0.015935307518452426,-0.002543211946430207,0.014651396875219264,-0.047705017369244776,-0.10710921173711581
ZP3,-0.04063691388641044,0.07351045703346105,0.010116084430464444,-0.02666997805454502,-0.0009616054257281772,-0.030644364311138306,-0.029484751417703185,0.22074780311400308,-0.0145589364323409,0.04356277037213305,-0.021609072088125274,0.0070296490876226286,-0.05204292255003488,-0.04173978787505789,0.03404812511597735,-0.054205548865244695
ANGPT4,,,0.017909536041448043,-0.030871583120934156,,,,,,,,,,,,
NRG2,0.03924131667300067,0.10019141176455411,-0.011911964053337751,0.007409912806994602,-0.03883362151060101,0.05467718556066343,0.025157233817795856,0.019617883852669528,0.0205648790350522,0.020209140993009536,0.011493428208369835,0.05461394374367649,0.050287590656414624,-0.07576327808703276,-0.06015889140675774,0.004550275536093558
MELTF,-0.017159534946291927,0.04925546254230474,-0.025178942972480852,0.056610227207900224,0.004331166562687067,-0.04340299090579421,-0.030918295650948797,0.22490616693081308,0.009214282814773853,-0.03486560256871727,0.019049664442191246,-0.007547092706731331,0.014683414762534003,-0.06662876731563473,0.07352497776245481,0.013005713981896695
NLGN1,0.036710908186974485,0.05213996845323591,0.01988996576655975,-0.003702702761978295,-0.04545754473370296,-0.009929812454669363,-0.08640829944200809,0.20962566194630736,0.011932246746144399,0.004015912457150442,-0.04342706585331501,-0.011706215004799219,-0.005102165756241428,0.07670058529096187,-0.02469466546180036,-0.03763357796440622
SLIT3,-0.00990574639719165,0.09250174865771499,-0.0023268498185027428,0.03837778829503103,-0.009320596051062327,0.018592504048817036,0.11061061683631024,-0.12864016281039986,0.02595003977965484,0.037734103174515615,0.027436392252976012,0.03410881664435769,0.13856267533049532,-0.011768901075612808,0.05948756075026341,0.11723382134175155
CCL8,,0.004692593227838855,0.06748683339145371,0.24406621851735352,0.16755863144773708,0.0035157801501695778,0.014761988787701638,0.0900754470382376,0.16981667036830636,-0.016345208161161792,0.02649979776215396,-0.014269317695451022,0.01970619947790168,-0.03813645664352215,0.1721734513282951,-0.02858286151527356
S100A4,-0.042448648398186455,-0.13736771618754365,0.048630294752724276,0.037223444309567075,0.025150494281632664,0.009526961209086107,-0.02687064677688277,0.3979305548106007,0.10198979568955982,0.0203703259033663,0.06364465637979107,-0.04414524671264264,-0.040667134048912736,-0.053138942362650717,-0.030126736467449594,-0.05344596590265085
TNFSF13B,0.0564243268490445,0.08031591056948689,0.10364530993156645,0.029092002968422685,0.040234675335427524,0.04690798139239742,-0.04375969840883295,0.29090228026913156,0.06991272309602807,0.018335125306264455,-0.008216690229536814,0.012024563128212092,0.10047833064298649,-0.03838089353854157,0.03301272564993711,0.04406743720491009
HSPG2,-0.005402450409034038,0.09048810003690631,0.007187531602098343,0.0559985969643699,-0.031566754941552005,-0.04521484279972085,-0.03507529699677719,0.37792031931070835,0.0240229803802173,-0.030546193800162744,0.0907577777864528,-0.004956455967641132,0.0424923446300465,-0.11485135036189452,0.08142784728794801,-0.026209526078943977
FAM3C,0.030534097479828676,0.03484023013579122,0.13699443174329187,-0.0362155607824199,-0.004001821921054178,0.005834230158159164,-0.0033751417912686816,0.15787198161548993,-0.005551964116716986,-0.057404156787799,0.023738808111226195,-0.02096922597202625,0.053986561797890305,0.0384252012754641,-0.026692861427231124,-0.06917723716793198
FLT3LG,-0.0355970701661643,0.031165340747540606,0.011704642603495775,-0.017945603924743814,0.05361984402220746,-0.035085372636723,0.015151803920551609,0.25405277851868663,0.0400186436795924,-0.005172634835661069,0.04661740494646964,0.029029890415724367,0.15951071145563245,0.04036735977036846,-0.021962148269949883,-0.04053822764433373
A2M,-0.08664819639610732,0.03406870063278773,0.03847074400562429,0.05081389266520548,-0.0001137363097035131,0.0477181786856511,0.0065098083035846745,0.3389628598531714,-0.01637613159149,0.04831750332279298,0.026078028509801066,-0.03690412384678439,-0.002736695572857524,-0.042941837034311786,0.026211672622722785,-0.0873758327557749
VCL,0.051256845912422445,-0.0512986508582179,-0.013827967097730603,0.0145593787280544,-0.018736462396573443,-0.041599297375227474,0.017965414055794944,0.1124308674114541,0.048309502243505324,-0.027773441860230966,0.030992602728476964,0.03624432655397004,0.12751277176215836,0.016361241560862858,0.008839483280848163,-0.08474926206769937
FGF2,-0.013819808565621077,-0.003835028261874303,0.06821383693296618,0.015215835894229424,-0.010630957907251782,-0.013222257042229693,0.04248737700666318,0.21247927234374048,0.022981231445076557,0.05155715996311137,-0.057658122731017544,0.049261767111926966,-0.028820199810827188,-0.07423204465949122,-0.016334492530922617,-0.04076997695246634
AGRP,0.009029280307400744,,,,-0.00663014483599385,-0.016975010149509535,-0.019741824131328974,,-0.029805085021084785,,-0.0181207191784293,,0.07367295253556122,-0.051474170616284114,,-0.036975081749837796
CNTN3,,-0.013024190749652798,0.0018328041302510395,0.07664277914573411,0.04110869739817327,0.029544065274338442,0.0018888142026311579,-0.1261964702197179,-0.028045450164560684,-0.03279695993124899,-0.013453752202833708,0.010601625841050925,,0.013279370041226361,,-0.01821928342676973
RNASE2,0.04606259243103369,0.06283486775442615,0.08490654340620411,0.05671848694591753,0.03786870691999822,-0.02050370870101833,-0.018540384469884878,0.28547314038052585,0.06116982929026265,-0.023682097461832762,-0.029238040594342374,-0.02433261917117764,-0.0761937762498959,-0.02720660552962445,0.025556112246856992,-0.0004804495355340461
ADM2,,-0.06147091746376074,0.03899554727564908,0.021544524339719134,-0.04389622984667828,,,,,,,,,-0.04429844440387368,-0.029893206781830585,-0.01406357438386809
GAL,,-0.03940319370008436,0.05089635166427916,0.013469660936209793,0.05300198369930768,-0.0068966152631602705,-0.04682210145515362,-0.031618496682928716,-0.05101078577259842,-0.029720324926640954,-0.009089835254158131,-0.003152207628739094,-0.006559040686390921,0.04590588950935792,0.055367037979440176,-0.005234231129630954
IL36B,,,,,,,,,,,,,,,,-0.013221520389962006
CXCL6,,-0.028519535958686268,0.02083528882194202,,,0.1553073002976122,,,,0.01854335077718335,0.002261609604982778,,,,-0.011860809090931018,-0.055855504246043505
PDGFC,0.05681842238234157,0.16839892295401643,-0.0105924893697621,0.018645336964387648,0.011896308095310464,-0.0060924515586286854,0.07070727906281307,0.2766469090167311,0.0012030298554208448,-0.01764001883094738,-0.002610598711265764,-0.012745823755409077,-0.10089787402586733,0.09058443444752134,-0.00772937072872461,-0.07566809558619216
COL8A2,0.0502961182113829,0.030225896311716186,0.032595680590403554,0.04337481032843599,-0.013390518630012718,-0.05638131079074231,0.04849144364967943,0.14650386446878863,0.04884781194078085,-0.023885830085715463,-0.05325083237035315,-0.05719842400533467,0.05880914857197821,-0.0013716988692715477,0.015813154835014085,0.16287119378754436
SPON2,-0.06586230282418326,0.16996658803801945,-0.0048589318533201675,-0.021241158193540402,0.0217648172173126,-0.03377033511980334,0.04372978125416572,0.2399061294983623,0.03569957483589588,-0.006389815007700477,-0.05400969177358033,-0.02278418661578426,0.12314872406045366,-0.020235469251209018,0.10072597016685426,0.012694147595672453
LCN2,,-0.06341125155920761,,,0.026509176005758903,,,,,,,,,,,
SEMA3D,-0.04344148162015379,,0.0019815464367775844,-0.024507746340077782,-0.025054750276984446,0.0034799094270628514,0.030204503226181678,0.07940740979601595,-0.05687340394124115,0.04736793229677676,-0.02834890270185997,-0.015457242331232418,,-0.07403217568258232,,0.07186402427339232
BMP6,,,0.0428060556171292,-0.021712497675124294,0.010471563222528115,-0.020549510130464535,-0.025814753299865288,0.03945572345141133,0.023347315350309074,-0.005602988930835085,,,,,0.03368062145197987,-0.013249466272117283
TIMP2,-0.006599872162551347,0.0864509766465532,0.06614477236802084,-0.036578410336698765,-0.04963571035029062,-0.04932212953629852,-0.06485589666055841,0.29607259199549746,0.1192445329887611,0.009024767150112462,0.027660094192487494,0.0326463657166135,-0.06277452425587307,-0.0014430075744364982,0.030071781544272445,-0.11346984034523777
EFNA1,0.004248679403215445,-0.030353116327018488,0.06726306865948838,-0.06471425413579703,-0.04733200525162527,-0.02688217939749112,0.0136926265599157,0.13030451635444534,0.027947346200623946,-0.04597441244285851,-0.026618975691685722,0.007757877397550621,-0.09641818461889874,-0.099444013345119,0.053872907259634686,-0.02899205002680227
S100A12,,,-0.02291316357622018,,0.014683063874986404,,,,,,,,,,-0.0325761951399428,-0.034764135196434995
TFPI,0.11155223282242532,0.07960255679690015,-0.0021744066951720122,-0.04671681181179873,-0.04814838874939083,-0.032444891170635426,0.007655224963311565,0.33627974565451574,0.01114921525978345,-0.012438632070501578,-0.029321803537314246,0.03635944167922559,0.024757076228414113,0.051184234062294415,0.0850805645603722,-0.059133481600857504
