,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL10,-0.011230051384191598,-0.0699653796052981,0.1281641855274771,0.006381106963926943,0.020885876361704397,-0.05746398877798662,-0.03925800834233478,-0.18216430231124536,-0.05508357249856532,-0.012724148948261259,-0.054725970996163456,-0.02832912189999406,-0.031104001667649022,-0.0300988176943358,-0.03399220035290928,0.01979503202067305,0.05221469012570626,,-0.0477470006668121,0.08988592773209986,
RSPO3,,,0.011555487079917508,,0.02782079577039844,0.15267571179703987,0.11727403696894509,0.14633815249757368,0.032456102403885835,0.09008512508996536,0.1428309928125283,,0.02992267807926928,,0.1281189195741939,0.047719148689141594,0.0911809678119705,0.11138233017317216,-0.0022827353588429464,0.11784316061524444,-0.018861578462180555
CORT,-0.02925854968243371,0.03678572630822548,0.0240541008136152,-0.030012478736401785,0.05290428966087584,0.14362475205331818,0.0585248413158004,0.11604964457569764,-0.02617097758650002,0.020165725927882808,0.0766769659535467,,-0.015864382083032213,,0.011610622176765173,-0.03393302291089809,0.08036060940770676,0.12286864934908204,,,0.058597493992274756
NCAN,-0.07410067310813265,-0.007139379002856625,0.07687827759180269,-0.04014813384282657,-0.07444816544916845,0.20247123532305333,-0.1911335294984321,-0.11598699338424255,-0.043497345613862266,0.01073364165599534,0.252551894814277,,-0.23128639572548051,-0.1261452655437172,0.04943156664633707,0.06771287537969503,0.07296289759422818,-0.017318053872248412,0.155879404689575,0.20229331436258421,-0.08409320982556655
PRG4,,0.004205486666649295,0.04284761564273384,,-0.02314732968556045,0.13481855851499858,,-0.01168893828673235,-0.02478830583698841,,,,0.011252781106225187,,0.001949223020610581,-0.04067017382147586,-0.0017812330504775277,,0.029437894924849793,-0.027233299823475738,
ZG16B,,,0.009445927985966461,-0.020221960145359614,-0.02686530701251999,,,0.09251590260904911,0.018662210625245142,,,0.024675704900228402,,,,,,,0.023176415328124877,0.02188719216923363,
TGM2,0.03318546189854552,-0.05340966764199177,-0.016310262851456286,0.056312587746724624,-0.01939327953742249,0.02954435979598253,-0.008219602287290828,-0.04336409554620056,-0.03230596526463987,0.012173250341771084,-0.05515834717480644,-0.0033640982014924155,0.11342118676134885,0.0030543326306900686,-0.09708175085783337,0.009168325160161084,-0.06571244512158843,-0.0038963703177752676,0.0033349272889389094,0.0018170195973432578,0.014716175471808483
VEGFC,0.0396649923389537,-0.005468481391368797,0.03717962151389894,-0.00024795914451940053,0.002176092256382016,0.05292354010630914,-0.040918146856015025,-0.012006888793894093,0.021250428835235032,-0.03793205000334445,-0.02324198202694611,0.005820342775653382,-0.012497705335269923,-0.033555143708629255,-0.01021898928399556,0.04773977497424622,0.01860458000468918,,0.004200227574371506,-0.1237712051397918,
WNT6,,0.020933834504380782,0.013829601466025748,0.049147779751866114,-0.03201573747159689,0.04240967678010003,-0.024071900497825868,-0.049773990688992596,-0.022317435566968014,,,0.05519071579363679,0.025352357843869713,-0.06002500430804183,0.011453298559651505,0.08526072792209025,-0.020891709177566966,,0.029061031477979053,0.00016578087145138285,
NRG4,,0.047096543414788555,0.05632188863195455,,-0.02817135912213366,0.09095868702542281,-0.004127077523994908,0.017492966001753724,0.007292948177642334,-0.03287876152966431,0.11931019363644418,,0.0168095868616911,,,,-0.0092680109990736,,-0.027031986961873342,0.065217381415552,
PMCH,,,-0.008826194159280872,,-0.000607303928438579,,,,0.02563615040116847,,,,,,-0.03303412828402427,0.005572784849979411,0.0741667321566328,,0.0032316930920437826,-0.0581151210201191,
COL9A1,0.005138774322242061,-0.04375348643715295,0.05318435183885235,0.004074964296772681,-0.009896447885995701,-0.04131415855632073,-0.25694397505474065,-0.013727453184853525,-0.040465394989323285,-0.022789430880482058,0.049759562937610406,,-0.03806288584280384,0.10205297091987996,0.09781758839085733,0.11285282419662757,-0.04122661826726225,,0.1045791859051654,-0.041057521728238795,-0.06541985159189127
GDF11,0.049316060458635125,0.044872890603574585,0.03188217733996644,-0.021380010989314666,0.04384926955126696,-0.06807307389829496,-0.23573380016958523,-0.0884019432645437,-0.005016057038014816,-0.02197250007143123,-0.03508686219343265,-0.0012157753397880361,-0.08342184805639645,0.04169258759205169,0.03706330268488131,-0.014878581634725102,-0.0217065131968591,0.14948231166728645,0.07958486839204926,0.06930116509633308,0.046322159070800076
RAET1E,,,,,,,,,,,,,,,,,,,0.04160681719139931,,
IL24,,,,,,,,,,,,0.04455406964763927,,,-0.03230252038973063,-0.031909794518203666,,,,-0.11419166515328993,
SORBS1,0.031588493378782764,0.04960969850294281,0.03987164886100409,-0.025516669522293166,0.009217013214077733,-0.01014075354675204,0.013776999782174235,0.014469031949676452,0.034636471528804474,-0.01901453775082219,-0.057958889995602086,0.012661502695680124,0.03745616194152172,0.04279638069032057,0.07199241574118319,0.09998872323326718,-0.04598500981852108,0.015583185855683943,0.024997076009856664,0.06093068741095536,0.0861737774606547
DLL1,0.024748688590201375,0.13835296859652726,0.060417869398976164,-0.0949698483575521,0.028715024315209704,0.0606382267109443,-0.19422827693475037,-0.09517874488321593,0.019620933827678086,0.08168080031118667,-0.06758898757152915,-0.012790717829402274,-0.07925519020387374,-0.03592566416130488,0.005246160844481283,0.03988101362886615,0.012927048438706717,0.07065360496587281,0.00022009136933360597,0.006684955998953047,-0.04051745342061575
TLN1,0.02164003962636674,-0.046603836746889456,0.010769812970736483,-0.005931739887892026,0.013647750666933106,-0.10068754355639363,-0.18924328005113294,-0.1943652607335301,-0.07055785939733787,-0.009739825365780093,-0.3228580055777722,0.045047022734943716,-0.21040174720021126,-0.04268754812440487,-0.01943664602777234,0.04652059714220303,-0.0003615263226258328,-0.01157229207918478,-0.05165748278931726,-0.10709940911397635,-0.02828366738496186
COL2A1,0.04267951717618682,0.02879435332886037,0.09288184574380154,,,-0.027251639388067714,-0.018889660057260095,-0.04482451022391348,,,,,-0.005889286275511968,,-0.07061754418821786,0.009708180957979975,-0.020283183440001917,,0.0813846453352002,0.04953715296911888,
SHH,,,,,0.04809574864528019,0.02614290536984567,0.028065765028987468,-0.028076199753142687,-0.09186582721655367,0.032088199665065736,,,0.22093200998389484,0.03368385383073977,0.04865819982374699,0.053703849220138766,0.021617830202634438,,0.028966298583551132,-0.05329403546230583,
PON2,-0.024327156981462518,-0.01927461778424238,0.10039344004236862,-0.020519537286481343,-0.0038261026999643183,-0.04137648175678215,-0.09805890043203264,-0.26916899588648974,-0.045293719848635484,-0.09267878688815344,-0.1603237880764006,-0.04592108573036254,-0.15875458260106742,-0.0019980581801072044,0.05717499555533871,0.054574363500076245,-0.061154246893701754,0.07122184991079245,-0.025895002914786438,-0.07256151880554892,0.11288220555681396
ICAM5,,0.24119395881963776,0.0652865029043337,-0.024072647512896925,0.02783429331267332,0.20215387035630766,0.13187920274905846,0.19672717074362436,0.003385018140102941,0.023624321019569523,0.2704151893849426,0.04836071087187874,0.19684014226800345,,-0.015882035189900258,-0.017181759685521873,0.08279473511709105,0.11076569642832775,0.027203314344021068,0.11665390104379023,-0.0026355954743101347
HPX,0.027035439363118384,-0.010008828723758445,0.03746331769018244,,-0.030308675480979024,0.0075732480724260975,-0.06418850474396673,-0.0353971092507704,0.011242107456315162,-0.01743812374062854,,0.048613268099558335,-0.016423746761793367,0.010703279662474788,0.02804453873388764,-0.007477766975987788,-0.011860746018578219,,0.004590529103310484,-0.014451599226671078,
SFRP2,,0.013331048803415941,-0.005090180434447125,,0.0382522628331291,,-0.0461231108156696,0.05924308015167994,0.02113669525383173,0.009894701402987966,-0.16588854267028133,0.075698874763124,-0.0002807806593655704,-0.02282488812542279,0.01981728088281524,0.006205869748637735,-0.03677327855193702,0.013213488488728223,0.0008692591223751931,-0.0018595125643386153,0.05741098597228677
CFC1,,,,,,,0.03856635147118606,,0.014038604392104678,,0.13717660202429102,,,,,,,,,0.03172261789759478,
CD70,,,0.029481490261749597,,0.044207640334174486,,,,-0.01967452393841597,,,-0.06286614461967124,,,0.0020229876480260677,0.014174414980873165,-0.03837586963821701,,-0.00723039754305932,-0.14823016238773487,
HP,-0.006710789116905965,-0.017889375189208117,-0.025100636170723285,,0.005032710661629559,-0.0330981542387011,,-0.041393123358006885,-0.043815741917401584,0.032316928171062076,-0.17724468422322737,,0.0012653127075448187,0.012696966568347783,0.01942080021866888,-0.02816007514767638,-0.0014134224675524318,,-0.009542559841649603,0.12030414576557584,
CXCL2,-0.044590038890619944,-0.06390589208128951,0.01998623555221739,0.020671462987018704,0.0994391237603714,-0.030648737881974926,-0.08707217715048982,-0.024722602019432514,-0.032137207809066856,-0.05652954242025882,-0.14118285948377582,0.010832403141865064,-0.0344695610219517,0.00030360260305549956,-0.002332802566745382,0.026252118182633958,0.003233595109295348,0.05026454470832667,0.04091930254076145,-0.16340106497068932,-0.016023893955132956
NPPB,,,-0.015056080859946868,,0.08115075929364207,,,,-0.03633336418276704,,,,-0.0051641939374993074,,-0.0687750273715842,0.10095483294303434,0.016890477351161566,,-0.0027978070818141867,,
CCK,0.07907159791298385,0.16241388797179793,0.1789639725697614,0.06985644503874225,0.05123026816001748,0.21853707091739832,0.385251883016514,0.27425767995018613,0.21216161285088825,0.1199452091957667,0.5065849605803985,,0.329495801706357,,0.08171724792595715,0.024080299881277595,0.12654793995297664,0.1216196131169391,0.045471076196108795,0.3635809240386175,0.07082984575920763
SEMA6A,0.03597730959996967,-0.09532065034153535,0.02463287032827596,-0.07195899207730665,0.0019887733673255976,0.10051798240172295,-0.20806183862951783,-0.19967057088305468,-0.004207748416632771,-0.011203126172951163,-0.08440523823296908,-0.051830198443560765,-0.20974011805898374,-0.10222835251408312,0.06746642841787702,-0.01630757189232843,0.007078808800700724,-0.08600784376132542,0.06123624014820775,-0.014050875595999145,0.12394754187690162
IRAK4,0.00262538169831834,-0.08787573987932429,0.028593470438144315,-0.008611617180556507,0.008259219420208823,-0.012514789504990416,-0.13481818008138366,-0.14044479336341215,-0.011465932745534691,-0.050140203011924754,-0.043916205073825945,-0.07845183080409882,-0.029074664575283352,-0.047086525981722464,0.057005378669154005,0.02447317049771731,-0.03241843193641269,-0.05569409867853793,0.06467238922584981,-0.014776705102618921,0.03105047931185523
GSTP1,0.06236155603127223,0.052492712627616386,0.025880352553990627,-0.09270003979974431,-0.0019236349857966804,-0.05718419172096033,-0.33294551332821126,-0.213891851557621,0.05799704309139723,-0.0056480735974584004,-0.36972136357305696,-0.07519480263442062,-0.21572476937110352,0.009674703511892317,0.03854642198425565,0.092685011473747,0.03453919580349321,-0.056028305254327074,0.012841784252480946,-0.11730805501534014,0.05097627819207248
VCAM1,-0.018762666564387423,-0.08564455086990569,0.013587542285115111,-0.014587036731794812,0.017481902017564506,-0.10755139711917029,-0.17658597184035502,-0.16894424223552132,0.04137879989594557,-0.04649082983917695,-0.12524364546950148,-0.036608562418646316,-0.03433626304595314,0.059168720338097926,-0.005085293803428762,0.006917499638466015,0.016174413995838032,-0.01909885677528223,-0.005965256688765478,-0.10986026139521508,-0.10994241906202545
NXPH3,0.01655908796860711,-0.022991463570924436,-0.004121768035953438,-0.007262926591971743,0.00991424792789592,0.03669124926066614,-0.21748730344357087,-0.0605731433640774,0.11446626234911055,0.011735175239345419,0.1456566364533859,-0.01718301234427299,-0.005185735439439953,0.10128013116319992,0.07480061475354617,-0.0023418984974071877,0.005504531517532662,0.029532317992865355,0.10490728274201261,0.06957908844359124,0.1610456810497775
MTMR4,0.04191785525025534,0.01523391075890591,0.057514675601807445,0.026572421266716672,0.03569737319250648,0.053870559237106416,-0.013295392400062892,-0.034357829446001305,0.0029363956500658627,0.04240343322391073,0.06853143792503362,0.05409667509295638,0.08214479458280852,0.10668542818499234,0.059785957276230074,0.05018271212619723,0.030505239486725715,0.0068828757330114225,0.03423001375430947,0.09764335769145796,0.09079399317759608
LAMC2,,0.01275374907342746,-0.008255608456411852,,0.005609222537639157,,0.014481179073079426,,-0.03299900118129566,,,0.038664000825684705,,,-0.01797972491489962,0.0016814650915643757,-0.001454238238938621,,0.02795188229285161,0.016916831317407652,
IL10,0.033985198831747124,0.02810331325196906,0.008049830585876395,0.010137127193936604,-0.020373395277548417,-0.011195650818688256,,-0.01279119636540799,-0.06345712743960594,,-0.23835757337175398,0.005016098385222621,-0.009693383606456836,-0.025249357472813486,0.10692830572591656,-0.014329418127271268,-0.04173193549949603,,-0.04082058456659573,-0.09595833687513727,
SEMA4D,0.06445003381131496,0.2090352229220818,0.02230568532603352,0.0005650149388891417,-0.014582142607771686,0.033434564824475294,-0.044319411482831465,-0.020767628189049245,0.0625096901967981,0.0009134333656381551,-0.1089829336190941,0.030977646832828682,-0.013404251171264845,-0.09571482918345407,0.08899291224408096,0.05790149349861116,-0.017282556916437385,0.031252923906268056,0.07563547613920392,0.15135536939339972,-0.011108189597863725
TRH,0.006866522329132451,0.018099617356038135,-0.04338962693201963,,-0.010060951196875717,0.05927668211141574,-0.12319330962919851,0.020507195715305637,-0.047864718023692854,,0.06807916855291873,,-0.05406556685311552,-0.00356587005251876,0.07651656007795735,0.01824269683213448,0.08892382996475813,0.011379175318449418,0.0930094861418135,0.015492931382747746,
SEMA6D,0.061351272824497406,0.0016308719179341268,-0.025480437638408408,-0.016615861392864664,-0.008579224610386139,0.042515076843057234,-0.24834403416887463,-0.15341909630251727,0.025176988939866703,-0.010424713021874471,-0.0009310754101835587,-0.031470494637621714,-0.12988162884110427,-3.736361634445901e-05,-0.022796891085223543,0.10382899360914968,0.07461775425040565,-0.01055987651761427,0.08042049656087015,-0.078695550851798,-0.017544750063844816
CEL,,,,,,-0.00938442912333752,,,,,,,,0.0018791691871216044,0.003866708324406701,0.0892903526174672,0.04126798486202025,,0.03726626147871644,0.029071263663721654,
PDCD1LG2,-0.04498219976966875,0.09871624955972189,-0.03354468723841491,-0.010013258418316406,-0.004747372878943892,-0.0533970768423193,0.0008544181693208953,-0.013243829490002041,-0.031146221612534362,-0.020067011486130045,-0.043487525512081744,-0.024936497570674787,-0.031079870515462266,-0.05611401183484469,0.010936037345121307,-0.0011650909851480267,-0.04426782559467266,,-0.022375666863169243,-0.038616023175193415,
SPINT1,-0.04844874128285671,0.007048120700335397,0.02674675014950518,-0.0032323120700772,0.06367475118797881,0.09263722341895027,0.014172071541339693,-0.06080161923833425,0.04972557575221476,0.03584097547538778,-0.07600782527721012,0.01799682787443789,-0.004734689572094406,-0.08056591819697416,0.07432394531723018,0.06862229735279984,0.10632392501056986,,0.04914494329703914,0.004107041180970686,
CTHRC1,0.05477064279068474,0.07953191191868668,-0.005971487529624054,-0.005139405602401474,0.020375063197782577,-0.007352735425434485,-0.3518341717755209,-0.12292207774573848,-0.04066815768272022,-0.016888347264072463,-0.071252139102084,0.017797094047644953,-0.07408664793739263,0.05645882330133761,-0.013580616264686,0.03660199156553213,0.02744781718397876,,0.0191219116590487,0.034982184962208895,0.0023945527762307775
PODXL,0.025763485534416503,0.0469048535313366,0.07454056798646475,-0.018544738670549368,-0.07114823052179918,-0.1198023491240182,-0.256603129957849,-0.16067716225263257,-0.02890603988345931,-0.022858982259375694,0.09429560791790256,-0.0011432591993437086,-0.007694762094753338,-0.06183283056825215,-0.021536246843412998,0.025350552676751598,0.017114283527601522,0.05843045111414233,0.11057480310655907,-0.02003170192497143,-0.01346039702562957
