,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NPNT,-0.050019442575673506,-0.0628039817182016,-0.00038362829651025494,-0.009145094186126728,0.10299382827752325,0.05255939420228546,0.03606557747039068,0.01882624567780262,-0.012197587531018952,0.035020323943558446,-0.006590437945589182,0.04799732659841005,0.02236513196269476,0.0464848968276662,0.09936791483670394,-0.04156622140791957,0.08354258592667752,0.12059953879879687,0.007098703512119506,0.13198845883580582
KITLG,0.0010588465466098882,-0.007789458742717017,0.05591048319220847,0.0464287683301617,-0.019664508604461107,0.01690818741828986,-0.02683982869300899,0.05835806439298422,0.0867430575937461,0.010962079692443859,0.0369174607297242,-0.06749242749191477,0.0489332225675933,0.0994910819656305,-0.00166052916078854,0.007334863630114374,0.08511662162378439,0.05135390048970457,0.0071814243393385005,-0.06759029593947002
MADCAM1,0.04171255147139545,0.03467100595576025,-0.01770962121127065,-0.0013185710758777539,-0.030654184381251677,-0.023951075093949302,0.02000337934818164,0.09577416480275473,0.07944005651151476,0.00254445018585731,-0.025030856591840248,0.08025373504401183,-0.039739824420961564,0.03111870562075976,-0.027929671702331297,0.03159855051520629,,-0.031853636618936934,0.0008531587994166272,
F12,0.06559017771577934,0.02246126430971875,0.016555419719620556,-0.013333712815902869,0.01772460898133171,-0.03170464106570955,-0.014930263448948582,0.10815011508575677,-0.01149657983268779,-0.0008184206683721085,-0.004632787753780623,0.014342394880051379,-0.03973983989005101,0.03691757510114682,0.00784738984710711,0.03180478355589342,0.0003535433050892433,0.006780481944767946,0.005344576552754405,-0.0072552219759647
S100B,-0.048770021159366746,0.005554809979898467,0.09882436155214334,-0.03221025659677013,0.008872347131394566,-0.06290873117110442,-0.022627785541554313,-0.10653183064775923,-0.0012082356104128487,-0.17632824707957662,-0.018409356059109167,-0.042213281039973176,0.0054309241281256205,0.05652863433062866,0.13446243245194592,0.0738573178405989,0.010569642850269623,0.1366771085463238,-0.030106797508648322,0.024617669390494423
IL27,,0.0010149001706024378,-0.016548102458430084,,,-0.015261862337897275,,,,0.0003310538199423779,-0.031326186812001555,,,,0.00408640981251156,,,-0.01086660313978375,-0.017923974097065372,
CD99,-0.028823178292585613,0.04442437599927713,-0.09286034783539163,-0.048626592494853745,0.0908724157141946,0.0420992770757219,-0.0577271461243369,-0.12555923190384757,-0.006825147038340618,0.11697753436950728,-0.0046585565636277975,0.06873801539895044,0.029582936556371012,0.024559083095874602,0.10023369327262657,0.06465983872042134,0.09225225533148028,0.02155015471211616,-0.0051104715196311525,0.011388418748602044
PDGFB,-0.015681666403933953,0.01600337626361378,-0.02108874400127176,0.04885996531547188,0.05459227756268285,0.02770961112832705,-0.013376533643541312,0.10236449576374265,-0.029833875921593703,0.01684858063939345,-0.05777944622796106,-0.038796447625876945,0.0359534278183817,0.042772212031973476,0.04265514933544693,0.02960199770171343,-0.016356764798614476,-0.012899648147386866,0.05465991102385375,-0.007016236659620506
CLEC2D,0.004732784453840355,0.03872734456670053,0.022046330795091034,-0.013827140958767097,-0.002235032065544164,0.02861643511496611,-0.043605263644194876,-0.06441154355824491,-0.042272474655586756,0.044719955639333564,-0.0050526069376282895,0.02751339384071443,-0.0029840101204215794,-0.03079921204438039,0.043260354019483443,-0.05778978738521082,-0.054283965347562996,-0.02134200318242991,0.01281303598886093,0.04285457727985028
F8,-0.08767576140366869,-0.019598574729911455,-0.014841823756223121,-0.0025543529774165615,0.07452899570494635,-0.019604709022656996,0.015340770707072493,0.08786515052807177,0.03827094294787907,0.09911736485059637,-0.03568315256141783,-0.028070009682463586,0.061662192386648045,0.020315886923497457,0.0799095138557515,-0.007975601367406611,0.1469334551205489,0.0976383039244661,0.0392818106973303,-0.034958765990178456
C3,0.05525647950493465,-0.0238030731140236,-0.010248245475667805,-0.016109050416959238,0.0840512305450469,-0.0407339840568169,0.007576838263410081,-0.15474372422026034,0.00011463607978981225,-0.025966723069437564,-0.11060868798433529,-0.09181424399277234,-0.023915419440383247,0.03189872292123677,0.04913801329323489,-0.06907388330530634,0.12259170623799562,-0.016111877755252687,0.0436746645676272,-0.06875056680284945
DLK2,0.005003775646837848,-0.020112383982428816,0.027822681951116104,-0.00021905231895698419,-0.03198023267184707,-0.02599820766338505,0.022245181419820455,0.06369221013090952,0.004533928351707116,0.00787684637840541,0.050053425829837114,0.14539532209123054,-0.026897257321194475,0.0496430347670571,0.041363312061620014,0.01286673639281755,-0.039479328042973875,0.026419656863673372,-0.015494361664721129,0.04045913666019439
TSLP,0.05066256169864513,0.025451489615673114,-0.04071813881889551,0.06892204907687825,0.046686021995363564,0.009351082989567808,-0.038929576969820176,-0.04349195432898398,0.011817134884500442,-0.02030472790967216,0.09845140988145781,,,0.009361829454403534,0.016443239542138634,-0.03129433056922513,,0.06111941743721537,0.018372247055783747,0.07147431956163783
OSM,0.06691135238664839,0.026497714837937992,-0.05597953966263763,-0.010148239612842546,0.07075776715338337,0.023817205575433494,,-0.09883286543363606,0.0020170027195544962,0.08322575502975191,0.006536032145941952,0.011994193237730847,0.0225872325916505,0.028370175926347076,0.008214244930562473,0.05829286517486953,0.11006930035474798,0.0056308141197193295,-0.017948025897789207,-0.0722884134945077
PRND,,0.020304542318872,,,-0.020606945013201917,,,,,,,0.012309032690963211,-0.031569840860625316,,,,,-0.034709953219033446,,
SLPI,0.04416001829847476,0.03938724322284191,-4.7987758813126164e-05,-0.07164937821184562,0.0884563535307685,-0.0009081651872390614,-0.02162747423727341,-0.044683914556928245,-0.017072487313791754,0.09402614429145832,0.0890366776883231,-0.010758071850739298,0.0018761330656611632,-0.007708518731266917,-0.04991025028468272,0.02391711662776697,,-0.0023976246045818916,0.0720225156548072,
AFDN,-0.004261646250151429,-0.016342597336499946,-0.01408504843381318,0.018571542046573013,0.08859123362539993,-0.0371200037394016,-0.024832087064204093,0.058619794353796086,-0.035055897429442776,0.05437210324457832,-0.04119235870842183,0.03378178034480715,0.04134934752166594,-0.012893157053806344,-0.007598269299779909,-0.010497984009849849,0.02641091589137824,0.02580195766330531,0.07194586283584323,0.12094972403617725
KISS1,,,,,,,,,-0.01773998759650394,,-0.04084339376191134,,,0.0751263777708342,0.00436282717591688,,,,,
ULBP2,0.006088063115557647,-0.022599188339392316,0.03753823900933572,0.01679624175738821,0.10686835318127973,-0.040044414324622385,0.012224273475378716,0.08410519962522378,-0.016619944178677282,0.034765535338797,-0.01742616425966517,0.02763302691122118,-0.031826446570868326,0.049255889577210395,0.013929690313017046,-0.03670488181134007,,0.09503609324090195,0.03818472041734883,
ICAM4,,-0.004373228736713087,-0.014418620200053734,,,-0.017707539589765425,,,,,,-0.037958907685158076,,,-0.005867196339899005,,,0.020750628523143307,0.0299344523048629,
TDGF1,,,,0.05517183376940353,,-0.013192237063664118,-0.02067957815462599,0.015251906810259928,,,,,,,,,,,,
ANGPTL1,-0.01680307625057593,-0.010696329702694992,-0.015087427208597322,0.014460881162887325,0.001251648984824944,0.032649028523878215,0.04149413575365093,0.07164088617873587,-0.02302340661736137,-0.039435015687473804,,-0.04614161957177629,-0.05552873257565188,0.09798103625249593,0.0019392818817688653,0.1297593541857323,,-0.009705453656123625,-0.03814418417068859,0.01837432210997109
LTBP1,0.05977362970291814,-0.017134011912287167,-0.007513012051918548,0.01186646012415624,-0.011246863087954683,-0.016273931116334638,0.004800451554043678,-0.0041094537874449225,-0.05438364640034052,0.030955846571894336,-0.04613986235063357,0.01943760800311769,-0.001647903359521521,0.015330888131136993,0.03200239965827959,-0.10122608625826646,0.14134876947474082,0.007534152647944065,0.049097098338365695,0.0041453948796347255
NTN4,0.15098266696189966,-0.03234600629736423,0.06501856369527825,0.04576266661205572,-0.02838088693631711,0.01423870947850296,0.011739771668744762,0.023770613860184246,-0.012918496693946768,-0.04765608847157409,-0.06202554339327269,0.04904421850201252,-0.006246000641763298,0.08284553143285654,0.03776520518136695,0.06017472025967141,-0.05524851874915397,0.0037469543760752346,0.03871641125094678,-0.008813321603381725
APP,0.0335853709410938,-0.02022498623854859,-0.012240124756598261,0.07123594604849923,-0.03843766171584533,-0.0037360093157645315,0.06467302921837777,0.1583287363018702,-0.03315091325041096,-0.05309036820944339,-0.043693431814964864,-0.00045352855529668437,0.02018426382029735,-0.01072256477217737,0.011447820673328116,-0.044009708212401764,-0.047772064192579185,-0.0003824211752609209,0.025868628380970593,0.041342326252343346
RIMS2,0.08012770738957825,0.0636514469564784,0.06508612014109491,0.044687311336638676,-0.03261107226861236,-0.03714139606601738,0.010767456855047276,0.16294683427394627,-0.01639410103300671,0.029967265346190555,-0.007735618650847154,,-0.022080782802716453,0.041778849774391745,0.035655711242995644,-0.03452883947651803,-0.01862025494776401,0.13943199696840133,0.02363124112308084,0.0425877528962035
WNT7A,-0.05423416795360987,-0.049203966250272076,-0.02117512819007807,0.014050228715554355,0.005833396383503656,0.012961575449102418,-0.03109102636319983,0.04128061202233264,-0.015499427176370173,0.07886244990694526,0.07673544213049856,-0.00737409635429554,-0.031569850491622344,-0.017728609574713013,-0.023275004171978173,0.009537431401156768,-0.04845440790446044,0.12124482373757386,0.04213101432024051,-0.031117729521707965
GAST,,,,,,,,,,,,,,,-0.02671934430326845,-0.009916426722553436,,-0.024692036681580147,-0.031258087833729034,
GPI,0.06938450300784675,0.014468723768750448,-0.047804985116735386,0.06690023886637655,-0.023199496202062374,-0.043943164356663046,0.008967600179490083,0.1022815490348669,0.025531485187416544,0.04804497171920849,0.024774789063097345,0.045849487257373485,-0.011596815169017179,-0.057757557831075224,-0.08855468554345361,-0.046442035312973466,-0.08392029164242946,0.006925213789462304,-0.019301143634748993,-0.00866744158544351
IL1B,-0.013853013155602282,-0.00048443458917710826,-0.07431235883103786,0.03436585604725001,-0.004221837017065056,0.01815671669088286,-0.022675187886606555,-0.14251384094112324,0.05513749324318343,0.04998949606180862,0.08236257536514055,0.056585189460809364,0.018376660276514595,-0.025819323736667173,-0.04773159552000783,0.04419408374083576,-0.1328583301914592,0.011979975291527788,0.05497228490310949,-0.015955624271682727
SFTPA2,,,,,,,,,-0.014216707464701887,,,,,-0.02308695321741536,0.10485296807374286,,,,-0.032127508936828,
HAS2,0.03528741351710784,0.00034948752611707395,-0.02015575390624175,0.0014800948042659292,0.04387263115679391,0.034673478739597974,-0.036911493626198055,-0.06762082169996247,-0.003336095791162134,0.10286741927316635,0.07714948974076027,-0.08625368402741088,-0.03612341022869326,0.013337253613021198,0.04215039763859287,-0.030385241162181602,-0.04946796538458773,0.013543030256206182,-0.009175656899530189,
IL11,,0.0020017756988770096,-0.014867673698570697,-0.02549329047486933,-0.031412101547495075,0.0979099455411105,,-0.0035351406333163616,-0.015966943938812227,0.09129944795141086,-0.040331932566856715,0.013117802720462124,,-0.03972937670435118,0.028988569516539567,0.07366436208425081,0.10607390749573381,-0.0012541969269183428,-0.0658734321201686,
SEMA4B,-0.03145038166930244,-0.009026787618178543,-0.024643192312165812,-0.0008934026578539083,0.06821231105167812,0.019948988968306457,0.004192978343272849,0.005954727923435502,0.013937223996554102,0.02366312966076743,0.11075259154625833,-0.06938623938373345,0.09436997316458474,-0.021399808800028966,-0.03579261903974699,-0.009298078961582872,0.020978333087520493,0.05015531181782301,-0.06674221626349429,0.053157343699400936
FGF12,-0.02762016916472113,-0.023367092433697972,0.07575409116877037,0.007203806233368023,-0.05843098397151069,0.016401613564731285,-0.010462432976731603,0.1502604743969162,0.0324457879479476,0.1469357002173501,-0.0669514703789184,-0.03690628241029248,-0.0037683446669089294,0.04332088064988021,0.03622720762013963,0.0591072392681946,-0.054747154839444,0.016104436029394063,0.04533765004079274,0.08557322912065318
CP,0.05670814033649956,-0.037481843974527126,-0.07358470452239654,-0.030731019685259636,0.024911632565226015,-0.025285083686679272,0.011264236770263218,-0.09213436763731238,0.07045031833765386,-0.05994549431563803,0.07107298041557604,0.0022691338317342748,0.03537459269362481,-0.028304084711320086,-0.0721287434668714,0.024716008799683623,0.07227710167190618,-0.002514298957134192,0.08325716441541399,-0.00943555017026407
NLGN3,-0.004272833768622677,-0.02287874901208149,0.09233840810190996,-0.05228072205250607,0.0829762564910229,-0.00875194733336607,0.02550713030368077,0.07079002735171946,-0.026579162183317413,-0.011339940376851139,-0.05714391427639328,-0.008357503373992747,-0.06368413036001498,0.06847233227496201,0.022319384588667394,-0.009633891525930482,0.027539972123397736,0.09462525852406481,-0.05644238429460954,0.003851242404377613
GZMB,,0.005825665302202157,0.035539318199199685,-0.022367022817787265,,0.008387544175549858,0.01915052238207146,0.02927609183488428,,,,,,-0.0331377301169248,-0.03312278733706885,,,-0.03476294916020015,0.04060425968425256,
PROC,-0.025374529393063592,-0.010899617744405522,-0.016143523112744383,0.004784441982890217,-0.017020341356701173,-0.02556034195579618,0.09492649340776192,-0.03692648839700898,0.054508868544045595,0.05349551796179602,-0.03917344372489031,-0.016211223894392543,0.01674371205765686,0.020031516251707564,0.031883296387110634,-0.01950189643416949,0.11832309506474578,0.022929744464830565,-0.004292226607732866,
TNFSF11,,-0.02174899949207081,,,,,,,,0.010243649550537684,,,,-0.02185254202790689,0.01502732031742914,,,-0.08053271364031676,0.07433957440682505,
AGT,-0.022605823470407092,0.01867961374837936,0.03710875238113781,-0.053674715458133175,0.07026477040455947,-0.05335672989112424,-0.0017773370461814035,0.018955850966585506,-0.03837965277062601,0.11695734969294772,-0.021346943193536663,-0.11859105638358651,0.0279725324288567,0.0051230105667923916,0.028842866208329578,-0.02845613157401133,0.10101031320087361,0.13311176133397795,-0.0346613816663512,-0.031252633912720984
PTHLH,0.11155587389687599,0.061443120352153616,0.04446796445407409,0.004266091966513636,0.007391937690173548,-0.0002896472251515584,0.006737997174708221,0.06310811047584768,-0.00902978600184279,0.0599056149952599,0.047862226312009024,0.005316231963483966,-0.047426227311507085,-0.003398587776572027,0.06336466397785062,-0.05608306357534729,-0.02323146498777617,0.05993323911822218,-0.04456463685994561,-0.02906454963539722
COL1A1,-0.0018029753482020523,-0.007849734025201185,0.014046984971888275,0.006456191727146794,0.09759978204352157,0.08683353927960956,-0.010978116892150417,-0.10048027876237992,0.022341273119871365,0.07565392869276885,-0.15124841437904105,-0.00916873161853118,-0.00444009302522728,-0.02029696388884178,0.028562470208019858,0.003132455434561371,0.012314186289036518,-0.10906083427398776,-0.015942849600581375,0.03368287041829569
LAMB2,0.06998582380798037,-0.04127253268148613,-0.03653513398707207,-0.03685623348749223,0.06904872068696213,0.0387016872689999,0.010741593098721415,-0.041723771743889644,0.002178399933642131,0.04771537995432129,-0.09531817830079793,-0.12732622935380936,-0.01493177936832288,0.004952088415992317,0.013467983241623991,-0.04361053346425824,0.07971360947699213,0.00382505461658794,-0.011605377327791147,0.03204195737297724
DSC2,-0.015789958401983894,-0.023774350208551644,0.04665033298972241,-0.0603558612904174,-0.03018937427849415,0.07657265757584392,0.001576910250481246,-0.03477772468084439,0.0005929676464558017,0.014837987653368538,0.0428134458349534,0.038141263726922205,0.009111913088191984,0.05681533646618068,0.019010793433630793,0.0005968292434403334,-0.03687375953874577,0.057411463358535836,0.004032009817203547,0.19854148732413732
