,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
MFGE8,0.007129312336267501,-0.022856352288511694,0.19552899799119536,-0.02900900354864367,0.02210042958350517,0.026880043580387748,0.01000162081552244,0.1220235023492874,0.17892710834432107,0.0850124658357457,-0.023363371384964603,0.03461942229129673,0.034592173032098855,0.03280271629972351,0.006968028696688205,0.22063475879860958,0.07753127443891698,0.040435521227750154,0.013379401763639333,0.36070320940421247,0.038738991061491874,0.08929504730520592,0.11222968867529078,0.06765388727857403
TGFA,0.08692228052624498,-0.07163444092689354,-0.010585969494150114,0.03925143611001485,0.07527092290894051,0.037505068599371943,0.02024495967136666,0.1388042788269539,0.13406119462360497,0.01603691037706994,0.00037257022329393837,0.08050809777930217,-0.008697800397366473,0.008312978588322088,-0.12153981122485402,-0.14836615884404408,0.008893759716862423,0.030651549739597144,0.06451236549251624,-0.11443679390330014,0.015745173977062262,-0.0543417174263267,0.09207292134085335,0.017934301862986925
SLIT2,-0.005750706521938563,0.0018601028961659268,0.08919882542829467,-0.03135860792222199,0.0014888089610954054,0.04575564391316601,-0.0456949664637317,0.03304986296122366,-0.0961896590273005,0.029628290125347696,0.07982440613780413,0.0330776165293382,0.09162369614092936,0.07123926779109294,0.0717582747054994,0.09502122563629983,0.1760873344198437,0.04312717736371899,0.061344531084113,0.021022237520754043,-0.09269826663810107,-0.03814458930518376,0.027043998614473926,0.10692849088031303
PLTP,-0.05297889275288223,0.1375458220950396,0.030124373574944296,-0.014218963205431388,0.22851597039463553,-0.0037485687282694615,0.12328516313975184,0.06173254842368526,0.4260620177630878,-0.0553065323010911,0.013257683543376387,0.06106074827582653,-0.014239486071270626,-0.03211447016818668,-0.05248697040476933,0.07219754005119998,0.11926984853779825,-0.09108451680012417,0.12104337621725847,0.36352439945381165,-0.0333428444300634,0.07006293829093026,-0.01564836680333379,0.08817533516548935
APOD,0.03059191043002379,-0.020913491322898957,-0.11344603358626441,-0.01630843671599963,0.15380397580180044,0.03200640249976525,-0.06931325563374131,-0.008249097302476938,0.11483860660126569,-0.049984204118432296,0.02805940281250199,0.027584945860524387,0.003143626114307104,0.040062677214130434,0.1448837012234282,0.030285875523753347,-0.08986983534605383,0.07424499092668353,0.0551731342427396,-0.3898595322532476,0.005050778271905564,-0.1009848133918826,-0.11104184580543582,-0.10166301379050982
B2M,0.0964005976534615,-0.010401044813545774,0.47895143379337146,-0.00962773697008198,0.33529485859583785,0.07377369934649002,0.09886586461475202,0.2074337368960781,0.5882589906342156,-0.06468115997692143,0.054828007992682344,0.0860875875917514,0.0794192353734265,0.09264928683930938,0.4350044628247625,0.13521536833847964,0.14682837298660717,-0.008514413605796411,0.13054562315180454,0.48881762028374875,-0.04769841141789305,0.03868269566854864,0.06871544960991642,0.2512412650095083
OMG,0.01774840536867397,0.1342225805289339,-0.1399168737379055,0.034215693105035916,0.15626108666243593,0.045199846728021145,0.03647044185423231,-0.06859163970879499,-0.15887934542869434,-0.02336231496634643,-0.01617726964478703,0.013350615513303158,-0.015760114292056107,0.054319209475689724,0.13985587872112334,0.1775102900938838,-0.09222665250723101,0.03686893739277578,-0.027551901893730264,-0.3448859463912542,0.052303969401017045,-0.0019482521607361294,0.11035758298585029,0.07743645916988545
CXCL3,-0.019191669968406034,0.008270584764261893,-0.005805286471669245,0.001612182623868064,0.023932029202191715,-0.040184573822421826,-0.011509059774719516,,0.061776087281130106,0.05340779773545317,-0.011490347163869747,-0.0266317094987209,-0.04636694595178739,0.017771161480461206,0.07611523868293828,0.0013378997456602484,,-0.002353003063796389,-0.04045140522232044,0.026927065348344225,-0.058908922456656784,-0.06174301567868977,0.013091299561182886,-0.07246484974455869
CXCL10,-0.05830736193919883,0.04063460263900059,0.1459792479255772,-0.04033338125660733,,-0.01606159005469578,0.026734958284092246,0.07089621283492925,0.4639514504959445,-0.031983244578762914,-0.01745467833996914,-0.05284601143998711,-0.021474770210603795,0.01571396965994569,0.15878475354977598,-0.06894578836772791,0.0792890553662365,-0.023410494418144648,0.07188433293207926,-0.008637247060246947,0.008264979316150755,,0.061675704022213694,0.040204518415405184
RSPO3,,,0.011246448264413424,,-0.011013284077411584,-0.02189974642814702,-0.04507464452431213,-0.02114135111518281,-0.09599454717126793,0.0142530640284725,0.004622047784761713,-0.026344019858050263,,-0.01957240952268001,,,,-0.018706663607550297,-0.05314280775319871,,-0.05052390506967162,0.03285470840752939,0.06882661137773145,0.05013005673193215
CORT,-0.02383161355905467,-0.04277146466641731,0.08160303468721158,0.01032993262238147,0.053385292209637746,0.03525105689904666,-0.04758297223852857,0.02469434550127595,-0.15869215459357044,-0.007484313717116202,-0.03775166176236384,-0.04629191104258652,,0.009671298843329982,,,,0.042969864885029234,-0.016829264893845636,,0.09536828443715197,-0.014851950761731911,,
NCAN,0.09575469071086774,0.16622151194971607,0.15864913523047772,0.006073140568989256,0.11517882391035716,0.017346099455638565,-0.025077681671669037,0.14674336918871694,0.15954612769848267,0.11097819091121282,0.02866279449793751,-0.014754137889056908,,0.03538685712669581,0.05864606040480576,0.18470335590116857,-0.017592502952061613,0.055637800990139964,0.047921111757322714,0.2888086946323002,0.1421224751159196,0.06910116326277589,-0.01608114034743632,0.06541025938517044
PRG4,,-0.04671062378043059,0.04866332583491985,,0.05568877334539777,-0.030949895750527222,-0.02030261980550525,,0.032518362044222975,-0.026476729436098235,,,,0.2022902309874053,,,,-0.007777651872386979,0.007760347856442315,,-0.042909187217405075,,0.01702973005204265,0.06499815214129179
ZG16B,,,0.06243999552637088,0.03092791130814762,,0.006396654294200028,,,0.01961535399379013,0.03675885149188169,,,-0.02807426759625087,,,,0.17061635389250165,,,,,,0.040940009920119334,-0.09345454085251258
TGM2,0.0656839845126356,0.00016559515020994178,0.18116030863054536,0.018832062151777105,-0.010920091806350061,-0.03405255660650302,-0.006889896734305342,0.07039516369883235,0.30157255962347174,0.0010987928865529475,0.08873660325533884,-0.05208289616386464,-0.055526686183256256,0.1404121108933156,0.18549384467188185,-0.19011163749805313,0.09086766927883466,-0.009640518736086224,0.020141865175523504,0.2655977023571017,-0.010525400469721441,-0.018339172324996756,0.06185829844593365,0.041182744381043225
VEGFC,-0.004614073007016244,-0.041883797941183576,0.0425644517761092,-0.0008410610482769511,0.014620715850558184,0.00018005287411866156,-0.049679277874594086,0.05100967434462772,0.07140084574182216,0.0009284330142522192,0.08327263678266927,-0.0213772523480123,-0.006497897886049702,0.034617369248484776,0.025647359661949483,-0.018059254401538487,0.010234716437949012,-0.014479062744540215,0.039445081097056946,0.1330933448703404,-0.04376768338665328,,0.0827753660238241,0.016938212542650787
WNT6,,0.06447775904629202,0.047299385654916336,-0.013383551283074547,0.053422026178394234,-0.04280769102019988,-0.010654806503294851,0.046780782005494896,0.07555068587928536,0.010678336104220972,,,-0.03139276983145981,0.013514147302095039,,0.007128393155827021,-0.02413923268579643,-0.008827359455701506,0.11142261005799957,,-0.021355349177435756,,0.08259483482140058,-0.01840498737266661
NRG4,,-0.008408056475789261,-0.07424016456062642,,0.017657417752377662,0.025915344530382887,-0.045969072104691006,0.0676936680691438,0.07472049566660725,-0.005533258694445263,-0.0445809882124622,-0.023815524057937024,,0.03570901636405848,,,,,,0.06738218709083264,-0.019815580430260982,,-0.04600934793962006,-0.09081072234907989
PMCH,,,0.01790319293075341,,,0.012811022384820833,,,,0.01849431431647326,,,,,,,,-0.023043292914655275,-0.023612359001875846,,-0.022888566634103626,,0.05396078390889823,0.056988706771119974
COL9A1,-0.026631857870601263,0.11984292950562575,0.2333654726117373,-0.03324144990811745,0.09129623482266416,0.03614248397938388,0.013840477515736638,0.2525704111988641,0.16051312969128936,0.02269395582007843,0.06700793257292197,0.09277049062982755,,0.1588243219463152,0.007893261634867126,0.10047568149192598,0.11906319556397271,0.03308625929703965,0.010812810980931986,0.17969916504341388,-0.04175783982062944,,0.09005500844460525,0.04750917897840007
GDF11,-0.07711426901246426,0.038614552636203094,0.08832364846838639,0.07443124707380476,0.06918754803935619,-0.021604303332483723,-0.039352299816317424,0.16472867157781945,0.3822485435725068,0.0710094912006142,-0.0064743315272246,-0.04611683195556157,0.043726297115668056,0.10527661195609885,-0.024591538226026416,0.03297950736722191,0.022813769514044815,0.016340991587517104,-0.03534084308553261,0.11309633810375205,-0.07914955043175612,0.08282554269171247,0.08541094599918123,-0.01098532607977886
RAET1E,,,,,,,,,,,,,,,,,,,,,,,0.058575307282763826,
IL24,,,,,,,,,,,,,-0.01770353703792524,,,,,-0.017180523924543594,-0.01582583391008649,,,,,-0.0038056672189336707
SORBS1,0.018390011703005145,0.049282856068687146,0.28016722487604867,0.06396012436704558,0.2239546124396727,-0.019587817100058035,0.10060306132770001,0.00037094464808118177,-0.059245215353295584,-0.021336761135050474,0.0038850529547320395,-0.0022179637184199406,-0.01228906671142377,0.0407853272064741,0.20299233815834625,0.13164963933640114,-0.004762008035897957,0.01994944690514761,0.06626861476210229,-0.034596211846260626,-0.08727735715711563,0.023659551184989795,-0.05376857007063969,0.04127931740563052
DLL1,-0.03944979916471426,0.04218272632844649,0.12850880570947718,0.02476829594144205,0.07726106830903906,0.031859270153382996,0.08532492025450045,0.17823494513296687,0.2135242478571059,-0.0500723689830612,0.015063150310866502,-0.01964748639619584,-0.018664100433362474,0.0019976657800926884,0.009659287848379002,0.25943648419573795,0.024887867836396457,0.08838281727128633,0.03177537788632429,0.07114435955124504,-0.01596246113603877,0.0810745932634571,0.1573985627338677,0.08164911731090334
TLN1,-0.004771738232364102,0.014938407108810453,0.23189271393107014,0.038444487359862944,-0.039522917397728584,0.0058946721824526,0.04579643384461571,0.22371587529474812,0.3213352024158306,0.06905420527195519,0.06277973319830012,0.015154490766884306,0.03555483172536447,0.009951239005217147,0.016405970178568735,-0.04853520077417818,0.010860276010767847,-0.028295084807990926,0.030679841868851865,0.18727105297473545,-0.0003161942425697882,-0.021584432317024452,0.04746592030657885,0.05975409557851696
COL2A1,-0.02238397985112986,0.0787173246926602,0.10821890544358194,,,,-0.0288249382172754,-0.004567650859482013,0.04421083088625019,,,,,-0.019014718098588925,,,,-0.013285625345817339,0.012580842614583638,,0.01622458199881073,,-0.012479853232614383,0.017540271477962138
SHH,,,,,,-0.03216202322642245,-0.044171017670759635,0.08749538134081204,0.007329144485946599,0.059249876097898474,0.010992328466688114,,,-0.018147508078107544,0.132847696255446,-0.13069834160452,,0.04153277777393882,0.0012534094771113227,0.195175765642288,-0.038086066929070996,,0.03555049291959188,0.07218736494025174
PON2,-0.08979308407391255,0.12717016324893368,0.18780392081590172,0.08523562336907901,0.2909243689443958,0.036865979951999354,0.06438524330588465,0.0486376525477688,0.36815405295264486,0.12750864207095686,-0.013288824005681918,0.02224243106599711,0.06749677408086877,0.03402938444701738,0.14460675220442606,0.32545666132596734,-0.09713057696318925,0.040119140203253974,0.09162916424305613,0.19907019747426308,0.08660048250417472,0.03710854595890803,0.02183275487962372,0.02429071509541724
ICAM5,,-0.04462519861391019,0.0022889590266985697,-0.01722763622959499,0.06352581392305344,-0.007387983595166657,-0.05471214364081165,-0.052049631119343985,-0.15655240494101189,0.00852241485354533,0.023394097488928088,-0.03262343308051207,-0.016758573017415547,-0.03544110300308385,,,,0.023505377368994492,0.005013237885221949,,0.0069663919791544335,0.04603973429103889,0.04718680406280096,0.08909039873944863
HPX,0.010812805277486279,0.00290681427916327,0.018963833495130523,,-0.0020087977205397755,-0.06967976915034009,-0.026802277056123047,0.10058334227344605,0.13882717056158658,0.011811334339810605,-0.010740764505052491,,0.015857812572359308,0.060362512914835714,0.06964513697398175,0.045134138975181086,0.07351059834667595,-0.043510628336648156,0.13586947968541713,0.04561794968263291,-0.01805836559942231,,0.1439566524991066,0.03437326307978222
SFRP2,,0.03882203105760211,0.03342112158384728,,,-0.012160274042216588,,-0.002640345726071179,0.054242591842795396,0.01760108266584813,0.011707826967263189,0.018819957748054478,0.02645096812074281,-0.01639334923600164,0.19058696839111153,-0.08720536171439347,-0.04116528586134712,0.02719064317227276,0.07222721019199692,-0.044793454379659745,-0.0751315694649606,-0.06242951475206611,0.055694670781194576,0.1192286543605816
CFC1,,,,,,,,0.052175256920091825,,-0.017925756919186863,,0.0077307607206637844,,,,,,,,,,,,0.05392090197885364
CD70,,,0.056394475822133125,,,0.014686002550845284,,,,-0.0037056960690223678,,,-0.07165374775580402,,,,,-0.04330017742136437,0.10558376019890824,,-0.016046708937882345,,0.10765665885822462,-0.09716336061756087
HP,0.03235728615755327,0.123630481980878,0.05909703367826243,,0.22767533908630372,-0.01809527804112537,0.005216419218759486,,0.17383527930107706,0.004706222698592582,0.015924952687452743,0.06416835803339464,,-0.0458062284777788,-0.10751850810706509,0.028489841469622083,0.1363945659168566,-0.04778380323937271,-0.00017757237551882497,0.13360898704328736,-0.07913566858282557,,-0.019027723865713445,0.19135852353945537
CXCL2,0.06646890296178606,-0.029411541966568523,-0.011461593160208325,-0.03397329730719131,0.003942457829092928,-0.046731276880997395,0.026831573201388428,0.10538720599881751,0.19241680641607942,0.10248969930874796,-0.014927032338954139,0.06578932262855917,-0.024059793030443984,0.12215192054074799,0.09387361899637375,-0.061800452403836165,,-0.00827348163436048,0.05223718370655332,-0.03671625455140137,-0.06395575162237996,-0.05931066234282823,0.0634836297294268,-0.0845382321566408
NPPB,,,0.052722172527584425,,-0.20093316224955107,-0.0664408002073931,,,,0.017936985687526566,,,,0.006833977978438058,,,,-0.015558881332408145,0.06892379812917424,,0.03085837959056315,,-0.046671359413523496,
CCK,-0.009854723679775277,-0.018632668702336236,-0.020048410294464056,-0.03370119965454083,0.07222502576158786,0.04253052488947071,-0.07106713959929131,-0.21107072077864447,-0.4017158533975794,-0.12098053336699448,-0.011115511112264477,-0.030057586417584672,,0.056424430859814745,0.08500444609035276,,-0.03159227654949338,0.013993430094856242,0.022530283293369043,0.04259490024047939,0.029293689531131463,0.09073908121533758,0.010780902206250704,0.04295998937601664
SEMA6A,-0.01452302841602665,0.07470809261257785,-0.019686347101750136,0.02747261029005278,0.12061668015500449,0.04994422679876956,0.013319592838145102,0.13833684019938408,0.2691859289404634,0.06801957414220552,-0.013065632591141718,-0.02651537812400764,0.01236121261293558,0.011331702201345483,-0.015174613841477821,0.11742527699702408,-0.08219875896811023,-0.0003188127817143417,-0.07884938076500524,0.007616949898374752,0.07883841496830508,0.0906696332986942,-0.0021349157256399173,0.05523847919588787
IRAK4,-0.033075418699459284,0.04893558580474288,0.1929149751784879,-0.05927208754024942,0.04083316001766558,0.02291597550342668,0.08430513955913588,0.1500314808739017,0.27293042574270643,0.08639348760772428,0.043842604626376264,-0.00785790166000907,0.056607193719315066,0.00938494574612077,0.0157857937147446,-0.0449755512836707,0.01764304488314803,0.001496337152826533,0.016280075167341073,0.11546092666148365,0.002632790660014926,0.07773844846810046,0.13380994150985318,0.08847600947088809
GSTP1,-0.02402281659924452,0.08480352566722217,-0.028671361950374043,-0.009979982964492448,0.12578198842097751,-0.040253249841811084,-0.01899103050855705,0.13878266335041256,0.36534479568388706,-0.027711053124943173,0.05684354600554361,0.06519499957496411,0.07095026475425076,0.0691934883053171,-0.2892569759241802,0.12173546279276155,-0.060339097073529455,0.04918997659021006,0.03490225304373866,-0.1239902832351433,0.002876528183918447,-0.10987539769616077,0.005535953763421035,-0.0433503568338831
VCAM1,0.03995404672677694,0.02392127177468769,0.18571764902962484,0.017083466141697232,0.05051149223483694,-0.001203943795677601,0.06525609731203551,0.12999556451310385,0.4304035127633257,-0.029060501390688272,0.02070171721286448,0.026432404362511513,-0.0044052540598952085,0.07522750075552852,0.19191747254182015,-0.049695481552250786,0.004200089732508969,0.027807082041664793,0.010058247588871482,0.07030371368363107,0.08916202246525479,-0.10300413621638356,0.15498053723200714,0.03433307040885066
