,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ULBP2,0.021735468348733283,0.0007631555024622329,0.041606498509038366,0.11763377738310367,0.006821529298206973,0.07227194792235314,0.023755301669632897,0.11873664722335009,0.0058022399189322,-0.029983035646488666,0.04965173741740071,0.013238484824990989,-0.022243770334863498,0.043654850257598445,0.07147797787005378,0.02032243188892866,0.04735141481243356,0.08972263362921044,-0.007530396237979351,-0.04640850794907486,0.07635901383151777
ICAM4,,,0.013579574020455537,-0.02674564717567625,-0.001808581924073379,-0.013196020896881357,,,-0.02242308986776923,,,,,,0.03255563592864036,,,0.22686584077938532,,0.02849791815741268,0.07439671890783968
TDGF1,,,,,,,0.03098103351450696,,0.033293252641616825,-0.022375139880702905,0.08667932447424749,,,,,,,,,,
ANGPTL1,0.11128008707867745,-0.007800635564841481,0.09086780363634266,-0.0057912587257139625,-0.04227721541836788,0.03867824597274148,-0.03977648189259386,0.07820754686964725,0.0010142427237439544,0.02209645246595683,4.319061420701193e-05,0.029601865084196263,-0.017662895134719782,,-0.0070364115973133015,0.09624669569066398,0.030776217944888388,-0.025997105563694625,0.00858735730712733,-0.036069688201185585,-0.021702265726070313
LTBP1,0.0011972167113587099,-0.038106434366436244,0.010686430204485484,-0.08934128161821923,-0.012727036555823454,0.03711916005549137,0.054518113212137884,-0.007914629047583352,-0.06620342203388065,-0.024006579687413723,0.00912652176185863,-0.06128467481445572,0.025239519825080006,-0.0018346488447673675,0.014838681891087545,-0.001283981463128904,0.00019959534500966006,-0.03554009931111758,-0.024090477794721753,0.026224627370994274,0.02723115910126088
CD160,,,,0.04274820845332726,,,,,,,,,,,,,,,,,
NTN4,0.002256650089980656,0.03241192224245957,-0.021324557091088363,0.02617951582355971,-0.0036776453763160705,0.013721049043893443,-0.0019446960514513504,-0.03586022193244735,-0.0067487824425345655,0.004055974835576694,-0.0737187389087361,0.03393695687924248,-0.03383149398219281,-0.0276230127759228,0.009965951785364358,-0.01661418714880099,0.10772956624201614,0.040887292275594,0.12153794928659677,0.016207583874843636,0.06480709516386558
APP,0.09206192749400796,-0.0009507240405633008,0.028738214912005407,-0.05658271690378383,0.025405474647893677,-0.028928941285171313,-0.027452801430943675,-0.06967575515489897,0.03755873594798864,0.0007807388057471385,-0.039454892994537485,-0.012284134168415983,0.059419742678349444,-0.0746648443964093,0.046749070368713855,0.08656940387717753,0.04635225096034278,-0.002002845814375029,0.041014926843173996,0.016815419468670358,-0.004019903665482667
RIMS2,-0.01847588651352916,0.0003135902932517897,-0.009156096685885155,0.06485585361546825,-0.038229344378856875,0.009230298745218647,-0.008464225770151292,-0.03415099711963784,-0.05392626606057171,-0.021304864734312833,-0.0664330233488455,-0.045914578188557764,-0.04326053901541761,-0.04692517322792708,,-0.025998024229461587,-0.019595271396024756,0.0030126749910862802,0.08626832092559493,-0.02511477604567512,-0.011320228668553338
WNT7A,-0.01900506124073114,-0.0406598536959612,0.028127671714244074,0.04387831607816887,0.0013104222605645817,0.06992767665335321,0.027025757136972955,0.08661809841126503,0.010275492835274009,0.011714966257299037,-0.04833603985445441,,-0.02686119784558458,0.07588872586540757,0.06797391140595828,0.025173102464572522,0.03791969442976256,-0.005842486548080936,0.024181794794131278,0.0022356913396807026,-0.05524530189042405
GAST,,,,,,,,,,,,,,,,,,0.08997216743522066,0.11456031228270903,0.1886140513124824,-0.013403626003769906
GPI,0.014348212770196734,-0.024844842815533667,0.0047315555116457676,-0.05193756943081574,-0.005381927627969954,0.06354377690880442,-0.03003484288050484,-0.06985912014181335,-0.06192499297401311,-0.02578985974149475,-0.023331691056060047,-0.02890952514634427,-0.02964974369482114,0.12043894058773802,0.0726266708228462,-0.0051241323207868545,-0.05504466068804921,0.03265519089830861,0.02333993023140239,-0.04721581774428341,0.06561139218294473
IL1B,0.016420386603836035,-0.029098740803623777,0.050105620919288794,-0.03301943615066704,-0.009982440343964514,0.018453042754027604,-0.042265695725570394,0.10999046748630424,0.09139554122711926,-0.001383719737230116,0.027263566914672195,0.006367577391668071,-0.034505362936748406,0.07504868048130112,-0.04237481237518471,-0.026109881719609276,-0.06154460033452803,-0.05384965837838801,0.05962788028471633,0.035554183678954035,-0.036689752099015094
SFTPA2,,,,,,,,,,,,,-0.010906648928341605,,,,0.08161388028003368,-0.013225720017640413,,,0.037806416454600915
HAS2,-0.015853114557476112,0.0034869460974193555,-0.027942408349659685,0.0016632989706217446,-0.00824612959903201,0.05080503465062824,0.005639268668259412,0.08032504218572549,0.025483895246623017,0.044269667498226944,-0.0317033248494177,0.04791975997759981,0.0834561578705877,-0.016104019339992507,0.08114111620058541,0.00033383413704820295,-0.01322312339710758,0.04351651946077577,0.04951177505384839,-0.04259963400512776,0.11265011706812283
IL11,,,-0.019206615686975632,,0.0242562710723183,-0.013606997763462905,-0.01665306188033507,0.10843823728522303,0.04520996192191272,,-0.02526565017028227,-0.011284198920730019,-0.012249379994032854,-0.053695056478627774,0.013334093457540096,,0.047312693849389895,-0.018344119626596864,-0.029294431677376442,-0.018700682297757357,0.09392659412508042
SEMA4B,0.11140168344940762,0.002443388718718458,-0.06463836639824401,-0.03633425209897579,0.020412150031966274,-0.001385295598924069,0.006830026665666634,0.10904016562445822,-0.01653159526697865,-0.018314928300074213,-0.02403781135640138,0.003691911637320183,-0.011268183918067382,0.09375402716644055,0.02587604360987766,0.04921050894434434,0.030640029434641884,0.03593519196678021,-0.03907858343687401,0.08443088279943156,0.015733986172211056
FGF12,-0.07175029495564818,-0.03513008660325121,0.034776760168471706,0.019174545097549428,0.02378801696188305,-0.0027533577110314855,-0.03275969107971211,-0.05056917904233585,0.011322935879691489,0.008070845306599597,-0.0006245125626375296,-0.029511189596246445,-0.03435762738684687,-0.00613686934235732,0.020439710227504963,0.12144659329859221,0.035622698649099664,0.00800634175792575,0.015098229712324466,0.02841423945874914,0.02604158894178396
CP,0.01602522601640465,-0.023733343450721468,0.018076235696378867,-0.004759970676742385,0.04640630866013224,-0.016513272011452175,0.02918102980549554,0.040542080471770575,-0.03281522124244785,0.015160604352166927,0.058378919367374,-0.017979154689143982,0.044046378423043125,-0.04610890425047374,0.015042054377639775,0.028110466712975644,0.0223802222376572,0.0003849841355884277,0.010539146559685367,-0.039841602534887104,0.00583354980864343
NLGN3,0.07276210539873897,0.04611850692237923,0.0791115446122654,-0.03598306930477407,-0.02703647275512676,-0.006597841561545039,0.037172281994259856,0.021355284328511723,-0.010099081860516066,-0.03103907531197596,0.04504990976667433,-0.02053106450411988,-0.016839058760208577,-0.0037096590820328195,-0.04388326165621179,0.0759801251995304,0.06485769428575643,0.02710857969899915,-0.03174954871521588,0.1439573663843784,-0.009435777223075861
GZMB,0.03807281153621439,,0.024852048892289688,-0.01840840850222631,0.00215808919091459,-0.03903104727219879,0.019348831550190442,,-0.006879610562935136,-0.019025792829447816,0.12729993002588225,-0.016955262357061754,,,,,-0.02479660039591627,-0.018973145829680047,,-0.03731820621012471,0.11300440428707588
PROC,0.015255663431689258,0.004300249954804214,-0.026270728074229276,0.015996390640426586,-0.010259155631957905,0.034036986845082634,-0.038541955632729726,0.0743545943295656,-0.03236710791018046,-0.014997316844243767,-0.02145159861114433,,0.004104996383532954,-0.08889820835384854,0.04820232216619032,0.07784792182829742,0.029296464957952757,0.009489751713151716,0.003022484336794097,0.01411627801445768,-0.027576913055997274
TNFSF11,,,-0.013043375227359912,,,,,,,,,-0.019103295700285718,,,,,-0.01635201778724785,0.033308771133288284,,0.012570889209902786,0.03262281958584388
AGT,0.04247408281781114,0.052440740912107826,0.03805325264525411,-0.000650466185815127,-0.006325952492260214,-0.010428185867835267,-0.0019040340096448912,0.10066100285379695,-0.006899291829907009,0.009108265613360337,0.01759294854201435,0.016609537117513756,0.016620243506247787,-0.09752407699938649,-0.059955347838376395,0.09526546941577939,0.003420813868016398,0.08054926196846542,0.059653111725636934,0.12682374364498825,0.0418635964678823
PTHLH,0.009530254746244603,0.00801782942237513,-0.03915962202618196,-0.01691838071726237,0.051878533980118866,0.03329234943490337,-0.0406488242220382,-0.013442330298396324,-0.01572603408954534,-0.006428230459671009,-0.008157016188120494,0.03151073849679324,-0.012453896679677315,-0.11390031610107584,-0.09237625226300103,0.07022040649908919,-0.04614102434751884,0.0671896006191942,0.00230071476618217,0.049008998942267824,0.02786386301714041
COL1A1,0.009286760349809048,-0.03665166715785016,0.018272351583316696,0.07592218246598548,-0.004728292444641041,0.02366158590553995,0.036663884822425975,0.13307636527879765,0.043377196988166375,-0.007263217977505377,0.013858480526179058,-0.000698526843987296,-0.028991277861243545,-0.08352670533735598,0.08301109776797748,-0.0038915876910599967,-0.030289315921960828,0.014531428279150648,-0.04019008903316559,-0.09182500214373385,0.028135094034816416
LAMB2,0.01227156837282833,0.017924241935849395,0.015120053354475516,-0.07946064832174354,-0.07351546992689433,-0.01315440710755924,0.04522376208395415,0.0761341462188762,0.042368196021546164,-0.0009371599400195727,0.07395004137021015,-0.05150466965206903,0.015324735160730511,0.0368307425944101,0.06071108970038262,0.05675261285247624,-0.034662713738627705,0.037246882762673905,0.052969179971743566,0.017225628837123187,0.0482512572191716
DSC2,0.022116676708439375,0.0049398101234396545,-0.005264707668749479,-0.04208053175759099,-0.034444989088344515,-0.03601743719214679,-0.020054574169483773,0.01997530774384161,0.01620927962595859,-0.002311854635784737,0.039382976035072084,0.001285184181081487,-0.008776702682799434,-0.05974761210620589,0.013151868324921434,0.14015846382049157,0.054381001291870415,0.05121329992012115,0.0574067307860388,0.044840604852357885,0.05709841608527799
WNT5B,0.09660566134793921,-0.04510571425128949,-0.0022925856807750754,-0.029456203128217454,0.07524087082004284,-0.028246963977716363,-0.029012294028647113,-0.011053538575671056,-0.01683965831948467,-0.01554463042842865,0.022080306094589126,0.04723289233710698,-0.010184463143715211,-0.019837506786078395,0.004161649710307489,0.01914523950017546,0.1093149704624626,0.03882724047407947,0.044691381694593496,0.07962213799715452,0.004704509361410869
LEFTY1,-0.020516120892675002,,0.10023220062663062,-0.02182933108838796,-0.019970403257424482,-0.030689451502287888,-0.020258285916753247,0.09426580110973887,-0.013368382101371671,0.01734111723244526,-0.030019394294852744,,0.0015314960633166202,-0.033998494446427725,-0.030766097592673715,-0.03982082048679587,0.02903530875472558,0.03667782140752413,-0.026715921813045905,0.03340131473977496,-0.02918907640658765
FGL1,,,0.00402277594001024,,-0.019771070028042684,-0.0149608778331117,0.03812019215328066,-0.019648791174927786,,,0.0017748036979574533,,-0.01256367268964253,,,,0.12370154981396765,0.03548809289609205,-0.03771154161776424,,0.12152766271347284
CXCL5,-6.28710565020973e-05,-0.03828109301614134,0.042937462824003785,-0.004627977987902706,0.013267903459177078,0.013317940828331216,-0.013038564711211441,-0.015367751435368247,-0.006605790558241194,0.027859679343779618,-0.006974466293733487,-0.0017482283729980017,,0.09909880164146757,,,-0.035633890573088606,-0.029505243962622767,0.017406602848436314,-0.0006150705791723819,-0.010203271866678378
S100A1,-0.015233602090247843,-0.02042298611037194,-0.03028019565637818,0.01490195554943095,-0.029459731205937187,0.0275977621030533,-0.013289771269846247,-0.07946413071992821,0.014043477741763892,0.03153966412919038,-0.0460484607322933,-0.013476333297713911,-0.05042141132920377,-0.10909122824659824,-0.012521025744078115,-0.03832784805122837,0.064818897064622,0.025489704539923465,-0.008773252806938834,0.1126266887664313,-0.020653413074016403
C4BPA,,,,,0.022094126206767185,,,,-0.02418962032536821,,,,,,,,,,,-0.020435874835267747,
NPTX1,-0.027667789898425367,-0.028751890012258592,0.005723575609068061,-0.0423421547122535,0.007275272325807963,0.007131125117430801,-0.016890003149460018,-0.0643264186673607,0.0005986023393753446,0.039362404849874966,-0.03214346895957686,-0.011098629128933614,0.03449033637310292,0.03312805158136377,-0.014561494658450727,0.004018453471533074,0.013332724718397875,0.0702781678933006,-0.023130914227007335,,-0.026438608445271416
TGS1,0.045606890847413296,-0.04157001223196959,-0.03458881374808476,0.018399467111080158,0.02206521805578505,0.0431225141199053,0.010239819651984007,0.06885080722690555,0.009991134765040594,-0.02579376395064685,0.12093496896119608,-0.019592276162573447,-0.032543076702773246,0.0401576509816239,0.013062338854713891,0.05644008353785139,0.07387459603810483,0.03504574116505138,-0.039134993517810523,0.03878144196402948,0.05069360388385098
SST,-0.023696450343994792,-0.011723682232567298,0.09338065877312816,0.034458070050981976,0.07030057490345745,-0.005349778544753801,-0.07795641719404288,-0.07736659450333185,-0.0017320633095409194,0.011239635036219206,-0.016749637353929387,,0.019845979831290085,,,,0.10391168074413452,0.017027947164191745,0.05225205792453586,,0.00839916910315304
IL34,-0.005264510171243419,-0.021030782070320813,0.009458428359896999,0.026342980996824,0.014030147438514398,0.012259219514931235,0.020574859900238843,-0.03083193604681516,-0.014405119060274902,-0.0052464179197631525,-0.0682520585403168,-0.016862766689129886,-0.04383926351528795,-0.07337809605479623,-0.048830896190734836,0.04747356109670518,0.013139000805321814,-0.014698213912812378,0.009116995807056289,0.013136597661730953,-0.035203874514486415
DHH,,,,,,,,,,,-0.02558617674177336,,,,,,-0.013708279939809378,0.003431684841967103,0.012388303895771193,-0.03018139706410646,
XCL2,-0.03472853227774774,,-0.014604785676208104,,,0.016781490905869615,,,0.04687982752203725,,,-0.014672272469459674,,,,,,,,-0.021331300386643895,-0.021702251052990097
RSPO1,,,,,,,,,,,,,-0.011596589176280191,,,,,,,,
TF,-0.07916308035270596,-0.00210961372178423,-0.009203827958146085,-0.023652521051236042,-0.03406853045274223,-0.011273825428332693,0.07350648944982165,-0.0933349528698541,-0.019382636259828025,-0.03933239020976964,0.027256935124374104,0.08475769085078733,-0.07347273489700762,-0.06827613132430096,0.06327074992884552,-0.045663136516024355,-0.0026618133072763245,0.0007568640709873174,-0.04332969125536478,0.003367871115291547,0.001143983377831378
IL33,0.005739061471550978,-0.030887365046447818,-0.02573366043896439,0.07608106817730878,0.019097454859138708,0.04410848431317833,0.01644206228421155,0.04192294623744382,0.026535206402305434,0.030738944322894562,-0.02337236487834421,0.009302543766874881,0.04332208177584038,-0.0660364852421377,0.01067570529384523,-0.012900382075818553,0.012778668631348411,0.022808727175398155,0.012908413891555993,-0.021328609096018747,0.039909338677160705
RBP4,,0.0810608962483174,0.02913388797625104,0.019005824772975247,0.0060339655203105625,0.005240086772760622,-0.025665517305426173,-0.056718299794589304,0.031687706954172876,0.03332371720748314,-0.029717180510805134,-0.017205691472597633,-0.045496598645252816,-0.00839398273036642,,0.05656353972829267,0.04889217261704718,0.002111001494971093,-0.0146049696385847,0.008302305751759546,0.03708043695112965
CCL19,,,,0.0018801061661031767,,,-0.016653066790780477,,-0.015453653128626507,0.004702013539609098,0.07820753004651639,-0.0173296818527233,,,,-0.022924603655028606,,,,-0.018211766637472974,-0.027941954396873584
