,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
APOC2,-0.0386773148303192,0.19261113771364696,-0.025122328191168018,0.01665918347240092,0.11449924166151854,0.05934290770339656,0.04546165968153508,-0.21023768647084107,-0.355076326781792,-0.008181105980409092,-0.08575269436167851,-0.47147156089214026,-0.0952673803042471,0.0006916120729146556,0.04504864047625448,0.13304065831278875,0.11056411192964916,0.0913691067743392,-0.04615189928810997,-0.04784852370829226,-0.15144653152784232,0.0010868151231091807
BST2,0.2339320698052311,-0.20116518972715625,0.006218944345829305,-0.06107058119747041,0.13515456517410815,-0.029124236561139636,-0.1332791160342727,-0.15772937591123543,-0.6550403088249651,0.06044376655243069,-0.08992404340969198,-0.4139007331321129,-0.5463280473095439,0.03861696880334601,-0.021279934294923062,0.03438802818713092,0.047392625247869004,0.06382701225907701,0.04957124304163065,-0.10111385635695849,-0.24949100133819935,-0.04496243271212403
COL5A1,-0.05057079647679357,-0.18978110220207287,-0.18817909068904679,-0.02421299308212865,-0.09042427551291086,-0.10608319479837008,-0.18737379156464778,-0.302165033716745,-0.23784387820022904,-0.3286671904252635,-0.09138857266166522,-0.23663879494943,-0.14720625433104156,-0.0589910020192493,0.025338570235095257,-0.07055750750722302,-0.2072338614117367,0.07758049609826671,-0.22159716419673184,0.07663898910677837,-0.28305565229243856,-0.02642787448586355
CALM3,0.06687124991869835,0.41971255101159743,0.3468716719830023,0.16153350979694805,0.06402354170917526,0.25159429426039137,0.5036793401832741,0.7011590241411666,0.7642629817138097,0.705727391985529,0.44664440958268453,0.8074591427242133,0.6616984863359212,-0.0007814591391943315,0.059334118635018814,0.24004796780938203,0.2078020801591538,-0.03438394958882669,0.1481749849786116,0.31064309735671064,0.7301807566477152,0.3832486202516309
THBS2,0.13438224892284736,-0.12515524017688834,-0.09599044726102708,-0.05496303738235051,0.06992271038446436,-0.008378205303307835,-0.18454375630094885,-0.3476558480204428,-0.47841235494226636,-0.06901926509010735,-0.03105196251870562,-0.3316351883221377,-0.5232609237226573,0.03175339917007456,0.014343816623091614,0.06995662106342139,-0.07084945547089262,0.04219996645137395,-0.09040931068128359,-0.0890126065253343,-0.1791555024608443,-0.11681327360604954
SERPINE2,0.20879709781766068,0.27993793064947686,0.05876201165961642,0.04958935761809254,-0.011146357167386468,-0.026557135217254516,-0.3344414539670727,-0.05411764981738058,0.012159037448886243,0.054039115041594844,0.013806592951094163,0.23820272435411474,0.17107315518121835,0.019990817430696046,-0.04669154180496639,-0.11797792325276338,-0.09607742385710281,-0.029418881124158865,-0.11473556372773044,-0.06722159458425468,0.09018503773458234,0.06015759554828566
EFNB2,0.0460539599466419,-0.09780511761739101,-0.010844452206580148,0.02455070454107119,0.04228232101624306,0.00395334903165045,0.12660894259610142,0.1603156990160507,0.02477337564358626,-0.14496156962012127,-0.11328006183649227,0.2671756176736992,0.07061926808299798,-0.01436065485788769,-0.06480711963342367,-0.03042317543261722,0.011248242263204618,0.029517753252438425,0.0548718564563914,-0.010056770044055904,-0.21836736330962295,0.11493199898573411
PROK1,,,-0.06416468553790157,-0.03325262331506547,-0.03508311252004214,-0.016024495947132192,0.04174059577780864,0.031504123555626345,,0.1670945346781969,,,,,,-0.016056048789016158,-0.0016745774728439903,0.02120058834273947,0.029571739767354638,,0.17242067815035395,
LACRT,,,,,,,,,,,-0.01869493385118126,,,,,,,,,,,
MMP9,0.06015697097446471,-0.06147247273961506,-0.1333462726307772,-0.06442119173231847,0.06960278725216944,-0.1057480199244994,-0.21491345082740057,-0.1668019575975398,-0.3125080215215435,-0.10687295155401907,,-0.09213228272883398,0.17811230263607059,0.01803353994856635,-0.0735218287920912,-0.022748354687678225,-0.12997382234627985,0.024697944674984686,0.005362276638010249,,0.016716990823674054,
DMP1,,,-0.06144598000172938,,,,,,,,,,,,,,,,,,-0.11967551072291956,
NPPA,0.0014308233560905222,0.06405290172055415,0.08311133030208968,-0.018714832513789213,0.022815810574166286,0.06879080288296885,0.17776760832977362,0.002477210876079282,-0.09117409365944948,0.03155131397436947,0.08428958686935972,0.12363398790276663,0.02060482372314758,0.06527181822232936,0.06031624878209823,0.050498877118232324,0.10165100292042444,-0.027249622765049462,-0.08811954644983999,-0.13689684391947798,0.08302373160752981,
APOB,,,,-0.010541208666826944,,,-0.0645341272764697,,-0.046478699508493725,0.03472064374117354,-0.02243867081539222,,,,-0.02341939573938396,,,-0.011652554792817417,,,0.035107992873972586,
C4B,,0.0490819212397255,,0.03953988206090172,,-0.007109561655885657,,,,-0.045728914475246074,,,-0.07803760311937516,-0.03813491296855351,,,,0.009176707701603098,-0.012155800667494304,0.06767578558454852,,
NTNG2,0.019130076396960138,0.11829539930524605,0.016147325572593196,0.027750259305359574,-0.025020692923532824,0.13838114569185295,0.13633236670609425,0.06594249025296023,-0.08505826839082054,0.008644977866863086,-0.03302987637912288,0.13401251539103884,-0.042414650887327786,0.05833176609485126,-0.003093754043106662,0.08339847525812799,-0.029893128191893194,0.04318683425187401,-0.0113998119573719,-0.02421231450536622,0.16826039514109342,0.14040399776759088
LAMA1,0.08076213129409864,-0.07506070493474978,0.0976336498006287,0.034476980784144656,-0.02031827602104765,0.049823242810479985,0.12553726183229166,-0.25371973106330964,-0.5785555447483224,-0.059396210458174295,-0.13042240031536514,0.09379811575349736,0.0002816016280638428,,-0.04597578537506001,0.05412912207134953,0.07260935445514122,0.04661708942976021,-0.0750990647951562,,-0.11118088116486627,-0.03719041904458872
UCN,-0.04457541483940447,-0.010736192139731537,0.002496312075683635,-0.0036254470794420696,0.010928802138311695,0.06670314079947855,-0.018179076848343963,-0.09319752656299306,-0.09584838648467903,-0.03286430943982119,0.03420186686733987,0.0013801535759809921,-0.0861683610295531,-0.04233982058020482,0.0026280953736972285,-0.008995594539996517,-0.010792905448671963,0.04700024047623624,0.055828641774829636,0.04937201669892286,-0.04099540537163055,0.15299935866849015
ARTN,,-0.015946416572212792,-0.004040358836794313,,0.07037845896680058,-0.008937690152202724,-0.032781052175563485,-0.043523876291327646,-0.08821212741612812,-0.045171097102998416,,0.15029656636488747,-0.06737405929124653,,-0.026473744010138626,0.04032166857219072,-0.0003040507121601968,-0.03329297973904166,0.03562668240326107,,-0.0879849206713299,
PDGFD,0.0486388976538292,0.023633295316108985,-0.09447520111518047,-0.008189163884120743,0.08871077461897778,-0.014644417883711448,0.10307538574510039,0.02536976688462601,-0.13514667345669903,0.04558285267765043,0.06098161261671128,-0.0030162161975162446,-0.16386601032457948,0.06330666522266436,-0.015275245946054979,0.0011593131724015988,0.08503808659236803,0.0567746813543844,-0.01954924871421774,0.006721458995141122,-0.3069429244659899,0.17236913774525806
EDN1,0.06250651002744848,0.23646064345536882,-0.019656779455908987,0.016385439715881727,0.03682535006415252,0.02207974179111671,0.0628059402171773,-0.1317244272343146,-0.22714570992767058,-0.12216042603537323,-0.06127595328007467,-0.05437065703244701,-0.1716086405615415,-0.11329827047610638,0.00876467162075607,0.07296919077672923,-0.03081607186386915,-0.0008464618673148794,-0.011806067644394881,0.061604750405612106,0.3266760456545041,0.0924020040924074
ARPC5,-0.00587991402472838,-0.16933939036581191,-0.18736154789178372,0.06850288439522119,-0.05977505945515023,-0.01982549335865617,-0.2081761797476015,-0.2763183751544829,-0.32769586823120606,-0.1378294172509415,-0.0292265295473276,-0.5784417613488771,-0.48535236021394895,-0.07097194684451592,0.00222695290854151,-0.07875585064468349,0.012236062120173748,-0.016194461036501195,-0.08877667210766875,-0.09405613765257372,-0.24124759318597336,-0.07724480864124442
GSTO1,-0.08852934614967059,0.1256506895430113,0.024432418210654908,0.03868991234353782,0.08817986468699616,0.021165007233719512,0.09701249786171515,0.47046690248787254,0.6493197073201654,0.13097698481956532,0.1626451940183708,-0.20155862653887632,0.3509420426895617,-0.02341751508445205,-0.012019212573890424,0.005753066445940475,-0.04481205522321437,0.07678702287014535,-0.06371700954461973,-0.0209763626063693,-0.039956420986756516,-0.04931508915742036
PROK2,,,,,,,,,,,-0.030113102920311715,,,,,-0.05930703062230515,-0.014523105331006732,,,,,
SYK,-0.0438300794952049,0.04779849683126671,-0.0923273880284301,0.05305911554036302,0.036584158375053,0.02982902517057838,-0.05051159982930824,-0.05945661152378979,-0.2783776135459617,0.07170832142277712,-0.05650106481395702,-0.29676938325212887,-0.09240218274930638,0.019313497411110523,0.09192939977733486,-0.004467237112867573,0.06031623123088566,0.07179599631247491,0.034301112530828855,-0.06392817880943057,0.04334796607766105,-0.13940085560112642
ST6GAL1,-0.1559100251078934,0.27432704188879725,0.04232544401986824,-0.041884515076558285,0.09820671107745353,0.21087658366004938,0.08850743994298736,-0.1277571325884829,-0.3583169366633158,0.32496846393992335,0.018306374479926484,-0.369929343649898,0.1797896441267987,0.026750396213972422,-0.01182998034787,0.0794945916109687,0.25400157626445796,0.0674901027684393,0.02829228588055027,-0.0516631268312302,0.3274141305422367,-0.21538066114161286
WNT3,-0.03322229094287239,0.03338874591845202,0.16698493922432767,-0.09363854164973971,0.04349886854707296,0.023632890667471297,0.11660217793433003,0.017150423725092973,0.2713066988714246,0.09002215791721176,0.004597760944120887,0.3978134252850967,0.3187847541486414,0.14918058873065498,-0.030440070181132386,-0.03459390476987384,0.09050001883161667,-0.004475960299560475,-0.029112231085178287,0.02385875328329549,0.04795390800068641,-0.022363275083360258
HSP90B1,0.0846659813965339,-0.09697957608318833,-0.01831095070692381,-0.02282115196678617,-0.1260669917349079,-0.11120138903314537,-0.471189195080473,-0.45336746431293906,-0.2452414004034183,-0.37882895013838014,0.04620762305403481,-0.30798760831032146,-0.6127290812709975,-0.07159124369499956,0.0041854583170180685,-0.21977149414725722,-0.24953486057170168,0.04172526212816415,-0.25639384001782556,-0.004559875915738367,-0.20410613466313418,-0.02086561136088758
ZP3,0.00849977507951909,-0.08343734438728181,0.019723942944539285,0.01591395707000057,-0.012923967139309732,-0.028417640970008762,0.052973401083786516,-0.05502819463140952,-0.3314016369490987,0.009746339944391499,0.024094760120391138,0.0836762507777094,-0.06554604629343116,-0.03064939248755049,2.3838476533626704e-05,0.0003439078758504662,-0.00907012499235307,-0.03783490745112121,0.030347560086507772,0.0530956323360041,-0.1476234235519876,0.13753971556418415
ANGPT4,,,-0.009223304701341159,0.005984836574851622,,,,,,,,,,,,,,0.035682395141047804,,,,
NRG2,0.028545083538384163,-0.02918712563298133,-0.008625275584183802,-0.02493042379865119,0.016854956470948115,0.0682387393918817,0.08972864756425167,-0.15467509426949952,-0.05912061075867321,0.013559497481757568,-0.04789083643623444,0.11969156629500524,0.03861563244032505,0.08552927592680164,0.10521319789138547,0.09841254910515057,0.1349102621425006,0.0647042823730739,0.06572985118828255,0.1787597501475606,0.0010472633599580385,0.11345608653180035
MELTF,-0.07173075967666687,-0.03931708486396719,-0.0038134739939575607,0.03323090089101304,0.04509805417607617,-0.031750833384222514,-0.048052599795710575,-0.22564058970134399,-0.17599938671613866,0.03636916860666796,-0.010334089241205133,0.005418547306112574,-0.06127783619025335,-0.019961108400845418,0.029569837615299834,0.11881887679518492,0.08075711489928777,0.04506144910862892,0.011548465924747734,-0.07286241224775954,-0.04595384630115058,0.0626010952574105
NLGN1,0.009337033811998257,-0.15670209627677228,0.0588739993376341,0.055346898937992876,0.0630551757798219,0.06946318297326495,0.0010754911625224513,-0.21817061900906284,-0.23458701102809693,0.03650629578952887,0.022090543903713167,0.1753024592790308,-0.1157176269935709,0.006107978072073632,0.0004536961403372941,0.07401084455463783,0.1407389078055331,0.020057117994506116,-0.009828340339388404,-0.1222879419567731,-0.1078971598378301,0.12882062670801958
SLIT3,0.07583639558696913,0.3616894005745017,0.0338532317169222,0.030171280406560384,0.010763270850800644,0.11115097402020116,0.19991819787371853,0.22606667924190998,0.43083313357449876,0.23504850258250037,0.06268062743552122,0.18643604825151264,0.44340435635821,-0.027200013414575903,-0.005898449592934694,0.13448733066615892,0.08297415473964016,0.06513621861548384,-0.07317348815809119,0.2045895307469031,0.16639908009744872,0.15951087956601204
CCL8,,-0.058362698331980246,-0.14927833988797554,-0.054778233852917045,-0.024818401191685453,-0.00018838884308865775,-0.14390321718682175,-0.06313040489424476,-0.09962720066857178,-0.11406430571893052,-0.08315186703198285,-0.21021326291440148,-0.05640271824252322,-0.013830021100150733,-0.021907642658763108,0.01964648350145839,-0.036184862421067235,,-0.05999065299038094,-0.04866640189557601,-0.3018416241154996,-0.09213683475948482
S100A4,-0.12143470352623618,-0.27031699288532357,-0.296102907583493,0.07232393263088108,-0.0014454892805095755,-0.10027337536760801,-0.24111075729775028,-0.4213044340364509,-0.6309290385265433,0.029386644627423627,-0.13330059201164693,-0.3915599655581956,-0.32682483954745695,-0.006740555670871999,-0.049227657322977195,0.010463714333650983,0.004123207102788671,0.008871010078479702,-0.1439040792294299,0.009279733644989288,-0.38403941961324173,0.05861067793456173
TNFSF13B,0.01049790937271384,-0.16689755424535196,-0.07911414712565222,0.0002850821641090297,0.04892410106714839,0.037462419676475095,-0.05837265744741688,-0.18711378943536724,-0.4243815977216963,0.16753591729204909,-0.02708285102791236,-0.4633939076195363,-0.12096617756349015,-0.041797095188617045,-0.056516499251439506,0.023317436812678824,0.11502634029920043,-0.0063584335970283444,-0.06408140007202923,-0.03470147447418849,0.004458506749896428,0.012686116710232398
HSPG2,0.07626173341813373,0.01000836868478804,-0.15078171848244226,-0.03745353168650013,0.05505428504920255,-0.04840473619756008,-0.09161553249261019,-0.353693432620205,-0.5330053754610108,-0.3117138135499106,-0.0457665808493311,-0.2548945245065662,-0.08968778729180901,-0.09223630972702787,0.041712545655511545,-0.05258001087095938,-0.07807706141567677,0.017877873601222484,-0.1778531229537647,-2.951013842590657e-05,0.11495788237652772,-0.0011045944538460243
FAM3C,0.16051664136156168,-0.15692531366794965,0.15486948804736725,-0.0482392318497355,0.06061326720655288,-0.023525705248517288,-0.06500686981804056,0.22443553660251656,-0.15270534178791845,-0.01913731814652121,0.17013858005729904,0.6435699199641961,0.12522722325518007,0.05806037335397796,-0.09246037016146731,0.10590327718564306,0.07097785961096353,-0.02415513682265853,-0.03336287463557638,0.023662496369077544,-0.15990508811802667,0.30475711543350964
FLT3LG,0.08157023097320205,-0.08199285181495847,0.013473041207604914,-0.009592869888129841,-0.023606603283758947,-0.024628533257738693,0.011135044197543582,-0.13122160605534303,-0.21448956382726603,-0.03437630083717057,-0.026688522763692,-0.13663942637774681,-0.1728560438155103,-0.05939141573341574,-0.05289117637039442,0.0210404039594122,0.07847738233993978,-0.044218271750203916,0.016565193859577904,0.04134114327930139,-0.17125955963773762,
A2M,-0.166855396614658,-0.1848662745546114,-0.24045086270878932,-0.08795484370191768,-0.017446718376274532,-0.11022906123280556,-0.13620808811790153,-0.48196008472887913,-0.6020118796709167,-0.39322885889155695,-0.15257448096800907,-0.6811524952118906,0.06340441075413766,-0.061845737890502586,0.009503989315895028,0.018405302375887708,-0.019055358674735925,0.0474533779203337,-0.1769997217351489,-0.13876407440230126,-0.3399005914552155,-0.2477749188709702
VCL,0.06660294165010294,-0.06275675945886985,-0.1265250357491232,0.010474016970681304,0.01928557803066985,-0.02600229904595017,-0.09144384838642255,-0.1881703100493572,-0.046966773465322,-0.11975888123659749,-0.04659724747736249,-0.0068297218322917914,-0.11154332452368977,-0.10422356971554184,-0.014650891189104119,0.008171006299867615,-0.08217259993844568,-0.0156723010671202,-0.16753326880037642,-0.029195946339001577,-0.12037233290453764,0.1394660217051364
FGF2,0.011021502832380698,-0.20406947440220088,0.005025818521954394,0.024575615227137287,-0.062089712293375385,-0.05203884577190418,-0.22034263562081263,-0.02588115108861823,-0.36227362791620354,-0.0893372867649823,-0.05338611442109622,0.04893977459561022,-0.10386802485872641,-0.026626528933415928,0.02302771571078546,0.05941829604776621,0.008755320962990186,-0.0801244601560651,-0.030913301335342706,-0.02942780631207133,-0.004988516894556852,-0.05356336292348212
