,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TGM2,-0.028996115611760357,0.09898773848122541,-0.005660664585372075,0.004418986586170209,0.005988144098580577,-0.01798896238534209,-0.06794067253820003,0.0007956287013879452,0.10633563010019154,-0.009195717204269024,-0.015410624530041923,0.04181520100879396,-0.023058012661562887,-0.018463349010209015,-0.035940290984788896,-0.022285192085768128,0.006894236840491378,-0.010186243430181156,0.11148982308149875
VEGFC,-0.01938332377204141,-0.03385127839975597,-0.032287633437431476,-0.016698193764772187,0.019875606439922856,0.02742721293976814,-0.02043359374363004,-0.00956335093195097,-0.03367422892989801,-0.025586163453951816,0.04373545861085474,-0.006193301034939303,0.046337508872887775,-0.05562924980171506,-0.02530178163842939,-0.007146132821762501,0.03380155292606548,0.10844538385007171,0.12243740992896095
WNT6,,-0.042932439283992395,0.021470459518002392,-0.012026457712407524,0.07609492760978802,0.018479097671095297,-0.01829074982139526,-0.012579389341790384,0.07895834641480894,-0.007547262753600784,,,0.08634049878827757,,-0.02934940821373668,0.07765551221548103,-0.032482596826363765,-0.024048569841766603,-0.016529269593549917
NRG4,,-0.031994776722287954,0.07336531227577216,,-0.018539328765210458,0.015402321651530155,0.019343462965152547,0.07863155881156761,0.019109103751396874,-0.028413553899518794,-0.026855822710783572,,,0.022339662034962324,,,-0.00939692273365054,-0.023763764647767853,-0.024857486227033022
PMCH,,,0.05722337852632367,,,-0.0320522026717079,,,,-0.021648135386280243,,,,,-0.019983424532514907,0.04687361598749293,0.020611569413010115,0.010843250639922503,0.03755101334030308
COL9A1,0.003967964367776656,0.06936112462999444,-0.03887067084197522,-0.02987076323491685,0.0656562023804307,-0.012173720233249865,0.028845708012562025,0.10277766955026203,-0.03737865589924004,-0.02489128960951337,0.1292405833226663,0.044406909331608055,-0.08178641787386548,-0.11147028227254506,0.013177948252252677,0.05164160840043113,-0.02082862963339251,-0.02813605603759771,0.10816172553076353
GDF11,0.07053127321525639,0.043652237366171166,-0.0856232113783738,-0.0437536342094817,0.09214477895155891,0.014014140217300514,-0.01898487410167746,0.01750620494194584,0.07637262529768514,0.03592714094954224,0.006774875317418964,-0.020058902094901684,-0.03937213235161576,-0.08667243367986498,-0.06950630648107964,-0.03777339423841626,-0.005423838233554154,0.04380089973677118,0.056689768832367475
RAET1E,,,,,,,,,,,,,,,,,,0.054917127908119576,
IL24,,,,,,,,,,,,,,,-0.014899159792254882,-0.015499916017211159,,,-0.027789842675080736
SORBS1,-0.014726398869233794,-0.017232665739140677,-0.0416176841117664,-0.02704010563836222,0.08020642228111063,-0.05099616336947613,-0.05141354321145741,0.019883481958756607,-0.019594473939333515,-0.0005852243541494896,0.017591203325496838,-0.01544452943007034,-0.08813885965243606,0.01639487891444055,0.04995125623609344,0.004578127574932085,-0.019579747733414782,0.01975088732676133,0.0004929918335538992
DLL1,0.030889127453921948,-0.04886178500721684,-0.017315946364882814,-0.014505526398360488,0.1006163822897201,-0.04294672291728609,-0.02522647160906009,0.02465584246655276,0.04724111150496462,-0.011788617880411988,-0.008021262209199813,0.132084956326216,0.0037966869903300633,-0.010348480995548633,-0.017011547938927313,0.05664986317235373,0.022170168763271058,0.04906895409599463,-0.03583099696028335
TLN1,0.05989439891196853,0.005171621633781406,-0.03197757740149503,0.013756432433930535,0.014618007195948912,-0.0034545089031794464,-0.024678838969092152,0.0388812595406709,0.1255284427709874,-0.023967716129225443,0.0030861445638865346,-0.03081716490249511,0.05459851132361251,0.005124434650282418,-0.02655723143408137,0.020722123285800243,0.06049987832077095,-0.0460515112887304,0.03943761376103896
COL2A1,-0.018205896959106856,0.0031267057075398193,-0.04937840139961509,,,,-0.011855991117742338,-0.013628202812301508,-0.030063937646227733,,,,,,-0.03257151647310366,-0.04039752268127186,-0.0392020289284451,0.014182220223487006,-0.022395260877805665
SHH,,,,,,-0.01975140895309534,-0.03005573963726432,0.08247149781229365,0.043674837267103146,0.02212743326939637,-0.010578800106722658,0.06595481446415907,0.029524688611406485,,0.002240099585861473,0.03972315042125335,0.00438009230733599,-0.01662453731579315,0.03377039007257504
PON2,-0.013034723662914723,0.029389106998977874,-0.09096512546757998,-0.006136187716030828,0.13231227196098078,-0.04634345610478003,0.024849035492145642,-0.025995461477804235,0.10769340131603365,-0.026156103304002486,0.059991807109224686,0.07277456520173992,-0.130607131418204,0.05030620861693127,0.05198820783420474,0.048147620933533274,-0.03161649789932343,0.08571674999511861,-0.04768741836138171
ICAM5,,0.04993109429755982,0.006244552025307748,-0.015480752022968875,0.05658979672552293,-0.02094742729240739,-0.03144202103335553,-0.034106827038588854,0.013260992054792134,-0.02971397235730703,0.004115691118474981,,,,-0.04164724989479579,-0.006218026790323765,0.01474880430823164,0.016112330158779893,-0.025378348060422405
HPX,0.08997878064860393,-0.05215028305846569,0.012128813408637836,,0.08277034263900016,-0.003409432453747917,0.010327707721454435,0.04498045987739086,0.12157068665663072,0.030591114470213322,-0.009213550401917328,0.20634333180044814,-0.04680878948133408,0.0458807761848095,0.02117170199727436,0.002435461243206963,-0.02052243896556412,0.0031063121849116983,0.027366177885339876
SFRP2,,-0.04263699174157748,-0.022480774810607396,,,0.0037668334362392524,,-0.02973763947894754,0.02505834604809939,-0.024189621273942044,0.011327081719285457,0.026282468270083674,0.08286249726572543,,0.06498285082562329,-0.03383399710588311,0.04548720445501615,0.04112770200071046,0.09764177310255398
CFC1,,,,,,,,-0.021256090924463015,,0.04046368165338488,,,,,,,,,0.09505040272830736
CD70,,,0.013423047532493291,,,0.0714667773935081,,,,0.031693105362760425,,,,-0.010395050252425184,0.009026228022141012,0.011221592733701567,-0.03775310281853582,0.010136594426090868,0.06349160646214394
HP,-0.03612455156642632,0.06093758660825267,-0.008799941102927675,,0.044971959078703196,0.0442039014731611,0.006637819698720731,,0.02697352911461055,-0.029098711747953292,-0.013113311518401298,-0.018348481176541132,-0.07026696727638619,-0.039239649798690726,-0.017381806017740982,0.05527459314529309,0.015244891054088877,0.010736789521436165,0.040693406043612226
CXCL2,0.06803686393863961,0.05395499656962413,0.02041199045350906,-0.019727029414000126,-0.0459006449540202,0.03975795839043323,0.03131193331002408,0.2295515910443124,0.03007316438763556,0.08675661827199135,0.0748074262050581,0.020996660471330527,-0.04187449554797993,0.1410998232145003,0.013651313092831107,-0.033073249811480424,0.016983705567958435,0.02840505669720497,0.05859627312981076
NPPB,,,0.05738105073987118,,-0.06858943056040435,0.053853051455064825,,,,0.05091306636993721,,,,,0.005156905376658872,0.011057872335592044,0.028965608045514565,-0.024105692659453847,
CCK,0.0924371691552448,-0.08634534338469547,-0.04242680479299066,0.006943161705974779,-0.06953299663567647,0.029803496295624846,-0.018421968901893793,-0.04194058787871547,-0.09479429779772035,-0.03826485248633515,0.025229955562886854,-0.026376985473842,,,0.010119053535533213,-0.046569947792876515,-0.028623696898117973,-0.03127159084138882,0.005499794607334882
SEMA6A,-0.0002137376634810725,0.03832747365775713,-0.0009166972228540799,0.00911449916121493,0.10492926714698318,-0.05682774960561913,-0.026027336431260796,0.04132964291004794,0.0620687822515511,-0.00789043032050021,0.05100221674609082,0.08213524650857695,-0.03623539927076898,0.018868756296137233,0.03233904191127462,-0.019770288405506438,-0.011317482967223676,0.06305093410090991,-0.03244771209497097
IRAK4,0.00451671362953099,0.048548216654551,0.041730030504295315,-0.020844612865573247,-0.052089297660532094,-0.03471175471402903,0.0035668624939217573,0.08480796709427758,0.06347377842701007,-0.014791413458553988,-0.0307487450067938,0.059412632749107096,0.03215443090988705,-0.005297930684315249,0.0028131901673365146,0.03471033903188155,-0.01642972603445426,0.03401921313715657,0.009746579897110797
GSTP1,0.01941057661666628,-0.02587079766000429,-0.07419089578993193,0.045412133082332086,-0.0010993984452585162,0.03220722601746545,0.012036750412518624,0.05031623651213237,0.08239516100686721,-0.048774851200414936,-0.0002953667647778127,-0.10098914055205443,-0.08603362601580276,-0.041089408528997194,0.10847004969644002,0.12574632357610427,0.013231695748226701,0.005574606109650432,-0.0026528833158293973
VCAM1,-0.03329379697764758,0.07305353599906708,-0.04358797239000159,0.02278458440380916,0.029824674711797425,0.049938690979581535,0.01272241434634247,0.08108401991036263,0.13785677855330322,0.007635245790846974,0.013439017765622145,0.10507390746540757,-0.05821121309050817,0.031714048316597264,0.003830302006865464,-0.0014651438912242634,0.007294055269317083,0.07008605636517454,0.06653528069356371
NXPH3,0.05420474760534117,0.03327390420965721,0.024000650157655474,-0.002432406677949507,0.004578027581914914,0.00771860197129045,-0.004380607199386248,0.08045397815874418,0.00789070912141514,-0.009091168419176272,0.029482551598988545,-0.014134847294598536,0.01726364550831118,0.16198212347825094,0.012016703219196375,0.07246967566370302,-0.022543431795964915,0.06266400823614915,0.0008247399211129499
MTMR4,0.035976544783788186,0.04357416210944754,-0.04124167091084766,0.017067522502539238,0.07498188589848967,-0.002251446312998023,0.07183403327564049,-0.006655299781273371,-0.027445695372943835,0.026514736934422457,-0.009644016202046052,0.0799718384740733,0.005029445027845494,0.01482952760791309,-0.030866179897158633,0.01267104897483797,0.032984324130344356,0.04285411216171843,0.06830793741097617
LAMC2,,0.09356190443355687,-0.017122065739070266,,,0.024239955944314915,,-0.017235798549761754,,0.03436861103121842,,,,-0.03445161647171073,-0.018317157825617398,0.039622518334388714,0.06221548440002347,0.019657988326152124,-0.003126866662259697
IL10,-0.020133371334806437,0.030667994136579956,-0.008190741978540026,-0.017225756200031393,-0.025810547668885957,0.050524143669154586,-0.036751843238794824,,0.0012043056885273169,-0.016691413692929088,,0.013468251363683079,0.014839417603581406,-0.06000119904722437,0.031709248426241475,0.035512702699438084,0.02824163407326683,0.05039084510735018,0.03409345827062301
SEMA4D,-0.03705498296902884,-0.06330143576123301,-0.044507026766348684,-0.041804527389133414,0.07655330327430755,0.01603955668305337,-0.0023085541541285116,0.018024455862527013,-0.09483183671893962,-0.0030254721262469968,0.013343719850840525,-0.08412686949958684,0.0386641607244476,-0.06317343884381044,0.0074532557276447975,0.06861542658528594,-0.015840697457240562,0.053381291090502464,0.054866220043629226
TRH,0.03313435907257056,-0.0456155633178825,-0.02300335986040665,,-0.019102491034539315,0.056622481387304156,-0.01166719413870605,0.08546587590190563,-0.004420313382448999,-0.03176319054758673,,0.020709975467050903,0.040757967153971134,,0.007414354707866103,-0.021310783027994065,-0.024713663016886434,0.1112024971413423,0.10775385111831219
SEMA6D,0.053673543059494365,-0.005213813676032843,0.025134427116544008,-0.011771575023023083,0.04652974248725579,-0.036061343266607475,0.020340786251969497,0.026313584154494148,0.05235862694047685,0.03229837248152087,-0.002868859316421145,0.04249002231957058,-0.115093229944428,0.009030375636573941,-0.0036880395535258937,0.010960218710321686,0.045047272832024636,0.002150748956338094,-0.012471098160501081
CEL,,,,,-0.02096268807619222,,-0.02301815870314376,,,,,,-0.055894574866225843,-0.027954644463484085,-0.02256250010344081,0.03975390372820653,0.003570105270020199,0.024397912065767434,0.013904487389873018
PDCD1LG2,0.03313315331249946,0.02871600834560624,-0.005149075185986576,-0.00937448847129166,0.055758711851218536,0.018186987445918488,0.03120072196271435,-0.012103851039332855,0.03461050802246267,0.021385907267610717,-0.011244991590235781,-0.04473286799924021,-0.021153739546864177,0.0008483868524403356,0.02037508932082649,0.04331302601715996,0.023419504103252487,0.08611881244281494,-0.03153283034586235
SPINT1,-0.011966673810941724,-0.04523764067885496,0.06518709440466756,0.051702632428415926,0.01647797646200847,-0.0008662672507634325,0.01647418410281452,-0.01565559621420357,0.06484739864914398,-0.03564523252168594,-0.015056968386115133,-0.02678128476145173,0.09414551173056633,-0.023348428748947533,-0.029096198044888173,-0.0069906610446526215,-0.01143591574942418,-0.02618021619032512,0.05820303062196908
CTHRC1,0.03917384108663625,-0.06860314285578933,-0.054607871774757365,-0.018041043723173413,0.11542617454528124,-0.04338868743577291,-0.028164246396051015,0.04858101874323238,0.041395179486743316,-0.010568483943737099,-0.023934695344122767,0.07012603994487426,-0.08914088494022473,-0.012057630163545812,-0.03886033146281564,0.0417688123449606,-0.02104868137378451,0.002918449259966412,-0.0218168040163894
PODXL,0.00871430049039896,-0.06166201174359134,-0.03541334636510713,0.04175409397235206,0.10114845853063047,-0.026739154959343155,-0.02013088895402084,0.06461862529584715,0.18653119873495375,0.024657961036262114,0.006727668341323216,0.06018066670676911,-0.08188889640271438,-0.08130101122512423,-0.007021384498387756,0.011875456900106773,0.08569704646891732,0.07166035562263565,0.038669493656097814
JAM3,-0.006233008019659559,-0.013639140579047242,-0.06311519944367722,0.02306887185632776,0.020791774103813453,-0.04286075737539605,-0.013113972741336312,0.0236895943509661,0.07473123849978858,-0.04006016755633961,-0.009711924086166761,-0.018454798527375256,-0.08532935517129425,-0.03589356988354056,-0.013814069058504656,-0.017988727242810542,0.01570133717018793,-0.04851731605063836,-0.05146763371594979
TGFB2,0.028185383152516025,0.027232334053484374,0.0020137276239644655,-0.003073948669574416,0.09258183003398869,0.013652209042441589,-0.03663881609518409,0.04960652376076732,0.19163615422691993,0.033794362153260864,-0.019259530998928957,0.06889629253381362,-0.18530344883685324,-0.07929506019667587,-0.019538828780503656,-0.02809854876354462,-0.009617154234799492,0.09155716223518065,0.016803343138044283
COL18A1,-0.02717092705859824,0.08082996369253105,-0.044810254443636614,0.006552624474090064,0.05198822604788402,-0.03299114944092277,-0.02534709392626352,0.05951072648791592,0.11652496938109475,0.04022866764713271,-0.017590087188649732,0.03595573023845577,-0.05640155985498167,-0.04243542098566207,-0.00040099908408189246,-0.01601374110188499,-0.018513779148580264,-0.010512171895960305,0.09245209423661585
NODAL,-0.028156734579814106,,-0.03518105028842097,-0.011583495137194526,,0.00020944966138090258,-0.02810037674534638,0.0321910588097152,0.05509100624724596,,,0.006160976234762777,-0.09672487364681362,-0.051173563295273436,-0.003118111858228385,-0.019146047482209372,0.03286614232155783,-0.0369519448853149,-0.017287183342211267
INHBB,0.03955015813596163,-0.004448310902221254,-0.012920911660936039,0.013499267033150691,0.11027413646814266,-0.024684733267649046,-0.04597448523997176,0.061116644489279906,0.11077530307071147,-0.013814004117308768,0.019588614319935083,0.08891009261052549,0.050695230988965945,0.000981124823482894,0.026805676586354663,0.018857607815145217,-0.04439331354041482,0.08696163489695119,0.05436199488593104
LCN1,,,-0.017122069591604772,,,,,,0.004146660143649551,,,0.10123951607095726,,,0.04794356788796256,0.026690284769273206,,0.04889741914819269,-0.016789647282438622
ARF4,-0.0076265973168721584,0.026038358593252705,0.016573411974826504,-0.055192103437410434,-0.10777961136537287,0.041038835222596985,-0.018108463412641763,0.009026832731658293,0.08056892052616862,-0.01882084564051049,-0.031022471287290288,0.0550253583910616,-0.03319080349176679,-0.038519588732477614,0.02581871992202283,0.07970049201249321,0.022741054135371492,-0.032761625198404504,-0.026979619480232666
CXCL14,-0.02446736324942434,-0.02040323909452566,0.03086888229402805,-0.037806569813816915,-0.012201637344387952,0.04757432802563559,-0.06552882241985641,-0.011399322215438063,0.04542358148580501,-0.003233603920305221,0.029177936875360435,0.05364625557286491,-0.0396696121798001,-0.025206916023564258,-0.00700154371596581,-0.03845257850290393,-0.017777295166854872,0.06143161873545166,0.0018139319827986096
LIF,0.013658477563837096,-0.01609525069028992,0.040915924754330445,-0.014658248609052954,-0.0319639644235597,0.07890028720059175,-0.03930664608590742,-0.015269982101207415,0.1581338591787224,-0.009102353980237236,-0.010922874342590013,0.04060153051672841,0.07715960462968856,0.012521901365050714,0.010716270968636506,-0.0348953093527835,0.07291626579546275,-0.02268143874853144,0.021497829499912316
