,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CLEC2D,-0.059096019052678965,-0.011849969311726242,-0.0005325667625346815,-0.08128972167390056,0.0033675110032715147,-0.031377026925070335,0.029076425907087037,-0.020446974993314767,-0.0528408054956411,-0.07971448514581375,0.10330357093333989,-0.006231639841476853,0.01749991084883733,-0.04227479850263604,0.03438972757673729,-0.08283217034297341
F8,-0.023414760494273424,0.04103159002068264,-0.015876012420535913,-0.006303510933129739,0.04101534448328331,-0.031328783764890344,0.008517936630753465,-0.018713211222619975,0.027945611109469005,-0.01997556131349789,0.0775571133064573,0.046377903215230824,0.013944523326046591,-0.062377504616110704,-0.012914501984913028,0.0033154584513326113
C3,0.029939785103961475,-0.011059439998194618,-0.046315804736068,-0.001028933423674314,-0.04678117298140137,-0.05657982880011144,0.038634584207911576,0.03330663416091853,-0.17257769611573898,-0.0502110672235753,-0.025360593204198794,-0.04223371813458445,0.03708097658733093,-0.12766208409511873,-0.014091404325950171,0.04242865061890118
DLK2,0.04835072261191981,0.025219088666910264,-0.012975186440875182,0.049715704708227414,0.04000013251035105,0.04510478296946242,0.018333623704912618,-0.03660898856308607,0.07030474115444926,0.06090661239626281,-0.028158572857864817,-0.024465664779196237,-0.031215591421350327,-0.04431063978907348,0.030796854015415043,0.006462994747851223
TSLP,0.03925391422500953,-0.01462808651152266,0.006122616435527518,-0.03247001457121859,0.02111234337768294,-0.08419557031382856,-0.01547549192962983,-0.011506165789172192,-0.03312500918983167,0.050764781664063445,,-0.04084046989372992,-0.039783686988791485,,0.004093283817902782,0.07825021661884633
OSM,-0.021119825013141382,0.10050738604114094,0.029720809947040374,-0.07154130251026714,-0.03140482036946103,-0.029301268524636232,-0.017910001332314705,,-0.10049367130980644,-0.049902479097453926,-0.03509924483099306,0.0312705486532617,-0.01928641458725251,0.028443141376364837,0.014755125066001847,-0.01849737454926214
PRND,0.020873796906686524,,,,,-0.023066468306509817,,,,,-0.03305027175706248,,,,,
SLPI,-0.0017069278412387696,-0.009553433501424161,0.06839907462241822,-0.05573079367080635,0.031076747016420533,-0.0658014180853253,-0.03752585693577385,0.010905233970200257,-0.07667906995108695,-0.07219114661048033,0.11409347026144667,-0.059864436426434284,0.008052756962964735,,0.06789381960951384,
AFDN,-0.022282950974869296,0.03915321053907087,-0.005302273233058018,-0.029382878453071366,0.013132664549846408,-0.041586821169315294,-0.03508761787463685,0.011700099269102133,0.007740853398006701,-0.07222908157428451,0.037805513819697226,-0.026940087410101635,0.014217816016300594,-0.025116652371486994,0.005391174660254164,-0.061536792107971146
KISS1,,0.03639812036862867,-0.02563939866674892,,,,,,,-0.01991671554759898,,,-0.006155336648218184,,,
ULBP2,0.02648202270243298,0.04009095088606539,0.0326526022418115,0.10632704781511407,-0.02133723577604861,0.04330751932339855,0.036930202703521646,0.032687572910946164,0.07441732322544382,-0.02174755181306028,-0.0333189106930453,-0.0038947718335886265,-0.049534959250166044,,0.05327408592623521,
ICAM4,0.013267141134781214,0.0421289006447357,-0.015954820348320818,-0.01149789311527552,,,-0.02580718539670252,,,,,,,,0.008544897855678283,
TDGF1,,,,,-0.029292617773399907,,-0.004219076265274966,-0.026424977993653377,-0.04182116608571042,,,,,,,
ANGPTL1,-0.021852782637547072,-0.039039883593517594,0.004675652024671591,-0.012031222337648178,-0.04869258515629948,-0.05346273308687297,-0.003659386721137504,-3.616738967568187e-05,0.11966967764455222,0.09602087102232461,0.08668854408208038,-0.01092876799238324,-0.006347962841104262,,0.008968647674692562,0.0466851861604271
LTBP1,0.0037533466611319585,0.027715372015670255,-0.011982153872124755,0.010051015455156126,-0.01956124560050104,0.0047977198651450274,0.043061392988350516,-0.01566953248590821,0.026038052909482093,-0.0736151007380701,0.05097063114444815,0.029276077567220716,-0.035219884655564075,-0.006738679147695441,-0.027111442854820294,-0.055839302578021374
CD160,,-0.01661289550805332,,,,,,,,,,,,,,
NTN4,-0.029452832462096176,0.007262386681617992,-0.012881754608132892,0.02172534148737653,0.08523832851875396,-0.020184228635961143,0.009849770013884575,0.020988141741388862,0.1456013462574395,0.07721571869722295,0.013626078236710146,0.02033479070500777,-0.0693806329910038,0.0701817502685764,0.015634375221876634,-0.10997728712898559
APP,-0.015740495354249606,-0.005744486029367382,0.029609190630612663,0.02974988240921134,0.05546060430816611,0.039550019508584236,0.01787368476559533,0.019918455555972395,0.12480072608664881,0.07969590482431564,-0.05328500272430965,-0.0821362771318792,0.07667092652898494,-0.037411212769808924,-0.002623704744805813,0.02449389947398532
RIMS2,0.007717941028421694,-0.03018891864052069,-0.03968772014080153,0.1327537206119729,0.04695368973339974,0.10855407076090352,0.006897951530850306,0.0212553375258916,0.12510690095285523,0.07306320856994421,0.09643552899317882,-0.01623782285428893,-0.009129107559703165,0.005037039583015054,0.008330450935336601,-0.004402824132969745
WNT7A,0.01412940010051219,-0.033646840749876145,-0.013641935325886721,0.010617544666953978,0.11905016730369604,-0.017845116293950074,-0.036849824910414546,-0.007852972381299766,0.07261209712293153,0.012397061917121997,-0.03305028183969389,-0.009895864100780673,0.10031291177908049,-0.010298204815227606,-0.0437019590473673,0.03887083010108505
GAST,,,,,,,,,,,,-0.026471462440680486,,,-0.03851473444474914,
GPI,0.042611364429125595,-0.03523354741163962,0.10563653602319326,-0.047320283654467464,0.051627437437156504,-0.012864562604656524,-0.0782178895094031,-0.04731376989366544,0.18331408830042314,0.046473948178248146,0.09274864248928821,-0.026192358522388853,0.01086913857926256,0.11057754883362211,-0.017240560464358647,-0.07097615481401141
IL1B,-0.007068309973633181,0.01910030972321863,-0.009130377313452386,-0.09702424917370857,-0.05376489524879979,-0.01579139728838898,-0.016458804732606663,-0.01272145287168757,-0.08836703005793096,-0.05196354222005392,0.02409034167220504,-0.036673689609111305,-0.0187543550579316,-0.004663094833246925,0.012435922747516526,0.006176694318551384
SFTPA2,,,,,,,,,,-0.015961122692875824,,,0.11782112395078954,,-0.023559786145065414,
HAS2,-0.04721076530764315,0.0061254157831086295,-0.02370323452726823,-0.05029865811695049,0.03829904683994316,-0.05239437366737395,-0.04452749170984888,0.00790623579496403,-0.0580664348605033,-0.002528896640965086,0.052171028480768725,0.00028871609072065923,-0.04890481653945976,0.0470715123609155,0.1075453995603187,
IL11,-0.02050528110328387,,-0.011716331009695286,0.10998414027681654,0.03344982062916577,0.021937978041780114,-0.01571205065569318,,-0.01663253951355709,-0.017926116287502573,,-0.027823453764070357,0.015897139567681334,0.08953887675941119,-0.041394380711640213,
SEMA4B,0.03644282941464008,-8.865941829863146e-05,-0.007642622975009459,-0.06296539511224913,0.00012791433184441257,-0.08075328886497926,-0.04343943816400225,0.012948416339127317,-0.005801416048743135,-0.053848153542231214,0.08442894969675072,-0.028628622935217455,0.002223426211869799,-0.10412447261263284,0.04838965891515791,0.08110771362346722
FGF12,0.09458321026857008,0.041394917965402775,-0.0001669697792620258,0.018602263634868967,0.07254681276731366,0.07998368624183291,0.0035448983133020266,-0.029732969086879404,0.1778156498926062,0.0980620994176379,0.022370122006971752,-0.00393209601452949,0.02816981768687999,0.0491974658649719,0.029934055970643046,-0.01892007326838111
CP,0.06478388897784772,-0.03459263508600136,0.0261295469885219,-0.08734859824570596,0.022445370124117018,-0.07485467194906016,0.056241249401121005,-0.01857223460204883,-0.14141380544967652,-0.05519533204115115,-0.025858130116264835,0.02957339370848749,0.004716809096099946,-0.006623471828118346,0.040401729008213275,0.09343795952988035
NLGN3,0.06520837854701074,0.015598384180541686,-0.04556494934515672,-0.02627293813749792,-0.0024889571998225157,-0.08775913166953435,-0.039399301185250514,-0.0008019601043915649,0.037669430532350626,-0.03360654063669366,0.0036279101089039443,-0.0023158983633907114,0.0280039975945798,-0.06920566544194476,0.10612125490855795,0.06339186706628715
GZMB,0.006329471730902358,0.007058702317085802,0.007722833092786866,0.008596800273929584,-0.03710489640116539,,-0.030068702476086392,-0.022469408437690304,-0.04648069332754732,,,,-0.03011531463998245,,0.02492511451846352,
PROC,0.044408467287499524,-0.029858497543692023,-0.03022257324593752,-0.012873388762513014,0.0312665912882852,-0.00226546322432322,0.029085138623856192,-0.001927549169371097,0.05282917693245249,-0.016873400470239486,0.15507128103729098,0.03230370618201508,-0.011562660966906066,-0.009641280003355806,-0.035543745832893464,
TNFSF11,-0.02134971458824689,,,,,,,,,,,,,,-0.02456673649471309,
AGT,0.12360750074717629,0.00948165023411924,0.026386097620794524,-0.02697390176072789,-0.01304285931823188,-0.10837012927415617,0.063340909119087,0.006887195276395659,0.076168106562751,-0.12080324923293523,0.017315504638045223,0.07007554367384887,0.005732466934081902,-0.08641568842834628,0.06891320926193603,0.06871955906016586
PTHLH,0.00803780654385505,-0.01725589783401343,-0.0011795388098406704,0.03519984670471413,0.07769584282557179,-0.0071682130437505515,0.018001608097628206,0.006389084077416851,0.05792386946194493,0.05641177648706921,0.028002108970827732,-0.04169148054953414,0.03172834718943638,-0.03137647427939363,-0.002934934485220461,0.008460480562570448
COL1A1,-0.041933497510976254,-0.01621932869374691,-0.025732678583057642,-0.028695634530620975,-0.06382960384118544,-0.052727318226120645,-0.015002073656949645,-0.02520804976656624,-0.10655392432362276,-0.018178274087785794,0.0023108245718530943,-0.04077663265676942,-0.07556207932615028,-0.013056416438352174,0.01753625226476013,0.04227159731248197
LAMB2,-0.005064271602068661,-0.01964111696952704,-0.039286097258978386,-0.032988178701943476,-0.021961375342437518,-0.08158281874317733,-0.0760143473923269,0.04195665754456576,0.01826784830816984,-0.13977643136151993,0.08447878901661324,8.623487578166548e-05,-0.07254151490920199,-0.08906961972464536,0.002009539946503306,0.028590962744619117
DSC2,-0.008478024728504972,0.009838751062767421,-0.0036687711408356022,-0.006817190661336367,0.02479724138278358,0.018165398650072967,0.045552369604269394,-0.03737719398778031,-0.027445550942547782,0.03673188717164464,-0.054089245067904336,0.07298421945820112,0.02974372967622564,0.040046205642041074,0.016873629981880734,0.12077285753651508
WNT5B,-0.028435520136196053,0.043547117373576055,0.09614578094524909,0.07963243025602394,0.027685981658503302,0.004676809516654184,-0.038292447064305124,-0.03215004385614704,0.08706270752442713,0.03508309611683468,-0.0038592591506616774,-0.053047651123065385,0.02853923481661034,,0.10825340650447858,0.07885031712248634
LEFTY1,0.019648709712671776,-0.017346493783587616,0.03986488823341945,0.08614610792956048,0.03575900777451632,0.01591337578723046,-0.011915214319559492,0.005063190208150944,0.015274652602826582,-0.0007010832103812437,0.06983133956248311,0.004890571385740915,0.014458913561198826,-0.04238112893739548,0.01662843915872584,
FGL1,0.02010658894082641,,0.06499859074409785,-0.013035639726553224,-0.007359641187169491,-0.02917786088638733,,,-0.012922677302867376,-0.018386061804137394,,-0.03581791058892625,0.0037814380542903234,,0.002202544940670314,0.00596649437454835
CXCL5,0.029824171804072996,0.03572170106157912,-0.015954818609740445,-0.0005819340266142756,-0.024283503396924977,0.010863025837032234,-0.023423047585783337,-0.017579850893437762,0.07305917604330024,,,-0.028289482177687036,-0.042742565525276076,,0.036159330678103806,-0.051012612171326924
S100A1,0.06543602476733006,0.011333078565256659,0.007683470755511234,-0.0021970620942442297,-0.017195415898071283,0.12773260489021743,0.08917283542104437,0.011227839069694226,-0.08459298718563987,0.0587597895877287,-0.04172647079477045,0.08398640039770906,0.005127023273243778,0.04714173122630101,0.03870648718248348,0.044501268671940264
C4BPA,,,-0.004971532542794653,,,,-0.017615752009979394,,,,,,,,,
NPTX1,0.038919207367813846,-0.033646836017367426,0.01901306178050516,0.1750238836089494,0.00013730088856862659,0.1413495693168156,0.047365940909388886,-0.01264210796567801,0.17586484087957363,0.025405766158503665,-0.013944166749782412,0.04737875141139366,0.0047849938299845554,0.07550461689298023,-0.011898764749024163,-0.04431285974540887
TGS1,-0.05941263480437624,0.00014633079014290205,0.03382737444860987,-0.013617986201556067,-0.03697739352046225,-0.029100053557527615,0.013946884629426878,-0.013598955518395723,0.006906463622466351,-0.05420276051513876,0.030972933272562148,-0.03810182044951578,0.008360824382249244,0.010204280304081853,0.0317909407537178,-0.009133970962109517
SST,0.005235115077640912,-0.024484678563557974,0.02972304741693196,0.12176409556917407,0.03768537325332177,0.12661212587542095,-0.0059170235405666865,-0.010017534921728103,0.06400584304009228,0.17349033068504946,,0.131066016958415,-0.006475400481909105,0.056298626308859345,-0.023175539370239483,-0.06349064528634094
IL34,0.004326511649044885,0.02406358085865063,-0.041078294142614075,0.08760350773528564,0.0862927577115154,0.046406794058517574,0.00444292650051652,0.051211428567974476,0.11658324163091699,0.09058034860476807,0.14900000334487462,-0.046060812211628714,-0.008040913006946378,0.027608871151070833,-0.002744804714676067,-0.07652796422744831
DHH,,,,,,,,,-0.033545234099498805,,,-0.0253961395689976,0.022425557614121776,,,
XCL2,-0.023905469280336874,,,-0.017738294058829377,,,0.009935422016408816,,,,,,,,-0.009943900896082452,
RSPO1,,,,,,,,,,-0.016970802294782233,,,,,,
TF,0.025242756305262737,-0.029843692028095184,0.037116744478849946,0.04249400056375392,-0.024845500490670292,-0.06544458382109211,-0.004883696824762217,-0.010700944751011689,-0.1812106952534741,-0.0483643221771818,-0.07613245629685458,0.08980168406088374,0.050097125033551064,-0.005722844335705622,0.004717325342744809,0.11870638792853166
IL33,-0.01803951597909361,-0.049647273800818154,-0.02881325672960276,-0.01953607574831884,0.01397412498221681,-0.09422169251643499,0.04417480591228746,-0.007270750275778658,-0.000778443404793067,-0.08455936855157725,0.006258352720712524,-0.03725017045877715,0.024632265564138094,-0.016448340119549935,0.03556859883288777,0.012975289614855617
RBP4,0.025267639583067644,0.009257554015702229,-0.03248764824481393,0.10384401358788657,0.02641906189898535,0.08980652772748599,0.0028066579471936934,-0.07075909509173708,0.11075164869366393,0.15773265485594706,0.02120873448139677,-0.02911888281229993,0.030769922531779532,0.03073471627034321,-0.011655714882035309,0.024153564238682868
CCL19,,-0.013758152175035121,,,-0.031015285266438125,,0.043584503517637575,-0.03828472664311016,-0.06578550081876011,,-0.02038349258397709,,,,0.04029558924489033,
CCL20,0.003275505895008111,0.021290659064197314,-0.007708434279962676,-0.0492231072712597,,0.014673675457499136,-0.01613842589706243,,-0.06012908045907426,-0.01672385065916906,,-0.02446566831996587,0.0336230198384573,,0.014006654326263697,
NAMPT,-0.056395184446500775,0.011598084193848562,0.07391367885037045,-0.1220195640821708,-0.015181864799445935,-0.02509302244847758,0.0028213078103326746,-0.001539970035936528,-0.10471373817813857,-0.06556988242495015,0.05513010934123341,-0.03240063943836698,-0.04567500032463025,-0.013972053312118553,-0.0027985552724533796,0.19583333261034747
