,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
BMP8A,,,,,,,,,,,,,,,,,,,,0.028859927324895382,
ICAM2,0.05593164672646049,-0.04252599217822567,0.012047463637105611,-0.0035172768028036796,-0.04222675310673106,0.02841994535938,-0.00812628978110771,0.001292830697131857,0.005131210478087901,0.020014240093661612,-0.0137956649702171,0.05851879441486622,0.031684375810975746,-0.019238397172062157,0.028889396248334028,-0.004722579990378597,0.04855165049606397,-0.006610295880425053,-0.0068227017830325195,0.07366461849240624,-0.017054037428461757
SYTL3,-0.01016518944077387,0.11667413875588706,0.064302646335428,-0.015615615834241002,0.05810333312524112,-0.021742686624423496,0.038917974664939396,0.00990500947145761,-0.0019487500328749694,-0.016163295862695767,-0.02803777080884815,-0.005137790820398354,-0.023683358648475334,0.008914373155001069,0.008693690296015901,0.015377169220286813,-0.028657760798577455,0.0013279431686510329,-0.0495485093950693,0.055578158039219665,0.007481367921487558
IL1A,-0.029623857623748535,0.03860875910271676,-0.002691206177981283,0.026495803866071654,0.01582020010403561,-0.022612220061397535,0.019410003820583995,0.06580603689301218,0.004053830483569871,0.008286731823143169,-0.0013040491609008084,0.007596965389732809,-0.06805095666609783,-0.07090732138255726,-0.02133669360759486,0.03824304336540041,0.07148937535957119,0.019875001881777727,-0.05613140250893203,-0.06159059434638587,0.007487011874657023
HLA-G,,0.05015306689612237,0.0013253684305721963,-0.017359418348236424,,0.047008382821412814,,,,,,,0.01869919118614253,0.01906694428553485,,-0.02626420616643794,,0.06088182390856179,,,
PGF,0.011974138386018142,0.019878846885746548,0.0376269367222883,-0.025631122028616886,-0.00023829802501849516,0.00016854505628294852,0.11161130261745661,0.03855690231856818,-0.010742613057075204,0.05401392664436458,0.01336535904485129,0.016682254256108496,-0.029338520604921994,0.08147330052195366,0.029755435330138313,0.04572324902583536,0.056644175199829776,-0.0009551542318265444,0.023009460417745556,0.1429181665409887,-0.09861992467883737
LGALS8,-0.04072031900596658,0.05921153284029159,0.04359615879774033,0.050497012791642176,-0.009326320825132047,-0.020556583918777856,0.034082017710337524,0.022914321885481908,-0.056205303605254026,0.0414635277274374,0.05905838416365521,0.06419803323986385,0.0070820702398109,-0.02630987680584199,0.06426341623200513,-0.03670258124891519,0.05480864700630781,-0.014879039129430444,-0.0021262060282885432,0.06474502797386794,-0.023069906661945718
DKK3,0.01231099326034165,0.009740715246171254,-0.007315902088285199,-0.0019380338418979086,0.03910497388666635,0.0015457591150632793,-0.06690456116404056,-0.006555515217061634,-0.037200091672373384,-0.012159875779987608,0.027754191934151944,-0.04249739758919123,-0.012529546677440785,-0.04122560104155836,-0.008469325923586207,0.08823527930310444,-0.010197392131593075,-0.04292934836876571,-0.010082602670950295,0.08447577204254925,-0.051737250374883886
COL16A1,-0.013518556486633325,-0.03717932044075991,0.10032155521712031,-0.027987289039219248,0.01680724317731098,0.01838895201781131,0.010305547874123433,0.03939868019100684,-0.03277108997243617,0.041484996856372344,-0.003265485638650265,-0.0927359089103218,-0.007721832027133862,0.007013591799787465,-0.0037558713618206225,0.08113813587154867,-0.10333813137284954,0.010201740529563616,0.00042993782710513837,0.008318784205690022,0.03862267327959885
TPH1,-0.009243125581948074,-0.025285709403118743,-0.0009068726318875646,0.050463267488375076,-0.0013879288509245585,-0.012941574944459425,0.2200163804314709,0.04003161677945841,,,-0.016810360039723454,,-0.0512286101731391,-0.03445160782947389,,-0.025552657239114138,-0.006906285191230545,-0.047826227095110495,,-0.01930442820520342,0.06683546948822135
TNC,0.05230407219331422,-0.06112976202387331,0.0683957378395783,-0.025991104422136806,-0.048683379198316556,-0.0549130942684152,0.12566952646146307,-0.020540177692891997,0.019823314261301603,-0.029954807240842495,-0.00864692860566604,0.037285239815147975,0.047949819970704105,-0.019618776912676505,0.12113843815305501,0.033340101752790195,-0.03149133273288203,0.04505689689122077,-0.009070315122706927,0.12249485139075253,-0.013323283543817491
TNFSF9,0.12458359151303405,-0.035634873686821784,-0.0032382998220459483,-0.028468061039376345,-0.009048391130207493,-0.024178118797782762,-0.048398736432409974,-0.027821218469332967,0.043839590816341145,0.03796893493914112,0.06906074539011799,,,0.0186490054887396,-0.045743250598912634,0.04296303896867757,0.024369404950233476,0.01605879188589079,0.10631004549551532,-0.03528836067086043,0.079769082284427
C4A,,,,-0.01948563170383221,,,,0.04447057385223734,,0.08788207378072507,-0.014776945065335813,,0.030743236728864455,,,0.002036160032583732,0.008180270123973526,-0.032316037141412145,-0.048777311455232314,-0.02702203727690567,
CNTN2,0.028759833041097235,0.08149799735955901,0.02347157172124994,0.012710390193914642,0.05192907656154607,-0.03402951885576516,-0.018785095542944635,0.020272591433588137,0.022125586009575357,0.007655348201473855,0.001744843347824578,-0.016451530047347767,0.009714842303876606,0.014720001693206388,-0.03096496200801205,0.006857307253753125,0.11584088972665602,-0.0030789290206227325,-0.07784789037703406,0.05351596517305713,-0.07105946555868438
F7,,,0.05655960042413739,,,-0.01123979476895469,-0.02060507794771013,,,,,,,,,0.032762475164002665,,-0.02042525131846626,,,-0.04022335927787928
LUM,0.026064682090733787,0.06425532756815537,0.09177121558841822,0.0387577170027167,-0.04245204992035061,0.004467897748179262,0.09463417455616153,-0.035533517195710414,-0.005780775375258912,-0.02809341181770851,0.014599606115569928,-0.006631396795444774,0.04542653683305951,-0.03020715672569506,0.001813924911292693,0.019850683278598208,-0.05152929303454269,-0.04956004079120862,-0.034709227853071185,0.050277995032409734,-0.03622935104774385
IZUMO1,0.053393157778900704,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.016999389584045812,-0.03762972837883053,0.00048185072145559863,,,,0.03837783858351471,-0.028916793486906657,,,,-0.07174730009266903,,0.007634652269586178,0.03870779373143434,0.042288748912072106,,0.03679467617031565,0.05692892188391877
APOC1,-0.03041745178108698,0.0554241212715653,0.008718707699512296,0.027986426270669086,-0.006161793910197693,-0.019087493224273232,0.09245824171958665,0.024197470322381415,0.06961504677284884,-0.01779315972604303,-0.006536164959120409,0.08316902312338634,0.07100497539271934,-0.009652588720259576,0.09481420226773866,0.04829983422543698,-0.046278817709075014,-0.12050260255608554,0.054148711902423485,-0.079692504393334,0.04943739358506855
PKM,0.053535839481433534,-0.023773268804272815,-0.005375539243698875,-0.013331173786022655,-0.08965089944488537,-0.025658391589501506,0.11041158202293398,-0.030461279202865156,-0.02390831356443862,-0.004179260072113259,0.014017052039959668,0.008399197838509617,-0.006272433461469433,0.05526072372575322,0.025070044710512093,-0.0011197792173616044,-0.09264646405725768,0.02884785243652285,-0.010416085853750146,0.007926307193825876,0.017697472975662373
TNF,,0.04793984892509282,-0.043723333778415883,-0.013635807731355972,0.09183046156152828,-0.027613024941527096,-0.030240508644878993,-0.011584645340807748,0.04077512897067854,0.06664745731598208,0.004295645066559284,-0.029970649509730198,0.023905012427613913,-0.03014582402198362,-0.020721208044706937,-0.009232092198845914,,,,-0.0017013498319813443,0.01596470937401221
GNAS,-0.011179831395334825,0.0010218237778560314,0.0026189075813920944,0.010145797967994809,0.05672877896527046,0.031768617064553605,-0.05320724220065412,-0.015764531139466416,-0.07571269295120459,-0.011334406372914635,0.023986027934839588,0.11468505131513262,-0.1580167379694099,0.04040618021124544,-0.009025382254674138,-0.08550011913342323,-0.06696131101602691,0.03821821912294967,0.09301728598715511,-0.03361692104870562,-0.01384185721398562
BMP8B,0.015318933189862126,0.024132273804936023,-0.043791961957685165,-0.0013295057106740959,-0.017417487990812105,0.0015025264659256571,0.027770586676643914,-0.02653017500819973,-0.021223850194734804,0.049638870701043364,-0.01060100531351671,0.054912466505162384,-0.01505433964848555,0.025660245679596145,-0.0014058241678481145,0.051799861816875,0.11254965392102013,0.03903335269109793,-0.07294060679034432,0.0906091318370662,0.1157001508955739
LIPH,,0.018956873246980182,-0.019206619572473823,0.02450191240826573,,,,-0.014393559418091322,,,,,-0.039394468667080455,,,0.05709422832165657,,-0.027756990641084767,,-0.045939558462688754,0.05476227788564806
CCL28,,-0.0189858569752357,0.10195642601068428,,,0.007958857427738698,,-0.02216371361551393,-0.025103333205256588,0.0076539598568522195,-0.013331345756015285,,-0.0038071783899046746,,,,-0.029344191947269924,,,-0.022101138354740462,-0.013785810450847943
PTPN11,-0.0006184422404567719,0.01941674449438663,-0.03741751521842281,0.002454309742267755,0.015934304647112152,0.0037017264036752788,-0.01977877037073103,0.02201593038163789,0.007741590661267168,0.069496418451949,0.05434139532526665,0.07347438896861437,-0.1240457321379458,-0.03795315666550307,-0.028241050578769744,-0.05163634741633356,0.08171575376387627,-0.03144130651282481,0.0381757628801595,-0.028855123064142684,-0.03655061367790659
ADAM12,0.06725178225585479,0.017475963741955886,-0.007338305425649855,0.05294848242792415,-0.015247772108740981,0.04423045879027645,0.10620656045211356,-0.02721249054578106,0.02483279746146745,0.028894010175007128,-0.032104325264542655,0.03564957220731526,-0.024914082397527376,0.014876604614211636,-0.0001463807124987037,0.0010086170761043462,-0.01772235413067278,0.0044019797982220565,-0.05400156084070878,0.13868842102668208,0.03637661658954381
EPO,,-0.05238558639344854,-0.025807451944235702,0.07122695347857237,0.006628102733301935,,,-0.01505922863610816,,,-0.01681036250838176,,,-0.029355725355586466,-0.03156798225897959,-0.028318932370898588,,-0.03059511629671145,,-0.023502723860589166,
EDN3,-0.008774103986707277,-0.02620266281872099,-0.0015754559975825206,-0.02217549502829378,-0.030697882003866295,0.07640546265162035,0.007258469009709052,-0.023341061667261766,-0.001682324459867373,-0.035309550227868886,-0.01698382043185118,,,,-0.02419030783565832,0.017784127275460977,-0.06342376061904112,-0.0009234468343701365,,0.040879381995580444,0.029299327727102295
CCL22,,,,,,,,0.007424973990451107,,,,,,,,0.022797866780956893,-0.036425093637934176,-0.026845882662735736,-0.042658247449239926,0.05726827498856934,
CCL2,0.08299448133884652,-0.0028803882739386758,0.001531741608751349,-0.0036676020170921275,-0.061477369241930396,0.012232920239325809,0.0970806975892614,0.04369011435024457,0.06528226536350948,0.042329609211350115,0.014935735418660003,-0.009339424758363817,0.027939608802824787,0.048561216037723065,0.007547071802364049,0.043360831597183735,-0.004654925341997749,-0.011438525718946331,-0.09275293078462461,0.07718054648750307,0.005721153846781944
DSCAM,0.014672629220590363,-0.06157540954115286,-0.009096530318040317,0.02571394554728001,0.028282233601171727,-0.0277866095047538,0.024026661485351177,-0.01765034464968296,-0.014464298063669749,-0.049328989609791284,0.0410303224821689,0.06161505919293117,-0.06583939121056902,-0.030700824311797083,-0.02306555271873753,-0.027546800519414636,0.07283098473661011,-0.03451319813513267,-0.04820463897111523,-0.034286860925564405,0.016328037169009064
GPHA2,,,-0.02140675345233742,,,,,,,,,,,,,,,,,,
ANG,0.02572771155825162,-0.04552632310578218,0.028531930010771703,0.0008228504611585245,-0.08481160472925849,-0.02631748699392186,0.051682858446950246,-0.029123060044502106,-0.011312418534289277,0.03736338442444465,-0.014012723519189122,-0.029238541683200944,0.022579305081028397,0.04903859682323709,0.024587743750783757,0.012175553414450868,-0.06774968425499395,0.02720688372008987,-0.021456709216843547,-0.022962102832651907,0.007878468131463142
FBLN2,0.026040934447799105,-0.05184489216665822,-0.0011191022805820158,-0.03815994359875888,-0.015914235655837824,-0.045172624021302725,0.06841133893470892,-0.017005395082609998,0.03891570132294044,0.04771541567415924,0.029203358971943937,-0.039235390468518615,0.026083188807427722,,0.023784739048580306,-0.020750516426724225,-0.039751069672481806,0.056326975445700596,0.04404051437023151,-6.337958287798662e-05,0.07231095801159453
VTN,,0.1442871740944899,-0.017019431584509262,0.09279953613790931,-0.03021111150113921,0.09892572987713934,0.009350446365524376,-0.024740621466425996,0.020541719288939768,,-0.013968399151756615,-0.021518780506883953,-0.03420373410207516,0.09884575605951275,,0.035261669681717435,,0.05772794135875615,,0.09983564634911743,0.02481004676653442
VEGFA,0.05019136524096547,-0.0561841476492157,-0.0372054956516961,-0.05267674357135708,-0.09440637713763514,-0.013226583915984852,0.12276066489619264,-0.030144815327491546,-0.030677519904161163,-0.02209133718007159,0.021955801168421718,-0.08482163138481386,-0.03022764669226642,0.06032099389480604,0.05061123592105937,-0.03374448449667527,-0.10818500353588381,0.005699635311764128,-0.1129612548201889,-0.016550264436101095,0.043938375386867005
F10,,,,,-0.028187478273691738,0.062380186360163535,0.08246351659684961,0.052766052645267514,0.05541966589233729,-0.03237842406299495,,-0.023342072389718766,,0.08337450431723611,,,-0.03151456574962652,0.07306325179353555,0.024032540596926475,0.021069302345970466,-0.02860255560141025
SERPINA1,0.04520749937803672,0.06751158701496046,0.01421067190583808,-0.0053746839892508105,-0.04163818215040676,-0.012325431963173017,0.09707802462948663,-0.0240169624003587,0.0218228361606095,0.08821986786797473,-0.008246826957468197,0.001219529401078785,0.05916823545288465,0.0736946471034933,0.03423801176925086,-0.00657732569971138,0.0307738225884212,-0.028572575945651386,0.056706699362033236,0.04498408627193185,-0.03669648353433569
VWF,0.03892861821078663,-0.006400203288951702,0.03348115104622094,-0.08974327161844702,-0.01675021508416698,-0.001292858913788431,0.1117216129029163,-0.0019828912658976616,0.01782820566861873,0.05666073337564921,0.0260609196552877,-0.035826670981367686,0.010732979745933168,-0.007119287762086649,0.06594717043888416,0.00041897177305291316,-0.01221682625594345,-0.06521645675986425,0.0761377524570806,0.09266067458193065,-0.048874781606400686
GDNF,,,0.06086567253365914,-0.020470111920261665,,-0.020144056602855894,,,,,-0.016810361199244644,,,0.03844093363822528,-0.02695942242150696,0.06439610910749613,,0.013377530668622375,,,
VASP,-0.05713319257546837,0.022912248277859235,0.011996369863841746,-0.02866867411868663,0.018786419788931495,0.012065430318931036,0.037864879751729065,0.009007391430173303,-0.028541073285385653,-0.031594347958476904,0.03404005007633973,0.026692655455127966,0.005931431590181059,-0.06243105349419514,0.03685579691060506,-0.020126062137906815,-0.03585695556458494,0.012681847567377844,-0.08988107983106287,0.11741910826475964,-0.018621308544752736
ADAM15,0.07264786419239734,-0.030091421347395546,-0.027418701714265532,-0.0014476238469898527,0.029202350628392416,-0.0171278067528507,0.011020274962053931,0.037102577835005784,-0.007037843240460142,0.04086055882691626,0.027620549579640656,0.008526709113358639,0.031089654466303608,-0.0021586341477062582,0.015346355794512495,0.012129975867798277,0.004868771223511933,-0.07042685046723894,0.02246642692875566,0.009366520852208205,0.03522634644249625
WNT2,,0.004887882027321294,-0.022704308211996097,,-0.024276206116101824,-0.0034576907880352796,-0.052890087258431466,,-0.0284816142240272,-0.0001233840481610733,-0.015732005739332765,,-0.043619525449020834,,,-0.011027957219820583,,0.04701771800392413,,0.16931330106747308,0.010944227473640003
