,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HSPA4,-0.027457032214837997,0.02201310333743763,-0.03642183891303095,-0.020459561694315655,-0.010896084125635926,0.023013320239637956,0.0010621652384583471,0.04803261130683785,0.027379699043667664,-0.009669466944263277,-0.032085205850012434,-0.014689791219792116,0.009957220676000147,-0.03384921192404636,0.006573719779745782,0.015674874347668667,0.03260726875912091,-0.009339283339808666
LMAN1,-0.15203978321954997,0.00039215898660932585,0.006303797502837973,-0.04621473273608867,-0.053693551610590064,-0.07976736071124388,-0.06153979115726251,-0.036949081750405836,0.015913075456184204,-0.08174087392118365,-0.06225922453567791,-0.03491690040873823,-0.12062865405091298,-0.02448256265933181,-0.047446317198182236,0.025184120595052328,-0.015779087362928552,-0.007564786680825161
LYPD3,,-0.009032018856687113,0.01266598498955726,0.02864586996658596,0.07546448844839419,0.027798856524723768,-0.03049476713849348,-0.008518681247819708,0.021901279649200172,-0.0012254506996941196,,0.07738363412127806,0.018681155535775668,,-0.03562430325616653,-0.028682829611090546,-0.021551540332870617,
APOE,0.19092297365306524,-0.002040040770141103,0.0005301838240300436,0.013845005163260777,-0.082961697573459,-0.04483753956146624,-0.012276320101911473,0.07590734812364815,-0.013112964097743896,-0.285004274887291,0.15034708755948278,-0.02483567181525612,-0.030053989206014674,-0.0023109867923047063,-0.03946048109857058,0.022958247499984125,0.06098752243775921,-0.14434222210345363
SOSTDC1,0.02043932354384078,0.07653394574241473,,,0.21772441067319295,0.015470797959542313,0.03997405805980055,0.04542267695249823,0.04093447139760688,0.26777481346645254,0.07816384460147831,0.07796403366481461,0.14913028870556233,,0.045749536326762,-0.02306549591368975,-0.05306471494431386,0.04063461093763741
ANXA1,-0.1776368064621765,-0.0701351519561552,-0.003331626714949144,0.006191596516652345,-0.14345911266497807,-0.031838492633903724,-0.0809344446774838,0.013301677332041293,-0.16020164029725736,-0.2048623953518164,-0.22656381030283204,-0.07584771229014871,-0.03282375421985416,0.0872957024851976,-0.025699152174486078,0.010738697983295643,-0.08804698865372987,-0.02721930372940764
WNT2B,-0.03900889081096226,0.001501117549625043,-0.0027494199692455136,0.029779687859262074,-0.014465584740812828,0.0039056426977846733,-0.027432863103709036,-0.047978266094324054,-0.005676722794626582,0.12746937438175657,-0.00035888725512412187,0.06921027965509857,0.03630861206593717,0.004297984190346381,-0.00042811046180326375,0.02956766040613513,0.015145213653132416,0.04134510572586678
AMH,-0.01646506949545562,0.03708924217726407,0.024456365744992402,-0.029783875046245366,-0.014970826454810104,-0.001996111459817347,0.07461129341836502,0.02606176237429665,-0.03133309858242695,,-0.010650708200740044,0.06030345892408889,0.08801622751671527,0.06586349091891074,-0.006055422980604801,0.05169555856743945,0.03163701546653112,
GDF10,0.03770007713150129,-0.055957444662429856,-0.02203215286202059,,0.05496581848782272,-0.02354111473770377,-0.03261522386119327,0.0701929395292685,0.049092453037837734,0.11787981933492755,0.0823883520454001,0.0882091157820409,0.09717915164031157,-0.02710581697466664,0.016724198150836252,0.04548060433601213,0.04291329301552288,0.07973420989040328
EFNB3,0.042118538138860434,0.044989215720950194,-0.0228120863230202,-0.0005258145053625148,0.0845724691144293,0.08863252812629432,0.011836725897362264,0.050654165752009456,0.02282613730074407,0.24676807015660432,0.18802863484594254,0.11100516012813957,0.061329508182156024,0.010727352298475039,0.0932846854604287,0.050491344662915355,0.06420501072027819,0.11462397742808107
LTB,0.04938676967742013,0.017346797702435572,-0.022149516727769887,0.009059312578767057,-0.0017487127369384965,0.08473206941908219,0.023641560559516096,-0.015378969382088228,0.010484274635238735,-0.019611805055596544,0.03343114266124427,0.1126059367724695,0.13867673767733216,-0.004368824411329091,0.007728547138220147,-0.007077106567933336,-0.0006679054153978102,0.020861264532284953
ANGPT2,0.04383997381657998,0.023742978198723334,0.0073714845922954846,0.009180178784234876,-0.011115545729105602,0.014107303131703055,-0.08496283108332736,-0.03032471487504729,-0.024610354462342974,-0.06437430196254702,-0.1385932520777188,0.014674626488216058,0.041340068773867346,0.043766990437315995,-0.05139833825889248,0.04817050232011057,0.11424345030727386,-0.09861124558095556
NRTN,,,,,,,,,,,,,,-0.040531491840740626,0.05555756276117367,,,-0.03775134460298065
ADAM17,-0.061039142131491,-0.04289040843643268,0.012855033813710615,0.0818389036451772,-0.09932434905995423,-0.016639658114552335,0.012914382016341519,-0.014411095309250095,-0.057190987781573624,-0.07342260508882331,-0.10367789375966072,-0.0872522164649851,-0.09627476280534776,0.06519626076205438,-0.036968401583579835,-0.019063532022033723,0.01868665360321297,-0.015110511184615788
LRPAP1,-0.013989919864980804,0.05613493227220427,-0.0032521463913277675,0.017760511614727265,-0.019869756038540104,0.10771469495708952,-0.019542635214819904,0.050676344743327634,0.03895544431249936,0.10474400969911382,-0.008760663013098156,0.14366176566856564,0.1222466951734977,0.02863796583353235,0.03673620213033454,-0.004270013045090604,0.03415246397668175,0.12956289595736567
NID1,0.08197513611395037,-0.028390075987661714,-0.006126676602095344,-0.015961308355584385,0.002350025157990381,-0.0022336651784930065,-0.10259864032045535,-0.006904907122619114,0.006110127668480123,-0.05926176072833483,-0.038247106611279266,-0.03706495919889856,-0.04532935389704043,-0.03545784141673569,-0.09574168258523531,-0.020222670558590995,0.07879793664892489,0.06174126279380402
MST1,-0.06817718702093048,0.03244356829671736,-0.022594294637197997,0.05212024248083722,-0.04958533434499808,-0.018078096106343203,-0.06695723701640864,0.011830588109163091,0.0051378514461140464,-0.04578503147963877,-0.12019203885248873,0.10153771289011235,0.09113876458967597,0.03641142449240857,0.037602351292306664,0.05185006193131,-0.025164745175656204,-0.06645036257555562
IL13,,,,,,,0.03255745984920655,,,,-0.03898874476866372,,,,,,,
DCN,0.029709243046476232,0.0400311818266641,-0.021058020230410427,0.07393202554787941,0.025379352650012427,0.03658675873939262,-0.07911369022902988,0.0070354604155455115,-0.1052846388120092,-0.01733883309476823,0.07412444472745544,0.02677847555084706,0.0062702420525971875,0.03307804351111954,-0.025079121044888162,-0.03041298180719731,0.017012756990185465,0.09796916884511132
IGFL2,,,,,,,,0.018318344320574376,,,,,-0.011893101344456977,,,-0.03654429843179673,,0.17223429360873704
COL7A1,-0.0370044470312852,0.03290921864708558,-0.03097463316761399,-0.0007616919656143125,-0.024958601516442313,0.017793989149112222,-0.04875429940065542,0.034024625810479554,-0.015478623101003704,-0.06135556205971865,-0.06886494579341701,0.003785818944997674,-0.035349458684707555,0.040395150978360855,-0.08289221528997935,0.041265994990231515,-0.002040682975499868,0.12485709024623179
CALR,-0.11050457341567588,-0.0285274668667437,-0.034357074011118434,0.0483511927799698,-0.14927028332746833,-0.04232630335449529,-0.11274210130878316,-0.04806723621444015,-0.037603865607284286,-0.1590530518274679,-0.24079941689458378,-0.059656801957877155,-0.1629092622367251,0.009828843708178749,-0.0631532097477835,-0.033132604277538925,-0.034655882854989745,0.014103439276872406
PIGA,-0.07808744074052393,-0.004360087710226076,-0.02919873694468505,0.002277483934578829,0.10733283861025372,0.026239492682217792,0.014514500584928544,-0.009564219418280681,0.01722782216902941,-0.006172951544616599,-0.05456160484846803,0.03721799754342308,0.041800446239538075,-0.07936877675594385,-0.00137656525117573,-0.012955489811719833,0.0027372276738312977,-0.07233286292156438
CD200,0.12748060954904486,-0.01313666718332827,0.0011721132655434286,0.03547884493578211,0.08943778448263602,0.05883417922277862,0.053273727367512985,0.06056814403459713,0.0031472385098329733,0.18598476683549495,0.2476707503739026,0.14346649099322736,0.17317044379815627,-0.010682554982340836,0.08587834239813028,-0.036493724899369584,0.08168878717027435,0.01787764958293456
GRP,,-0.015110874803407738,-0.018701201134523792,,,0.005768857869175295,,0.034697767085163554,0.05004375331137289,-0.018436739635195144,0.030183355933965095,,-0.027497001809202563,0.012127159641832252,-0.007345887377900438,0.05821424601732819,-0.04327901129248969,
CDH1,,0.05949349177228135,-0.007986253731512035,0.0018847624568750182,,-0.046330717444459685,-0.05274370893807734,-0.024154139067429466,,-0.050753871137580196,0.0017845052724417337,0.04042998577445354,0.07517128021603471,-0.02749932192435102,-0.0007735198070782919,-0.02782913813323436,0.09102984971047594,-0.05629492412811351
LPL,-0.15074548977725374,0.03110142536459408,-0.004431206727191513,-0.0557903546200771,0.018126548492582693,-0.0635065992838875,-0.07080799467861605,-0.0766770186753212,-0.04983219317029997,-0.02912703050991327,-0.09975589784323838,0.22594105069883622,0.19083663707103418,-0.06702558562734674,-0.03948067387744479,0.04857415883082933,0.016269539502731092,0.03383644454683346
SEMA5A,0.03166802788312731,0.09739360056959255,0.017356325953456493,0.0254626402283438,-0.01889936216277417,-0.07902581401072158,-0.07876789644167685,-0.014875329486362748,-0.03257394167566313,0.0007813396710149972,-0.13846045816742145,0.1438646175249795,0.09873842490397522,-0.030719320599072522,0.027628428254918912,0.018555671216400695,0.05610611952083442,0.030546824748324635
SEMA7A,0.06183522827205976,0.04035023706322091,-0.027997536887338057,0.03645009379723541,0.060052441932517714,-0.0003790969134739372,-0.007738214352953974,-0.03048447929351508,0.09604083267079525,0.015153599327649803,0.10266628680739896,-0.0011894428830668856,0.0076125105363452515,0.013709953879285813,-0.008671482419709036,0.06725948160281456,0.03521664023342476,0.09705646194872491
SEMA4G,-0.04706262638215877,0.011892141564878268,-0.030448742612517357,0.014463507048300758,0.044403015851805235,0.03603156182300474,-0.02354725665347351,0.04871993713959899,0.02529091463505905,0.14150547519959675,0.056473779223702815,0.18003233456076448,0.16808305036520246,-0.059724999188597284,0.045464999554152695,0.03598035348114042,-0.07811756584583407,0.1065135485838552
SEMA3B,-0.02891040947611388,0.07669077061386136,-0.00690092293082534,0.022521449766315378,-0.05109282938866764,-0.04461210484467079,-0.06756527004341321,0.014743941329355232,0.04308969378737687,-0.22442357592971598,-0.03187241147255945,0.03298368850947592,-0.0044253262234526585,-0.00161670910814029,-0.0837177441279166,0.043590193343948064,0.024281076186168694,-0.13744912852295627
RPH3A,0.15304300769279416,0.10460230388803413,-0.036173847833342085,-0.04495176447492909,0.19916920944506297,0.009335250905919487,0.07966181654899296,0.05815983884054582,0.03620011757265979,0.3027246008367447,-0.0013920216938873146,0.17633968014690507,0.22117731176498254,0.008721221693123574,0.06625648636316517,0.08233337196367464,0.1317412772534276,0.06905756847679703
JAG2,0.04702231379254118,0.026681945144179566,-0.014878156006441372,0.09224564922884702,0.0635775035108722,0.015932021694709135,-0.05904782360386983,-0.00804260523646618,0.05677546378390645,0.11857032069513318,0.0995763671967409,0.12381889621599104,0.1382582647229495,0.03498291101140371,-0.01111589818020912,0.033807025560302094,-0.006760812631835485,0.10798079872463642
CGN,-0.04000081787319616,-0.03065517196110417,0.027946455593918337,0.006080303925686062,-0.004183721593910958,-0.019167682066123695,-0.024181983063977463,-0.029047377162427886,-0.04177082222115495,0.08835749961622595,-0.0044592689766712055,0.10529972896942882,0.08559435306166206,-0.003945619520424337,-0.02289629983467663,-0.03896739389329987,0.0944548448136973,-0.04580131800926819
GDF15,-0.0667084658612728,0.011549059684189154,-0.0077024081621386116,-0.031270989660116426,-0.041936488657730676,-0.05635438356333222,-0.03377843671263142,-0.021454347445532984,,-0.11858519744967587,-0.12630203704098739,-0.0005877726473956919,-0.16360133461572735,-0.07348092306205985,-0.011346435495755291,0.09460171462364286,-0.06830720506292126,
SEMA4F,0.0399509716670155,-0.00015241547833023955,-0.04144688060709065,0.03497720019997057,-0.00934567246891033,0.02807357469622139,-0.0005497517413589869,0.043691974732661676,0.032941806190888004,0.0755546624936737,0.14100494061770755,0.18381903729276627,0.13657799780783758,-0.02228057043886039,0.05276931979211608,0.030990006820506625,0.04787850277329234,0.0972599146592378
NXPH1,0.16825887471097545,0.040036794511205155,-0.0027035035071793275,0.004489852861552043,0.11131560418766837,-0.035738446699027406,-0.012035384407884852,0.06423981405867094,0.06935585894255245,0.19590983288193456,-0.005223464269944186,0.12551824738622921,0.17595580982989847,-0.03814791921077949,-0.03510636452916406,0.006334068249448628,0.06374908506383202,0.056507116667863594
ARF1,0.104327515889914,-0.010810275849479084,-0.055399134150485814,-0.07828122881190802,0.0752283736038206,0.0612745178156913,0.11196110378156669,-0.015714364918764517,0.0916116698541912,0.18633189982624362,0.0785722240632724,-0.00358767409881069,0.08194607502024788,-0.08150849690182102,-0.027524478947939687,0.009624628797610184,0.0836324806360638,0.040951203506440506
DSC3,,-0.018523372850441262,,,,,,,,,,,,,,-0.013831186826795312,,
EBI3,0.09895485749813486,0.06844732584342343,0.01051415228970947,-0.03226811396597589,0.04683152055107714,-0.02775756079568585,0.004536143792449646,0.07659015771955928,0.026005784640775225,-0.09306409850794738,-0.05761811204762177,0.10919161943619615,0.11767355146330699,0.004218487219585458,-0.016954554094541073,0.08055459359733619,0.05629030356911564,0.04806155177548672
TIMP1,-0.09595921652042333,-0.02496693162519359,0.04532801734740453,0.029323348009028624,-0.1370153009302965,-0.03780224711231686,-0.07706753283682048,-0.06912751775332021,-0.08559740024504246,-0.1934179172839989,-0.2432794950064953,-0.20293098151805014,-0.30418284115566296,-0.023692805711495093,-0.105935006648888,-0.057840484025888594,0.009608170472130431,0.029586495659991698
SEMA3C,-0.006889037418917718,0.015760014162827032,-0.01082539511644115,0.011032610239450461,0.059013780875345846,-0.011060075449967498,0.05944630961081673,-0.009506359671437281,0.10968741783178063,-0.04901506519077454,0.15514258971012682,0.0699001421146426,-0.04458301355873121,-0.005266337402137028,0.13038379250867765,-0.03226182518150183,0.08150717106130233,0.0958013312151631
GNRH2,,,,,,,,,,,,,,,,0.013252494650823116,,
GAS6,-0.02316354985627651,-0.0403930576731346,0.03788160705948128,0.03154298377700631,-0.05045873626891374,-0.009066591993607693,-0.04252727027098261,0.0016564156366570414,-0.02622245160519065,0.0023940342113403486,-0.07628124788272736,0.02584666751144039,0.08740179854198522,-0.011366135909338505,0.04664485236059051,-0.03551568848200091,-0.017869285544014415,0.041757926416045296
MEPE,0.0936298595507106,0.00566726853598072,,0.0037360006875276994,0.1343653076058684,0.03378111984697016,0.08944631486021097,0.046876413577218376,0.03939042989881568,0.14432072006339264,0.10323366302725019,-0.03720574017808031,0.042890018326028755,,-0.011441334368359824,-0.019112512948911184,0.05534963568876639,0.09033419690762345
SERPINE1,-0.11692226551865505,-0.060913764779928686,0.013264232906741358,-0.020702004717353728,-0.07376107929462103,0.058819849481430646,0.10921357664419941,-0.029611446770810006,-0.07215678618645079,-0.026399531837263485,-0.16985542511573273,-0.2231924409369992,-0.2768615020581845,-0.07393268760199162,-0.09907935084931674,-0.050307875267315304,-0.09179596536154881,-0.022351244033512817
RSPO2,0.09544541054683334,0.07306427913873723,-0.029272812749963024,0.00733694478329641,0.1459068509429655,0.0637446644324003,0.047445891551236095,-0.009156018004894854,0.04493194387302726,0.0748591376944423,0.3658922297392376,0.009985529558143486,0.07376968829522372,-0.016610029656151583,-0.00018560386794091288,0.012254441730823283,0.09384753171284317,0.10241004352458952
