,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SHH,,,,0.011702338953360283,-0.03221867369341797,-0.012466325188090209,0.01264324182899717,-0.01108348069531176,,-0.04571547997386063,,-0.03756563148202378,-0.007152614660861454,0.008765579967042931,0.005527443865375982,0.07971140913994494,-0.017424538348067307
PON2,-0.029556168483367846,0.06340479413457871,-0.046673988716275164,-0.03335619351713269,0.07268811882879533,0.04758981935398495,-0.05932374262039342,-0.02392944165270443,0.02850894140744042,-0.0007984326599952317,0.044756169566436174,-0.019798131900719527,0.11018070816098648,-0.04628330883193526,-0.0008037154979009967,0.04957799545501391,0.02292680425193333
ICAM5,,-0.03351797298002833,-0.030980592126843922,-0.0293733281585371,-0.022080523005000484,-0.030988107392720163,-0.01321463942720289,-0.018202795008281418,-0.07645279409812966,,,-0.019613103358373397,0.02873898848197326,,-0.0711463620782389,-0.00310935696770726,0.035350844272671905
HPX,-0.02385054956935357,0.00715550883719489,,0.02373050087615039,-0.014571323816750309,0.045908263274580474,0.028777143762906264,-0.009653099310387585,,0.18855942816619375,-0.04108667797973959,0.02775536893012969,-0.009062357675308993,-0.017139306971860155,0.014250614531386542,0.033005011840764764,-0.03790366143561158
SFRP2,,0.04109966574674807,,-0.02146391669059547,,-0.012656168546347739,-0.021397726611561693,-0.00782900891945134,0.086401817215546,-0.07886302288104788,0.045400073208528166,-0.06275297107840788,0.019248726118649806,0.06703378953079561,-0.05558435295210635,-0.007919482149736123,0.0052901665124011465
CFC1,,,,,,,-0.016464807609868976,,0.0007483988992434931,,,,,,,,-0.021015796738976515
CD70,,,,-0.036482551290479746,,,-0.030712631052377103,,,,,-0.04272390151822365,0.01977185394289171,,-0.02022138014673816,-0.021462568110089744,0.027266652144559828
HP,-0.008371124695735751,0.013344915962643335,,0.023430411854111245,-0.030732913396308285,0.1193448395186852,0.04147912509337952,0.0005207810834429659,0.07915365179473906,-0.03884546399269146,0.05578087578720346,-0.011129072040083912,-0.008402932166615794,-0.03165963469563184,-0.08518353698230256,-0.007841304182597446,0.03157086396061614
CXCL2,0.02070997034538247,0.06083156888190037,0.006246919397098584,0.006275430782619876,-0.01248274663474611,0.00706244013489231,0.021894730706818365,-0.01341544407844618,0.016349491994836155,0.0077220788016779665,,-0.03634343839574144,-0.038703961288951955,0.023913041490411218,-0.03939742284198829,0.05033982198591086,0.0868722302695327
NPPB,,,,-0.04810842004496545,,,-0.01441725514532394,,,,,0.019106343479871418,-0.00010832567715157365,,-0.030799229668419806,-0.022616586637145924,
CCK,-0.048038373807928074,-0.04280267828221119,-0.04368558052570737,0.0017854289282620778,0.019552865348715177,-0.08043096703812591,-0.012775060126787521,0.0032851347961772477,-0.13107352507186845,-0.025593793541541218,0.062397669853662824,0.01284063514603489,0.0027779040914498827,-0.031299701833753996,-0.027534855705901997,0.028150225772588022,-0.05880245941724786
SEMA6A,0.02699348323150055,0.09126716487639816,-0.001282576988536174,-0.012402433275630812,0.0009118440101349648,0.019384635166554413,0.016788809270785927,0.004110785233973863,0.09493785149825157,0.0007595522083380656,0.03375321449241933,0.01066614469411998,-0.03164059722714579,0.017574686786842257,0.055227543314068685,0.007738716291998426,0.03184674293948992
IRAK4,0.040733060045833616,-0.06181403143444616,-0.04222557219220967,-0.047727726544911586,0.01697508255547738,0.03179209143278055,-0.018159190406757418,0.058413028201014704,0.01970452975084015,0.18386819353189296,0.07133131254897127,0.028563466017808247,-0.04377562389118053,0.03173801485142461,-0.0008843816956108396,-0.018888182940214417,0.052855123144553734
GSTP1,-0.02643502550793923,0.050826970222535434,-0.0018482283001311898,-0.04880756559779264,0.004947271821516151,0.029322978438219592,0.019357298030744534,-0.0024390467012736583,0.13952194390796427,-0.0979046129393791,-0.005206495403832878,-0.04564592166906382,0.09202192041563265,-0.014767470051527065,0.07064314819301198,0.030560303756689413,0.0025792819311417094
VCAM1,0.04307006289989549,-0.025269598872423586,-0.030450381768955967,0.023134892343568036,0.009353070513494285,0.09931699472199716,0.05974718585891115,-0.02615517288759775,0.0346311644553151,-0.0028926122895230645,0.02680043991814615,-0.10117945018016021,-0.03842394973006184,-0.017462979522145834,-0.008460751667360744,0.030058809188762227,0.034883810221227246
NXPH3,0.006642026589736922,0.03845952500083028,0.02297747579353593,0.039612007105225645,-0.04616690583309221,0.01742800158728141,0.02430254618576147,-0.04107925432925197,-0.0721892077001419,0.12509224345710915,0.02554112050371597,-0.009172265283051227,0.030014389405736423,0.04796475395166947,0.005974645815967017,0.013432602149430855,0.009102231471188561
MTMR4,-0.023584765710227853,-0.04141981626568057,0.01435009106579852,-0.04005292497900498,-0.003596153553746478,0.0034102613059722162,-0.02889375427771847,-0.005739793434545045,-0.02306657523708987,0.1669477929956242,-0.05326461952075433,0.030811627929109953,-0.03618473580853186,0.06495686408304296,-0.0042474034584438925,0.020163172828677935,0.005802933297727167
LAMC2,,-0.021582304204411176,,0.048362324393279275,,,0.07182794669315906,,,,,-0.00874015544783613,-0.011223937820159789,-0.023900176828035285,-0.02000226768967837,-0.0012878601384653048,-0.022871219438524614
IL10,-0.023220392395589137,0.0492826506440087,0.03309507582821319,-0.022973550638851956,-0.03939665632032194,-0.020809253968307923,0.06711391124018416,,0.11662475206243379,0.02190034276613585,-0.043139819775283854,0.019974766333941334,0.024082863532072753,-0.023054015798387985,-0.018579344291298483,-0.020031753638366824,0.06678389200593332
SEMA4D,0.06122745343227155,0.0037412073473740795,-0.01950560240858047,-0.0038388216116923782,-0.027612289555451856,0.0046809381925389856,0.03202593316444377,0.02407859799603449,0.0597566860894385,0.07730290719548495,-0.007974370346642192,0.07015790414942807,0.03133081388445959,-0.014752667460896348,0.016038882874508623,-0.04512718333376802,-0.007165347226430596
TRH,-0.020526493008593147,0.043582481580181354,,0.0028808912581083134,-0.012506813188076433,-0.032853296590606276,0.010632805003983288,,-0.03956163292290161,0.03799083832937385,,-0.06081580850303108,0.02731939498855327,-0.052826465868167166,0.0005278081870543465,0.03956852928537479,-0.004428485027170823
SEMA6D,-0.052897013788723746,0.043352046047666834,-0.0031520125340323813,-0.026074632123817006,-0.02186769164596056,-0.007672370339694704,-0.024892171845580346,-0.009546939071575005,-0.04167693222183918,0.029901022819156707,-0.0875078013592195,0.013720693525667177,-0.02990701688817549,0.06482138864123585,-0.0085080009416706,0.035572185161240624,-0.03430523522461269
CEL,,,,,0.02221759407813747,,,,,,0.06698486895593718,0.03746281595987672,-0.0090867132867024,0.10265027488003493,-0.012188924787891138,-0.02057437043257909,0.06113641527985614
PDCD1LG2,0.057085668591693554,0.01636886819508343,0.0526617690427351,-0.026128670887738556,-0.02780781508798061,0.03920018625252073,0.09249741231981143,-0.022491863894007952,0.005996687213167043,0.14487220409745238,-0.019047279438116623,-0.025207667436776455,-0.0016591798082027551,0.01200433574389052,-0.019915095596667546,0.015151743257754773,0.013243579111533094
SPINT1,0.033422567565394086,-0.01496465486242627,0.07275765710948483,0.002189051937586785,-0.033359425034384826,0.05909638623554748,-0.031531165034246376,-0.01577528800561934,-0.037974891598392846,0.035603872952836214,0.08377141598537398,0.0300494860154522,0.058801627653090986,0.03863348504988534,-0.02147109785487941,0.014532207134927548,-0.014314358090599718
CTHRC1,-0.04785817809333344,0.01935313675064533,-0.008038456246458239,0.019370529866538436,0.021595989828539112,0.07146083928425358,0.0069540864139158816,-1.7876663450797833e-05,0.049514398690197796,-3.0569137172831956e-05,0.03830992847818724,0.12633429937249213,0.05833880041723202,-0.017449198479359537,-0.03140066113796317,0.027051232418234455,0.0007209094797839916
PODXL,-0.009546086849059637,-0.012766800576046898,0.03235571305858953,0.057983642375732024,0.038998605876160664,0.1344389913819934,0.004926791274868777,0.02075404344822726,-0.029105697370565772,0.07908427108938715,0.07260608544807333,-0.053195390341259266,-0.03124827424466054,-0.02516353201995673,0.030912833430702752,0.0075181538409804976,0.022609121911981132
JAM3,0.004203955836836617,0.015371466508705507,0.0006437860718858997,-0.00335007330420448,-0.005159522969682652,0.03697958018635558,-0.03630247406381799,0.04836684292783261,0.08184238057507005,-0.02455483278465287,-0.06854546298090176,-0.052372223916358894,0.022597933164836173,-0.06500812570600846,-0.05369505522173509,0.01783467354400778,0.0047391009499787645
TGFB2,0.009850084679983577,0.024643388298126206,-0.026147779763132574,0.0078627356473869,0.0013992116928883843,0.14581644546771033,0.024732190990231887,0.06490008735053525,0.01507300692759093,0.1304294224151495,0.008146247962478433,0.005273809609122402,0.018373592368766657,0.029859407164552997,0.07234077529509274,0.028051870239229667,0.03433843429386196
COL18A1,0.00600325071046076,0.011726064040311825,0.02075888867909413,0.02415733116833532,0.043088364383611806,0.07047452838817789,0.001324462895410604,0.03275684841281746,0.07523221945098975,0.02168195372424915,0.10550149285297822,0.08031831471714493,6.584542565597123e-06,0.015136598004797552,-0.03650398337413913,0.03154931876616339,0.015200479831488811
NODAL,-0.001522475388078197,,-0.023181272958591143,0.0028540852111335895,-0.030122594883605115,0.08228221052845111,,,,-0.021362730732417328,0.1550555197801701,0.08220902386781667,-0.025510409657948842,0.07979448478384707,-0.022874093300950568,-0.03466927396429771,-0.02687110049424038
INHBB,-0.0031261488705038036,-0.03256853415494115,-0.03816420680797475,-0.017040299698092867,0.04046668397363589,0.09513363936303944,0.015073614068688903,-0.03620016786420494,0.021771914493574924,-0.008897999798005086,0.0026035994574391845,0.0006400990360177337,0.04198028648344013,-0.024158994800359372,0.014071496635905244,0.0591512632530857,-0.021651400725582963
LCN1,,,,,,-0.01391632638801006,,,,0.0125832026217495,,-0.03297152425812614,0.027770161095629742,,,0.03767969430717949,-0.016042209110329827
ARF4,-0.030275541240917022,-0.03626657166367651,-0.03475188702454976,0.04645023557891342,-0.044860643784573495,0.025848724190005404,-0.01642130398145853,-0.034442958352440656,0.04898615267084565,0.04452934690219397,0.05017688548959723,0.02476155214340581,0.07167767795096576,-0.002094992369778628,0.02950361367906977,0.030161621616949325,0.018452345329835054
CXCL14,0.11215254641741282,-0.04946694294706138,-0.0015809577691010405,-0.033015890637694716,-0.036824279464465724,0.056615754900973446,-0.049650791726281576,-0.052427644211652275,0.02638460872322688,0.02571382496997658,-0.021658784141415362,-0.060234022950153045,-0.01267908743507555,0.02757522325414062,-0.05222463400621992,0.0018611840614867765,0.03177210751601265
LIF,-0.027724885841134517,0.03309082007708553,0.02869306055615046,-0.004802408195834287,-0.04575428217877301,0.05593441366103335,-0.054185853816369506,-0.01144396960828087,0.13197226041154847,0.01600470094768677,-0.029952984707049175,-0.018691916161024648,-0.06309135660953921,0.036947779109815476,-0.04296866839984965,-0.025544869799327533,0.025080941076113385
IL17B,,0.061640517132737986,,,,-0.022983019771647722,,,,0.07542014385271945,,0.0026611233415234706,-0.038574028972251456,,-0.028457497573429608,-0.022941780429949033,-0.018137922850374636
MMP1,,,,,-0.01250681045975121,,,,,0.056099998796409596,,-0.025017478659780684,-0.0397085969054378,,-0.020606957112299564,0.013811234938351435,-0.012694074431475287
MATN1,,0.0072175545255797335,,,,-0.0145903221166512,0.023631800440909706,,,,,-0.020023107684382424,0.03809468302280522,-0.024176183872576917,-0.029328506305584822,0.010535645285886023,-0.016529271226376943
ADAM28,-0.05400452498490017,-0.0007575549673970952,0.02989063397792443,-0.041807212161245125,-0.032236563142756226,0.021167955538698588,0.010035490661567626,-0.023739471283972077,0.028541710865256312,-0.0117276059632941,0.040284990195314466,0.05219709263199926,0.05943161773337249,0.03369260463644129,0.03000246250483536,0.06636922686887943,0.08061721903672538
TCN2,-0.0462883892867262,0.03365592372601019,0.029376375998716304,-0.025765700009527718,0.031205503594051904,0.12449981102832974,-0.011425987596200034,-0.012018405306356983,0.024178272045033054,-0.009796697808440476,0.043963471261810515,-0.01735587676158388,0.018287137531089064,0.007967031284401052,0.030131331296972524,0.08331355391552443,0.035756655177102685
THPO,,,,0.07969136167937714,,0.027131263399057262,-0.01172241484037577,-0.01190853712749055,-0.04367859151577385,,-0.025859633291929102,,,,-0.02544112078754738,0.017098601832182286,-0.024770615780688517
CUBN,-0.006140877933585874,-0.00030206914019780055,0.0552201302826079,-0.021056735827557353,-0.03141108270294728,0.010262780200195179,-0.02281066158659182,0.03802258724312432,-0.03358743951559812,-0.05219306434498788,0.03553355400094147,-0.04833701858400924,-0.014301465380043928,-0.02747976375951429,-0.01318879784847733,0.006805911961752635,0.06576400476376436
TIMP3,-0.0013764630892962675,0.03325602538254915,0.0024561142722452837,-0.024514544377860912,0.0013818908800701578,0.005296009593524594,0.0459426181167809,-0.018436591679872202,-0.0067187642361379914,-0.010129764435124115,0.01786901138002425,0.08659927577784672,0.001523717337839549,-0.0030692815390252104,0.010662519606455591,-0.0020479181363003162,-0.0025415937829676946
PIGF,-0.033792656359711216,-0.02421476942142212,-0.009261887280960768,-0.005087275076768214,-0.011514083670344157,0.039258822080059215,0.0017900471814274058,0.01831431232054143,-0.034878302642893655,-0.012039155104194755,0.021272524743449935,-0.0026362552765780904,0.06170612040083773,0.021777255654344022,0.061470506593579055,0.07410488741990989,-0.04135817489471675
CRH,,,0.04077324504606573,-0.02125745674694828,-0.012709199102489604,-0.021399650495153435,-0.022981170501563716,-0.021546017566207054,-0.037469983075123364,,,0.06886942629494912,-0.03289169730709655,-0.013025797568057045,0.0030569219152769495,0.055939089476610034,0.06293164478199043
BDNF,,0.025914000174246554,0.03909460819084231,-0.03130472310980211,-0.027708063286996414,-0.05525784202403959,0.007428647910342525,0.04279474823747235,-0.04335413392523229,0.04599491164367984,,-0.04697651622686097,0.0004853387170358293,0.0197320835334166,-0.05016509562522505,0.05592476536671035,0.030932361492981623
CCL5,0.08118457133423007,-0.01518848621407575,0.05490132621911716,0.03783306580089206,-0.012466635244599641,0.03009117312389442,0.016521894096900403,-0.029757644238279153,0.03101564803340735,0.0332651257676779,0.04662705546899412,0.020771488167882227,0.013705607992956583,-0.03996165655090627,-0.006791770046947882,-0.021365988342803274,0.032864497515794296
GAD1,-0.0035912374789778137,-0.07149880302000455,-0.019860533770406832,0.008929301719683284,-0.03397629519343159,-0.055339703414782365,-0.0197137815359132,-0.029460771672607838,-0.06645554580045625,-0.05066542300655668,-0.05523968552589207,-0.016454152479827972,0.028945049803974183,0.027724263978312614,-0.02602322014134709,-0.05091701511493331,0.0009489083729987377
COL14A1,0.06013588042426506,0.0004108927406002727,-0.0004323492374395426,-0.03616043820720317,0.00719253641607438,-0.007736055217892519,0.004829528384613985,-0.01559851710803111,0.04174260156588836,0.026689213623216516,0.022366617737594,-0.05102791833480417,0.04916576406778648,0.01565491229000623,-0.034557589156883575,0.05777207451899817,0.010976472401588094
HLA-A,0.008816432747503948,0.051914551691327054,-0.015517664116464725,0.05633592950809062,-0.009687264452853263,0.13047042997974612,0.011914987376205333,-0.01500943469389062,0.07223150116442305,0.09117070475720979,0.14786448913205263,-0.02646301748993502,-0.033124799225336204,-0.010021717996242671,-0.011053259319471063,-0.03475122737881338,0.03870430898539131
