,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL10,-0.005702944588633912,0.007049945886429558,0.017332861126533376,-0.015828478380146,,0.012844157868483422,0.052527264517019376,-0.023621916037611896,0.04412010279422604,0.06388010347516208,-0.03239878818120734,-0.030584417945978083,-0.021433350983994747,-0.010608091173470993,0.03859261947681374,0.01704164811865224,-0.058908302463308464,-0.04892082366206362,0.07982094618467836,0.028668266021273685,
RSPO3,,,-0.01183986763790388,,0.06887453920075969,0.11331264588919014,0.0739032156347014,-0.011691405214348378,-0.011098351331175108,0.0030673751842534027,-0.04480024245706259,0.10610406692652771,-0.014094230987173996,,-0.011850199309546934,-0.01247807950315286,,0.059376799790531155,0.07087980726310607,-0.03680690836963871,0.04014386116786781
CORT,-0.027625273402668894,-0.031450234159734726,0.030762052755148914,0.012939771635240847,-0.035644519169863054,-0.010990581965343311,0.03790046734318153,-0.030018552809247864,-0.039536893873268,0.004909555120480079,0.0034722250981136923,-0.00934062249895175,0.0745930147556718,,0.10959953299146294,0.04208582497460977,,0.05606148388668213,,,-0.04490830637468672
NCAN,0.011938278039785245,0.08324899412627339,-0.013500171941153875,0.001217527679710883,-0.031739685483309,-0.060400696863958755,0.09480207809664944,-0.03375424902701196,-0.06471453656962142,0.0276433831937966,-0.030252147311346143,0.061266033843263366,-0.11375928926944649,-0.09905633113092363,0.024934942681958786,-0.009128950282182368,0.06237963148792186,-0.07219266873928401,0.07302906637313439,0.03585777655605989,-0.015621699816135065
PRG4,,0.09296137548770989,-0.005809110897377861,,0.004934165037881374,-0.019762047856632207,0.0011796691094889452,,0.03391615600433615,-0.026694969528647722,,,-0.01647848588633506,,-0.001965250696626978,0.0652281438033523,,-0.002089214125058761,0.021505750551106532,0.044127736223304154,
ZG16B,,,-0.03323349138088353,-0.02538620443110057,,-0.022936273430957627,,,-0.0323589034854616,0.06370229966719808,,,,-0.022775820009418773,,,,,-0.03228447645291462,0.0886097892900114,
TGM2,-0.016819463373265207,-0.03067244866175396,0.06805457019063395,0.04786139508869209,0.062120882122930265,-0.02578016434877643,0.07422142213364644,-0.044607742712083454,0.10437019366002452,0.0018682305337811486,0.08390439164125113,-0.02515812812484024,0.07828735126217436,0.13521614159098777,0.10420189550716139,0.08271289574563641,0.1178526583134029,0.032921289173716665,0.052178531629446114,0.07410077351765883,0.020123511229648013
VEGFC,-0.027625275181372963,-0.030797525009320103,-0.014382847867506364,0.032467366467835726,-0.014431962825490419,-0.018046127512037758,0.06808143382075581,-0.03542737842926287,0.04068724684438949,-0.022993664430265067,-0.07119337940429761,0.05068759121708197,0.024740972550950903,-0.0295219860793733,-0.013808948742623287,0.04231825305262396,0.14455736800263977,0.05338327834603219,0.07833730912342504,0.023328533212322596,
WNT6,,-0.03905946643862657,-0.03866847866211463,-0.03664388290168255,-0.04413327571789699,-0.027333456803605022,0.09244123316700907,-0.01772554170931931,-0.016762271479609715,-0.03175950883716912,,,0.0761899566371341,0.1459441937040967,0.053236329223325315,-0.03541429789340794,,-0.020566674875038188,-0.005881821140588917,0.08495185754290432,
NRG4,,-0.029108499969660806,-0.022073451738773894,,0.03069620331561021,0.00022415236538068678,-0.026288003804131706,0.0475048980518421,-0.037331234814691555,-0.027416821699218406,0.04859423793501433,-0.006533034903909704,-0.019618935647331043,,,,0.025244121947959,-0.05201665308829877,-0.025891953937642966,0.009622829357857484,
PMCH,,,0.030840781675924456,,,0.06407279808474688,,,,0.006305437821999082,,,,,0.0365692262733862,-0.014541105259958574,,-0.00562871562773961,0.017929927189903976,0.18622559219142734,
COL9A1,-0.012957427630201602,0.04502293060659196,0.07428678889760018,-0.01114685220932666,-0.048963593647868404,0.02130691072867498,0.02519322122647529,0.055824620231620714,0.043808398198728435,-0.007864366981889572,0.01639540349924622,0.009122385942947593,-0.006568765769149038,-0.025778235035572573,0.04229397886036207,-0.021593858177984086,0.011881833113488964,-0.006330162733552437,0.09599792844919945,0.06226701929323782,0.06170110925097642
GDF11,0.09257715427903121,0.10363800189684139,0.012695220082736854,-0.022415647359204687,-0.06884671546830348,0.035708575850271054,0.04147145720601475,-0.013813965687694035,-0.009247025050390675,-0.03321864601022517,0.033140145845565926,0.016551672446844592,-0.013417004215604315,-0.018765806748075976,-0.0012032413231969489,-0.0333459207216587,0.05541093636613959,0.05046823206109807,0.06049922309836387,0.01612490205627977,0.038649993562987914
RAET1E,,,,,,,,,,,,,,,,,,,0.04580564384799047,,
IL24,,,,,,,,,,,,,,,0.01510406212344215,-0.043436942047807965,,,,-0.04620680756953282,
SORBS1,0.012054110128230338,0.005907928156942589,0.005388272912014262,-0.03454569737355662,-0.07616619116245554,-0.0041349609766886085,-0.02191369787248621,-0.04387389236626958,0.0426807865739336,0.04409091786747215,0.02584723346929154,-0.07231817590064342,0.013028543573761308,-0.06203852197350074,0.010088866426980708,0.004483649786305234,0.018333069471610994,-0.027796424094985346,-0.03141733674412766,-0.014204354478300598,0.05318573657274955
DLL1,0.0019799144950335434,0.06528206431973754,0.057031263576753546,0.06163868353232576,0.015034649930582386,-0.018043475429978202,-0.011844589870535707,-0.045997990027307666,0.003547539665238494,-0.01253806185680317,-0.02361068242312902,0.01143967554608175,-0.05193215592180049,0.05767895581491798,0.03617715193475736,-0.007637369640534363,-0.05762004649855461,-0.06481474709451655,0.11174302105282675,0.09397643030807092,-0.006087872458823796
TLN1,0.020185744489854173,0.032906371325852994,0.06065979849790903,0.023086861727276965,0.024285027062883675,-0.005578854208979595,-0.0777129832807812,-0.026985763907125836,0.05663298822897763,0.034489213949676745,-0.020288649160922198,-0.12296711719965384,-0.1192482776509363,0.10633253558622004,0.036855924237156536,0.052448270534374834,0.05345629023042769,0.022462805879362075,0.03221186649543403,0.03972674866767262,-0.007826709354769281
COL2A1,-0.025947196638406004,-0.029794466567361923,0.037570696559717606,,,,-0.016483910829957146,-0.019203418449733074,0.07085314976176715,,,,-0.013692633435191573,,0.021251464826078398,0.011930459886367291,,0.004839823237602091,0.1028155526656393,0.019095633682331033,
SHH,,,,,,0.0776827797622113,0.02861491596044109,-0.0030838264500620154,-0.021747229938111592,-0.006271778801241278,-0.032008295690286216,,-0.01306814934554011,,0.18048847078959285,0.14807538160346087,0.06756275744245951,-0.0142152026772006,-0.0397204501042289,-0.008828350293191617,
PON2,0.01777486191643721,0.07102546574945041,0.02612013693949368,0.007104596605558407,-0.05511890218555125,0.039864662106303156,-0.008928786037236945,-0.007517136197126195,0.030975171789476914,-0.04238639382891581,0.04783421983202685,-0.06328149048954777,-0.09135742893197138,-0.08184106633323095,0.11735045284101364,0.019970415113910553,0.12058716379209347,-0.040553711906606706,-0.006153641049887587,0.06989551764045475,0.0407168750281115
ICAM5,,0.0003569831713103694,0.006876482843859592,0.037593747903667034,-0.028708783921902865,0.04313160971550924,0.11380966854234083,-0.0237777506674693,0.07976713804143545,0.035454733060299407,0.033203785089349694,0.11567883646262639,0.06776320315052098,,-0.05626586747788683,-0.003105570691909408,,0.03945842552571572,-0.016377089871719593,-0.042390491442233065,0.10629225583864477
HPX,0.06488913524733576,0.057604266997049895,0.03270552738724276,,0.05137070550746399,-0.03162161952321802,0.047371730202174785,-0.0177255429050322,-0.029593330603255266,0.030485706966083895,-0.040804816176690094,,-0.022444831417918486,-0.01908121745123447,0.044629267549403495,0.040103127853615896,0.09402669025079233,0.01681135814218169,0.09302233521798461,0.028231098426327372,
SFRP2,,0.022192295780502858,0.09263713061116005,,,-0.010472119430077649,,0.02764431691175426,-0.02207840749861627,0.026017858394821593,0.014992839448189802,-0.032527581100606155,-0.02563636469986608,0.14022596725285527,0.07399106961373589,0.0477774449401787,-0.0392259534007865,-0.09911796383363704,0.05546317790912037,0.09095458549399457,-0.052467749022571925
CFC1,,,,,,,,0.14714168421615986,,0.05808595693493456,,-0.029336598085858107,,,,,,,,0.019401615441680297,
CD70,,,-0.014630653419775846,,,-0.039753442817165516,,,,0.0285058540297981,,,,,0.12590264063765227,0.0983534149284389,,0.022649591289633633,0.09150183858083406,-0.029739373104807704,
HP,-0.051485013074262995,0.0881562636424803,-0.018670675512139828,,-0.08581182690142898,-0.007360747536153883,-0.006402891299649649,,0.10132038784238602,-0.00742175513664548,-0.05292967533677748,-0.06619788908025238,-0.002580018625236993,-0.0747845023953681,0.08635944444206055,0.05686480677096084,0.022715420253561026,0.06809946098088117,0.05895944285785753,-0.06496789198757255,
CXCL2,0.10340694207417443,0.030244710589577235,0.03139351092141359,0.04697188174097957,0.06001787367298154,-0.07251867300422647,-0.015975845111929777,0.07294142850169617,0.0017039992870392724,0.002394059401118891,0.019087188933686026,0.007033106057686995,-0.02586500841252961,,0.06838602124735324,0.11405151770554879,0.05628213934074649,-0.014013387098131548,0.09168479644469942,0.09159480299266286,-0.03922371495041213
NPPB,,,0.025257927331331947,,0.026601117619409725,-0.04050264128995149,,,,-0.015726626361602405,,,-0.01681695290034533,,0.06011646254701815,0.04397392637703213,,0.010962240785772445,-0.026264503677121853,,
CCK,0.04735611027805023,0.01819694897542317,-0.08906227911183119,-0.023546815846733047,-0.05623453160388452,0.053356512647851184,0.12484389890063748,0.036295157606978296,-0.02616142803661863,0.08231517208973767,-0.06477045652286527,0.15504791064943482,0.15987063081999311,-0.028347323112874086,-0.010552784205131305,0.0050843944261682525,-0.011426868218376327,0.041752255651385406,0.017059784466743867,-0.03513226363728011,0.0878562545966441
SEMA6A,0.006556876090182406,0.048840795217748104,0.046454053705777806,-0.012128889900129017,-0.058419001077356786,-0.009428415937745797,0.055626089654980046,-0.024650638607740933,-0.012025503301955315,-0.04820756344436959,-0.054300305914660396,-0.06381412738688151,-0.12984118390067118,-0.09867396295051614,-0.03676426155019719,-0.07329354146577474,0.06729751393300895,-0.06273330594653222,0.027371362681570418,0.03743581298090856,-0.039786327384590425
IRAK4,0.06822661687821463,-0.018717088335123155,0.023898332266502054,-0.009283701677630173,0.0053295917810641915,0.023260904478528858,0.024395555301297764,-0.05718329991253409,0.018615472679741136,0.026456114064286933,0.0704958153869405,-0.03557232002531683,-0.03418056196372889,0.039089743959495264,0.0905915149732802,0.0820757813825065,0.0831108096014269,-0.04487902667971655,0.06884773642781024,0.013288439440561116,0.008142545209000953
GSTP1,0.10141581957281633,0.015577177761211173,0.04428124237535733,0.020026400590401516,0.016459508258109684,0.018957009409182903,-0.037002415603409174,-0.0017318757694171432,0.05273596388349967,0.02608501284580577,0.014315332589946012,-0.09062488362704388,-0.06939503542106176,0.13809177877850318,0.0675527139152669,0.10323397847803639,-0.08953614142449158,0.006359974722586207,0.06228171796481627,0.009796607004353385,-0.044148051354760756
VCAM1,0.035808777127953,0.0780506160901933,0.011970177415117243,-0.023101789101177543,-0.03168333056271143,0.01454853848791902,0.01701420111340396,-0.03685584769220451,0.05526022852256489,0.012205791353697329,0.0017303820814364933,-0.08760946035594773,-0.03716227744548098,0.05906711992332894,0.038048526303357456,0.08062731667671168,0.0069989339485182845,-0.02068675082935926,0.08719429864806497,-0.0019580049626150824,0.10328043583035375
NXPH3,0.013698345394593959,0.0091065737391466,0.02860416738664691,0.006219227867344818,-0.03445731779674786,0.010627249050835891,0.006664760705949415,-0.011990124827757593,0.0067827619052427185,0.06600747979553667,0.027094735392169885,0.1250023345800437,0.019076218676439025,-0.07157248450906516,0.04752166480470338,0.08261778567568587,0.11896026734392189,0.009773248435135062,0.11188504462445774,-0.00798953318540963,-0.009010835300949498
MTMR4,0.02452040218295105,0.03332507102746764,0.01277607417576494,0.035054709792030306,-0.006133745731800571,0.04352284036611162,-0.02351369662346981,-0.024582930170351975,0.02510925620772055,-0.057161073988641176,-0.007590792175657499,0.05423721968620948,-0.04204366372366896,0.023775195379566922,0.06982869054504384,0.015535662664543402,0.021162556240794907,0.04860583564426766,0.012865145758190958,-0.06978327879603127,0.066223557669489
LAMC2,,0.016521826018971043,0.005858775039819803,,,0.013142215491604013,,0.039205620017637346,,0.008343118584335047,,,,,-0.012713476916970584,-0.04126583981715699,0.021665960414636032,-0.014845574344879743,0.03620728980139452,-0.039800322965940854,
IL10,-0.012535301284660114,0.040998923689959166,-0.036983380351600134,-0.023325620309540787,0.04640948355001898,0.02142611169017307,0.06190221095094329,,0.008340108868946743,0.06239393351516504,,-0.08142229799503713,-0.015053563723016318,0.07356958003840815,0.0037147589840062457,0.04750349088134035,0.0695598640923067,0.008733539725288607,-0.021951632444780447,0.07889869157851133,
SEMA4D,-0.010654973801098243,-0.021516066139563205,0.05105496627977325,-0.03135146952003373,-0.002043367251711481,-0.0493193582138914,0.01323420851794784,0.00773979738226781,-0.04671067022296546,-0.018390149801702657,-0.02050243559699571,-0.053026706321284214,-0.012363335410417335,-0.022674148503546345,0.061791594679639406,-0.015459626692363284,-0.12339297923135029,0.014775722135717338,0.021172499400449265,0.02446666389486827,-0.05560622655708124
TRH,0.12273311166688702,0.07837171282226854,0.04214014222507639,,0.004249521520782897,0.03844469696070942,0.09559448665679457,0.0442740026038318,-0.026454608267449938,0.006932922894734865,,0.016171740454069092,-0.007950237518956654,,-0.05720933833366091,-0.024165030223327496,0.16789809085912033,0.04724273281991492,-0.02941800545470882,-0.02950428772277674,
SEMA6D,-0.011740870033209675,0.05718079695238818,-0.051778270202510926,0.019020698511541798,-0.02532110114064357,-0.018939778397792224,0.017448888313787072,-0.04245400457527509,0.02803340243494325,-0.0785653900136916,-0.00030562011739782187,0.02652139951158424,0.01712761913159448,-0.027214627084671438,0.10792673543993211,-0.012202772196683942,0.04483128189401807,-0.06110757700108627,0.016386787561606355,0.040360886805529246,-0.05886379133136931
CEL,,,,,-0.022763183636,,-0.03200316799871861,,,,,,,-0.03148638874076605,-0.023104535814269238,0.01308001245311964,0.08095996310920046,0.02231302413166752,0.06820800853729776,0.00426576684870821,
PDCD1LG2,-0.06693345917181615,0.05183286796764542,-0.005690894777608612,0.05834069217357605,-0.009427660955136221,-0.003849142583003023,0.04620337484725963,-0.017055463553252777,0.011162812666097052,-0.008827664533413826,0.07258184017602085,-0.03950974586801587,-0.025750908805409548,-0.006616033085836266,0.05061623125254937,0.018669031431853687,0.07564792100061854,-0.020520878023042814,-0.03366151891920556,-0.0010512070614307446,
SPINT1,0.01663134957506225,-0.041156713602276115,-0.0008643368650824914,-0.02336720271040584,-0.027331204208782253,-0.04628192974787192,0.06852205664104823,-0.02206020627386278,-0.03820462633431707,-0.02548320124918119,-0.007176192077306884,0.021307544453666453,0.05507600771360652,-0.0028711139339498513,0.09178785740506488,0.0004612138986635067,-0.03606865247787835,0.05430152217725638,0.07101983970043813,0.08115732713760679,
CTHRC1,0.026829477597845045,0.011114543198639412,0.07710883896485084,0.00910622131957535,0.06339816721575345,-0.035834370778905625,0.0613591764849277,-0.03088372621505499,0.03932365799335048,0.019633029480437637,0.07863093591694892,-0.010492927353750127,-0.027273728832897984,0.04594465166127948,0.04988284971924959,0.14077194594423295,0.10309512204866,0.030000845959562938,0.09582395756598636,0.13620558814960843,0.030820770707092215
