,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LUM,-0.024647878257307233,0.05847175373362529,0.11834937726333929,-0.05294390541587275,0.01646781749767374,-0.029849054909741712,0.3080349532247605,0.019350866814917194,0.014854148919636698,-0.1703630745146358,0.013255202082400266,0.020076239291479173,0.05842437946393478,0.14496319698023113,0.1542556308450207,0.09341244210668462,0.004875114129829832,-0.14576831298659362,0.10492438524496873,
BTC,,-0.0021600377105922314,-0.017638741515041384,,-0.0014577225269370826,,,,0.03623721999042717,,,,,0.021506262067862127,0.0024431546754652583,-0.010966605857451834,0.0318639273777913,0.08927305587561513,0.053783281156933545,
APOC1,-0.08716213309859934,0.04211971546505177,0.01617835517003183,0.1384424762586553,-0.005670997808796111,-0.019578124245564044,0.38451351627699326,-0.0016722839589497114,-0.05352150967347927,0.047361541797472345,-0.058988097111071745,0.23728657447696055,-0.012178748624043396,-0.08559662104055873,0.05708205911731797,0.030516955627829283,-0.06444570618202296,0.031209287220144336,0.06995281494824984,-0.11247567367848849
PKM,-0.028389183803514823,-0.05247357032138948,-0.08355015155155267,-0.0188894390525209,0.05224588918251027,0.025185182139850253,0.11677830108439993,0.053025590308531906,0.06153719183750291,-0.005560758821589511,-0.06523878729808497,0.03607348495320968,0.08188733148671533,0.05003844272649416,-0.08598115028705634,0.0674931680442274,0.02661233604826697,0.08464827401664819,0.11475275307379149,0.10512140853606326
TNF,0.003529288841686368,0.053089348880621216,-0.008335949107281363,,-0.030682728092274677,0.06378217936553655,0.08319396087545738,0.013753057143748502,-0.023272296250344136,0.06779568506334131,-0.030725668041494916,0.007851473258322476,0.0604364990645521,0.010984659656216547,0.06829622249628002,,,0.0822958207124522,-0.02226431071542554,0.04120571687787684
GNAS,0.06884078732680203,-0.029592000178699736,-0.014237373365247477,-0.07540530872335023,-0.041848190198975496,0.05123904654617174,-0.20520906712221695,0.06518246765605575,0.029129339863047787,-0.10308443816198669,-0.04781535763103677,0.13780735118794193,-0.021223490261764257,-0.018116455674725303,0.00938952488971292,0.13288882730564622,-0.017401045845591274,0.15292951122758366,-0.09108456706407107,0.20284973138714305
BMP8B,0.04478321641366791,-0.034723351416836,0.021359315813267495,0.024846154172237015,0.03936586619581251,-0.009444147028407091,0.009423012397047214,0.06156981019723428,0.022361074077576534,-0.0033919429485540584,-0.008141091410334042,0.04457638480654413,0.014147665974995272,0.0632281392465172,0.06053763090204265,-0.09700621354237682,0.01824719595781338,0.06246999701875376,0.03408707514652953,-0.02221156621968224
LIPH,-0.02534487054559928,0.03392071704742034,,0.04386174935338241,-0.033763994179753135,,,-0.014245260653753386,,,,,0.021336113235824863,0.07981707225165559,0.013106193893444272,,-0.026371154270350576,0.0797627533726573,0.009222949753781438,
CCL28,-0.028879238906168322,-0.038900399894066,,,,-0.04151559342294695,,0.04306505105571327,-0.002758860014374753,,-0.011669290266173365,,0.005055077900661376,,,-0.015231090290285626,,0.017833431105247006,-0.016000089374103233,
PTPN11,-0.001631564914823883,-0.0037718754919317233,-0.044445293232991255,-0.024804273787617636,-0.033799411118411685,-0.03145938626626372,0.1156547539348895,0.0337889987339579,-0.04186880096551161,0.010604362813113928,-0.019680403098952443,-0.016220148651770915,-0.02432968608930107,-0.0294877220608901,0.01459335406588878,-0.08679273952007231,0.01724903198558906,0.06725590620025662,-0.05131813101416508,-0.04369794613469326
ADAM12,0.06150198215275613,0.009856619352409108,-0.022186712855274633,0.1086020384193134,-0.008024161949163857,-0.035802313278462804,0.1981181275425009,0.07777002761260439,-0.017663702268320404,0.0897921301991731,-0.07261450878896124,0.048020157511195205,0.055258152757834564,0.07175287401502768,0.02025494994084655,0.09292382202569267,0.08201554795482405,-0.058603885338050964,0.11034067515112558,
EPO,-0.001634743281014444,0.06742121571065748,,,-0.0021156672062832946,,,-0.013023347064866287,,-0.016051121527351456,-0.01471456844492932,,,-0.0356051373428927,-0.014254652545186782,,0.00386596225773945,0.004307803571600774,,
EDN3,-0.010357628075773291,-0.03001533574590277,0.04744615491594901,-0.03411948884601613,0.020398019445747984,-0.0276895798926098,0.04699692296697709,0.017134258080070682,0.0012255755773805158,,0.12036664506712703,,,0.08166052117153696,0.07913793380120177,0.05408886400723594,0.05328531934674481,0.051810233369064686,0.025568325205332504,0.0451199038815304
CCL22,,,0.03100224823816979,,,,,-0.0003826787291349336,,,,,,0.04040598088344146,-0.04970599273140506,0.06746020016386281,-0.023087756773106552,0.0047119095217379395,,
CCL2,0.031998732940548565,0.08087958499267488,-0.023151688137424062,0.045318564694863256,-0.00264685819729144,0.007543713364907993,0.09933657135841549,-0.001925819383510076,-0.04972045610642613,-0.015984271591463817,-0.04897189990945431,0.0942185461308197,0.08818438874426184,0.11166229121130998,0.053571253270074094,-0.042156657961846755,-0.013077369606323,0.050447198045438256,0.162858632141654,0.009350941533832884
DSCAM,0.0571109320569677,-0.020270379468460727,-0.022921254227216845,0.04856816978233677,0.004173030725055,-0.016349891330639636,0.12055687576794892,0.04335421287281408,0.04220099050718646,0.09363990961814213,-0.03669019346858287,0.11803096714657894,-0.06573047637026523,0.006102787735866635,0.08767032677369692,-0.021528526822636684,-0.015215589746379465,0.1792445162352167,0.11830947319455118,0.0655152373547004
GPHA2,,0.08320788720016986,,,,,,,,,,,,,,,,,,
ANG,-0.06861163419863987,-0.03255717596740685,0.0056396054498993545,-0.03813280517104251,0.08565026894476713,-0.02839132492490666,0.1388291193020047,0.06001562359616359,0.04499633186623116,-0.06051288663282544,-0.06426280705653467,-0.028926309932977484,-0.07177203717935618,0.08477928450176188,0.022478402084150553,0.03987833077755488,0.014924228838948913,0.06657152290722317,0.06513298061936003,
FBLN2,0.0003191241098736752,0.02054616395184382,0.055389412837937906,-0.026659579884027274,0.010440462033947558,0.039962150040126404,0.036065105378226096,0.029166016461491372,0.03938225085916989,0.05088076441265389,-0.043378877152039266,0.031679638396281996,0.08102004304829497,0.11931759141175578,0.14689706730426327,0.018712667587838214,0.038349176771284944,0.023152926241252734,0.07235457120775257,0.1186552445929498
VTN,-0.021828491668041596,0.015592613630994134,,-0.03374605002580005,0.05298317531825217,0.09983632392679022,0.0095583824998134,0.010219842965987573,-0.0010270364904479822,,-0.01222692046540533,-0.05211172338978278,-0.04233194237786323,-0.00841057064823641,0.011857761464657671,,-0.022856799074167496,0.01566285839976973,-0.0035066994224221344,
VEGFA,-0.05235610191764537,-0.05646835274842706,0.007026420801843539,-0.1380626086996698,0.01744142617652606,-0.04850107796291838,0.18114715613509905,0.047360308473308764,0.0035081411125871256,-0.10360434804468173,-0.10635619917373294,0.11655328399246713,-0.024190982445497125,0.0012634986549120576,-0.14021919748296982,0.032214418380829814,0.05236285517405917,-0.0027262277047099396,0.14380017558657793,0.17444125395184973
F10,,,-0.026886418049001923,,,-0.0010682333883852136,0.0663615543473996,-0.049727393131932626,0.01411853161607112,-0.014132727947388011,,-0.05652716329943419,,,0.08328969721552766,0.0017946548508374414,-0.036837295634990996,0.052427052878577976,0.015881377663931554,
SERPINA1,0.0025142808309602024,0.04443113507720339,0.005461285519973417,0.08299451567612386,-0.024453303395123378,0.02245912157898812,0.2610998256167901,-0.022259650176228028,-0.028672675657710863,0.060305216413544874,-0.01378456947072864,0.12942618319107246,0.05088852243102131,0.0580327681006941,-0.019936889544177386,0.04633976155255462,0.03690119383292525,-0.014165175294498752,0.028712552549998386,-0.021854528486799876
VWF,0.017102223961545367,0.060775917573905956,0.0013639836197570847,0.09256796716853366,-0.04654143556465412,-0.047799463729875744,0.26776792223282925,-0.03330513740574746,0.008169671120430714,0.12310305658508432,0.06517319616564264,-0.08496109629774327,0.0011775211249945008,0.09197066184931398,0.12436423460631447,0.040924528464860666,0.04925611803581524,-0.13023876314364707,-0.10434446422240864,0.022990491299825323
GDNF,,0.01660024850175816,,-0.040660703282353404,-0.006069109678666481,0.028840466043315565,,,,-0.038976660320474525,-0.014714567299005925,,,-0.003204388805400722,0.01874062454603276,,-0.03684498062629041,,,0.06747740896294854
VASP,-0.006104863179189815,0.07571378580239357,0.008298870416333301,-0.011546342564778947,-0.029698974594954537,0.03865680962250229,0.16393064624941836,0.07627655394249203,0.053778328634871066,-0.01901382750219713,-0.03088651954325627,0.017727281362305756,-0.012717839290704245,0.07459098465413255,-0.0037961718117165157,0.01417669926534372,0.007294907128449107,0.024711192142410587,0.09305903771196362,0.07812207262747707
ADAM15,0.008680982607470208,0.02725466811585219,0.04474591408498144,0.03229121177083793,0.03283521192164403,-0.08431042611589705,0.09304537538727987,0.08856590143263832,-0.029166070370141874,0.04598801116042371,-0.016376545187087976,-0.0472714392175009,-0.05536935698407428,0.057102767384165996,0.019691073829627877,-0.01562874115177111,0.025501395609729853,0.0239674733309282,0.015677121232661274,0.04862887108148178
WNT2,-0.03358025254156408,0.02387498561696935,,0.05830020601518812,,-0.015241658570720329,-0.07939846885979211,,0.032925368068081516,,-0.01377065337597631,,0.09510925946562114,-0.014172583757356532,-0.016498134114656185,,-0.03159360557279164,-0.011948281364798932,0.14086712522818925,
CALCB,-0.002892021092059068,,0.004314450492214682,-0.009490591813288768,,0.028463841089712928,-0.032200995363375465,,,,,,,0.05505122552273241,0.0353374215172754,,0.05704642000228792,,0.04086961602185181,
OLFM2,0.12839156075742392,0.014548773882488743,-0.01919065496708455,0.033349136954109314,-0.01776061403612162,0.012378784016539045,-0.1368810558181586,0.11096364633519455,-0.03954965152813875,0.09242429743070923,0.010179096060482616,-0.02090246588279934,0.01434779684457012,-0.017285236376668938,-0.035948647732050115,0.025690438172041696,-0.03655978149512815,0.1963578145944443,0.06306315410516258,0.05032366856618569
MFAP2,0.00656458096934757,0.0652738389988364,0.0011139341668462833,,-0.022653125220822384,0.008175627850471715,0.17941080243089766,-0.044488669772759885,-0.007435654945018165,0.15669580565736446,0.00726965243423619,0.07232370105512757,0.03161069126229874,0.06265121123931933,0.08984108160840733,0.038513942728562685,0.034821013870317545,0.018336302281996765,0.13725261438071923,
HLA-C,0.0607564454247789,0.031598659309255386,-0.08136817277829571,0.004976867641917455,0.04514654821919783,-0.030428180660111496,0.3601961735173559,-0.07890233613486501,-0.019423679168721637,0.08767154997339359,-0.0911075687354642,0.11334911056846722,0.04345056199549831,0.1392946229950085,0.0024682804007315202,0.08356812181784087,0.03771325297266194,0.08605277640518622,-0.008275386416334884,0.0460523478980871
THBS1,0.02008846477253941,0.0038234271615301177,0.03198438209667799,-0.023249272931925247,-0.0007357512827712609,-0.053182069648713054,0.12977577665042744,0.014332751113651973,-0.026976651524886985,0.02438936925129167,-0.01044745030236094,0.08346837619545877,-0.0022634360072830415,0.0015167013532252384,0.03193505111274507,0.04593033495435335,0.02394400037152763,-0.21560251266054106,0.10056334569748272,0.05473740620149147
HSPA4,0.0741636659800373,0.007761021561814762,0.007452720125006289,0.007043490616735964,-0.025877149785011603,-0.041982342843713834,0.06079875966807307,-0.02627334528913445,-0.04568595739461697,0.08870971122700043,-0.05330417002858235,-0.05270811666965591,0.007729454752180367,0.0029128982364277447,0.03537124035700887,0.005327400359653242,-0.10852227078942972,0.013790393576252237,-0.017610891269797254,0.0018766907623591054
LMAN1,-0.03875752435310253,-0.06840832762452155,-0.01635439859052922,-0.08677380380263133,0.03678380479792259,-0.0034280264904456466,0.2842090685601041,-0.041295634437697584,-0.028884807625141333,-0.02767839040684942,-0.05705961501045992,-0.0004815155840160965,0.028752717292048563,0.03499519754990103,-0.05665999889022314,0.05220860523699101,0.05834934631894652,-0.03356807827093796,0.037922280330431574,-0.002369243733892595
LYPD3,,0.06196196184678341,0.03967854636478077,-0.039662552767956494,0.06486713260834381,0.06389485907212306,0.1034795000611536,0.030245897696894078,0.03418722761270448,0.09224024930676271,,0.10412015519687697,0.06696267225695232,0.033824701964211015,0.017375594215327677,,0.03985173653504537,-0.0066333108810551905,0.04901741863368422,
APOE,-0.04724818917995219,0.02423182311135566,-0.03119087871422005,0.12902513359133072,-0.07825752639726714,-0.03062495558015207,0.19413988604924926,0.050706779599116354,-0.03487057446320108,0.10401613658016896,0.08394394135199577,0.03260713107289816,0.03467724663861997,-0.04408827430698014,-0.015956795413698512,0.053561870139243635,-0.059031767401414456,0.019304835448613694,-0.022104981818923043,-0.10975004232658493
SOSTDC1,-0.04252636225749713,-0.017276201295052147,,,,-0.010861636468057986,0.03140819632997264,0.046873608970366056,0.027532578715809365,,-0.022374792410739298,,,0.06644794103188087,0.00807067200482446,,0.030615490102551303,0.03286932301167028,0.13488428004803302,0.0747605492396993
ANXA1,0.046904510195071046,0.045204208670028084,-0.017010581839240223,0.019234868459041054,0.06573341250493997,0.03033251590339184,0.3195317230723689,0.06432864646346807,-0.07317115930765393,-0.12505170782918792,-0.06372695390932256,0.12481269170153304,0.06263375634287874,-0.03218372548308052,0.08572893252910352,-0.0010835011794917725,-0.008162435970689063,-0.02683184547667941,0.10438632398720293,-0.02208114328364964
WNT2B,0.001303480151861035,0.017651794480107084,-0.01936729776617387,0.04047950733284089,0.040362081218083365,-0.01732076397976755,0.07474047892091933,0.025456848831753656,-0.03440817514398067,-0.02760083411692118,-0.024095034857087465,0.0804171847819939,-0.07347968437490932,0.0534482969376318,0.07866096978940575,0.03770032631266628,0.034777011028600376,0.11991640088651302,0.08910192979965267,0.08964398175842794
AMH,0.05802391104297581,0.017985161831193915,0.08257592557244287,-0.06347183322087296,0.0829855855862037,0.023926023989369286,0.018397439799877385,0.017665291203146586,-0.020557417350364954,0.08799422128431778,-0.04279776083870354,,,0.07331737503386683,-0.008895775040442562,-0.04129466446754477,0.015087638822318243,0.043908535442502845,0.07346427443690721,
GDF10,0.09291837374372412,0.029756028754421692,-0.0244271509157053,,,-0.011771498274600832,-0.03629496257135109,0.030735585661226646,0.08857832044094073,,0.09609612599803893,0.04255606193701307,0.023824743535065394,0.01712478085456333,0.05013837956444561,-0.008830749478233632,-0.014004719158799906,-0.042920322144348357,0.00394418250933961,-0.05336621491144837
EFNB3,0.023779680792458114,0.045436705065148034,-0.0015756889028442171,0.015871136240873503,-0.011495424627500028,-0.042059732696785944,-0.07077918861359489,0.018283982245251792,-0.02244519280758245,0.021154432999235178,0.05381062406511258,0.08815146783512881,0.03379958603670405,-0.014046635106003522,0.029651219624442227,0.0763540592578207,0.04063791286851631,0.19375026963117675,-0.008559728089714617,0.1856252142603792
LTB,0.016744155763531048,-0.010787433944422758,-0.01702539108999094,,0.029563397451120226,0.009622691603981066,-0.029697647059047837,0.0003101968571165683,-0.010485420822156765,0.1421706020880983,0.07536966943522534,0.06418422712224629,-0.05934972934687966,0.047108740613839364,0.045121713057713626,0.08076945546374951,0.02529026546142043,0.05350465998872416,0.03373573059959071,0.05352052745525759
