,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD99,0.11798437750531075,-0.16690810490492725,-0.025473553878349223,-0.0115708148095726,0.00563061867484535,0.04632012984310381,0.06335205372071659,0.10306277924247038,0.16245989486792245,0.023839109456839543,0.03518518891618108,-0.14460858383787292,-0.024250876820031336,0.08313235697781546,0.027956903120186793,0.05298105797157384,0.048114081306732066,-0.008335645406218058,0.06005476985738501,0.12048014735641953,0.03189546541929633
PDGFB,0.016079279756314298,0.08457484383835293,0.0532569928938783,0.018255422180828932,0.05384000014828827,0.04826207632992802,0.009944219883854863,0.022870850875258676,0.06689047940238499,0.011612044266640293,0.038563653242508926,0.0047493604293939815,0.008960669032025243,0.0540416821913641,-0.015242099938903486,0.037528431214280025,0.01446869329474499,-0.023660507272318825,0.014833926642611288,0.03162674152500997,0.01377693181302201
CLEC2D,0.020125381588399906,-0.0657828829554128,0.030600984882870844,0.02357459203020536,0.03605956286851745,-0.008832243783182162,0.018941772423051468,0.0654187788685705,0.0655307353124275,-0.01391928681025633,-0.033653677129184344,-0.06650276472172,0.006268764855739699,-0.03587012233782671,0.018288200481935288,0.10123537975584539,-0.0030793278647401425,0.017780194741131402,-0.021952317686704036,0.04108432135026381,-0.02276407008822911
F8,0.0035241733099086845,-0.022052983764283222,-0.00014807999809100887,-0.06790596698004178,-0.023142435425130243,0.01919171206745156,-0.00925447660901126,0.03507066067999191,0.08682187269812712,-0.017746742548902853,0.005733361696430769,0.023575481109458788,-0.008096989074848375,-0.005520540341428752,0.08684557709377543,0.08179581357257021,0.03120009781342138,0.029693585790585696,0.06747811541662507,0.10924178550547342,0.03548322612782558
C3,-0.19975429717527857,-0.008611422570069388,-0.028780577327913403,-0.04116577697429184,-0.0023935274940992926,-0.07671544413980037,-0.0001845123885916886,-0.035855431413749146,0.10267887975431225,0.05776557988559228,-0.07302495238367668,-0.11753107931230233,-0.0011810554591270466,0.10727945279669168,0.009209053798488107,0.01893961135735206,0.10977403929602982,-0.02080519222648127,-0.04614440660052337,0.13227785568799003,-0.007928936611833573
DLK2,,0.05761475612038094,0.0036126293642727526,-0.022403785184547803,-0.01721393993703168,0.008074035143891977,-0.004504505920688136,-0.03330159404531281,-0.028749008206222833,-0.026704594024291154,0.028966821038617967,0.004486308432000997,0.044664546120030416,-0.005518806008476678,0.06768085792423201,0.13378934247649726,-0.023339197037659246,0.04906309437224643,-0.014938041702912151,-0.03049999270646867,-0.016728963759693582
TSLP,-0.027600066748203263,0.03430966226521263,-0.0004828470518230657,-0.020429179464949404,-0.0218774596225727,0.023136919751412837,-0.013623992653988202,0.029885733561812074,0.14475697890543135,-0.03549227355645681,0.04503220284769491,-0.028915775468935298,-0.014977477785062893,,-0.03267568192108935,0.0321181945290007,-0.01246360904597833,0.010572940357243203,-0.04130439278759382,-0.031035193380785076,-0.0031631502043767304
OSM,-0.02633634791521348,-0.020082873175394495,-0.007848344397908052,0.08899830326013004,0.01930896729404615,0.035673410945746845,0.06378803909310483,-0.023140311631919472,0.07206313589102148,0.0012816641940565417,,-0.05858684410790412,0.01751744076555842,-0.09177774688416457,0.13447464726250113,0.06245174812112144,-0.03901842120290416,-0.07090243920518077,-0.04219471578125782,0.013618995931886205,0.06022150054264324
PRND,0.005298566949056826,,0.21077826949285897,,,,,,0.16082061255622668,,,,,-0.00460810217481214,,,,,-0.017455116757170316,,
SLPI,0.013534421820174952,-0.033030705242567106,-0.006597273840477447,-0.033421722628240835,0.031149813844921232,0.0650505256818716,0.00437030461166445,0.00018348534142723647,0.18737842922894096,0.017317847389602733,-0.00492059512476015,-0.04939657354419578,0.013656469596308724,-0.04226431685536875,-0.054151147995978595,-0.16902755543237233,-0.002183547596914326,-0.1440697856222702,-0.04590765165246413,0.08781431849599136,
AFDN,0.02448639396416703,0.007692910473956099,-0.003546219772699302,0.05575347517096455,0.07404208769834494,0.00195364016148082,0.04738008676844191,0.052635829572603356,0.07263554537726959,-0.008186660135033254,0.016885070396277232,0.15489728547612425,0.047869212042284885,-0.014784116472015123,-0.0014702796681138458,0.03694753865906476,0.05827579158313005,0.06528820989100308,-0.034954158232259586,0.05531773218444144,0.01849924006631197
KISS1,,,,0.036786964156727255,,0.05319037844187428,,,,,,,0.10859235824745046,,-0.02046553169997373,0.037165060387910356,,-0.032997375928080226,,,
ULBP2,0.03815610053537152,-0.0038709861889132087,0.009102067780124236,0.010408054016633243,-0.03182427255812777,0.01980016260032415,0.033728574954453035,0.10844447675625589,0.05103960835488666,-0.02315688378302046,0.02092318879217954,-0.012351530830279943,0.04025681080409493,-0.01647372826397197,0.011972144398194785,0.10895651727515884,0.06041080496138789,0.050646795539224264,-0.015461349093845436,0.03258006185881124,
ICAM4,,,-0.020936036009935224,0.04986352023355492,,-0.022545611247026826,-0.024703611363475743,,,0.0039297720987072505,,,,-0.05766277696058115,,0.03712819755309892,,,-0.015988802431418474,0.0025019329301235677,
TDGF1,,,,,,,,0.01932127733140995,,-0.0159196399196931,-0.021512465908223557,-0.021023996647051242,,,,,,,,,
ANGPTL1,0.06177560645626508,-0.043792255195261656,-0.010267432274515756,-0.024646172117564338,,0.060563703035819406,0.019630387569930765,0.0036757397520846558,0.1398037925243209,-0.03135388764255449,-0.0157296316854032,0.0664478784454939,-0.008071274981213643,0.0715802913501761,0.1065786710386778,0.10112046126741157,0.014750652925653331,-0.012821167629039293,-0.02368409471233898,0.03553779330585683,0.06873739979331292
LTBP1,-0.03270380823999863,0.03015962719403426,-0.07381417670966361,-0.05516250426886591,-0.004868740741665993,-0.028618820504483278,0.03517428440528713,0.009064235381931579,0.028433594908901134,-0.05103840511495592,0.00911120228051136,-0.045991464247372514,0.03560810239816544,0.060329608058851715,0.029632826722553938,-0.006727554263383537,-0.04330639138608479,-0.012285647020339,-0.021475799107409328,0.04720954493187548,0.06588464028794769
CD160,,,,0.07451915805255754,,,,,,,,,,,,,,,,,
NTN4,0.14240514007037242,0.062380580961292204,-0.03169861645972761,-0.009101753890254305,-0.01573963788095549,0.031902424362557594,-0.04262556707789431,0.0010586919097282138,-0.043236439082978785,-0.030336246727045765,0.062025596398358404,0.009648569301953042,0.014606767168111334,-0.03224567420097169,0.13074506377784198,0.1188519022585029,0.11309795952872609,-0.011797942462368278,-0.03675334860828523,0.1251364488727505,-0.04576741625089216
APP,0.1506785603703615,0.005856169383298604,0.026438722062837757,-0.030650390990706912,0.03946243328491201,0.07608610668129255,0.0006280180238499479,-0.061686998308554314,-0.13659946793037384,-0.01152540757326954,-0.03737027743525574,0.09443001689855443,0.01482687013635714,-0.022775965833910502,-0.05974456281185948,-0.053172611689492666,0.07453070254315303,0.04133933950627305,0.016129314893883032,0.06299982938019805,-0.027641549003510586
RIMS2,-0.028009378170242738,0.13627358304039858,0.08423737424101647,0.03510247016500512,0.004160842545858538,0.015581726998628686,-0.025557971339942014,-0.03337936066814427,-0.06778731526726689,0.02184358943786466,0.0266614399154462,0.0754771185645539,0.03927581727805783,,0.05824291222226452,0.03408809087416055,0.002125617817452068,0.01776504984173756,-0.01649087541947203,-0.007860160194410711,0.08088645529694075
WNT7A,-0.028811605172529304,-0.07858210666112261,-0.0015665739818056129,0.03340323346832345,0.10197205880387314,0.003481414062666807,0.030009036411107602,0.07172873931620848,0.01540010280356648,0.01502519589385671,0.012709243816229425,0.03354767854018364,0.0865368624258369,-0.03304240346737042,-0.03516706853886065,-0.0305090342663959,0.11914219830271724,-0.03783415188557576,-0.030409975084963112,0.028624876983886386,-0.03492430089435755
GAST,,,,,,,,,,,,,,,,0.01887487610740284,0.052989158365744436,,-0.018373116406283283,-0.01609778586950319,
GPI,0.114867342987998,0.05360593157351307,0.06691272904415425,0.0055774904982183356,-0.02908423316770581,0.00011152463012324666,0.08004761881338562,-0.06582227174707315,-0.03486539116192925,0.017815704142684567,-0.030001040167874863,0.1258918469795307,0.030239545709434025,-0.012636364064072788,-0.13123046148696113,-0.0770162474162689,0.02019694483866496,-0.07996086265735182,0.010929920650090007,0.030750640470747985,-0.042640377167603105
IL1B,-0.00805983550273224,0.02334557398230097,-0.037170941477736634,-0.026194901140135934,0.007657985518548963,0.05731735819771033,0.06959928049043454,-0.008420693746906847,0.18338096619633423,0.025594688814019318,-0.0335641349429044,-0.023228576751746298,0.013142494389619754,-0.05871103535401029,0.029957079497323198,-0.027179553170102417,-0.006045182154698581,-0.06211921924508404,-0.013546551987501727,-0.0236697719843104,-0.006643350228033412
SFTPA2,,,,,,,,,,,,,-0.018634362703810043,,0.00539541705214255,0.0965643703328964,,0.035098174824071626,,-0.02574949838774703,
HAS2,0.02079074469213014,-0.14278249413573607,-0.023425004991679668,-0.01124541886641107,-0.06727193701351769,0.019461427882946636,0.03216078334313588,0.14079205917497528,0.07336755132112069,0.00492694624256495,-0.015905306661871767,-0.028380744536623963,0.049054324011039395,0.02019008306157151,-0.0640722259293199,-0.05423885550518999,0.02715768495013008,-0.007000947155037561,-0.00825538914492773,0.08097298698936081,
IL11,,,0.05471732811339352,,0.0003752258443670559,0.06280010645249323,-0.02547298062037113,0.05251823204944304,-0.03924962933633092,-0.03605026985308776,,0.05041745148885602,-0.02092846218900991,0.0165008788513526,-0.047151895047166825,0.09903562943731206,-0.026542384011572873,-0.002642683341141721,-0.03501290718279723,0.02589395333747298,
SEMA4B,6.970513294714903e-06,0.035545311796368786,0.021663153578602386,0.03040696550006185,0.038999411688297625,-0.025292038454473188,0.009841087163204658,0.06946309215199985,0.08943788378101776,-0.013575983192884803,0.039147692343077835,0.04367408730811751,-0.02445372867438635,-0.1113541288071854,-0.006963006427826737,-0.017958028133992863,0.02946459364248577,-0.03205797787277118,0.02796690585784781,0.0891142667813044,0.1201104940119366
FGF12,0.008296771929647798,0.03827018172115445,0.05156227590687703,-0.031905958268170886,-0.026760824675291707,-0.02819443289644468,-0.009084373899011377,0.04669653607023924,-0.08266437121957121,0.021799882848088762,0.017716929977521775,0.08203013823367677,0.025241417936485384,-0.014599729581613105,0.029330281072129743,0.09963189998936021,0.039822268707422816,0.05363464636333265,0.03691154146098952,0.04549165538928051,0.16483838072593995
CP,-0.09051234208167543,-0.11319318993889729,-0.017474179896254674,-0.0037264448879124113,-0.04261553308229868,0.04797246100969117,0.03106161585444755,0.0907642140936236,0.06932481776011658,0.03157280133180511,-0.02231122277883743,-0.10147863028157943,-0.005973180658789242,0.026952030716271214,-0.015340953166272677,-0.07652639703007014,-0.10597333541652454,-0.035441146351711264,-0.0654124589328769,0.0674718317624728,0.09407382626434382
NLGN3,0.15229667177202033,0.035845594586408264,0.09375522943671157,-0.02875489248193836,0.03321343083712402,0.012396380644040495,0.008429019339444248,0.03499936273859655,0.1003058300309404,0.021424799129840605,0.0071175230788403255,0.021929377242141935,-0.0075512513669329885,-0.07696743859166319,0.056535555975573,0.15985923868299529,0.05350404161046979,0.02104341417230684,0.03632981431640897,0.03272999430589709,0.00809416084308269
GZMB,-0.03460876266975491,,-0.002885955621174962,-0.020429179464949404,-0.0005997730736550604,-0.008108426647175468,0.020620069650166224,0.0005217751050997435,,-0.03614260574593875,-0.018292253000545825,-0.0019003824755926587,,,-0.021548719732445168,0.038887435321770705,,-0.049827628232648837,-0.04334792914612176,0.04144463647025019,
PROC,-0.08552875165571605,0.026376811361650217,-0.011772951687468641,-0.010673532393217207,,0.06288120012820776,-0.027658910178731188,0.04180372683529851,0.0734466678818919,0.0059611385231837675,-0.01441909498875882,-0.003124808138178181,0.005882787909142263,-0.014899049956168076,0.02077527732246289,0.02266910989182548,0.12260083492524877,0.07875627672741026,0.052733280205210856,0.026975116170694792,
TNFSF11,,,-0.021550151801392217,,,,,,,,,,,,0.039738504711167535,-0.023171287469880418,,,-0.04049869818299443,0.06712484983192377,
AGT,0.07142556010538031,-0.02471720070627291,0.01572848818675221,0.008727144226845302,-0.0104021281872429,-0.03876704947871386,0.03221000327464894,-0.03424233605597483,0.14052377477650266,-0.003853465491034084,0.0455573930965466,0.02956943367197821,0.053173765951431,-0.06106500676153729,-0.03630469179846371,-0.043826978036869906,0.05325204782697091,-0.04306929986703286,0.061937656305931434,0.03636057799828354,0.023601814258084962
PTHLH,0.022288033281050317,-0.03268417149293886,-0.00877015947448586,0.049343496365047944,-0.012632036706397877,0.01610065253113668,-0.010084923296509458,0.021647598123673655,0.017037764989233713,0.003158815997550902,-0.03245172739102065,-0.031675846610506306,0.013600580514541879,0.02918892326745014,0.047051984492272284,0.12379052257001302,0.04674155660826223,0.05177533562665507,-0.0637092395198095,0.08277076541652476,0.014697582727341467
COL1A1,0.002649286875234598,-0.011588276050059427,-0.033727444108869686,0.0029144121968637795,0.016982681175415855,-0.012349616715463913,0.020198050552689115,0.04301517975029451,0.11305455021842115,0.06588565386487161,-0.06975520610819841,-0.03701248311331411,-0.04798254150823169,-0.07047386457555521,-0.007652585354624017,-0.042955773388881006,0.07663102730823336,-0.06174697473511132,-0.02233771100005298,-0.010265157906931575,-0.03700647056145575
LAMB2,0.08833402828314203,-0.022174023949843902,-0.033440231793389404,-0.010689729595523948,0.03106314304899859,0.01287435883448761,0.05492749661564513,0.08390213923835073,0.14328781870262425,0.008925046959796719,0.020575158849667884,-0.059806314573477945,-0.017330292456491,-0.01888896735148746,0.02998463950812118,-0.012375409258640892,0.09745103467794439,0.00016878379831205658,0.018993418344930763,0.06189507399162703,-0.048781899120833284
DSC2,-0.0408479014863391,-0.007964233585568555,0.0237448688651856,-0.012713145122885138,0.012723794239702144,-0.028867455826288708,-0.003232609688632466,-0.010293892779317564,0.0369529855167391,-0.01534870477499806,-0.018745336499046444,-0.017028807134905725,-0.025200189170691438,-0.04655736655185043,0.03472123975587163,0.07097275876521192,-0.0075516058041971215,-0.016957913802615496,0.028395017845774154,0.009806854991348483,0.1047941026496415
WNT5B,-0.03373216422093679,0.01579938154085542,-0.03696530108992692,-0.010383628099461025,-0.02834972714135954,-0.05041624906457028,0.014127253665186816,-0.042148507286119165,-0.014934844024529426,-0.004733291518433562,0.02756258789378384,0.029291408137518526,0.04339233252901668,0.011105830697761838,0.0857438793667305,0.01851822932946091,0.08465366837527694,0.015255060910507016,0.014643523297895575,0.009622730604071855,0.21094254466977058
LEFTY1,0.0317635926430753,,-0.02378242237214399,-0.02422563158300964,0.0012743213975167297,0.02142467618051755,0.014911003871083994,0.0331739273650428,-0.030002736200842442,0.006688810305317911,0.019266242955366282,-0.018847904421375038,-0.0007833640381771533,-0.07015271562355375,-0.0035695338994118347,0.06677243842423201,-0.03556332671878966,0.0756996530399951,-0.027610731954810976,0.007056319200745499,
FGL1,,,-0.005434435692200727,,,-0.0245304279471616,-0.01504648436854142,0.13580312227027713,-0.035725229095964386,,,-0.0024926382639009945,-0.0055291504876376135,,0.0603937572899566,0.06708706959756147,-0.03416875364952478,0.015093590385253016,,-0.0029247273964755696,0.02471838971009233
