,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CFC1,,,,,0.0784997808011623,,0.013627190465593698,,0.03216055497603994,,,,,,,0.07531459610048909
CD70,,-0.045512795611616766,,-9.217430114123191e-05,,,0.010928727462417786,,,,-0.034299892583607036,-0.05989436643074832,-0.014183507742985485,,-0.032603971053141605,0.0030073349437327317
HP,0.10212083165262816,0.01796775824801069,,0.00656815177656138,,-0.02480018356588223,-0.004314858698873183,-0.02880440029600947,-0.04572588725508717,-0.0064864651856307055,-0.07645935318937638,0.0501107741510919,-0.013949793433822367,0.05113135514089616,-0.0690945978450187,-0.04116416866002098
CXCL2,0.015078445752029645,-0.04179462474753828,0.02391167369317876,-0.037719848509792785,-0.03470048175721422,0.04143714782266432,-0.030192808421196114,0.0323579361231886,-0.030379659944915077,-0.01229995464808282,0.1538430463348035,0.04788473922461341,-0.04153934235376147,-0.0302259326074615,-0.06677587595219364,-0.027631815609944703
NPPB,,0.030858488173925523,,-0.044867915312745976,,,-0.01553179362289558,,,-0.01664519369782581,,0.0712513312540974,-0.030192482148687205,,-0.03220066437402549,
CCK,0.04357066724143702,0.014285323550368321,-0.005171647462254907,0.008959918507995752,0.08251947675148902,-0.00930154624554833,0.0777343702759876,-0.00827985901154999,0.03405810822272439,0.1418960447915827,,0.020470875674766083,0.04363515223427703,-0.05654164635561554,-0.0344598890356038,0.05355398256627892
SEMA6A,0.06204276470821387,0.022293865292923376,-0.020749482925782978,0.01694492551473388,-0.01152904500109106,0.042102703246642295,-0.0035676483831648407,-0.0015713832677108847,0.003248748397606581,-0.08379920115986872,-0.048778675701411284,0.040897999244179195,0.010949357276814627,0.022552062288054443,0.0405306783916562,-0.0058745850115544535
IRAK4,0.027771162594044975,0.016549908256401416,0.022764560545275033,-0.04047511117150917,-0.011050029822707797,0.014534111990280221,-0.01845766290849029,-0.023885133975808017,0.00973493623224993,-0.07626960096248707,0.1253145600457423,0.018192718401220352,0.0184678124756925,-0.001540569025159698,-0.012322372980879246,-0.009421104985734252
GSTP1,0.06867901860910486,-0.024533637071906762,0.015591868694077997,0.0020166070552784182,-0.02750353746465179,-0.039911441201995336,-0.0055410955795329505,0.03657423215463916,-0.03326355563732825,-0.07201105299699348,-0.040148819304484294,0.095076878500537,0.09470244486701263,-0.04126178710156749,-0.04036841207813203,-0.007644143277616182
VCAM1,-0.02550756745994338,-0.006331213420143422,-0.03617364283188707,0.01348864104806812,-0.02052535644191804,-0.009561395274119979,0.05189143689490998,0.02521405844646336,0.018043290084872737,-0.018312266099600148,-0.013390284354424164,0.04820066147968613,-0.04089842151846529,0.0659671226190935,-0.035534223836332285,-0.02490289594049203
NXPH3,0.033690049197834436,0.03811240117018755,-0.022554445182770496,-0.05006252980969559,0.014491149569749241,0.009926524104591468,0.002355052244866783,0.02882284135219978,-0.050710017089137395,-0.017169275274666707,0.0847370194174311,0.05087826440671035,-0.032590357980717674,-0.016921434994044603,0.047248888446007845,-0.07404367088747661
MTMR4,0.04619752205609459,-0.020267997485956674,-0.05701735944154209,-0.007658085792275287,0.04686670484611204,0.04885609150666288,0.03107784039881795,-0.004799314994212998,0.04263383955662973,-0.028409421638288686,-0.1322450984943211,0.08229335323072898,0.017335865414526665,0.08028123109181114,-0.020311741803568113,0.0038139483985776203
LAMC2,-0.023947654707439987,-0.018973424972258728,,0.052374973709400745,-0.038205418447753534,,0.06568288783558905,,,,-0.031604366148313794,-0.02159527617530616,-0.02141098319946498,-0.019526263465916183,-0.0035936562069807687,-0.023586631849924107
IL10,0.021450404766515625,0.005469480510398605,-0.02029453896397376,-0.038670113271217756,,-0.03247626309286183,-0.01348139432301883,,-0.041159058196025784,-0.01489981481764304,0.0008100921049274346,0.05791798431500774,-0.03380338598225828,-0.018834956312903692,-0.013306955025666346,-0.01726139213400271
SEMA4D,0.04260744430311077,0.018658059874380635,-0.010041654314415638,0.0033731655748776694,-0.057877214540407645,0.02265850927454611,0.0506010358921232,0.027618827631177584,0.002377210700159012,-0.021711824797783417,0.037940779542288694,-0.034960665126061226,0.06834775495767394,-0.015536595346230982,-0.040046192680679125,0.027525005494905375
TRH,0.15321036826868045,0.03962035309602029,,-0.00797144724151498,0.06612269331793569,0.10996798972520598,-0.007327626292638233,,0.07179660806092017,-0.03508369830212715,,0.04075396587040779,0.060491693566342986,0.008266299353833871,-0.05369208097599012,-0.04192831287028246
SEMA6D,0.0685175539665756,-0.020746916223022514,0.014105483549290821,-0.04698957366329178,-0.06830358206531109,0.00875260541577809,0.008484023767871492,0.03575695196845166,-0.010721986723877284,-0.030812907938016068,0.07915088749652092,0.034392816715981885,-0.027753544149928335,0.026778422239429892,0.042966165822825086,-0.07141735742567926
CEL,,,,,,,,,,,-0.02197457103905665,-0.01068967267436658,0.0830838842068754,0.030708587460994738,0.027887304527023166,-0.02519909822052592
PDCD1LG2,0.01836032367115852,0.0023096161599493533,-0.02632709679908806,0.009483612234011883,-0.0268297806134071,0.03579703993857244,-0.005410675003530092,-0.007895303584852895,0.0074064516375141705,-0.025487903040525763,-0.06806206876719818,0.09791571534143098,-0.015379747906748299,-0.03838552767238959,-0.01296864256805557,0.032137682839153976
SPINT1,0.07745309307764643,-0.002535742117428114,-0.029584211266815368,0.060632896480294886,-0.03470269176596875,-0.04959016168100227,0.03250586196501869,-0.034187640117701416,0.004049266864509148,-0.021869720497641174,0.12852861318489597,0.03548608144202977,-0.026243300711328493,-0.012647803902757103,0.02120060595886114,0.029643340388061334
CTHRC1,0.0024968169950827755,0.010962776767839796,0.04094895456154002,-0.0004451422465587747,-0.019731536629064714,0.012439258702864234,-0.012738971686183445,0.0628757479037012,0.09629660686247729,0.0007253021993752352,-0.03997308579389474,-0.016712542682075993,-0.01793165170999294,0.11259513210678589,0.00297826126347582,0.028342793749189334
PODXL,0.01858542607872497,-0.057461224452478615,-0.004320666861802478,0.010809163875892707,-0.04515916313449768,-0.0038959838035814115,-0.0483873079472839,0.015731219941280655,0.025376752804647833,0.04253340964164714,0.027089907571773812,0.04945008704984342,-0.043574113722949566,-0.017206219446076348,0.008962049634708152,0.06095158221420283
JAM3,-0.00802574080968083,0.016135796947975335,0.017384297624764095,-0.04133945858975483,-0.003823949737646002,-0.022428747178303832,-0.027585074303273942,-0.0014241510172816353,0.013863181319652224,-0.0831291807725427,0.030024378795791954,0.010561365277799443,0.0010281033520923729,-0.010258418058524867,0.07490847263695118,-0.011433631603973664
TGFB2,-0.0625596233074874,-0.0891801423681418,-0.006542405959467723,0.031494445951465624,-0.018434876717453825,-0.023101535849851564,-0.0021139505408417974,-0.04791603230872392,-0.01890740906186525,-0.03661803815075019,0.12067912729792425,0.04072916864451548,0.03165509968203028,0.04476002953500954,0.014151107456249938,0.007028969919043472
COL18A1,0.09943450727109128,-0.031106803168926896,-0.04130898612935277,0.04394638745799765,-0.014473310047416265,-0.00028733493115182983,-0.08008725312771878,-0.03816244037022737,-0.024777619202922856,-0.01953512327307358,0.00071070515140635,-0.016148067101362466,-0.06692252612618349,0.004299295761282362,-0.03296130027264596,0.01065534739299138
NODAL,,-0.03898507506424645,-0.013647104409870058,0.00048552330728168953,0.04489139035953332,0.010936358475658867,,,,0.05195588401673734,-0.04432128745845285,0.038268590901324465,-0.02013858118915896,0.02313441167246561,0.06920519349157106,-0.049134765299320246
INHBB,-0.004923898878237786,0.02977580500268234,-0.005069182467979053,0.037967558936709764,0.06201474876812772,-0.00853550704466794,0.013778609678985195,0.022182183849166447,-0.0018052761310019007,-0.058670655255091575,-0.025565139047328746,-0.0002463796798890628,0.006126071170068721,0.025188589133604864,-0.08440691332813727,0.005027554075670977
LCN1,,-0.0189734292413566,,,,-0.021718715997770095,,,,,,0.0031912876684004614,0.06725818836507652,,,-0.016544009879398757
ARF4,-0.016226640492784713,0.0011605612954808068,-0.03912120964755395,0.045035770018842736,-0.010739526598660235,0.03226049287606178,0.03315695576806689,0.04519687156923005,0.037190836976720626,-0.057337355692090725,0.02157355143967033,0.04875423983630474,0.08438027804908828,0.05687896089521519,0.06099606262610793,-0.1195954240778359
CXCL14,0.048388216529381085,-0.007373242222387469,-0.01711576314716872,0.02826126788027415,0.03303539536523433,0.06733598363594641,-0.08676507817017297,0.023455885250373974,-0.04574458952184721,0.027106557121412723,-0.006246601488170341,-0.04303432781339541,-0.06308573356169953,0.05496274845380373,-0.09278910307253306,0.04361462854010701
LIF,-0.0066873382518466175,-0.022905257607812715,-0.017269627764701395,-0.03437554758066592,-0.033847927276592596,0.05147532133197579,-0.058432265276372006,0.01021251557922317,-0.02757047418891071,-0.02756643705326159,-0.03580957745582877,-0.009461753908824515,-0.028440039929424888,-0.006442617976482394,0.04081150284527857,-0.011399043452867786
IL17B,0.09024077328446757,,,,,0.019784035911268965,,,,,0.035572435733746355,-0.006176194161770928,-0.017144629131329345,,-0.029752378165036945,0.14071151029282136
MMP1,,-0.026158005324580767,,,,,,,,,,-0.027025544553291744,-0.018589333918646984,,-0.02154462033261433,-0.041860977195574835
MATN1,-0.022552772773724226,0.003718635342179386,,,0.022822785006771328,0.044820462435393796,0.055474026872114314,,,-0.013552782644368785,-0.03297602024812811,0.03943500012019249,0.04331048643304852,0.03138550807748018,0.02109679928274606,-0.01704630731264788
ADAM28,-0.004121163276846384,-0.006292907791711012,-0.052410343064996284,-0.022072007375886313,0.0601462530650152,0.04081737842211342,0.005379912560520645,0.011442077666094471,-0.040455611343267264,-0.025548752230977533,-0.05879943795541292,0.06003418163676387,-0.005355539906868121,0.005316103208386881,0.026639622755076788,0.04731852827845106
TCN2,0.03193724820182598,-0.039241076038026415,0.01467643442096372,-0.06065275125948766,0.005160112728481671,-0.011088618880632103,-0.036183738072147954,-0.04333993340652378,-0.01281561453584159,0.041970789055892944,-0.037318543074048575,-0.020322067874485896,0.0010006369303055152,-0.043490387381000625,-0.030013229222806515,0.0312540679883746
THPO,,-0.032460792958780654,,0.014465779307480994,0.013461815445983728,0.0031971591006870045,-0.03228656323714183,-0.03154041449151687,0.011974631949184033,-0.013552784201211065,0.09104754918844032,,,,0.002425615458383179,-0.02554544136509364
CUBN,-0.041189222665570235,-0.005568851684314212,0.04267306081997092,-0.0010689968257290559,-0.030795136665412847,-0.02412410455375911,0.05392694932330087,-0.0659983446518153,-0.02104547768311759,-0.0039241583284179695,-0.037781360867350774,0.043848435488328306,0.09090624629413623,0.02581451741823592,0.02293181036899365,-0.025375870996973766
TIMP3,0.05282998965065125,0.02209418798525776,-0.035963222299072395,-0.022503617903888547,-0.030059988735299737,0.04037148973352903,0.003345629611525698,-0.04068840199835691,-0.0849416146111036,0.047144574654352546,-0.039310414000099075,-0.006808584267605614,-0.03948252104517463,-0.018218083389275302,-0.10026930008515093,-0.0163700457139476
PIGF,0.02811665205482434,-0.027454747158793875,0.03023793706205552,-0.011122263087344843,-0.05831086060498219,-0.006845597126637432,-0.025225620730793,-0.037681904818257804,0.0025831267958566907,0.03833897232696,0.00949920100344346,0.09072438318356504,0.055081614541237944,0.006659928835240445,0.060245795717516294,-0.04346142104028363
CRH,,-0.022229631304416502,-0.017127080049220138,-0.02019117998444953,0.042631668824753624,-0.009378784638022445,-0.0013179714014405243,-0.008698486210269502,-0.023478231861886537,0.05440942091296741,,0.07203520134619765,-0.006511522161195927,-0.002541699067930364,-0.06612452367302439,0.06990040253064507
BDNF,-0.026944578879458364,-0.002398449016420644,0.07015479134757739,0.06167131475943791,0.05561315468370085,0.007872586242779443,-0.02904306541278397,0.011662491265939835,0.09241244870302796,-0.015263915867135368,,0.017500866158328708,-0.014988295985209104,-0.005404995323181846,0.012736714405701356,-0.0146393408016644
CCL5,0.013689137875119144,-0.0019109658374732647,-0.004729337563391331,0.00922743997183572,-0.004214625820007289,0.015827436849799287,0.015335382534523772,-0.03797942614572608,0.03400753500746099,-0.018385981566986752,-0.03743224914641854,0.0074217035575050785,-0.005598656251157597,0.027210945991453177,0.001467908866712423,-0.05309964626308703
GAD1,0.007690021231972492,0.0077837372875488526,-0.01222226108599728,-0.028526469388698038,0.0664674162263238,0.029562103791531538,0.059439611285946305,0.014348582212403895,0.012136363897046325,0.16034584592129003,-0.034731546131827364,0.021880333533623734,0.022069520008870844,-0.004949075104349613,0.06407601906870032,0.05295492826491866
COL14A1,0.0834015534036353,-0.04495920041583293,-0.005820294980029428,-0.05436838439684407,0.030193935746827324,-0.02821958789384547,-0.0003606145718676706,-0.011876782793728429,-0.002224015719313793,-0.038004720322406836,0.05289655211308678,0.002858465138016596,-0.041829858022558564,-0.03934729683885024,-0.119968658246355,0.0010342089035619891
HLA-A,0.09983721830669928,0.03319100333775449,0.0331802173525903,-0.01127784601703497,-0.010856297450936957,0.0006257085615656567,0.01664354131065105,-0.05605978589052674,-0.039123416565297435,-0.1407468674758448,0.024531184172265456,-0.023749146041063336,-0.13805174212088456,0.029793471204253217,-0.036577608348132486,-0.003505357374432042
CD5L,,0.04081150783006269,-0.004607672414144914,,,,,,0.010926385131634407,,,,,,,
FGF18,,-0.020113796130479002,,-0.01604174150335716,0.032208472694799394,,-0.016851950906572433,,,,,-0.013597016517345113,-0.029687702099054393,,0.004511636945327612,-0.023401502738874643
ADM,-0.06470331386669696,0.06302515885101947,-0.023568209837310432,-0.030605761707945107,0.045645680635949044,-0.03927407978650109,-0.06810192688099166,-0.018017651736223595,-0.00241519768246051,-0.12713010349648965,0.042673563442904426,-0.01884459678773926,-0.06430345671576153,-0.05045331701323579,0.025262084880420834,-0.018739318928477133
CCL15,,-0.03708816646502043,,,,,,-0.01501995816720413,,,,,,,,
GNAI2,0.04406860155904695,0.006123488360691562,0.01216365495852901,0.002282600579186044,-0.022325475096840946,-0.02268960562459133,-0.08808082834892332,0.0018733619131737827,-0.06368163028564529,-0.0901884666581067,0.03892856172367965,-0.024003725514882952,-0.01192891101046341,0.046779666876394885,-0.05569686130529788,0.03659445264876247
HDC,,,,,,0.027647302088838383,,0.012907947571482576,,,-0.03763459190577775,,,,,-0.01704629959253663
COL11A1,,0.038170836129330116,-0.006598577397979884,-0.02212552781784148,-0.019603942634571707,0.06650839601082285,0.10149831709694526,0.004947745423771847,-0.019693274492685976,-0.03126444760993363,,-0.0016638793809201327,-0.011983969314170428,0.046665236456776935,-0.03766999608915358,-0.04742024313082573
NUCB2,0.053754116677273346,0.0026619839988980556,-0.03375955651657667,-0.01034156604016669,0.049783864251143256,-0.0016972408488130112,0.041143575857395455,0.02691784037172551,-0.05604456144115736,-0.03150654802303519,0.036288439776052187,-0.016628483460032487,-0.06986335475021045,-0.026352032758480134,-0.02834363493831252,0.030960073141742307
FGF16,,,,,,,,,,,,,,,,0.04142174782191151
CXCL1,0.07752295032939031,0.012498665397233053,-0.018373260980028207,0.01845155341712501,,0.0022345699953568907,-0.03558575419256633,0.0010591141832170907,-0.03896749927281697,0.017878052553010004,-0.0015452164431791154,0.019887626133481415,-0.06948438442151085,-0.01220280148535298,-0.0009984310677893958,-0.04483968664547722
