,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CLEC2D,0.07621053786795771,0.0013590290861326105,-0.017776878441774186,0.027917802720375983,-0.02924555304972199,0.06568315731160977,0.006472467531992644,-0.0008731703859389316,-0.10595070798778995,-0.02040458954797588,0.014357878855453561,0.04991674856059631,-0.0071534525996410836,-0.01714190605886108,0.03640665695415901,0.06012239325328935
F8,-0.024608974676598987,-0.02694150381989191,0.04908587539483078,0.03749882030096526,0.01376838154101701,0.09824058107751961,0.026281637958433603,0.02700293383065568,-0.0058669172409862,0.10486634694791327,0.023329746818446025,0.07103973869606794,0.03803719355633986,-0.026137885849597982,0.015334151091628334,0.07349879740002535
C3,-0.006944735461283449,0.029900262359394855,0.026405423527412625,-0.05040617179375388,0.019704584878104073,0.10801278828284833,0.027711977189672464,0.03756163470060755,-0.02350001885160277,0.03324110867201729,0.024657687115536772,0.00038505735156104065,0.11181805885587456,0.013202381478217503,-0.03773126826835469,-0.018214846846458858
DLK2,0.018886209701336004,0.02043744262034154,-0.0120264569663768,-0.01627218619960179,0.0299922312374229,0.016309766113164644,0.05547343558521031,-0.0234066853060598,0.007526742905278094,-0.060381562911150974,0.008441506221250355,0.011840111600896161,-0.0190679588713597,0.01995866524726993,-0.018158583627265697,0.0002614152567207451
TSLP,-0.012364279942749457,-0.03907702547642891,-0.0109664793547056,-0.0378124857200669,-0.020568558880289436,0.09065367389200332,0.02292223139668014,-0.020316379889950262,0.04234802242816561,,-0.03521377976701225,-0.07256125786000013,-0.03183009361277735,-0.0042643748869724074,-0.009334995238210592,0.03549086144697826
OSM,-0.004697424521414884,0.05161391978318414,-0.024921964992637387,-0.0023569431833400105,0.003125810642146971,0.08045121273982997,-0.023198928173450158,0.06990242933627605,-0.013045360587513653,0.03894831131363635,-0.03985617545479709,0.02832646386427763,-0.0002058539926227415,-0.0395021886595217,0.017657026613143386,0.04927379481593097
PRND,,-0.014102526576405492,,,,-0.029353357367589913,,,,-0.05145229842029418,,,,,-0.02121832323556662,
SLPI,-0.10785996841933135,0.07949220334718315,0.07056995634099796,0.012389408382756227,0.04612411026939019,0.08907795818691848,-0.03304036724860749,0.04741886457385507,0.19513654892179644,0.006307942319101122,-0.0940171762467213,-0.060322300466061296,0.057871747467229055,-0.0734012384195638,-0.02842220750705097,0.06083574353274463
AFDN,-0.003895507006045243,0.03587801986079513,0.009477114384469009,0.03846029178355288,0.07478507094377757,0.04458787987031213,-0.014749204313517126,0.06019339887188486,0.02087089829156618,-0.06378373496614795,0.018109248876311667,0.10887692854772896,0.05902362376936513,0.0914388055640527,-0.027214840320770473,0.06094165182683431
KISS1,,,-0.02748074019319244,-0.017012617090653666,,,,-0.01727454901139081,0.06717446718292477,,-0.03038453592126222,-0.030212699254697665,,-0.011247593656322481,,
ULBP2,0.021690689721348393,0.08118923883462789,0.03932628667043169,0.02268183874733837,0.08045412198800247,-0.012377862286158572,-0.01838706400334763,-0.0282338109030599,0.10546439098714866,-0.05132159644177882,-0.03138260243477851,0.04370057479079408,-0.026735999907354657,0.039601748359086995,-0.06748003986199953,0.08785688610248592
ICAM4,,-0.01267167628068424,-0.015933239831396686,0.09839586967885905,-0.014271162472369366,,-0.02082289423088433,,,-0.027529755474157175,,-0.02650569990831551,,,0.022985715465280433,-0.022301403100551516
TDGF1,,,,,,,-0.015513197395543363,,,,,,,,,
ANGPTL1,-0.010982219672801436,0.07727683024880767,0.02916617036430473,-0.033935594298828954,-0.014933129661265103,0.053915270476079906,-0.026388690978583786,-0.022419348596341072,,-0.03767147033060082,0.11491321341693711,0.08858584649079436,0.045867174989146296,0.05600390635389021,-0.028790227194656126,-0.022538043901074997
LTBP1,0.025593084148549695,0.008924459469421725,-0.01489707950232983,0.026283524685961793,-0.056271873702544495,-0.0018706269953657436,0.019732907922600906,0.024518258916243776,-0.11784768035724687,0.04524900226923904,0.003821045377316977,0.004412566428083516,0.0339635346153656,-0.02297900406113449,0.05288920936426658,0.04485954172838169
CD160,,,-0.012454463915525767,,,,,,,,,,,,,
NTN4,-0.03460129324485578,0.012635196083882212,-0.024539535426997106,0.01098229837621538,-0.03450284917614448,-0.009172216660519822,-0.02811405096891691,-0.04294200080658684,0.07607676849105488,0.02076601878465019,0.05939289773627965,0.02829697166621295,-0.010652840288407276,0.004591308671651249,-0.043446565595827026,0.02105777282856911
APP,0.10769206876965207,0.06543632388791305,-0.03622516018123504,0.009229562770042565,0.05666788362998945,-0.15023802997960356,-0.012971804248034999,-0.0012212909198206826,0.01913341947004964,0.14953311407284317,-0.009257153103631103,-0.03241664361468573,0.018444872688909077,0.018163035041567743,-0.048262424342884525,-0.021810079367858358
RIMS2,0.05127327864773026,-0.042361065236759726,0.03690488615135519,0.06364200648989199,-0.016949277930016698,-0.09631682537638409,0.016149209390927136,-0.018747260739298142,0.2501629428605743,,0.03196520022268484,-0.002825200914939143,-0.025150960948198343,0.013656932351266993,0.06314934050529984,-0.02976058897503399
WNT7A,-0.01749533606626214,-0.025626601176250093,-0.011656410883195314,0.027834604604531386,-0.042490555812578955,0.06886398450943143,0.04502076965268737,0.07416174849357644,-0.02053692492753479,0.05015289193154768,-0.06902122436404512,0.11667879485297217,0.03902665702768931,-0.0027963848687154783,0.07031396346338453,0.023230924133033903
GAST,,,,,,,,,,,,-0.002898711207015134,-0.020631229996776777,,0.01533354801386001,0.06502661524029378
GPI,-0.051885697124393254,0.017950942547052713,0.002845181268760255,0.0002589523773307596,0.023570808142709412,-0.02245526170774906,-0.0237971482836765,-0.016215376951530372,-0.08531142755797333,-0.04659597245567552,-0.11923026766044777,-0.0761566872083964,0.047418144680233164,-0.08660308720033301,-0.07757752478663864,0.07801157940319617
IL1B,0.04351915709882884,-0.00420045444163985,0.04438425963612149,0.010718371228173942,0.02442996846058218,0.05175240832539965,0.00814829611672268,0.06269124692810843,-0.04104952707140118,-0.03400621576734476,-0.012982099571067385,-0.06897539521481431,0.00046259387326110066,0.01809518398265278,-0.009958967918692592,0.01603630217046302
SFTPA2,,,,,,,,-0.013843708094136258,,,-0.02159630455904054,0.11261913523302311,,0.03084138754012342,,-0.01898300416153158
HAS2,-0.06134078896209615,0.03153506951205313,-0.010297770563553504,-0.003340931010958091,0.007178089554189627,0.09121970064366969,0.013825147483264131,0.0772292564125216,-0.02659108311404654,-0.0327799310109572,-0.06379312671881822,-0.04011635207077126,0.0714538942702008,-0.00430964464911962,0.01042243225676754,0.08073408625755184
IL11,,-0.0018075299958775946,,-0.020438201441903607,-0.014715623547507299,-0.027219327893921414,-0.03512987449557452,-0.015548024153494792,-0.06331820198650447,0.06983320209655298,0.0007488995063105243,0.00966951950258228,0.024125164163571754,0.02849430583643507,-0.03187176756088979,0.053864484123928746
SEMA4B,0.03663787772919135,0.022822941851713067,0.0014235658434320249,-0.005527759662626252,0.0993459151841907,0.13960062817947638,-0.0026558176897640683,0.03446973252751681,0.0895741824861806,0.06528310844689397,-0.03264810065544955,0.018848668978149304,0.08963594731726829,-0.05217766959095699,-0.031007709837798377,0.07654635846024577
FGF12,0.0682424323839113,0.030445845673357626,0.053074492090410166,0.03293869917172919,-0.023268170480804793,-0.10225189780056804,0.024831261526586157,-0.006127926934155917,-0.02731185081845187,0.037498775474919,0.018638748718497914,0.052143303087987466,0.08624235713777263,0.022889428692243863,0.07203567772855086,-0.03994361074132936
CP,-0.0743958897705098,0.09780377932928287,-0.0011202116247598958,0.02480564907335522,0.03770495724407509,0.07158244674607668,0.017724721318135576,-3.713946507557275e-05,-0.03436237627622636,0.06052919769597262,-0.018637788154699467,-0.026995578149030294,0.038135082775776284,-0.022428058939834693,-0.03148350290354114,0.020773493555820633
NLGN3,0.09495205334951026,-0.00072471369402235,0.02550863958353005,0.0009635145102622213,0.02869049966096801,0.07698912601258276,0.04430242543241665,0.04603239200581295,0.12469985763034072,-0.027278724721278912,0.029698093895006356,0.06802232236095647,0.005524289751753601,0.046473674485691056,0.10244376579823733,0.005169047030645758
GZMB,,-0.02636814984656283,-0.0109664793547056,-0.013454361833697852,-0.032175516642330794,,-0.0009324650535781852,,,,0.027269520159745105,-0.03745334537559613,,-0.04532313518316189,-0.015408871013219437,0.04653043835128607
PROC,0.08597824710329438,-0.02627072557062309,0.0073209680052288935,0.07060740955861576,-0.01597842498254906,0.04535587491174071,-0.011609062359014244,0.022900745484121444,0.027704623285905602,-0.022818275585833367,0.09749587013960294,0.07678822373501003,0.023968208540480606,0.02750192652519797,0.020186705628368468,0.005957969399457644
TNFSF11,,-0.013043373984323373,,,,,,,,,-0.020441595241242696,-0.03191488506045974,,,-0.04922994676122325,-0.019794341860444487
AGT,0.14303840744668697,0.002774191772768949,0.009779700062547941,-0.01876335827688151,0.012002232859222296,0.12991185732447463,-0.007006999477458286,0.04214837923815611,0.0367248468517059,0.0707229819878694,-0.08473825330553993,-0.01227725875582948,0.026601279983391388,-0.09068431425155468,0.020660443096358654,0.06339649969021961
PTHLH,-0.042360221091051246,0.023806322975620593,-0.021283497017367693,-0.032803749549027254,0.037510842047283784,-0.06600245034782838,0.05313467742686021,-0.019942063889044646,0.1682025681735613,-0.03582667141884366,0.009077231408718661,0.04188578599096227,0.019639383706973428,-0.008892660158953566,0.03898862653104475,0.07413586808744253
COL1A1,0.07313510117091343,0.005257291442881669,-0.021022545615874043,-0.01021393518318717,0.06887995826738852,0.09631796347415054,0.037077546889389044,0.019372314025565374,0.003036965239218831,0.08625604096703059,0.037514351232410995,-0.03829475499345279,0.08092265987809207,-0.025890037955434476,-0.08576730442809948,0.010481144007333913
LAMB2,0.04371239233021761,0.014561030309144823,-0.006307647854011119,-0.03347794951693122,-0.03183918206693298,0.08575220134665328,0.03622988441801811,0.0718014674846683,0.03172706503257203,-0.0244303593727172,0.016383314988951483,0.007634071351513271,0.056931761760554735,0.03606757341084731,-0.0604696858098712,0.08223278611250472
DSC2,0.07862542316384412,0.004664374737782943,-0.035362793007617764,-0.042341317261373676,-0.07676838909224835,0.06511202655649324,-0.017312102759974447,-0.005362090151253289,0.011243594247653591,-0.00250212056690317,0.08475536122800081,0.03427255809434476,-0.02452021224504677,0.038865192231688224,-0.07061345397960976,0.06526092512631501
WNT5B,0.006119010740624657,0.022746980473873503,-0.008087509393343552,-0.0031061772496784068,-0.03054837631944221,-0.001484847127972455,-0.01252644997183828,-0.030729897132085487,0.05052514208017253,0.0028972024124128944,0.015484837132414924,0.011589157659587035,-0.04134408114252269,0.020578444841975255,-0.04602445035894663,-0.021952699849453354
LEFTY1,,0.06134768591053425,-0.013004432657982781,-0.029009538637103035,-0.03318986473267543,0.019228122275725516,-0.02922908398969061,0.0339380992119072,0.0768892828673545,-0.0003482061588471282,0.020507818237567643,0.02100660775411728,0.005919917350973048,-0.051875784533534974,0.046416047360399025,0.003946473106252742
FGL1,,-0.02466892328496647,,-0.011518563504194399,-0.016179810562141912,-0.03713044261649013,,-0.015946952950298115,,,0.013733226015014898,-0.012451373241874841,0.06088867554377162,0.019478046736174186,,-0.0247918270334435
CXCL5,0.02272130201720206,-0.02092868754654495,0.0313953398296656,-0.01058656730941058,-0.034862790194891156,-0.01564976700977364,0.08630256142064174,,0.11978433583217762,,-0.03294399902406859,-0.020250919502374957,-0.03883711417949727,-0.018730679305135334,0.05489232896747992,0.0008774689610603064
S100A1,0.09637674997218272,0.013532973293819342,-0.013693985305692585,0.01813108318573277,-0.009183596370445496,-0.11426117346498912,0.0016964967361335298,-0.017850241456737605,0.03224407124801322,0.017139978170745748,0.03627650477023245,0.058306565039908276,-0.08948326302456333,0.026702751868963787,0.015821933263778003,0.01529658118718729
C4BPA,,,,-0.029469897126471814,,,-0.02246335846177932,,,,,,,,0.08364217847753395,
NPTX1,0.18497917683313722,-0.03713938156288011,0.013757809043659322,0.02914642808209899,-0.03784703050909852,-0.1119461576578924,-0.015965570601536506,-0.016948276913325618,-0.11014243412767902,0.012113275992625454,-0.0354152171448754,-0.019475465055092445,-0.017122451527959423,0.032708483149710414,,-0.06267526127347409
TGS1,0.04232943129542135,0.0021112382345280806,-0.02759853582580832,0.025258784340472597,-0.059636449363052964,0.09409417751253452,0.011181170375687286,0.01986848793564864,-0.005361963086803585,-0.012468560622269842,0.04768891936580134,0.029662470756561875,-0.025015306722290666,-0.009882990555302531,-0.026359628202177975,0.028545063665658857
SST,-0.014389065429444048,-0.03630635283777279,-0.005031895628398896,0.004048315050670907,-0.03983794321608141,-0.13662311512806194,-0.0012774459871539386,-0.047799440069941204,,,0.05812996971866476,0.07452993898389151,-0.036210429485866336,-0.03007981117351974,,-0.038987976252596646
IL34,0.07151268929205501,0.0397867595845073,-0.04041778771953041,0.01901238424591803,-0.02889099542924574,-0.05348424562407446,-0.011543399120380654,-0.04941200936203111,0.03807003787023186,0.08798840091599658,0.052759621801053334,-0.047144418328200634,-0.017846156244371386,-0.054682174874161105,0.019809175813892608,0.004783031477163874
DHH,,,,,,,,,,,-0.0008680074572016574,0.016612193097709615,-0.030158702812968587,-0.0583719143137833,-0.02409029081929217,
XCL2,,-0.014604784284368804,,,-0.02201673593224668,,-0.01272548037891848,,,,,,,,-0.017026290359469967,-0.022538028662918284
RSPO1,,,,,,,,-0.01471944283700838,,,,,,,,
TF,0.005194963681639309,-0.001941946459780659,-0.011486290318077273,0.045760533063482066,-0.038841664098449864,-0.027350452549224722,-0.008938053966424884,-0.03347247907738888,-0.07705345988435479,0.10711690312053603,0.10923856775659718,0.03811784058171252,-0.049828203051519915,0.08173230994583723,-0.0256295450523151,-0.06779208892875495
IL33,0.022195557372091935,-0.01838563211501505,-0.01383982055659922,0.01606891873889,0.04359727071824483,0.06268095231282719,0.0040521685120991245,0.06329757556541203,0.05269584253659415,0.08661306611123525,0.025168209148866045,-0.01666821805382012,0.03768510393409376,0.030559875338850344,-0.05441127916006723,0.05985174121012696
RBP4,-0.011742448870247862,-0.007759334763567102,-0.019499693449646482,0.033787011503589516,-0.03361408791024204,-0.10718092309491002,0.030943193017103368,-0.0577484097140298,0.0224304738544347,,-0.03747236536126674,0.07357530174745071,-0.02269456664496647,-0.009081677393019613,0.08438866756408553,-0.09479499619309174
CCL19,,,-0.010314301304382665,,,,0.06346364952928733,,,,,,,,-0.031183232977617485,-0.012075511903724172
CCL20,-0.006588363744593385,-0.02210580925269033,-0.01259407759392946,-0.026476447857141944,0.027063674549802894,0.04698452559390433,0.006776782398713382,-0.014505251992004468,0.01722013612666303,-0.05740113289317513,-0.034965863612952536,-0.036294277420248856,0.08833525082093892,0.0015210028952801107,0.01717254270758548,0.11212053405747811
NAMPT,-0.15136210325563057,0.019907510138286944,0.006287509962708352,-0.017384382607109124,0.04511087757414284,0.12665170187278588,-0.02561301270128421,0.027410749259147302,-0.01308083370862106,-0.00839558460433736,-0.08760443951806635,-0.09670932963604084,0.01910647840370953,-0.03998774065233271,-0.11757649257714659,0.06207283494307049
