,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PON2,0.08851932638060869,-0.008951613960015379,-0.06414384715217707,0.012495995749214126,-0.12087099690204355,-0.020621912240488146,-0.09236682288936829,-0.014158631711054128,-0.06801109240019808,0.09723242316692624,-0.011116754626459061,-0.09064864827783709,0.0882611665541048,-0.0033537698134592556,0.021040389358617323,0.02358014588557236,0.017376078539297925
ICAM5,-0.04738212546093019,0.00106278249830106,0.028244544918489895,0.07128416836283763,0.03863387175489278,0.05115241993058693,0.017529147900317336,0.1561719295593584,0.08505247290264405,,,,-0.046366510374124745,-0.028697016758107798,0.034753865582324066,0.0626179529902767,0.1500818832767076
HPX,-0.013213877976940815,-0.013454019349733694,0.03686182502141136,-0.030361039493651463,-0.002307155232436664,-0.0237375753303357,-0.019880266515358694,,-0.03253479662768441,-0.024139547592962565,0.02407078614116314,0.00923802136326015,-0.0009669929107175657,0.07087848313810521,0.06584420635568203,0.022865179717847267,
SFRP2,-0.013482951025354956,-0.01209170192977179,,0.040123039115940416,0.029171259661674734,-0.01978371677316446,0.011659620236800287,-0.033520887376731055,-0.025110132340944565,0.043479263720774666,-0.04119195352344843,,0.01733049492571645,0.06125527531128366,0.017572564753128992,0.03154960211815832,0.018819931729838264
CFC1,,,,0.018492962695383027,,0.11295843453509817,,0.1826457284596559,,,,,,,,0.12804225313110196,
CD70,-0.019057845897226214,-0.02055245285383438,,,,-0.01804800616915277,,,,,,0.03455880292448076,-0.03249876961112834,0.03128378102965138,0.05076105151433651,-0.05815697511308387,
HP,0.015426377021615548,-0.0011204392635899864,0.044004400169014364,,0.005901634897884771,-0.02849391976241377,0.028699348840455538,-0.08657639799038835,-0.044709398425503775,-0.07120080000413136,0.008413098430823478,-0.01895206836137302,0.0523327715662416,0.02228923979700409,0.045610920750368794,-0.040656143823460576,
CXCL2,-0.007391753583537857,0.06508805023596215,0.01828806465148073,-0.0159462982449792,0.07881688667928911,-0.054366359492747374,0.08082986929085985,-0.09268948430600961,-0.025334082731381012,-0.03791432138611258,-0.05832245616736809,-0.04470199982066694,-0.006791749723304207,0.04634098852273701,0.08418446207233833,0.07165930267542424,-0.0483398061627115
NPPB,0.02653679810424348,-0.007419525595427649,,,,0.06752574424593621,,,0.025356430847412046,,,,-0.03206042434360209,-0.0316814538145378,0.003944131570050075,,
CCK,0.08340922263437812,0.00026992143529790314,0.1321842283768018,0.09654854490949538,0.13178388228810026,0.08431549150788722,0.16458277627116805,0.259023993951094,0.1454081579430457,0.024387627184696635,,,0.004789739107016608,0.06545854857955576,0.02326631737038436,0.16029759911601776,0.19628655113965898
SEMA6A,0.06301030983048056,-0.013967934117279682,0.05531738449376722,-0.0668292176099902,-0.056587086559017806,-0.026860938782458262,-0.0033579562288308246,-0.10552892538711041,-0.11164298052066375,-0.05024834691265352,-0.0059242045799222705,0.048987520939203645,0.0036185060548467336,-0.05950634041025045,-0.03177337731090204,0.010292572751813282,-0.16139327254999752
IRAK4,0.029365714685803374,-0.0037499904442797223,-0.011424640733637121,0.012019722012913691,-0.043857881653953795,-0.008964883773255508,0.0029799055441472695,0.007036425193798161,-0.07547489007115708,0.021958221980973455,0.06695161658247564,0.08488121896252003,0.01067405276123049,0.029235536508621363,0.0709609047408901,-0.02819584026227297,0.06327686040202454
GSTP1,0.006161565991337711,-0.003270933959773628,-0.05754520246257238,-0.007118859455659602,-0.12615690233529772,0.018129798169633473,-0.07067826473805373,-0.13150609746125444,-0.08021848627816784,-0.04374418901667943,-0.06166430567213439,-0.007424041961475952,-0.005085979339172639,-0.0014289215134658541,0.005801335298904729,-0.018466509123661923,-0.06033178009438119
VCAM1,0.01139221482070424,0.06121708618530356,-0.02162488282699399,-0.04509741752594738,-0.08333940028955286,0.045208383200001215,-0.057338714260522144,-0.011745873406102272,-0.035553838737740484,0.0610536261771094,-0.026233633120681478,-0.047594295372856345,-0.023193413515764823,0.025334957109793804,0.03659247161667758,-0.06132511861121996,0.05759906753370798
NXPH3,-0.01694950113930543,-0.027534025683112747,0.004075545615452878,0.013377849169157966,-0.04054358154563182,0.005043272554619513,-0.04883577714716751,0.07656873517255362,-0.04601925327528392,-0.06090996426526991,0.013801958857800058,-0.0103302943973763,-0.04994999516242373,0.01428992928449559,0.04780476222955592,0.018016115412559573,0.10332694775539333
MTMR4,0.04132083652707496,-0.024829726461174935,0.008702798226514688,-0.009131727652230828,-0.015098023662882891,-0.01957688460409552,-0.0030306023937212846,0.09842978808894116,-0.007998248394951862,0.016690617349982808,-0.046662758317266635,0.05540949236302546,-0.050911521760256366,-0.012711355841433913,-0.001589166377813338,0.017048364416352442,0.141686358711447
LAMC2,-0.003198884855486316,-0.02373103462289318,,-0.005346381420400078,,-0.016780700258317138,,,,,,0.09856362922254375,-0.02039276760149528,-0.020575219796693044,0.06923920216810898,-0.02325718445593404,
IL10,0.06741474783209263,-0.0036121833340448783,0.07802468732762995,,-0.0252281387535595,-0.04087847433179189,,-0.07152299110959964,-0.01474456233218419,0.051883217687269216,-0.007585004533116021,0.020039431211984166,0.03193624783902873,-0.027115624024744007,0.1220739427749657,-0.01240323927147822,
SEMA4D,0.0280220235805245,-0.0008598636250338791,0.027183666634917975,-0.025500525826882992,-0.01623427055972279,0.0009923352378005807,0.05148005139788381,-0.12398873570803895,-0.045049603845635965,-0.057935007305160456,0.022656068317914446,0.024034783002651883,0.02287125045200993,-0.009734290659377483,0.08828453710579012,0.06345105483279426,-0.15084169890556845
TRH,-0.03160843399070952,-0.002102119642750545,0.04040169479610429,0.003116965046979399,-0.020965843509825634,-0.03795606672204043,,0.08141622725332535,0.0027565619796833503,-0.04818147835614185,0.03233458252316003,,-0.014892012668535813,0.013583152594551146,0.2238901333271491,0.0024452837602996587,
SEMA6D,0.10306565847110027,0.028626000344673077,0.07465872368410888,-0.11373594708752566,-0.05906558130525351,-0.042770314846085955,-0.034103138021049695,0.04531855192528557,-0.11062270500180311,-0.03886993088542241,-0.09433991054238387,-0.031386339728290046,0.03982323030579529,-0.02070734841843504,-0.015389388000302309,0.00712119012015677,0.05635945751550173
CEL,,,0.030503346224475168,,,,,,,,-0.031687823361097815,0.08835443030137369,0.02664630658427046,0.05093228946354452,0.05999164317863034,0.03552126000721859,
PDCD1LG2,-0.043472704573283776,0.0032960067394705904,0.02045981291086313,-0.02921329999860448,-0.01561617681891196,0.0542044966328061,-0.00021111798933762523,-0.07853446506373747,-0.025222325223310863,-0.08627197863075917,-0.06397260795587342,-0.06810132124857689,-0.01721808520530518,0.009990003594082041,0.06723058294703115,-0.013481912035426381,
SPINT1,-0.022753993291076736,0.011688700365824888,0.026393022983256523,-0.03778562933204719,-0.02534490899454394,0.010929773379157522,0.07686706056122479,-0.03204805259774613,-0.021641843271977355,0.02352336989491033,0.0036590235194972945,0.04856613744650866,0.03387906664033316,0.0544620717229498,0.051081076905599425,-0.0335130736718988,
CTHRC1,-0.026052514630049685,-0.02732383009684999,0.08928376691482753,-0.06450800467724815,-0.02963553133375634,-0.0316260580616549,0.0037578808071156195,0.03150345157172267,-0.049877749622997014,0.1007267591026897,-0.02430655584368222,0.1721424059496335,0.04947883276338472,0.07057700312284881,0.09268952493300472,0.07060189642938294,-0.050604047536171044
PODXL,0.044448167895781085,0.023106172437154744,-0.054399207940924635,-0.060716232995794546,-0.07284141795644632,-0.01423008817465274,0.0002602047185697076,0.01723396906885084,-0.005644928031289397,0.07408827879149484,0.0503987565791802,0.11381178760465022,0.05293494112759219,0.0758960028750599,0.08081338537298206,-0.0008593983666462649,0.11478044833884261
JAM3,0.046946430802671205,0.04252585775038021,0.008336834483895066,-0.04884697406810824,-0.1015166275510817,-0.026401326714016772,-0.056009526897151454,-0.14294750698611436,-0.08537245949906827,-0.010871037977883365,0.10112864933364785,0.004139531438384785,0.011584613004831375,-0.0016021860030868737,0.05308050948309601,0.010357193685309627,-0.10445280685939724
TGFB2,-0.019350049434613964,0.0707753221757478,0.1338761013556673,-0.01962538063973354,-0.051410399726291085,-0.0181591653508056,-0.03337985051866782,0.016254225355344463,-0.048658727616243236,-0.02485717657984287,-0.044909086989208986,-0.10911769528891192,-0.037297483554733966,0.0580903634554716,-0.027035926500758315,-0.038715869251491,0.11939819888965446
COL18A1,-0.03353057956700892,0.016651236314590905,0.05208989339924892,-0.005780232876227585,-0.046448064820825835,-0.03161823878611193,0.013096218680472999,-0.08966987229547153,-0.03195019392239756,0.15074929527811576,0.06824213364142545,0.14660686386348093,0.08358021454561793,0.06765070422589566,0.0820082325299978,0.006931341470580727,0.05672993681921703
NODAL,-0.00783532713007087,0.006727522679036357,0.013110566891723324,0.04866095453534148,-0.01973834038912301,,,,-0.007059204173403895,0.012738876858627492,0.1324140347449608,0.1097474622478865,0.08246327154851736,0.13514545706471726,0.051704692954217125,0.02784521355160681,
INHBB,-0.006384474763376099,-0.03376997283773499,0.024928263065193003,-0.024568293616447103,-0.04508438892724704,0.012836421798603528,-0.02750153983207292,-0.03320761712301086,-0.03484097800644078,0.0034579755107081354,-0.11914370731000976,0.025209701829580374,0.031970675122835475,0.018945856930649388,-0.0163970514424101,0.0256840746649513,0.03949857744675173
LCN1,-0.020320759629888357,,,,0.042607132102233575,,,,,0.03957398714995456,,,-0.009668741419637422,,0.06332760863593986,0.0005876760463987018,
ARF4,0.026502855002735977,0.03676091743309896,-0.04772922362529902,0.030591300001240745,-0.11839123942704932,-0.052286093344455484,-0.004480815502546531,-0.008292430912572894,-0.09142074028804369,0.005790842149360461,0.06612593542555394,0.06537142607275002,0.042959918451430865,0.033877057500455734,0.04737217265349887,-0.028042137642747548,0.002534402809464942
CXCL14,-0.00912308020502778,0.049605295939343694,0.14035485210990997,0.09016664751368322,0.04377401099461509,-0.02006211787029862,-0.00013722506000389998,0.06749993761433727,0.07638691954267395,-0.008945769083676343,-0.01802571131286247,0.07708230390755914,-0.03699098075613348,0.002803559013125962,-0.025401925008751502,-0.05113888145293923,0.15159590719718066
LIF,0.014992951756686006,-0.03728434109181651,-0.04300915022795303,0.00362094216387619,0.0019439361870502605,-0.032171238522587325,0.014312358588843516,0.00822155683775064,-0.027279201411735617,-0.04181012234470762,-0.005583163087808572,0.05526597313880598,-0.013437870441671194,0.07468265285341028,-0.011888114703043637,-0.04740189091531292,
IL17B,,,,,0.007991363734869205,,,,,0.0006279329425310143,0.10972671705909222,-0.04332784992388859,-0.0229519936765311,-0.02927264430819084,0.08947292347272275,0.005988535894344528,
MMP1,-0.028015522752182227,,-0.013296214049439018,,,,,,,-0.02023759588681081,-0.02519762217743939,,-0.036262363148553974,-0.021197230159327413,0.1433876697966659,-0.03738729640826459,
MATN1,0.02710634182697212,,,0.08981117066059235,-0.025586853345904107,-0.013497187051325838,,,-0.013411565910055392,,,0.03879948279370534,0.03417064252326799,0.021793015821632643,-0.01539810934814947,-0.0338488615311465,
ADAM28,0.005451017434618399,0.03890988040729189,0.04163061674844939,-0.020624491876078208,-0.04084365470685285,0.0275416396675242,0.05109176463538788,-0.08164675625194577,0.008986266042013148,-0.056457889251385625,0.07534684842377301,-0.041031007489407544,0.03355201416130318,0.07463942714367586,0.03078936197729361,0.05946434455167294,-0.012691968972929442
TCN2,-0.00014128180439066559,-0.013816493959443924,0.08983519015038548,0.026633436237215053,-0.01991381119373898,0.008415025990640812,-0.017911016573241706,-0.06515021761230184,0.062357060407924006,0.13699813024603083,0.04234095035933025,0.07635968796818418,0.09569086966337298,0.011646351592641609,0.10786901143443046,-0.07183189519812609,0.00251482064942714
THPO,0.0269712546712529,0.05925883503891506,,-0.010835557137427596,0.006237778521889934,0.014793094176260502,0.010082352298237592,0.011162333848893062,-0.013411567450675751,,0.05502515104887707,-0.024219852214078685,,-0.011666620007887762,-0.02023328287805095,0.1307439279029559,
CUBN,0.0722886425639132,-0.003272247132164183,0.010635741452403097,0.001116852695453363,-0.0002524198233767182,-0.02985510410377327,-0.0043394475534298755,-0.0195924133358889,-0.029035570755938236,0.14975744942592423,0.07251437879274432,0.060126105267780845,0.04433820659749761,-0.002824565072752689,0.03352670538313666,-0.006625932709412874,
TIMP3,0.02575109891114065,0.029222870047980368,0.12588279797536905,-0.08788511495839708,-0.11225308288791654,-0.051627252533922086,-0.02058296231424483,0.03418069188178691,0.003165258610940906,0.025734377947152432,0.10392787317077719,-0.03647133545755779,0.05724570165079338,0.0244968335264274,0.0499341890903808,-0.003743465336028182,-0.029379603425445863
PIGF,0.022186648885429625,0.025194827476050684,-0.08951149446245346,0.010781216979927444,-0.07946430201843223,-0.03411550172975279,0.013509127534337806,0.07034630462356328,-0.07098989802790137,0.051037647596586216,-0.054066031978460403,0.027885269428807338,0.05875893044780646,0.014905893497582517,0.014541452820234581,-0.01138816982490214,-0.006450526219713423
CRH,-0.02380818926572659,-0.011975392677597271,0.11887947343109435,-0.01706029812531679,0.006610073487786989,0.004333014406466052,0.03781931800202892,0.1095383888463745,0.01909647656992483,,,,-0.0068307442610650165,0.013066515189392431,-0.019526035839158976,0.026802214829165644,0.14118505378157326
BDNF,0.055187435380474714,0.0038348204462981235,0.044582306716404736,0.002168542487357525,0.15003678592966394,-0.035626299529872237,-0.010500422933643932,0.06079384812600118,-0.015104869536344634,0.007965441192268954,-0.03967579737097945,,-0.03439038792794144,0.022229348585789337,0.07599879883327264,-0.07479858649873027,0.2659134129028606
CCL5,-0.03285230373109326,0.00784749569144313,0.0872576638479125,0.01513258032757846,-0.05539927559417362,-0.007386343349353125,-0.016702460794027693,-0.07051757381355665,-0.018194404062782114,0.02540036468163544,-0.013013155600804542,0.06875684605993869,0.013622859372094497,-0.03813643749534308,0.10723543959269044,0.015615667890421655,
GAD1,0.02356571042199722,0.032657195895076305,0.14644181027110653,0.10681866826608995,0.11539163948567772,0.01521869360702155,0.1435401605800978,0.20697970806157548,0.13751615293960284,0.03696108717051612,-0.0010794149860735573,0.025883929647436157,0.01032869278387302,-0.029089985967793525,0.020817692658607473,0.06374634326992658,0.292862452819296
COL14A1,-0.015641570636428546,-0.027282715151535804,0.062184174385876895,0.03927820873217167,0.01134928598061381,0.04165873629310737,0.00311942558432306,-0.0863305738179612,-0.04492853054059957,0.07592386757616618,0.10882793685329396,-0.06706424312574728,0.0634434904036593,0.043777490280793384,0.04735955011126095,-0.04636715411905432,
HLA-A,-0.03994410426810015,-0.02797235576711588,-0.1383547459792334,-0.07697042435676155,-0.084636141129391,0.007747698360773646,-0.03490864334626311,-0.23445308531230732,-0.13146563108534298,0.01861952337148414,0.017363514465679866,0.1181744383832947,0.021576700526036295,-0.008833222439589563,0.07013134693509367,0.0034932580426040756,-0.08931606317305732
CD5L,-0.023808186511300438,,,,,,,-0.061331297935755695,,,,,,,,,
FGF18,-0.005883082826590682,-0.00951435992761019,0.04018458345455685,0.02392977164759326,,-0.01446276767311179,,,,,,,-0.027134754271943378,-0.01590845030225344,0.07101493874686432,0.041432177403908345,
