,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VEGFC,-0.047376749943398216,-0.0446626491566431,-0.0037578019287530357,-0.011526174731685051,0.023095065704324784,-0.01704947802184041,-0.001309898166345903,0.017940295155060824,0.0313093993606455,-0.01298004487866326,-0.03996212247655237,-0.02952203266637273,-0.015806996250863684,0.02077802630367044,0.06472810352448292,-0.008927955099316778,0.02066570908693277,-0.00822920099755387,
WNT6,0.011568325438430234,0.002629507070783104,-0.02007684016889332,-0.015223876881119586,0.01783389904068909,-0.01674545422798252,-0.051170739101220324,-0.023536711015069177,,,-0.03487692253317752,-0.021659841683056603,-0.008204440942326119,-0.008218746255298497,,-0.025480993760549943,0.12764245431711357,-0.00526051876415627,
NRG4,-0.03109527651270879,-0.025142808351836618,,-0.022997242809990343,-0.0036304365167319917,0.03505999507423819,-0.006870649043876898,-0.005179758347874048,0.005110159259253027,0.23055550452073123,0.009649055567094857,,,,0.022485061664597402,0.08548784589333139,0.005478770926301122,-0.05425572859273895,
PMCH,,-0.016731135962176926,,0.0028617880814703306,,,,0.044506416392265026,,,,,-0.036527663798857926,-0.008531114646322271,,0.018565574604407588,-0.05058312048691565,0.05546795690482973,
COL9A1,0.05168173175262778,0.02997534083709596,-0.021911253564013074,-0.0397072777420057,0.04580152389379635,0.0778001338731968,0.05316995654532431,-0.04629609513647855,-0.0436519759079984,0.17124900613288827,-0.03976121539692692,0.006260913300314766,0.06610947795456924,0.09130402322218165,0.06883155910465599,-0.027690256251080732,-0.010204461071019875,-0.010730012991385297,0.021157536574703813
GDF11,-0.012698674951857615,0.03683905355508107,0.02939827514595821,0.012068358733981975,-0.04882222571896645,0.04725683636561627,-0.0805480707986469,-0.0143911853072738,-0.009944273873602909,-0.06418031388761083,-0.06232079620649899,-0.008215653567424689,-0.016828000124772178,0.019828805280401547,0.09583303304384146,-0.013212565229147686,-0.007986391276605262,0.02459658533311117,0.13133436926193032
RAET1E,,,,,,,,,,,,,,,,,-0.02931924039645491,,
IL24,,,,,,,,,,,,,-0.02723414592385967,-0.022605747045801223,,,,-0.00747985846419404,
SORBS1,-0.028721208751039163,0.02663388907695753,0.05147909702778621,0.07146018854754456,-0.03169801872811316,-0.014729192071830814,-0.02336103169239595,0.05731648340025491,-0.0070196566652606755,-0.011888032104193291,-0.04055646171720331,-0.07480105007997277,0.05817699771685498,-0.005630391170455316,0.0301977455058414,-0.02028628458879455,-0.017991716775358896,-0.0014696470717065339,-0.0012811593806891222
DLL1,0.040402210488296036,-0.03819339730686067,-0.022694119274878632,-0.0298363486530807,-0.025871284025679522,0.07269426703562269,-0.11791893450917554,0.017607594672399744,0.045164608314661285,-0.0575760522264817,0.02957191974259994,0.008267669510415757,0.0544473746917698,0.15787550068280262,0.007763546488346991,-0.014267910162979782,-0.01915534582659783,0.06857206361900618,0.15672733101849287
TLN1,0.10591402261023172,0.0014047432403545858,-0.0036113452192912134,0.009663175751386293,0.018036904693601148,0.0554251077907391,-0.22154079299510998,-0.0014176545675753285,-0.03823289182559444,-0.13415396568543653,0.01877544363547972,0.06421956958081743,0.02889430358822407,-0.023499067039234413,0.04933207982044971,-0.00605574317031571,0.0034912441810852585,0.01937419767460151,0.09595228563903115
COL2A1,0.006788581572006759,0.045297623948205544,,,7.856635804388703e-05,0.046167829400915426,-0.01584965329886987,,,,-0.03253780499979178,,0.019152730135928355,-0.05891749206871903,,0.027791993317575203,-0.038896696438224396,0.005226330027068553,
SHH,,,,-0.015098150075493274,-0.030739200624254833,0.08031006307150064,-0.027001606962572547,0.01749172457980497,0.00024757029366805154,,-0.031053843449902568,,0.0402927830039183,0.05647974954429433,0.019613361856035478,0.04485335987559906,-0.0012629662860735372,0.0370914361652274,
PON2,-0.01772354967422031,0.05328539909596298,-0.028910883781146535,-0.07847090393657083,-0.004864450595631887,-0.017571497508212623,-0.2098287847080061,-0.08237053914619169,-0.04842150678588988,-0.09046605844062643,-0.023987707478605617,-0.019010127628433175,0.04451640080914376,0.06332079776816779,-0.021467555497912454,-0.01498770759795025,-0.06701001744215826,0.05268138122006339,0.006244568319110691
ICAM5,0.0711734024090874,0.05663814518085992,0.049810527809209984,-0.03766018387189568,0.03635516470835959,0.0284105403359992,0.1196688296723738,-0.0016824116429557511,-0.014795568428234054,0.11727865948188343,-0.023110456517282055,,-0.012463731754977099,0.048563545204164636,,0.05439180088214181,0.06417689024395273,0.08986744712393568,0.13189646059161525
HPX,-0.014023735083096192,0.049703214707379144,,0.0011583082102160688,0.006968082451204973,0.03331006404124166,-0.0421689116134085,0.05435240099040522,-0.02060694921105642,,-0.015406136682223804,-0.03732617584135589,0.010407881754703438,0.08437758596326904,0.037142727360198934,0.04980496081884589,0.020212347056274865,0.0695312325385142,
SFRP2,0.04909880479026359,0.06202646406207723,,-0.011805275019373595,,0.002086156189002468,-0.03833243368167266,-0.0018073474263466845,0.022219075733221235,-0.012886805947580285,-0.024381191140173012,0.07914198421348889,0.04447039097985688,-0.04178515948175963,0.02509166937821265,-0.027108029025905055,-0.021461772274863632,0.005745635141927371,0.06582449319085466
CFC1,,,,,,-8.848109261944051e-05,,-0.02656443863564139,,-0.027733415336475886,,,,,,,,-0.04800778307083545,
CD70,,0.01995568130651178,,-0.024089109124326297,,,,0.13554868172186765,,,,,-0.0035202408498884053,0.011694086532405116,,-0.004404813401225552,0.0009830305751560705,0.04466173398867794,
HP,0.02801838424439192,0.049458780292125866,,0.001465728811631831,-0.036917516953360194,,-0.03173018548587431,-0.012205706657616163,-0.031110544864980865,-0.008979864958775202,-0.01922230632830854,0.10848816713890752,0.05451410900260725,-0.0733545637074919,-0.02838318714821624,-0.005506029574205917,-0.028684630934888114,0.04220226556007955,
CXCL2,0.035944244810471176,-0.022919461860672747,-0.04407541362668059,0.03431250861145512,0.017576651814539376,0.037003176779395706,-0.07010034381857932,0.01945659131789124,-0.028638612934482294,-0.013315239669918088,0.07390588182531713,,0.028470141486028354,-0.05241208990537147,-0.012535381057010587,-0.058677238823385595,0.05942870449741897,-0.010503839839291299,-0.06699632551271203
NPPB,,0.06760625662738827,,0.06200763850281184,,,,0.03875716226576058,,,0.022960490208114328,,-0.0034775656467056692,-0.026086500151972256,,-0.010297044032484964,0.035030478262645166,,
CCK,0.015072723937205998,0.04885513436524117,-0.026989128078223543,-0.005034415775021082,0.033162566702406165,-0.01381858823048149,0.22191160704362453,0.03448368416459093,0.07255503069650274,0.2072531981004715,-0.02551667825525239,0.0224605589344234,0.06860167116625206,0.062780850640645,-0.020135167019244626,0.07403073608863486,0.09754486014684215,-0.010703523484405241,0.00804802981506087
SEMA6A,0.021638818532182157,0.0043194734386615636,0.006673346023572677,-0.019546898116784013,0.04210074859175695,0.02971573619036532,-0.18411158837544223,-0.014173188287121684,0.013727296336937558,-0.08712157656724677,0.028348399022659662,0.03969310099361251,0.02074521771866802,0.07801779222614827,0.014063167024044693,0.03154371936352009,0.00433143212880284,0.02457010132637488,-0.03224816053326958
IRAK4,0.024569653239502262,0.02077754019157708,-0.04152759559605883,-0.008005681890760837,-0.010051685692296692,0.06844650220544896,-0.13762541468162723,0.0028184861811869646,-0.026171021262225785,-0.009871000597568192,0.08178387445932388,0.008085699039490498,-0.029742479540895535,0.029091310045565203,0.021968399481355462,-0.01850834623549166,0.0055214147085086655,0.06889066614881514,-0.11213499334305684
GSTP1,-0.025479682548919438,0.052247576024178795,-0.008281797106626628,-0.0007627535414697138,0.019112197529587246,0.022898475025831186,-0.20168538032195635,-0.06513660223049202,-0.0075094575374760565,-0.1594051644319065,-0.030065422859650175,-0.12907299812674158,0.05025371340458234,0.1437587697732579,-0.04726833929740544,-0.0010771939547534008,-0.022092920120300764,-0.05208189332034385,0.006652534327580771
VCAM1,0.002390542557371115,0.0013988637238740928,0.031460927102531906,-0.07181821007847727,-0.024670606281277686,0.02326571078458303,-0.18605808353791214,-0.009397849035386948,-0.007440935672994076,-0.028533988238051994,0.017582444050575283,0.016324443281174533,0.047851089698699244,0.009334136120962132,0.021759345965674352,3.947742840137749e-05,-0.021386950525942108,0.020719939644610733,-0.04736377632127401
NXPH3,-0.013554529784155448,0.0548828579691173,0.023213729431344324,0.016334679583931856,0.010368984753046873,0.09338695949734543,-0.057770288906612156,-0.05863029706238224,0.017344572667746087,0.07793569396201593,-0.028616299609552715,-0.036741696033577805,0.08849198468316057,0.08087124948536205,0.05213287990396625,-0.047145086201756774,0.0033020350417597598,-0.07630666791503131,0.07798117905988362
MTMR4,0.028668269418970212,0.008381158765509981,-0.01756941997720734,0.0360840215224307,-0.03294305855829881,0.006564739411100391,-0.028791430374590143,-0.03177768400505407,-0.008518887130800653,0.02395380455045087,0.026237923895909947,-0.013584994872851213,0.007177185167864766,0.01982652852529128,0.04345944355144068,-0.0006831015005193639,0.05742725365907244,0.04236708647672185,0.0368430980601793
LAMC2,0.03470031693334648,-0.027642139470979755,,0.07034377160927638,,0.0739558140421248,,0.04929278769757657,,,,,-0.019298574498218573,-0.0009834866788010377,-0.021426753603040853,-0.005604951657280718,0.09087019860442279,-0.05224624861991494,
IL10,0.01578449209054399,-0.015715464813609383,-0.005549451076722551,0.008709886867821278,-0.027473608449352944,,-0.05597574229883914,-0.012717031347158325,,-0.071335637673489,-0.017335683520735983,0.03298699629093276,0.017699690819912198,0.0576497323730455,0.0744188613551285,0.0057132718951161095,0.07109788697402854,-0.023685472599474927,
SEMA4D,0.044885300199832036,-0.02621037652834532,0.024144989516599446,-0.010367111864761736,0.048725504489263965,0.011380478488179694,0.035976414459696356,-0.001352916648153016,-0.05333093949407126,-0.08576737937300753,-0.0456611260533906,-0.02949760059245017,0.06984584261987312,0.060982798517374065,-0.10316052811611492,0.03442905938880259,0.03033620086104371,0.020220075488523483,0.022386259133653646
TRH,-0.012678835292465433,-0.018849190297196172,,-0.0035436012361635214,-0.027313807569880614,0.07585158538636577,0.0038385526074865995,0.03388913005366855,,0.05984255646420354,-0.022572041384528174,,0.02615781794246064,0.038359348937386115,0.10911459792769237,0.00853060578031021,-0.03036667896656869,0.030391739124570938,
SEMA6D,-0.0004909654972847365,-0.031628422581881116,0.02592021084545684,0.02257555720592753,0.027983204439114322,0.03313292672169089,-0.08823950702932741,0.03563321378981327,0.0027914556993468525,-0.03545627416867142,0.04437125785722153,0.024330626913073906,0.00037408498746617047,-0.004757873569310006,0.022590874177299956,0.059453142017832764,-0.009891691781475432,0.03642063239296209,0.062459501455321816
CEL,,,,,0.08214800422354603,,,,,,,-0.031486438427679744,0.02252633839659323,-0.025799568501135243,0.08149086875559496,0.02449893225689226,-0.022312069249171763,-0.03657159876803232,
PDCD1LG2,-0.042998380480973236,-0.0055328497949082,-0.044949946051325185,-0.009776577043907822,0.020394172621090136,0.09445365776870668,-0.07291900482244736,-0.028349302898360462,0.04144921981484976,-0.05314902004183228,0.028795617242199274,0.05211632261521286,0.004948076414876898,-0.01873059349691507,0.01749392265280134,0.009165079414926391,-0.007477379491349519,-0.08029018465039894,
SPINT1,0.03610526922883747,0.007349008453477064,0.029699581281843034,0.002363189253437991,-0.03563036468677742,-0.027107990479642047,-0.0838527713255109,-0.023119771421977225,0.02968024932300695,-0.04194375408232873,-0.0254983083426712,-0.05541933838824466,-0.0010826505184927152,0.03481854695797729,-0.028625679785532043,-0.026557504068933754,-0.00927205929990895,0.03873793400618002,
CTHRC1,-0.026632276979216656,0.022055134002391435,0.04791359276963036,-0.03634121074605189,0.07153456842339598,0.04840270249107975,-0.07009057749918962,-0.011034332415755363,0.03165329113268613,-0.0630284471507278,0.0007810952747189648,-0.03193282323979389,0.001971131881940922,0.11346744928694028,0.07297929728028202,0.0047753108272602495,-0.03469136848419749,0.00812944102496025,0.11761523591393448
PODXL,0.06224156986551146,0.018624555628564778,0.004623928445353817,0.007449748235393033,-0.03324841375331022,0.05954321711428971,-0.1550053980056037,0.019756901532514998,0.01814163640394353,0.027797618478424088,-0.009366162745622172,0.03236418666187963,-0.024356068527175256,0.01356406599339225,0.03677292259162461,-0.05773383806731086,-0.08044662420248998,0.045828754872391526,-0.05011027204935342
JAM3,0.011950770520954732,-0.024917160766189578,-0.036772578881834966,0.03094053015374589,0.01948194810258639,0.03721650377258925,-0.19114504411361427,0.08243817282031878,-0.02537937760678879,-0.14319525590522447,0.006331410732165713,-0.003975541841174502,0.0352013472304785,-0.01642147609548994,-0.004925304738202147,-0.02041893474285436,0.07583995080009026,0.004140588692849003,0.13745969965724447
TGFB2,-0.018622162600774688,-0.05475551601649361,-0.016128577937312382,0.0729672609597742,0.015952893541366555,0.03475782979729705,-0.1663328539326146,0.039121022294876115,-0.08735488422536106,-0.004430182070219667,0.026873162648706074,0.07151083148062706,0.011514941072321672,-0.0339588435214119,0.033067915306562244,-0.02776811019499623,-0.008987701196585334,-0.0034125830263579374,0.07325002707737398
COL18A1,0.036246520267972995,0.01205856223366907,-0.011158800347686154,-0.06121824897401589,-0.0009303412874802633,0.07180294624534685,-0.05328611336519886,0.006546771158100991,-0.012888360239226628,-0.05214898654707146,-0.05336457516705638,-0.03157400130532761,0.038934590796216174,-0.03859121565094371,0.08154010994207414,-0.0417028803058037,-0.059595553857584756,-0.018582468261529816,0.011806387043422989
NODAL,,-0.012054063805409103,0.014279513346454399,0.009101890099412062,0.034981206702131035,0.12494906286454413,-0.08033513761071355,,,,-0.010021618984215355,-0.0331142748804319,0.027938144644893033,0.18131474849545678,0.11117034966533577,0.066375644700038,0.01014308857863897,0.05006564779407616,
INHBB,-0.004866729169876991,0.049042754600107305,-0.029166054905209276,0.00030580141340273074,-0.03688569242463957,0.07966726396556015,-0.05042954507988406,0.041212301477808896,0.024208433513252827,-0.048248387063148206,0.0014083868866626968,-0.004234719876189025,0.034547884928391295,-0.05017452591130781,0.034387646564234264,-0.0012972083291125905,0.05371551758733307,0.06315657155872041,0.01732811077881374
LCN1,,-0.02764214569057368,,,,,-0.02234992482626755,,,,,,0.017809078904072764,-0.010573640169042489,,,-0.03070843859499572,0.0439716606772498,
ARF4,-0.0195611793984896,0.036886897293629844,-0.025135059327109296,0.04361200257085925,-0.02606327141073197,-0.0033010229776645954,-0.03319694552446946,0.014824404958371402,-0.032210024312698114,-0.07102469079101181,0.08101860134396774,0.10688762243582792,0.029614397941745647,0.1388306296837229,-0.036501098006916796,0.051487916564204254,0.0019283001470639736,0.07194117199108756,-0.048836625148526824
CXCL14,0.04358124103588849,-0.04285445496478196,0.03919740055812811,0.10376087810932054,-0.016911283953651116,-0.0453209329330175,0.08449647940102793,0.012440876738445973,0.023011024288189387,0.017584175191669403,-0.027996660707916957,0.022757020412903523,-0.045567433827219145,-0.11437042874920364,0.08538259730640252,-0.07388682078283906,0.05985768999536041,0.016154752315829104,0.001768448257130841
LIF,0.041905940573996506,0.022055838707500764,0.0030924040273867578,0.006749739396004143,-0.038709347748196135,-0.04471908544000572,-0.059965478181613394,-0.013930589623332662,-0.02443000873687773,-0.037732870062283805,-0.011293352168206027,-0.014191612212957493,0.019726233986131988,-0.05798421535920219,0.06175983678761377,-0.04028866434165444,0.11629795599957377,-0.011755833316760887,
