,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SLIT2,0.09553418494953037,0.048705993937694175,-0.007451526079509335,-0.03639339325326256,-0.0063652788133661655,-0.01589357083080658,0.06459089335691984,-0.038107763437523715,-0.022729160819173783,-0.010398807948339684,0.04613215272552309,-0.013049632162645907,-0.013660506195684236,-0.031982687222478205,-0.049586538314052415,0.04635837932015482,0.03783294377712488,0.08104666697221982,0.1421973819004973,0.08128278745745873,0.04128907783091949,-0.023864860066509806,0.06708341372838397
PLTP,0.004420583596126405,-0.015534528900724168,0.0016833379542354674,0.10051876148451269,0.013045781402876835,-0.03970866000700183,-0.029939553808350464,0.15318576242297938,-0.010120787061147801,-0.01844639209954094,-0.14188161880168182,-0.056959489556995334,0.06207587673990452,0.05837489110367167,-0.05095143717296607,-0.0339389808107812,0.007761513736613761,-0.019692099617683992,-0.11092083917304535,0.003147091410314099,-0.023833758618776898,-0.014808785515360039,0.02003873585898606
APOD,0.010658526132936514,0.012561262851980191,-0.03222122697518918,0.059467941247351816,0.03453735239441384,0.14198850640557467,0.04509508912604461,0.07277717458867672,0.03423250694203499,-0.10230203618299966,-0.07855198338996668,0.005600591167139762,-0.07142197507618632,0.036336214408680324,0.12704706578339128,0.08169951428738444,0.13890264844699518,0.035542682381970656,-0.03872206305831446,0.08804978527113765,-0.10048298825099783,0.0316467554921247,-0.01278116902735464
B2M,-0.050175505526773176,0.07117233636809145,-0.04377981367888308,0.06700917034665126,-0.061666712570163124,-0.09559509993545152,0.01814852727349797,0.22644816258924522,0.027819931229313838,-0.06271991993966786,-0.15247859563246344,0.019545713325584642,0.07805444635951844,0.06568352293073657,0.0361035285805977,-0.0018610420367529443,0.10986399213552238,0.046198937506821254,-0.09045860596274562,-0.07378604219133071,-0.18544730437134865,0.02932530600181903,-0.05667085187062402
OMG,0.035084578449089875,0.034990281834875486,0.025602160155766784,0.07805182364067216,-0.012229624682498793,0.051890749419093864,-0.016905330812822937,-0.02059625051936697,0.016767233065781425,-0.023695776194525703,0.025111530404556465,0.04361935209600751,-0.05174656059534558,0.056017901232276915,0.019038774394947087,0.015899721521443432,0.16455339915415032,-0.06262970144656366,0.04326563559830976,0.0004727268966879762,0.22040313574176879,0.03474315219287173,0.024900065773553394
CXCL3,-0.026627027406793242,0.039117535470440876,-0.043488630547194394,-0.03084551678354422,0.03840474236113479,0.025300889594248536,,0.07767979315766878,0.037506498248197295,-0.016641501402337583,-0.036867192454538435,-0.028313893984979497,0.05741131617199537,-0.08549323635030914,,-0.03297049102644837,-0.015936974825468284,-0.01850605074887078,-0.03935663454348151,-0.05874098220069298,0.11295713732131643,0.015432269543111278,
CXCL10,0.03085286178050876,0.08455835193125551,-0.05097008384463922,,0.012065712462260946,-0.010154512742768367,0.007970537930934763,0.1927178785490269,0.08761964825314651,-0.0032053552557797836,-0.06427113713508455,-0.018323436741201623,0.0006900033777867433,-0.04385170338297917,0.06624298392267222,-0.030540984441890195,0.004428524996564718,-0.02493159779437224,-0.0021329739286054775,,0.07082304419658601,0.046318789920329645,
RSPO3,,0.03306875112223127,,-0.04580768290667032,0.010240665367916702,-0.05800287403032669,0.018730880960363933,-0.04872787674962018,-0.020017625562811087,0.05437611122134763,-0.017071154159708737,,-0.034521174261177186,,,0.10707925034282659,0.05934145098005486,,-0.015048438653708269,0.04912139957531244,0.012349778008334578,0.029641701214172613,-0.02677514398837324
CORT,0.017446506794593995,0.07327852852195951,0.0028360825898899457,0.05733206038278762,-0.011950112858725942,-0.0454523515999642,0.04738408361409483,-0.02351081833418676,0.03657759480302522,0.03295465383961548,0.03785077396879692,,-0.015104928049706427,,,-0.05494218988932899,0.08152800016396149,,0.033139594663783765,-0.08142089346943579,,,-0.028591517038289344
NCAN,-0.008839586618419094,0.06928852853536842,0.08814077945027456,0.08474321972025284,-0.013263019385229011,0.017543339405189894,0.06750054687102283,0.10261040346395044,0.06474813911250499,-0.006941079754546024,0.05572176737121136,,0.0518675175824167,0.10985237802501441,0.034890188842127426,0.05981686242646065,0.12133931028360788,-6.854689993361354e-05,0.06906213022349954,-0.07327324717377189,0.09886493348673839,0.015624292813387432,-0.10253728645374506
PRG4,0.005342760021908041,0.016697304833100727,,0.13528319824747842,-0.024693906339103382,-0.0016543255073562181,,-0.03193516135279131,0.037297393361159864,,,,-0.03139560354215678,,,-0.03510626926857885,-0.01783315941195911,,-0.006431010517462114,,-0.02131245453818582,-0.005635655930554703,
ZG16B,,-0.03705714661391443,-0.032470874332448274,,-0.0174824386275315,,,-0.008210396191443465,0.02619855694743864,,,-0.023954485254583123,,,,,,,,,-0.017551376553963504,0.09356346325343155,
TGM2,0.03054248245147656,-0.03494853297647276,0.012504557797545442,-0.051184265734464426,0.03814638298450777,-0.06532935077432803,-0.04458814920627684,0.07777632074115147,0.037913195207948884,-0.021622743965768132,-0.044458528663347145,0.09259524290033586,-0.024018915719995957,-0.12364371928997289,0.09456851791413638,0.0025005587056579075,-0.013321397858350539,0.03202024520398393,-0.06112853998571209,-0.062183810963818587,-0.06782294493746559,0.04752950443344576,-0.05804601249352411
VEGFC,0.02505953422971601,0.03764245865739459,0.023906096737333397,-0.016710170230226154,-0.015243665259348595,-0.04344086218743603,-0.005826042161249826,0.10620952188096326,0.016580685700607042,0.015330085787541912,-0.02959326649688994,-0.0013629462802123367,-0.04118996771932622,0.14833662449145346,0.09731412735050655,-0.010102275065617254,0.03835948322911764,0.077527592701807,-0.0071140436424354395,,0.04141796780278635,0.009502053429818956,
WNT6,-0.00018749987387527915,0.0022325495316682154,-0.007781410666107367,0.019280359675885858,0.08781951507285847,-0.03515662847937095,-0.02710929852274016,0.07946395740814172,0.014275819645141557,,,-0.02678601104908789,0.02594299210255571,-0.05349223007755214,,0.03386050524166716,0.03810103082538264,,0.01964232107454981,,0.04443294266721167,-0.030557098421876386,
NRG4,0.045662158447043036,0.030584015825283566,,-0.004777470522448985,-0.0012438684918992362,0.0013748311753979628,0.007771666790373205,0.019629300167336647,0.026385145309960376,-0.0325416960409745,0.0659922102037838,,-0.048052901709689774,,0.015701049484047453,,,-0.019600705489463868,-0.0016718483569312813,,0.06331739662171093,0.10190797243282021,
PMCH,,0.06324083131682504,,,-0.0344061822765852,,,,-0.009231605005864861,,,,,,,-0.03961688871127392,0.04270469700581901,,0.06715832375965897,,0.01457309363113588,0.0020041324790010567,
COL9A1,0.029243919309591342,0.03432060854560165,0.0462596451953564,-0.0302447052260357,-0.03138880598199162,0.11148287220958525,0.037703108181176684,0.044114335138210344,-0.019281572668198833,-0.03295222590176558,-0.025825782507315584,,0.0072269382424402714,0.0886875690413467,0.0078022286105506105,0.02387538538450542,0.07105115442865702,0.035874351100999256,-0.017903888271863667,,0.14344536777750802,-0.08713097074330806,0.07175438198125933
GDF11,-0.0229705616911324,0.028471175272775675,0.02191852551101863,0.02709287176649943,0.006440654970694985,0.0413256469418319,0.07341848271608684,0.10736519429497872,0.04670367584173293,0.0018336943930481046,0.04380556351349508,0.04395448815195711,0.040680817084240976,0.017541002244978926,-0.077466306406693,-0.0066533534158390315,-0.004811755296104512,-0.02110507544881026,-0.004399955396487825,0.07659061655827262,0.0350596739512961,0.057136747484310045,-0.04521909461251918
RAET1E,,,,,,,,,,,,,,,,,,,,,-0.040091446194800144,,
IL24,,,,,,,,,,,,-0.015105616396759685,,,,-0.012791537036111219,0.08303015131169594,,,,,0.03200510036066658,
SORBS1,0.038299160483964895,0.03961543968996645,-0.0017421707636916456,0.07088186631066033,0.07525510384451509,0.05600929170082081,-0.07272681666912477,-0.0380149060277427,0.06111415978366176,-0.018564806254764105,-0.009353303173411527,0.06383762617893445,0.04671694017151276,0.06367831988969125,-0.10357688365800798,0.0372970535414862,0.028883751698827776,0.02774805786686796,0.06859787214047479,0.06011496332958336,0.04445920685885787,-0.047287575364742485,-0.06388564618773968
DLL1,0.011844676088843206,0.043279192020114064,0.08953492722125803,0.08373681903776528,0.03217842211519136,0.03261567997978754,0.05922327801071781,0.12321892410510193,-0.029986274342621258,0.028511288114982464,-0.04720944417312916,-0.020905455871827808,0.016542248183681725,-0.026592878413664228,0.02220647495565291,0.08357820104936883,0.11724359636095852,0.044120653124524796,0.07260535896938387,0.047953812472823765,0.04320015632017529,-0.001099897642225573,0.001897597399203604
TLN1,-0.01947916146866495,0.003210316713080316,0.047792637381977254,-0.03306626654671484,0.013270613383534507,0.085849329282771,0.05270540969051603,0.1330446185963887,-0.017535485492463393,0.029489078183293126,-0.12942282750113093,0.015521469329355182,0.05727798463418485,0.09396261350030849,0.055615058270754,0.029124120185389,-0.03678736245498664,0.07418633904538438,-0.07033149449325418,-0.0455518732658266,-0.10136583283925062,0.04828296201491348,0.01425976027781177
COL2A1,0.001808320134398651,-0.01663685110466319,,,,0.026733743526829445,-0.00246821531097755,0.024185762762158104,,,,,0.04609366889625168,,,0.030847612535800324,-0.044541860256106944,,0.015676708510427195,,0.004610466519471512,-0.02910074871561975,
SHH,,,,,-0.02566102308166303,0.02799132404271043,0.040353218464632024,-0.024058656836910795,0.0034454088876976767,-0.017860924928499517,,,-0.03200797980670341,-0.06838010363427133,,-0.043154409274773556,-0.026306715087975628,0.055427578028369354,0.06188754162591614,,0.14013727259995035,-0.04512981514399768,
PON2,-0.07591207108572434,0.04196967315660553,0.00220620728776888,0.12254840715649531,-0.010198597568520226,0.0622723778381075,-0.036992875747597714,0.1600668242656036,-0.034324395740489184,-0.027334790746830973,-0.01829174751481805,-0.024733039668069515,0.10637076729982557,0.05251663298828346,-0.018296663444713094,0.057851570293341585,0.10509512713041627,-0.010569945415745227,-0.05305226129852816,-0.023352347581904694,0.1537959338788196,0.0557173023506499,-0.045557319004022934
ICAM5,0.10908084616365413,0.031436619968840576,0.01399341354084974,0.030336238652735607,-0.01824291295305235,-0.0017096387937687587,0.019302299220574904,-0.03176949035335912,-0.027173804304632513,0.0023498558522850096,0.09190961268774625,0.012434991432058154,-0.05623887738608498,,,0.0028995497402216474,0.024718326335112277,,0.006617420601370267,-0.00838783219490481,0.019335805979584432,-0.06437963562251141,-0.013026382112402023
HPX,-0.06932139384873215,-0.009659804513585276,,0.02324405225232629,0.024321108008103224,0.0598602850435107,0.08525537801330334,0.05255143846664123,0.03040367946149746,-0.015555878775799448,,-0.028392889338874395,0.03001418990255637,0.012053580391809694,-0.06182429948117188,0.04780363821280638,0.028234115447530458,0.10556820943487721,-0.02914844658448121,,0.06034044851285954,-0.02824742699294877,
SFRP2,0.004453814856209802,-0.035599589456416614,,,-0.0292251244085274,,-0.04955937898894755,0.00891608056246309,-0.03674957415087601,-0.029269824438729723,-0.07782523932934499,-0.014907909096291817,-0.03840625069281285,0.1347098907261849,,-0.006724551357650185,0.12103912770292793,0.07141344259296713,0.001776705704109835,-0.03147907321316828,-0.012515474676260905,0.035610296071823234,-0.05141327427189534
CFC1,,,,,,,-0.008908292406862242,,0.01634060832629086,,0.07694066084078548,,,,,,,,,,,0.07724676924187852,
CD70,,-0.006873612397075676,,,-0.018749649123009825,,,,0.016947032896391875,,,0.023420386736343984,,,0.08750847970144722,-0.04435509048526355,0.006196068336466573,,-0.025310608188005304,,-0.024073970536523458,-0.022146164950978462,
HP,0.05204484847805126,0.06422854252222757,,0.07749622985508482,-0.04402887009670785,-0.07530500672097365,,0.025942623385204484,0.06354744541318144,-0.04785079036564373,-0.06070260849350833,,-0.010548386036340823,0.06180578367162362,0.19031653909327007,-0.02190001645069995,0.05624903369688823,-0.025103457053396058,-0.06102328908963736,,0.048715236679651615,0.055005487660131226,
CXCL2,-0.01764931969852521,-0.013210704796394789,-0.005796493056227922,-0.005142135177744157,0.04169783688867974,-0.03311961139141868,0.008629984950849854,0.05358111350965291,0.06119960107347183,-0.021618861994225785,-0.0617948019863284,-0.007800851170925064,-0.018570928695014234,-0.04017066008238731,0.0629425701798737,-0.05101167081976149,-0.010814816552595849,0.0031885096723520776,-0.02958398253839732,0.10155121434762149,-0.026165639457067735,0.009372438129693345,0.08677973656792884
NPPB,,0.07726644387739326,,0.021327968956722534,0.021507741434413304,,,,-0.029671939533295492,,,,0.012418065950747867,,,0.05031796163844445,-0.042462191863239615,,0.04694106967965191,,0.009718575469022325,,
CCK,0.0946886947016354,0.05844070811550076,-0.0678568471308416,0.03374967946454625,0.025705035033223626,-0.014023705342896854,-0.0418521386812541,-0.14190087562639517,-0.017466070325101474,0.04356067488736019,0.16329624125322992,,-0.05279096701069941,,,0.0028394209642657524,0.06603415849844597,0.0021164674056170026,0.08213230623162858,0.08950646055928767,0.058214495722572646,0.06133664239771894,0.010613224305486264
SEMA6A,-0.05214905637673655,0.06256601140422714,0.06086189511989928,0.14457193371725324,0.013013118746360196,0.004229066544262049,0.04830028021246628,0.12832037030134333,0.012456734937870811,-0.062266227734741865,-0.03854282495260257,0.012772291222299312,0.07256461495391023,-0.06589350549489884,0.06729200165181878,0.014212383387328532,0.06628868517121464,-0.02551840579524216,-0.030390524786058293,0.09397717120657918,0.10982424300771838,0.005064871876191409,-0.005693212974035937
IRAK4,-0.030212261830343253,0.0709403785265787,-0.02918168114349904,0.013331605598333391,-0.043690900873075436,0.015670164853694914,0.04851396810327398,0.10703202340423106,0.06316903113543075,0.02376467732084754,-0.002647807180190761,0.04276217279424318,0.1008986372455402,0.00873394978436591,-0.01197442050327483,0.008629821124631686,0.11000259979021818,0.03321825496681837,-0.03207441724012628,-0.04041248727062526,0.09088323434430295,0.037596468823721044,-0.06567979198192207
GSTP1,-0.02596821215451692,-0.02613199278200102,-0.006792998076753628,0.05044737075289789,-0.05205081572605597,-0.009986495151062133,0.035683354455669516,0.18401736791187046,0.03339687208214101,-0.041025276044843476,-0.09530076494087161,-0.03763762938419535,0.06352800766755365,0.05251878678027059,0.14603230690973884,0.05375577432548091,0.14354371318557105,-0.038638866078074326,0.011831136364051111,0.05114030309033593,0.08483179306893347,-0.01152599679891325,-0.005246330410660787
VCAM1,-0.0868103816866783,0.01335143754267185,-0.014815974633352305,-0.06740719929368746,-0.023022800630784754,-0.07589718734359796,-0.0014502828975965004,0.15620020131438261,0.04159181021336379,-0.04956734869326659,-0.041780120414817865,-0.0733190960329427,0.08641721357248094,0.06612456949244214,-0.01665400796926065,-0.0267735274475246,-0.04839748617638711,-0.0189802013105695,-0.015929851896524246,-0.09395455658125586,0.12061740793282821,-0.048564723322635214,-0.05164827982493469
NXPH3,0.021208743021118748,0.006052743064449635,-0.006337296958640282,0.053105877849447314,-0.02433618459713744,0.011458666320589051,0.03686132002338269,0.12963597949595673,-0.0459531197486438,-0.005555606802382005,0.014388764800675694,-0.014047766512877221,0.008302557456555941,0.05113152527003649,-0.044513035002332106,0.04690002420527634,0.055436140049552926,0.053576966666379434,0.015473148675503583,0.038635595950052594,0.10226967930207746,0.010451855612040291,-0.017951257505676763
MTMR4,0.03631853680305593,0.012777286197286955,0.037784735002790754,0.028780466934706636,0.06244888205137562,0.03460840740654729,-0.002971785103803981,0.027144780284333706,0.06734931784612762,0.012332522920288675,0.05762913228859576,0.08633595296550772,-0.02070777648800039,-0.027817143205378984,0.023102892074954938,0.04965536969208918,0.027769203695637675,-0.018716214504914352,0.028807118333544855,0.03363911122536417,0.07440541146667656,0.03989771792270082,-0.09360083621112168
