,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ZG16B,,,-0.025282477488585656,0.033295638434166705,,,0.03331719381877891,-0.02560721547042458,,,,,,0.005422850510414617,,,,0.006203865585163207,-0.02747429016998713,
TGM2,0.08299650374537293,-0.011198918440834822,0.012921274946023732,-0.0029063299473035763,0.014206359689180317,0.01575891141850741,0.014871421682835883,-0.033309444978588135,0.011325427640470781,-0.02820258808834084,0.057676704689592455,-0.06329840299353647,0.007736328008284065,-0.03110015829336125,0.024561642649644715,0.0279612810192658,0.01000591015610196,-0.05583987906812,0.015862690420443745,0.07807879005014118
VEGFC,-0.019670777169703224,-0.0323553377328762,0.10624130599285779,0.09122003427984822,-0.033192666743200705,-0.002498717589922787,0.023987067591527092,0.021200730841873697,-0.019330605189365694,-0.0227117397042547,-0.019635426886597456,-0.05808919637986642,0.011251986580547775,-0.013307914744888379,-0.0113542341557916,0.023444169117020502,0.041410183534393144,0.00484723274083122,0.05430709371814098,
WNT6,,-0.025614182510561856,0.04019836870256191,0.0012781653229235117,-0.02971179572825234,0.03460819802142583,0.01279820697298949,0.02049053614397437,,0.0507005297314899,,0.00744777947945635,,0.07207008519599767,-0.03060160840795431,,-0.010487756903885433,0.08653579470557213,0.04542229881058695,
NRG4,,-0.030580877753351117,-0.01679244411262625,0.018503241761037795,-0.0059951665007461075,0.0027548712725869334,-0.03551540319183719,0.009646103026188988,-0.014286311182243,-0.026495893444280237,,,0.05136122921601832,,,0.05005191004745328,-0.03277183418571306,0.06651356627711072,-0.018809419111774545,
PMCH,,,0.015795311565173865,-0.03614500657436218,,,,-0.0298417955332008,,,,,,,0.036971777949869195,,-0.018868669052509283,0.08737562690829384,0.013606695114820006,
COL9A1,0.04338760280017721,0.07270005857684185,0.031231041454105695,0.03828819817994072,0.02488029568738855,0.01427006969297673,0.05946144386982693,0.0034719893800257747,-0.015653032481587614,-0.03019144068141555,-0.011582401152478142,0.0470420960503049,0.058994385736115484,0.04201247992358236,0.022512103643277215,0.016639413791614502,-0.034922441605967934,0.16316447452176183,0.00460571916526933,-0.045393879043789664
GDF11,-0.019076042610984632,0.04537616259523209,0.05421117739195945,-0.02195609251835347,-0.011532891061280883,-0.014273647938013976,0.09034263629949023,0.011638831138659062,0.03861044881771145,0.012860863423909642,-0.009511213196213028,-0.10238595128976964,0.1084704961120654,-0.062320507563689544,0.025844380903098967,-0.009626017910414298,0.027675573808473002,0.0484602047337497,0.028515831804316757,0.00722936264084641
RAET1E,,,,,,,,,,,,,,,,,,0.03419816232705755,,
IL24,,,,,,,,,,,,,,,-0.021061432919252516,,,,0.04252381761699965,
SORBS1,0.035382797574954404,0.02715450827500333,0.030872998631304875,0.021057249876819582,0.04927928866076809,0.02183410551179936,0.04997629256192673,0.04178053535343207,0.06699450653552212,-0.013317869597376759,0.0607104866423041,-0.014512803950480923,0.05731462916550191,0.048736603342314506,0.03969110345257323,0.0039604047658644715,0.05886513698963497,0.032458284830318755,0.010962995770883987,-0.013072705870033622
DLL1,-0.040650093910804076,0.028973097556230582,-0.01116225053946573,0.036103114133965664,-0.029241260177851055,-0.0359594473877916,0.0451728274853904,-0.029986278291523838,0.00832449929236398,-0.028401327779685247,0.04962728831330447,-0.013594203527824542,0.015975926126646056,0.059060214299433304,0.07483575846410867,-0.002791228786154451,-0.05914619970017757,-0.03570697889934127,-0.006960202553839764,0.13678564269952007
TLN1,-0.03703700208908966,0.008915827439005352,0.022066909819394225,-0.037075351495333454,-0.04006024425661871,0.024104724204084972,0.09676673545000058,0.005220704147620717,0.07106613581673533,0.04558713933027289,0.03893309463359591,-0.06944065682312378,0.04773826000991534,0.10706236429821998,-0.07313210381003862,-0.0035651430180622555,0.020044493155591033,-0.03947598233218014,0.059119767718382676,-0.044287148236269815
COL2A1,-0.018475889195728564,0.10357897385408377,0.026936672795674046,,-0.019259067544310386,-0.016037386546278114,-0.011611997004339361,,,-0.01849226497257917,,,,,0.06763919775407758,,-0.011649096639078722,0.018375726373336464,0.01498169648369754,
SHH,,,,-0.02227350219187,0.07334678008591324,0.02555203314573288,-0.02068942116143627,-0.014652582651777999,-0.01452450400779332,-0.017648882630412997,-0.06558755580118536,-0.08035228378557353,,,0.045402386263580057,0.08718805123301185,0.07108452030418567,0.06441091840057006,-0.013053032209369113,
PON2,-0.042446752579050014,0.08951000561620065,0.06922153924930986,0.0029371859038464254,-0.045979253774568386,-0.06957591813633994,0.10415643753648242,0.044749496336959974,-0.01598301841392488,0.04192044843981503,0.08130823161215112,0.14314054495905637,-0.06131455447065928,0.0633071184845177,0.0634163117259081,0.08693985328567463,0.02961140490646816,0.06147350435756837,0.06167840552857367,0.02314776659317437
ICAM5,,-0.015445897154985906,-0.02662390633629399,0.05004823013171463,0.03480815532739668,-0.020455786930557357,-0.05142862833839024,0.04145007977770098,-0.0379681774315808,-0.024765371710841342,,,,,-0.05887249832615141,,-0.009969574991824687,0.055125807366852665,0.0378838935602094,0.1796087029548232
HPX,0.024504346417031017,-0.049845680901490365,0.05992791132333279,-0.01783256512118569,0.0030774942945121717,-0.014803165595477098,0.012377591192689559,0.06562485654415756,0.009939317531793291,0.06314873861036846,-0.0236913842745891,-0.04023872775196033,0.04554623128574856,-0.04446461906395803,0.06248745452211209,0.006034131776538011,0.010483663010764482,-0.004160116787851766,-0.019570281515774928,
SFRP2,,0.07475021070980559,-0.024239680749852242,-0.02536710522021877,,0.010771255539654771,-0.02100448988733826,0.01426319739248444,0.010730538863552656,0.05501344254995672,-0.05116210455445967,-0.051244500012354234,,0.00886422535851982,0.07431312566787246,-0.06482093710194932,0.02970485671342756,0.027090873485018385,-0.02315410453236532,0.06919301653715067
CFC1,,,,,,-0.025013727144619604,,0.03925602623232342,,,,,,,,,,,0.07292383068995814,
CD70,,,-0.035697178826208334,-0.03605404928447942,,,,-0.016261085654463804,,,,,-0.03161228452043536,,0.09554002695204303,,0.0046507371860808125,-0.0028103338707612187,0.02517066056988464,
HP,0.04320908855071689,0.1093565842577459,0.031497655472099186,0.012701297504953558,0.05048523275757759,,-0.014591489512785927,0.041917225166692336,0.003147940043225654,0.04188504485607151,-0.00010296595878469023,0.18398995891975303,0.041303034115203204,0.09204564545890559,0.010268338025638177,0.02509083330852796,0.016868392884789054,0.04038139544928742,0.040699739908223585,
CXCL2,-0.01174486525774022,0.02783396356187182,-0.026314576974536916,-0.007011773961236167,0.004813185564624809,-0.022878933265687122,0.04274421446451996,0.0017278894901571736,-0.017580458399331186,-0.03493138053730385,-0.04252108453275582,-0.0395264655319809,0.007714012679900125,,0.00039333079637254674,0.006610778093960917,-0.012960808883760463,0.04724470309774359,0.02315947442160269,0.022047358757228026
NPPB,,,0.005314682961301209,-0.011435631469633405,,,,-0.028219205709526025,,-0.022711741356144663,,,,,0.02640208703818577,,0.08147903868140274,-0.025549878330276284,,
CCK,-0.030986612336570508,-0.029771093066041986,0.009658775354103664,0.02196771889983997,0.020129853668133118,-0.04243731342218926,-0.13730130997423134,-0.014073619180438571,-0.03126526895982702,-0.05417275958442524,-0.02437639666737355,,,-0.043586654856177076,0.048396256497525623,0.058350009062989816,-0.012412048426555768,-0.020222113837437498,-0.03421934837201056,0.0232363524664518
SEMA6A,0.06954008604253954,0.10922402944296303,0.060050311665777054,0.02505648265883417,-0.014915136517594022,0.04430412453907121,0.06471135230448355,0.01346915133461078,0.00039120674037939035,0.07759294063059313,-0.018056364026259084,0.12136738672886582,-0.04979268875343291,-0.00872039714456526,0.032801814146730196,-0.023335320931098635,-0.021586069312951883,0.06773222863704673,0.00156695199026934,-0.03093486264236215
IRAK4,-0.004314763933255193,0.006231448842608672,0.018367759633452427,-0.006051636380014898,0.041304948793511605,0.003972637001700015,0.04370985708671772,0.017610503151948235,0.022077999303731877,-0.006894751787113419,0.05122571267942588,-0.1078376240533497,-0.0018589854334961323,0.054703387699621915,0.037474247388421575,-0.0160155347455636,0.01819119872789761,0.08302192563601388,-0.008974305008041975,0.05999724678541172
GSTP1,0.013476722775311938,0.0681526361879941,-0.02504970190091857,-0.045432914900395936,0.05692870922735613,0.05890211951147661,0.1471219367804434,-0.007584811540309798,-0.01213468928159457,0.04466727564249941,0.11806719291832023,-0.029306196417146824,-0.00892381249387022,0.07157220177225787,0.05563643525572532,-0.06370464470912912,-0.07629419751008022,-0.02857898732023181,0.08211156158663564,-0.02825600447747096
VCAM1,-0.009597975086429483,0.012456952392062237,0.05052579570486113,0.031131575252148772,-0.03161633975512333,0.05544380693176372,0.12511455230010854,-0.002294513264079281,0.011526278324562622,0.028377442873013685,-0.026639427834150155,0.1010375654154022,0.10518804063363886,0.024400397075271262,0.03335047669905408,0.015275495686955338,-0.04184726794680825,0.05603512653946891,0.08714603785799575,-0.07167561873630954
NXPH3,0.02114539472983809,-0.019187233403091714,0.017135451566782266,0.04267466878777068,0.041817907781399495,-0.00622381788508039,0.04697614881237533,-0.012901066875772856,-0.01423767603041227,0.0421743676899683,0.12392417528732477,-0.007674334922736912,-0.08851337603405181,0.024665857707024855,0.07841435704152512,0.021302956444830573,0.037807083723370404,0.11178188543364823,0.0241915950534733,-0.016851091918969188
MTMR4,0.014464455738195181,-0.03384310733160134,-0.01861920063558683,0.03339975089730089,0.020327895556812976,0.016303445261408017,0.08967031349449148,-0.006942606928892003,0.0026787738248085042,0.031071543104053363,0.09760151582940273,0.08849118166209544,0.1470564683253687,-0.04842541652681402,-0.03345672502307917,0.050415592198928126,-0.02669204040448025,0.083307911993052,0.062248907416539684,0.03547070149285275
LAMC2,,-0.02792635750979426,0.018840951824152352,-0.031531530028632224,,0.017505732791747133,,-0.019823692699229817,,,,,0.017408181525240474,,-0.02589311049715349,0.012558734875020391,-0.018314986409222102,0.05220413151168872,0.011990258520180904,
IL10,-0.020431947887756804,-0.0048006040283295704,0.0499978275327909,0.009004926624550985,-0.006976415751391529,,-0.001128880809548711,-0.016723514560408183,,-0.020330237456891973,-0.044627003904026824,-0.010959113686746633,-0.0070327988552928294,0.07810819901446624,0.09807356151431211,0.0927785341023676,0.0680763119876055,0.03952329888466308,-0.056715922023547506,
SEMA4D,-0.015137590933037832,-0.03513274730208163,0.04453016806679139,-0.04960191996407309,0.017096145803296024,0.03799209041504228,0.015596935205147685,-0.02361092480810861,0.010169862829967449,-0.02781868442150862,-0.06951324265911352,-0.058936558749105306,0.08169845278353885,-0.0003081277110305026,0.033337347408355436,-0.02083039795406868,-0.03015395893499068,0.063510328028061,-0.03521725882438827,0.025828366854485224
TRH,0.08502199887505346,0.06654351801279647,0.05320292396465516,-0.023052883148115797,0.057944686451994,0.028154836524427948,0.022447073084743373,-0.019642125680930392,,0.01522963145585132,-0.07744211557993308,0.04589689602178713,,,-0.003630865840982034,0.10658336238111099,0.024915775956108215,-0.02261891002729301,0.0390721556140259,
SEMA6D,0.0010038899080302202,0.13842790303066876,0.04045079597545652,0.022568410577619148,0.07766419294908426,0.043516460299299155,0.08786419288874461,0.04840652569641565,0.0342731456290727,0.0613179937014724,0.1713072079512711,0.12851926444830683,-0.060163734029901564,0.0019707464270571386,0.020446496928412963,-0.05324502641785162,-0.04403075961919715,0.11432112049018371,0.06525517326352596,0.010806213895297269
CEL,,,,,0.013975806434533045,,,,,,,-0.027704498927559097,-0.013584281836020033,0.08404199270221703,-0.03189432082380053,-0.0014992396447745294,-0.01132909675936454,0.000687468642402801,0.08910106255559401,
PDCD1LG2,-0.0032381890494581306,0.014363648904021633,0.07910534080660696,0.0287402960204203,-0.042138980040016163,-0.014243560980845824,0.018311061737322908,-0.016323045453318998,0.061617416775973696,0.0354453329782618,0.049608539550478704,0.03770608718798804,-0.08699478303368643,0.09326594336506518,0.0838771025724061,0.008793967541303706,0.05050601774683122,0.08588463628908263,-0.02889539333882083,
SPINT1,-0.038479696927415936,0.02656381125172186,-0.04670489924689163,-0.02592793403796053,0.04807049632643602,-0.018423181072195226,0.011172595786028541,0.01357176273384647,0.036207480375765835,0.01750815901848249,0.050924583533597814,0.004509145469004789,-0.10784006225846429,0.08069872233862672,-0.017649989444548264,0.06864089735884589,-0.0014209368895148654,-0.0026279508886729473,-0.08397360555371326,
CTHRC1,0.012658292467314364,0.012495147655479082,0.07486783773821169,0.04532918874034187,0.026119985799967434,0.030264538845892166,0.02414100083030341,-0.03186413851517745,-0.03286191013573494,-0.023223100411572876,0.026579035733266382,-0.05697447499768149,-0.058696729696263286,0.03340446064178292,0.07945909314404313,0.029775794002957778,0.028871951040625173,0.008444987357138785,0.00604966606573447,-0.05273101364072955
PODXL,0.10159498447637105,-0.015970490248361894,0.08878064667720734,0.01298820265843023,-0.04181311217530515,0.07886528135718232,0.0590717672602724,0.06615301658410933,-0.019421277740720624,0.05605415235323858,0.12152969049017076,-0.01398092640451282,0.0643479501804401,0.07123307625043837,0.018313222389195024,0.06630024014623705,-0.061584625505059234,-0.005660859791186742,0.030750769550606388,0.005617429981184988
JAM3,0.042247123675493964,0.0750749835921286,0.039725309645516106,0.02798763876202584,0.027613987645334705,-0.012450280386732248,0.036959166566054316,0.025987372094722013,-0.03430482975307643,0.006597063498312602,-0.036619027428604754,-0.03753271670703801,0.0037588057928378345,-0.034789342923537594,0.009210537924712815,0.007561339792648731,-0.06479385145527687,-0.03723290737839189,0.011354209312508854,-0.011076123470725138
TGFB2,-0.003724531138519626,0.035565825202536504,0.01263342417148759,0.009717371403754385,0.07592363949251854,-0.06792320853028634,0.10427703918295496,0.027930727416561225,-0.013263478630576708,0.025158751197630363,0.037194039379203764,0.06871864472748594,-0.06614319797340604,0.03064225083898347,0.040038773360311884,-0.01974911073523547,-0.014108693768445237,-0.015142202475682967,0.04763680114636714,-0.01462751904015012
COL18A1,0.028167246424647838,-0.011129617841365017,0.0814364352711853,0.014346937792376932,0.005351709395800697,0.02651756933118396,0.055606461462616254,-0.0014158794579865947,-0.014231242480123467,0.007899466368877228,0.11648597739905625,0.028157965445034943,0.08372600630883653,0.009768848115964892,0.028123523599951693,0.00921189294800712,0.03899723887216728,-0.07320445147976193,-0.015231583020977024,-0.029513560962462174
NODAL,0.041520299677543386,,0.07771286175031937,0.016706229381158913,0.030573310813265482,0.023033740477267643,0.04184245496647264,,,-0.020183544850501934,0.15665812825338257,0.037673061147741424,-0.026782333655708163,0.03217728719251141,-0.03148474101368991,0.010225508104390126,-0.0026287841393241415,0.06344074224112388,-0.04135457665747176,
INHBB,0.0015281654620749358,-0.024088915246480755,-0.02298994512151508,-0.0065049555859024374,0.07049550444296948,0.02615232117009209,0.05023553069621445,0.00011256443169340788,-0.0072250346398275295,0.01752205652286943,-0.010572538329574704,-0.04860567626748432,-0.027293802890465436,0.009071840324027096,0.02033685603305599,0.07250692147188383,0.02055949876659435,0.11698947346926354,0.05668728591757205,-0.05426399432412631
