,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
APOD,-0.0819661759589648,-0.020915535253321307,-0.00043258956580481363,-0.0759918653034498,8.93969216267516e-05,-0.03972724396614591,-0.07128123908995554,-0.013003732517413507,0.023676673285163666,0.015542418327069733,-0.03985445517680217,0.02024532140428972,-0.021758293312047074,-0.0648053288847281,-0.104912005648457,-0.005928337311832016,0.10392914371445024,0.031257543074853594,0.06392426083175663,-0.04422784489732232,-0.07000965635162136,-0.03627266181231296
B2M,0.02990119673926161,-0.00139857589968755,0.08937916480370407,-0.07008397477098584,0.09345805522220553,-0.010217543045411845,-0.019050346321500693,-0.05031436761017896,0.21582129345568934,-0.06653227367846044,0.015743612110525988,-0.05798345256592828,0.018155075671470376,0.10565758261182041,0.05483821736130434,0.08467426072361905,0.04231612439961679,0.015544087190228928,0.03535319299099728,-0.006410095098327953,0.01924667502424738,0.025116897287214893
OMG,-0.054104255917266954,0.024012320042493887,-0.01941589916054936,-0.024119172197453905,0.04771498534170716,-0.040102550571466535,0.006216907374704973,-0.04324841343304618,-0.060409940130355326,-0.06267950138185999,-0.03581403526312199,0.011561929363659547,0.12081435987863862,-0.08864022386500221,-0.041508183330494934,-0.021359877683046345,0.02331990850477272,0.04953227764960624,0.070376861794148,-0.012268821346580307,0.11413535578481478,0.02885933692142031
CXCL3,-0.025722787718892432,0.027104041650053607,-0.005897761174508387,-0.009526318275200896,0.03816376040536013,0.0496729536287327,-0.0035956545207984562,,0.01077204088597582,0.08808632351644895,-0.019634896861133115,0.057147154430034375,0.12634710928770163,-0.031044576855946686,0.0029079198130727135,-0.08452646632767008,,0.048064886020655624,-0.01876811425774702,0.0067201613933804884,-0.05875232963388396,0.04068879031707436
CXCL10,0.02295727833550408,0.009270659533532484,0.014913077739918028,-0.018387071301232447,,-0.007831078566865528,-0.040697743757264766,0.018782876454249885,0.18171328008499846,-0.04248997010153605,-0.009804121470789965,-0.05344611722874103,0.025420978497072953,0.008720000743826058,-0.016295171105841447,0.03789779829022845,-0.0332580872931092,0.06572258649232604,-0.025060450020414165,0.03994919927209227,-0.003670391300008386,0.058157014643715775
RSPO3,,,0.045151738158974136,,-0.03800797121946152,-0.021795181921457078,0.016752559116545353,0.032236486919631074,-0.015735255084711415,-0.05601449729528342,0.06043707902886956,0.015895865551190946,,-0.03244098448885543,,,,-0.0016482925096139092,0.011358371840754288,0.06618598930189501,-0.011327903575216161,0.0027002202492479553
CORT,-0.03194175064428517,0.06727522213435713,0.04490519995777655,-0.023026927317789797,0.023855191227983085,-0.04234768051781688,0.06685229024977846,0.049069249410025634,-0.06250957913967664,0.05961823278496263,0.02525851621363429,0.07365955533533794,,-0.03791148607422696,,,,0.001640904868292954,0.04570435187454108,0.051365451317519184,,
NCAN,-0.011119745371428008,0.005216206744643164,0.02414318036859399,0.013402241969781303,-0.039388375757968996,-0.06477116464152134,0.03347744952974498,-0.03184736106652865,0.05981150987564857,0.074477188903542,0.009533674054086831,0.06017032483785866,,0.08482385830591568,-0.12336586080508034,-0.07174387294226527,0.20870887138700728,0.0451599875141371,0.025693022068189436,-0.054815120915321425,0.010413216791895934,0.02332188403664039
PRG4,,0.018647013568645742,-0.032568294695125684,,0.06866208177311023,0.03299817050338725,-0.014229602775739017,,0.08912620907530205,0.0031350131648788214,,,,0.037469912391212654,,,,-0.02850494254566557,-0.019952486177133476,-0.06926836656972771,-0.008596447004530468,0.06750181348272415
ZG16B,,,0.01615027966705505,-0.023511361834493535,,0.010470009621831818,,,0.013761107109181898,-0.014205835508888149,,,0.03413580838572936,,,,,,,,-0.004988085161252327,0.061624979840461495
TGM2,-0.043507229818985076,-0.005033847924534346,-0.009791221820167362,0.03152891116764627,0.027943520548776128,0.03673984333939714,0.04058680727343486,-0.05030744694535457,0.11315234000785655,0.046092984082915255,-0.028302794750891376,0.08261489549349997,0.07129575275658892,-0.02068719477269877,0.12811037391629437,-0.01354836276444207,-0.06182146839491346,-0.04497684089722184,0.008942830353170091,0.02277834410678909,0.042627365546328934,-0.007804859607959813
VEGFC,0.025892278184250193,-0.029444930782396888,0.002160967067348962,-0.01899378765127459,-0.028272466197838922,-0.015283817229399053,0.010624476813106257,0.062221819761956315,-0.014283050781690123,-0.0011264705874768804,0.023057245306265017,-0.031180023872743854,0.07360296404245498,0.022000726674827924,0.045279442112817744,0.07820453513666269,-0.023613077211871107,0.0195707625718975,0.025356226220354508,0.0013994842293432324,-0.0018326972577174313,0.0002905691290043313
WNT6,,-0.03734401661609703,0.053293585288887085,-0.0195031187326512,0.008428194932537584,0.042049730608764324,-0.01960702267640466,0.21351881543370718,-0.0396812078731309,-0.006645636086334878,,,-0.0062905406593359164,-0.0034058720848236324,,0.04475772547430391,,0.1117290560712805,0.026079646897091597,-0.01369722833635299,-0.003096434114654538,0.061857749623703544
NRG4,,-0.0278300859087438,0.014976881792390812,,-0.009637753381388248,-0.02617975498169046,0.051094106673958424,-0.032261172013727496,0.11377740008941349,0.02112960847540009,0.062054615378841126,-0.01878798871267519,,-0.04515731206634168,,,0.05703485958285682,,,-0.02102066191283361,-0.02273422047269444,0.019692904663803662
PMCH,,,0.09824346746917699,,,-0.0021136884942468117,,,,-0.021669721956355775,,,,,,,,-0.03738843123060399,-0.039772212086234944,0.05840001489720256,0.05889927407390039,-0.014339891228282957
COL9A1,0.04223571167518554,0.00835934969257036,0.03016799956267263,0.05452827893389509,0.07732376073342992,-0.004397159946211409,-0.03331412779922713,0.026165463460729833,0.054577178871345854,0.0009726060485576143,0.007394095794362758,-0.02721053166587801,,0.04641671319422668,0.0684775104091554,0.04123793768445582,-0.08925162780831271,0.05203420893830395,0.032766076064830084,-0.02858777711389459,0.07432674087675555,-0.035839511530279373
GDF11,0.013296653772179739,0.029698654705923335,-0.01247462128028612,0.0024907785321315735,0.03566142532679988,0.018068399530894508,-0.039584676884805506,0.022075859055929528,0.08698031355122493,0.04450073633053693,-0.016389413075949884,0.06893594754589953,-0.01672219390418976,0.08932496939958215,-0.03199703700509482,0.02422559532063174,0.029563230286169292,-0.048312374150411806,-0.016505334871159214,0.050999835344918094,0.07145192933435116,0.01571934673367659
RAET1E,,,,,,,,,,,,,,,,,,,,,0.0586615163797604,
IL24,,,,,,,,,,,,,-0.030517092249784064,,,,,0.004838886628338873,-0.02665673610432083,,,0.04580117058386752
SORBS1,-0.012212668581474108,-0.09625342516346441,0.08230615254347663,0.03623966057593453,0.02530545135349888,0.0018896005622803297,0.017837432942802885,-0.08001635835993347,-0.002561100156070119,-0.050658480211912583,0.06152056852074582,0.05300179973653191,0.020825178796320697,0.044109510623966355,0.048218525573576344,0.021373652206138544,0.08507196565488115,0.05977890207967725,-0.014961363456900072,-0.033830710632585304,0.006713604284708393,0.01883887877595019
DLL1,0.036724921414591834,-0.059528642786031226,0.00785676061093815,0.07507901531092191,0.13386801476277976,0.013825340187113849,-0.04250660443743344,-0.020411811549639933,0.08377065258458445,-0.02225891912496815,-0.010139521634861924,-0.040183015868211276,0.09644496876984415,0.019230046379882692,0.10919210452802315,0.08776898891206375,0.08185824496051161,-0.030016248449249824,0.09188074025095266,-0.00943365505904102,0.05789867277145142,0.03697385728475504
TLN1,0.029218614135840964,0.017474569282369023,0.022803968862404468,0.03426340765769398,0.021433809463227583,0.03188966183753003,-0.06518707685916872,-0.040462691524822486,0.15983409104461505,-0.017302438348203233,0.03468277622598609,-0.035288096979801925,0.03613716102663293,0.0681540847155523,0.04239510111277049,0.08308847121912188,0.04752316753248421,0.009308804879660112,-0.04846790030487475,-0.04222698000488454,0.03506015688181224,-0.03298163426835386
COL2A1,-0.013841465523820705,-0.028485925590089407,0.017736213851161767,,,,0.04332847082739642,-0.015365808373138317,0.0024567783508159954,,,,,0.015521038365339213,,,,0.002236990758284801,-0.05616423038924666,0.0542168026045455,0.05708701582064384,-0.03333449275598973
SHH,,,,,,-0.022353361711508476,0.017668801067551705,0.015499164132424026,0.01474064697686891,-0.022858331002818578,0.02077342653608771,,,-0.030079231041587808,-0.021921873458453752,-0.1569351598088485,,-0.043258985942563194,0.006337023701674702,-0.010321607416166462,0.0008707790589175733,0.017171478636791943
PON2,0.09047142440952195,-0.03277530610137356,-0.007030444718287287,-0.012986158206213242,0.04292542182157027,-0.059786869727412435,-0.017128676101940132,0.025800639211726085,0.16128040895959372,0.06462616608259832,0.015938662784724285,-0.10153864684678804,0.05784788388454675,0.094256445537432,0.08162913275452968,0.05562859401247084,0.06583667184572754,0.050984488620985334,0.049688980166599006,-0.10226314439333967,0.0452539760382423,-0.018115165648002723
ICAM5,,0.00068705154094136,-0.02798292088580627,-0.04016706389382196,-0.014159709074561742,0.017991819017507314,0.05859259608456899,0.030879287511641252,-0.08731103319061782,0.029941858934817902,-0.012054499078775016,0.09811727957484791,-0.0009518784237810629,-0.04608000430076629,,,,-0.015487397167012844,-0.0012985408133893593,0.050825195373598545,0.024016823613145687,0.023075144274405324
HPX,0.006868825884240211,-0.01677819736030742,0.0013516209025824166,,0.11328943556957555,0.0032610674958436538,0.015526390816116207,0.01649186949619841,0.10023413002701083,0.04026584315473291,-0.01835399751276094,,-0.013127803570919791,0.04061331597118183,0.0041415805972861664,0.07065813870229096,0.0527863604932048,-0.04946173043988501,0.02807798045906678,0.002945944061597512,0.0023877740636744035,-0.039912335227924464
SFRP2,,-0.004920167173427484,-0.02879193401022899,,,-0.0023458150259657346,,-0.036612103309207035,-0.012336212560842733,0.05141418880190866,0.00042893449242644533,0.05153731867875164,0.03596694415533799,0.03042087472984261,0.06964513685034779,0.22514656818761417,,0.04525182281938928,0.055355792069366826,-0.04587055488804699,0.04937208165692847,0.04657147433640889
CFC1,,,,,,,,0.006068627884012238,,0.023722060856599496,,0.009721078090827947,,,,,,,,,,0.029538123046543806
CD70,,,0.036528332153314545,,,0.011761704124725028,,,,0.06120075722058417,,,0.048190734186560655,,,,0.08230512756493273,0.04824954246744903,0.053744241306101594,0.018105585048407112,-0.0455609298938171,0.013270296699808462
HP,-0.04118917259037003,-0.034456716098743186,0.027305040943774627,,0.034151149766957954,-0.0030743673488185705,0.01306834204519705,,0.05021947246866158,-0.013135484742878083,0.022765583521395953,-0.014444619350518089,,0.06782082066628682,0.009878161174065338,0.1256595035152957,0.07392785268907066,0.05046705460330343,-0.010504962625334529,0.02798200223051399,-0.007792887673583379,-0.05541671853181573
CXCL2,0.07691484630758462,0.023946010159477876,-0.010784991729836498,0.05941098666650547,-0.02528937340062179,0.03893519945059934,-0.024321941568073182,0.07289151109682085,0.018358458135138436,0.03158678726805002,-0.01413455590432178,0.004804908883712563,0.13348367791912055,-0.03636808218069619,-0.06589779966228872,0.03180717417631191,0.030747543094671422,0.03632371121188859,0.018689416041412485,-0.051268181164600406,0.06511390795264053,0.12389851954056769
NPPB,,,0.02097609357643895,,0.04984361706262617,0.07840059517703292,,,,-0.027922010108193614,,,,0.07190445704749157,,,,0.05302584446552316,-0.024988062881737164,-0.00644001529389326,-0.03563924107145712,
CCK,0.020360061186138353,0.021485122551225668,-0.03961493098541747,-0.03571603943131574,-0.029573409052357245,-0.021116620173485392,0.06508310828122058,-0.024320018768981117,-0.12612013551821874,-0.0576924366860332,-0.044554296540019314,0.12173721505264494,,-0.09743795648374284,-0.03777775006744298,,,0.057244412014699375,0.07545641606004129,0.09146810955673114,0.026868769337350024,-0.0013046954437281283
SEMA6A,0.015057535058854848,-0.006546734753572526,0.022701700752332812,0.06536982597654584,0.05426650919085521,0.005483669217349876,0.03539366970412533,0.0033521872590552434,0.07399062292064938,0.037608763062444824,-0.011935275496756138,-0.07906852909917805,0.03207636183315094,0.05259148809734986,-0.07070885729110375,-0.026044870194707966,0.03491487740981649,0.07307924513497863,0.01189405561545187,0.022488801647143185,-0.01187894532360067,0.023278300631530847
IRAK4,-0.0025530915961548624,0.04715322457338928,0.05129257509944232,-0.027652596737354845,0.013944442490171545,-0.01790147068134033,0.01614733562072047,-0.0029502316045590085,0.06436503245042162,0.04894926907961614,-0.01165788512619251,-0.0032642164575890616,0.11576142082990619,-0.012461316753120611,0.026910754221597895,-0.039280237363488894,-0.05327687678027568,0.025836877566331205,0.0007905347350346797,-0.024065663024075385,0.0681963959935588,0.026414756026944645
GSTP1,0.07328888452115101,0.08849530336253061,-0.019673242600388205,0.017911796167777192,0.05504979767035233,0.0003942855054125939,-0.017877025115955066,0.008920292915014786,0.1401294501307036,0.008354208616704712,-0.003773204992374083,-0.09320786109040147,-0.07277106242970283,0.0343677593904303,0.016199513283077567,0.1173766210379642,0.07317824828279064,0.033517922203000886,0.07358116571183142,-0.01082114536308188,0.05684306280068499,0.024633628135139356
VCAM1,0.01099609383106789,0.007492496639229767,-0.003920133419920445,-0.03977560165574709,0.03508471182776109,-0.0035707690788704958,-0.013499602760368748,0.035184948667888474,0.17325470762693948,-0.03777289489135036,0.020225199965046296,0.006994834938826705,0.039000993242462846,0.008780707741760421,0.04592970685515558,-0.05431622662990303,0.004472413689080739,0.011030297272612687,-0.010252938365780336,0.03504302791429353,0.1252371679541098,-0.020061867584168395
NXPH3,-0.012782118800438341,-0.017319308053009796,0.004471323596129379,-0.014408249195745185,0.08704682436844391,0.006745182551007397,0.017891292729918105,-0.0025825866060429914,0.05682913475484321,-0.01540430461531061,0.015599596136941047,0.10018210809706936,-0.05095381626368464,0.02643307599969684,0.040308632035821634,0.06827048923593038,0.008238913734426302,0.04018956293402631,0.05386132569509191,0.09455495069171925,0.09687734315962306,0.07299554238039627
MTMR4,-0.014489243211896612,0.01155263938649256,0.02302671113649733,0.03271260847947482,0.015165112023544952,0.013632598545796664,-0.02633923747972724,0.07083410670253396,0.044711781925053325,-0.005807847299359969,-0.0038175396969156237,0.007780710876819655,0.0571594915505962,0.0029585958103693064,0.03304672852775939,0.026424546111953984,0.08559131780761699,0.049070827599596634,0.002711834896063908,0.050499744623392864,0.012794649249536468,0.03626046922781881
LAMC2,,-0.0022975164469560285,-0.02192884324634157,,,0.07746396423693039,,-0.03610812909683522,,0.014200652762787317,,,0.07334396121533437,,,,-0.04121312377300014,-0.03427089258845004,0.051036284517574436,0.013012312768903798,0.10003414871852742,-0.0356290666324975
IL10,-0.018555753367666034,0.03436382349462807,0.03162999895139495,-0.04469473116548038,0.03887628517449372,-0.000485395367311721,0.0370171014289097,,0.01943408893002945,0.02584591167560027,,-0.0149949525645611,0.1268154903528574,-0.034649100591921514,-0.026100480528867674,0.09937539185438368,0.0030299241048783983,0.14126719345733899,0.010321486604172543,-0.002609900967189461,0.05490266465002371,-0.020569166514910187
SEMA4D,-0.028384838405056935,-0.104433026209234,0.06508459940241544,-0.021740544838381528,0.023054838388659522,0.0073055435449186175,0.02034577967399466,0.053026235549895155,-0.07314599813629119,-0.01895772736954645,-0.006362427422155464,-0.04819690059626509,0.01799416787416403,-0.050868738370485514,-0.03372759629213179,-0.040802531167853866,-0.03493699978080006,0.029306925158322984,0.07863711601041054,-0.028125452228509158,0.049257032483776934,0.04044114944116663
