,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
CALM3,0.02097159769280235,0.013179200393212175,-0.0029581712738053966,0.06998237703942443,0.014433069321298078,0.08215938127658004,-0.41918191814024763,-0.15885707658198026,0.03782863808194848,-0.09970785061936979,-0.30320768223034616,0.01052280026346964,-0.02072865428327478,-0.12160473585517134,-0.011907847841580829,0.023737170230040933,0.08734174252110996,0.16708981130885397,-0.0073178452101096865,-0.006885366736713932,-0.06627541291559005,0.09500279229799662,-0.10843928307885523
THBS2,-0.0617365814009778,0.08227505346686904,0.030419612649332,0.06374654286453685,0.024976870508348493,0.0075901665243170695,0.2581619685644198,0.16858546218753348,0.025873594704229053,0.012026974893786214,0.20203781702433146,-0.0012405170249524889,0.12270916942460222,-0.06824385706607104,0.04925921574340605,-0.04885600379259789,0.004460883708825184,-0.01710645750554771,0.027309807927283818,0.0042641277664495275,0.03878497580785305,0.12448606818420681,0.12462447883172854
SERPINE2,-0.056069060843055366,-0.026483716828836504,-0.007791520462754487,-0.11586181643782936,-0.01511174247480253,-0.035882477559874296,-0.07808163584674041,-0.1265577577133621,0.01577380211858643,0.006935475539732275,-0.09991871410673954,0.04861560052574148,0.043029232565928506,0.04476772164712485,0.0036148857572520306,-0.014555602828940204,0.09388555195764184,-0.036082243563627554,-0.06785186850200876,-0.015408791427402183,0.06202254984972641,0.014677518717217248,0.06712618274068026
EFNB2,-0.018190605127912114,0.06367558349197032,0.021652144839809023,0.12207152158615486,-0.033070143439094514,0.005133307327330248,0.032626284432949314,-0.06382191856110106,0.009952908930214591,0.007707401303636601,-0.09833317936015007,0.011134089945011232,0.027487609368700615,0.016790310588100984,0.12257357834701299,0.03070800759900169,-0.01994611593764943,0.008143210524756223,-0.051582079182313605,-0.00993646737623792,-0.014860565531414448,0.03809045013123703,0.04572574171357881
PROK1,,0.0720393643146384,0.017223085140583454,0.07346919622351498,-0.021368560438052193,-0.017175741293867577,0.004985364148897788,,0.03470985109826599,,,,,,,,0.048410524677460515,0.04692944349235007,-0.015380715225019936,-0.034065600812324175,,,
LACRT,,,,,,,,,,-0.005690044323663481,,,,,,,,,,,,,
MMP9,0.005284657824175741,0.03806369666637369,-0.0043511347114701185,-0.07187285976039591,-0.02311461765684452,-0.02804411738966447,0.1306961086322069,0.020741782956413074,0.016901299844254657,,0.15486643507460518,0.1299564053099156,0.05312907512669064,-0.04534899328656859,0.0255745653126322,-0.054811963407219944,-0.0894465261740181,-0.12860351389743777,-0.09147810149861486,-0.004231734447867723,,0.18282127367785875,
DMP1,,0.03698365281322766,,,,,,,,,,,,-0.08768441784546456,,,,,,,,,
NPPA,-0.03516230440535993,0.07699524291814416,0.04505532620951586,0.011372995183403406,0.06773189050485998,0.01842229307461071,0.08495460873514407,0.050424518623071596,0.08460817600911072,-0.02623531326712265,-0.08035940387998919,,0.05233765756022991,0.010618290148561898,0.15874283572131867,0.015885777574196406,0.09201146276976961,0.17284215022907046,-0.035482868886948696,0.13568662685437394,0.0871195888181026,-0.0312761271110022,
APOB,,,0.05341256237066026,,,0.0726712015011625,,0.020265174660591814,-0.01506593516021451,0.09103881286688492,,,,,,0.13946795063160236,,,0.039603017993372944,,,-0.02370757408973023,
C4B,,,0.007663708698710989,,0.04683358822777369,,,,0.04818602948036192,,,0.04032952209502084,-0.018069584480225085,0.07336111854738236,,,,,-0.03353283572016665,0.04501159917297346,0.08127522692931181,0.038103094441106815,
NTNG2,0.10989982270774377,0.04053701603292036,-0.02314353640189749,-0.0666518518828828,0.008662837507451759,0.04630426170290059,0.03874870112476145,0.023509255296964616,0.03979696096436841,-0.03192050670211152,-0.055200219844843086,0.03523509074285745,0.011495543617291885,-0.01608447927634787,0.06767912688049392,0.06322811466541214,0.13364669999989018,-0.01676559635121659,0.08091425662082088,0.03642488508442926,0.05912339178605635,0.08558721802749972,0.02610606339325566
LAMA1,-0.024284519015105126,0.07851349711979194,0.04973304799732721,-0.04894223825553456,-0.011207358166502345,0.08178837469288354,0.20181003172007697,0.06978269314665907,-0.0063314818435093395,0.006505852026534197,0.0038313049026777175,0.018420644337421414,-0.00563939862919463,-0.016373488632319702,0.07989047244388962,0.11789597163629681,0.07406140884019982,0.051387718854705104,-0.022523588186760236,0.0009760370605360171,,0.05048525601158738,0.08280765899770505
UCN,0.005718713958399467,-0.005982124388369957,0.07440917655949611,0.0376654727159885,0.024564077990833467,0.023743753195326647,0.19815423682537137,0.009485103160631682,-0.05229532528454834,0.04597149469060251,0.07650158002171287,0.10616345792360916,0.017374440911195516,-0.011812186540316133,-0.0528401244147374,0.006325228859089265,-0.0071313864924373235,0.03973329214133075,-0.026283190527152014,0.0006230242413066046,0.13084032281823116,-0.04820122889366963,0.03833249282425941
ARTN,,0.028236256926485286,,0.035046367040067083,0.02369131431185818,-0.02712593920786244,0.07404460226706287,-0.06805779868123894,0.019496626421323396,,-0.0791746131664162,0.052317749673036776,-0.028463375954080414,,-0.02010561689041646,0.024377416896201945,0.03624483187135041,0.027559716958318443,0.038904623519712585,0.05470934268537971,,-0.0101431540303646,
PDGFD,-0.03573711331268568,0.06380168531463515,-0.004747627385971986,0.02962557129412085,0.017418910127269274,0.055784796379481735,0.04929432195602951,0.01960431244877914,-0.01557979753743172,-0.03025813362012206,0.03851391349889499,0.05477725249392827,0.042003163823312165,-0.03461889240924372,0.0677270832043592,0.06793581788151935,0.09699489375988485,0.03428068810918528,-0.1589864863176282,-0.03679185746878612,-0.07034041963483768,0.08745202147417373,-0.10837837978295578
EDN1,0.02546982089729804,0.0771160521615142,0.06347628994582329,-0.04432200910205132,0.00771431673912415,-0.002052501788307603,0.1640526127792966,0.017235635726153845,-0.007503240287624442,0.0318252198716315,0.05223012081394039,0.10270439044733869,0.07675534597775509,-0.02554873320725421,-0.02335716577384813,-0.026452885489754878,0.020129069615171608,-0.002636434167002742,-0.05010361203962866,0.06662677237894489,0.07256239195509359,0.07882211525218237,-0.11869029216025415
ARPC5,-0.01636770136753323,0.03995435265624805,-0.05114671835644982,-0.019672034690914695,-0.0423535761550795,-0.053393209707673514,0.2552459392574456,0.1247308018312541,0.03265930691138443,0.007727382884519461,0.2682615078940924,0.05005864910186338,0.012350283843985682,0.0763514885316898,-0.010155465187619455,0.0015518015379829514,-0.03688876561392172,0.0003477330142032684,-0.01881908345052574,-0.04076397824356513,0.12237258304788834,0.13107958218551052,0.10519458676577269
GSTO1,0.11005762804279154,-0.013842004780771747,-0.02183142928425638,0.02929932330554894,-0.016926445348645364,-0.04031118215524801,-0.3606759537679491,-0.15820327636038323,0.039901158693083805,0.04639492507566582,0.13566164473884848,0.000921236646322893,-0.061227067874992276,0.09363257586245724,-0.01665899886160065,-0.040015958824989824,-0.02067536884802513,-0.01947210589976569,0.05773082286266919,0.05873930127416415,0.1622272550232321,0.10063349907455482,0.047025133582534455
PROK2,,,,,,,,,,0.12751215871738358,,,,,,,-0.05696569586937225,0.018510117329063557,,,,-0.02161579147472155,
SYK,0.05130417899060888,-0.026178014201498748,-0.016321283879000323,0.0014561501412140839,0.001793630606891012,-0.037670384912786306,0.096647722404798,0.07771417006676966,0.012813586580116129,0.0709927120100682,0.14805367359993157,-0.04215252681427655,-0.023631923040384167,-0.05263972950189634,0.10088690303890915,-0.019159857563805262,0.0035057426458552383,0.09925410134405405,-0.006480372234185464,0.03482141895854444,0.05285061197495456,0.037429313685453734,0.037376585888737456
CD40LG,,,,,,,,,,,,,,,,,,,,,,-0.008615396520415656,
ST6GAL1,0.05036774358880582,0.07517187221065393,0.008908967602257477,0.08994219192880545,0.03767995466952235,0.03042821490356672,0.08392396614414228,0.12768073456870782,0.03212892000951932,-0.05423251798066648,0.22240595553124087,0.07298398129152352,0.0052331335313360264,0.12347717950683107,0.04528483786070446,0.07341992760475963,0.07834728812659356,0.178591622504206,0.08117387453263177,0.02337913699640561,0.1120339259026984,0.018523818772779282,0.041248746505910164
WNT3,0.05927917879455889,0.030243023262784465,-0.026578570301279702,0.13516895379917862,0.030905515856085183,0.07530264629675155,0.021764412697624774,-0.12105925913346778,0.008896145668674655,-0.0017564769551859166,-0.13096009352697655,0.060587934447238354,-0.01264411071789184,-0.013831492409043836,0.025507828288159583,0.028433703128716122,0.052766758095586876,0.05823136715795287,-0.011709948475871751,0.035301984758598214,0.03951324518307537,-0.0308206955765771,-0.04812597944932821
HSP90B1,-0.052725776447330036,0.051469266270981015,-0.053211942593904195,-0.12273168121788826,-0.04707441865627991,-0.09513827707552949,0.3270710328838058,0.015518738610463654,-0.03551138661347879,-0.02558750343392117,0.11570771117764912,0.07593494302900404,0.046960017113244906,0.05639047379249046,0.021066983969483928,-0.03196349189682705,-0.10122126041618314,-0.15327079620021888,-0.024100227867491594,-0.02640675772518413,-0.04781566041586657,0.09455397609926852,0.04645630494517025
ZP3,-0.0779641012656438,0.03248814038214194,-0.001368465790187946,0.1448293638468825,0.01985207982349922,0.0056327315887659485,0.09113967364960518,0.011959813424682235,0.042201194756213777,0.0346883277618556,-0.005805884569534707,-0.012228411310593063,0.07431140767470942,-0.02393044521041092,0.048244789102723354,-0.06075302290373501,0.028805156636142047,0.030412155656064754,0.0029499057162372215,-0.024284572492607005,0.04070454188552154,-0.003173542496003309,0.009164540310145774
ANGPT4,,0.040520599765222966,-0.03234792519859752,,,,,,,,,,,,,,,,-0.011216679155735605,,,,
NRG2,-0.04513202770547045,-0.002692314466008151,0.010921060836201864,0.05676497098532212,-0.002217030339266024,0.04907085560822879,0.15539268390256608,-0.019515007178835003,0.004322300085256084,0.000733755582243813,-0.057550657592982675,,0.0299414042229414,-0.007551278158928206,0.06229171456717437,-0.017741192813350553,0.1080353502224954,0.03586859609490393,0.023181785240711374,0.011179903880671607,0.003933325590373223,-0.03575104134857817,0.009172311625766195
MELTF,0.0668381236104229,-0.03624140519218873,-0.07894329420699331,0.052135834811008336,-0.02705024716108304,-0.0538507056299527,0.2175237855311249,0.013169680977778004,0.013690198948644419,-0.0062996627368911914,-0.016266238929322656,-0.002282479287720175,0.024189070125961516,-0.04065589852809728,0.06925449511285107,0.0889638239807455,0.06284819506725006,0.06164941740690589,-0.12443563004153725,0.008175393088064295,0.020810642629377776,0.06957283761260692,0.10965540144163186
NLGN1,-0.0591372796593941,0.03154455456956132,0.0025475966439479254,0.11828219498011033,0.028027471504955315,0.09053420136628712,0.2505231931057311,0.044097008178994965,0.011251364617603612,-0.02941107825244,-0.0833986447713202,-0.025327366941180533,0.07722707588823523,-0.03505813418476114,-0.04231689513360564,0.033876660586553656,0.10466725072233005,0.0571900886846163,0.03482292383576804,0.03827849737717244,0.0410174560568245,-0.055677292894238145,0.05876439238418222
SLIT3,0.06450044254423834,0.05084513999449713,-0.020703678575698218,0.01037199877323623,-0.03126493138483039,-0.028779890013545983,-0.070745237028756,-0.06717435663928797,0.06234470140221176,-0.007299419841323596,-0.03840747590165674,0.03050356539341285,0.007655350120859924,0.030700466362569494,-0.02562479781024198,-0.04405979386023275,-0.02250807703740976,0.07260057991832539,-0.016136752800513618,0.06455431151748285,0.06560190868106575,0.16807632185180071,0.00970333789922355
CCL8,,-0.04152618687557242,-0.001771845104904743,-0.04858351800410772,-0.05626279909664722,-0.012633019194621155,0.03582003130258895,-0.005350195234701515,0.09049508231683215,0.04620032571231462,0.10010039702154594,-0.05067187615195122,0.026230420365215848,-0.0875649618623346,0.007196009526652097,-0.02890515238955555,-0.03550674568344816,0.010504994109266193,,0.053138130454724875,-0.07255792283883752,0.1117914246606698,0.0374856986292491
S100A4,0.06307995817805438,0.024391856128239752,-0.024191876953190868,0.039875681548714216,0.026063306115283822,-0.06014412378168133,0.2572041871868016,0.06807483692181622,0.06330338099031965,-0.023029526272652808,0.15832090015432254,0.06686827603772466,-0.03346906967657968,0.13226114975111825,-0.01340139098813783,0.009805596532000145,0.06289075061434332,0.04810652958121621,0.0345915227509406,0.08965654139221134,0.05917326982326034,0.05765364377078686,-0.07611769618413589
TNFSF13B,-0.020483855293536142,-0.009940053306570742,0.02013229941646263,-0.017396646373600534,-0.0021446602104200907,-0.023356077404049356,0.1453307084868513,0.0821898359665662,0.021814024291979102,-0.027564887499104077,0.23425787490150143,0.03581618469233251,-0.03833942127363043,0.05960003415678691,-0.08359376341656906,0.011154586774078374,0.09092929217787078,0.10917222099153974,-0.032842528971445566,0.00048173523531761604,-0.010659470579155223,0.044146724888392185,0.019601207521136733
HSPG2,0.031105767676682515,0.12068222353391259,-0.03235198161250652,-0.011589352414715077,-0.06844923798742461,0.03598732432464507,0.3355185491784385,0.044719796891961136,-0.047226368217162515,0.00698915012597019,0.08870036316378681,-0.13771259653951387,0.027043321258087616,0.020124887720216214,-0.040169011522729975,-0.003491345905233727,-0.0007629458165081167,0.005863273907601534,-0.10560963211861438,0.05169369373187425,-0.005458792034018748,0.21251097965187746,-0.014594797891944733
FAM3C,-0.07998845813670856,0.03258982031640836,-0.02775392849777112,-0.027944979993970585,-0.017436426620844367,-0.044484331009748024,-0.09797378608217237,-0.04808012960900923,-0.0008884806423318559,-0.06683981970339596,-0.2320758748979072,0.008891065194043892,-0.019253030421956314,0.030269937526010975,-0.028045233281176078,0.05974378870290569,0.14141087926186902,0.02758074745494746,-0.10144186134040634,0.027422100362824678,-0.01140619536620392,-0.0411029022571073,-0.04650496122946961
FLT3LG,-0.013227367961190168,0.018012355414178876,-0.004396532765630216,-0.022505164184797703,0.002398441923766969,0.01875315457086522,0.19351146235167752,-0.013470854755511191,0.021055696581329917,0.03930143003107388,0.054741051995659644,0.03948808202358162,0.008932688068616577,0.054991546879614564,-0.026837191082541463,-0.04997309156118735,0.06974635048696079,0.07889699595632964,-0.036468629692491844,0.02377730679869356,-0.017882562115832775,-0.012388315484891816,
A2M,0.10062847349055579,0.11434095763603276,0.05086168132130089,0.0008024733831106969,0.027608893699503426,-0.049561994000285464,0.22042954972031062,0.1507382229282043,-0.047876568104172575,0.05165937226077873,0.28252313721693395,0.08402728580843777,0.03194755800121233,0.17084154560868337,0.023792491425264423,-0.11895629848493584,0.10450183528147228,0.006158839706501682,-0.15241354816601518,0.06018958407438143,-0.025123593286554786,0.1346786939449522,0.03605783477479405
VCL,0.008646330882110505,-0.0037848687009521794,0.032904886527390174,0.046302336482796094,0.008199523218371235,-0.04560872784072035,0.15542043058538454,-0.05598524899084307,-0.008178373307589287,0.02568242543516581,0.04477195479969628,0.08462723064273245,0.03511448925374916,0.07728638265469447,0.02465874523492925,0.045724890452956114,0.03478179369226409,-0.09428977098388956,-0.05698457008975844,0.021522022950156608,-0.007571782923562318,0.15076376535387276,-0.06480552380961936
FGF2,0.011008626154511463,-0.043295675567230386,0.07516616900814131,0.010090150015319408,0.03575185996048045,-0.030232767120329043,0.05451517900011945,0.08193225382799413,-0.022392061707026782,0.03811880122931684,-0.007848653862171737,-0.00967867039058317,0.004879836646470057,0.05919301705513384,-0.13533595353819036,-0.0010425951333572425,0.0905481221291261,0.024563375880531275,0.032888586581765675,-0.04132383025474231,0.024009720492771534,-0.017061079777762878,0.07468805437704706
