,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
OSM,0.010800908859181616,0.10196404494723198,0.02610218180686335,0.026685112333716055,-0.015065846128176285,0.02151648282986709,-0.002724688845779356,-0.044225706776932334,,-0.045737928313475576,0.029159669998073626,0.08747802886662058,-0.04342345321201036,0.07311391722730103,0.012459257740223379,0.06349694873774056,-0.04049320293095386,0.016876099983072303
PRND,,,,,,,-0.024228893080110937,,,0.034885243516903294,,,,-0.06661690163769109,,,,-0.0013354717103348681
SLPI,-0.07225526442323503,0.010512599782931295,0.01401949309645308,0.06483763673154327,-0.005367576998923207,0.1066024519746717,0.05540445471975746,0.039773029483591384,-0.01793099525829404,-0.035904516791782144,0.029443015025172183,-0.0008289001414305236,-0.03651105740287684,0.047796567870046915,-0.020941035513699045,-0.0036300986149604693,-0.13560212092268972,-0.03427455213335498
AFDN,0.028927709869310946,0.011396298323159422,-0.03131930907510517,0.05004091094460397,0.014436275707853014,0.06287154749102976,0.012764456201852308,0.04179003090550847,-0.032427008018190165,-0.008486295367797592,0.07419730150549445,-0.05526560849298578,-0.004065128550535442,-0.07188914274012266,0.03461474467653118,0.02136519140048454,0.13983418231262035,0.01596644147261021
KISS1,,-0.007286870142339816,,-0.020728618091037626,,,,,,,0.020720030447058224,,-0.043819716028115845,,-0.007664767454011265,-0.01966039741844417,-0.010375007012376022,
ULBP2,0.013817386968410795,0.015362674871100176,0.03917059623999628,0.03294691507812643,0.07397856576950818,0.03727872336435454,0.07493763628992996,-0.012580937551064977,-0.003938715203523463,-0.060405629366033754,0.07087840765550266,0.07343206264889929,0.02726699303276183,0.08116061713443053,0.04206608407531732,0.06909608043064568,0.06031516840187953,0.00808649953159361
ICAM4,,-0.006477616989362594,,0.032683559919345184,0.05512629179303928,,,-0.03321531985176302,,,,,,0.003046596979719395,,-0.017248130981559886,,0.0031415545745470453
TDGF1,,,,,,0.014080025907968356,,-0.024745638512261057,0.06439584821856016,,,,,,,,,
ANGPTL1,0.10487573678139445,0.0688166945121461,,0.055585077241837644,-0.02062012481243513,0.008271680364034306,0.11908947875267627,-0.04650654635708256,0.021353760966310857,-0.015915337071394017,-0.03817209525797339,0.1164389942207939,,-0.05842974286724973,0.04778692947632604,0.01671861034750023,-0.03808971807534273,0.03624686807828627
LTBP1,0.011954766633843622,-0.0011839788976979542,-0.005737404368394325,0.0452959388994172,0.0250822098307813,0.036962808695944246,0.005640188082831525,0.039298256539513396,0.035436278806507134,-0.03851147350441482,0.028654518086622588,0.07541531352377069,-0.035839756277015244,0.04631677566141284,-0.026365860592599235,-0.023724128903766007,-0.014265245793438387,0.06597689250438042
CD160,,-0.032633745773458255,,,,,,,,,,,,,,,,
NTN4,0.048625388833102474,-0.012554210938986253,0.033753116812543095,0.0012586740748242971,0.009259236352797675,0.031524064727286215,0.040116462082710476,-0.0038144722191662214,0.006198344707999491,0.0337987788368246,-0.0009385208521447816,0.022507798193525285,0.03539663602550651,0.05330706694210882,-0.033426090750323725,0.03610745874714578,-0.0055297240897197696,0.03436326911823712
APP,0.14187204839456855,0.004144214547147932,0.003721387787493646,0.055743530914780376,0.07040065166091526,-0.09880230723740631,-0.05826432515664765,-0.005551041281738956,0.03792168031087971,0.031933018130002384,-0.12085251598975476,0.018297722466095054,0.04327760490057374,-0.09316735543466496,0.01531827542699912,-0.007849457501122543,0.07423960218043567,0.0363114695901212
RIMS2,-0.04171125928539563,0.09065422710323297,0.009318248781583601,0.04174496842965055,0.1045231194104693,-0.01685704260831,-0.01834553724287495,0.016995952867848947,-0.005923522825403824,-0.018109452201072355,-0.05305148823735923,-0.016357847229129936,-0.02893644352875174,,-0.003237518920562162,0.04724284060822296,0.04715758830165321,0.08881627214741303
WNT7A,0.0997028398571603,0.07808012291305975,-0.04689399382068621,-0.02050457009879672,0.04871757188086687,0.07354462318869763,0.004096530205094338,-0.005170750263657284,0.05901114128017832,,0.03676846511692709,-0.03927804865242119,0.029799112319751055,0.005746558225903035,0.021063331734397353,0.03256112801852337,0.0237916307860007,-0.014366590212502323
GAST,,,,,,,,,,,,,,,,-0.019660397774187724,,0.1500474819557212
GPI,-0.06823708267246038,0.0066233372741150735,-0.014075348114362543,0.013853532613303191,0.03156509731337857,-0.10303684460569287,0.03410153178002145,-0.023804637913771628,0.040423271831560345,-0.0038838635569392404,0.027099022722544167,0.023432817352437886,-0.07908846595628585,-0.09508909672015727,9.092906033320239e-05,-0.02216097623398185,-0.05091474496026912,-0.08817006278601039
IL1B,0.07563843827936119,-0.05490512245869155,0.045118782951230486,-0.03333826034642757,-0.05563362040459076,0.03902431271563067,0.06393781141430929,-0.02783954423914113,-0.02247006112902531,0.006302501892241531,0.004201192620258285,0.007079392045027586,-0.007847246561314645,-0.008761539431981972,-0.03248435814827504,0.02905586729024498,7.170789020330816e-05,0.05221737843486824
SFTPA2,,,,,,,,,,,-0.023570860759941553,,,,-0.017893384371088124,-0.016989216869080306,-0.014368440149491778,
HAS2,0.03951946970388049,0.022604184869683085,0.052279368756545055,0.014112379296758772,-0.02212257752348343,0.1633952813302406,0.04469727789024211,-0.031335655977251575,0.028724303616548215,0.024216756511019708,-0.018126000299285554,-0.009687204899997337,-0.01117464217553794,0.09498571512369021,0.021137895970088205,-0.028717067787681818,-0.01921798138196359,-0.05464302402021784
IL11,,,-0.05693143072679668,0.02289396375659801,-0.020319785679588302,0.033867407095290146,-0.014202855133825012,-0.0002953160641258109,,-0.015323537474313417,0.0006385431889071572,0.028020582543716217,0.015375060422031385,-0.03727308751407269,-0.008714096661438452,-0.001320457461100752,-0.026042171928864946,-0.013438668640697933
SEMA4B,0.09642970116332297,0.015251543398080597,0.04828469887093333,-0.015469750203654415,0.030094767768819215,0.020448733961470168,0.07678091083159436,-0.004877009490239574,0.03422661664151687,0.022007701037863033,0.027489619832859916,0.08609271319954426,-0.037480481908701055,0.004322264341198934,0.005286819660164004,-0.029535782782624812,-0.08422966044480916,0.0022210946156939744
FGF12,0.07776085629750507,-0.017293978895618293,0.14056677779181936,-0.0011379421744931433,-0.01583247245361184,0.059108800398839284,-0.021541233641711007,0.01853943577757126,0.0292242597110339,0.000808832305978402,-0.04188315873025733,-0.02056597813412209,0.05409084814345057,-0.08011577546456662,-0.028293807346383055,0.045301056507193155,0.07583660096039659,0.03014337372597766
CP,0.020898098189945993,0.04743470394005362,0.07433099018234807,0.04689529443628956,-0.021850519064714184,0.03588988030514596,-0.0028142442732076917,0.029324535806948625,0.019794060923300806,-0.014615870722997637,-0.019982218721350156,-0.006793546585778861,-0.07674058631680346,-0.1237021795920911,-0.018330479646590223,-0.0005838922396004725,-0.053505225182324104,-0.04678941025007668
NLGN3,0.14758953254192056,0.0021342694038860885,0.023683821674263045,0.010057875709177773,0.02792765729641657,0.03153619969152158,0.059098820117975556,0.005525163181010628,-0.04309742436490312,0.16688529326356644,0.0947526138897494,0.025474277398196292,0.007467675595726379,0.0015219379077985734,0.02496708626728717,-0.0008580417658272953,0.006354595886105311,0.06815334480698668
GZMB,,0.05554784646185711,0.15234331805025472,0.07314260875295446,0.04048787726741563,0.018747151856558095,,-0.014971219358699732,-0.012246049058289656,-0.023024638252162517,,,,,-0.025683169909151843,-0.024372124070310464,-0.02266988255152927,0.05324130806952404
PROC,-0.048038682629184516,-0.016756961647092915,,0.018576142332522697,0.0448049953744899,0.012468631695013804,0.08617514350988562,0.08920543596328726,-0.009653099845230117,,0.005058124853540798,0.044371996785670595,0.09107947930867868,0.13082141660309066,-0.025345224189466335,-0.020768073704510292,0.043203345064218364,0.03319016894213953
TNFSF11,,,,,,,,,,-0.025941590502135594,,0.0231786626536726,,,0.009250356061024395,0.13391477469261887,,0.0555733090480776
AGT,0.1496952374891398,0.007796053351408693,0.06607777530623285,-0.0006165708990968846,-0.07327532593484573,-0.09876377362629397,0.05669494382375063,0.06399961278256111,-0.06289326732428013,-0.023115141598422977,0.15170908400740618,0.0436082107684041,-0.07496535648708559,-0.014327557115517716,0.03190304138697557,-0.0004912757069590589,-0.11140019569772007,0.031754992082318766
PTHLH,-0.07549461109588892,0.030109598508172925,0.02875793552123367,-0.05042800175563932,0.03117291920217601,-0.025923411123398993,0.08927938325347533,0.01643535427739006,0.000726872471119169,-0.053732653245249305,0.005289816354323822,0.09757965528632224,0.010222488116179429,0.1477523105003139,-0.005573702309470771,0.10972663512476911,-0.009867053994517988,0.037690061153612626
COL1A1,0.07039153002181342,0.01225180726855159,-0.004443382678619375,-0.05951510216473368,-0.024403570291131868,0.11576912743159247,0.018975796243251235,0.029797612492404427,0.023035007266606053,0.0400971195745862,0.06454521885986021,0.05300533214902112,0.09677650103848692,-0.015385005671083937,0.009172079723045207,-0.07569223267493269,-0.050476695342985184,0.05648711664458174
LAMB2,0.07470903624633671,-0.001205668619495739,0.02429792844592431,0.009310500339337766,-0.03326153322404076,0.03520020059775395,0.06676978730037057,-0.014142124023524093,-0.02022673751373355,-0.015545576489830832,0.05939263238183215,0.09860376327681732,0.00488257313937651,-0.029867724945960437,0.05894915804359428,-0.03234733968858454,-0.027244418626369466,0.11496198046512789
DSC2,-0.08995778290718347,-0.016835419730224992,-0.014554386605209102,-0.010545335186517643,0.02038202068656532,0.015685915384064688,0.0271679969284375,-0.04670686241271169,0.029427701793822272,-0.032935790795896064,0.056682098658220756,-0.000781266208123434,-0.09652487616630608,0.013044601600924079,0.013978728967424598,-0.020718808525545255,0.06949822883897538,0.008710599374965001
WNT5B,-0.0010343886344854655,-0.03178341802570419,-0.01407211634414645,0.017455608928648475,0.054910851597973584,0.06941213226220613,0.012989742300161896,0.007092449462739414,0.0061284826504660736,0.05447958954311781,-0.03820920926679419,0.004715910209700683,0.11054334083782848,-0.017312049280016003,0.00836102791862796,0.058724989886304355,0.039973741394673315,0.05041980714344462
LEFTY1,,0.04663574003351833,-0.04143537112259683,0.024537991190177216,-0.028388777289723874,0.00964343374363814,0.09533578089203694,0.02491672948208985,-0.017293113097253413,,0.060142040798565034,0.006616457187072929,0.02332295705685622,-0.06228863093113408,-0.041326903922617245,-0.05764263277479392,0.024618973543474778,0.054048693536573454
FGL1,,,,-0.01403451935487228,0.05844732242433194,0.03058957112026799,-0.026575374805146088,,,,-0.0019166063931915082,,,,0.010155777944917035,-0.027550354875836125,0.05321800386927545,
CXCL5,0.0613970999077648,0.029166428686184968,,-0.012898950789434604,0.03132934311546687,0.04021055258724034,-0.03463495135326468,-0.030146798479010715,0.008862818918526276,-0.0004537506913888655,,-0.041643812872784514,0.028438464345400448,,-0.032738510030040094,-0.029378818615866224,0.024979329465328673,-0.04326571945885686
S100A1,0.08976020454417301,0.061137367984243345,0.1542296361833637,0.022463284432626626,0.04217790708788981,-0.10193785387074697,-0.06705190471925121,0.08346567889802865,0.08073478606642122,0.003346716228159611,-0.030719987554006522,-0.10150806726944792,0.04484983843192407,-0.03436542530021052,0.01838780024654166,0.05563356340051687,-0.014002910614789504,0.027077085181496322
C4BPA,,,,-0.03590689424570658,,,,-0.027914942412131008,,,,-0.03170356619265392,,,,,,-0.023030334202178277
NPTX1,0.01150557926552311,0.011463914411692276,0.019756957198028408,0.01599286245724591,0.0807360140343953,-0.0708731659727347,-0.03644807539707969,0.0039028096918511347,0.042979010440528306,-0.015071540351729123,-0.04254403099447914,-0.01451504870170612,-0.020388269728183583,0.08676893857983603,-0.04469153844096925,-0.03352810480622966,0.03346271481490252,
TGS1,-0.02347511113786306,0.07572274976711091,0.029994574085456624,-0.0362592618616233,-0.006298264871834362,0.0456649391886622,0.038534007139663644,0.021863688792684098,-0.027293870782973684,-0.05599836817007367,0.04564248527734356,0.08713174868090094,0.02961694005627206,0.05664408893891973,0.02447248169666723,0.030998652074276826,0.0012210101448448425,0.03700252762065801
SST,-0.028115685962886917,0.0019177351663739288,0.08761892299329618,0.0586700180983109,0.0514554538212674,-0.07063715080315609,-0.030634790348381364,0.03171256682931226,0.04934367992819162,,-0.054021240234896094,,,,-0.028387421750363784,0.0453446665965932,0.029491567631746853,
IL34,0.03122060782501403,0.07123847973317211,0.008093004913797714,0.014732911447515984,0.007372455640540002,-0.060529765661585244,-0.07858320415345735,0.07567344877965526,0.0322267180732346,-0.019598614233400813,-0.057937704510260805,0.08791462200622498,0.14707023514543033,0.02727446829576511,0.04658241404832203,0.025683827680858286,-0.028375962694295244,0.0334371023465704
DHH,,,-0.032404085778515106,,,,,,,,,-0.012010774816538934,,,0.011574106830339386,-0.02165075384844098,-0.02508719885948239,-0.034013110115327594
XCL2,,,,,-0.030401386258832697,,,-0.02359151828517047,,-0.019924419854569275,,,,,,,,0.06639333035826546
RSPO1,,,,,,,,,,,0.11254176010834735,,,,,,,
TF,-0.021203687889689155,-0.07729884991332792,0.07020364869886282,-0.02812043473913227,0.0006380331306185677,0.054805441607095495,-0.019786491820531885,0.04996494991339759,0.056545682832881035,-0.016753777455811966,0.05513872604936194,-0.1358362962131545,0.020976385228410912,-0.060188266364977046,0.006567970454319525,0.002588955818183668,0.015369556168368518,-0.03128581849400154
IL33,0.0716417921474475,0.04871883993802286,0.04481928873478185,0.010143683781386718,-0.02216146283280185,0.09523984664397553,0.02411833742931234,0.013786901399928084,0.03049144177379475,0.04223541780220866,0.07667008635405806,-0.03111317782571669,-0.05437346353450782,0.029329058681127933,0.06157398537943924,0.059863983584110686,-0.00276265616585095,0.016454186981193636
RBP4,0.06719568110153959,0.047471086287857574,0.025146446175992498,-0.01520791159535495,0.11117574325779168,0.021769902052499648,-0.04838602068286177,0.06557551606183476,-0.03361418569063154,-0.023364712010479873,-0.04996555238599294,0.0032165608176614856,-0.002810999977985563,,0.00033329723201076843,0.01960306331324407,0.0016431421806222713,-0.001504806685987514
CCL19,,0.0211377389975491,,,,-0.02930968053315328,,0.10122642631750174,-0.020865553356905785,-0.023533086500300282,,,,,,,,-0.005671653136738751
CCL20,-0.015216476802027175,-0.03299956780469348,0.02578820463909681,0.11545103749390638,0.017967584549649678,,0.02907622858480675,0.01360474077806888,,-0.023195228058771094,-0.024697232321463085,,0.00021585406088019327,0.06254156025050703,-0.025489492527312366,-0.02680789561111352,-0.007203386481482079,0.029933584828414548
NAMPT,-0.07322376742175367,-0.004476386455632327,-0.09602328292791146,0.035742700187623544,0.03196209575799007,0.02735016050341461,0.030859380991583075,-0.0699037693109241,0.022358012853353818,0.01738571507112556,-0.02742838686678726,0.014416200466162156,0.015222304510243334,-0.03192787905126641,-0.045812804016945805,-0.041227118592741946,-0.10980298803497673,-0.16219403374037483
