,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TGM2,-0.005099807326404505,0.019221241746013647,-0.009814997584011113,-0.009394761621780228,-0.0015776762281304486,0.03935479219284549,0.06182754962463379,0.05744899661282354,-0.02613388231502791,-0.021809498944025316,-0.04601758768254055,0.06261893199500682,0.03379773994026215,7.244897522621124e-05,-0.022961133630752313,-0.04931506363289422,0.024151099003526234,0.008693126592872759,0.043219548807729054,0.11949818721544046
VEGFC,-0.018796039716598722,-0.013771873641284953,-0.049142984021559755,0.032001276589300444,-0.023880829370535987,-0.0037855885920791113,-0.03523299046940826,-0.047274910879933726,-0.0344736780241161,-0.031175523234356607,0.015838467053963128,0.14265925957288003,0.001671166600794698,0.002972666783951757,-0.016505597059547315,0.007990141989044445,,-0.001068839091235254,-0.0012384182859833612,
WNT6,,-0.0653703126232753,0.034134375089556204,-0.020089471211989837,0.009531678177440873,-0.02701877963493333,0.027471937589400523,-0.03821197576957515,,,0.021608147606163,,0.08374307576534308,-0.05209003274185842,,-0.02359539285130412,,0.105613552739094,-0.030024162028823933,
NRG4,,-0.05537455299276062,-0.03716460692702128,,-0.03175231949296208,0.0039013186212046493,-0.009525961603018133,-0.017868735304598687,-0.005264683724878763,,,-0.0045553740627727575,,,0.017170624602490164,-0.022756972845617958,,-0.035324373540298264,0.06800543678264753,
PMCH,,,-0.04283420953116306,,,,,0.006507259894563609,,,,,0.01626371736517938,0.004567424646064361,,-0.023748381947472984,,0.01798159779820143,0.02228940850771174,
COL9A1,0.11784342898322774,0.00237015756395573,0.06013982782385104,-0.030248979742737027,0.02779381876679987,0.029380944101609085,0.10918902526437989,-0.010636742669595542,-0.026882905690224612,-0.059974712136241594,-0.029199768367153493,0.03059582325561929,0.08381997306199071,0.07125755463351156,0.051019219214239464,-0.05929203268091422,,0.11702317936588186,0.11530154618303778,0.028620672607114452
GDF11,-0.025463087937906092,0.009570552000519573,0.038520874016556274,0.005511842026779936,-0.0016931734214042623,0.05044659099946486,0.08695371848694368,-0.03257081049466417,-0.008621035476740641,0.02696414094692032,0.024140087652786833,0.03519102039919983,0.011526442513474811,0.03692289651067546,0.012636727023592174,0.006223039926777598,-0.03598245125973132,0.10130835923320425,0.11049767673905517,-0.009345643511502277
RAET1E,,,,,,,,,,,,,,,,,,-0.006504397766625504,,
IL24,,,,,,,,,,,,,0.05404810509753729,-0.0301734634936776,,,,,0.048321736007841704,
SORBS1,0.015959362938252793,-0.018310888002746186,0.08324815849284212,0.05220758770523922,0.01602062064359757,0.009214691588369382,-0.0200848534871319,-0.03374663233953638,0.04498666066151371,0.06832660455206241,0.026894520065048347,0.012522779355467991,0.008696771269313447,0.03847891420218049,-0.019057782893260326,0.010859975528823798,-0.03074812896574876,0.015132041256034214,0.052496294428336726,-0.034057563171105754
DLL1,0.04866185772209429,-0.022243823308098255,0.02952689115173518,0.012598613546290771,0.006416945162780156,-0.007044757136442563,0.08702854159150049,-0.006681410244263823,0.07598257756389976,0.026325836159036078,0.10758131963352402,0.044692808294088726,0.10645799240964553,0.06598133459273597,0.03969049882963396,0.050591595937843355,0.045890952718254205,0.05765845912183001,0.043177686469457896,0.09034519318281327
TLN1,-0.06099798424223382,0.000685972891964248,0.018433228600831332,0.01772462666961202,0.024162888860862413,-0.00579762932651156,0.05202156755054075,-0.00892876760442905,-0.028621764863143388,0.017038763277077148,-0.01153091298781451,0.05952736954864444,-0.031841846813184596,0.03065559960470387,0.022972582562068612,-0.010813954791952896,0.020899880530416328,-0.03414598329991685,0.045275689480631966,0.01309920856061106
COL2A1,-0.01765428707398807,0.012354240436688835,0.01695023376393849,,,0.1083230209738378,-0.005331918207054217,,,,,,-0.05075628221966803,0.14371531883120153,,0.021654428941720913,,0.01168205274417655,-0.034572528216761544,
SHH,,,,,,0.018488820102501257,-0.008564810353577309,0.019610992595487445,,0.055494467729890425,-0.0725351438832732,,0.02429025047591342,-0.030168771647787432,0.00249892316886831,-0.05136795998369831,,0.03400497339811272,-0.02873028517807562,
PON2,-0.10531827001556801,-0.004876166269411277,0.02697984656828799,-0.04155820825250547,0.009771561971544341,-0.0005085124616334776,-0.01019489721737477,-0.014763541654252442,0.04937968487875156,0.08401965919077506,0.02075423956205143,-0.10312880069236072,0.13206767378214349,0.09798704197589425,0.05416543168981958,-0.07807578428812449,0.0888337424611399,-0.016298723853837214,0.021843779038737268,0.0029810411128722296
ICAM5,,0.0038340479473237808,-0.014947281362878304,0.0037085252743241717,0.12223692488538648,0.019903447546054803,-0.021972089242979415,0.017937051957146902,0.05799347154317021,,,,-0.0336519747772532,-0.0036580166997101254,,-0.06786871601493118,-0.015265045762885945,0.025717230425734216,0.047791226003420034,0.11868116886990658
HPX,-0.020053188843279144,-0.05353385765380295,0.005631145503074073,,0.021864160007140088,0.03835931940661098,-0.0005664213447549005,-0.017514059450500875,,-0.04093407921956856,0.003248256187772394,0.0024634985858073685,0.01654674336985061,0.016303792405582378,-0.007664450257207235,0.031261384529393706,,-0.023283851089521,0.045245139301027845,
SFRP2,,0.059711415086940084,0.007998152573235915,,,,-0.007530998083328985,0.032330290821945946,0.03338541075118502,-0.018652539146401102,-0.04963095836938336,,0.040051185640495396,0.0774924188270167,0.057493820895229954,0.030807820181167768,-0.059007464073350405,-0.04045410742750182,0.04450624034184057,-0.061337929240519846
CFC1,,,,,,,-0.01546101087367693,-0.030558373227132934,-0.014758302441358439,,,,,,,,,,-0.038723924333926435,
CD70,,,0.018164942518989344,,,,,-0.0001698501531034632,,,,-0.03535625923182552,-0.053916388378270695,-0.00018950393121637934,,0.041075547982090795,,-0.02298155618386784,0.038596430786751575,
HP,-0.021792814927100012,0.06561825021560928,-0.029982649666735615,,-0.03385825449852999,-0.0076657639955247,,-0.04690716377577673,0.017512078984959975,-0.027271699689645195,-0.09152571905080838,-0.004514489835505674,0.03284384384977831,0.026148230312579495,0.043041051914274646,-0.014767481009080765,,0.007019114280294948,0.058752664609252554,
CXCL2,-0.024442913122061406,0.10433333183144994,0.049306858214879956,-0.01185732801205988,0.017934398338223398,0.06901277182964524,0.0218879695691796,0.07930347966754102,-0.0887739334852586,-0.05195499913801321,0.19476328441422738,-0.0029127566824388167,-0.036039567985065,0.04466423370754277,-0.06611791109337478,0.04019637212672752,0.0039189794404493605,-0.007503015684482907,-0.0002882623457589463,-0.006708281413248208
NPPB,,,0.047176218867581964,,0.011374397916409899,,,0.01616660590233191,,,,,0.08865362400322617,-0.0030753943693232325,,-0.0249216696881882,,0.12961505945306231,,
CCK,-0.040389953233288346,0.008885906898302813,0.05104215277578794,0.05335978809680598,0.043780515474550266,0.020176194675468072,-0.08317748066047388,-0.0071706636458207015,0.0016182483891760279,0.02852589408701175,,,0.07660371439206992,0.10401293197831651,-0.038890878371163284,0.046243225135069996,-0.12539370435147065,-0.046484611022452174,-0.011683734368249954,0.0033347194156037726
SEMA6A,-0.019205445083624567,0.05421257067684606,0.00562677667901401,-0.03119991257129603,-0.06382545923621841,-0.02210473188899894,0.0821898079435076,-0.0021012488172856498,0.059754334215985395,0.007975516621495196,-0.024806316636117712,-0.03173826345434241,0.05494208686063692,-0.031588955465172784,-0.0038245976161173424,0.028242049140607652,0.10421545039659413,0.04624194581948546,0.031576723840810825,-0.04354235121400938
IRAK4,0.018243539016781267,0.0557642484577397,0.04961490012220403,-0.04703115622219238,-0.05510806586670462,-0.004153546768822936,-0.012271576509610818,0.03938858868757307,0.11280629973949659,-0.034629052968415654,0.06406109391664065,0.11179640518177598,0.04125151187222753,0.05183576039823907,-0.01983156857772986,-0.024440920004818675,0.02470728660792611,0.11424797189019648,0.0035038475700081106,0.01360218807340573
GSTP1,0.015447507250100544,0.004863363226317799,0.05505246363261876,0.05308447067873601,0.04018715252746654,-0.007331177105274145,0.15200757969518655,0.017404447326721657,-0.003017813313951339,0.08491351164544153,-0.11475291005762808,0.01423134673040687,0.03693532208440276,0.08832546123286217,-0.017524764961767355,0.05701395878471976,-0.04512495204568037,0.04184243111428528,0.01830459815616171,0.05538046881688473
VCAM1,0.026691401666329644,-0.04565966449625304,0.014891335070497422,0.009882634897610003,-0.0140732317661132,0.023865784135924915,0.04830920903703261,-0.016996352625778116,0.04693860027447167,-0.037371148096250986,0.01254392125137468,-0.005524955265520011,0.0027034956166143496,0.04139726524126716,0.03454326730797801,0.05727237640176022,0.05194793237595567,0.06818962182233863,-0.07772449140470346,-0.09130861492352686
NXPH3,-0.044812437422867224,0.023014761785617305,0.019280946272813477,-0.020366793348919717,0.07911766867726816,0.02605431144567341,0.06687641483034285,-0.01753255791777597,0.08261172460195997,0.06763245847414998,-0.09253049801496503,-0.04872321429463865,0.030992330411796654,-0.0008851666275211798,0.08519603551264578,0.005306362270168475,-0.029269916220493446,0.06591533500713861,-0.0004170977893897476,-0.020857290570357484
MTMR4,0.016447679251475653,0.005573078265230707,0.04289900880890318,0.031046131668154765,-0.021724665610705195,-0.021676436593822408,0.0057017545581062945,-0.012896799594071704,-0.00787387078927214,0.07520351663842866,-0.04111380112101365,0.09169271952227634,0.03179466168828008,0.055491373011392967,0.04042005583287591,0.05893094695958863,0.051049822399690796,0.06897473100104805,0.008204921016302392,0.06102999824534702
LAMC2,,0.08618884530933917,-0.004351560530762256,,,,-0.027965990934980416,0.016713793313875496,,,,-0.032577716086824096,-0.004829327193703299,-0.03962622407858968,0.03300685156521382,0.04559885757970937,,0.10615571174680694,-0.05558803835873453,
IL10,-0.01952336202441697,-0.019818363574356002,-0.014293128164131556,-0.020732246499695264,0.06245583389635014,-0.001176502524836593,,-0.00124997912439126,0.052060736887166205,-0.045223646947981394,0.0019283766538361429,0.02829452867305996,0.030952338100931533,0.11143176223633056,0.03659699743322127,0.03764735965098532,,0.03218820411388498,-0.017502785259341513,
SEMA4D,0.0025026812716373186,0.054359969261920986,-0.031346963366092995,0.042186276536174856,-0.04850198284531294,0.045088422204513326,-0.045717957946063294,-0.0024380714228003104,0.05586186480379667,-0.0016856138730866712,-0.0066814249820122094,0.0029589857939738653,0.09563901797233813,0.05276872225635097,0.022195021108203664,0.005980475425407603,-0.026263437795098456,0.06761490190307724,0.06680911545604167,0.04724073604281144
TRH,-0.0172583713173836,0.056545242003947914,-0.0038515301861905575,,0.08141264768637127,0.0283718745464402,0.13691560905075156,0.00040365826253859356,0.011858245297446026,-0.03749744357744351,-0.04341035560051901,,-0.027132086991536526,0.01970556884219942,0.0626918346186223,0.042745236915062594,0.02105642413357583,0.0611191934927023,0.0038073699500954863,
SEMA6D,-0.02730741546306272,0.031011137386387923,0.013201870032813619,-0.036096920586286774,-0.029707437185837758,0.00726869281589631,0.08550674088960938,0.01896816974340556,0.0208612953158061,0.04581533373189415,-0.1266451031585362,-0.049790877734308035,0.06660056706524921,0.05313390490476146,0.0247665063430547,0.1139450393551597,0.03606136090898884,0.08498249139701287,0.0599965703079369,-0.0008476417654493073
CEL,,,,,-0.005048951331201869,-0.028129019677766764,,,,,-0.0306798402533214,-0.018627640922716623,0.0565551155266725,0.13203146855824757,0.09885727772289417,-0.011677822985057758,,0.015031525162083925,0.005212122003649114,
PDCD1LG2,0.023125902910379015,0.026502130555468933,0.003442836068015686,0.07722653128568266,-0.0029799861641152683,-0.04523887380489264,0.0030270370502799983,0.006724582845448361,-0.032648763188421664,0.001641256132490486,0.04140268983851582,0.049384261890860266,0.032432313239726035,0.10127871403421017,0.08036792701444476,-0.018403183776211623,,0.05090657948280944,0.037416498402207427,
SPINT1,0.01584033840096167,0.08423534986218151,0.04778203030343415,0.012942971301854013,0.019505104123294984,0.004434928291031364,0.06617780118908549,0.024656610752341334,-0.04013345779483673,-0.019637397694463966,-0.036132632955805134,0.07228710317530838,0.013502519653497051,-0.019371852036346452,0.022055670620493708,0.008089844024034376,,0.03590528785469001,-0.009348877524529902,
CTHRC1,-0.052468540990017375,0.07891188428615255,0.02531395456828451,0.030154062505353723,0.04430881708093699,0.04040835211998706,0.15262135849993527,0.027785489574466835,-0.025013453953570873,0.051441019028649275,0.016281626006438968,0.02817162052471515,0.07691460257564003,-0.010891011497442335,0.06575894102228629,0.010225730041025944,,-0.003064148972924452,0.04847885376266578,0.04239638592092357
PODXL,0.05434212956812206,0.05153950740607026,-0.0027071277262825937,0.02340269918087865,-0.06508745294981597,0.005976033218223127,0.13777849937926864,-0.007092235784280202,0.093163754963794,0.06245203331552121,0.02762635400039201,0.13247356323933449,-0.01868926778713992,0.09134378976768968,0.024323877663453862,0.006633975610504872,0.059478849669823,0.120357058909209,0.0008436651302524225,-0.06980678285829853
JAM3,0.018960324743525388,-0.015959954820294654,-0.0001671921427834336,0.045783435936214874,0.01889543467708134,0.024451482559098348,0.048735643514466874,-0.025345077446566572,0.013117958006736576,0.03798563002908278,0.003106286859696534,0.01272496310051724,0.008067037320711005,0.06709691492328271,-0.040966756100638796,-0.04229116598749863,-0.04263434788851012,0.052943194656000336,0.022416642868121006,0.025174090678828608
TGFB2,0.013277669496515756,-0.0614855144516996,0.008727129207581166,0.022350956167324756,0.05760621115231323,0.02620976107463215,0.0853345097162344,0.011971814586570297,0.0002494150452071769,-0.0050965414616744335,0.05195605096721044,0.015526392740272295,-0.024802659129528698,-0.016943725334185304,0.09417091601823212,0.025211605563982418,0.11137720725964148,0.02317911203064047,-0.020596288352822394,0.16034830533740904
COL18A1,0.06749432021873392,0.024132812798937947,0.030475423662792954,-0.05038053446135283,-0.02432326848245128,0.010390594053470061,0.09607546220319832,0.02801557114444147,-0.003910808423047874,-0.016879026651500706,0.07738019319222213,0.12603500232185555,0.03916437813358729,-0.0009592439002491889,0.03539941245448575,-0.05525126571372369,0.01839601169889004,0.011226475214907938,0.025695681574385707,-0.02813383317630254
NODAL,0.027563649242825547,,-0.0028580707710434894,0.0068976521109996025,,-0.02734761553548904,0.0012023445285946233,,,0.07485838061221281,0.1335498795918642,0.08672625283711945,0.023690472494872626,-0.014227254438000183,-0.009312089620944559,-0.026361129323114005,,-0.007334679490687594,0.05457681246791539,
INHBB,-0.017836991086904876,-0.0313315698372884,-0.0005552110558036213,0.033482068857063965,-0.010170612313639709,0.06875450156870433,0.045196115112212686,-0.009628197130238101,0.012745675996085474,-0.003922337734213288,-0.05339530599708457,-0.0421697403223504,0.0033280597430923858,0.04705602912640049,0.023117233665539902,-0.005983584043104953,0.06000264491388215,0.11263586648993741,-0.018333253526694543,-0.03153264898688493
LCN1,,,0.004212017289823907,,,,,,,-0.010668939537282087,,,-0.015674031094569885,0.016079059010020737,,,,0.033830552889581644,0.04117033238353722,
ARF4,-0.049678412853463916,0.02647298798060255,0.03821931699574421,-0.033812981856460325,0.002522614279110052,0.056113733594840266,0.11908908164643614,0.041903388311107556,0.05966635031135374,-0.006598022943304956,0.07986099717385244,0.018704709748766535,0.07467129889781411,0.08769918861996344,0.07537447612966268,-0.02122454138112066,0.0810545794940531,-0.0380060951630029,-0.014447215362774414,0.0044777986232967994
CXCL14,0.035498826160820084,0.001959424398571466,0.0021440412570091012,0.017272419310231824,-0.0068998780914348275,0.058630077382581504,-0.10996408243849475,-0.023535066588373562,-0.017900142791857372,0.0124654228618818,0.08647254541817305,0.09875565862920009,-0.10337009904456175,-0.07121026265733556,0.07118159969521641,-0.057954449729491556,0.03282138997338447,0.08504426789157118,-0.07219532042706783,0.09160920438553194
