,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TLN1,-0.007860278198266245,-0.010911073808542724,0.013869839938762632,-0.02366009286888481,-0.01648467005062622,0.016886524079158933,-0.056758707263946835,-0.0009429280510286182,-0.0030840888697362635,0.0490113762251654,-0.008031142935243265,0.03800878934989975,0.00843328229634793,0.025572884261544724,-0.06792984862397897,-0.023623793170548874,-0.03998510660034149,0.034584310353708805
COL2A1,-0.023908867035376657,-0.022927314332056203,,-0.0118559884452895,-0.016907956958195743,-0.0195274995479073,,,,0.037238599009408416,,,,,0.0029114732000308694,,-0.030253127627382824,
SHH,,,,0.007514957857208194,-0.02019191356908218,-0.02499544090418701,0.005387068593006098,0.0065928729467719565,,-0.02169282614052693,0.03152608325775364,0.024409388974534103,,0.02284957750968068,-0.04078773836105698,,-0.028122667747237633,
PON2,-0.02243851801821862,0.0516885390238277,-0.03193068040677584,-0.0020342797415510215,0.05707085441818089,0.01933371964192423,-0.017266120335284105,0.015142769176672562,0.0009737940920454922,0.04146768650140244,0.05869555991548376,0.027357460867961498,0.07773491515256117,-0.0652716565108611,0.029747534827577672,0.013220247250874633,0.05250340168672083,0.0837817932410977
ICAM5,,-0.013679085265111994,-0.0031184112970373714,-0.0054162823287554574,-0.01763339885803405,-0.034027714749200744,-0.04462647267084301,-0.06662933296046455,0.0356004972884776,-0.01064600012290847,,,,,0.0435659671916351,-0.046661327694776475,0.016781552854949637,-0.0680380897910684
HPX,0.006266525342267627,0.0021653787654792103,,0.009771365565474043,-0.02712739646239724,-0.046301454899176656,0.04805652733231127,-0.03339081230345488,,0.058379829314333616,0.07196898668437321,-0.019464337621650715,-0.0003917925586425784,0.005932038876138999,0.024603760326395652,,-0.04443357740968363,
SFRP2,,-0.01667826709369396,,,-0.027556690033834135,-0.02537608382588071,0.002528369638456215,-0.008853028981823802,-0.023678483184923067,-0.025759691963721847,0.037065543102286554,0.02426679761036399,-0.038591183458158713,0.0018067638995689402,0.021560184326501284,0.014447334229172031,-0.011373931746577486,0.06358818367307639
CFC1,,,,,0.004508489189524207,,-0.017284775382201963,,0.020695937149834365,,,,,,,,0.004130729593780679,
CD70,,0.029260811141337516,,,,,-0.013607256186455868,,,,,,,,-0.03093066444170349,,-0.011333153921212426,
HP,0.0506244052354252,0.05427736687839421,,-0.037753160644520604,,-0.004707111141605268,0.05105120416770894,0.029012639706825914,0.009555195620324766,0.002504054591720234,0.0038273154789303853,-0.00969576492726902,0.07688031865950602,-0.017255572858526146,-0.0724602573611051,,-0.03234998775999297,
CXCL2,0.06281128789769481,0.004207674908244696,0.04983380203385394,0.013697660143900765,-0.041926565593824947,0.017481177502521997,-0.04164871465601396,-0.007842437139337561,0.07598242921038383,0.0224051673678644,0.012110437774854965,-0.0309906749623249,,0.05893251342180183,0.03628443213104075,0.022909283207827334,-0.0016634609230395652,0.09587360429086023
NPPB,,-0.016183930516179473,,,,,0.02091431452942091,,,-0.027915753473166605,,,,,-0.01827759202021791,,,
CCK,-0.017207181289704485,0.037927414739774595,-0.03661692531075635,0.12540010609411756,-0.005976175559674694,-0.020459919939747256,0.031229990156423058,-0.10955934780222591,-0.028514785803773774,-0.06506730113596276,-0.04124035246421057,,-0.06035885743593782,0.03403091822160483,0.025227149650356495,-0.012820192170654283,0.043596608020784015,-0.11203376547878613
SEMA6A,0.020599932621430395,0.04842505611197274,-0.006736231087466265,0.08786097270549803,-0.024387460534073716,0.03119721523905523,0.026430936495990254,-0.018225889275352923,0.036403711630359055,0.05066396723490008,0.049090235782931896,0.052536508567331136,-0.030718869411840082,-0.07959109907427146,-0.05306081376769498,-0.004570643979731469,0.015263467062509861,0.0846177868516174
IRAK4,0.019387908979556976,-0.012901591990158489,0.03543795852888938,0.00249601579804517,-0.004866229379700921,-0.001539972840748272,0.011797383891597589,-0.036290863835130006,0.07475922668502868,0.029800607097844028,-0.017770227909475144,-0.0039196086006553325,0.040288238162746556,0.04972949953797528,-0.044834171140412486,0.03245410089259847,0.005100719233057376,-0.07127235502524283
GSTP1,-0.08505279162199054,-0.005449838501216402,-0.0042197252804820895,-0.026591843883455212,0.007883469931687483,-0.007424506965033795,0.03294703056066217,0.0009301668831845027,-0.009923192253432023,0.0538987461354151,0.031036146872776855,0.06044366520803615,0.08602299078034838,0.023614429150200324,-0.04519447908514258,0.004877260682221416,0.0376235411998689,0.007167503469239462
VCAM1,0.0021102533778793145,-0.03984144272696437,0.03442358528733153,-0.02055709594051736,0.019089676980512206,0.01821906403469268,0.07036861070062117,0.021587101950537313,0.07273325028517784,0.0008323647678610394,-0.0317690004939518,0.04546542921975437,-0.038053125173163005,-0.027215722335932557,0.03776988145206,0.026949582618667672,0.0051753614144273916,0.05061072102835832
NXPH3,-0.029908305567832187,0.013143478230187113,-0.009464530886544554,0.0396226243126495,-0.033284300290759544,0.02121349923156013,0.027001312337953113,0.018710939939166404,0.03518829882972594,-0.0742502559172678,0.10058616594819109,0.006306865945239511,-0.03027151151927892,0.04139960759786315,0.00373090091709121,0.02752689240524404,0.10427107414761967,-0.015469905200671978
MTMR4,0.012024108561052823,-0.007166997946211518,0.01022770200439079,0.04828902902901835,-0.05005627085148783,0.04563636119124817,0.012736534079333414,-0.005988298719073668,0.08109465782400163,0.023780201446053827,0.03821285212213377,0.0467632227844661,0.0155267317073382,0.01809416694199864,0.006360422902635098,0.11610339024097459,0.03188544995131107,-0.026784084612367955
LAMC2,,-0.01270269321221339,,,-0.03716891944124167,,0.00987833210934848,,,,,,,-0.0005091854408750586,-0.011870208841164343,,0.11794145103112322,
IL10,-0.02644011988527512,-0.0005961472431039317,-0.021981676991317905,0.00612909335845629,,-0.0226181949189314,0.016691767663979954,,0.018081969726556107,0.05772402684212641,-0.02354003421386113,-0.00887881516704266,-0.028210656779402578,-0.06023317538978565,0.011057155478738957,,0.0835941734587375,
SEMA4D,0.06782383879547167,0.0653165052207057,0.033703197836064576,-0.0037542490137449443,-0.03375050489681769,0.06105175247312631,0.018711732115587725,-0.025710785970273545,0.014050429876411231,0.004148984724772129,0.046894406898806404,0.08666518677357132,-0.057242876086579825,-0.007874812155643672,-0.015232128046065595,0.002227635532901068,0.06972292535601095,0.08493903064073728
TRH,0.07494411770004131,-0.0027237241769207444,,-0.011667191508809842,-0.03616773759300974,-0.06587206903785489,-0.013313656129639988,,0.005605929762452531,0.03674767101120789,0.016782679598150458,-0.021577657848323745,,-0.04544307341240802,0.02453572173967872,-0.052360177052835,-0.05624778373566551,
SEMA6D,-0.010952752424257896,0.036879113601763214,0.02364475939271098,0.09329396250530467,-0.023123331641946868,-0.008081156779384705,0.006277080257553459,-0.000807328650866667,0.03315922462588989,0.054785135835156006,0.01341031871855811,-0.05191076043643642,0.038555465853459286,-0.024718051288807417,0.019999768892333573,0.041023192179631775,-0.005515398422620566,0.10843857555524669
CEL,,,,0.008604973950183545,,,,,,,,0.021519294166417378,0.0565751043815133,-0.0402697852961686,-0.0052658658265434186,,-0.03454617310157572,
PDCD1LG2,0.014915757374192484,0.07812939282875402,-0.023011678525172337,-0.02594098905885559,-0.02610189849404864,-0.05162213394767224,0.03154096510997952,0.01794139943976719,-0.003358979008351279,-0.026307653370314356,0.06460429702325152,-0.006144670282388815,0.1063089615824143,-0.051158991999253015,-0.04262685468871119,,-0.06117725079628376,
SPINT1,0.03866226840270107,0.013131419526339838,-0.02499412819891308,0.053474544833823974,-0.01147882742705993,-0.06159896454328287,-0.03310145603094759,-0.031856281650715815,0.016220249333694002,-0.009197693061475271,-0.07556719237645194,-0.057694950440114856,0.01862312476115831,0.01580611958145854,0.05110312769772455,,0.0009894640352890293,
CTHRC1,0.03068861932726146,-0.01638178661307419,0.06172477633702924,0.007562995695353643,-0.06842290017435682,-0.03435689492881282,-0.0027203903195986926,-0.06587508100100739,0.05397946528921483,0.12551677235684303,0.03201245162002864,0.013567068585877267,-0.0022457726250993985,-0.017883529715265804,-0.040826154909122704,,0.014522884662143893,-0.09820631217328997
PODXL,0.00023495134667789007,0.028849742111096328,-0.013953921701686918,-0.017418556149085274,-0.031981078740280125,-0.03929998079152282,-0.03751370126879937,-0.0032807964553929155,0.07103555369012633,0.05302402163295407,-0.043277887735964644,-0.03273542195085524,0.04683622813584005,0.012707008778131242,0.004096626780557067,-0.005452738995580396,-0.06858403454058257,-0.04830431665293707
JAM3,0.11455449228272084,0.03626953996396806,-0.046995480265546986,-0.04579232636447649,-0.005133502554548245,0.02942287104696711,-0.012623387840537384,-0.0008954824416067838,0.049323594353992986,-0.013871491242972964,0.010771417811495938,-0.019082767551025982,0.01832776706816132,0.08269307761950422,0.03179917697559086,0.08763869452626145,-0.03730921467048992,0.08005691739296218
TGFB2,0.05277442084742599,0.043416277355928026,0.06422499187660656,-0.02287500387823975,0.006749638972776288,-0.0377342434169212,0.015406980316924996,0.010914724422053742,-0.04962415939845826,0.004268282335330608,0.024763649279469287,-0.06668343781314676,-0.016512348543266848,-0.02214396405785055,0.022355826668367305,0.054070054483167984,-0.042467414298834806,-0.011457293269296879
COL18A1,-0.044697982395112905,-0.008147565046369893,-0.0010586822834071448,0.05928648709641196,-0.03829524544146039,-0.04010774644637976,-0.01236770336997876,-0.03640501971955459,-0.015313193924607766,0.04164605314773258,-0.033993227918702115,-0.02726081551295247,0.03671116693792539,-0.016662505968649134,-0.043989208465533225,0.1480353399026494,-0.029775143980622233,-0.09202010965633117
NODAL,-0.02339894796773048,-0.026100477331862503,0.07215539668297881,-0.028100370411254964,-0.019897253646177997,-0.052408659352786255,,,,0.016939213228278946,-0.02587582143607337,-0.07266449821234114,0.04474950321067119,0.05428732347575172,-0.013574474091988687,,-0.042253459823072104,
INHBB,0.008318614547981235,-1.7680502558892132e-05,-0.029206020407054337,-0.03717538981999813,0.0015421746323581195,0.00312993438373063,0.00263882121824261,-0.004843708308635741,0.06130835526859932,0.032545489583592976,-0.03128901501094597,-0.06017094071466305,0.0009277325944859449,-0.022510478211747304,0.02831937230413523,-0.020163447896822586,0.057045772560592116,0.038730662027735945
LCN1,,-0.012702696070371085,,,,-0.027902746686505466,,,,,0.09252686641759214,,,,,,-0.022680661985846257,
ARF4,0.014015230949551157,-0.06147056481327909,-0.007249141699316045,-0.026479371749849018,-0.039183644840870155,-0.08029298805181224,0.01409077873188834,-0.0009493686351463191,0.019053556661075652,0.02142726156718194,0.04870439239808013,-0.07183129061678743,0.014008602593222496,-0.024145482699243267,-0.02448055864329235,0.0058326419556698275,-0.06763800411422191,0.033910778556666445
CXCL14,-0.008834320792705621,-0.008981569979650585,0.006556333989501004,0.05118772936460769,0.027036040684114714,-0.08103884956713767,-0.05421118955869185,-0.013751278275784557,-0.014696534229859491,-0.011918053334416031,0.027026755341556633,0.019671093231476738,-0.041962433955479224,-0.0276405279758722,0.0014720515896828811,-0.0892937745412772,-0.004575833628374058,0.09841300416373373
LIF,0.07560210861382656,0.0009475625007547028,-0.018705297023886236,-0.03935511199502126,0.0003159529276746682,-0.009948980464400403,-0.04543805860430656,0.05159182350143279,0.03652503485230515,0.029450270611950834,0.07506916384497819,-0.03813648346776484,-0.038699077908839856,0.07357355558639748,0.0245160032201635,0.02856641060901105,-0.03828668327754542,
IL17B,,,,,,-0.0372354026914776,,,,,0.17878866674218236,0.0191091405099284,,,-0.016887907138041537,,-0.025643606467503924,
MMP1,,-0.01751276415130216,,-0.011667188963645665,,,,,,,0.076379798319235,-0.0458680509983072,,,-0.012229057639806341,,-0.05738842524219742,
MATN1,,-0.016678269366508198,,,0.004170571867044992,-0.02925413293311315,-0.01532533917401352,,,0.036251938266481515,,,,0.042534811312060564,-0.017404801307920856,,-0.02336927607535232,
ADAM28,0.047853713317491046,0.010531921797408826,-0.03169514885095127,0.02627297919455205,0.01784894582118207,0.004662285249615239,0.053625277885927955,0.018956279334455622,-0.01665303102349475,0.024810929803955994,0.08136537661666823,-0.0039748262653657475,0.0655563764380798,0.003585297431448742,-0.0037952450228934055,0.0024811778477440943,0.0673875695389012,0.00481925156057397
TCN2,-0.0697701363674727,-0.046076085592940054,0.03404700788642033,0.010318550358060972,-0.013231874718288046,-0.07408726696710856,0.016559912139951585,-0.0013087664531995812,0.07171810813562025,-0.05340229589738752,-0.06970110995904993,0.036689361944811934,0.018567546218658127,-0.040503850737466825,0.01003760327040148,0.03158181450733847,0.013228285177769458,0.05320931608683032
THPO,,0.009603157242218021,,,0.06150420160367858,-0.035101453841439395,-0.013275283121011262,-0.02695434007818526,0.023160253398784716,-0.022729455091018463,,-0.032646220861743874,0.010388290271475928,,-0.01509785898212478,,0.027271546510116783,
CUBN,0.004163569419149988,-0.04142388405536826,-0.01668472353689685,-0.029302357993460613,-0.04117444977293324,-0.03209716281432754,-0.01046943137878986,0.008620996706363118,-0.04317369851643517,0.037428754192662526,0.002104411872194219,0.05801175226199727,0.07872503007523135,0.04186914878739857,0.012600529688108417,0.09663210851082184,-0.011712634259075287,
TIMP3,-0.09726127295003409,0.0015068889647586049,-0.05272918922668154,0.08797874368868276,-0.015242920025182388,0.0443131658162289,-0.05665063978483769,0.011521639734050916,0.015440584566349943,-0.03871144080225461,-0.061321279747137095,-0.03336904468473935,-0.05262112038920289,-0.03705742167964413,-0.0070680621426366195,-0.015084145583285868,0.03495237462810919,0.08719302586637574
PIGF,0.04132999838686206,0.02167313301824623,0.015179862008708968,-0.0325186540714897,-0.0011998463823459605,-0.0361040891867496,0.02060846701011406,-0.02539557359457917,0.10424613028587212,0.023446709126431313,0.061659218349839215,-0.05991636567333666,0.05054643650327339,0.04786032867482786,-0.048682804017809334,0.055395994478161244,0.05141816128680934,-0.08221613327920929
CRH,,-0.01488272081047483,-0.018550898944525,-0.011855990620672744,-0.02678967625290139,-0.04290708699247461,-0.0007305064322396746,-0.04613966635679755,0.016547269936302077,0.025528108579661746,,,,0.0002503769071387076,0.005465225145939665,-0.023768915635031734,-0.009732449191811217,-0.034748672688369585
BDNF,,-0.023612037411643215,-0.016594871362600565,0.03214017035239251,0.04511132820090467,-0.041056497899549,-0.01696420044709585,0.0016911641909294233,-0.03676786164374946,-0.025599204197771785,0.03173749311445835,0.11422842260581915,,-0.059896080307867125,-0.029251652786096805,-0.07584827686862984,-0.02136787239799252,-0.10160500082220458
CCL5,0.011720827796366235,-0.015841859119628134,0.022892328552191442,0.027514578014903725,-0.028823625104485235,-0.03581583161468431,0.01474426300488861,0.021334188095798307,-0.0485820475698309,-0.030835239174971524,0.04585882168476427,-0.0034023319534469067,0.016954443048293143,-0.030344097482477992,0.020598619350473097,-0.03282090978847101,0.08789485727974186,
GAD1,-0.03582052647721198,0.05249457660605238,0.00294251560636176,0.10386426600751283,-0.0016481567225091808,-0.02081971007656226,0.03851679068755039,-0.09988420293802695,0.02154062391332102,-0.06452528157512656,0.03264729163323398,0.20407841005134916,0.17453900333307373,-0.029317233390922497,0.01875735914367961,0.04177155880306626,0.02263489070216992,0.01417935861254518
COL14A1,-0.024506156081951096,-0.01837244922900533,0.020816383399160105,-0.04552848534574234,-0.041472423559659195,-0.041440466753442,0.010721060382279697,-7.5796852328109e-05,0.008129051625952401,0.03065531027926833,-0.05065922599819522,0.04037420228877041,0.019738982073875193,0.032631095036689414,-0.029489596809695356,,-0.012452822791080988,
