,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ANGPT2,0.16508680489864816,0.02414434623231733,0.04591993519944253,0.0036610700854393034,0.049235501094061475,0.06619398777817809,-0.11675418681765118,-0.03526116622085439,-0.00874868202631316,-0.051688751672746586,0.014772311421478241,-0.0017464604144896729,-0.05999358991349509,-0.1152506231748179,-0.04683701451530137,0.07948576978155417
NRTN,,,,,,,,,,,,-0.021336320724012797,,,,0.10828413390358947
ADAM17,-0.012233336993673589,0.013642330136388128,-0.024314353086015178,0.04031925654030412,-0.06950774337795745,0.009129843567698321,-0.000808552662139383,-0.009795148703593125,-0.030215589513090387,-0.008754811241665668,-0.06664573283939176,-0.04065055009638668,-0.05724198231382,0.0662289266998575,-0.02643138010250478,-0.01651161205664906
LRPAP1,-0.031871228846185255,0.014267589947603215,-0.039853394557869994,0.055875832871807224,-0.014558189256309636,-0.028953552725149764,-0.054819916464614434,-0.03389401770628606,0.0061264450910788375,0.11947257425654038,-0.0076304791259371885,0.02251888787344982,0.0723848408418176,0.06587557796922586,-0.050088463593746746,0.05562896292996232
NID1,0.026884954775173022,0.04409954182026228,-0.008943741753727703,-0.015440822663262683,0.003742371492734284,0.04836474714813571,-0.07578938391057154,-0.0641515532293251,-0.0006642110157859478,-0.03343552982263049,-0.03605515239642684,-0.02117235166780551,-0.009123922694318538,-0.10714144222351285,-0.01025384496884416,0.10344637691136054
MST1,0.05354744669930975,0.02955602496388088,0.01136651627719072,-0.0049802683440036246,0.0017304001864842423,0.0065408274567780944,-0.08885548507725564,-0.021998522107965653,0.01064772185025514,0.023644531196443906,-0.030286301477484227,0.06495773379576579,-0.03568030502847859,0.11936370442849989,-0.010179121681218898,-0.055011111348180625
IL13,,,,,,,-0.01626528278721384,,,,-0.0156567738827607,,,,,
DCN,-0.06534160551367213,0.0013551623092040613,0.0025898863214735223,-0.009494902578488663,0.04153774562314021,-0.05435940377284216,-0.05504172553365691,0.01072987395813393,-0.001954126121554381,0.02859750286555562,0.03437383756023673,-0.04614836643145991,-0.0004145847681720575,-0.06190889393102581,-0.07254645187994206,0.07718589335635499
IGFL2,,,,,,,,0.0014719955263091356,,,,,,-0.044505930189929634,,0.08110117363556603
COL7A1,-0.04126546757563025,0.03074754901040093,0.02618318044101285,-0.028037953147675074,-0.02989717627328726,0.03369410062209116,-0.02987391116953086,-0.022454858453285254,-0.03566466648394274,-0.028753501780032453,-0.03689079821647444,0.0042253027095998175,-0.04571579311078325,0.04698487812431798,0.1132300061593588,0.015097790136062028
CALR,-0.024829868476478837,0.02150226358705226,-0.0012097006676826552,0.022401120901744696,-0.08353855591377275,-0.008777348927024583,-0.11107586069405531,-0.028752511693837458,-0.006150986723413257,-0.0665722993694723,-0.10312906441116278,0.021759373925369092,0.04203818182186499,-0.10380746721402907,-0.006661435054580409,-0.11689693818232533
PIGA,-0.0009923164855389743,0.04041445301802227,0.02721659924683953,0.014568610020030095,0.002415336088441467,0.01215890516795562,-0.06707968995454021,0.030836414380689226,-0.056834335339339175,0.0074665462941931725,-0.02281839917827057,0.02524456164552125,-0.08819176148038517,0.0495920498172178,0.03433114779880761,-0.007807913309802689
CD200,0.11236775875079606,0.009891901472460435,-0.012187383481057197,-0.008404227949766523,0.04871423707265435,0.0641295023506136,0.06122249484656416,0.07426350358901004,0.0538642476292458,0.2541362265938705,0.10499859828353214,-0.03342962114573784,-0.0012489909379202878,0.0005842631338456669,-0.07099910062792533,0.17501509406359936
GRP,,-0.022076140747752798,-0.012203962902723159,,,-0.03358994448541947,,-0.024805205464511794,-0.04305463463022709,-0.049713635246084804,0.03583769046699804,-0.023348869349827637,,0.0056424186052295355,-0.015111595204496417,
CDH1,,-0.038281541891721456,-0.029221317583350583,0.024325740108880674,,-0.0494201121640069,-0.0484857746016326,-0.03891320879229148,,-0.04563165154882712,-0.021949096220035155,0.0990027196581001,-0.04727918054843974,0.05994137658073038,-0.055821211576506234,0.017414551626009588
LPL,-0.05875910909303534,-0.0356653864706402,0.0024524740031266474,-0.008848429648799444,0.02820334445674372,0.00693287760416682,-0.13522556362257732,-0.05634354320599025,-0.053748250485252565,-0.019740461421845334,-0.07454541026966653,-0.015250963477783666,0.04823502130632516,0.03699155292843265,0.005063516078676517,0.040912453883147175
SEMA5A,0.011347811478447418,0.020662707231380306,0.01688533721170478,0.04116344869896116,-0.007014117010221629,0.0776029154633558,-0.052232631557120955,-0.006885883189137845,0.056942798235126386,0.04326356262543808,-0.038480338740249115,-0.02070336095237278,-0.012278260220057284,0.053542029659758475,-0.018619496105261764,-0.007203153467385269
SEMA7A,0.03900043687626366,0.028144298598703186,0.02583583573248731,0.019922386601736907,0.07919089158275396,0.007190824075142316,0.03794096282012305,-0.02409006647595936,-0.006817003574570293,-0.04473670371921864,0.0625471541583421,0.05506223462610133,-0.06877056179302939,-0.021040581719709156,-0.0192000792203997,0.010179706166792472
SEMA4G,0.011179505306528895,-0.037321724793320035,-0.01987013147469632,-0.045057187261643886,-0.01539081119201333,0.054350817004755914,-0.04420630994371234,-0.03794562367394904,0.0006195608792746944,0.036984157062643665,0.006947913602933551,-0.012391868946204558,-0.006327957162138055,-0.037579436241378945,-0.017351079788812437,-0.04256291059574853
SEMA3B,-0.04926259280761225,-0.03384031206950699,0.02410599815314737,-0.0022913799329621724,-0.04041548062863575,0.022071868888890837,-0.010825547041985035,-0.04229116936387621,0.03517685510166113,-0.20186731865933544,0.016781582746932068,-0.027747599919006872,-0.0010542757845835777,0.07760807929086147,0.1001352198965696,-0.07077283173785896
RPH3A,0.06166054941803354,0.0133830199764408,0.017337213609405676,-0.030934946065033192,0.09158629012566402,0.07707509038591859,0.09021110406283268,0.0032688368287239803,0.02183644216960521,0.2010348590648208,-0.013623042817520088,-0.03187867823261751,-0.03638139695822523,-0.03856260528964847,-0.08556863112248922,0.10538415318013322
JAG2,-0.017312997863717868,0.035584025685054796,-0.005250423011727538,0.07796902560527552,0.016193372399053156,0.0022543453671511867,0.014949613993159777,0.05419654851663301,0.0004967487342300475,0.07251947074985023,0.021472464314949008,0.05651146035512661,-0.0521273807808599,0.004793532416119734,0.04540772011005955,0.07176160770323049
CGN,-0.046907104328979814,-0.026757285814498353,0.023115944193565757,0.008508932499171703,-0.0019468462011523148,0.03334577319913184,-5.499382506670172e-05,-0.034528691340719224,-0.021150429760919083,0.009476391228580948,-0.03342362445834892,-0.019531182772091895,-0.04328231490004163,0.07304370858426677,0.004598881654859714,0.09003562978173776
GDF15,-0.00950411056876078,0.04906078220972836,-0.019102749806861084,0.0072195607693050345,0.029743033397966284,-0.05598075682904321,-0.0383194596222349,-0.06397302019531673,,-0.09251614191102023,-0.0510244333170255,-0.032879531190906135,-0.01535307176272579,0.0007350895083022816,0.11605767241827494,
SEMA4F,-0.013997001938453157,0.013182726169607233,0.014497296899108898,-0.014767554251152844,0.05123238482944712,-0.029178610227157748,-0.005974073552334523,0.05783036981572864,-0.015236150828644901,0.11454187622059439,0.02109124963061343,-0.07266966903108124,-0.026213405346375195,0.03376076147518006,0.05368862876568295,0.1708937053659568
NXPH1,0.06693822285688751,0.004613798415079841,-0.02124394210185984,0.008057286454490373,0.05005713557441627,0.03892239957451805,-0.024843378154820333,0.04593103009472428,0.011996074555114167,0.20813807790557978,-0.02238969208744915,-0.059422879133981636,-0.012213380464937433,0.07756846013858115,-0.03736175079742875,0.0745402714868147
ARF1,0.08803486152623811,0.047549408878374146,0.009877792658953744,0.01634201222477033,-0.02539820654062529,0.01927221509726084,0.0929901235650186,0.017077594054157815,-0.0019161225467965953,0.12131270337449478,0.03007071012775256,0.0576071308554198,0.06798990043454481,-0.14030227208876977,-0.06599741232167061,0.09190881675341038
DSC3,,-0.01003312292678566,,,,,,,,,,,,-0.020331664120807207,,
EBI3,-0.00782182847662912,0.017912047030150775,0.022843420510587537,0.004653431612686171,-0.010790646929141706,-0.008707881490542593,-0.02700870369788757,0.0379666997346622,-0.025985437749169685,-0.05517358939994947,-0.025526697704476346,0.010687898296092763,0.09083568655560458,0.12104205948936556,0.001861238387954225,0.04434568119254983
TIMP1,-0.00026326376213315695,0.014346778297936959,-0.0245509840374504,0.030706369975534758,-0.0870948857293993,-0.062048356712790666,-0.060494876006225724,-0.0757166301112353,0.005149543406580478,-0.16423984639019576,-0.05510109972668908,0.045790638404596226,-0.030290671387238184,-0.14961894423276534,0.033857672495729525,0.09586896808305304
SEMA3C,0.0681116160520471,0.02847938603468815,-0.03627438156034886,0.007327672075873127,-0.032891846476298565,0.023077679697687346,0.04168317321873698,-0.021396730389504768,0.06340189295110692,-0.027595641872161774,0.05346377119090148,0.03826035525967161,0.11730536282011844,0.026409420751932845,0.0435808341183243,-0.010689814035420176
GNRH2,,,,,,,,,,,,,,0.09485667881199261,,
GAS6,-0.07445935943105425,-0.03394334807725429,0.018186509589526757,-0.054727737857956586,0.02301878976105007,0.025107113977381076,-0.06845364439918636,-0.004912575840734055,0.004516447193719392,0.013461354521875099,-0.03720679220444792,-0.02961955805215702,0.06325287724574591,0.10516668714177442,-0.014846280099483378,0.10420117600786546
MEPE,0.07112705599662403,0.067417312621685,,0.033935954384175425,0.2080483967378516,0.06128511867236702,0.06963449288025345,0.018525333162578525,0.008964763272274351,0.11147345964015912,0.11856398156837285,,,-0.017643538071195758,-0.042057801825364546,0.1832832600143244
SERPINE1,-0.013633945446160107,0.022652845033588664,0.007285726159190004,0.01968746932598649,-0.040728179533023226,0.03454474603858325,0.13270916628228058,-0.07376384668545395,0.02832976104884187,-0.011120714219095176,-0.03874936388788689,0.002915982085418991,0.07419796303223562,-0.14375172572357836,0.12591463945313172,0.0031333394455311733
RSPO2,0.11514194694602484,-0.02707876228771065,0.049155751750559896,-0.01685786486396605,0.21265138114952656,-0.013497271749041941,0.07351843783995245,0.05030503910093677,-0.028418645642077515,0.17098893460793918,0.13328095437125978,-0.06465963565819553,-0.0330870914811822,0.06010423614600854,-0.0016500808233000516,0.16163905452619026
SHBG,-0.03341640666218672,-0.012995859935432091,-0.018408408417230633,-0.015850423085831095,-0.008257506881546138,-0.012976425070957337,0.014488173357631274,0.06008778237213165,-0.01074521922728317,0.0009340464449988874,-0.010758133805566146,0.05927785272972817,,0.004025390624417516,0.07349758494246778,
LGALS3BP,-0.046997552472905206,-0.015809187143126877,-0.03945646304914672,0.013080871805571907,-0.044430717260732076,-0.023416141219241845,-0.08982951605071807,-0.013123419296427746,-0.023945797291535825,-0.19939872097325612,-0.0709418162918258,0.05595228989070178,-0.009142831511053067,0.03370947943047747,0.039252418487842396,-0.13683439951917234
LAMB1,0.050744582717057646,-0.005431224129787447,-0.036359208350342294,-0.03254297783498939,-0.06018333663749841,0.04414014998987969,-0.0698245977011459,-0.010778401464075013,0.03323334315710439,0.03368542077968123,-0.05810422048659827,0.05831194197476073,0.06202434676843215,-0.10457143200202856,0.005692201777679435,0.08991073545068398
SPTBN2,0.0676196579326091,0.05536646396542993,-0.03781327025145372,-0.012475895729272546,0.0844344838168759,-0.004166174011124523,0.0644878691900749,-0.0016622903021262666,0.018270426159632997,0.19999481507172454,0.11236140349446992,0.01891088588695147,-0.018166516694164234,0.052929609599029356,0.015377948560490785,0.0720754162339084
COL1A2,0.02031665229104866,0.0073617508135470295,0.07914949867470093,-0.014827515233851065,0.03081298891720196,-0.040056689343572136,-0.11060310491354555,-0.02363297802814653,-0.004502563187692594,-0.11999024918780707,-0.03214986247350853,-0.022732831604387858,0.053901623342077556,-0.15686875511071705,-0.06593351357726943,-0.005052676176728094
DEFB1,,,-0.010802295570182748,,-0.01319601976660827,,,-0.014233980565671498,,,,,,0.02278857174948417,0.0268079920471955,
CEACAM16,,,,,,,,,,,-0.019528449600578392,,,,,
SCT,,,,,,,,-0.013082782218109327,,,,,,,,
WNT11,,-0.014380723528254159,,-0.022784474625072257,,,-0.015847494786582858,,-0.014405988380482826,,,,,0.03224487789721762,-0.022521927831739758,
LGALS1,0.021491487139214515,-0.011026690629348952,-0.004097194464774233,-0.016467719019437367,-0.021114833279211095,-0.031407358297968244,-0.042252858958807545,-0.03574781768971024,-0.0011279951738228126,-0.18221229867484584,0.0181422264500795,0.003286323672683636,0.03269322840867266,-0.10376225220072963,0.05904550292116748,-0.1184997249698012
BCAN,0.02075954099713832,0.01638299099641181,0.02131920922766932,-0.021725173200446715,0.015588735123548117,0.022925614766822252,-0.11753634805075217,0.04908396383279758,0.006086455586386303,0.2368574213299187,-0.08772448065563933,0.03713600460799627,0.12416108150190486,0.11885595337492591,-0.08770465999641551,0.038833265272059915
ANOS1,0.02050575280558552,-0.007695189646311935,-0.010522180637585074,-0.018090312076417196,0.033772951080111246,0.09606248352949574,-0.02822534450495112,0.028129452253926594,-0.008353121612401888,-0.003908358286973682,-0.08211115005589191,0.027711071732176025,-0.010929116328482119,0.15221035711611355,-0.027757611469392277,-0.06918868091331143
EDA,-0.0016389737940147228,-0.010528076456537708,-0.022290731010900032,-0.031296670014019756,-0.015281003996959261,-0.0007226554436035997,0.06392410740892086,-0.007147682113185619,-0.016968645123015876,-0.015909882166458094,-0.023500658420426004,-0.031034704413718223,-0.042866016854137275,0.016994866273986955,0.009701822181398378,0.0719117491296178
FGF22,-0.020721334095998512,-0.014970965866140579,0.0286798616418114,,0.07549913929952995,0.025517027064856073,-0.014526314186815405,,-0.03698145702543792,0.06575040341961266,-0.024408735368291978,-0.02286018077400544,0.08559352084131971,0.019683406709674302,-0.01306875390053247,-0.05950530306894714
SHANK1,,-0.014380722605029487,-0.012055897286033767,0.01600081533664358,,-0.027904940884983267,0.013686179253443679,-0.019149569210336347,-0.005825772775570814,-0.005554381574566747,-0.015048820557330363,,,-0.038534009744401555,0.03411713159230228,
RAET1G,,,,,,,,,,,,,,-0.011963641297477375,-0.03136707055258894,
TGFB1,0.019421155588360293,0.034075352794827915,0.03604022431858164,-0.0077769656389547305,-0.024794912941886123,,0.10982768357413569,-0.013680073647019805,-0.016595175779518655,-0.09155264128654743,-0.03501137429349623,-0.05360969677243318,-0.004907491314283255,-0.07523516581059,0.00780608344850549,-0.04222164576930616
MSTN,0.2046433784512003,0.0219865910195877,-0.0036918880005415164,-0.024579364807914884,-0.07253798383167144,0.05638415341853433,-0.05717815899760662,-0.03456449373645774,-0.04043175616999192,,-0.04272208397033738,-0.01621158493230728,,0.08694075165757065,0.012052774421116332,-0.043191456784188696
WNT4,-0.026646511968251563,-0.009689699396528728,-0.01412313548446403,,-0.021101578105734264,0.0023425030382630643,0.09857317661781999,0.047943932314156654,0.0016671084809442318,0.023144037995377495,0.07689466581170423,-0.016469098409135997,,0.05064532101165994,0.0494780821623211,-0.038609870558887635
TNFSF4,0.11788681272893223,0.05428385868701431,-0.017690062879200868,-0.004339025440545709,0.026526596421059992,-0.023473587342220433,-0.02614436847732475,0.06454532818096609,-0.02400351594178152,0.04628577117433804,-0.022301610320285634,-0.00481212756039478,,-0.008942791269038037,0.09722109681513384,0.01164231288491837
