,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CD99,0.05010971199413888,0.14381059166690002,0.012969032620375087,0.013829912475718107,0.036227206593643424,0.05729702701835136,-0.08326558076521234,-0.02053895276400937,1.307792198703862e-05,0.00674708915178491,-0.03231113955294408,0.03694169370273321,0.04162859621428113,0.006096175471033822,0.05188944352686141,-0.04800844865911485
PDGFB,-0.037225077116239416,0.14335458006697774,0.02687021875522212,0.012933691362527186,0.06293857386701569,0.034952107994597824,0.08714829576420388,0.02576793432998614,0.02900742124006447,0.06718557959148255,0.003089328269509988,0.046977199935913955,0.030400512474754695,0.07926696175947312,0.016775074406903213,0.07208069328201958
CLEC2D,0.04025909902469632,0.044307001260073725,0.011843642536181566,0.009402810647321597,0.08763804059591644,0.04422782075247137,0.007648464942020385,-0.012962871918665944,0.017528267269837427,0.018577149430026092,0.07363088927099523,0.047117510734456844,0.028340164890133936,0.039661376164254025,0.09106168727391199,0.04933860579727839
F8,0.023109341729992714,0.02354886933428425,0.006866508585010491,-0.023257672652426318,-0.05250784186755244,-0.04228048199482625,0.017406038688929548,-0.03399213556628466,0.03842515719477738,0.04126116480686732,-0.015070534527589515,0.022786173625051198,0.11976353009325832,0.022755452532697278,-0.01915872656626561,-0.11044941828008724
C3,-0.10630639138893704,0.059456432679545375,-0.02936418229348892,-0.12448622683075813,-0.096457434809362,0.019025307006487663,-0.1157317540628394,-0.066009727613041,0.04893076873638262,-0.013068644747004777,-0.06499431032620784,-0.0695162550061281,-0.10151790461002946,-0.05412077405878261,-0.04437873667128983,-0.024941999189433284
DLK2,-0.0024348053106586424,0.0308318541304761,-0.020610970750857736,0.025459530315620954,-0.028188179487615362,0.051287853407728,0.00039732357926659367,-0.032764523402206105,0.01653095391433168,-0.01896655732862533,-0.06167901135699305,0.04202863802796681,0.045517544317964814,-0.0002457888789211087,0.004400132765998744,-0.013414135459887212
TSLP,-0.033267967952885634,0.03573046763185016,-0.028242213342273084,0.05349227976823181,0.0354229895365102,-0.01612118742700724,-0.04760904979303936,0.013816436317938116,0.023914972687837245,-0.01646246697703554,-0.05801460536676777,0.10213225715385384,0.007510591020494611,0.024139854996298504,0.11334239018837598,0.03362799245033795
OSM,0.033372458779238195,0.055415100249139114,0.050727391892799074,-0.0005696016062877874,0.053198911470831764,-0.019178670118550886,-0.027541596265505654,-0.035306176550361085,0.031268152381371185,-0.013382891218959712,-0.005808192793724582,0.06342116388701718,0.04078745116275791,0.01212866034373112,0.06500539529398905,0.13883579872593074
PRND,,0.026055848590504273,,,,,-0.02145501461425681,,0.012798192801250193,,,,,,-0.0037886271261175224,
SLPI,-0.048085653804132995,0.03833417040680943,-0.0239287395238762,0.10223752917637878,0.05818747984044072,-0.003777018197515843,-0.01761933281673308,-0.00030993648950376247,-0.0024477092702642374,-0.006924330283190906,-0.04641982652680042,-0.005266571082537596,-0.13482598110199445,-0.007418205781991207,0.04510341048646941,0.08941764173386765
AFDN,0.05477036476240425,-0.01312814934366512,0.01613162799809604,-0.0840675666714529,0.009437819022084406,-0.003384254243404168,0.008611176204790766,0.00522997775391645,-0.034893855585086314,0.02688711886549465,0.00861412232965821,-0.03496056605499396,-0.007838277977720782,-0.028408434715464382,-0.021283091481741127,-0.0009257946806521327
KISS1,,,-0.012316948094127306,,,,,,,-0.013997655792205181,-0.043258990539118004,0.0508488207778013,0.022031885107811747,0.054694956268727064,,
ULBP2,0.01935626086559299,0.03289660601184875,0.024583917207494043,0.011004105160372523,-0.029346388334934546,-0.03520760143818846,-0.02808566741107108,0.004395739223895918,-0.043308367248570484,-0.022878001993721697,-0.0909636123675111,0.05422736987486234,0.042721961472007304,0.05335721008671775,0.07549467836149278,0.0807203867183692
ICAM4,,0.03535944948794903,-0.02342698168843436,,0.009694737768508453,,,-0.017054209342860664,,,,,-0.017084275082189758,,-0.013453306867812743,0.029391736506968844
TDGF1,,,,,,-0.013800785600281938,,-0.012705501599691965,,,,,,,,
ANGPTL1,0.046115609648867094,0.05478531396089461,-0.022584051011255518,,-0.015541785157902131,0.06308388208452374,-0.04262166895363396,-0.025900000287135176,-0.04322010745723905,-0.018166513321425028,,-0.0429661143736156,0.06644597757482706,-0.03621919687985575,0.04152937029404424,-0.03318929505719183
LTBP1,-0.01348250505819628,0.0006521545359378672,-0.0116674763962696,0.027130879635185363,0.0018704197563708537,0.03558080808983316,-0.04168848602761709,-0.0404919391535358,0.005758357847559623,0.07009535013286612,0.040653796407831004,0.07194453980729044,0.02628666234647448,0.034195576324001005,0.015423320289513437,0.08282121173448401
CD160,,,-0.032074252418575144,,,,,,,,,,,,,
NTN4,0.010498563052586491,0.021155284572428747,-0.0470267726673198,-0.05562555502478282,-0.03734297365266136,0.05308990723385406,0.003477339011614136,-0.025153834869516063,0.042936197231555645,-0.03479612381908459,-0.06670588439898398,0.045066516112691454,0.059366642874552046,0.03221269497206513,0.05505370715684407,0.11018731160215939
APP,0.07864840182202376,0.04331213443866806,0.03131075502064973,-0.02265331341157359,-0.014856677535990365,0.020471112018549766,0.07412562553260986,0.0144626377754752,-0.058041744633232965,-0.05247010922191215,0.00497308672548183,0.02159116947260486,-0.07615716699330927,-0.02948735706154944,-0.023397857781303825,0.07751772524939235
RIMS2,-0.014883718598864965,0.008288921832245978,-0.03904533435217953,0.04335266357600528,-0.005581526094315926,0.0454244508270084,0.11601244830759948,-0.048947893622534384,0.007083047403362735,-0.02904290419891798,-0.02555370412248305,0.053310204955306736,0.03313798719665457,0.045852242194729616,-0.014922674843901676,-0.058874193563739234
WNT7A,-0.0033495050453342438,-0.010506333068287275,0.018938069875374344,0.08300777944632864,0.037583924197881015,0.0015816184519700763,-0.06777241108994346,0.005925575804326538,,0.05748393588093334,0.017336133845306828,0.07122735286245656,0.0520397013298362,0.03729851252221158,0.05582231967257174,-0.03330456718022796
GAST,,,,,,,,,,,,,-0.019473625528388563,,0.030942120381565782,0.02054223888573365
GPI,-0.008202819466844693,-0.004926411140640662,0.027438665634976846,0.06474942010361281,0.05293449130107193,0.02136458849553596,0.08537895913949663,0.03276407659155601,-0.0028603307443077273,-0.012203626849304832,-0.001572150017345763,0.03281372506729274,-0.06073700182487967,0.026015284476983182,0.043219628971932156,0.044861935371566145
IL1B,-0.0033208815004259823,0.009959292458178944,-0.012818388552828533,0.08223911324610096,0.020444651550816817,-0.015195019947910587,-0.016556639299674502,-0.020955503719164638,0.009781352346176565,0.10307135775751688,-0.014322288020400914,-0.03772136759301086,0.0067875459986645,0.01865858082816611,-0.0626606385495672,0.06580846292892994
SFTPA2,,,,,,,,,,-0.011217627774925194,,-0.025694399357255534,-0.01682782063358943,-0.015901500580839792,,-0.027954179562092403
HAS2,-0.00762602591332705,0.050853226188534384,-0.010281686927152249,-0.03801056978905231,0.014834123608790854,-0.0148132069021777,-0.06283079043795389,-0.06920735223877443,0.02070728418829536,-0.013320464871256925,-0.01391962566446743,-0.004830780560848326,-0.06280771580749978,0.014833319596186938,0.07761507285115515,0.07212826145271344
IL11,,-0.03510919177887002,,0.07626160483449582,-0.015315413769771585,-0.014612390718755029,0.004069441992403723,0.011245581589355477,-0.024053041029851698,-0.012598643831801553,0.06657578420320548,0.10269023508618633,-0.004407550967429132,0.02863424492077169,0.03618443771695084,-0.011019696019166093
SEMA4B,-0.013314533549668413,0.02454319133913688,0.0341034319229545,0.004056853506154199,0.02430149547367024,-0.006571519026217779,-0.05743930914866322,0.005470019540226349,-0.03470971340944976,0.02407479486114035,-0.0006815593809412766,0.07338193706934382,-0.0022364851340261967,0.012102582846444731,0.012708201475762565,0.062381763054728756
FGF12,-0.03907203314242311,-0.07290557930110525,0.01364321012331498,-0.05682135185732204,-0.09644894839652214,0.044134548808128095,0.12785000518029682,0.027961342330478874,-0.001532259065969255,-0.02912602043072075,0.01184027548109809,0.0347964391415139,0.0651088722710144,-0.004234726286825542,0.04662779031304624,-0.054366328744427095
CP,-0.137285457212852,0.03680310192056936,-0.013657145854856096,-0.05771961752514015,0.0731684278221865,0.03239963840719314,-0.0539561105499963,-0.06170588131104841,-0.04607072584871365,-0.030769902651944018,0.024986983724836206,-0.004220875516554384,-0.05389404502714738,0.0024765910982864786,0.04309480295160698,0.005993155714934045
NLGN3,0.05565419145046496,-0.05337281318123228,0.03639188100727519,-0.04075016028630054,-0.144179159348949,0.03266616446209007,-0.032596254773369866,-0.020974256045736696,0.03834389823845842,-0.006613993132123299,0.0008025200981272234,-0.004356895567566019,0.08376335998590435,0.05688420762329931,-0.038990599227881194,0.04716056244372385
GZMB,,-0.005268484808008514,-0.0025450002446884548,0.023676610995042383,0.027320629053046695,0.0006063041078893732,,-0.008947602727370559,-0.014910593838203872,,,-0.025193074605703036,-0.024140590792103653,-0.03367486004747742,-0.018275342924335594,0.080900932902594
PROC,-0.0014885177745999835,0.06259070523426423,0.051522550185232864,,-0.016629685395726707,-0.033819012912899606,-0.03984608888924103,-0.013567719240817943,,0.0015679498046251624,0.09243854341714906,-0.01172386004861012,-0.02057077862374613,-0.01659352818183858,-0.028167680583469773,0.010494066901132384
TNFSF11,,0.06546564120494473,,,,,,,0.03736448478828548,,,-0.024320573466259675,0.05719835936263719,,0.059216773274818627,0.0402885456944864
AGT,0.08413925168402073,-0.13231258329301834,0.0415654163326854,-0.04244205028642218,-0.10706644757285237,0.02119093442824751,-0.09533289869525906,-0.04702284831015126,0.012345863618947841,0.06385232445653811,-0.0828582708333734,-0.00465798803753085,-0.05294467771986536,-0.023140241716252643,-0.06703788651509696,0.04815294864352979
PTHLH,0.0010024184900922512,0.0692986260180744,-0.004913339020067711,0.0025431179407677373,-0.030630517859405616,-0.01439012420277549,0.049466454826346574,-0.01006079000598926,-0.014857447776950005,-0.03541467401090905,0.11690233380368432,0.08944517225406705,0.037540900848809594,-0.014120803240050961,0.04339414037011319,-0.034149760361822906
COL1A1,-0.0017007844993572982,0.16516090603132239,-0.04045451657502578,-0.039413094225896644,0.027850432954874757,0.070950022173164,-0.036437247622255774,0.006458822446835827,-0.008581602368871125,0.038097716751419944,0.04434213407683226,-0.0034075248985295245,-0.045554924052450964,0.12423897013816736,0.06462002761879096,0.24213878129309827
LAMB2,0.06577388331196872,0.11204299910270801,-0.028399184457596982,0.05803577021366963,0.033052614685570955,-0.019304653353491637,-0.09147048703891163,-0.0028480945559874004,0.05496399576980572,0.03580894969546075,0.07810645270057029,0.04548087937468858,0.0023289911581474906,0.032514034682697306,0.06537502909786946,0.11938643252232149
DSC2,-0.02311105440969303,0.026890998755629354,0.03762273420163255,-0.061785625455151816,0.05913828709468331,0.08614660294421053,0.05693643878686412,0.05469573110981276,-0.023276343826171914,-0.030452520594095915,0.10540822267263883,0.01870875107101936,-0.03825036219524519,0.0067662756447426755,0.03621222229067904,0.07340322439030948
WNT5B,0.023490346323366988,0.025447195895287805,-0.03598889053336975,0.03994414752408591,-0.03179348953963973,-0.0111542003350894,0.009638751997805103,-0.0014072896845257132,0.04316392736278957,0.03265488700871855,0.0623512230127785,-0.01861973564067766,0.10234220873166253,-0.0016635166030378617,-0.001451626931744417,0.04917898244373816
LEFTY1,,0.037307095699006754,0.014243545260361576,0.00440968703659157,0.008342117056151396,-0.017775829528226955,0.00730253259107289,0.03656197386567876,,0.05516673246383,-0.05982510673679963,0.020275286782523893,-0.034871855513641484,-0.027719686163829534,-0.004289307132622845,-0.020025861792796886
FGL1,,-0.004951046244915639,,,0.005473772256380694,-0.0030845001004537703,-0.027139457302768767,,,-0.012921897884892569,,0.040657552424124006,-0.01239859661357213,-0.022359157438331823,,0.018717749715647693
CXCL5,0.12078453342540967,0.019802330186420285,-0.001543025464125829,,0.0034602813150130442,0.11781890785529239,-0.02122636605003629,0.01984878762127301,-0.027564421087646493,,-0.07118314247974193,0.05256324944705781,-0.05696404198950782,0.007535994664451201,0.07072168499266218,0.05334889711120302
S100A1,0.008803833677605632,-0.028660589669697263,-0.007746348553579647,0.025988135417717738,-0.039551287449507075,-0.036879527625927375,0.056820282039538456,0.021688675109373376,0.013309774255064773,-0.00046270548225388835,0.059619673924913456,0.04476513676804363,0.05143032131008877,-0.047781496536500406,0.017845123644256475,0.005428176660365134
C4BPA,,,,,,,,-0.01839776994989977,,,,,,,-0.023671917571713608,
NPTX1,0.00014619290130662668,-0.0061567960176233056,-0.006843681742108154,-0.030671708622802666,0.0026902804080543405,-0.0009097274619197189,0.08633058983187461,0.05465195799191412,-0.023657486338966187,0.011363370843702059,0.062357275037125556,0.04592890280474251,-0.02418513455563741,-0.015743485392425295,,-0.045983838542329424
TGS1,0.08213587621092874,0.005097974050588695,0.06564331237435132,-0.07149664819421082,0.1038421224379135,-0.04183509356671336,-0.06167043377088549,0.0010855571883002272,-0.012303478319385455,-0.03629296042900781,-0.03017583477704669,0.035772437827065046,-0.032126489109974475,0.02762290295913691,0.019503068411613457,0.087614157598542
SST,-0.05863748695184416,-0.03579960173985255,0.0024863338698192915,-0.03044827023522583,-0.041461687445402434,-0.0010233310052660863,0.12124242138303405,0.01350305978084689,,-0.04818245784214735,,-0.00952604131668389,0.02758254909963107,0.02112903124412657,,-0.02876794677562543
IL34,0.05014914413234171,0.020178925971449924,0.03601883461960387,-0.0408421475071704,-0.0649511191693102,-0.005706369121094971,0.024585158826701016,-0.018093258294467767,-0.03867378509343912,-0.01868435027920786,0.03704104697775895,0.03663543237978454,0.04430576344434441,0.0183799500038871,0.011911909498746707,0.002135561487529084
DHH,,,,-0.0385864180993566,,,,,,,,0.038105906358419143,0.035565123104009916,-0.026753853306632012,-0.034960653716067186,
XCL2,,-0.026697166723807456,,,0.13695596070491634,,,-0.0059523780393962635,0.021053664499673594,,,,,,-0.007826109787463046,-0.03318927261763667
RSPO1,,,,,,,,,,0.07185749222200372,,,,,,
TF,-0.05092353834257345,-0.06569106223902316,0.03972846902267242,-0.027812765361493828,-0.08389066496311423,0.03985043034664562,-0.04884995482097579,0.007351369521767895,-0.028142179472406652,0.08000722982149579,0.05618105766930813,-0.010998770876789198,0.039862968036476105,-0.002219078117906907,0.03037387285075333,-0.04515074826752189
IL33,-0.019535618947915532,-0.009110657451312159,0.004390935735925897,0.03172025606871787,0.045967936307716804,0.012774851166659135,-0.0005143321809171443,0.02312308578982742,0.06524228150665493,0.007988322679548136,-0.07078420988087256,-0.007646922763139914,0.07359670149517782,-0.05012074914186078,0.09106635460283023,0.04351962856794857
RBP4,-0.01349236426166727,0.004611872278016894,-0.04417179943892087,-0.02905778487745452,0.04943170811642545,0.030058412894116048,0.07802520468546412,-0.013329069805360179,-0.03667510700977495,-0.031084464637103095,-0.06998221056543172,0.059122960873253014,0.06361195674607938,-0.006460991765071394,0.020700867926288304,-0.035200287472900355
CCL19,,,-0.026562644992339096,,,0.08528510472865532,,-0.011753502176627966,0.03763711117987374,,,,,,-0.017294820614118318,-0.04273165671538194
